SPK_SPKC03a (excited),SPK_SPKC09a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10c (no effect)
,156.757,65.430825,291.8698
,156.821075,65.4521,291.966075
,156.8526,65.5394,292.013125
,156.864775,65.59685,292.04855
,156.918025,65.641575,292.095625
,157.039775,65.6636,292.18045
,157.135925,65.69365,292.190125
,157.158375,65.711175,292.24565
,157.18125,65.73075,292.25375
,157.204175,65.7528,292.353525
,157.3676,65.785025,292.41055
,157.398575,65.801975,292.615325
,157.43045,65.904175,292.659375
,157.499825,65.95715,292.675675
,157.75745,65.978,292.693125
,157.801075,65.9913,292.7279
,158.01045,66.00325,292.740775
,158.068125,66.024525,292.752325
,158.1381,66.058125,293.028375
,158.2186,66.11205,293.1263
,158.25575,66.132425,293.143275
,158.5427,66.155375,293.145175
,158.719225,66.19415,293.304275
,158.765775,66.223225,293.393525
,158.899275,66.312125,293.464475
,158.978025,66.3661,293.5599
,159.11845,66.3985,293.572225
,159.166675,66.431325,293.5974
,159.259425,66.4601,293.702675
,159.2855,66.50005,293.7404
,159.33145,66.612025,293.747425
,159.401675,66.632075,293.785075
,159.454625,66.68735,293.807025
,159.473,66.7273,293.81595
,159.49905,66.787725,293.828425
,159.543775,66.81055,293.84985
,159.583775,66.8338,293.8713
,159.6207,66.8727,293.97745
,159.674725,66.926275,293.98885
,159.722075,67.02295,294.087775
,159.814525,67.05755,294.1646
,159.8652,67.087275,294.187825
,159.943075,67.136275,294.20195
,160.007225,67.16235,294.2403
,160.0375,67.17705,294.2701
,160.155625,67.200925,294.287525
,160.17985,67.2183,294.387075
,160.210175,67.26235,294.457275
,160.223725,67.303575,294.526575
,160.2493,67.325,294.54165
,160.3891,67.343,294.568375
,160.436575,67.360375,294.690125
,160.502725,67.3697,294.715975
,160.518775,67.386325,294.733525
,160.542475,67.406975,294.742725
,160.6864,67.42545,294.824075
,160.728375,67.479,294.970275
,160.778525,67.5461,294.988075
,160.81605,67.567975,295.120675
,160.86325,67.601,295.246425
,160.933025,67.61185,295.256675
,160.97725,67.64805,295.2885
,161.16835,67.6691,295.315175
,161.193675,67.6796,295.322425
,161.3511,67.712175,295.532525
,161.419175,67.7369,295.582575
,161.44215,67.7558,295.680225
,161.55925,67.778675,295.721525
,161.583025,67.823025,295.839125
,161.66445,67.842125,296.04875
,161.69505,67.934525,296.0741
,161.70235,67.947875,296.128425
,161.748,67.956875,296.197125
,161.7982,67.98235,296.323125
,161.827775,67.998425,296.4068
,161.968,68.009125,296.52105
,162.074525,68.02545,296.74025
,162.103525,68.046075,296.88015
,162.1834,68.11505,297.1476
,162.199725,68.1845,297.17605
,162.206775,68.204275,297.18405
,162.2217,68.218925,297.239575
,162.24545,68.227375,297.301375
,162.26495,68.237375,297.3196
,162.291575,68.2518,297.392875
,162.329875,68.26865,297.44985
,162.392425,68.2894,297.525475
,162.412275,68.3226,297.5588
,162.4361,68.3383,297.609525
,162.458375,68.370775,297.639325
,162.576525,68.3863,297.73395
,162.665975,68.400025,297.745275
,162.810875,68.4095,297.763025
,162.86185,68.4196,298.071325
,162.887725,68.426675,298.27365
,162.9053,68.452125,298.285275
,162.912425,68.46265,298.367975
,162.9457,68.471975,298.4041
,162.960425,68.486075,298.497325
,162.977,68.499825,298.584275
,162.99345,68.517925,298.5944
,163.03445,68.542575,298.623725
,163.07045,68.551925,298.6655
,163.112425,68.5955,298.71835
,163.147625,68.60105,298.877975
,163.229975,68.6098,299.04175
,163.3109,68.61665,299.0876
,163.4347,68.62995,299.16785
,163.538625,68.63775,299.333125
,163.7851,68.643625,299.401275
,163.948,68.65485,299.459075
,164.024775,68.661725,299.472525
,164.18475,68.680475,299.485475
,164.229975,68.694875,299.60635
,164.304675,68.703925,299.61575
,164.4176,68.7356,299.6511
,164.487175,68.7446,299.75905
,164.538,68.751225,299.832125
,164.569675,68.77295,299.9104
,164.635525,68.803825,299.9341
,164.8535,68.809925,300.0632
,165.110325,68.8219,300.080225
,165.135425,68.83415,300.08785
,165.16765,68.84065,300.130325
,165.20475,68.85665,300.15905
,165.332825,68.8768,300.288875
,165.394225,68.9027,300.434275
,165.540475,68.915675,300.4821
,165.573175,68.931825,300.5267
,165.628975,68.94095,300.559875
,165.64725,68.9606,300.61395
,165.663125,68.981125,300.645975
,165.6893,68.997575,300.70395
,165.7107,69.008925,300.72185
,165.784225,69.031425,300.730025
,165.806025,69.0495,300.77075
,165.874525,69.0671,300.79535
,165.897325,69.0694,300.826875
,165.98755,69.097075,300.83715
,166.020225,69.1139,300.87085
,166.07845,69.14955,301.090175
,166.105575,69.1669,301.180675
,166.1904,69.1726,301.22015
,166.252825,69.18965,301.3123
,166.279825,69.21285,301.334075
,166.3187,69.227875,301.376225
,166.35255,69.245125,301.40645
,166.47415,69.256675,301.436725
,166.521675,69.282775,301.455775
,166.5776,69.295425,301.772175
,166.64075,69.304575,301.94255
,166.648225,69.3314,301.953325
,166.665225,69.3491,301.958575
,166.71145,69.3662,302.012175
,166.818125,69.391925,302.0226
,166.87455,69.41185,302.0445
,166.904675,69.451975,302.179225
,166.93215,69.482275,302.191925
,166.979625,69.50595,302.20885
,167.025425,69.5307,302.39995
,167.110825,69.5627,302.507975
,167.1936,69.577275,302.519675
,167.226775,69.617125,302.6344
,167.267325,69.64405,302.66195
,167.3771,69.67235,302.6791
,167.3858,69.70975,302.739
,167.403175,69.737875,302.747825
,167.5467,69.77215,302.820775
,167.65255,69.7918,302.831075
,167.67295,69.81805,303.159
,167.7421,69.852325,303.1681
,167.769325,69.872925,303.18065
,167.851225,69.886025,303.247575
,167.886075,69.900175,303.280825
,167.967325,69.935425,303.388725
,167.976275,69.983,303.429075
,168.008575,70.000875,303.536275
,168.0313,70.069825,303.562925
,168.07785,70.09315,303.6529
,168.10145,70.106625,303.696525
,168.139025,70.1394,303.74025
,168.18125,70.1825,303.79855
,168.302025,70.275075,303.818575
,168.32245,70.31575,303.83505
,168.353775,70.347225,303.85675
,168.38345,70.406775,303.89455
,168.419725,70.4642,303.911025
,168.452825,70.5169,304.0938
,168.4942,70.5433,304.1252
,168.5207,70.6055,304.2634
,168.567425,70.6296,304.283925
,168.610525,70.677325,304.31595
,168.613725,70.709575,304.34115
,168.641075,70.7524,304.349825
,168.7142,70.793925,304.35795
,168.72685,70.861525,304.4713
,168.7405,70.886225,304.511525
,168.8399,70.966625,304.58545
,168.8634,71.002425,304.62065
,168.8782,71.0401,304.661975
,168.964875,71.061775,304.67555
,169.217925,71.14265,304.6821
,169.283025,71.175025,304.76485
,169.3607,71.19295,304.88125
,169.39225,71.211625,304.9327
,169.4331,71.227825,304.966675
,169.463425,71.24655,305.02335
,169.5232,71.2647,305.034025
,169.5471,71.28055,305.130625
,169.57915,71.30075,305.2121
,169.647275,71.41655,305.351625
,169.662825,71.45295,305.370075
,169.69555,71.47035,305.57765
,169.7658,71.524475,305.601475
,169.85165,71.57465,305.663675
,169.87115,71.623525,305.80775
,169.88665,71.6439,305.90845
,169.916175,71.656425,305.994
,169.956725,71.6695,306.006025
,170.013575,71.697675,306.0486
,170.03035,71.76505,306.0598
,170.0617,71.805675,306.141575
,170.096625,71.829575,306.21305
,170.119775,71.8731,306.26955
,170.13885,71.90395,306.3095
,170.18845,71.9231,306.44885
,170.229475,71.943125,306.460275
,170.2337,71.9481,306.548075
,170.4005,71.97285,306.634175
,170.43775,72.01365,306.715275
,170.536625,72.0492,306.723275
,170.586275,72.072675,306.755425
,170.633575,72.1502,306.76425
,170.64955,72.1999,306.936625
,170.6861,72.2456,306.96335
,170.85265,72.289625,307.073025
,170.87295,72.2921,307.148825
,170.893475,72.325625,307.1652
,170.95455,72.3458,307.2515
,170.970875,72.385025,307.38485
,171.00475,72.463,307.39805
,171.0372,72.5112,307.433025
,171.0936,72.53335,307.508625
,171.136225,72.55375,307.517875
,171.2173,72.569325,307.53475
,171.3027,72.594625,307.5894
,171.352525,72.62105,307.662475
,171.4068,72.64205,307.912775
,171.490375,72.660025,307.9359
,171.541625,72.673925,308.0125
,171.635975,72.700775,308.067175
,171.661,72.723,308.077
,171.709725,72.747725,308.0846
,171.7572,72.8058,308.09175
,171.78885,72.8277,308.1745
,171.84175,72.8678,308.256775
,171.874075,72.8805,308.34665
,171.929425,72.8957,308.4115
,171.95685,72.913425,308.58205
,171.9974,72.9309,308.6187
,172.0151,72.950575,308.628625
,172.0432,72.98895,308.67545
,172.056375,73.0604,308.853275
,172.08705,73.0858,309.034975
,172.1658,73.106625,309.095275
,172.196275,73.13335,309.2332
,172.2191,73.15485,309.25045
,172.252675,73.169975,309.366225
,172.399075,73.202825,309.4592
,172.518725,73.22415,309.5266
,172.6449,73.254025,309.6125
,172.7128,73.268125,309.631875
,172.87245,73.309725,309.688725
,172.9041,73.3422,309.83355
,173.102775,73.360675,309.89665
,173.177425,73.3774,309.903125
,173.1962,73.408875,309.9925
,173.3181,73.435675,310.086525
,173.330425,73.44885,310.201
,173.395175,73.4648,310.215025
,173.41515,73.495375,310.320925
,173.4701,73.511975,310.37225
,173.5406,73.528175,310.715625
,173.620375,73.547325,310.7911
,173.69475,73.574725,310.9192
,173.7917,73.594025,311.02795
,173.821425,73.63875,311.041075
,173.847575,73.671675,311.06795
,173.989525,73.6825,311.08245
,174.068925,73.706375,311.20885
,174.127475,73.735475,311.264325
,174.1313,73.745975,311.286625
,174.16725,73.77245,311.305475
,174.210825,73.786425,311.3312
,174.240975,73.79895,311.40255
,174.3026,73.82595,311.415725
,174.36255,73.840275,311.526
,174.398175,73.850625,311.552625
,174.41415,73.866875,311.70995
,174.4402,73.885725,311.737575
,174.465125,73.901525,311.750325
,174.471675,73.91635,311.826725
,174.4821,73.948325,311.977225
,174.5313,73.972225,311.98935
,174.5965,73.9885,312.049425
,174.6058,74.02245,312.0605
,174.607075,74.047925,312.126725
,174.65085,74.06295,312.2646
,174.693225,74.112025,312.310575
,174.7873,74.1451,312.4817
,174.8391,74.19455,312.59795
,174.85485,74.213775,312.608175
,174.876225,74.2384,312.752025
,174.892675,74.261825,312.7728
,174.91925,74.28525,312.833275
,174.93555,74.319925,312.86435
,175.118825,74.3555,312.8797
,175.13235,74.373625,312.91965
,175.155475,74.41065,313.007425
,175.18715,74.4836,313.174975
,175.2213,74.529,313.2073
,175.34035,74.53005,313.236325
,175.36465,74.550875,313.246975
,175.421925,74.5693,313.25575
,175.638975,74.61135,313.29475
,175.701825,74.61355,313.304775
,175.734725,74.631375,313.315025
,175.763475,74.64405,313.35655
,175.794225,74.66485,313.398175
,175.8973,74.677725,313.4318
,175.929525,74.7736,313.440875
,176.155875,74.807175,313.454075
,176.30435,74.856,313.470575
,176.405375,74.896825,313.5065
,176.424275,74.905075,313.544375
,176.4869,74.928625,313.57625
,176.49975,74.9551,313.6262
,176.66565,74.973925,313.652275
,176.704275,74.9884,313.685775
,176.76775,75.019525,313.7541
,176.788575,75.039675,313.761375
,176.88895,75.06025,313.9716
,177.10475,75.081575,313.98905
,177.1594,75.11055,314.0465
,177.1942,75.161675,314.073825
,177.214425,75.184125,314.088875
,177.2824,75.209325,314.147375
,177.286725,75.254425,314.185275
,177.367475,75.323975,314.20945
,177.39415,75.378375,314.27475
,177.45905,75.39305,314.500475
,177.483625,75.414825,314.523
,177.501625,75.42515,314.65555
,177.58835,75.459925,314.74715
,177.6264,75.486325,314.76965
,177.757,75.50105,314.885225
,177.791975,75.53085,314.925025
,177.85645,75.554625,314.949775
,178.027625,75.591175,314.96505
,178.152525,75.618275,315.02975
,178.19445,75.6409,315.162675
,178.21985,75.680675,315.19215
,178.231275,75.7076,315.22045
,178.241425,75.754625,315.241425
,178.269075,75.7643,315.2556
,178.274875,75.777175,315.26545
,178.29045,75.7906,315.316025
,178.314125,75.80235,315.52135
,178.32745,75.833975,315.5784
,178.35525,75.8834,315.616525
,178.3973,75.911225,315.70365
,178.423325,75.9406,315.802075
,178.448475,75.99765,315.82415
,178.5429,76.0407,315.8319
,178.57245,76.061175,315.88525
,178.57475,76.085575,316.02585
,178.596075,76.0984,316.041225
,178.653675,76.113975,316.090125
,178.712525,76.166675,316.187
,178.80805,76.21655,316.20575
,178.913275,76.24745,316.268425
,178.930575,76.25755,316.314175
,178.9909,76.2712,316.346675
,179.031375,76.29345,316.444725
,179.122075,76.312025,316.65675
,179.210325,76.346225,316.66775
,179.351175,76.366375,316.71015
,179.42715,76.38705,316.802025
,179.48745,76.42115,316.898825
,179.6069,76.464725,316.9746
,179.623175,76.483575,317.003825
,179.71815,76.4979,317.146575
,179.798575,76.519875,317.19495
,179.893375,76.57745,317.3605
,179.9578,76.619675,317.37145
,180.005675,76.63695,317.4081
,180.0214,76.688425,317.427275
,180.03375,76.7534,317.457925
,180.066425,76.772625,317.62845
,180.100325,76.7935,317.86515
,180.21005,76.836375,317.884575
,180.2659,76.85425,317.955925
,180.29585,76.964425,318.11015
,180.3829,77.017775,318.238425
,180.439525,77.0701,318.258175
,180.491925,77.1145,318.2728
,180.522425,77.15475,318.293575
,180.71325,77.18975,318.314825
,180.734225,77.2281,318.333075
,180.761525,77.38475,318.56835
,180.7784,77.42145,318.651175
,180.798075,77.450225,318.677125
,180.834875,77.464825,318.720525
,180.860425,77.49715,318.771175
,180.889075,77.566425,318.870225
,180.9106,77.584875,319.1414
,180.99635,77.61315,319.188675
,181.0526,77.643975,319.49525
,181.1302,77.65705,319.55815
,181.3614,77.691225,319.56855
,181.409675,77.7205,319.6356
,181.4342,77.80715,319.658475
,181.45215,77.830425,319.698325
,181.46525,77.8554,319.708875
,181.59925,77.89285,319.801675
,181.698725,77.935975,319.8828
,181.742225,77.9664,319.97825
,181.760075,78.0012,320.06505
,181.820725,78.042775,320.10895
,181.971125,78.074525,320.137725
,182.0148,78.105125,320.20145
,182.068225,78.15005,320.254975
,182.11995,78.211925,320.308325
,182.1531,78.2988,320.342925
,182.2084,78.3156,320.454525
,182.2509,78.33285,320.5909
,182.453425,78.35955,320.705925
,182.4744,78.380675,320.719425
,182.48625,78.401825,320.7267
,182.5538,78.41975,320.744575
,182.558625,78.434975,320.877775
,182.588825,78.4505,320.8858
,182.74965,78.470025,320.90165
,182.774575,78.487475,320.9474
,182.878875,78.524425,321.020975
,182.90905,78.54845,321.17
,182.957675,78.56995,321.21185
,183.060175,78.5969,321.29175
,183.217225,78.628575,321.32265
,183.32065,78.65665,321.3595
,183.353575,78.68165,321.51215
,183.4481,78.7047,321.666425
,183.585125,78.733125,321.7247
,183.62185,78.754425,321.787125
,183.651825,78.777025,321.813775
,183.681275,78.84505,321.8649
,183.719375,78.893925,322.048275
,183.75145,78.923475,322.18305
,183.8443,78.94435,322.208275
,183.849175,78.9664,322.2401
,183.874575,78.971175,322.4448
,183.9264,78.996775,322.5062
,183.986825,79.032025,322.537175
,183.997825,79.0463,322.6213
,184.026425,79.067275,322.663725
,184.09985,79.093375,322.679825
,184.130625,79.10905,322.703525
,184.13315,79.15975,322.741425
,184.162125,79.181225,322.7698
,184.203625,79.20425,322.78385
,184.286825,79.22615,322.84555
,184.306675,79.252925,322.851625
,184.35845,79.2824,322.882875
,184.36,79.323075,322.90215
,184.439375,79.34095,322.92085
,184.489275,79.356425,322.9902
,184.4962,79.36385,323.08545
,184.50595,79.419475,323.3162
,184.527525,79.4438,323.3244
,184.570725,79.45835,323.349475
,184.682025,79.5142,323.35705
,184.74625,79.548275,323.4582
,184.83485,79.564025,323.562025
,184.92205,79.622425,323.622225
,185.014975,79.657975,323.7537
,185.066925,79.695225,323.831475
,185.096375,79.719575,323.850025
,185.164725,79.746,323.892475
,185.284225,79.7569,324.128525
,185.338275,79.785425,324.3331
,185.3957,79.815025,324.36625
,185.480175,79.8731,324.38485
,185.501525,79.905975,324.434425
,185.60775,79.920225,324.4684
,185.71995,79.943425,324.4989
,185.73545,79.960525,324.707275
,185.7706,79.9753,324.8948
,185.887775,79.99805,325.039675
,185.908125,80.01515,325.1303
,185.9212,80.081675,325.142925
,185.939825,80.11,325.1504
,185.9671,80.142375,325.20135
,186.020675,80.17385,325.27665
,186.124525,80.204725,325.313025
,186.1464,80.2217,325.32365
,186.174825,80.2295,325.385775
,186.200375,80.240475,325.414075
,186.2636,80.2576,325.47015
,186.4091,80.28425,325.484325
,186.431975,80.30195,325.51625
,186.470775,80.32705,325.559975
,186.504125,80.371425,325.595825
,186.5335,80.39845,325.600725
,186.568625,80.4144,325.61705
,186.594625,80.4381,325.632625
,186.62685,80.47775,325.848
,186.74895,80.50205,326.032975
,186.76345,80.539525,326.06565
,186.7859,80.556825,326.202925
,186.7919,80.5801,326.295125
,186.847075,80.6026,326.344325
,187.129425,80.61705,326.42945
,187.144625,80.634675,326.4463
,187.238625,80.644225,326.618375
,187.25585,80.662925,326.769775
,187.264325,80.6694,326.938725
,187.318125,80.6948,326.955325
,187.333975,80.72235,326.9999
,187.413575,80.73475,327.0279
,187.523425,80.795225,327.040525
,187.554725,80.820875,327.09945
,187.59585,80.851825,327.14355
,187.6232,80.8849,327.150775
,187.64795,80.9154,327.404375
,187.657425,80.973,327.473075
,187.70075,80.9978,327.55455
,187.722525,81.015625,327.6209
,187.7398,81.041925,327.93825
,187.757425,81.0823,327.958225
,187.815775,81.110575,328.091925
,187.83035,81.12685,328.1417
,187.882625,81.1351,328.149725
,187.8899,81.15285,328.2038
,187.95235,81.15725,328.2328
,187.954,81.1761,328.367375
