SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b,SPK_SPKC14a
2263.6023,2229.41615,2391.954225,2273.488075
2263.7016,2229.4307,2391.9844,2273.5495
2263.710775,2229.44965,2391.994425,2273.59725
2263.722625,2229.4671,2392.00565,2273.6994
2263.728425,2229.48835,2392.040025,2273.736475
2263.792825,2229.5212,2392.4364,2273.76385
2263.8174,2229.534525,2392.5287,2273.861775
2263.969925,2229.547625,2392.648925,2273.968025
2264.003975,2229.56275,2392.662375,2273.998525
2264.012575,2229.59275,2392.821925,2274.0992
2264.025025,2229.6205,2392.83505,2274.1655
2264.032575,2229.634375,2392.843175,2274.197825
2264.063,2229.651375,2393.05205,2274.2274
2264.081425,2229.67375,2393.0737,2274.25895
2264.0928,2229.695225,2393.09325,2274.286975
2264.12135,2229.7131,2393.100325,2274.3146
2264.1558,2229.7405,2393.251275,2274.35035
2264.383325,2229.766025,2393.4172,2274.378975
2264.41495,2229.775625,2393.46045,2274.420125
2264.45,2229.7865,2393.51985,2274.557775
2264.489225,2229.79065,2393.550675,2274.5874
2264.5111,2229.7967,2393.700925,2274.636825
2264.584375,2229.801125,2393.7029,2274.709025
2264.622225,2229.8077,2393.719775,2274.7507
2264.6453,2229.814,2393.7617,2274.793825
2264.649025,2229.81965,2393.8394,2274.832625
2264.706125,2229.834225,2393.87825,2274.9308
2264.91985,2229.856775,2393.96885,2274.963625
2264.94155,2229.864,2394.279275,2274.988425
2264.94585,2229.872925,2394.346625,2275.012225
2264.977825,2229.904075,2394.499175,2275.0625
2264.993925,2229.9127,2394.598075,2275.081725
2265.0126,2229.922375,2394.70215,2275.105725
2265.039425,2229.933825,2394.72695,2275.126475
2265.0465,2229.94265,2394.8966,2275.150675
2265.061275,2229.9924,2395.07915,2275.18135
2265.06505,2230.039125,2395.136275,2275.212425
2265.09305,2230.064975,2395.2994,2275.2816
2265.12115,2230.1006,2395.6229,2275.304225
2265.170525,2230.13575,2395.7214,2275.328325
2265.20795,2230.150275,2395.812675,2275.363525
2265.2538,2230.1607,2395.82125,2275.398975
2265.369125,2230.16845,2396.344875,2275.4341
2265.411625,2230.18415,2396.412325,2275.4572
2265.470625,2230.204775,2396.4963,2275.4874
2265.4834,2230.213375,2397.0464,2275.5126
2265.488225,2230.237125,2397.06735,2275.5494
2265.556725,2230.26965,2397.161875,2275.6125
2265.578975,2230.2851,2397.191925,2275.642975
2265.64315,2230.3131,2397.21035,2275.717075
2265.720075,2230.34145,2397.2501,2275.7692
2265.723275,2230.35805,2397.302425,2275.84065
2265.7763,2230.3915,2397.4064,2275.86075
2265.808725,2230.427075,2397.553025,2275.927325
2265.833,2230.44235,2397.8726,2276.026
2265.87545,2230.45985,2398.020325,2276.06025
2265.89215,2230.468675,2398.0782,2276.0961
2265.9162,2230.49265,2398.1944,2276.20785
2265.95605,2230.516175,2398.332325,2276.267525
2265.96395,2230.526625,2398.646225,2276.30685
2265.982075,2230.55115,2398.7193,2276.33765
2266.029775,2230.57555,2398.840325,2276.3595
2266.078275,2230.610625,2398.9055,2276.4074
2266.169725,2230.617625,2398.92775,2276.499675
2266.1876,2230.633775,2398.953725,2276.563125
2266.207075,2230.665525,2399.082575,2276.599625
2266.263675,2230.677225,2399.392575,2276.643575
2266.3211,2230.6885,2399.467875,2276.74075
2266.33845,2230.6956,2399.494125,2276.815725
2266.3448,2230.7095,2399.55075,2276.835475
2266.406525,2230.719275,2399.561275,2276.85885
2266.43705,2230.725,2399.628525,2276.88325
2266.522775,2230.753875,2399.8122,2276.93265
2266.565325,2230.778375,2399.886525,2277.033975
2266.591,2230.79235,2399.91495,2277.065725
2266.604025,2230.801675,2399.92695,2277.123425
2266.61585,2230.81285,,2277.1631
2266.643025,2230.8244,,2277.3085
2266.6626,2230.845275,,2277.3256
2266.67785,2230.90375,,2277.365325
2266.7658,2230.91485,,2277.402875
2266.85905,2230.9484,,2277.4409
2266.913375,2230.966825,,2277.484225
2267.031875,2230.99395,,2277.54
2267.083375,2231.002925,,2277.605025
2267.120975,2231.01945,,2277.649625
2267.153675,2231.073975,,2277.6911
2267.158025,2231.090275,,2277.755
2267.166675,2231.112475,,2277.80885
2267.190025,2231.1294,,2277.866075
2267.209475,2231.15505,,2277.9143
2267.223275,2231.18645,,2277.94465
2267.2535,2231.1977,,2278.00765
2267.294025,2231.216275,,2278.037825
2267.322175,2231.2358,,2278.076025
2267.3718,2231.263975,,2278.112775
2267.3938,2231.2805,,2278.145425
2267.4188,2231.29,,2278.18175
2267.4479,2231.301025,,2278.340475
2267.634075,2231.321725,,2278.3698
2267.668175,2231.3319,,2278.408175
2267.675175,2231.34395,,2278.465325
2267.683375,2231.367825,,2278.51685
2267.711825,2231.408175,,2278.55255
2267.816775,2231.44435,,2278.5838
2267.85625,2231.461575,,2278.613975
2267.906325,2231.4824,,2278.64185
2267.945725,2231.502975,,2278.6627
2267.988425,2231.53495,,2278.719325
2268.00725,2231.5608,,2278.75615
2268.0194,2231.6091,,2278.79315
2268.03455,2231.63265,,2278.840225
2268.13865,2231.663,,2278.8832
2268.179,2231.6813,,2278.99285
2268.212525,2231.722925,,2279.033425
2268.220675,2231.736625,,2279.088625
2268.3061,2231.7507,,2279.14035
2268.3729,2231.76895,,2279.18265
2268.507175,2231.80345,,2279.2555
2268.528225,2231.8385,,2279.294575
2268.548825,2231.90195,,2279.372375
2268.562075,2231.9295,,2279.402475
2268.5778,2231.952325,,2279.440075
2268.59135,2231.976725,,2279.5047
2268.60565,2232.030475,,2279.55195
2268.64005,2232.044325,,2279.657
2268.65565,2232.058475,,2279.71725
2268.67635,2232.07015,,2279.766925
2268.728225,2232.08325,,2279.815525
2268.75685,2232.097025,,2279.84885
2268.8099,2232.1383,,2279.894675
2268.887175,2232.1581,,2279.92675
2268.894225,2232.175875,,2279.99135
2268.93115,2232.190525,,2280.055175
2268.9824,2232.2134,,2280.057525
2269.003625,2232.2362,,2280.15265
2269.069075,2232.303925,,2280.203575
2269.2369,2232.37815,,2280.248625
2269.28005,2232.398675,,2280.3023
2269.3358,2232.415975,,2280.362125
2269.411825,2232.437625,,2280.4367
2269.477575,2232.4992,,2280.48805
2269.50235,2232.520675,,2280.6208
2269.519925,2232.540325,,2280.66355
2269.53215,2232.541325,,2280.690225
2269.759625,2232.559025,,2280.70845
2269.8378,2232.584475,,2280.71575
2269.8815,2232.60735,,2280.7569
2269.890375,2232.626225,,2280.79875
2269.915625,2232.684575,,2280.89335
2269.9885,2232.723575,,2280.933275
2270.00235,2232.74145,,2280.973375
2270.00715,2232.763525,,2281.04635
2270.053025,2232.78545,,2281.101425
2270.08685,2232.8091,,2281.137125
2270.120725,2232.8834,,2281.170925
2270.18485,2232.896475,,2281.2439
2270.248325,2232.9241,,2281.279175
2270.2941,2232.948,,2281.3189
2270.324625,2232.960675,,2281.38685
2270.34645,2232.9644,,2281.4267
2270.359775,2232.977075,,2281.458775
2270.384325,2233.00615,,2281.5091
2270.403075,2233.04535,,2281.5911
2270.425,2233.090975,,2281.64215
2270.455475,2233.098475,,2281.691725
2270.4804,2233.1243,,2281.744625
2270.492175,2233.15165,,2281.824725
2270.5096,2233.16915,,2281.892175
2270.58445,2233.19335,,2281.958275
2270.6815,2233.2643,,2282.005825
2270.685725,2233.3006,,2282.0504
2270.702425,2233.316475,,2282.06495
2270.802225,2233.3513,,2282.098725
2270.8249,2233.37005,,2282.15115
2270.88,2233.389775,,2282.219075
2270.895425,2233.42005,,2282.254575
2270.920475,2233.471175,,2282.2886
2270.97585,2233.4936,,2282.323125
2271.0432,2233.5429,,2282.355975
2271.1418,2233.5572,,2282.386275
2271.17895,2233.6066,,2282.4384
2271.22745,2233.6304,,2282.4797
2271.23445,2233.647975,,2282.540325
2271.2422,2233.66305,,2282.589875
2271.28115,2233.6904,,2282.6198
2271.298225,2233.7076,,2282.6457
2271.34185,2233.719075,,2282.6702
2271.408675,2233.728775,,2282.69225
2271.455375,2233.7614,,2282.71615
2271.5345,2233.776975,,2282.717275
2271.625425,2233.788175,,2282.738275
2271.658175,2233.799725,,2282.848175
2271.691075,2233.8137,,2282.968575
2271.726125,2233.850925,,2283.010725
2271.741775,2233.859875,,2283.15395
2271.767075,2233.884475,,2283.19835
2271.78235,2233.8926,,2283.235225
2271.814925,2233.9105,,2283.262575
2271.82495,2233.93615,,2283.30595
2271.84635,2233.9509,,2283.366025
2271.8657,2233.96585,,2283.414275
2271.876,2233.9757,,2283.46365
2271.894075,2233.9863,,2283.507325
2271.91295,2233.999775,,2283.537175
2271.941675,2234.011175,,2283.606925
2271.991725,2234.02435,,2283.68065
2272.024075,2234.03745,,2283.875525
2272.042075,2234.05325,,2283.8881
2272.06725,2234.070625,,2283.90325
2272.177425,2234.08825,,2283.9196
2272.1944,2234.12355,,2283.938375
2272.21375,2234.13375,,2283.95105
2272.25315,2234.154225,,2283.978
2272.329625,2234.18765,,2284.0402
2272.335525,2234.197625,,2284.06605
2272.34855,2234.207475,,2284.093425
2272.363925,2234.218375,,2284.158825
2272.3787,2234.2282,,2284.269725
2272.5312,2234.23705,,2284.33565
2272.56325,2234.279575,,2284.426825
2272.599925,2234.29815,,2284.4853
2272.618775,2234.31605,,2284.520825
2272.62885,2234.356575,,2284.595825
2272.64605,2234.36825,,2284.644325
2272.66075,2234.391575,,2284.6897
2272.804475,2234.4198,,2284.72565
2272.81495,2234.4312,,2284.726725
2272.818875,2234.440625,,2284.760125
2272.8247,2234.45395,,2284.786325
2272.885375,2234.46535,,2284.87375
2272.9084,2234.491125,,2284.919425
2272.9226,2234.50415,,2284.9631
2273.014225,2234.560025,,2285.0067
2273.060875,2234.580325,,2285.071425
2273.0801,2234.591,,2285.129425
2273.0812,2234.594575,,2285.18175
2273.102325,2234.61605,,2285.20935
2273.1341,2234.637425,,2285.239075
2273.17395,2234.658475,,2285.277625
2273.18485,2234.67285,,2285.324625
2273.2202,2234.683025,,2285.38795
2273.235,2234.714475,,2285.421775
2273.2515,2234.725775,,2285.4912
2273.283125,2234.764625,,2285.5308
2273.2899,2234.774525,,2285.5559
2273.298475,2234.7926,,2285.57995
2273.30385,2234.8207,,2285.620425
2273.31445,2234.852625,,2285.6674
2273.33835,2234.8789,,2285.704925
2273.3473,2234.898225,,2285.7664
2273.57865,2234.9172,,2285.804325
2273.600425,2235.030125,,2285.85105
2273.62175,2235.061325,,2285.95265
2273.659,2235.1251,,2286.012975
2273.660225,2235.16255,,2286.06425
2273.6854,2235.1837,,2286.129425
2273.710225,2235.201275,,2286.17645
2273.759175,2235.21935,,2286.227
2273.782525,2235.2207,,2286.283925
2273.797425,2235.232025,,2286.31575
2273.818775,2235.24405,,2286.344425
2273.829425,2235.2719,,2286.415
2273.84675,2235.297025,,2286.476275
2273.856625,2235.353525,,2286.51595
2273.966725,2235.369575,,2286.5641
2274.0952,2235.389525,,2286.7571
2274.10195,2235.403375,,2286.8506
2274.108425,2235.420425,,2286.882775
2274.118175,2235.4464,,2286.922875
2274.23465,2235.475175,,2286.9546
2274.260775,2235.5083,,2286.962425
2274.275725,2235.536625,,2287.025475
2274.27865,2235.555775,,2287.060175
2274.2878,2235.576125,,2287.110175
2274.334275,2235.614125,,2287.19035
2274.350875,2235.62525,,2287.300575
2274.36665,2235.633,,2287.3531
2274.3752,2235.645425,,2287.3825
2274.38705,2235.6521,,2287.447
2274.3904,2235.707175,,2287.53145
2274.4286,2235.719225,,2287.6087
2274.434075,2235.7386,,2287.651475
2274.4402,2235.74755,,2287.784575
2274.506925,2235.756025,,2287.838925
2274.55715,2235.780925,,2287.9049
2274.614675,2235.7951,,2287.9798
2274.627975,2235.809825,,2288.02205
2274.65525,2235.822525,,2288.0621
2274.664475,2235.828975,,2288.110125
2274.678625,2235.834325,,2288.2293
2274.69125,2235.86765,,2288.2704
2274.7242,2235.896175,,2288.341525
2274.741875,2235.93175,,2288.378975
2274.81295,2235.9478,,2288.422525
2274.8767,2235.9601,,2288.45545
2274.9088,2235.9961,,2288.50255
2274.917425,2236.0143,,2288.5437
2274.920125,2236.02645,,2288.5827
2274.9406,2236.0363,,2288.63485
2274.983925,2236.053125,,2288.697475
2274.993975,2236.0629,,2288.753275
2275.01375,2236.076075,,2288.815975
2275.02655,2236.0959,,2288.854725
2275.1311,2236.109075,,2288.8825
2275.150825,2236.123175,,2288.9154
2275.185275,2236.1363,,2288.9721
2275.2295,2236.147,,2289.005725
2275.3992,2236.158475,,2289.024925
2275.428875,2236.171425,,2289.051025
2275.5044,2236.18865,,2289.083725
2275.529125,2236.19935,,2289.142575
2275.5459,2236.215225,,2289.185375
2275.597725,2236.254425,,2289.24305
2275.610625,2236.2886,,2289.273625
2275.63675,2236.30275,,2289.32065
2275.648375,2236.3179,,2289.380175
2275.722125,2236.354725,,2289.412575
2275.91635,2236.371125,,2289.490175
2275.949425,2236.4022,,2289.5301
2276.1153,2236.437725,,2289.56395
2276.156675,2236.46115,,2289.597525
2276.31925,2236.498775,,2289.650825
2276.336125,2236.557375,,2289.73165
2276.4361,2236.57315,,2289.8016
2276.4457,2236.593425,,2289.84435
2276.49835,2236.60595,,2289.90525
2276.53495,2236.648475,,2289.973225
2276.56675,2236.68365,,2290.014875
2276.5923,2236.717175,,2290.05805
2276.806,2236.7479,,2290.125875
2276.8362,2236.79215,,2290.17575
2276.84325,2236.808225,,2290.2242
2276.8558,2236.83275,,2290.28915
2276.8666,2236.843575,,2290.433975
2276.905,2236.850625,,2290.553475
2276.90985,2236.86075,,2290.607825
2276.930975,2236.868,,2290.7246
2276.942575,2236.87995,,2290.776875
2276.96315,2236.887925,,2290.822375
2277.053725,2236.902175,,2290.864625
2277.1348,2236.912975,,2290.9347
2277.1955,2236.940175,,2291.00475
2277.23135,2236.95955,,2291.098325
2277.264375,2236.974275,,2291.157075
2277.338925,2236.994575,,2291.207125
2277.3972,2237.013325,,2291.26235
2277.495875,2237.032325,,2291.334425
2277.51925,2237.08065,,2291.372925
2277.551775,2237.10755,,2291.45795
2277.59335,2237.16825,,2291.504125
2277.598625,2237.190125,,2291.551925
2277.6368,2237.21495,,2291.598475
2277.858925,2237.2314,,2291.66545
2277.869275,2237.25585,,2291.726075
2277.876925,2237.2745,,2291.772375
2277.889675,2237.28775,,2291.836925
2277.91065,2237.3053,,2291.928675
2277.930975,2237.323425,,2291.983225
2277.95115,2237.34645,,2292.0333
2277.96305,2237.3789,,2292.1004
2277.972775,2237.428475,,2292.19105
2277.993375,2237.452,,2292.267525
2278.2592,2237.48165,,2292.3126
2278.26525,2237.49975,,2292.3655
2278.277425,2237.520425,,2292.44405
2278.295125,2237.550375,,2292.507575
2278.308,2237.5758,,2292.54675
2278.3206,2237.59235,,2292.6286
2278.39855,2237.603975,,2292.700225
2278.482525,2237.614,,2292.750075
2278.621125,2237.62645,,2292.797825
2278.7228,2237.643125,,2292.838675
2278.763375,2237.656975,,2292.9171
2278.80815,2237.667875,,2292.983025
2278.850775,2237.681925,,2293.031825
2278.89015,2237.694775,,2293.08105
2278.923625,2237.709475,,2293.149775
2279.297275,2237.718525,,2293.183075
2279.311675,2237.73125,,2293.23625
2279.340025,2237.7341,,2293.37625
2279.377725,2237.745125,,2293.469075
2279.38445,2237.756075,,2293.5333
2279.39615,2237.767975,,2293.60105
2279.421725,2237.779075,,2293.65115
2279.626425,2237.793225,,2293.6953
2279.6453,2237.80265,,2293.729125
2279.67175,2237.83495,,2293.775375
2279.7175,2237.85025,,2293.8548
2279.732425,2237.872375,,2293.89705
2279.7671,2237.884775,,2293.928075
2279.784425,2237.9233,,2293.962825
2279.83435,2237.938025,,2294.055075
2279.89355,2237.9538,,2294.08805
2279.90625,2237.96205,,2294.142825
2279.93445,2237.96635,,2294.206475
2279.96265,2237.9936,,2294.347675
2280.000625,2238.013775,,2294.417475
2280.086825,2238.0214,,2294.4864
2280.27965,2238.032725,,2294.530575
2280.3178,2238.0438,,2294.618725
2280.325825,2238.0531,,2294.6478
2280.38675,2238.074675,,2294.69905
2280.41275,2238.101325,,2294.767325
2280.45835,2238.112375,,2294.855675
2280.516125,2238.125825,,2294.9156
2280.6899,2238.1712,,2294.951975
2280.708675,2238.20155,,2294.9878
2280.73855,2238.254125,,2295.038575
2280.77955,2238.31925,,2295.087025
2280.8927,2238.340575,,2295.147875
2280.963575,2238.361025,,2295.246175
2281.0263,2238.374975,,2295.294125
2281.23595,2238.387275,,2295.350625
2281.246875,2238.428975,,2295.473925
2281.28435,2238.449875,,2295.507725
2281.33955,2238.460975,,2295.55655
2281.381375,2238.471425,,2295.593875
2281.441725,2238.482825,,2295.651725
2281.45615,2238.496175,,2295.6921
2281.482875,2238.5203,,2295.787625
2281.4958,2238.533325,,2295.8692
2281.522375,2238.55465,,2295.946
2281.789125,2238.5681,,2296.065825
2281.82195,2238.5899,,2296.113675
2281.8576,2238.609725,,2296.16335
2281.897725,2238.626825,,2296.208575
2281.94965,2238.668575,,2296.249375
2282.11495,2238.689925,,2296.3128
2282.151375,2238.7036,,2296.35385
2282.174875,2238.71755,,2296.416075
2282.219275,2238.73215,,2296.4388
2282.23885,2238.743525,,2296.471925
2282.28715,2238.770975,,2296.515575
2282.3343,2238.793325,,2296.591575
2282.4223,2238.806575,,2296.62895
2282.440475,2238.816525,,2296.704075
2282.4815,2238.8268,,2296.741975
2282.509075,2238.838125,,2296.79315
2282.52465,2238.854,,2296.823725
2282.5414,2238.89175,,2296.890225
2282.596075,2238.913,,2296.9279
2282.63945,2238.931525,,2296.996325
2282.661975,2238.97575,,2297.147975
2282.7216,2238.9931,,2297.16055
2282.739025,2239.032975,,2297.190075
2282.75845,2239.04205,,2297.2054
2282.778925,2239.050825,,2297.294075
2282.86195,2239.07415,,2297.330675
2282.875425,2239.084025,,2297.36885
2282.878125,2239.0978,,2297.42385
2282.940425,2239.1109,,2297.501375
2283.06415,2239.120425,,2297.536775
2283.091,2239.13295,,2297.57675
2283.12755,2239.14265,,2297.61715
2283.17215,2239.166725,,2297.695125
2283.19375,2239.1824,,2297.712725
2283.232375,2239.1966,,2297.725975
2283.255525,2239.2113,,2297.757
2283.289925,2239.22355,,2297.788175
2283.3342,2239.29945,,2297.83725
2283.3527,2239.31445,,2297.883
2283.379225,2239.3417,,2297.958575
2283.41025,2239.359225,,2297.996275
2283.541475,2239.37065,,2298.039825
2283.5685,2239.392125,,2298.07595
2283.57555,2239.40465,,2298.120925
2283.612025,2239.4144,,2298.15795
2283.6479,2239.45255,,2298.1905
2283.6699,2239.480125,,2298.226675
2283.731525,2239.52985,,2298.256
2283.76525,2239.575125,,2298.290425
2283.805925,2239.597275,,2298.386625
2283.828625,2239.60375,,2298.424825
2283.840625,2239.619425,,2298.4531
2283.879275,2239.632125,,2298.543775
2283.89445,2239.64575,,2298.5768
2283.9262,2239.679275,,2298.603425
2283.9447,2239.6978,,2298.64345
2283.9572,2239.7158,,2298.685575
2283.976125,2239.732375,,2298.879375
2284.04035,2239.744225,,2298.924575
2284.19685,2239.7501,,2298.96305
2284.257225,2239.767475,,2299.001225
2284.3723,2239.77455,,2299.04385
2284.38575,2239.807825,,2299.083525
2284.41195,2239.8279,,2299.12065
2284.5097,2239.83755,,2299.219325
2284.545275,2239.8641,,2299.26265
2284.6108,2239.8732,,2299.3183
2284.652425,2239.883125,,2299.38955
2284.70745,2239.952,,2299.49715
2284.7148,2239.9642,,2299.573275
2284.767625,2240.003675,,2299.7351
2284.77445,2240.0369,,2299.772325
2284.8013,2240.048,,2299.798675
2284.818175,2240.06875,,2299.81425
2284.88345,2240.08225,,2299.885725
2285.026025,2240.104225,,2299.916075
2285.04515,2240.11875,,2299.940025
2285.09655,2240.159875,,2299.984825
2285.14315,2240.173525,,2300.008875
2285.163775,2240.233475,,2300.048175
2285.262125,2240.299,,2300.0701
2285.292175,2240.32165,,2300.1088
2285.3088,2240.334675,,2300.15445
2285.348575,2240.3797,,2300.21565
2285.371475,2240.390725,,2300.254375
2285.408775,2240.397925,,2300.360075
2285.428825,2240.418,,2300.426925
2285.4471,2240.43595,,2300.48795
2285.471025,2240.44455,,2300.532825
2285.49905,2240.45315,,2300.56685
2285.629625,2240.463975,,2300.6409
2285.65995,2240.49705,,2300.694775
2285.682475,2240.51035,,2300.7945
2285.759325,2240.518525,,2300.8989
2285.8132,2240.5516,,2300.938225
2285.9029,2240.56115,,2300.9741
2285.9162,2240.5662,,2301.003775
2285.932175,2240.580625,,2301.05585
2285.973675,2240.5965,,2301.098375
2286.027975,2240.673825,,2301.14255
2286.079925,2240.712025,,2301.193925
2286.132075,2240.765,,2301.23215
2286.21175,2240.77995,,2301.276125
2286.21805,2240.802225,,2301.32035
2286.25995,2240.809975,,2301.387125
2286.2891,2240.8181,,2301.428975
2286.297975,2240.84605,,2301.4804
2286.30825,2240.855275,,2301.53605
2286.351325,2240.87975,,2301.58005
2286.35915,2240.90635,,2301.642475
2286.373325,2240.92825,,2301.759475
2286.3814,2240.936875,,2301.801275
2286.488025,2240.954425,,2301.8918
2286.7783,2240.967125,,2301.9503
2286.788975,2241.002675,,2302.008275
2286.79905,2241.016875,,2302.07615
2286.835525,2241.03415,,2302.110275
2286.8683,2241.05305,,2302.141525
2286.9004,2241.0738,,2302.3636
2286.943375,2241.100225,,2302.396925
2287.01925,2241.130925,,2302.41185
2287.064775,2241.181,,2302.430625
2287.127575,2241.193025,,2302.464175
2287.199025,2241.232225,,2302.5123
2287.2173,2241.24465,,2302.560675
2287.256975,2241.27085,,2302.642825
2287.306025,2241.276625,,2302.712525
2287.32045,2241.31865,,2302.764825
2287.3847,2241.3331,,2302.79865
2287.419525,2241.40495,,2302.8994
2287.632,2241.4195,,2302.9638
2287.678825,2241.437425,,2303.010175
2287.703375,2241.453625,,2303.13235
2287.718275,2241.48445,,2303.166875
2287.7436,2241.51255,,2303.20295
2287.777625,2241.523775,,2303.2542
2287.830325,2241.557125,,2303.346875
2287.995225,2241.589675,,2303.450925
2288.028875,2241.608125,,2303.49805
2288.0641,2241.6262,,2303.598475
2288.067925,2241.653675,,2303.63495
2288.223875,2241.6709,,2303.659575
2288.3349,2241.706125,,2303.705175
2288.344225,2241.74605,,2303.7891
2288.349,2241.760325,,2303.83725
2288.378275,2241.791175,,2303.88395
2288.40105,2241.8095,,2304.143375
2288.467775,2241.830375,,2304.1844
2288.667975,2241.858675,,2304.222675
2288.6783,2241.8836,,2304.2578
2288.6933,2241.927175,,2304.339575
2288.733975,2241.94625,,2304.429325
2288.7719,2241.970425,,2304.5248
2288.8121,2241.99045,,2304.56495
2288.826975,2242.005075,,2304.60965
2288.89845,2242.01735,,2304.645475
2288.92405,2242.033375,,2304.69695
2288.93775,2242.052525,,2304.900425
2288.97455,2242.091175,,2304.916725
2288.989225,2242.108275,,2304.939625
2289.056,2242.1239,,2304.9601
2289.088725,2242.143225,,2305.0037
2289.1294,2242.156425,,2305.0493
2289.17295,2242.15865,,2305.09565
2289.185825,2242.179925,,2305.144275
2289.253275,2242.195525,,2305.20275
2289.30115,2242.213075,,2305.2457
2289.38365,2242.2534,,2305.291025
2289.474725,2242.2747,,2305.320175
2289.5209,2242.314475,,2305.374925
2289.534975,2242.359725,,2305.5543
2289.5415,2242.391925,,2305.593075
2289.559875,2242.40165,,2305.648
2289.584075,2242.412,,2305.7223
2289.60285,2242.434375,,2305.77885
2289.616175,2242.47165,,2305.8115
2289.6343,2242.49705,,2305.8736
2289.70495,2242.5129,,2305.961075
2289.80475,2242.52735,,2306.01235
2289.9793,2242.544875,,2306.1081
2289.9886,2242.5585,,2306.1393
2289.99825,2242.57215,,2306.1843
2290.038975,2242.5871,,2306.223025
2290.06075,2242.63145,,2306.3208
2290.083825,2242.65325,,2306.382175
2290.15775,2242.67415,,2306.4418
2290.19575,2242.70285,,2306.464925
2290.221775,2242.7396,,2306.491225
2290.246125,2242.76515,,2306.5183
2290.258375,2242.788775,,2306.558075
2290.271325,2242.806525,,2306.584475
2290.352325,2242.8314,,2306.60905
2290.367775,2242.8552,,2306.623775
2290.400825,2242.870425,,2306.652875
2290.450525,2242.89025,,2306.6785
2290.57505,2242.907475,,2306.729875
2290.6501,2242.932,,2306.79015
2290.658625,2242.956625,,2306.86165
2290.676,2242.976275,,2306.965425
2290.692075,2243.00125,,2307.125525
2290.7044,2243.0245,,2307.1534
2290.725925,2243.041075,,2307.170475
2290.752,2243.059425,,2307.189225
2290.7768,2243.08305,,2307.196725
2290.8016,2243.145375,,2307.217375
2290.835075,2243.169575,,2307.23215
2290.854025,2243.2217,,2307.258425
2290.86885,2243.249875,,2307.29455
2290.873175,2243.27015,,2307.336625
2290.8854,2243.287875,,2307.376425
2290.903925,2243.33085,,2307.408175
2291.01445,2243.463575,,2307.4448
2291.048625,2243.523225,,2307.50015
2291.094,2243.55945,,2307.541975
2291.132225,2243.59335,,2307.577775
2291.142775,2243.61625,,2307.622575
2291.163425,2243.64235,,2307.7183
2291.1768,2243.668425,,2307.780775
2291.192275,2243.72415,,2307.801475
2291.208225,2243.75255,,2307.842
2291.242175,2243.79535,,2307.89085
2291.3574,2243.813125,,2308.054975
2291.3899,2243.814375,,2308.088925
2291.5116,2243.8285,,2308.128075
2291.623625,2243.8378,,2308.171225
2291.642775,2243.852725,,2308.22475
2291.65435,2243.8921,,2308.325275
2291.6815,2243.92015,,2308.3422
2291.688475,2243.944675,,2308.3939
2291.7767,2243.96665,,2308.438725
2291.860825,2244.005825,,2308.4962
2291.892775,2244.03105,,2308.5467
2291.95155,2244.0492,,2308.6738
2291.977575,2244.095075,,2308.705375
2291.994725,2244.12015,,2308.738575
2292.2313,2244.1386,,2308.774825
2292.235675,2244.142175,,2308.80555
2292.3016,2244.151825,,2308.839825
2292.310975,2244.164775,,2308.9002
2292.339175,2244.1678,,2308.97655
2292.3467,2244.205825,,2309.08805
2292.35525,2244.22535,,2309.13745
2292.3774,2244.236525,,2309.1573
2292.407275,2244.248575,,2309.1803
2292.415575,2244.2569,,2309.2056
2292.43835,2244.2727,,2309.231875
2292.480375,2244.2863,,2309.260675
2292.727,2244.306775,,2309.414675
2292.767875,2244.32495,,2309.527675
2292.784125,2244.342525,,2309.56125
2292.854525,2244.378475,,2309.587075
2292.87695,2244.431625,,2309.62435
2292.938225,2244.45465,,2309.664625
2293.092925,2244.4767,,2309.6987
2293.151525,2244.501625,,2309.747475
2293.168775,2244.524525,,2309.77585
2293.1874,2244.563925,,2309.816825
2293.19625,2244.578825,,2309.88155
2293.206625,2244.59345,,2309.913625
2293.2274,2244.61735,,2309.953475
2293.255175,2244.6363,,2310.024675
2293.2749,2244.697375,,2310.057225
2293.278675,2244.7671,,2310.087
2293.322525,2244.793725,,2310.113425
2293.332225,2244.823375,,2310.144675
2293.3492,2244.872825,,2310.2091
2293.36025,2244.8816,,2310.234875
2293.36845,2244.8881,,2310.3088
2293.400375,2244.898275,,2310.3554
2293.424525,2244.918775,,2310.376875
2293.5481,2244.931725,,2310.4136
2293.572375,2244.943125,,2310.45345
2293.5846,2244.9569,,2310.487825
2293.5891,2244.980925,,2310.609875
2293.5979,2244.9961,,2310.736475
2293.608775,2245.00945,,2310.7659
2293.650675,2245.024825,,2310.791925
2293.6793,2245.0608,,2310.82065
2293.70555,2245.076625,,2310.8389
2293.711325,2245.096325,,2310.85965
2293.721525,2245.1353,,2310.90485
2293.7514,2245.1942,,2310.946625
2293.764675,2245.212,,2310.9692
2293.80415,2245.22525,,2311.02105
2293.828175,2245.24425,,2311.156025
2293.986825,2245.262425,,2311.18245
2294.05,2245.28125,,2311.20995
2294.05835,2245.29965,,2311.23865
2294.103275,2245.3269,,2311.2583
2294.141775,2245.35395,,2311.275775
2294.204675,2245.379525,,2311.289225
2294.235775,2245.406875,,2311.304675
2294.4322,2245.4221,,2311.411175
2294.4679,2245.437925,,2311.444775
