SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC04b,SPK_SPKC05a
,102.316,172.014725,167.961375,120.6288
,102.478525,172.0913,168.137025,120.668475
,102.4972,172.17055,168.2389,120.696475
,102.50515,172.1785,168.477525,120.7474
,102.535,172.207725,168.50975,120.777425
,102.587575,172.248575,168.586375,120.85605
,102.63295,172.439925,168.678125,120.8589
,102.677325,172.525725,169.02165,120.8865
,102.71915,172.577575,169.06735,120.953275
,102.7623,172.64275,169.153325,120.97125
,102.78285,172.66075,169.20455,120.982225
,102.818175,172.8184,169.238875,121.173725
,102.81935,172.9837,169.416875,121.206025
,102.89315,173.029975,169.475025,121.247325
,103.034525,173.0816,169.559175,121.291175
,103.109225,173.1171,169.642375,121.307475
,103.14895,173.299,169.72265,121.361675
,103.187175,173.359575,169.972325,121.397575
,103.216925,173.401825,170.078525,121.47165
,103.2636,173.449625,170.5651,121.569525
,103.282225,173.49145,170.716825,121.609825
,103.3247,173.5254,170.8035,121.633
,103.375825,173.59165,170.9569,121.6553
,103.3945,173.6647,171.0306,121.691275
,103.42645,173.704375,171.084075,121.75685
,103.4467,173.811075,171.14165,121.798775
,103.52045,173.953725,171.235975,121.8627
,103.542625,174.0469,171.29895,121.89505
,103.581825,174.296825,171.4678,121.90585
,103.602125,174.37645,171.608175,121.93835
,103.6602,174.4816,171.7335,121.999525
,103.688025,174.608175,171.8142,122.04335
,103.7226,174.82815,171.84585,122.066475
,103.788925,174.924,171.902425,122.095725
,103.906275,175.0345,171.942275,122.106175
,103.9938,175.1008,172.0632,122.136525
,104.039575,175.193975,172.19295,122.15615
,104.205075,175.29055,172.291075,122.180975
,104.2636,175.3735,172.3657,122.214125
,104.305725,175.420675,172.41155,122.255225
,104.364075,175.470325,172.46475,122.330375
,104.3723,175.534425,172.59085,122.350425
,104.398975,175.60245,172.630625,122.3878
,104.429075,175.657325,172.85265,122.4089
,104.4802,175.733,172.896875,122.424425
,104.5204,175.792175,172.9668,122.449425
,104.552225,175.8407,173.074525,122.458275
,104.583425,176.10455,173.095475,122.47975
,104.606925,176.163975,173.1926,122.504025
,104.647175,176.22875,173.224825,122.51465
,104.70885,176.292225,173.240125,122.5378
,104.7678,176.406775,173.2677,122.559925
,104.786725,176.502025,173.310175,122.583175
,104.809375,176.67415,173.34695,122.712075
,104.8316,176.74005,173.34885,122.7852
,104.84025,176.7977,173.41385,122.85165
,104.859825,176.868775,173.4389,122.93995
,104.89115,176.936525,173.455125,122.97855
,104.899325,177.173675,173.493875,123.03665
,104.971625,177.260025,173.529275,123.071675
,105.00725,177.281475,173.582,123.104925
,105.04495,177.326175,173.6346,123.125575
,105.102475,177.338625,173.738825,123.131375
,105.135125,177.41185,173.78485,123.159075
,105.177425,177.4923,173.8553,123.177475
,105.20695,177.5609,173.88595,123.200875
,105.29625,177.640325,173.956675,123.26655
,105.37455,177.733225,174.011925,123.2985
,105.421725,177.804625,174.045675,123.333125
,105.5341,177.89845,174.12365,123.35465
,105.5442,178.0455,174.20975,123.3805
,105.56195,178.08395,174.350975,123.408875
,105.64935,178.131975,174.45185,123.464775
,105.67965,178.220575,174.573525,123.52835
,105.70645,178.2919,174.634475,123.611375
,105.7323,178.38185,174.745425,123.642275
,105.74365,178.4362,174.8065,123.699525
,105.7563,178.480325,174.891325,123.866725
,105.79235,178.5016,175.0048,123.9004
,105.808825,178.535075,175.10445,123.92855
,105.835825,178.571275,175.24705,123.95705
,105.861425,178.5966,175.256375,124.026225
,105.9013,178.655425,175.357525,124.060925
,105.926575,178.725325,175.392325,124.09755
,105.940125,178.783275,175.531275,124.119375
,105.996225,178.832225,175.641475,124.192725
,106.018275,178.88115,175.7051,124.229725
,106.035375,178.93905,175.861675,124.3353
,106.076,179.00305,176.032275,124.388975
,106.098225,179.073275,176.092475,124.417725
,106.1266,179.111975,176.1711,124.443925
,106.21785,179.188225,176.403,124.503775
,106.3018,179.275075,176.56755,124.532425
,106.3423,179.33715,176.654175,124.548
,106.43075,179.3813,176.762825,124.59815
,106.433475,179.413975,176.8387,124.633425
,106.447775,179.4862,176.896,124.666025
,106.5081,179.54605,177.0205,124.69735
,106.54625,179.605975,177.08625,124.75845
,106.644625,179.6905,177.300525,124.819825
,106.703975,179.751475,177.35395,124.822425
,106.770925,179.825875,177.4198,124.950475
,106.828075,179.87775,177.470725,124.9755
,106.87735,180.01085,177.5391,125.0633
,106.93895,180.068225,177.6319,125.0967
,106.966725,180.1423,177.770175,125.101675
,106.968925,180.2668,177.842,125.129725
,107.0285,180.2928,177.90555,125.155075
,107.043125,180.324675,177.9489,125.16465
,107.075125,180.3745,177.999925,125.194125
,107.1357,180.5398,178.0375,125.29955
,107.162725,180.569725,178.078425,125.3014
,107.288725,180.59775,178.1708,125.325975
,107.316625,180.62825,178.2672,125.3469
,107.416025,180.6643,178.28885,125.37065
,107.465525,180.774275,178.378475,125.463975
,107.50805,180.8699,178.47205,125.533675
,107.53395,180.895525,178.5038,125.567975
,107.55385,180.924675,178.5426,125.5844
,107.595675,181.02025,178.64495,125.59375
,107.628725,181.05015,178.728225,125.663475
,107.65335,181.072725,178.844925,125.735975
,107.6641,181.1092,178.87855,125.76435
,107.70655,181.14545,179.004675,125.7956
,107.71695,181.17245,179.04485,125.833025
,107.837825,181.21415,179.1165,125.9133
,107.854275,181.2554,179.1468,125.9408
,107.86695,181.341975,179.243925,125.95695
,107.902075,181.4694,179.2772,125.967125
,107.953025,181.52215,179.2896,125.997025
,107.99945,181.581825,179.296025,126.030925
,108.0589,181.639875,179.335575,126.040275
,108.0911,181.687,179.3502,126.057075
,108.1011,181.7097,179.373175,126.10265
,108.1291,181.736325,179.388775,126.11025
,108.143125,181.76265,179.475525,126.1366
,108.300975,181.79445,179.533325,126.165725
,108.331175,181.83705,179.625225,126.170275
,108.3826,181.8743,179.6847,126.18985
,108.4579,181.911025,179.7293,126.27865
,108.5362,181.9449,179.761775,126.34
,108.5441,182.0041,180.0733,126.40275
,108.6148,182.030225,180.15105,126.4148
,108.661525,182.1672,180.1917,126.447
,108.699525,182.206775,180.22325,126.52755
,108.7024,182.31545,180.2407,126.57185
,108.797875,182.37805,180.27595,126.5848
,108.814525,182.494225,180.297675,126.6197
,108.829025,182.5832,180.310725,126.646075
,108.908675,182.662,180.32925,126.658575
,108.947675,182.7172,180.3516,126.689675
,109.05745,182.751825,180.386225,126.72105
,109.126775,182.926725,180.43215,126.76085
,109.15305,183.082175,180.530775,126.796125
,109.18075,183.231575,180.564125,126.833125
,109.20745,183.37135,180.624875,126.86285
,109.2249,183.450625,180.657725,126.8918
,109.2658,183.545325,180.7179,126.9279
,109.317075,183.61535,180.747025,126.9316
,109.3182,183.639325,180.7853,126.98235
,109.329725,183.675075,180.84365,127.0195
,109.33215,183.82675,180.8742,127.053375
,109.391725,183.904725,180.98185,127.096275
,109.39755,184.070625,181.120125,127.259125
,109.436225,184.171725,181.217925,127.292925
,109.464325,184.315075,181.3181,127.3929
,109.601175,184.3697,181.37365,127.450825
,109.7637,184.461375,181.447025,127.45355
,109.7787,184.5397,181.517725,127.477975
,109.806375,184.6364,181.6449,127.5289
,109.827625,184.68585,181.6934,127.534375
,109.8971,184.77445,181.71615,127.62495
,109.917875,184.804175,181.7539,127.689375
,109.9325,184.846025,181.771225,127.706775
,110.021175,184.94565,181.80255,127.7622
,110.13465,185.049575,181.9646,127.799
,110.17065,185.146375,181.994825,127.872475
,110.214025,185.256075,182.035275,127.902475
,110.2185,185.341475,182.093325,127.956075
,110.228875,185.402975,182.175475,127.968575
,110.2584,185.5441,182.2144,128.0019
,110.412975,185.7187,182.264525,128.060025
,110.561925,185.76325,182.310975,128.0773
,110.593075,185.813125,182.36925,128.08675
,110.61225,185.870425,182.438975,128.11635
,110.662475,185.897075,182.4735,128.13085
,110.67065,185.970625,182.540325,128.144425
,110.72,186.0547,182.572775,128.1765
,110.742625,186.1375,182.68295,128.186775
,110.821675,186.290375,182.77045,128.202275
,110.857175,186.363425,182.83425,128.285825
,110.859425,186.440375,182.940525,128.316875
,111.003925,186.489075,183.04005,128.336275
,111.077375,186.534,183.11305,128.39015
,111.176775,186.5935,183.16355,128.411225
,111.21705,186.708825,183.202625,128.42235
,111.2836,186.768825,183.591025,128.446275
,111.302625,186.827275,183.66745,128.52065
,111.328,186.887825,183.73965,128.54725
,111.392375,186.938825,183.815075,128.597725
,111.411475,186.954725,183.88195,128.62835
,111.5878,187.01305,183.942675,128.6604
,111.602275,187.129875,184.058225,128.6932
,111.6157,187.208675,184.341125,128.7756
,111.628025,187.315275,184.395725,128.8641
,111.691375,187.387525,184.678325,128.893175
,111.76335,187.440725,185.0632,128.908975
,111.781825,187.48515,185.288525,128.939375
,111.922975,187.526125,185.352875,128.98945
,111.94955,187.581,185.475125,129.014475
,111.96345,187.629,185.569625,129.068425
,112.05745,187.6912,185.7341,129.10715
,112.2911,187.785875,185.777025,129.114475
,112.29735,187.853425,185.85715,129.154025
,112.317175,187.92495,185.950725,129.1841
,112.34405,188.054925,186.04415,129.23995
,112.390775,188.10225,186.171025,129.264625
,112.410975,188.1763,186.3841,129.28545
,112.419075,188.2305,186.580075,129.294275
,112.47595,188.29415,186.7601,129.3391
,112.67395,188.3645,186.890425,129.4206
,112.73015,188.41535,186.964425,129.438925
,112.819975,188.475325,187.04475,129.4799
,112.83695,188.529,187.09365,129.548825
,112.875925,188.594475,187.190525,129.583
,113.027125,188.701325,187.197725,129.60805
,113.20865,188.75525,187.3408,129.6615
,113.223125,188.7879,187.4041,129.681225
,113.341325,188.8242,187.453325,129.737425
,113.37485,188.8761,187.489175,129.745675
,113.3825,189.0485,187.54915,129.781475
,113.415325,189.112925,187.624375,129.807975
,113.453125,189.1388,187.803975,129.850175
,113.4825,189.2503,187.96525,129.878875
,113.52055,189.2695,188.14535,129.89885
,113.553425,189.2953,188.2154,129.99245
,113.64695,189.332175,188.282325,129.9986
,113.673875,189.36525,188.37795,130.0265
,113.70335,189.419525,188.441625,130.03225
,113.720725,189.4804,188.5096,130.05305
,113.813375,189.551525,188.73645,130.154875
,113.853975,189.785275,188.814675,130.18685
,113.9067,189.846,188.877925,130.204175
,113.9364,189.9013,188.950975,130.216525
,113.96755,190.0256,189.053875,130.26185
,114.010125,190.0725,189.17975,130.27145
,114.05115,190.10055,189.247075,130.29505
,114.10485,190.135625,189.2605,130.3859
,114.160925,190.193125,189.333425,130.425575
,114.196625,190.280625,189.390425,130.4535
,114.219,190.33485,189.509475,130.52285
,114.250125,190.4466,189.7421,130.55115
,114.333575,190.48395,189.780875,130.64485
,114.350025,190.6472,189.804825,130.676675
,114.369375,190.687925,189.832675,130.7146
,114.4138,190.87875,189.8979,130.8186
,114.444275,190.991725,190.03935,130.827925
,114.46755,191.093325,190.2383,130.8654
,114.491375,191.177475,190.311475,130.8997
,114.518275,191.384075,190.34325,130.92885
,114.55125,191.465175,190.4775,130.991075
,114.601225,191.54095,190.504225,131.02355
,114.7952,191.594525,190.634975,131.0753
,114.85615,191.646675,190.743275,131.098375
,114.967925,191.701625,190.7774,131.141825
,115.154625,191.782525,190.8943,131.1507
,115.2895,191.802275,191.112325,131.17415
,115.328725,191.86005,191.195825,131.229175
,115.356275,191.93545,191.48495,131.250525
,115.3846,192.0251,191.558925,131.257925
,115.540575,192.09085,191.62035,131.2894
,115.577325,192.17805,191.686225,131.30055
,115.6045,192.310275,191.73,131.33955
,115.685825,192.3814,191.785525,131.3902
,115.722375,192.480625,191.828,131.414975
,115.751925,192.538325,191.8719,131.460475
,115.77605,192.6146,191.975375,131.466425
,115.9274,192.62775,192.327575,131.494675
,115.929625,192.657225,192.38295,131.530175
,115.96295,192.7834,192.447675,131.54875
,116.057825,192.93435,192.560175,131.560075
,116.10645,193.1365,192.610425,131.6052
,116.356775,193.291675,192.650575,131.62995
,116.393625,193.443025,193.0022,131.648925
,116.438,193.5539,193.246325,131.667
,116.523875,193.58565,193.29725,131.68615
,116.551425,193.647575,193.5682,131.699525
,116.566375,193.693325,193.6096,131.733075
,116.577125,193.72855,193.66055,131.742675
,116.608625,193.816625,193.735075,131.791475
,116.628625,193.881725,193.85875,131.834525
,116.6557,193.9291,194.033375,131.8765
,116.657275,194.02685,194.0988,131.907925
,116.684075,194.11015,194.314725,131.980675
,116.75955,194.254,194.354,132.0083
,116.796825,194.332425,194.419725,132.0408
,116.82405,194.3677,194.505675,132.124025
,116.85315,194.391375,194.62015,132.192475
,116.90375,194.4036,194.757925,132.214475
,116.94875,194.4375,194.809375,132.24315
,116.978025,194.4814,194.87935,132.24665
,117.02235,194.59895,194.946725,132.29495
,117.115375,194.651525,195.01285,132.3059
,117.159225,194.722975,195.239275,132.3873
,117.24565,194.869675,195.295325,132.394525
,117.294025,194.94375,195.35785,132.467025
,117.338,195.070875,195.473075,132.50415
,117.372225,195.178025,195.562375,132.572725
,117.4151,195.2542,195.600425,132.6302
,117.438925,195.32345,195.70505,132.6824
,117.485275,195.381875,195.864175,132.723875
,117.526475,195.551975,195.931775,132.82025
,117.555325,195.80115,195.991675,132.85005
,117.5981,195.8789,196.054725,132.872025
,117.637375,195.9637,196.380525,132.89605
,117.6492,196.0265,196.63045,132.91235
,117.800425,196.321025,196.6756,132.963325
,117.83405,196.37905,196.868875,132.9956
,117.885125,196.452025,196.96475,133.0332
,117.91785,196.52535,197.015625,133.0518
,117.941175,196.649975,197.083375,133.118175
,117.95495,196.722025,197.086375,133.144225
,117.97835,196.784475,197.1083,133.19495
,118.00395,196.84685,197.185925,133.22305
,118.0768,196.872375,197.219825,133.338225
,118.1393,196.93545,197.302375,133.36675
,118.174475,196.9539,197.34955,133.392775
,118.384325,197.0099,197.412675,133.421725
,118.43005,197.09005,197.44155,133.42965
,118.461475,197.15395,197.522,133.502725
,118.465775,197.233325,197.561725,133.532675
,118.51865,197.327825,197.61475,133.55785
,118.63255,197.42415,197.695325,133.59545
,118.6454,197.53255,197.69645,133.681325
,118.7401,197.621975,197.7589,133.68525
,118.8906,197.767275,197.813475,133.70285
,118.929725,197.8068,197.8528,133.95145
,118.9587,197.82655,197.89205,134.0025
,119.01975,197.863725,197.90955,134.02645
,119.0723,197.939925,197.930225,134.05815
,119.097575,198.069925,198.10715,134.0745
,119.150375,198.221625,198.12815,134.09845
,119.179425,198.292475,198.210925,134.13015
,119.221575,198.334,198.30365,134.14875
,119.26675,198.359,198.33865,134.17335
,119.30035,198.467075,198.3894,134.19225
,119.35605,198.518675,198.411225,134.2146
,119.402975,198.553325,198.441325,134.2235
,119.429175,198.600825,198.470825,134.3328
,119.43645,198.6646,198.4995,134.40365
,119.470375,198.710175,198.558025,134.5624
,119.51765,198.7118,198.583725,134.71865
,119.567075,198.814725,198.6113,134.7655
,119.59735,198.918625,198.63245,134.796175
,119.65465,198.9652,198.65675,134.86795
,119.6817,199.0644,198.695425,134.903225
,119.710325,199.13285,198.742625,134.928975
,119.739275,199.22485,198.7749,135.0306
,119.760275,199.4307,198.819125,135.0455
,119.786375,199.56235,198.858925,135.082975
,119.990525,199.637675,198.861225,135.095425
,120.0495,199.69575,198.89555,135.118825
,120.0904,199.804175,198.915175,135.147375
,120.127075,199.8475,198.9555,135.1549
,120.264625,199.89135,198.995025,135.275025
,120.32535,199.942825,199.034425,135.33575
,120.41595,199.983625,199.084375,135.362575
,120.712225,,199.153475,135.379925
,120.7972,,199.2079,135.526125
,120.8465,,199.257925,135.6154
,120.91925,,199.309525,135.6572
,121.031625,,199.34585,135.738575
,121.134,,199.4217,135.800075
,121.306375,,199.4548,135.8061
,121.325975,,199.499225,135.812525
,121.410125,,199.5381,135.82745
,121.434525,,199.570975,135.911925
,121.439075,,199.618725,135.937475
,121.4572,,199.63235,135.959325
,121.4842,,199.67235,135.97935
,121.524575,,199.765925,135.99045
,121.540825,,199.808925,136.015925
,121.56045,,199.84225,136.020925
,121.5813,,199.855175,136.04325
,121.60195,,199.955075,136.0563
,121.646625,,,136.08765
,121.678975,,,136.2146
,121.706975,,,136.277275
,121.7128,,,136.29435
,121.723475,,,136.3294
,121.8048,,,136.402925
,121.822275,,,136.40775
,121.854675,,,136.435925
,121.8827,,,136.500875
,121.9018,,,136.535125
,121.915375,,,136.572475
,122.02565,,,136.582025
,122.069725,,,136.6102
,122.106725,,,136.644525
,122.1805,,,136.674425
,122.2106,,,136.724275
,122.2189,,,136.797825
,122.2904,,,136.82165
,122.364825,,,136.829825
,122.41595,,,136.8899
,122.4515,,,136.925575
,122.462725,,,137.049225
,122.481575,,,137.078375
,122.6127,,,137.1066
,122.635875,,,137.1518
,122.65825,,,137.181025
,122.686825,,,137.205075
,122.690675,,,137.240975
,122.7673,,,137.2674
,122.7976,,,137.350975
,122.873125,,,137.3561
,122.92315,,,137.367975
,122.947125,,,137.39695
,123.00335,,,137.4247
,123.0498,,,137.463275
,123.0997,,,137.566975
,123.131025,,,137.5967
,123.167475,,,137.6742
,123.207075,,,137.72165
,123.294625,,,137.724625
,123.3084,,,137.78
,123.347825,,,137.842975
,123.463175,,,137.885675
,123.54195,,,137.94545
,123.56705,,,137.981625
,123.589925,,,137.99715
,123.6877,,,138.0427
,123.70655,,,138.073125
,123.72285,,,138.105175
,123.747175,,,138.13485
,123.78185,,,138.168325
,123.79745,,,138.236525
,123.856175,,,138.273325
,123.88865,,,138.3005
,123.911875,,,138.3423
,123.959925,,,138.347975
,123.9819,,,138.371825
,124.02445,,,138.399675
,124.081875,,,138.428675
,124.109425,,,138.4327
,124.11835,,,138.4633
,124.126225,,,138.53995
,124.1544,,,138.549175
,124.20255,,,138.5539
,124.236425,,,138.590275
,124.31015,,,138.622575
,124.33545,,,138.6892
,124.389475,,,138.80625
,124.47705,,,138.859225
,124.57775,,,138.898625
,124.676575,,,138.966875
,124.743,,,138.972325
,124.7509,,,138.9887
,124.76265,,,139.00435
,124.792675,,,139.09565
,124.816875,,,139.118
,124.844,,,139.120475
,124.878975,,,139.2868
,124.920225,,,139.322675
,124.952425,,,139.4968
,124.96845,,,139.650875
,124.972875,,,139.72815
,125.028725,,,139.7825
,125.032525,,,139.8041
,125.182175,,,139.807275
,125.202,,,139.80895
,125.2119,,,139.835675
,125.237725,,,139.859725
,125.314425,,,139.892475
,125.353025,,,139.920625
,125.379475,,,139.9881
,125.410875,,,140.082825
,125.44315,,,140.14835
,125.50135,,,140.247025
,125.514225,,,140.288475
,125.52765,,,140.31155
,125.540975,,,140.327975
,125.5922,,,140.346625
,125.7191,,,140.416325
,125.755225,,,140.428975
,125.7966,,,140.45285
,125.8376,,,140.4806
,125.87065,,,140.5416
,125.883925,,,140.5774
,125.900075,,,140.6344
,125.922525,,,140.6975
,125.99905,,,140.757575
,126.029825,,,140.774925
,126.074525,,,140.792275
,126.098325,,,140.83745
,126.116225,,,140.868175
,126.118,,,140.978425
,126.141975,,,141.023775
,126.33135,,,141.046525
,126.40725,,,141.1294
,126.432725,,,141.159225
,126.471075,,,141.18635
,126.4943,,,141.217025
,126.51615,,,141.223625
,126.545575,,,141.226625
,126.554775,,,141.255225
,126.566675,,,141.3055
,126.642225,,,141.31025
,126.65305,,,141.379675
,126.6727,,,141.415525
,126.688825,,,141.43285
,126.788875,,,141.4361
,126.80995,,,141.463525
,126.846475,,,141.469375
,126.898825,,,141.486825
,126.915775,,,141.49325
,126.971175,,,141.530025
,127.087,,,141.531475
,127.125725,,,141.652225
,127.149525,,,141.6637
,127.228475,,,141.696125
,127.3136,,,141.749275
,127.3967,,,141.7543
,127.5574,,,141.807475
,127.6031,,,141.868625
,127.669875,,,141.9352
,127.6818,,,141.936675
,127.71215,,,142.005075
,127.727875,,,142.081175
,127.733625,,,142.1971
,127.7353,,,142.3232
,127.7915,,,142.3498
,127.82115,,,142.3512
,127.837375,,,142.387725
,127.896425,,,142.494275
,127.91735,,,142.52805
,127.970125,,,142.557775
,127.9866,,,142.5842
,128.0042,,,142.6214
,128.05675,,,142.71315
,128.074775,,,142.7353
,128.088575,,,142.8204
,128.12855,,,142.831325
,128.169625,,,142.886875
,128.21345,,,142.927225
,128.229175,,,142.942575
,128.2503,,,142.952525
,128.2678,,,142.98045
,128.27095,,,142.985475
,128.280325,,,143.06255
,128.301925,,,143.0972
,128.385225,,,143.126825
,128.400925,,,143.15975
,128.477975,,,143.259
,128.52775,,,143.26245
,128.543875,,,143.41265
,128.55735,,,143.4397
,128.56475,,,143.48145
,128.62355,,,143.49885
,128.6716,,,143.54615
,128.7283,,,143.579675
,128.743275,,,143.5969
,128.781125,,,143.623075
,128.826675,,,143.651575
,128.8557,,,143.67395
,128.87305,,,143.678225
,128.896475,,,143.709175
,128.932825,,,143.734825
,128.9681,,,143.805975
,128.99985,,,143.808625
,129.00735,,,143.873225
,129.0576,,,143.876325
,129.102175,,,143.902275
,129.1087,,,143.9549
,129.231575,,,143.9742
,129.27235,,,143.983075
,129.34095,,,144.00985
,129.418,,,144.070275
,129.44455,,,144.073575
,129.483575,,,144.10055
,129.548025,,,144.125625
,129.57975,,,144.1501
,129.59445,,,144.167025
,129.687675,,,144.174725
,129.7092,,,144.20415
,129.7917,,,144.23075
,129.82675,,,144.25305
,129.9101,,,144.26285
,129.9181,,,144.265425
,129.95455,,,144.287675
,129.9739,,,144.3861
,130.103075,,,144.440575
,130.125825,,,144.5196
,130.25695,,,144.5799
,130.422975,,,144.634225
,130.49265,,,144.663625
,130.687325,,,144.69195
,130.7516,,,144.725525
,130.766825,,,144.75735
,130.814475,,,144.7834
,130.878325,,,144.813
,130.893425,,,144.83395
,131.009325,,,144.849975
,131.042675,,,144.881325
,131.123725,,,144.91265
,131.13145,,,144.93835
,131.153125,,,144.94485
,131.2593,,,145.012475
,131.274,,,145.135675
,131.276625,,,145.160575
,131.4154,,,145.198875
,131.49315,,,145.258875
,131.5519,,,145.322675
,131.595225,,,145.34665
,131.6308,,,145.3795
,131.652375,,,145.421875
,131.732,,,145.494425
,131.754325,,,145.508725
,131.7619,,,145.52825
,131.835475,,,145.58305
,131.89935,,,145.611075
,131.922425,,,145.723325
,132.020375,,,145.76155
,132.0575,,,145.835475
,132.090625,,,145.865925
,132.138975,,,145.9278
,132.157975,,,146.027225
,132.185225,,,146.053575
,132.19855,,,146.07725
,132.279125,,,146.0994
,132.375675,,,146.10795
,132.494325,,,146.14885
,132.576875,,,146.18125
,132.6914,,,146.205775
,132.7826,,,146.2429
,132.81835,,,146.273875
,132.853875,,,146.347075
,132.8809,,,146.37825
,132.89145,,,146.4329
,132.941375,,,146.44025
,132.9697,,,146.469475
,132.992125,,,146.498475
,133.08915,,,146.5728
,133.105925,,,146.6115
,133.21125,,,146.6369
,133.310925,,,146.67775
,133.418025,,,146.741925
,133.44385,,,146.7681
,133.510825,,,146.8166
,133.785275,,,146.942775
,133.8609,,,146.96465
,133.9264,,,147.00325
,133.9301,,,147.0112
,133.9457,,,147.0331
,134.014025,,,147.0733
,134.0711,,,147.106475
,134.0958,,,147.1402
,134.155225,,,147.20435
,134.1935,,,147.241175
,134.206925,,,147.30435
,134.254475,,,147.3073
,134.29845,,,147.31305
,134.320675,,,147.34155
,134.326225,,,147.350625
,134.328725,,,147.377
,134.3366,,,147.3966
,134.349725,,,147.4802
,134.3978,,,147.50805
,134.51125,,,147.63725
,134.5186,,,147.639775
,134.607225,,,147.6548
,134.6652,,,147.68865
,134.707075,,,147.702375
,134.790275,,,147.71885
,134.81635,,,147.743575
,134.849475,,,147.7733
,134.93155,,,147.81365
,134.96125,,,147.836375
,135.011975,,,147.850275
,135.0803,,,147.893725
,135.115325,,,147.900625
,135.12415,,,147.93855
,135.155975,,,148.0752
,135.166,,,148.138025
,135.196525,,,148.16305
,135.237925,,,148.19655
,135.260575,,,148.2241
,135.274875,,,148.253675
,135.3513,,,148.2913
,135.357225,,,148.321675
,135.410275,,,148.341675
,135.546775,,,148.4306
,135.777675,,,148.5405
,135.861025,,,148.563875
,135.92325,,,148.62905
,135.936025,,,148.67465
,135.9688,,,148.762
,136.06665,,,148.797275
,136.108125,,,148.8192
,136.199975,,,148.8381
,136.278675,,,148.862125
,136.307025,,,149.01365
,136.334,,,149.094175
,136.35415,,,149.104075
,136.389825,,,149.163725
,136.41035,,,149.174575
,136.4343,,,149.195925
,136.447025,,,149.210875
,136.45375,,,149.245875
,136.504375,,,149.287475
,136.5076,,,149.349325
,136.543975,,,149.37465
,136.566825,,,149.37635
,136.62015,,,149.38175
,136.639725,,,149.45515
,136.653225,,,149.476875
,136.737575,,,149.503275
,136.744875,,,149.535525
,136.808875,,,149.589075
,136.824325,,,149.6232
,136.836575,,,149.6549
,136.904925,,,149.679575
,136.920875,,,149.707575
,137.011725,,,149.736775
,137.039725,,,149.748325
,137.1989,,,149.791975
,137.249575,,,149.803925
,137.284675,,,149.91735
,137.31785,,,150.00405
,137.341025,,,150.033725
,137.372975,,,150.0356
,137.434775,,,150.05285
,137.50065,,,150.06765
,137.56495,,,150.1039
,137.612575,,,150.137575
,137.675025,,,150.1443
,137.701375,,,150.179375
,137.734575,,,150.2139
,137.816325,,,150.218875
,137.86195,,,150.243225
,137.9089,,,150.2836
,137.96475,,,150.294425
,138.013425,,,150.3161
,138.0544,,,150.3459
,138.0711,,,150.3537
,138.150225,,,150.3741
,138.175625,,,150.3846
,138.19235,,,150.491075
,138.213675,,,150.5038
,138.2611,,,150.523125
,138.28325,,,150.527475
,138.3294,,,150.664875
,138.365725,,,150.690625
,138.4351,,,150.70935
,138.4953,,,150.723625
,138.521025,,,150.73855
,138.583625,,,150.76715
,138.6244,,,150.817625
,138.755275,,,150.84865
,138.818075,,,150.928125
,138.843525,,,150.941075
,138.88075,,,151.0281
,138.8866,,,151.03565
,138.919225,,,151.1738
,138.946375,,,151.211625
,139.026875,,,151.238675
,139.061625,,,151.2647
,139.0737,,,151.359125
,139.08555,,,151.3603
,139.102375,,,151.401125
,139.13765,,,151.5029
,139.1667,,,151.522975
,139.1872,,,151.5845
,139.25465,,,151.612375
,139.3325,,,151.66025
,139.3467,,,151.7378
,139.398225,,,151.746175
,139.430725,,,151.776125
,139.5852,,,151.7975
,139.611725,,,151.81425
,139.626375,,,151.83995
,139.6289,,,151.884275
,139.649175,,,151.96645
,139.713575,,,152.01
,139.779275,,,152.11005
,139.80215,,,152.131825
,139.810125,,,152.16525
,139.812225,,,152.180525
,139.835225,,,152.185475
,139.93295,,,152.190175
,139.9762,,,152.200775
,140.011375,,,152.28245
,140.110675,,,152.3158
,140.157975,,,152.38645
,140.183525,,,152.510625
,140.2268,,,152.5125
,140.265475,,,152.5427
,140.34495,,,152.5673
,140.3889,,,152.617875
,140.407175,,,152.6882
,140.559825,,,152.70595
,140.60875,,,152.7301
,140.617475,,,152.74865
,140.64365,,,152.76965
,140.676025,,,152.8093
,140.7063,,,152.83495
,140.730275,,,152.871925
,140.7363,,,152.944025
,140.7844,,,152.99105
,140.799,,,153.01895
,140.855125,,,153.052825
,140.892225,,,153.10745
,140.89505,,,153.13635
,140.916575,,,153.218575
,140.9696,,,153.2259
,140.98245,,,153.2359
,141.04435,,,153.253225
,141.079225,,,153.36335
,141.12855,,,153.41305
,141.15245,,,153.4186
,141.1801,,,153.4462
,141.207,,,153.458025
,141.268575,,,153.4927
,141.352775,,,153.53115
,141.372975,,,153.5929
,141.429175,,,153.68045
,141.433675,,,153.7605
,141.5221,,,153.769125
,141.551625,,,153.842625
,141.557725,,,153.886825
,141.638575,,,153.89625
,141.6468,,,153.9213
,141.679975,,,153.95915
,141.757075,,,154.010725
,141.77705,,,154.05235
,141.796825,,,154.0952
,141.8585,,,154.131925
,141.89015,,,154.172375
,141.8913,,,154.216125
,141.91125,,,154.2331
,141.93165,,,154.31045
,142.0113,,,154.33325
,142.0312,,,154.376025
,142.0598,,,154.39545
,142.104725,,,154.415025
