SPK_SPKC03a (exci),SPK_SPKC09a (exc),SPK_SPKC12a (inhi),SPK_SPKC15a (inhi)
170.1751,,190.00815,
170.2154,,190.07285,
170.240125,,190.12495,
170.28905,,190.16715,
170.3321,,190.17065,
170.36595,,190.22875,
170.410825,,190.2541,
170.478,,190.2937,
170.5523,,190.31305,
170.575525,,190.328825,
170.591675,,190.375125,
170.610125,,190.395275,
170.624725,,190.426075,
170.638625,,190.446625,
170.66565,,190.47225,
170.6787,,190.5234,
170.7005,,190.529675,
170.7118,,190.5661,
170.732725,,190.598175,
170.7512,,190.636725,
170.772875,,190.674325,
170.783075,,190.67715,
170.812925,,190.7293,
170.872375,,190.751425,
170.901,,190.800425,
170.94305,,190.82205,
170.98065,,190.855275,
171.00885,,190.87255,
171.04675,,190.910175,
171.088,,190.9178,
171.102175,,190.952125,
171.121475,,190.97665,
171.139475,,191.0092,
171.170775,,191.02875,
171.18585,,191.044775,
171.204325,,191.07185,
171.22335,,191.086275,
171.23605,,191.130475,
171.266675,,191.18145,
171.282825,,191.21925,
171.3071,,191.23895,
171.33535,,191.2716,
171.353475,,191.317275,
171.3769,,191.345375,
171.3984,,191.36165,
171.42085,,191.371425,
171.448675,,191.39645,
171.479975,,191.456675,
171.51765,,191.470525,
171.55895,,191.4976,
171.6057,,191.514675,
171.64985,,191.534875,
171.71295,,191.607075,
171.7576,,191.647125,
171.7736,,191.6503,
171.783475,,191.66725,
171.794075,,191.68435,
171.806825,,191.70935,
171.81355,,191.7276,
171.82655,,191.75185,
171.839375,,191.766425,
171.854825,,191.7796,
171.87685,,191.791525,
171.89955,,191.80765,
171.91595,,191.820175,
171.9329,,191.830075,
171.947125,,191.839425,
171.962325,,191.87345,
171.980575,,191.890075,
172.020325,,191.8974,
172.0536,,191.996075,
172.079225,,192.01965,
172.11825,,192.050125,
172.16325,,192.07745,
172.19645,,192.091325,
172.233675,,192.11695,
172.2943,,192.140175,
172.312375,,192.17855,
172.325625,,192.22115,
172.3384,,192.2523,
172.351425,,192.275575,
172.36115,,192.292625,
172.3874,,192.313475,
172.399,,192.34875,
172.418475,,192.366725,
172.4479,,192.38425,
172.46385,,192.389575,
172.479975,,192.401875,
172.507075,,192.41025,
172.52645,,192.429225,
172.558775,,192.45395,
172.635425,,192.465525,
172.67035,,192.512125,
172.695975,,192.55015,
172.74895,,192.578825,
172.838675,,192.62225,
172.87325,,192.6389,
172.938,,192.68755,
172.981975,,192.7117,
173.020425,,192.739075,
173.047125,,192.782025,
173.0943,,192.80005,
173.13415,,192.821975,
173.168175,,192.844325,
173.21555,,192.8768,
173.249175,,192.900475,
173.2779,,192.924375,
173.305,,192.9596,
173.3448,,192.9835,
173.3832,,193.01505,
173.428075,,193.054825,
173.466825,,193.074925,
173.511275,,193.09575,
173.546075,,193.12305,
173.6015,,193.14545,
173.657975,,193.18995,
173.7014,,193.2777,
173.761075,,193.292425,
173.7943,,193.332825,
173.823,,193.346725,
173.844775,,193.376275,
173.870625,,193.383325,
173.8892,,193.45915,
173.928525,,193.46215,
173.95435,,193.5128,
174.0023,,193.528525,
174.03705,,193.55265,
174.0641,,193.6002,
174.112225,,193.63315,
174.152375,,193.6678,
174.1837,,193.7046,
174.204775,,193.7287,
174.23245,,193.762375,
174.269925,,193.768475,
174.282675,,193.80235,
174.28995,,193.8167,
174.297725,,193.819975,
174.31725,,193.840775,
174.3316,,193.856375,
174.342225,,193.873875,
174.35725,,193.924025,
174.3787,,193.9477,
174.401925,,193.96815,
174.4224,,193.996275,
174.445575,,193.99735,
174.467725,,194.0184,
174.508075,,194.05445,
174.53195,,194.084875,
174.606575,,194.119,
174.628175,,194.1547,
174.64445,,194.177,
174.67725,,194.238225,
174.7157,,194.26965,
174.743975,,194.28805,
174.781875,,194.34675,
174.816175,,194.382575,
174.851475,,194.41435,
174.914125,,194.464225,
174.957975,,194.476975,
175.010725,,194.51235,
175.039425,,194.531875,
175.057975,,194.563475,
175.072275,,194.597025,
175.0925,,194.64275,
175.1109,,194.669925,
175.13165,,194.7188,
175.139525,,194.758125,
175.15615,,194.767275,
175.179725,,194.8034,
175.202725,,194.828525,
175.253725,,194.860475,
175.307875,,194.8986,
175.355275,,194.9245,
175.39485,,194.957825,
175.4333,,194.990275,
175.4679,,195.024975,
175.4905,,195.0541,
175.5038,,195.07415,
175.5083,,195.1016,
175.5162,,195.1095,
175.5276,,195.1449,
175.617625,,195.166475,
175.636675,,195.2943,
175.652075,,195.30135,
175.67095,,195.348225,
175.695975,,195.3849,
175.717325,,195.40945,
175.755025,,195.4759,
175.789525,,195.52695,
175.82455,,195.56525,
175.861,,195.596775,
175.8996,,195.632975,
175.931575,,195.6577,
175.9743,,195.6771,
176.01485,,195.68135,
176.030975,,195.712575,
176.05435,,195.744675,
176.079175,,195.762975,
176.098775,,195.792025,
176.1223,,195.80945,
176.132225,,195.8395,
176.145575,,195.850475,
176.1668,,195.88265,
176.206075,,195.920975,
176.24105,,195.957625,
176.287225,,195.9795,
176.322425,,196.00145,
176.368675,,196.027625,
176.4001,,196.061,
176.438425,,196.07555,
176.5167,,196.08415,
176.5537,,196.119125,
176.57765,,196.16465,
176.591,,196.1972,
176.60245,,196.2108,
176.61655,,196.242175,
176.6379,,196.284725,
176.654475,,196.318325,
176.679675,,196.3511,
176.697475,,196.391575,
176.719575,,196.4164,
176.7575,,196.47815,
176.785575,,196.51255,
176.804875,,196.526575,
176.838975,,196.544375,
176.8679,,196.5869,
176.90235,,196.6091,
176.97025,,196.634525,
177.036175,,196.658825,
177.10565,,196.701175,
177.18065,,196.749,
177.224425,,196.805175,
177.249175,,196.847875,
177.267225,,196.90345,
177.2957,,196.931325,
177.320175,,196.98815,
177.351325,,197.016825,
177.37475,,197.064275,
177.395975,,197.098725,
177.436825,,197.12125,
177.4671,,197.147,
177.50475,,197.168525,
177.5496,,197.178225,
177.611625,,197.198325,
177.645275,,197.22755,
177.666775,,197.2654,
177.687975,,197.278175,
177.708475,,197.296225,
177.733925,,197.3407,
177.760525,,197.35775,
177.787225,,197.391575,
177.84585,,197.41465,
177.878925,,197.4358,
177.91355,,197.465225,
177.947025,,197.502075,
178.00795,,197.530625,
178.0563,,197.557375,
178.070225,,197.595525,
178.078925,,197.6334,
178.08465,,197.66775,
178.09645,,197.717375,
178.10365,,197.770075,
178.114825,,197.807375,
178.12045,,197.854675,
178.134275,,197.91435,
178.144575,,197.9511,
178.157425,,198.003725,
178.17115,,198.016525,
178.188,,198.030275,
178.220225,,198.060975,
178.238575,,198.0988,
178.26205,,198.11875,
178.297875,,198.13985,
178.3354,,198.162,
178.38155,,198.1854,
178.4106,,198.210225,
178.4483,,198.21645,
178.453425,,198.28415,
178.503725,,198.31065,
178.54275,,198.313175,
178.611325,,198.332725,
178.668875,,198.3409,
178.73845,,198.365,
178.779625,,198.37885,
178.831025,,198.4017,
178.884825,,198.42895,
178.935175,,198.46015,
178.985,,198.50065,
179.0104,,198.537225,
179.02595,,198.553575,
179.0382,,198.605875,
179.05505,,198.65855,
179.070625,,198.679425,
179.090425,,198.7162,
179.108425,,198.78265,
179.12175,,198.836325,
179.1419,,198.859575,
179.16005,,198.88275,
179.193475,,198.899675,
179.24545,,198.940725,
179.292175,,198.952125,
179.346575,,198.957625,
179.38195,,199.00985,
179.43065,,199.022875,
179.46805,,199.04875,
179.486825,,199.05525,
179.497625,,199.092225,
179.506625,,199.107175,
179.515725,,199.18145,
179.523075,,199.1995,
179.53385,,199.236325,
179.54625,,199.2675,
179.563925,,199.282725,
179.58835,,199.297975,
179.60705,,199.321375,
179.628425,,199.362725,
179.64545,,199.373225,
179.6731,,199.402425,
179.6926,,199.427575,
179.7187,,199.452175,
179.74975,,199.48575,
179.76825,,199.5205,
179.796625,,199.545975,
179.8277,,199.60565,
179.8627,,199.63015,
179.88725,,199.648475,
179.90955,,199.672975,
179.931825,,199.71685,
179.96355,,199.746,
179.975425,,199.7724,
179.9878,,199.7974,
179.9993,,199.854925,
180.0116,,199.87565,
180.016975,,199.920625,
180.0226,,199.961175,
180.048175,,,
180.08355,,,
180.094825,,,
180.1059,,,
180.1194,,,
180.132925,,,
180.1517,,,
180.16105,,,
180.171,,,
180.1814,,,
180.193925,,,
180.205625,,,
180.218925,,,
180.2293,,,
180.270625,,,
180.2977,,,
180.313875,,,
180.323175,,,
180.33765,,,
180.352225,,,
180.36515,,,
180.3991,,,
180.40945,,,
180.41945,,,
180.42795,,,
180.433825,,,
180.44475,,,
180.45015,,,
180.485025,,,
180.4921,,,
180.504075,,,
180.524225,,,
180.5382,,,
180.5503,,,
180.569175,,,
180.586475,,,
180.596675,,,
180.647475,,,
180.67075,,,
180.688625,,,
180.70225,,,
180.722675,,,
180.734325,,,
180.746175,,,
180.767325,,,
180.7858,,,
180.800975,,,
180.820225,,,
180.8351,,,
180.853375,,,
180.87685,,,
180.89765,,,
180.9134,,,
180.93845,,,
180.965875,,,
180.9783,,,
181.009325,,,
181.04265,,,
181.059,,,
181.066775,,,
181.0753,,,
181.086025,,,
181.09555,,,
181.103575,,,
181.127225,,,
181.144,,,
181.159225,,,
181.186875,,,
181.20515,,,
181.230725,,,
181.2776,,,
181.2979,,,
181.30885,,,
181.32275,,,
181.337175,,,
181.3518,,,
181.379875,,,
181.390025,,,
181.400925,,,
181.4113,,,
181.43315,,,
181.442275,,,
181.460125,,,
181.47915,,,
181.494475,,,
181.5278,,,
181.546425,,,
181.562475,,,
181.57215,,,
181.6016,,,
181.63495,,,
181.669325,,,
181.6897,,,
181.70365,,,
181.725925,,,
181.747925,,,
181.7669,,,
181.7822,,,
181.7981,,,
181.814575,,,
181.839,,,
181.86895,,,
181.888875,,,
181.9153,,,
181.926875,,,
181.94615,,,
181.96205,,,
181.976725,,,
182.004025,,,
182.0217,,,
182.03355,,,
182.0504,,,
182.0657,,,
182.0851,,,
182.0977,,,
182.11215,,,
182.129825,,,
182.146675,,,
182.167575,,,
182.189575,,,
182.209075,,,
182.2226,,,
182.237425,,,
182.252225,,,
182.269175,,,
182.2832,,,
182.29865,,,
182.333025,,,
182.351875,,,
182.36745,,,
182.42195,,,
182.447475,,,
182.466525,,,
182.48945,,,
182.501525,,,
182.515175,,,
182.527425,,,
182.539075,,,
182.550775,,,
182.580675,,,
182.591425,,,
182.607375,,,
182.61695,,,
182.627975,,,
182.6369,,,
182.643375,,,
182.6513,,,
182.6603,,,
182.68075,,,
182.692075,,,
182.705275,,,
182.726675,,,
182.747375,,,
182.773125,,,
182.811825,,,
182.837475,,,
182.853175,,,
182.91225,,,
182.96025,,,
182.99355,,,
183.017025,,,
183.029325,,,
183.043475,,,
183.054225,,,
183.0621,,,
183.070925,,,
183.077175,,,
183.083,,,
183.089175,,,
183.0994,,,
183.144225,,,
183.164975,,,
183.1876,,,
183.20825,,,
183.231875,,,
183.267125,,,
183.320725,,,
183.34635,,,
183.37975,,,
183.412275,,,
183.4332,,,
183.4663,,,
183.512275,,,
183.53925,,,
183.5898,,,
183.62095,,,
183.6508,,,
183.6721,,,
183.692075,,,
183.7018,,,
183.721275,,,
183.737375,,,
183.752975,,,
183.776575,,,
183.7948,,,
183.8115,,,
183.833975,,,
183.8627,,,
183.889525,,,
183.90745,,,
183.930825,,,
183.960275,,,
183.981,,,
184.0163,,,
184.051825,,,
184.083425,,,
184.094575,,,
184.103525,,,
184.114525,,,
184.1259,,,
184.131675,,,
184.141975,,,
184.1618,,,
184.17275,,,
184.20385,,,
184.22735,,,
184.264125,,,
184.34015,,,
184.36815,,,
184.40335,,,
184.428375,,,
184.4581,,,
184.49995,,,
184.536725,,,
184.573825,,,
184.587725,,,
184.5936,,,
184.600275,,,
184.6077,,,
184.622425,,,
184.62965,,,
184.638025,,,
184.649425,,,
184.665025,,,
184.675425,,,
184.6871,,,
184.7408,,,
184.768925,,,
184.7968,,,
184.839675,,,
184.866125,,,
184.900925,,,
184.91865,,,
184.9468,,,
184.957875,,,
184.98305,,,
184.997675,,,
185.01555,,,
185.03325,,,
185.0549,,,
185.065525,,,
185.0857,,,
185.1252,,,
185.151925,,,
185.17695,,,
185.209775,,,
185.251325,,,
185.28365,,,
185.31975,,,
185.352525,,,
185.386925,,,
185.4115,,,
185.417325,,,
185.4315,,,
185.436,,,
185.44025,,,
185.4464,,,
185.475875,,,
185.4917,,,
185.511425,,,
185.541925,,,
185.584325,,,
185.616775,,,
185.6668,,,
185.722325,,,
185.753375,,,
185.796975,,,
185.822125,,,
185.842425,,,
185.862,,,
185.874,,,
185.895625,,,
185.958925,,,
185.9806,,,
185.999775,,,
186.0215,,,
186.0469,,,
186.07005,,,
186.09445,,,
186.1258,,,
186.161775,,,
186.198575,,,
186.236875,,,
186.261025,,,
186.270975,,,
186.300675,,,
186.3339,,,
186.352175,,,
186.3761,,,
186.39225,,,
186.417875,,,
186.430225,,,
186.4484,,,
186.465,,,
186.485425,,,
186.4981,,,
186.536925,,,
186.59315,,,
186.619475,,,
186.657025,,,
186.702975,,,
186.731225,,,
186.777425,,,
186.808425,,,
186.834025,,,
186.854775,,,
186.887175,,,
186.9023,,,
186.9241,,,
186.9519,,,
186.972575,,,
186.98915,,,
187.0092,,,
187.030025,,,
187.047625,,,
187.078875,,,
187.116275,,,
187.1422,,,
187.17855,,,
187.208375,,,
187.24245,,,
187.277475,,,
187.299225,,,
187.3354,,,
187.357725,,,
187.377975,,,
187.3961,,,
187.4133,,,
187.43265,,,
187.445825,,,
187.467375,,,
187.496525,,,
187.515775,,,
187.539425,,,
187.570625,,,
187.591425,,,
187.61835,,,
187.64465,,,
187.712975,,,
187.7535,,,
187.7693,,,
187.795375,,,
187.8182,,,
187.8357,,,
187.861475,,,
187.887275,,,
187.9079,,,
187.94335,,,
187.9682,,,
187.994375,,,
188.0304,,,
188.065575,,,
188.09965,,,
188.13295,,,
188.178125,,,
188.247875,,,
188.268375,,,
188.31375,,,
188.349875,,,
188.368,,,
188.400725,,,
188.424575,,,
188.45975,,,
188.483675,,,
188.5179,,,
188.53985,,,
188.5805,,,
188.6108,,,
188.645125,,,
188.67295,,,
188.72065,,,
188.764825,,,
188.811675,,,
188.85315,,,
188.891875,,,
188.9275,,,
188.9456,,,
188.962625,,,
188.975125,,,
188.989025,,,
189.005175,,,
189.017725,,,
189.031675,,,
189.0492,,,
189.0721,,,
189.10685,,,
189.129375,,,
189.1536,,,
189.182475,,,
189.203725,,,
189.25665,,,
189.280725,,,
189.32645,,,
189.383525,,,
189.4373,,,
189.465925,,,
189.50995,,,
189.547925,,,
189.5836,,,
189.6173,,,
189.64645,,,
189.66575,,,
189.692825,,,
189.71905,,,
189.7582,,,
189.7812,,,
189.81175,,,
189.82865,,,
189.8624,,,
189.89245,,,
189.920025,,,
189.961325,,,
189.99035,,,
190.03015,,,
190.068975,,,
190.114125,,,
190.1463,,,
190.176075,,,
190.222225,,,
190.258775,,,
190.292475,,,
190.33105,,,
190.358575,,,
190.3756,,,
190.403175,,,
190.44505,,,
190.474375,,,
190.4878,,,
190.519475,,,
190.553725,,,
190.58455,,,
190.6212,,,
190.64335,,,
190.691775,,,
190.72475,,,
190.7934,,,
190.8227,,,
190.850825,,,
190.876725,,,
190.9012,,,
190.934675,,,
190.956525,,,
190.9929,,,
191.037925,,,
191.101125,,,
191.151875,,,
191.216775,,,
191.2363,,,
191.251925,,,
191.267125,,,
191.2843,,,
191.312375,,,
191.343325,,,
191.3678,,,
191.383425,,,
191.41245,,,
191.42615,,,
191.445625,,,
191.45945,,,
191.488975,,,
191.513575,,,
191.538775,,,
191.570075,,,
191.592875,,,
191.619125,,,
191.659425,,,
191.672625,,,
191.702025,,,
191.7144,,,
191.7328,,,
191.752025,,,
191.7735,,,
191.784675,,,
191.801,,,
191.8256,,,
191.8444,,,
191.859025,,,
191.8763,,,
191.885275,,,
191.897225,,,
191.921525,,,
191.9406,,,
191.9578,,,
191.977,,,
191.99405,,,
192.00935,,,
192.02465,,,
192.04005,,,
192.064575,,,
192.085775,,,
192.10395,,,
192.13535,,,
192.187025,,,
192.1979,,,
192.2147,,,
192.227825,,,
192.23705,,,
192.25285,,,
192.26365,,,
192.30355,,,
192.3182,,,
192.334375,,,
192.34875,,,
192.372275,,,
192.384525,,,
192.40385,,,
192.4362,,,
192.466725,,,
192.48495,,,
192.5057,,,
192.5232,,,
192.5428,,,
192.55425,,,
192.57795,,,
192.594475,,,
192.6123,,,
192.63155,,,
192.638525,,,
192.6483,,,
192.664875,,,
192.682375,,,
192.696525,,,
192.7388,,,
192.753225,,,
192.77505,,,
192.791275,,,
192.8025,,,
192.8123,,,
192.825925,,,
192.83415,,,
192.848925,,,
192.856425,,,
192.877575,,,
192.896725,,,
192.9118,,,
192.92285,,,
192.93435,,,
192.946675,,,
192.9533,,,
192.96215,,,
192.979575,,,
193.004075,,,
193.0204,,,
193.066275,,,
193.093375,,,
193.114475,,,
193.1321,,,
193.143825,,,
193.151975,,,
193.160875,,,
193.174,,,
193.2082,,,
193.2246,,,
193.234125,,,
193.24445,,,
193.249775,,,
193.25995,,,
193.2756,,,
193.28235,,,
193.288925,,,
193.299075,,,
193.310775,,,
193.32365,,,
193.349375,,,
193.36385,,,
193.404125,,,
193.435125,,,
193.4702,,,
193.515375,,,
193.5508,,,
193.591075,,,
193.61695,,,
193.644775,,,
193.68275,,,
193.712525,,,
193.734525,,,
193.7583,,,
193.771125,,,
193.786575,,,
193.804975,,,
193.822075,,,
193.8497,,,
193.86545,,,
193.893175,,,
193.9175,,,
193.9533,,,
193.981975,,,
194.0018,,,
194.022775,,,
194.041275,,,
194.07225,,,
194.101275,,,
194.118075,,,
194.1649,,,
194.2011,,,
194.23745,,,
194.2577,,,
194.2778,,,
194.29005,,,
194.321225,,,
194.336825,,,
194.356925,,,
194.38165,,,
194.4071,,,
194.42885,,,
194.456525,,,
194.482875,,,
194.4976,,,
194.5218,,,
194.5553,,,
194.613,,,
194.6413,,,
194.677575,,,
194.7096,,,
194.753025,,,
194.790075,,,
194.816625,,,
194.838725,,,
194.867675,,,
194.89265,,,
194.92595,,,
194.957475,,,
194.989575,,,
195.01535,,,
195.038725,,,
195.063,,,
195.087025,,,
195.123,,,
195.165875,,,
195.204175,,,
195.23705,,,
