SPK_SPKC01a (late excitation),SPK_SPKC01b (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC08b (inhibited),SPK_SPKC09a (excited)
2249.604175,,,,,
2249.620825,,,,,
2249.634675,,,,,
2249.642925,,,,,
2249.654175,,,,,
2249.66785,,,,,
2249.684675,,,,,
2249.6875,,,,,
2249.7126,,,,,
2249.718025,,,,,
2249.7431,,,,,
2249.745775,,,,,
2249.754025,,,,,
2249.76785,,,,,
2249.77645,,,,,
2249.8207,,,,,
2249.8263,,,,,
2249.8293,,,,,
2249.83455,,,,,
2249.842975,,,,,
2249.8514,,,,,
2249.8595,,,,,
2249.867525,,,,,
2249.892975,,,,,
2249.895975,,,,,
2249.9098,,,,,
2249.912475,,,,,
2249.970775,,,,,
2249.987425,,,,,
2250.001425,,,,,
2250.00445,,,,,
2250.037775,,,,,
2250.059675,,,,,
2250.067025,,,,,
2250.084625,,,,,
2250.087625,,,,,
2250.1043,,,,,
2250.11795,,,,,
2250.18465,,,,,
2250.201325,,,,,
2250.21275,,,,,
2250.218175,,,,,
2250.220975,,,,,
2250.24325,,,,,
2250.2594,,,,,
2250.28465,,,,,
2250.30435,,,,,
2250.312775,,,,,
2250.3182,,,,,
2250.3293,,,,,
2250.3375,,,,,
2250.35435,,,,,
2250.3616,,,,,
2250.4793,,,,,
2250.487725,,,,,
2250.5128,,,,,
2250.53775,,,,,
2250.546,,,,,
2250.5546,,,,,
2250.56,,,,,
2250.601775,,,,,
2250.6432,,,,,
2250.65445,,,,,
2250.66285,,,,,
2250.68795,,,,,
2250.712875,,,,,
2250.7183,,,,,
2250.72955,,,,,
2250.737775,,,,,
2250.743175,,,,,
2250.7683,,,,,
2250.770975,,,,,
2250.7848,,,,,
2250.7878,,,,,
2250.8101,,,,,
2250.837825,,,,,
2250.8629,,,,,
2250.893425,,,,,
2250.90995,,,,,
2250.912775,,,,,
2250.9182,,,,,
2250.937675,,,,,
2250.951875,,,,,
2250.958675,,,,,
2250.96295,,,,,
2250.9712,,,,,
2250.979625,,,,,
2250.98485,,,,,
2250.98805,,,,,
2250.99345,,,,,
2250.996275,,,,,
2251.0295,,,,,
2251.037725,,,,,
2251.06015,,,,,
2251.076625,,,,,
2251.087875,,,,,
2251.093475,,,,,
2251.096125,,,,,
2251.10355,,,,,
2251.112975,,,,,
2251.11825,,,,,
2251.1379,,,,,
2251.1711,,,,,
2251.17685,,,,,
2251.20475,,,,,
2251.22685,,,,,
2251.237925,,,,,
2251.243175,,,,,
2251.246325,,,,,
2251.2878,,,,,
2251.301625,,,,,
2251.31305,,,,,
2251.321275,,,,,
2251.351625,,,,,
2251.387975,,,,,
2251.410075,,,,,
2251.437825,,,,,
2251.47975,,,,,
2251.488,,,,,
2251.496425,,,,,
2251.546275,,,,,
2251.585175,,,,,
2251.6047,,,,,
2251.6103,,,,,
2251.618525,,,,,
2251.621375,,,,,
2251.6268,,,,,
2251.6298,,,,,
2251.6684,,,,,
2251.73005,,,,,
2251.735075,,,,,
2251.743675,,,,,
2251.75475,,,,,
2251.763175,,,,,
2251.771425,,,,,
2251.77985,,,,,
2251.7881,,,,,
2251.7965,,,,,
2251.81285,,,,,
2251.8381,,,,,
2251.90495,,,,,
2251.91325,,,,,
2251.98515,,,,,
2251.98815,,,,,
2252.010425,,,,,
2252.01325,,,,,
2252.029925,,,,,
2252.03835,,,,,
2252.04375,,,,,
2252.055025,,,,,
2252.079775,,,,,
2252.11045,,,,,
2252.121725,,,,,
2252.1382,,,,,
2252.1436,,,,,
2252.196825,,,,,
2252.2103,,,,,
2252.218725,,,,,
2252.277,,,,,
2252.28,,,,,
2252.3105,,,,,
2252.313325,,,,,
2252.321575,,,,,
2252.33,,,,,
2252.339625,,,,,
2252.352125,,,,,
2252.362375,,,,,
2252.368775,,,,,
2252.3716,,,,,
2252.377025,,,,,
2252.385275,,,,,
2252.46055,,,,,
2252.4853,,,,,
2252.488475,,,,,
2252.510575,,,,,
2252.51865,,,,,
2252.527225,,,,,
2252.530075,,,,,
2252.5353,,,,,
2252.5383,,,,,
2252.55215,,,,,
2252.568825,,,,,
2252.57165,,,,,
2252.577275,,,,,
2252.5966,,,,,
2252.605025,,,,,
2252.613425,,,,,
2252.618675,,,,,
2252.63695,,,,,
2252.652175,,,,,
2252.6606,,,,,
2252.66345,,,,,
2252.68555,,,,,
2252.68835,,,,,
2252.70505,,,,,
2252.7189,,,,,
2252.752075,,,,,
2252.78555,,,,,
2252.8038,,,,,
2252.81065,,,,,
2252.8386,,,,,
2252.852275,,,,,
2252.860675,,,,,
2252.8876,,,,,
2252.89685,,,,,
2252.921775,,,,,
2252.94405,,,,,
2252.971975,,,,,
2253.035475,,,,,
2253.03865,,,,,
2253.113575,,,,,
2253.121825,,,,,
2253.137475,,,,,
2253.17185,,,,,
2253.188375,,,,,
2253.205375,,,,,
2253.213625,,,,,
2253.24695,,,,,
2253.280325,,,,,
2253.28855,,,,,
2253.330325,,,,,
2253.33855,,,,,
2253.347,,,,,
2253.360825,,,,,
2253.380325,,,,,
2253.3886,,,,,
2253.397025,,,,,
2253.402425,,,,,
2253.40525,,,,,
2253.435775,,,,,
2253.47735,,,,,
2253.4856,,,,,
2253.519125,,,,,
2253.53055,,,,,
2253.555325,,,,,
2253.56915,,,,,
2253.571975,,,,,
2253.57755,,,,,
2253.585825,,,,,
2253.635675,,,,,
2253.660925,,,,,
2253.688675,,,,,
2253.695925,,,,,
2253.6971,,,,,
2253.702525,,,,,
2253.7126,,,,,
2253.7192,,,,,
2253.730425,,,,,
2253.75255,,,,,
2253.755375,,,,,
2253.7638,,,,,
2253.769225,,,,,
2253.77205,,,,,
2253.805375,,,,,
2253.830475,,,,,
2253.877675,,,,,
2253.902425,,,,,
2253.90525,,,,,
2253.9137,,,,,
2253.9187,,,,,
2253.944375,,,,,
2253.963675,,,,,
2253.9721,,,,,
2253.980525,,,,,
2254.00245,,,,,
2254.00545,,,,,
2254.01105,,,,,
2254.03865,,,,,
2254.105475,,,,,
2254.1139,,,,,
2254.13885,,,,,
2254.14235,,,,,
2254.14425,,,,,
2254.16935,,,,,
2254.172175,,,,,
2254.186025,,,,,
2254.197075,,,,,
2254.2055,,,,,
2254.222175,,,,,
2254.261125,,,,,
2254.2724,,,,,
2254.288725,,,,,
2254.33065,,,,,
2254.3443,,,,,
2254.347325,,,,,
2254.35255,,,,,
2254.3554,,,,,
2254.3694,,,,,
2254.4026,,,,,
2254.411025,,,,,
2254.45275,,,,,
2254.4612,,,,,
2254.466625,,,,,
2254.4721,,,,,
2254.474275,,,,,
2254.477675,,,,,
2254.49435,,,,,
2254.502825,,,,,
2254.5105,,,,,
2254.5139,,,,,
2254.5193,,,,,
2254.5279,,,,,
2254.5474,,,,,
2254.552825,,,,,
2254.563875,,,,,
2254.5779,,,,,
2254.585975,,,,,
2254.605675,,,,,
2254.6306,,,,,
2254.636025,,,,,
2254.655675,,,,,
2254.69745,,,,,
2254.727775,,,,,
2254.7308,,,,,
2254.7458,,,,,
2254.747475,,,,,
2254.79745,,,,,
2254.8473,,,,,
2254.8529,,,,,
2254.8696,,,,,
2254.878,,,,,
2254.8889,,,,,
2254.894675,,,,,
2254.9196,,,,,
2254.922775,,,,,
2254.93085,,,,,
2254.936275,,,,,
2254.94755,,,,,
2254.94955,,,,,
2254.9644,,,,,
2254.977875,,,,,
2254.980875,,,,,
2254.99455,,,,,
2255.0058,,,,,
2255.011375,,,,,
2255.022475,,,,,
2255.0309,,,,,
2255.039125,,,,,
2255.044525,,,,,
2255.1152,,,,,
2255.1225,,,,,
2255.13075,,,,,
2255.15285,,,,,
2255.18635,,,,,
2255.203025,,,,,
2255.2394,,,,,
2255.25605,,,,,
2255.26145,,,,,
2255.27815,,,,,
2255.306075,,,,,
2255.3113,,,,,
2255.314325,,,,,
2255.353075,,,,,
2255.364175,,,,,
2255.372575,,,,,
2255.389425,,,,,
2255.3977,,,,,
2255.4031,,,,,
2255.405925,,,,,
2255.4644,,,,,
2255.46965,,,,,
2255.472625,,,,,
2255.4893,,,,,
2255.49755,,,,,
2255.50595,,,,,
2255.51405,,,,,
2255.5198,,,,,
2255.5228,,,,,
2255.530875,,,,,
2255.539125,,,,,
2255.556,,,,,
2255.57825,,,,,
2255.6114,,,,,
2255.61985,,,,,
2255.64495,,,,,
2255.72255,,,,,
2255.7448,,,,,
2255.747825,,,,,
2255.75605,,,,,
2255.778125,,,,,
2255.797825,,,,,
2255.802375,,,,,
2255.806075,,,,,
2255.8115,,,,,
2255.847675,,,,,
2255.864525,,,,,
2255.87275,,,,,
2255.8866,,,,,
2255.91455,,,,,
2255.91995,,,,,
2255.931025,,,,,
2255.9479,,,,,
2255.955975,,,,,
2255.978225,,,,,
2255.989475,,,,,
2255.990825,,,,,
2256.019975,,,,,
2256.0451,,,,,
2256.0616,,,,,
2256.136675,,,,,
2256.1562,,,,,
2256.1978,,,,,
2256.2229,,,,,
2256.228475,,,,,
2256.2534,,,,,
2256.2701,,,,,
2256.311875,,,,,
2256.33135,,,,,
2256.3812,,,,,
2256.389775,,,,,
2256.411725,,,,,
2256.445075,,,,,
2256.472975,,,,,
2256.523,,,,,
2256.54795,,,,,
2256.56195,,,,,
2256.564775,,,,,
2256.58145,,,,,
2256.631475,,,,,
2256.681475,,,,,
2256.686925,,,,,
2256.695,,,,,
2256.705175,,,,,
2256.7064,,,,,
2256.7396,,,,,
2256.74535,,,,,
2256.7731,,,,,
2256.781375,,,,,
2256.7868,,,,,
2256.79535,,,,,
2256.7982,,,,,
2256.803625,,,,,
2256.8287,,,,,
2256.831375,,,,,
2256.853625,,,,,
2256.861725,,,,,
2256.87315,,,,,
2256.886825,,,,,
2256.903675,,,,,
2256.931575,,,,,
2256.937175,,,,,
2256.939825,,,,,
2256.956475,,,,,
2256.9621,,,,,
2256.98705,,,,,
2256.989675,,,,,
2257.020375,,,,,
2257.03145,,,,,
2257.062125,,,,,
2257.064975,,,,,
2257.070375,,,,,
2257.086875,,,,,
2257.111975,,,,,
2257.123075,,,,,
2257.128475,,,,,
2257.131475,,,,,
2257.15375,,,,,
2257.156775,,,,,
2257.189925,,,,,
2257.220275,,,,,
2257.223275,,,,,
2257.2371,,,,,
2257.3122,,,,,
2257.3233,,,,,
2257.348425,,,,,
2257.362075,,,,,
2257.38985,,,,,
2257.39845,,,,,
2257.406675,,,,,
2257.423175,,,,,
2257.441,,,,,
2257.445425,,,,,
2257.4537,,,,,
2257.465125,,,,,
2257.4788,,,,,
2257.50675,,,,,
2257.56495,,,,,
2257.570575,,,,,
2257.5971,,,,,
2257.6152,,,,,
2257.62345,,,,,
2257.656625,,,,,
2257.673425,,,,,
2257.690125,,,,,
2257.748575,,,,,
2257.765075,,,,,
2257.779125,,,,,
2257.80385,,,,,
2257.812425,,,,,
2257.815275,,,,,
2257.856875,,,,,
2257.9571,,,,,
2257.9625,,,,,
2257.96535,,,,,
2257.96855,,,,,
2257.973575,,,,,
2257.98185,,,,,
2257.98725,,,,,
2257.9918,,,,,
2258.05695,,,,,
2258.062375,,,,,
2258.070625,,,,,
2258.104125,,,,,
2258.120625,,,,,
2258.12905,,,,,
2258.1403,,,,,
2258.1459,,,,,
2258.156975,,,,,
2258.1654,,,,,
2258.172475,,,,,
2258.1809,,,,,
2258.182075,,,,,
2258.188325,,,,,
2258.204175,,,,,
2258.23735,,,,,
2258.24035,,,,,
2258.262425,,,,,
2258.2707,,,,,
2258.29595,,,,,
2258.298625,,,,,
2258.33755,,,,,
2258.373725,,,,,
2258.3874,,,,,
2258.427375,,,,,
2258.448875,,,,,
2258.473975,,,,,
2258.482225,,,,,
2258.487625,,,,,
2258.512725,,,,,
2258.532225,,,,,
2258.548725,,,,,
2258.562725,,,,,
2258.5654,,,,,
2258.5905,,,,,
2258.59875,,,,,
2258.6375,,,,,
2258.645925,,,,,
2258.657175,,,,,
2258.6823,,,,,
2258.698825,,,,,
2258.737725,,,,,
2258.74615,,,,,
2258.7795,,,,,
2258.787575,,,,,
2258.79885,,,,,
2258.804275,,,,,
2258.815525,,,,,
2258.8211,,,,,
2258.8241,,,,,
2258.829325,,,,,
2258.83095,,,,,
2258.840775,,,,,
2258.849025,,,,,
2258.862875,,,,,
2258.88235,,,,,
2258.8906,,,,,
2258.931225,,,,,
2258.937825,,,,,
2258.948925,,,,,
2258.954475,,,,,
2258.99065,,,,,
2259.012925,,,,,
2259.021175,,,,,
2259.024025,,,,,
2259.032425,,,,,
2259.049125,,,,,
2259.0532,,,,,
2259.0712,,,,,
2259.08245,,,,,
2259.0963,,,,,
2259.148975,,,,,
2259.1574,,,,,
2259.165675,,,,,
2259.179675,,,,,
2259.18775,,,,,
2259.21585,,,,,
2259.257425,,,,,
2259.2657,,,,,
2259.2741,,,,,
2259.282375,,,,,
2259.287975,,,,,
2259.315875,,,,,
2259.324525,,,,,
2259.329525,,,,,
2259.33255,,,,,
2259.354625,,,,,
2259.371325,,,,,
2259.382575,,,,,
2259.4077,,,,,
2259.412925,,,,,
2259.4326,,,,,
2259.449275,,,,,
2259.454675,,,,,
2259.4826,,,,,
2259.4993,,,,,
2259.507525,,,,,
2259.5214,,,,,
2259.5409,,,,,
2259.546475,,,,,
2259.549125,,,,,
2259.60475,,,,,
2259.60775,,,,,
2259.62425,,,,,
2259.640975,,,,,
2259.6632,,,,,
2259.674475,,,,,
2259.68795,,,,,
2259.69095,,,,,
2259.7048,,,,,
2259.763225,,,,,
2259.804825,,,,,
2259.80765,,,,,
2259.813075,,,,,
2259.8161,,,,,
2259.829725,,,,,
2259.83275,,,,,
2259.84945,,,,,
2259.857875,,,,,
2259.891225,,,,,
2259.896625,,,,,
2259.9077,,,,,
2259.9298,,,,,
2259.93805,,,,,
2259.954725,,,,,
2259.9579,,,,,
2259.963325,,,,,
2259.96615,,,,,
2259.988225,,,,,
2260.004925,,,,,
2260.030025,,,,,
2260.0411,,,,,
2260.049525,,,,,
2260.05495,,,,,
2260.071575,,,,,
2260.124475,,,,,
2260.138325,,,,,
2260.140975,,,,,
2260.1829,,,,,
2260.1883,,,,,
2260.204825,,,,,
2260.232925,,,,,
2260.238175,,,,,
2260.2468,,,,,
2260.2663,,,,,
2260.2717,,,,,
2260.28295,,,,,
2260.299625,,,,,
2260.305025,,,,,
2260.30785,,,,,
2260.321725,,,,,
2260.324525,,,,,
2260.355075,,,,,
2260.3581,,,,,
2260.36225,,,,,
2260.366175,,,,,
2260.391075,,,,,
2260.399675,,,,,
2260.42175,,,,,
2260.424575,,,,,
2260.449675,,,,,
2260.458125,,,,,
2260.4746,,,,,
2260.48305,,,,,
2260.505125,,,,,
2260.51355,,,,,
2260.516375,,,,,
2260.5218,,,,,
2260.529825,,,,,
2260.565225,,,,,
2260.5718,,,,,
2260.58325,,,,,
2260.5913,,,,,
2260.594975,,,,,
2260.62185,,,,,
2260.624675,,,,,
2260.641525,,,,,
2260.663425,,,,,
2260.67185,,,,,
2260.699775,,,,,
2260.7303,,,,,
2260.732975,,,,,
2260.73855,,,,,
2260.75805,,,,,
2260.766475,,,,,
2260.7719,,,,,
2260.806675,,,,,
2260.82475,,,,,
2260.84145,,,,,
2260.849875,,,,,
2260.85525,,,,,
2260.8583,,,,,
2260.866525,,,,,
2260.874775,,,,,
2260.9137,,,,,
2260.9469,,,,,
2260.949725,,,,,
2260.955325,,,,,
2260.96355,,,,,
2260.9664,,,,,
2260.98865,,,,,
2260.997075,,,,,
2260.9999,,,,,
2261.00515,,,,,
2261.016575,,,,,
2261.021825,,,,,
2261.0417,,,,,
2261.049775,,,,,
2261.08045,,,,,
2261.097125,,,,,
2261.10535,,,,,
2261.11645,,,,,
2261.124875,,,,,
2261.1333,,,,,
2261.158225,,,,,
2261.188725,,,,,
2261.2054,,,,,
2261.208275,,,,,
2261.222075,,,,,
2261.224925,,,,,
2261.24175,,,,,
2261.247,,,,,
2261.25525,,,,,
2261.280325,,,,,
2261.2916,,,,,
2261.3083,,,,,
2261.330175,,,,,
2261.358475,,,,,
2261.3639,,,,,
2261.366725,,,,,
2261.388625,,,,,
2261.40005,,,,,
2261.404075,,,,,
2261.43325,,,,,
2261.450125,,,,,
2261.46375,,,,,
2261.51395,,,,,
2261.518325,,,,,
2261.563975,,,,,
2261.58065,,,,,
2261.583325,,,,,
2261.588875,,,,,
2261.622075,,,,,
2261.62525,,,,,
2261.6335,,,,,
2261.641725,,,,,
2261.666825,,,,,
2261.6807,,,,,
2261.683525,,,,,
2261.700025,,,,,
2261.71685,,,,,
2261.7251,,,,,
2261.73035,,,,,
2261.733525,,,,,
2261.741775,,,,,
2261.75545,,,,,
2261.775125,,,,,
2261.776,,,,,
2261.78355,,,,,
2261.7918,,,,,
2261.800075,,,,,
2261.8225,,,,,
2261.880575,,,,,
2261.891825,,,,,
2261.90025,,,,,
2261.905675,,,,,
2261.908525,,,,,
2261.93345,,,,,
2261.975025,,,,,
2262.008375,,,,,
2262.025225,,,,,
2262.0333,,,,,
2262.0419,,,,,
2262.07525,,,,,
2262.089075,,,,,
2262.1502,,,,,
2262.166875,,,,,
2262.1723,,,,,
2262.1837,,,,,
2262.192125,,,,,
2262.238975,,,,,
2262.26425,,,,,
2262.27535,,,,,
2262.2809,,,,,
2262.292,,,,,
2262.3171,,,,,
2262.342175,,,,,
2262.364275,,,,,
2262.3892,,,,,
2262.4087,,,,,
2262.42255,,,,,
2262.43905,,,,,
2262.4754,,,,,
2262.478825,,,,,
2262.542275,,,,,
2262.55035,,,,,
2262.567175,,,,,
2262.575625,,,,,
2262.5921,,,,,
2262.60465,,,,,
2262.642125,,,,,
2262.667225,,,,,
2262.683925,,,,,
2262.7088,,,,,
2262.710475,,,,,
2262.742175,,,,,
2262.759,,,,,
2262.822675,,,,,
2262.833925,,,,,
2262.883825,,,,,
2262.890125,,,,,
2262.950675,,,,,
2262.9589,,,,,
2262.96735,,,,,
2262.981175,,,,,
2262.992275,,,,,
2262.9977,,,,,
2263.0007,,,,,
2263.075625,,,,,
2263.08945,,,,,
2263.10615,,,,,
2263.131225,,,,,
2263.1339,,,,,
2263.14215,,,,,
2263.158975,,,,,
2263.175625,,,,,
2263.18105,,,,,
2263.183875,,,,,
2263.206,,,,,
2263.214575,,,,,
2263.225675,,,,,
2263.264625,,,,,
2263.2663,,,,,
2263.2757,,,,,
2263.289525,,,,,
2263.297775,,,,,
2263.31445,,,,,
2263.325525,,,,,
2263.33415,,,,,
2263.34795,,,,,
2263.356225,,,,,
2263.4175,,,,,
2263.4229,,,,,
2263.434175,,,,,
2263.448,,,,,
2263.450825,,,,,
2263.464675,,,,,
2263.467175,,,,,
2263.4842,,,,,
2263.52295,,,,,
2263.525775,,,,,
2263.5342,,,,,
2263.5396,,,,,
2263.542625,,,,,
2263.550875,,,,,
2263.567575,,,,,
2263.572975,,,,,
2263.581375,,,,,
2263.58425,,,,,
2263.59265,,,,,
2263.598075,,,,,
2263.6009,,,,,
2263.6063,,,,,
2263.61475,,,,,
2263.63965,,,,,
2263.648075,,,,,
2263.6676,,,,,
2263.675825,,,,,
2263.6925,,,,,
2263.725675,,,,,
2263.7341,,,,,
2263.747325,,,,,
2263.767625,,,,,
2263.792725,,,,,
2263.81765,,,,,
2263.823075,,,,,
2263.826075,,,,,
2263.834325,,,,,
2263.85625,,,,,
2263.85925,,,,,
2263.9396,,,,,
2263.9426,,,,,
2263.956275,,,,,
2263.975775,,,,,
2263.981525,,,,,
2263.98435,,,,,
2263.9898,,,,,
2264.064925,,,,,
2264.076,,,,,
2264.084425,,,,,
2264.089825,,,,,
2264.09265,,,,,
2264.1009,,,,,
2264.109325,,,,,
2264.11775,,,,,
2264.126,,,,,
2264.131575,,,,,
2264.15955,,,,,
2264.164925,,,,,
2264.167775,,,,,
2264.259375,,,,,
2264.267625,,,,,
2264.292725,,,,,
2264.301175,,,,,
2264.30925,,,,,
2264.31785,,,,,
2264.334475,,,,,
2264.357675,,,,,
2264.365,,,,,
2264.36785,,,,,
2264.3845,,,,,
2264.39025,,,,,
2264.392775,,,,,
2264.417875,,,,,
2264.42595,,,,,
2264.434375,,,,,
2264.439975,,,,,
2264.442625,,,,,
2264.45105,,,,,
2264.476125,,,,,
2264.5012,,,,,
2264.506475,,,,,
2264.526175,,,,,
2264.542675,,,,,
2264.592825,,,,,
2264.598425,,,,,
2264.61795,,,,,
2264.623325,,,,,
2264.64285,,,,,
2264.66515,,,,,
2264.6702,,,,,
2264.676075,,,,,
2264.6816,,,,,
2264.690025,,,,,
2264.701125,,,,,
2264.731625,,,,,
2264.7427,,,,,
2264.749675,,,,,
2264.756725,,,,,
2264.823425,,,,,
2264.856575,,,,,
2264.876275,,,,,
2264.88185,,,,,
2264.884525,,,,,
2264.909425,,,,,
2264.917875,,,,,
2264.9263,,,,,
2264.9347,,,,,
2264.939975,,,,,
2264.942975,,,,,
2264.963225,,,,,
2264.96805,,,,,
2264.973475,,,,,
2264.984725,,,,,
2264.992975,,,,,
2265.01525,,,,,
2265.018075,,,,,
2265.0235,,,,,
2265.02635,,,,,
2265.03475,,,,,
2265.101425,,,,,
2265.123525,,,,,
2265.12635,,,,,
2265.131775,,,,,
2265.19305,,,,,
2265.21815,,,,,
2265.232,,,,,
2265.24305,,,,,
2265.248475,,,,,
2265.251325,,,,,
2265.2734,,,,,
2265.276425,,,,,
2265.3015,,,,,
2265.306925,,,,,
2265.309925,,,,,
2265.326425,,,,,
2265.3401,,,,,
2265.342925,,,,,
2265.35135,,,,,
2265.356925,,,,,
2265.381875,,,,,
2265.384875,,,,,
2265.451525,,,,,
2265.468225,,,,,
2265.484925,,,,,
2265.506625,,,,,
2265.53475,,,,,
2265.5765,,,,,
2265.582125,,,,,
2265.659875,,,,,
2265.70165,,,,,
2265.71835,,,,,
2265.721875,,,,,
2265.732175,,,,,
2265.742,,,,,
2265.743075,,,,,
2265.7655,,,,,
2265.782,,,,,
2265.7931,,,,,
2265.809925,,,,,
2265.813975,,,,,
2265.815525,,,,,
2265.81835,,,,,
2265.826775,,,,,
2265.865375,,,,,
2265.876475,,,,,
2265.935075,,,,,
2265.940325,,,,,
2265.9435,,,,,
2265.9489,,,,,
2265.9765,,,,,
2265.98495,,,,,
2265.9905,,,,,
2266.01545,,,,,
2266.043175,,,,,
2266.060025,,,,,
2266.0737,,,,,
2266.082275,,,,,
2266.107225,,,,,
2266.118325,,,,,
2266.16565,,,,,
2266.18515,,,,,
2266.193225,,,,,
2266.206925,,,,,
2266.223625,,,,,
2266.226975,,,,,
2266.2601,,,,,
2266.29905,,,,,
2266.301875,,,,,
2266.323975,,,,,
2266.3322,,,,,
2266.340625,,,,,
2266.3519,,,,,
2266.373825,,,,,
2266.40565,,,,,
2266.4656,,,,,
2266.4686,,,,,
2266.4935,,,,,
2266.498925,,,,,
2266.58495,,,,,
2266.601975,,,,,
2266.624075,,,,,
2266.64915,,,,,
2266.66025,,,,,
2266.665675,,,,,
2266.668675,,,,,
2266.685325,,,,,
2266.71585,,,,,
2266.765675,,,,,
2266.77695,,,,,
2266.789525,,,,,
2266.7908,,,,,
2266.793475,,,,,
2266.8187,,,,,
2266.8519,,,,,
2266.8603,,,,,
2266.86855,,,,,
2266.893675,,,,,
2266.91385,,,,,
2266.927,,,,,
2266.952125,,,,,
2266.957325,,,,,
2266.97685,,,,,
2266.98545,,,,,
2267.002125,,,,,
2267.018775,,,,,
2267.024225,,,,,
2267.02705,,,,,
2267.035475,,,,,
2267.043725,,,,,
2267.060225,,,,,
2267.082475,,,,,
2267.102175,,,,,
2267.115825,,,,,
2267.12405,,,,,
2267.14375,,,,,
2267.151825,,,,,
2267.1771,,,,,
2267.199175,,,,,
2267.235525,,,,,
2267.240775,,,,,
2267.251075,,,,,
2267.26045,,,,,
2267.268525,,,,,
2267.290975,,,,,
2267.2938,,,,,
2267.306225,,,,,
2267.3354,,,,,
2267.35225,,,,,
2267.368725,,,,,
2267.394025,,,,,
2267.402275,,,,,
2267.41595,,,,,
2267.4188,,,,,
2267.44945,,,,,
2267.477375,,,,,
2267.485625,,,,,
2267.491025,,,,,
2267.499275,,,,,
2267.5023,,,,,
2267.527075,,,,,
2267.53565,,,,,
2267.54375,,,,,
2267.5516,,,,,
2267.560575,,,,,
2267.568825,,,,,
2267.5909,,,,,
2267.60235,,,,,
2267.643925,,,,,
2267.6662,,,,,
2267.677275,,,,,
2267.72445,,,,,
2267.727275,,,,,
2267.7329,,,,,
2267.735725,,,,,
2267.743975,,,,,
2267.7524,,,,,
2267.794175,,,,,
2267.8346,,,,,
2267.844,,,,,
2267.852425,,,,,
2267.860675,,,,,
2267.8775,,,,,
2267.885425,,,,,
2267.891025,,,,,
2267.9107,,,,,
2267.919125,,,,,
2267.9272,,,,,
2267.99965,,,,,
2268.0025,,,,,
2268.0525,,,,,
2268.0774,,,,,
2268.10795,,,,,
2268.118825,,,,,
2268.12745,,,,,
2268.13305,,,,,
2268.15255,,,,,
2268.157975,,,,,
2268.21925,,,,,
2268.252575,,,,,
2268.258025,,,,,
2268.274675,,,,,
2268.335925,,,,,
2268.344025,,,,,
2268.352625,,,,,
2268.355075,,,,,
2268.366275,,,,,
2268.377725,,,,,
2268.38295,,,,,
2268.38595,,,,,
2268.391375,,,,,
2268.3942,,,,,
2268.41645,,,,,
2268.43125,,,,,
2268.43315,,,,,
2268.470075,,,,,
2268.48585,,,,,
2268.499825,,,,,
2268.502475,,,,,
2268.511075,,,,,
2268.51935,,,,,
2268.552675,,,,,
2268.6248,,,,,
2268.62765,,,,,
2268.6332,,,,,
2268.64145,,,,,
2268.644275,,,,,
2268.67765,,,,,
2268.71925,,,,,
2268.75275,,,,,
2268.7666,,,,,
2268.769825,,,,,
2268.77765,,,,,
2268.81945,,,,,
2268.827675,,,,,
2268.8528,,,,,
2268.86945,,,,,
2268.90805,,,,,
2268.925075,,,,,
2268.936,,,,,
2268.961075,,,,,
2268.9776,,,,,
2269.002875,,,,,
2269.02775,,,,,
2269.041425,,,,,
2269.05005,,,,,
2269.0834,,,,,
2269.1029,,,,,
2269.108325,,,,,
2269.11115,,,,,
2269.149875,,,,,
2269.169575,,,,,
2269.174825,,,,,
2269.183075,,,,,
2269.2166,,,,,
2269.2182,,,,,
2269.252775,,,,,
2269.269425,,,,,
2269.27785,,,,,
2269.286275,,,,,
2269.291525,,,,,
2269.294525,,,,,
2269.298025,,,,,
2269.302975,,,,,
2269.316625,,,,,
2269.333125,,,,,
2269.34455,,,,,
2269.4084,,,,,
2269.433325,,,,,
2269.436325,,,,,
2269.441575,,,,,
2269.4446,,,,,
2269.45825,,,,,
2269.461275,,,,,
2269.4697,,,,,
2269.47795,,,,,
2269.503025,,,,,
2269.525125,,,,,
2269.53355,,,,,
2269.536375,,,,,
2269.550225,,,,,
2269.55305,,,,,
2269.55845,,,,,
2269.566875,,,,,
2269.569725,,,,,
2269.594825,,,,,
2269.62745,,,,,
2269.6557,,,,,
2269.661325,,,,,
2269.675,,,,,
2269.6836,,,,,
2269.686425,,,,,
2269.708525,,,,,
2269.714875,,,,,
2269.741525,,,,,
2269.761575,,,,,
2269.786475,,,,,
2269.80315,,,,,
2269.811225,,,,,
2269.81965,,,,,
2269.825225,,,,,
2269.8449,,,,,
2269.9197,,,,,
2269.925275,,,,,
2269.9269,,,,,
2269.936725,,,,,
2269.94645,,,,,
2269.94945,,,,,
2269.958425,,,,,
2269.9705,,,,,
2269.98635,,,,,
2270.017075,,,,,
2270.036375,,,,,
2270.0615,,,,,
2270.0864,,,,,
2270.091825,,,,,
2270.095,,,,,
2270.108675,,,,,
2270.136425,,,,,
2270.142025,,,,,
2270.1615,,,,,
2270.16995,,,,,
2270.175375,,,,,
2270.1782,,,,,
2270.211525,,,,,
2270.228025,,,,,
2270.27805,,,,,
