SPK_SPKC03a (inhibited),SPK_SPKC08a (no effect),SPK_SPKC11a (inhibited)
278.937325,,266.313425
278.95345,,266.3544
279.0831,,266.4407
279.10825,,266.510875
279.130625,,266.5236
279.150675,,266.592975
279.204225,,266.626425
279.2488,,266.71335
279.41055,,266.788425
279.48,,266.832775
279.5825,,266.855
279.600725,,266.9086
279.7352,,266.931125
279.765,,266.955075
279.93525,,267.0398
280.046025,,267.073175
280.0681,,267.1306
280.116825,,267.174725
280.14345,,267.238325
280.164575,,267.2716
280.180025,,267.2909
280.1929,,267.317075
280.321275,,267.39515
280.362475,,267.43005
280.42475,,267.459
280.46515,,267.495375
280.50385,,267.537
280.528075,,267.559525
280.6485,,267.633225
280.66415,,267.670275
280.68075,,267.728075
280.722,,267.751825
280.739575,,267.7953
280.8471,,267.828925
280.862675,,267.9148
280.949175,,267.966375
281.0094,,268.0274
281.0346,,268.0491
281.099175,,268.095975
281.112375,,268.1129
281.148175,,268.133075
281.2532,,268.1648
281.265575,,268.211925
281.33485,,268.298
281.453925,,268.33275
281.466125,,268.367275
281.493,,268.378225
281.593025,,268.40275
281.7488,,268.430925
281.82735,,268.454875
281.91895,,268.468475
282.0008,,268.556075
282.063425,,268.595025
282.103725,,268.6244
282.1361,,268.669225
282.171675,,268.70705
282.215325,,268.731875
282.2983,,268.752425
282.363675,,268.7727
282.413825,,268.786225
282.49315,,268.816075
282.52395,,268.831825
282.595225,,268.84655
282.632225,,268.864975
282.891475,,268.901925
282.9755,,268.9345
283.03075,,268.961
283.077725,,268.994775
283.1225,,269.0268
283.230675,,269.06415
283.271425,,269.174975
283.30675,,269.1988
283.36525,,269.2337
283.3883,,269.341575
283.434575,,269.3907
283.562125,,269.415475
283.6092,,269.50795
283.774125,,269.553675
283.80005,,269.585925
283.8196,,269.617575
283.912825,,269.6588
283.993525,,269.694125
284.019925,,269.726975
284.051425,,269.77555
284.1005,,269.84765
284.130975,,269.897175
284.1522,,269.944725
284.1822,,269.9878
284.213125,,270.017675
284.2459,,270.058325
284.2688,,270.0983
284.287125,,270.132125
284.334025,,270.23175
284.4289,,270.271675
284.4442,,270.3329
284.47325,,270.392625
284.50015,,270.414525
284.5245,,270.430925
284.58165,,270.458575
284.5982,,270.497125
284.775425,,270.59555
284.8276,,270.6414
284.840625,,270.679
284.857,,270.69145
284.918075,,270.715075
284.938425,,270.760025
284.96605,,270.771325
285.037275,,270.804475
285.075125,,270.8784
285.15415,,270.9059
285.208475,,270.971125
285.250875,,271.062875
285.374,,271.082475
285.4783,,271.109925
285.499275,,271.130675
285.5243,,271.15045
285.561875,,271.187675
285.5843,,271.269075
285.6299,,271.3255
285.738,,271.37545
285.794,,271.413775
285.8053,,271.43305
285.8339,,271.45115
285.89075,,271.5223
285.9645,,271.599675
286.003525,,271.649825
286.075325,,271.6976
286.096775,,271.71915
286.108,,271.775025
286.1172,,271.807275
286.1266,,271.828025
286.218025,,271.90405
286.283275,,271.991275
286.334975,,272.0231
286.355225,,272.04615
286.422425,,272.1393
286.444075,,272.1616
286.4748,,272.178525
286.49665,,272.2148
286.564825,,272.2705
286.5774,,272.30575
286.626025,,272.334275
286.693575,,272.37745
286.740075,,272.412175
286.765725,,272.4378
286.899475,,272.4867
286.92705,,272.51115
286.963775,,272.5341
287.005725,,272.5637
287.014425,,272.591475
287.0417,,272.6327
287.06415,,272.660625
287.111675,,272.70835
287.20395,,272.737975
287.298025,,272.78655
287.368,,272.84905
287.384625,,272.866275
287.3911,,272.908875
287.411425,,273.0133
287.47075,,273.063
287.565675,,273.0968
287.575325,,273.126675
287.74935,,273.155125
287.7803,,273.166925
287.79395,,273.19935
287.81915,,273.226525
287.869375,,273.25805
287.945475,,273.382075
288.023725,,273.419975
288.098325,,273.441925
288.120625,,273.481
288.20295,,273.535625
288.221725,,273.618675
288.24945,,273.635625
288.319425,,273.65615
288.444925,,273.7248
288.4606,,273.7835
288.497525,,273.851725
288.51175,,273.901075
288.627875,,273.960625
288.735625,,273.994275
288.814225,,274.040525
288.83795,,274.0717
288.881125,,274.12885
288.9045,,274.17655
289.011425,,274.20845
289.0543,,274.302475
289.129275,,274.359025
289.15845,,274.392575
289.18795,,274.40995
289.217075,,274.467825
289.303625,,274.487975
289.3693,,274.525375
289.41775,,274.564525
289.440475,,274.606075
289.4662,,274.643225
289.495875,,274.659875
289.517675,,274.69105
289.53675,,274.767275
289.564225,,274.894275
289.68605,,274.956275
289.7505,,275.007825
289.811925,,275.076
289.85045,,275.102125
289.8542,,275.1445
289.953475,,275.160525
290.0172,,275.23155
290.033525,,275.2699
290.055975,,275.305375
290.073575,,275.356325
290.13975,,275.408975
290.1702,,275.43945
290.19675,,275.51895
290.231575,,275.580475
290.249075,,275.6227
290.293125,,275.644275
290.31955,,275.68405
290.49415,,275.715525
290.574625,,275.83395
290.591975,,275.910025
290.629575,,275.948525
290.69425,,276.00845
290.7127,,276.088625
290.8151,,276.1531
290.86345,,276.242625
290.87525,,276.311825
290.90045,,276.358375
290.9173,,276.388675
290.928175,,276.473925
290.95445,,276.49385
290.9793,,276.513675
291.06395,,276.5521
291.099075,,276.624175
291.13775,,276.65665
291.16955,,276.70285
291.198175,,276.747825
291.2555,,276.850325
291.290725,,276.880175
291.314425,,276.9169
291.387725,,277.0061
291.4047,,277.02805
291.433725,,277.08245
291.667325,,277.134175
291.98915,,277.23295
292.01115,,277.31705
292.057875,,277.353725
292.090825,,277.40335
292.1514,,277.423325
292.17395,,277.4771
292.193925,,277.49325
292.23195,,277.50975
292.2568,,277.54285
292.27235,,277.59385
292.296,,277.612925
292.322275,,277.648125
292.35235,,277.678
292.38945,,277.720175
292.4196,,277.7479
292.4813,,277.784925
292.51195,,277.82785
292.5243,,277.864775
292.549575,,277.900225
292.651775,,277.952525
292.6723,,277.9955
292.69345,,278.036375
292.716825,,278.1672
292.73185,,278.1841
292.75215,,278.204475
292.8372,,278.31185
292.92025,,278.443525
293.03055,,278.476
293.07765,,278.505125
293.09885,,278.530825
293.26115,,278.557475
293.300725,,278.606575
293.375625,,278.628925
293.3988,,278.670425
293.47215,,278.7302
293.49225,,278.748575
293.508025,,278.79725
293.771525,,278.827875
293.8534,,278.85535
293.908175,,278.914
293.937875,,278.92595
294.142525,,278.96555
294.23345,,278.996025
294.272675,,279.028225
294.3006,,279.048175
294.314475,,279.07355
294.32935,,279.123125
294.34045,,279.1944
294.473375,,279.235825
294.49265,,279.272775
294.5169,,279.3291
294.5598,,279.398725
294.672725,,279.43565
294.71815,,279.449025
294.73975,,279.479475
294.853375,,279.4864
294.917125,,279.5356
294.9182,,279.56625
294.949025,,279.59115
295.02635,,279.626925
295.029925,,279.67445
295.06625,,279.7064
295.09715,,279.747125
295.1824,,279.8039
295.243625,,279.871375
295.384375,,279.90415
295.40785,,279.934775
295.4378,,279.9964
295.5049,,280.017925
295.5886,,280.05255
295.642175,,280.1006
295.7457,,280.1644
295.7743,,280.208
295.816375,,280.240375
295.9491,,280.263
295.985175,,280.295725
296.026475,,280.358825
296.2208,,280.39505
296.2937,,280.405675
296.33455,,280.4218
296.41045,,280.471025
296.44425,,280.551925
296.466525,,280.7048
296.483525,,280.73115
296.556875,,280.754025
296.5891,,280.800725
296.6436,,280.8318
296.7344,,280.882325
296.808225,,280.89805
296.8731,,280.940375
296.900925,,280.9762
296.957125,,281.008125
297.049075,,281.038675
297.076675,,281.0794
297.1726,,281.1545
297.233675,,281.2009
297.26335,,281.2638
297.301925,,281.299525
297.332325,,281.3139
297.353725,,281.376925
297.416175,,281.4279
297.482475,,281.49275
297.500525,,281.53515
297.548725,,281.567825
297.581275,,281.623975
297.60545,,281.6556
297.70265,,281.702025
297.71725,,281.709625
297.7371,,281.7315
297.8131,,281.748425
297.944975,,281.763375
297.988225,,281.82325
298.018725,,281.8408
298.052475,,281.855775
298.103075,,281.8753
298.1386,,281.90915
298.23725,,281.937025
298.2637,,281.975325
298.374975,,282.025975
298.39665,,282.0435
298.50475,,282.10385
298.55135,,282.12575
298.647525,,282.16535
298.735825,,282.2191
298.897725,,282.27095
298.969,,282.339875
298.985075,,282.38325
299.02835,,282.492725
299.0691,,282.528275
299.080175,,282.555075
299.122,,282.6054
299.17485,,282.6718
299.22915,,282.714025
299.2712,,282.804
299.3501,,282.925175
299.39905,,282.94445
299.4425,,282.9736
299.52435,,282.99375
299.54745,,283.020725
299.584375,,283.057425
299.666475,,283.095775
299.705875,,283.129175
299.7219,,283.164475
299.7344,,283.1864
299.755925,,283.230325
299.79455,,283.342075
299.811625,,283.415475
299.8873,,283.468975
299.895875,,283.54795
300.054925,,283.592925
300.0962,,283.6396
300.1244,,283.685075
300.1836,,283.725025
300.2586,,283.767575
300.33785,,283.840975
300.3752,,283.8887
300.422925,,283.92195
300.51005,,283.94645
300.54385,,283.9859
300.622575,,284.054175
300.656075,,284.119975
300.736625,,284.147
300.78035,,284.2017
300.808825,,284.23605
300.9726,,284.27495
301.010925,,284.309925
301.05075,,284.3552
301.054875,,284.4049
301.07405,,284.472925
301.145175,,284.5071
301.2569,,284.639825
301.3289,,284.6893
301.361275,,284.739975
301.4923,,284.802725
301.52185,,284.840475
301.584075,,284.88085
301.611825,,284.934275
301.64755,,284.95285
301.6736,,285.017025
301.71015,,285.043525
301.7538,,285.08685
301.844425,,285.152275
301.90455,,285.246775
301.93665,,285.284075
302.013525,,285.3248
302.087925,,285.358075
302.1147,,285.4082
302.143025,,285.450825
302.18145,,285.48045
302.2138,,285.503225
302.34875,,285.523825
302.432525,,285.53645
302.463175,,285.612525
302.56775,,285.643875
302.689575,,285.6827
302.706625,,285.710825
302.78025,,285.7559
302.90475,,285.8244
302.991925,,285.868675
303.0111,,285.9033
303.2,,285.911825
303.25505,,285.931625
303.317925,,285.963175
303.362525,,285.993425
303.3707,,286.0405
303.4149,,286.08085
303.43775,,286.10465
303.470575,,286.1088
303.510225,,286.121125
303.5582,,286.1513
303.583225,,286.176075
303.642925,,286.191525
303.776275,,286.216375
303.8521,,286.2351
303.889275,,286.2626
303.937,,286.289875
303.952575,,286.315375
304.067975,,286.3521
304.087625,,286.400275
304.126125,,286.457025
304.27615,,286.48425
304.316775,,286.52225
304.359475,,286.5409
304.37735,,286.5828
304.4277,,286.616025
304.55055,,286.656575
304.8183,,286.7189
304.83505,,286.7577
304.860475,,286.7819
304.965025,,286.894975
305.003075,,286.90875
305.071325,,286.954875
305.155525,,286.98895
305.238225,,287.059275
305.25565,,287.109375
305.275575,,287.1299
305.4557,,287.152725
305.4953,,287.2144
305.542,,287.3149
305.577825,,287.3482
305.625875,,287.3861
305.6815,,287.4223
305.741425,,287.47145
306.010075,,287.505175
306.0592,,287.538725
306.093,,287.563175
306.138625,,287.592
306.215225,,287.614625
306.22965,,287.6429
306.24485,,287.684475
306.3164,,287.801825
306.3431,,287.8438
306.363425,,287.8747
306.388775,,287.91885
,,287.927
,,287.967375
,,287.9993
,,288.0391
,,288.10405
,,288.143175
,,288.210875
,,288.22885
,,288.24595
,,288.327075
,,288.356925
,,288.412425
,,288.452025
,,288.500225
,,288.539975
,,288.558175
,,288.583775
,,288.641975
,,288.677525
,,288.709225
,,288.74135
,,288.835525
,,288.861875
,,288.919975
,,288.946825
,,288.96055
,,289.019725
,,289.07405
,,289.123425
,,289.1631
,,289.1952
,,289.227025
,,289.247
,,289.284425
,,289.31265
,,289.380825
,,289.422325
,,289.48345
,,289.546625
,,289.568275
,,289.6129
,,289.638275
,,289.66925
,,289.70285
,,289.8601
,,289.925925
,,289.95685
,,290.0529
,,290.094975
,,290.13565
,,290.171975
,,290.217
,,290.25485
,,290.294025
,,290.38775
,,290.425425
,,290.4504
,,290.5019
,,290.514725
,,290.530225
,,290.58845
,,290.69
,,290.7268
,,290.749325
,,290.79325
,,290.82075
,,290.863125
,,290.919725
,,290.9358
,,290.973475
,,291.005225
,,291.03045
,,291.078675
,,291.108125
,,291.1153
,,291.14285
,,291.173175
,,291.315375
,,291.373325
,,291.484075
,,291.539375
,,291.59145
,,291.634675
,,291.689475
,,291.716325
,,291.73955
,,291.775475
,,291.81175
,,291.869125
,,291.928925
,,291.96055
,,291.989275
,,292.0474
,,292.06385
,,292.0942
,,292.1337
,,292.14555
,,292.2366
,,292.276125
,,292.371425
,,292.4469
,,292.521775
,,292.5509
,,292.589475
,,292.65505
,,292.68885
,,292.750125
,,292.79225
,,292.82095
,,292.90465
,,293.0349
,,293.07635
,,293.121975
,,293.2062
,,293.226625
,,293.263625
,,293.293475
,,293.387225
,,293.422125
,,293.4735
,,293.545225
,,293.5799
,,293.6231
,,293.677025
,,293.71745
,,293.759325
,,293.8158
,,293.8626
,,293.899025
,,293.939125
,,293.955225
,,293.983325
,,294.069725
,,294.098425
,,294.161625
,,294.19565
,,294.2439
,,294.274475
,,294.310075
,,294.3433
,,294.364675
,,294.409675
,,294.43625
,,294.496375
,,294.5252
,,294.567275
,,294.642425
,,294.7074
,,294.740475
,,294.74435
,,294.7849
,,294.83885
,,294.8669
,,295.0295
,,295.08055
,,295.1113
,,295.133825
,,295.18115
,,295.20335
,,295.255875
,,295.333825
,,295.3702
,,295.39645
,,295.440825
,,295.457275
,,295.4932
,,295.575225
,,295.610225
,,295.657675
,,295.7197
,,295.7646
,,295.79785
,,295.824725
,,295.8813
,,295.925525
,,295.95135
,,295.974375
,,296.053525
,,296.092975
,,296.123325
,,296.15445
,,296.17475
,,296.2
,,296.22565
,,296.30355
,,296.36915
,,296.4458
,,296.502975
,,296.5826
,,296.609525
,,296.654475
,,296.709075
,,296.726375
,,296.766725
,,296.810175
,,296.8367
,,296.8912
,,296.9281
,,296.9835
,,297.002575
,,297.048
,,297.0905
,,297.13385
,,297.1624
,,297.227675
,,297.2592
,,297.291875
,,297.324475
,,297.347075
,,297.379575
,,297.4376
,,297.472225
,,297.482875
,,297.514725
,,297.59015
,,297.627
,,297.657425
,,297.73085
,,297.7739
,,297.789375
,,297.856025
,,297.89245
,,297.964525
,,297.998475
,,298.035875
,,298.072875
,,298.13835
,,298.182925
,,298.250275
,,298.283475
,,298.325675
,,298.3609
,,298.458275
,,298.48405
,,298.51605
,,298.544825
,,298.57585
,,298.62995
,,298.6907
,,298.73145
,,298.740075
,,298.78125
,,298.824225
,,298.859675
,,298.907775
,,298.934
,,298.9684
,,299.000625
,,299.071775
,,299.121425
,,299.161975
,,299.197875
,,299.25135
,,299.2701
,,299.29115
,,299.391375
,,299.4294
,,299.447
,,299.552825
,,299.63125
,,299.69395
,,299.73125
,,299.861575
,,299.913075
,,299.9709
,,300.000675
,,300.047775
,,300.111675
,,300.166275
,,300.18195
,,300.2005
,,300.227375
,,300.268375
,,300.289475
,,300.3068
,,300.3334
,,300.4141
,,300.4632
,,300.488475
,,300.50425
,,300.517925
,,300.5484
,,300.5857
,,300.66545
,,300.72005
,,300.76615
,,300.801675
,,300.822975
,,300.85305
,,300.925775
,,301.0012
,,301.0447
,,301.0737
,,301.117725
,,301.164325
,,301.20565
,,301.257375
,,301.297675
,,301.328625
,,301.414725
,,301.45695
,,301.48975
,,301.53145
,,301.59115
,,301.62465
,,301.65265
,,301.6838
,,301.716025
,,301.7542
,,301.796425
,,301.84695
,,301.865275
,,301.94035
,,301.991275
,,302.0142
,,302.044675
,,302.0747
,,302.09945
,,302.136725
,,302.162825
,,302.201675
,,302.235575
,,302.24555
,,302.3215
,,302.35775
,,302.448025
,,302.463
,,302.47205
,,302.532575
,,302.57
,,302.6067
,,302.6339
,,302.6566
,,302.68795
,,302.7196
,,302.742725
,,302.77345
,,302.81875
,,302.847525
,,302.91515
,,302.978
,,302.998975
,,303.019075
,,303.074075
,,303.102
,,303.12775
,,303.14725
,,303.181
,,303.200525
,,303.3401
,,303.34885
,,303.3686
,,303.3892
,,303.4164
,,303.461625
,,303.543325
,,303.60655
,,303.6359
,,303.68815
,,303.7285
,,303.7587
,,303.8008
,,303.8597
,,303.915125
,,303.954175
,,303.994925
,,304.0148
,,304.02645
,,304.058025
,,304.103975
,,304.143725
,,304.1679
,,304.2054
,,304.229775
,,304.279375
,,304.3357
,,304.373675
,,304.42185
,,304.443025
,,304.583925
,,304.618775
,,304.651575
,,304.686475
,,304.7882
,,304.845825
,,304.863275
,,304.89735
,,304.924375
,,304.9453
,,304.999675
,,305.021475
,,305.0633
,,305.155225
,,305.2999
,,305.325575
,,305.36905
,,305.39725
,,305.419325
,,305.452475
,,305.48035
,,305.521375
,,305.57455
,,305.620175
,,305.6391
,,305.6824
,,305.721875
,,305.7704
,,305.79435
,,305.8403
,,305.90315
,,305.912825
,,305.99195
,,306.04395
,,306.1096
,,306.13365
,,306.172525
,,306.242025
,,306.283575
,,306.3014
,,306.32785
,,306.349
,,306.3782
,,306.39855
,,306.43175
