SPK_SPKC01a (no response),SPK_SPKC03a (late inhi?),SPK_SPKC10a (inhi),SPK_SPKC12a (inhi)
,501.7982,564.531925,
,501.819475,564.5545,
,501.84325,564.56785,
,501.8995,564.595425,
,501.9438,564.604775,
,501.9635,564.616625,
,501.9977,564.622475,
,502.036575,564.709225,
,502.08855,564.72645,
,502.14535,564.7577,
,502.2086,564.78515,
,502.254875,564.836725,
,502.2998,564.86655,
,502.338125,564.91835,
,502.372025,564.9895,
,502.4064,565.026975,
,502.427875,565.064725,
,502.4579,565.09005,
,502.487475,565.120425,
,502.5139,565.14555,
,502.54515,565.180825,
,502.5804,565.2225,
,502.62225,565.310825,
,502.667825,565.378325,
,502.7309,565.4213,
,502.7729,565.435125,
,502.830075,565.44395,
,502.88465,565.4536,
,502.9308,565.5027,
,502.97245,565.558225,
,503.01015,565.595625,
,503.07685,565.652425,
,503.133475,565.725025,
,503.1775,565.741625,
,503.2358,565.75605,
,503.271825,565.78255,
,503.306825,565.8355,
,503.33075,565.888,
,503.350025,565.911475,
,503.39305,565.965125,
,503.44445,566.04835,
,503.497475,566.1229,
,503.548825,566.15125,
,503.5927,566.176975,
,503.628575,566.2018,
,503.668475,566.27125,
,503.71725,566.2993,
,503.762825,566.381275,
,503.8145,566.47755,
,503.867525,566.530725,
,503.8968,566.602175,
,503.9297,566.616225,
,503.98335,566.690125,
,504.017775,566.796025,
,504.05335,566.813125,
,504.0953,566.89325,
,504.136425,567.016375,
,504.1953,567.054875,
,504.238225,567.1078,
,504.2666,567.139625,
,504.306325,567.280275,
,504.349075,567.383875,
,504.386675,567.39715,
,504.416925,567.498975,
,504.452575,567.5194,
,504.4869,567.565925,
,504.514025,567.656575,
,504.543875,567.717575,
,504.581225,567.7427,
,504.61105,567.77185,
,504.640875,567.822975,
,504.68595,567.8621,
,504.73045,567.8839,
,504.749975,567.903275,
,504.792275,567.969175,
,504.85465,568.004475,
,504.8905,568.07445,
,504.924825,568.095175,
,504.959325,568.124575,
,504.9943,568.2071,
,505.030025,568.368025,
,505.067425,568.39845,
,505.127725,568.5622,
,505.1748,568.5935,
,505.218025,568.61975,
,505.247525,568.6662,
,505.275625,568.694525,
,505.309375,568.73145,
,505.33165,568.7668,
,505.3604,568.79375,
,505.39195,568.84295,
,505.4294,568.87845,
,505.477125,568.920075,
,505.51355,569.023825,
,505.5734,569.0438,
,505.60385,569.0659,
,505.628375,569.10865,
,505.65675,569.231225,
,505.698675,569.2994,
,505.743,569.33415,
,505.778625,569.339825,
,505.832925,569.425075,
,505.876625,569.4483,
,505.91465,569.457675,
,505.946725,569.469075,
,505.998625,569.48385,
,506.047675,569.498075,
,506.0898,569.57385,
,506.120925,569.66845,
,506.16395,569.696325,
,506.21495,569.7346,
,506.266,569.882325,
,506.28745,569.9077,
,506.308475,569.946725,
,506.3368,569.993475,
,506.3657,570.010175,
,506.404225,570.01865,
,506.451675,570.060025,
,506.487725,570.096575,
,506.533025,570.140675,
,506.5734,570.3178,
,506.607275,570.377175,
,506.643325,570.4363,
,506.680225,570.530725,
,506.7124,570.55305,
,506.735325,570.571225,
,506.761775,570.587575,
,506.789125,570.6352,
,506.8119,570.71745,
,506.83935,570.754075,
,506.861175,570.79725,
,506.880275,570.840325,
,506.89835,570.873025,
,506.921775,571.0359,
,506.95575,571.126775,
,506.987175,571.160375,
,507.00895,571.189625,
,507.03345,571.2332,
,507.043325,571.326725,
,507.06465,571.375675,
,507.0772,571.409975,
,507.08705,571.472125,
,507.098275,571.521725,
,507.11205,571.6248,
,507.122325,571.78615,
,507.1323,571.914,
,507.150475,571.920775,
,507.16535,572.0886,
,507.17555,572.1364,
,507.1893,572.22115,
,507.202025,572.497175,
,507.218225,572.646225,
,507.241025,572.6858,
,507.258925,572.726175,
,507.26855,572.760025,
,507.2813,572.875025,
,507.289675,572.9012,
,507.298375,573.01315,
,507.308975,573.050775,
,507.317075,573.080075,
,507.326925,573.19135,
,507.34015,573.272,
,507.353825,573.3012,
,507.37355,573.4676,
,507.389125,573.547775,
,507.4027,573.6633,
,507.41145,573.693675,
,507.42695,573.72445,
,507.456125,573.858675,
,507.4704,573.93335,
,507.481825,574.0097,
,507.509125,574.241975,
,507.5258,574.279725,
,507.537475,574.290625,
,507.548675,574.397825,
,507.5728,574.4467,
,507.592625,574.5324,
,507.611275,574.68515,
,507.63325,574.7277,
,507.665875,574.81515,
,507.690975,574.871825,
,507.7114,574.9279,
,507.730775,575.0181,
,507.748225,575.05535,
,507.765,575.117125,
,507.778325,575.234775,
,507.7961,575.263775,
,507.8158,575.2907,
,507.836325,575.479025,
,507.859925,575.53595,
,507.882075,575.58215,
,507.9008,575.609475,
,507.92635,575.63855,
,507.950125,575.752275,
,507.968025,575.78175,
,507.99045,575.82445,
,508.010175,575.875125,
,508.033175,575.95615,
,508.056625,575.99445,
,508.093675,576.03455,
,508.133075,576.074875,
,508.1705,576.11915,
,508.25025,576.147775,
,508.2921,576.17845,
,508.32615,576.3464,
,508.363125,576.371775,
,508.398,576.414575,
,508.437525,576.483625,
,508.4725,576.573925,
,508.503525,576.780775,
,508.533175,576.825925,
,508.5705,576.8579,
,508.607125,576.922275,
,508.64,576.976025,
,508.695475,577.020175,
,508.748725,577.05415,
,508.79885,577.089225,
,508.831675,577.22585,
,508.86125,577.3617,
,508.889025,577.393725,
,508.91055,577.504525,
,508.927325,577.533525,
,508.94015,577.57095,
,508.9533,577.7964,
,508.994725,577.832325,
,509.01495,577.9292,
,509.03115,577.96285,
,509.04935,577.9923,
,509.0765,578.078175,
,509.096,578.1152,
,509.1171,578.34325,
,509.140925,578.4219,
,509.1712,578.5325,
,509.209675,578.5698,
,509.24635,578.615375,
,509.2936,578.648575,
,509.330825,578.731275,
,509.368775,578.7857,
,509.41315,578.81295,
,509.4499,578.846075,
,509.488825,578.9394,
,509.5356,579.011275,
,509.57845,579.1804,
,509.604125,579.29405,
,509.6462,579.407725,
,509.714225,579.4346,
,509.7454,579.5121,
,509.786525,579.577425,
,509.847175,579.64685,
,509.91385,579.6823,
,509.956225,579.715225,
,509.988025,579.791425,
,510.036075,579.8569,
,510.081475,579.93265,
,510.126875,579.968175,
,510.1595,579.98265,
,510.19545,580.015175,
,510.2304,580.05225,
,510.268425,580.11975,
,510.312575,580.153925,
,510.345475,580.1875,
,510.384075,580.253125,
,510.416525,580.293125,
,510.45235,580.45775,
,510.4971,580.527025,
,510.536075,580.65595,
,510.5704,580.708,
,510.588275,580.732775,
,510.62515,580.8246,
,510.6559,580.846,
,510.702025,580.894975,
,510.753875,580.993075,
,510.80925,581.015675,
,510.8549,581.05745,
,510.915075,581.092075,
,510.9552,581.147325,
,510.980175,581.217625,
,511.00405,581.288175,
,511.053475,581.31225,
,511.082,581.331575,
,511.10055,581.3795,
,511.130425,581.461325,
,511.160375,581.498675,
,511.1866,581.76225,
,511.2155,581.869675,
,511.249175,581.903675,
,511.286425,581.9402,
,511.316975,581.974125,
,511.347275,582.005975,
,511.37825,582.0445,
,511.40685,582.07575,
,511.457825,582.1538,
,511.49735,582.1859,
,511.549175,582.2228,
,511.591375,582.415175,
,511.613925,582.45005,
,511.631475,582.499625,
,511.652025,582.573475,
,511.672825,582.609175,
,511.693425,582.63225,
,511.7167,582.661675,
,511.7519,582.779525,
,511.789175,582.809525,
,511.8368,582.8412,
,511.867775,582.912375,
,511.888,582.93645,
,511.904975,582.978125,
,511.934275,583.031075,
,511.955575,583.072025,
,511.990725,583.12995,
,512.033825,583.1794,
,512.0686,583.216825,
,512.10515,583.299575,
,512.1412,583.3365,
,512.172975,583.394075,
,512.22295,583.464875,
,512.263625,583.504425,
,512.29875,583.550375,
,512.33005,583.581775,
,512.3498,583.62135,
,512.380475,583.6485,
,512.404475,583.744025,
,512.447925,583.77465,
,512.469675,583.81325,
,512.5107,583.84965,
,512.56095,583.889625,
,512.5941,583.95135,
,512.64885,583.99605,
,512.6758,584.11625,
,512.7099,584.156975,
,512.72835,584.1972,
,512.75525,584.2137,
,512.791775,584.2234,
,512.8242,584.266925,
,512.865725,584.30465,
,512.9146,584.328175,
,512.9635,584.331275,
,512.996825,584.428025,
,513.033275,584.47445,
,513.05915,584.534725,
,513.08465,584.559975,
,513.11695,584.61475,
,513.151975,584.640025,
,513.18315,584.707325,
,513.2199,584.715025,
,513.24425,584.77165,
,513.28295,584.8123,
,513.3029,584.85655,
,513.325775,584.90385,
,513.340225,584.9512,
,513.36735,584.99555,
,513.40515,585.03255,
,513.45835,585.1028,
,513.48555,585.144825,
,513.5353,585.196075,
,513.565825,585.4819,
,513.604175,585.531125,
,513.6216,585.574175,
,513.646225,585.64035,
,513.691575,585.6962,
,513.71745,585.765125,
,513.749175,585.804025,
,513.78955,585.83965,
,513.82675,586.07145,
,513.854575,586.1162,
,513.887425,586.186875,
,513.921275,586.222475,
,513.96555,586.301425,
,514.018225,586.33515,
,514.059925,586.5101,
,514.10585,586.559275,
,514.132475,586.60035,
,514.15095,586.734675,
,514.172775,586.777025,
,514.1886,586.819575,
,514.20545,586.861625,
,514.21885,586.899275,
,514.2367,586.99335,
,514.249275,587.02935,
,514.26275,587.151925,
,514.2741,587.170925,
,514.290125,587.18335,
,514.30365,587.220225,
,514.320175,587.261075,
,514.335075,587.3097,
,514.353075,587.349325,
,514.381275,587.38965,
,514.401175,587.433275,
,514.419175,587.484025,
,514.43745,587.61335,
,514.456425,587.652525,
,514.46975,587.6856,
,514.486625,587.72975,
,514.50265,587.77535,
,514.513475,587.8238,
,514.525825,587.8503,
,514.540475,587.8943,
,514.5513,587.92725,
,514.571375,587.971225,
,514.5929,588.004125,
,514.613625,588.075475,
,514.634775,588.097975,
,514.653375,588.126225,
,514.673075,588.149425,
,514.6983,588.154875,
,514.72815,588.22155,
,514.758075,588.27205,
,514.7794,588.3758,
,514.801575,588.392525,
,514.830725,588.431725,
,514.850425,588.459225,
,514.87775,588.530675,
,514.90645,588.663425,
,514.94025,588.732575,
,514.977125,588.775775,
,515.020125,588.801675,
,515.043125,588.850375,
,515.05475,589.065475,
,515.06265,589.098475,
,515.074175,589.1834,
,515.090575,589.229625,
,515.1198,589.278425,
,515.14875,589.33175,
,515.16295,589.3959,
,515.180925,589.429225,
,515.20005,589.577475,
,515.2194,589.66225,
,515.240875,589.83165,
,515.2653,589.987375,
,515.284325,590.018325,
,515.30345,590.12045,
,515.320825,590.20615,
,515.352325,590.256075,
,515.37585,590.29955,
,515.4048,590.3351,
,515.427875,590.372925,
,515.458975,590.41955,
,515.489775,590.459425,
,515.51955,590.507375,
,515.5505,590.5667,
,515.58895,590.61785,
,515.621475,590.666325,
,515.6453,590.71375,
,515.69335,590.789225,
,515.726825,590.84735,
,515.764325,590.8974,
,515.80465,590.941025,
,515.85415,590.982425,
,515.903175,591.0791,
,515.936325,591.107025,
,515.97665,591.16145,
,516.020775,591.2216,
,516.06615,591.26185,
,516.101275,591.3946,
,516.1462,591.445175,
,516.1817,591.4813,
,516.21185,591.582475,
,516.2633,591.63995,
,516.291325,591.684275,
,516.3344,591.726375,
,516.378225,591.767275,
,516.4138,591.7954,
,516.459475,591.8414,
,516.487,591.883125,
,516.518725,591.936575,
,516.558275,592.047525,
,516.615825,592.084425,
,516.65255,592.1277,
,516.6988,592.1724,
,516.731,592.220325,
,516.773425,592.258525,
,516.794275,592.342325,
,516.8052,592.387775,
,516.816525,592.433,
,516.8305,592.4785,
,516.840925,592.511325,
,516.85775,592.5475,
,516.869575,592.5922,
,516.879425,592.641225,
,516.89055,592.771775,
,516.90935,592.8093,
,516.926175,592.849275,
,516.943225,592.894925,
,516.96235,592.952275,
,516.979675,593.006,
,516.99925,593.0551,
,517.013075,593.081175,
,517.023825,593.138875,
,517.0435,593.1752,
,517.061075,593.229325,
,517.07915,593.2782,
,517.1254,593.3437,
,517.150275,593.375225,
,517.1719,593.416825,
,517.191675,593.5168,
,517.218425,593.554125,
,517.24945,593.593475,
,517.268475,593.609275,
,517.2984,593.698875,
,517.335125,593.73675,
,517.37115,593.750175,
,517.410625,593.8438,
,517.447175,593.944925,
,517.484725,593.972925,
,517.515675,594.074525,
,517.556625,594.100325,
,517.612575,594.160725,
,517.66025,594.20015,
,517.69485,594.233275,
,517.73845,594.287725,
,517.767625,594.3583,
,517.802925,594.39725,
,517.838975,594.4401,
,517.8763,594.48505,
,517.9241,594.5232,
,517.97525,594.58005,
,518.0145,594.64735,
,518.051075,594.722525,
,518.088925,594.759975,
,518.126375,594.840075,
,518.15415,594.843375,
,518.2073,594.885775,
,518.2497,594.9134,
,518.297875,594.97095,
,518.341625,595.001425,
,518.379625,595.051075,
,518.428525,595.129075,
,518.46235,595.220075,
,518.4873,595.276275,
,518.526575,595.359875,
,518.568125,595.4121,
,518.604375,595.448825,
,518.657,595.51485,
,518.707875,595.5636,
,518.740975,595.64385,
,518.766475,595.753375,
,518.782,595.79725,
,518.8061,595.822425,
,518.830275,595.862675,
,518.86805,595.9613,
,518.889225,596.090675,
,518.912975,596.16285,
,518.94625,596.190475,
,518.98755,596.24725,
,519.018875,596.3181,
,519.049675,596.3548,
,519.080725,596.4109,
,519.1226,596.4928,
,519.144625,596.552425,
,519.1788,596.6573,
,519.22565,596.77385,
,519.272725,596.827875,
,519.2869,596.878625,
,519.312725,596.912275,
,519.3331,597.022625,
,519.357,597.0571,
,519.37945,597.1002,
,519.395275,597.12465,
,519.40925,597.237025,
,519.426875,597.333175,
,519.4417,597.385825,
,519.457375,597.422575,
,519.47765,597.561325,
,519.50185,597.59765,
,519.53045,597.669,
,519.5558,597.706625,
,519.582675,597.7448,
,519.628325,597.780675,
,519.671275,597.84645,
,519.712075,597.9647,
,519.76375,597.988825,
,519.81815,598.031275,
,519.857175,598.0669,
,519.904275,598.14675,
,519.9451,598.199775,
,520.016225,598.24175,
,520.0595,598.299625,
,520.105425,598.38265,
,520.134575,598.40335,
,520.151425,598.478175,
,520.16765,598.551175,
,520.187975,598.68965,
,520.233025,598.72925,
,520.282025,598.779175,
,520.33065,598.84655,
,520.374225,598.936125,
,520.408975,598.98245,
,520.4443,599.026925,
,520.471525,599.0688,
,520.505775,599.137,
,520.5423,599.171325,
,520.5626,599.176225,
,520.580275,599.2183,
,520.5921,599.255925,
,520.603425,599.305225,
,520.61815,599.35055,
,520.628,599.39175,
,520.64025,599.439375,
,520.667025,599.4903,
,520.679125,599.551825,
,520.69525,599.610525,
,520.7078,599.663775,
,520.721225,599.66945,
,520.7377,599.74725,
,520.75115,599.784575,
,520.766625,599.846075,
,520.778825,599.921425,
,520.78845,599.97375,
,520.797025,,
,520.80665,,
,520.82795,,
,520.85305,,
,520.87035,,
,520.894575,,
,520.920725,,
,520.941425,,
,520.959525,,
,521.011725,,
,521.031775,,
,521.0635,,
,521.097125,,
,521.11755,,
,521.134625,,
,521.160325,,
,521.197275,,
,521.230725,,
,521.267925,,
,521.3091,,
,521.3404,,
,521.38575,,
,521.42065,,
,521.463925,,
,521.50005,,
,521.532675,,
,521.566975,,
,521.596975,,
,521.6378,,
,521.668575,,
,521.711975,,
,521.751575,,
,521.7914,,
,521.832475,,
,521.864425,,
,521.9067,,
,521.9364,,
,521.9631,,
,522.005375,,
,522.0386,,
,522.0788,,
,522.116825,,
,522.154,,
,522.186575,,
,522.220625,,
,522.2429,,
,522.263075,,
,522.275075,,
,522.288125,,
,522.305325,,
,522.3198,,
,522.3321,,
,522.345725,,
,522.363525,,
,522.3793,,
,522.400025,,
,522.419925,,
,522.445525,,
,522.474025,,
,522.500825,,
,522.527775,,
,522.555275,,
,522.581725,,
,522.61055,,
,522.6455,,
,522.6852,,
,522.71065,,
,522.751825,,
,522.7869,,
,522.83605,,
,522.8809,,
,522.92815,,
,522.98675,,
,523.0197,,
,523.086125,,
,523.124725,,
,523.163825,,
,523.208,,
,523.2651,,
,523.313525,,
,523.3463,,
,523.3907,,
,523.440575,,
,523.485325,,
,523.5255,,
,523.5585,,
,523.594325,,
,523.64865,,
,523.70285,,
,523.747325,,
,523.796725,,
,523.84445,,
,523.888475,,
,523.94555,,
,523.99295,,
,524.0534,,
,524.077725,,
,524.097675,,
,524.1156,,
,524.14265,,
,524.157225,,
,524.167175,,
,524.184375,,
,524.20765,,
,524.22175,,
,524.243,,
,524.2581,,
,524.287075,,
,524.315125,,
,524.33485,,
,524.3649,,
,524.3963,,
,524.436525,,
,524.467475,,
,524.498025,,
,524.521925,,
,524.551425,,
,524.583475,,
,524.616275,,
,524.66285,,
,524.6861,,
,524.72255,,
,524.76185,,
,524.8098,,
,524.837525,,
,524.89295,,
,524.9511,,
,524.99545,,
,525.04755,,
,525.0881,,
,525.146975,,
,525.19475,,
,525.255225,,
,525.318775,,
,525.34885,,
,525.3867,,
,525.428375,,
,525.45935,,
,525.483325,,
,525.532075,,
,525.587475,,
,525.65165,,
,525.69615,,
,525.725975,,
,525.76585,,
,525.789575,,
,525.804025,,
,525.83085,,
,525.8831,,
,525.94025,,
,525.989525,,
,526.036625,,
,526.106875,,
,526.151075,,
,526.1779,,
,526.22125,,
,526.25735,,
,526.2863,,
,526.3479,,
,526.408175,,
,526.448,,
,526.46905,,
,526.512175,,
,526.553125,,
,526.598125,,
,526.638225,,
,526.682475,,
,526.706975,,
,526.736,,
,526.7949,,
,526.8453,,
,526.878025,,
,526.892,,
,526.914225,,
,526.9348,,
,526.9734,,
,527.005475,,
,527.03335,,
,527.07785,,
,527.122375,,
,527.14315,,
,527.162925,,
,527.178925,,
,527.2038,,
,527.227,,
,527.26135,,
,527.290025,,
,527.327225,,
,527.36295,,
,527.39185,,
,527.423925,,
,527.448075,,
,527.4869,,
,527.522525,,
,527.54835,,
,527.579025,,
,527.613825,,
,527.649825,,
,527.6809,,
,527.7048,,
,527.732375,,
,527.760975,,
,527.803,,
,527.844625,,
,527.8689,,
,527.9204,,
,527.9529,,
,527.990925,,
,528.03685,,
,528.063175,,
,528.0953,,
,528.12095,,
,528.154725,,
,528.191175,,
,528.21185,,
,528.268175,,
,528.32165,,
,528.362625,,
,528.3909,,
,528.429575,,
,528.47005,,
,528.51595,,
,528.5743,,
,528.602125,,
,528.6399,,
,528.6671,,
,528.704925,,
,528.73035,,
,528.76045,,
,528.794425,,
,528.83915,,
,528.8834,,
,528.914575,,
,528.935925,,
,528.971475,,
,529.014975,,
,529.065875,,
,529.120675,,
,529.159025,,
,529.196675,,
,529.2346,,
,529.2522,,
,529.268375,,
,529.28655,,
,529.314875,,
,529.33705,,
,529.3752,,
,529.41665,,
,529.4421,,
,529.478525,,
,529.503275,,
,529.528125,,
,529.555525,,
,529.57875,,
,529.6039,,
,529.6364,,
,529.666625,,
,529.7114,,
,529.75175,,
,529.7883,,
,529.8331,,
,529.87405,,
,529.947025,,
,529.981625,,
,530.017625,,
,530.0561,,
,530.084675,,
,530.1048,,
,530.147775,,
,530.178325,,
,530.20505,,
,530.266425,,
,530.31245,,
,530.33455,,
,530.358525,,
,530.37745,,
,530.392225,,
,530.416925,,
,530.449275,,
,530.4796,,
,530.505675,,
,530.532675,,
,530.568175,,
,530.58665,,
,530.598375,,
,530.6189,,
,530.636925,,
,530.65375,,
,530.67875,,
,530.702775,,
,530.7398,,
,530.781775,,
,530.81275,,
,530.85465,,
,530.8837,,
,530.918625,,
,530.942475,,
,530.9657,,
,531.000675,,
,531.043975,,
,531.076075,,
,531.09985,,
,531.119625,,
,531.160325,,
,531.18275,,
,531.198475,,
,531.238825,,
,531.2628,,
,531.287,,
,531.312625,,
,531.354225,,
,531.38715,,
,531.41335,,
,531.4506,,
,531.486125,,
,531.514575,,
,531.536425,,
,531.564275,,
,531.6216,,
,531.660525,,
,531.6914,,
,531.709925,,
,531.726075,,
,531.7462,,
,531.768175,,
,531.791225,,
,531.818225,,
,531.859,,
,531.8937,,
,531.927725,,
,531.949525,,
,531.984225,,
,532.00855,,
,532.031125,,
,532.072375,,
,532.097175,,
,532.129225,,
,532.17225,,
,532.19055,,
,532.212275,,
,532.23135,,
,532.2942,,
,532.325075,,
,532.36255,,
,532.391775,,
,532.42775,,
,532.458725,,
,532.487225,,
,532.518525,,
,532.535625,,
,532.5634,,
,532.60345,,
,532.632225,,
,532.6645,,
,532.687225,,
,532.7045,,
,532.725275,,
,532.758925,,
,532.79745,,
,532.8311,,
,532.856675,,
,532.886225,,
,532.9136,,
,532.933625,,
,532.955625,,
,532.983275,,
,533.007475,,
,533.035875,,
,533.06145,,
,533.0836,,
,533.119225,,
,533.1604,,
,533.19045,,
,533.261875,,
,533.279025,,
,533.291875,,
,533.3024,,
,533.311225,,
,533.32025,,
,533.336575,,
,533.349875,,
,533.361425,,
,533.373925,,
,533.392025,,
,533.4069,,
,533.419775,,
,533.4407,,
,533.457925,,
,533.479275,,
,533.493075,,
,533.510925,,
,533.5315,,
,533.54635,,
,533.569875,,
,533.58785,,
,533.6016,,
,533.618225,,
,533.63215,,
,533.651275,,
,533.668225,,
,533.693,,
,533.71085,,
,533.7367,,
,533.759775,,
,533.77765,,
,533.80325,,
,533.833425,,
,533.8619,,
,533.89055,,
,533.914325,,
,533.94505,,
,533.973625,,
,533.993625,,
,534.021175,,
,534.057075,,
,534.0818,,
,534.106575,,
,534.147475,,
,534.183725,,
,534.2223,,
,534.264875,,
,534.299025,,
,534.340525,,
,534.372175,,
,534.402125,,
,534.43395,,
,534.482525,,
,534.520475,,
,534.56125,,
,534.589575,,
,534.62535,,
,534.6577,,
,534.676325,,
,534.717775,,
,534.763125,,
,534.79625,,
,534.829975,,
,534.868725,,
,534.900875,,
,534.921725,,
,534.9456,,
,534.975125,,
,535.021,,
,535.0632,,
,535.1018,,
,535.125875,,
,535.15305,,
,535.16675,,
,535.1832,,
,535.19825,,
,535.213425,,
,535.228375,,
,535.251325,,
,535.2773,,
,535.30815,,
,535.3338,,
,535.359575,,
,535.39305,,
,535.4309,,
,535.4585,,
,535.489225,,
,535.513475,,
,535.5461,,
,535.57635,,
,535.623575,,
,535.66295,,
,535.700675,,
,535.733825,,
,535.7806,,
,535.813925,,
,535.84925,,
,535.9146,,
,535.977975,,
,536.02555,,
,536.064925,,
,536.113675,,
,536.167625,,
,536.209625,,
,536.222075,,
,536.270675,,
,536.300875,,
,536.347775,,
,536.396825,,
,536.444975,,
,536.477075,,
,536.50925,,
,536.559925,,
,536.598225,,
,536.644075,,
,536.6945,,
,536.73645,,
,536.773,,
,536.80225,,
,536.833425,,
,536.876775,,
,536.90445,,
,536.92335,,
,536.94275,,
,536.973725,,
,537.00615,,
,537.056325,,
,537.093225,,
,537.136875,,
,537.175575,,
,537.21915,,
,537.2837,,
,537.326675,,
,537.35125,,
,537.38495,,
,537.41775,,
,537.444275,,
,537.47795,,
,537.506675,,
,537.551625,,
,537.594275,,
,537.6326,,
,537.661125,,
,537.702725,,
,537.763375,,
,537.809925,,
,537.8409,,
,537.8929,,
,537.92525,,
,537.97885,,
,537.9992,,
,538.013575,,
,538.03405,,
,538.06055,,
,538.10195,,
,538.1415,,
,538.166775,,
,538.183975,,
,538.203025,,
,538.217675,,
,538.242175,,
,538.2649,,
,538.29125,,
,538.321775,,
,538.35835,,
,538.396175,,
,538.413675,,
,538.44155,,
,538.4794,,
,538.52735,,
,538.566025,,
,538.6069,,
,538.64685,,
,538.690825,,
,538.726675,,
,538.769475,,
,538.80165,,
,538.836525,,
,538.864075,,
,538.88435,,
,538.9041,,
,538.9271,,
,538.96025,,
,538.9867,,
,539.028375,,
,539.0644,,
,539.09745,,
,539.135225,,
,539.161575,,
,539.21655,,
,539.258875,,
,539.3006,,
,539.334775,,
,539.3592,,
,539.37135,,
,539.389225,,
,539.41775,,
,539.449875,,
,539.479775,,
,539.520625,,
,539.54685,,
,539.5878,,
,539.62325,,
,539.641275,,
,539.660375,,
,539.6822,,
,539.708575,,
,539.729975,,
,539.75005,,
,539.771225,,
,539.797025,,
,539.818125,,
,539.8351,,
,539.8675,,
,539.883875,,
,539.895975,,
,539.90815,,
,539.92005,,
,539.9349,,
,539.954725,,
,539.973225,,
,539.995625,,
,540.03065,,
,540.060625,,
,540.086575,,
,540.113725,,
,540.14245,,
,540.18365,,
,540.20955,,
,540.241,,
,540.26995,,
,540.30535,,
,540.35215,,
,540.38995,,
,540.4154,,
,540.4497,,
,540.473925,,
,540.497275,,
,540.526875,,
,540.55295,,
,540.58945,,
,540.62915,,
,540.6731,,
,540.71105,,
,540.750275,,
,540.782625,,
,540.8282,,
,540.870525,,
,540.902375,,
,540.94755,,
,540.98595,,
,540.99875,,
,541.010925,,
,541.021125,,
,541.034975,,
,541.05725,,
,541.08965,,
,541.13465,,
,541.1846,,
,541.23845,,
,541.27975,,
,541.316525,,
,541.353025,,
,541.386375,,
,541.40925,,
,541.433525,,
,541.4779,,
,541.507275,,
,541.552075,,
,541.571375,,
,541.611025,,
,541.64615,,
,541.70555,,
,541.76715,,
,541.785375,,
,541.815175,,
,541.856775,,
,541.882175,,
,541.9207,,
,541.9511,,
,541.994475,,
,542.028225,,
,542.05505,,
,542.0829,,
,542.110775,,
,542.134325,,
,542.149925,,
,542.178825,,
,542.313525,,
,542.3627,,
,542.402925,,
,542.425575,,
,542.448025,,
,542.4951,,
,542.538225,,
,542.5709,,
,542.6077,,
,542.65115,,
,542.6848,,
,542.7048,,
,542.7196,,
,542.73235,,
,542.745375,,
,542.7554,,
,542.7645,,
,542.7663,,
,542.7782,,
,542.792025,,
,542.805725,,
,542.82235,,
,542.835525,,
,542.848625,,
,542.8613,,
,542.874975,,
,542.898025,,
,542.915725,,
,542.93255,,
,542.948575,,
,542.965625,,
,542.987475,,
,543.00165,,
,543.022875,,
,543.043675,,
,543.0623,,
,543.0849,,
,543.10315,,
,543.1438,,
,543.1621,,
,543.18855,,
,543.214775,,
,543.237675,,
,543.27155,,
,543.29835,,
,543.326325,,
,543.3472,,
,543.3687,,
,543.3972,,
,543.42735,,
,543.453475,,
,543.48205,,
,543.5165,,
,543.5455,,
,543.572075,,
,543.5987,,
,543.63585,,
,543.67075,,
,543.6947,,
,543.7274,,
,543.76685,,
,543.7988,,
,543.8322,,
,543.868975,,
,543.906975,,
,543.9417,,
,543.9717,,
,543.9965,,
,544.021925,,
,544.05,,
,544.077475,,
,544.107125,,
,544.135125,,
,544.163475,,
,544.186275,,
,544.218375,,
,544.252075,,
,544.28415,,
,544.322125,,
,544.362775,,
,544.401375,,
,544.433575,,
,544.467,,
,544.50005,,
,544.5349,,
,544.562175,,
,544.594675,,
,544.628825,,
,544.6568,,
,544.67985,,
,544.7032,,
,544.732775,,
,544.76645,,
,544.797875,,
,544.8266,,
,544.858775,,
,544.89965,,
,544.936025,,
,545.009425,,
,545.055425,,
,545.096,,
,545.137975,,
,545.1695,,
,545.186275,,
,545.20225,,
,545.24815,,
,545.2904,,
,545.32435,,
,545.3668,,
,545.39685,,
,545.4152,,
,545.4336,,
,545.44995,,
,545.462175,,
,545.475175,,
,545.48915,,
,545.5041,,
,545.515875,,
,545.533,,
,545.545625,,
,545.5622,,
,545.579225,,
,545.603325,,
,545.616025,,
,545.63565,,
,545.6565,,
,545.6817,,
,545.70395,,
,545.733875,,
,545.74935,,
,545.77145,,
,545.784975,,
,545.799075,,
,545.819225,,
,545.8379,,
,545.854925,,
,545.8719,,
,545.89265,,
,545.916575,,
,545.9369,,
,545.962925,,
,545.988675,,
,546.014425,,
,546.04495,,
,546.0734,,
,546.0928,,
,546.118,,
,546.1465,,
,546.18405,,
,546.213375,,
,546.2405,,
,546.265075,,
,546.2942,,
,546.313875,,
,546.335475,,
,546.3577,,
,546.3837,,
,546.407425,,
,546.4303,,
,546.460125,,
,546.484325,,
,546.515125,,
,546.5433,,
,546.56855,,
,546.603775,,
,546.621575,,
,546.6551,,
,546.6792,,
,546.69575,,
,546.717375,,
,546.7512,,
,546.7755,,
,546.8106,,
