SPK_SPKC01a (excited),SPK_SPKC08b (excited),SPK_SPKC09a (excited),SPK_SPKC11a (no effect)
217.84515,,175.565475,
217.926975,,175.583825,
217.996625,,175.615525,
218.033925,,175.631,
218.06115,,175.649775,
218.089075,,175.663925,
218.12245,,175.6751,
218.1484,,175.687775,
218.2707,,175.701175,
218.32455,,175.71815,
218.578,,175.738725,
218.705225,,175.75265,
218.7565,,175.774925,
218.86555,,175.792225,
218.88905,,175.80785,
218.9658,,175.826825,
218.9909,,175.848,
219.0181,,175.85985,
219.136525,,175.874,
219.151675,,175.88445,
219.271725,,175.904925,
219.29735,,175.919275,
219.376875,,175.9284,
219.3871,,175.94165,
219.4281,,175.953625,
219.46625,,175.966025,
219.4825,,175.974475,
219.490825,,175.981425,
219.504625,,175.9951,
219.5223,,176.01515,
219.544525,,176.030775,
219.56485,,176.041775,
219.58315,,176.05315,
219.634075,,176.071575,
219.6575,,176.09065,
219.684625,,176.129825,
219.73995,,176.151425,
219.75725,,176.1641,
219.79775,,176.186075,
219.826925,,176.201025,
219.85135,,176.218525,
219.88115,,176.2306,
219.909375,,176.248025,
219.9589,,176.272875,
220.075625,,176.295,
220.148525,,176.313525,
220.15475,,176.33855,
220.22945,,176.353175,
220.247375,,176.373775,
220.3605,,176.3951,
220.4351,,176.408,
220.453725,,176.4177,
220.476125,,176.431025,
220.50605,,176.44545,
220.5216,,176.4567,
220.550525,,176.473875,
220.58305,,176.489325,
220.595675,,176.512975,
220.6069,,176.5377,
220.627575,,176.554575,
220.687375,,176.573975,
220.710975,,176.595325,
220.752625,,176.60645,
220.7705,,176.632875,
220.81505,,176.6651,
220.840125,,176.6963,
220.859925,,176.7254,
220.8853,,176.741475,
220.934525,,176.76265,
220.965275,,176.780075,
221.07595,,176.815375,
221.125575,,176.8446,
221.159625,,176.860825,
221.1971,,176.891375,
221.205,,176.9051,
221.228175,,176.934,
221.261125,,176.95255,
221.306825,,176.97115,
221.362525,,177.0017,
221.385925,,177.02195,
221.408175,,177.043675,
221.449175,,177.054925,
221.49275,,177.078625,
221.5359,,177.089925,
221.5671,,177.107575,
221.6094,,177.1223,
221.63115,,177.1357,
221.6496,,177.146725,
221.689875,,177.1625,
221.719125,,177.180925,
221.72965,,177.2041,
221.743725,,177.22065,
221.77445,,177.249025,
221.7889,,177.267275,
221.830575,,177.28415,
221.8969,,177.30515,
221.929375,,177.329375,
221.949575,,177.362875,
221.968525,,177.396275,
222.02495,,177.4178,
222.07205,,177.446225,
222.09235,,177.478575,
222.131125,,177.5158,
222.21065,,177.5393,
222.2331,,177.55485,
222.2561,,177.57465,
222.27435,,177.61725,
222.30195,,177.653675,
222.3238,,177.691575,
222.335375,,177.73095,
222.344575,,177.7492,
222.354375,,177.760225,
222.363775,,177.7703,
222.3748,,177.780275,
222.382875,,177.798825,
222.406875,,177.820625,
222.420525,,177.83035,
222.4413,,177.838775,
222.454725,,177.8488,
222.4669,,177.86565,
222.494375,,177.878775,
222.49935,,177.8879,
222.523,,177.902175,
222.546125,,177.9226,
222.57035,,177.9338,
222.572825,,177.9472,
222.5914,,177.960775,
222.601525,,177.97545,
222.62535,,177.9905,
222.658125,,178.005475,
222.70055,,178.018125,
222.7098,,178.0325,
222.74145,,178.048725,
222.763925,,178.06495,
222.776425,,178.085625,
222.7975,,178.1045,
222.80545,,178.1182,
222.8199,,178.131325,
222.83055,,178.144025,
222.84325,,178.1568,
222.858225,,178.168775,
222.89985,,178.184225,
222.94325,,178.205575,
222.96195,,178.2258,
222.991425,,178.25,
223.018475,,178.262725,
223.03865,,178.28445,
223.073475,,178.30105,
223.082575,,178.3138,
223.132175,,178.334475,
223.17215,,178.348475,
223.24345,,178.363875,
223.255675,,178.392575,
223.2817,,178.4075,
223.376725,,178.43165,
223.399575,,178.4548,
223.427725,,178.47395,
223.462175,,178.49135,
223.51565,,178.5062,
223.58975,,178.51575,
223.6408,,178.52335,
223.68885,,178.53325,
223.772975,,178.542075,
223.82885,,178.548675,
223.86875,,178.555475,
223.907525,,178.569425,
223.92155,,178.586575,
223.983375,,178.607725,
223.997125,,178.619025,
224.032975,,178.627525,
224.15435,,178.647425,
224.256875,,178.657125,
224.300075,,178.6717,
224.34625,,178.68765,
224.36465,,178.701275,
224.4005,,178.72045,
224.41145,,178.7414,
224.47205,,178.752325,
224.519225,,178.77165,
224.5549,,178.795975,
224.575375,,178.8207,
224.626425,,178.8398,
224.65995,,178.86695,
224.692625,,178.88155,
224.7673,,178.89185,
224.785625,,178.901575,
224.799825,,178.910725,
224.81575,,178.92085,
224.823225,,178.932925,
224.8504,,178.947425,
224.86605,,178.970925,
224.878175,,178.988375,
224.937975,,179.014975,
224.962775,,179.03795,
224.99045,,179.060925,
225.017925,,179.076875,
225.059475,,179.101875,
225.086025,,179.121275,
225.107575,,179.13755,
225.17165,,179.1542,
225.192375,,179.172575,
225.209025,,179.1851,
225.24225,,179.2014,
225.291075,,179.215525,
225.34865,,179.230825,
225.402075,,179.25145,
225.416925,,179.267225,
225.505,,179.2925,
225.52595,,179.31205,
225.583,,179.328375,
225.597025,,179.339875,
225.62385,,179.352525,
225.7325,,179.372875,
225.78975,,179.391775,
225.8433,,179.403925,
225.906,,179.4156,
226.033025,,179.43035,
226.108525,,179.441475,
226.14425,,179.457675,
226.2305,,179.469775,
226.255475,,179.491,
226.396325,,179.506225,
226.44215,,179.5181,
226.489525,,179.528925,
226.631175,,179.5384,
226.744625,,179.548375,
226.7607,,179.560075,
226.82635,,179.571075,
226.844175,,179.5798,
226.861475,,179.592175,
226.8847,,179.601775,
226.91605,,179.61245,
226.9263,,179.62345,
226.991475,,179.635925,
227.023125,,179.654475,
227.040225,,179.6654,
227.1811,,179.694275,
227.219,,179.731525,
227.2516,,179.7503,
227.27215,,179.761525,
227.31435,,179.770875,
227.3325,,179.78525,
227.359675,,179.794975,
227.4718,,179.8074,
227.536575,,179.8155,
227.5525,,179.826675,
227.62325,,179.833775,
227.6709,,179.839575,
227.7224,,179.8456,
227.739825,,179.850875,
227.746325,,179.8564,
227.753675,,179.8616,
227.759175,,179.86815,
227.766125,,179.873675,
227.79265,,179.88665,
227.8245,,179.89775,
227.837625,,179.905725,
227.86695,,179.9134,
227.891125,,179.918725,
227.901775,,179.926575,
227.9073,,179.934375,
227.99465,,179.946,
228.020525,,179.961125,
228.061025,,179.968825,
228.066725,,179.97845,
228.1113,,179.991625,
228.1395,,179.999075,
228.214225,,180.014575,
228.227125,,180.028975,
228.265925,,180.043925,
228.27055,,180.0626,
228.27645,,180.08135,
228.2958,,180.103975,
228.312925,,180.11755,
228.3453,,180.138525,
228.3614,,180.158625,
228.385325,,180.171775,
228.45705,,180.188275,
228.4754,,180.207725,
228.520775,,180.219725,
228.554375,,180.230025,
228.566475,,180.242625,
228.587375,,180.255375,
228.610325,,180.265475,
228.61295,,180.2818,
228.6406,,180.31485,
228.660575,,180.34855,
228.685975,,180.395925,
228.702975,,180.409025,
228.7409,,180.434125,
228.7953,,180.4988,
228.829825,,180.52445,
228.8638,,180.543375,
228.88525,,180.561875,
228.91355,,180.5783,
228.928575,,180.599075,
228.95325,,180.60695,
229.013175,,180.61675,
229.029625,,180.630775,
229.073175,,180.636875,
229.08185,,180.645875,
229.099275,,180.6511,
229.203,,180.656525,
229.285875,,180.66195,
229.331975,,180.66735,
229.38335,,180.677325,
229.436625,,180.68435,
229.50145,,180.6927,
229.556825,,180.698525,
229.5897,,180.71005,
229.6159,,180.724625,
229.675,,180.742225,
229.7011,,180.765325,
229.7343,,180.7866,
229.81485,,180.803325,
229.910675,,180.820375,
229.977075,,180.835225,
230.02035,,180.85125,
230.09485,,180.864925,
230.125975,,180.87805,
230.1368,,180.88995,
230.2232,,180.904425,
230.24035,,180.9176,
230.271275,,180.9279,
230.2881,,180.93965,
230.3085,,180.9493,
230.33785,,180.962275,
230.366475,,180.987875,
230.393975,,181.0101,
230.440325,,181.022,
230.45965,,181.033425,
230.533675,,181.046225,
230.558275,,181.056075,
230.59455,,181.07175,
230.6325,,181.089325,
230.6439,,181.104925,
230.670375,,181.116325,
230.696675,,181.12635,
230.730575,,181.139725,
230.769,,181.149775,
230.794825,,181.15905,
230.815125,,181.17005,
230.85135,,181.1793,
230.926825,,181.19175,
231.054225,,181.208575,
231.13955,,181.226625,
231.20635,,181.2502,
231.2384,,181.266525,
231.342075,,181.2778,
231.382825,,181.287275,
231.44,,181.294225,
231.4822,,181.308075,
231.52105,,181.318,
231.53735,,181.326975,
231.567575,,181.331525,
231.582075,,181.33755,
231.603175,,181.343425,
231.625525,,181.35025,
231.666525,,181.35815,
231.677425,,181.36405,
231.725125,,181.3726,
231.76965,,181.38015,
231.797325,,181.38985,
231.825425,,181.40065,
231.841475,,181.4131,
231.877475,,181.42395,
231.927575,,181.43625,
231.95435,,181.45085,
232.008725,,181.45845,
232.035625,,181.46945,
232.053825,,181.4832,
232.092575,,181.49885,
232.114475,,181.5154,
232.1754,,181.54125,
232.2545,,181.5534,
232.31375,,181.569375,
232.327275,,181.58495,
232.354225,,181.609475,
232.369275,,181.630225,
232.406325,,181.64385,
232.451575,,181.65975,
232.495775,,181.677,
232.569725,,181.6884,
232.62645,,181.698675,
232.673225,,181.720175,
232.738625,,181.7486,
232.7533,,181.76135,
232.767825,,181.778275,
232.8229,,181.8012,
232.83885,,181.8292,
232.872875,,181.8588,
232.9045,,181.875175,
232.9499,,181.8934,
232.98255,,181.925275,
233.0085,,181.9432,
233.0311,,181.955475,
233.041175,,181.977825,
233.047775,,181.991575,
233.064175,,182.005975,
233.08815,,182.021225,
233.108275,,182.03175,
233.133375,,182.0389,
233.17955,,182.054125,
233.202425,,182.065925,
233.211275,,182.074225,
233.23275,,182.095325,
233.2433,,182.107125,
233.2626,,182.11755,
233.30075,,182.1302,
233.3136,,182.140175,
233.332675,,182.1487,
233.35475,,182.1625,
233.3829,,182.185125,
233.39,,182.197975,
233.406125,,182.208225,
233.4332,,182.2193,
233.45775,,182.231075,
233.49645,,182.244725,
233.528225,,182.26,
233.563125,,182.274175,
233.597625,,182.29075,
233.62235,,182.30705,
233.636125,,182.32175,
233.67245,,182.343925,
233.70905,,182.3654,
233.728925,,182.380825,
233.779575,,182.393375,
233.809125,,182.40765,
233.84495,,182.446025,
233.8777,,182.4882,
233.9002,,182.51595,
233.915175,,182.536075,
233.923125,,182.56325,
233.943575,,182.609125,
233.95045,,182.615275,
233.95775,,182.618575,
233.9667,,182.6213,
233.975325,,182.624425,
233.98475,,182.632675,
233.996775,,182.664525,
234.0104,,182.677025,
234.025425,,182.687025,
234.0563,,182.6946,
234.13,,182.70465,
234.16485,,182.717075,
234.195275,,182.724975,
234.25395,,182.735,
234.28775,,182.742275,
234.30995,,182.754625,
234.3435,,182.7667,
234.365,,182.776575,
234.3971,,182.789225,
234.431275,,182.799275,
234.467775,,182.807975,
234.507875,,182.826375,
234.53325,,182.837125,
234.551625,,182.85375,
234.62505,,182.8654,
234.670075,,182.8753,
234.7634,,182.885825,
234.78655,,182.892325,
234.8005,,182.896725,
234.8255,,182.903175,
234.849925,,182.908425,
234.880225,,182.915975,
234.931375,,182.9223,
234.944375,,182.9313,
234.993075,,182.941325,
235.018725,,182.954375,
235.0544,,182.9629,
235.1939,,182.971575,
235.224625,,182.98895,
235.242925,,182.99915,
235.277025,,183.022625,
235.3808,,183.04275,
235.4015,,183.0593,
235.42795,,183.0769,
235.46655,,183.0936,
235.525,,183.10665,
235.689075,,183.1172,
235.72815,,183.131475,
235.755575,,183.144375,
235.909075,,183.155925,
235.987125,,183.1714,
236.0862,,183.1845,
236.1321,,183.198075,
236.233275,,183.20815,
236.311,,183.227075,
236.35165,,183.238375,
236.385325,,183.254425,
236.43175,,183.2704,
236.564975,,183.28465,
236.599025,,183.3088,
236.6337,,183.3307,
236.666225,,183.362825,
236.711375,,183.387325,
236.79795,,183.403575,
236.849375,,183.42355,
236.8714,,183.451725,
236.960025,,183.4811,
237.069475,,183.5098,
237.127625,,183.5294,
237.148225,,183.5441,
237.173175,,183.575275,
237.195075,,183.5909,
237.27295,,183.618925,
237.31965,,183.646675,
237.39355,,183.667625,
237.4466,,183.6892,
237.527075,,183.73225,
237.56055,,183.7546,
237.585475,,183.7808,
237.627025,,183.80195,
237.6662,,183.825825,
237.718325,,183.8616,
237.75905,,183.886925,
237.812075,,183.898275,
237.8679,,183.948275,
237.929,,183.966475,
237.986675,,184.0045,
238.0703,,184.031175,
238.116725,,184.04615,
238.1335,,184.093325,
238.167725,,184.1216,
238.19105,,184.14865,
238.218175,,184.190525,
238.24255,,184.2111,
238.257975,,184.2579,
238.277375,,184.285275,
238.29805,,184.312475,
238.367775,,184.34945,
238.420425,,184.3703,
238.434475,,184.413075,
238.47145,,184.462425,
238.4847,,184.496375,
238.555275,,184.5195,
238.64355,,184.548525,
238.6757,,184.5716,
238.6928,,184.628,
238.71835,,184.63915,
238.739,,184.655625,
238.7535,,184.667675,
238.77425,,184.6782,
238.798225,,184.691275,
238.826175,,184.70605,
238.83575,,184.721275,
238.859675,,184.7548,
238.87765,,184.7858,
238.883675,,184.8065,
238.917375,,184.818325,
238.93635,,184.831325,
238.983275,,184.844775,
239.027525,,184.85405,
239.065925,,184.8672,
239.0968,,184.879875,
239.110425,,184.892525,
239.157875,,184.90505,
239.173375,,184.9229,
239.20375,,184.94085,
239.22175,,184.9723,
239.252525,,185.000325,
239.276325,,185.017825,
239.298825,,185.03125,
239.31425,,185.047675,
239.343775,,185.0623,
239.373725,,185.0885,
239.40705,,185.114325,
239.424525,,185.1276,
239.4361,,185.14425,
239.447275,,185.1586,
239.47305,,185.179325,
239.490625,,185.205275,
239.51935,,185.2222,
239.574775,,185.2395,
239.612375,,185.2503,
239.644825,,185.264475,
239.6596,,185.2856,
239.682825,,185.305325,
239.711425,,185.3218,
239.738625,,185.337275,
239.754325,,185.35895,
239.775725,,185.38415,
239.8334,,185.400875,
239.84405,,185.4176,
239.851425,,185.441525,
239.865075,,185.452575,
239.878475,,185.46345,
239.886625,,185.480625,
239.9022,,185.494275,
239.915725,,185.505125,
239.925775,,185.51405,
239.935025,,185.523075,
239.952325,,185.528975,
239.9814,,185.537325,
239.998225,,185.54965,
240.041525,,185.557175,
240.086425,,185.56435,
240.1064,,185.5764,
240.125525,,185.5915,
240.1389,,185.604875,
240.163225,,185.613875,
240.22975,,185.638275,
240.24155,,185.674625,
240.255925,,185.69765,
240.271125,,185.71,
240.277225,,185.7208,
240.2879,,185.731075,
240.34085,,185.739375,
240.369125,,185.7486,
240.4172,,185.761175,
240.427575,,185.771775,
240.470475,,185.7817,
240.4971,,185.79175,
240.537,,185.79735,
240.554875,,185.811125,
240.5643,,185.8264,
240.598475,,185.84255,
240.6382,,185.85715,
240.664775,,185.873725,
240.6975,,185.8878,
240.728425,,185.896775,
240.7652,,185.906475,
240.7976,,185.91925,
240.8076,,185.9291,
240.81745,,185.9385,
240.835175,,185.948025,
240.861,,185.963375,
240.8784,,185.97905,
240.928025,,185.99375,
240.950675,,186.00945,
241.013875,,186.037775,
241.068975,,186.05445,
241.102675,,186.073875,
241.152425,,186.094275,
241.1822,,186.11445,
241.214,,186.1395,
241.2475,,186.154425,
241.2907,,186.166775,
241.32205,,186.178075,
241.362875,,186.18985,
241.3855,,186.198725,
241.41235,,186.217125,
241.44665,,186.229075,
241.478925,,186.2417,
241.546525,,186.25025,
241.576875,,186.25855,
241.625775,,186.26595,
241.683125,,186.274525,
241.716725,,186.282325,
241.736825,,186.2892,
241.75445,,186.295175,
241.875675,,186.30605,
241.89995,,186.31985,
241.994925,,186.3542,
242.03345,,186.369325,
242.04535,,186.39115,
242.063525,,186.40835,
242.0805,,186.4193,
242.09735,,186.432375,
242.114925,,186.440925,
242.129125,,186.451925,
242.171475,,186.462125,
242.214325,,186.476825,
242.234075,,186.488525,
242.277775,,186.497025,
242.336725,,186.50625,
242.360175,,186.5182,
242.402775,,186.534025,
242.42385,,186.547,
242.44025,,186.563775,
242.46305,,186.569875,
242.490575,,186.57555,
242.529675,,186.580925,
242.54485,,186.591175,
242.558825,,186.600575,
242.576475,,186.6163,
242.59305,,186.628725,
242.645,,186.6383,
242.700525,,186.6512,
242.721725,,186.6626,
242.753125,,186.6743,
242.767725,,186.686025,
242.791975,,186.694275,
242.82135,,186.71195,
242.841725,,186.730975,
242.868475,,186.744175,
242.881975,,186.75215,
242.905625,,186.759425,
242.92735,,186.7669,
242.953925,,186.773225,
243.01795,,186.780025,
243.04575,,186.785775,
243.06275,,186.7941,
243.07215,,186.805075,
243.0944,,186.815625,
243.109075,,186.828475,
243.141125,,186.83845,
243.19095,,186.849025,
243.2085,,186.8559,
243.22445,,186.865975,
243.238025,,186.87135,
243.2529,,186.87715,
243.266,,186.88295,
243.280475,,186.88805,
243.307375,,186.8959,
243.328825,,186.9029,
243.352625,,186.910175,
243.379175,,186.9155,
243.415525,,186.921575,
243.43765,,186.929425,
243.485375,,186.936025,
243.51415,,186.94465,
243.5367,,186.9528,
243.57245,,186.96725,
243.63515,,186.97785,
243.64645,,186.9948,
243.67385,,187.005825,
243.692,,187.01995,
243.72985,,187.0343,
243.755725,,187.056825,
243.7755,,187.08805,
243.7869,,187.107425,
243.801125,,187.130175,
243.822575,,187.1588,
243.847325,,187.168325,
243.862325,,187.178525,
243.8826,,187.186025,
243.90105,,187.193325,
243.914075,,187.199375,
243.939425,,187.206475,
243.9556,,187.221375,
243.96815,,187.236275,
243.97335,,187.2522,
243.9869,,187.2701,
243.990575,,187.2806,
244.009675,,187.2882,
244.028875,,187.301775,
244.048125,,187.312675,
244.0599,,187.32785,
244.069125,,187.3363,
244.10525,,187.350875,
244.130075,,187.363275,
244.144575,,187.380975,
244.169825,,187.395725,
244.211825,,187.41145,
244.2296,,187.43005,
244.2582,,187.449675,
244.279325,,187.46895,
244.308075,,187.48355,
244.31885,,187.501225,
244.33925,,187.516225,
244.349,,187.527625,
244.363025,,187.53915,
244.376975,,187.54885,
