SPK_SPKC05c (inhi),SPK_SPKC08a (no opto-tagging),SPK_SPKC09a (no response),SPK_SPKC13a (exc)
,447.02365,449.51715,429.987575
,447.05125,449.599975,430.00895
,447.142425,449.765075,430.0573
,447.16345,449.9051,430.079075
,447.174625,449.946925,430.194225
,447.187125,449.96825,430.214575
,447.2278,,430.324975
,447.244275,,430.3467
,447.276575,,430.368675
,447.3856,,430.39095
,447.414575,,430.403575
,447.467975,,430.4211
,447.4902,,430.44985
,447.551975,,430.48055
,447.604725,,430.504925
,447.7652,,430.5534
,447.792225,,430.5819
,447.866075,,430.688625
,447.9197,,430.713975
,447.958075,,430.730425
,448.005525,,430.7354
,448.085875,,430.762675
,448.18015,,430.79455
,448.2169,,430.8088
,448.23005,,430.90775
,448.2496,,430.955125
,448.26495,,430.991075
,448.280425,,431.01525
,448.304575,,431.070925
,448.325575,,431.08725
,448.355625,,431.110925
,448.48235,,431.33605
,448.57545,,431.468925
,448.588825,,431.731775
,448.6112,,431.757775
,448.6683,,431.818
,448.708525,,431.845375
,448.733075,,431.889525
,448.960925,,431.93545
,448.980575,,431.98865
,448.997,,432.0077
,449.035875,,432.104625
,449.150475,,432.122825
,449.2302,,432.136775
,449.281175,,432.1511
,449.311,,432.16645
,449.3487,,432.32225
,449.444975,,432.3605
,449.606675,,432.428025
,449.7501,,432.493175
,449.830875,,432.5115
,449.954075,,432.52625
,449.9917,,432.604475
,,,432.6371
,,,432.647875
,,,432.69665
,,,432.713275
,,,432.726825
,,,432.76775
,,,432.807825
,,,432.82335
,,,432.85575
,,,432.8802
,,,432.960425
,,,433.00105
,,,433.0531
,,,433.086775
,,,433.165325
,,,433.19015
,,,433.305125
,,,433.361725
,,,433.377075
,,,433.3934
,,,433.410475
,,,433.443625
,,,433.554375
,,,433.619375
,,,433.723025
,,,433.798475
,,,433.813525
,,,433.85085
,,,433.9192
,,,434.01885
,,,434.037
,,,434.0969
,,,434.148725
,,,434.165275
,,,434.170075
,,,434.267175
,,,434.310625
,,,434.33915
,,,434.358925
,,,434.4919
,,,434.568175
,,,434.600875
,,,434.64845
,,,434.668175
,,,434.70075
,,,434.74675
,,,434.803725
,,,434.91035
,,,434.965025
,,,434.97515
,,,434.988275
,,,434.9911
,,,435.043225
,,,435.05475
,,,435.069225
,,,435.2991
,,,435.3325
,,,435.36455
,,,435.4482
,,,435.479325
,,,435.493075
,,,435.505275
,,,435.537175
,,,435.539475
,,,435.622875
,,,435.632925
,,,435.64335
,,,435.654475
,,,435.67625
,,,435.78275
,,,435.804175
,,,435.833925
,,,435.8952
,,,435.93525
,,,436.084425
,,,436.199725
,,,436.27945
,,,436.29685
,,,436.31375
,,,436.332425
,,,436.335
,,,436.3501
,,,436.38335
,,,436.47165
,,,436.4999
,,,436.51325
,,,436.559075
,,,436.622175
,,,436.8965
,,,436.9406
,,,437.037225
,,,437.05285
,,,437.0582
,,,437.08165
,,,437.120875
,,,437.1271
,,,437.227775
,,,437.2771
,,,437.320975
,,,437.34915
,,,437.4007
,,,437.40605
,,,437.4154
,,,437.436
,,,437.4534
,,,437.5109
,,,437.66845
,,,437.700575
,,,437.7451
,,,437.812275
,,,437.841275
,,,437.88565
,,,437.93835
,,,437.943525
,,,437.966425
,,,437.9702
,,,437.991725
,,,438.01035
,,,438.035775
,,,438.126275
,,,438.163
,,,438.16455
,,,438.185325
,,,438.336325
,,,438.383125
,,,438.461
,,,438.542425
,,,438.556575
,,,438.610175
,,,438.6325
,,,438.7786
,,,438.819675
,,,438.88315
,,,439.003275
,,,439.02625
,,,439.0398
,,,439.056725
,,,439.0752
,,,439.10305
,,,439.12945
,,,439.154
,,,439.188
,,,439.22065
,,,439.230575
,,,439.2814
,,,439.416275
,,,439.43615
,,,439.483375
,,,439.521325
,,,439.535875
,,,439.604675
,,,439.62625
,,,439.655525
,,,439.73645
,,,439.934775
,,,439.937625
,,,439.94275
,,,440.0477
,,,440.070825
,,,440.1741
,,,440.226525
,,,440.234
,,,440.255325
,,,440.379775
,,,440.3917
,,,440.41445
,,,440.425925
,,,440.43895
,,,440.4568
,,,440.635675
,,,440.708525
,,,440.750775
,,,440.76205
,,,440.7793
,,,440.82805
,,,440.842125
,,,440.8619
,,,440.89245
,,,440.912775
,,,441.0222
,,,441.03435
,,,441.06235
,,,441.070175
,,,441.08935
,,,441.165075
,,,441.178925
,,,441.228525
,,,441.296375
,,,441.3509
,,,441.36905
,,,441.3863
,,,441.4192
,,,441.45255
,,,441.552
,,,441.735575
,,,441.751125
,,,441.786725
,,,441.86575
,,,441.919475
,,,441.965825
,,,442.005525
,,,442.040625
,,,442.056025
,,,442.130975
,,,442.20075
,,,442.318225
,,,442.335475
,,,442.377625
,,,442.411775
,,,442.4462
,,,442.454775
,,,442.489725
,,,442.5236
,,,442.56555
,,,442.5819
,,,442.720575
,,,442.79345
,,,442.8575
,,,442.947075
,,,442.9653
,,,443.049125
,,,443.073925
,,,443.0934
,,,443.12715
,,,443.146225
,,,443.20735
,,,443.24915
,,,443.25625
,,,443.382375
,,,443.5927
,,,443.63145
,,,443.650425
,,,443.666775
,,,443.732775
,,,443.77515
,,,443.8176
,,,443.827925
,,,443.889275
,,,444.026325
,,,444.082375
,,,444.191675
,,,444.323525
,,,444.3396
,,,444.354625
,,,444.36945
,,,444.417525
,,,444.54815
,,,444.609925
,,,444.743775
,,,444.794775
,,,444.83605
,,,444.88165
,,,444.892725
,,,444.935575
,,,444.9621
,,,444.976625
,,,444.98905
,,,445.016125
,,,445.03105
,,,445.059675
,,,445.0661
,,,445.08245
,,,445.09795
,,,445.134725
,,,445.20935
,,,445.2773
,,,445.40055
,,,445.44705
,,,445.5022
,,,445.53135
,,,445.609775
,,,445.65445
,,,445.718625
,,,445.72325
,,,445.75375
,,,445.768625
,,,445.868025
,,,445.9193
,,,445.9581
,,,445.972925
,,,445.9788
,,,446.009925
,,,446.044725
,,,446.13345
,,,446.16165
,,,446.207175
,,,446.440675
,,,446.551925
,,,446.617075
,,,446.75755
,,,446.7759
,,,446.833325
,,,446.9078
,,,447.059725
,,,447.095425
,,,447.141275
,,,447.184975
,,,447.27155
,,,447.336725
,,,447.3695
,,,447.4096
,,,447.4238
,,,447.5005
,,,447.547625
,,,447.56115
,,,447.6288
,,,447.6843
,,,447.70815
,,,447.74885
,,,447.83445
,,,448.023675
,,,448.25155
,,,448.26075
,,,448.289675
,,,448.30865
,,,448.383125
,,,448.498475
,,,448.631975
,,,448.718925
,,,448.7465
,,,448.79
,,,448.826175
,,,448.8487
,,,448.8795
,,,448.930275
,,,448.97485
,,,449.030575
,,,449.0768
,,,449.194875
,,,449.249425
,,,449.310325
,,,449.343575
,,,449.4156
,,,449.58265
,,,449.59715
,,,449.70865
,,,449.793575
,,,449.80855
,,,449.8388
,,,449.960175
