SPK_SPKC05a (NA),SPK_SPKC08a (inhibited),SPK_SPKC08b (excited),SPK_SPKC12a (NA)
,151.633425,288.270075,
,151.69335,288.3984,
,151.749725,288.430525,
,151.753575,288.46605,
,151.7791,288.5478,
,151.80355,288.6495,
,151.8406,288.697825,
,151.8494,288.733375,
,151.910675,288.76695,
,151.958625,288.81425,
,151.970875,288.820425,
,151.986075,288.85445,
,152.025575,288.876925,
,152.037925,288.9185,
,152.056425,288.964475,
,152.07565,289.04155,
,152.0827,289.066375,
,152.111125,289.104975,
,152.118925,289.129475,
,152.133825,289.178875,
,152.150875,289.19095,
,152.1657,289.282675,
,152.173925,289.322225,
,152.17665,289.41185,
,152.309725,289.43035,
,152.326675,289.445125,
,152.342775,289.476875,
,152.36295,289.508925,
,152.37475,289.53965,
,152.3968,289.564175,
,152.415675,289.613825,
,152.434875,289.63615,
,152.45655,289.6744,
,152.6866,289.695175,
,152.708375,289.744975,
,152.716075,289.8468,
,152.7292,289.9101,
,152.739875,289.9534,
,152.766825,289.98885,
,152.77675,290.0114,
,152.78625,290.059575,
,152.801525,290.07115,
,152.817325,290.11915,
,152.825,290.142075,
,152.83615,290.237825,
,152.847625,290.30055,
,152.8583,290.334,
,152.871675,290.4248,
,152.885975,290.495025,
,152.901125,290.51145,
,152.920875,290.570275,
,152.989725,290.629175,
,153.0125,290.661725,
,153.030925,290.693875,
,153.044475,290.809675,
,153.063325,290.828725,
,153.0733,290.8638,
,153.082,290.8954,
,153.10125,290.914425,
,153.1114,290.93985,
,153.1296,290.967775,
,153.141075,290.997025,
,153.1634,291.035425,
,153.1783,291.12535,
,153.18745,291.1508,
,153.213875,291.1768,
,153.225675,291.2478,
,153.241575,291.371075,
,153.259325,291.406325,
,153.2791,291.507625,
,153.299625,291.56475,
,153.313275,291.60105,
,153.327675,291.63485,
,153.3376,291.69975,
,153.3479,291.7068,
,153.356775,291.7549,
,153.363575,291.759925,
,153.376375,291.871025,
,153.383175,291.93185,
,153.393075,291.9688,
,153.4032,291.997225,
,153.448825,292.024,
,153.460375,292.1105,
,153.46405,292.13385,
,153.4721,292.21165,
,153.481075,292.26425,
,153.514375,292.352725,
,153.5207,292.376275,
,153.531325,292.402025,
,153.55115,292.436225,
,153.5612,292.467725,
,153.56855,292.53645,
,153.5832,292.554675,
,153.610625,292.63625,
,153.616125,292.6693,
,153.6293,292.695,
,153.6338,292.755075,
,153.6453,292.7994,
,153.648575,292.850025,
,153.660575,292.971825,
,153.672875,292.983725,
,153.690875,293.024325,
,153.710425,293.053475,
,153.73425,293.07645,
,153.749,293.158025,
,153.777475,293.1794,
,153.791725,293.188675,
,153.821675,293.195525,
,153.851875,293.2206,
,153.905525,293.24535,
,153.9246,293.2808,
,153.943725,293.30485,
,153.96315,293.42185,
,153.97635,293.535,
,153.983075,293.56605,
,153.9948,293.58915,
,154.001825,293.620975,
,154.011,293.656725,
,154.025825,293.70035,
,154.03055,293.768,
,154.05515,293.81115,
,154.067375,293.84255,
,154.08,293.878825,
,154.087625,293.900575,
,154.1066,293.9207,
,154.1233,293.9389,
,154.206975,294.00075,
,154.2601,294.024775,
,154.2737,294.1004,
,154.293675,294.17345,
,154.3065,294.2308,
,154.315,294.259625,
,154.32755,294.31215,
,154.3387,294.337,
,154.35075,294.35465,
,154.364525,294.419175,
,154.3756,294.4575,
,154.3894,294.652225,
,154.40385,294.671025,
,154.4204,294.696725,
,154.431,294.803925,
,154.434225,294.822675,
,154.45545,294.90845,
,154.479725,294.948575,
,154.4887,294.9721,
,154.494075,294.9919,
,154.5024,295.0629,
,154.5133,295.12345,
,154.5294,295.2373,
,154.7119,295.2612,
,154.74725,295.28545,
,154.78205,295.34055,
,154.791325,295.372575,
,154.805725,295.457625,
,154.823525,295.500675,
,154.8338,295.52855,
,154.847075,295.59395,
,154.8559,295.61875,
,154.8904,295.6693,
,154.896775,295.725325,
,154.904925,295.75685,
,154.91825,295.9021,
,154.963825,295.94085,
,155.0813,295.9653,
,155.096025,295.978775,
,155.1007,295.99515,
,155.113825,296.03745,
,155.128325,296.064325,
,155.142625,296.089725,
,155.148725,296.120575,
,155.1637,296.214575,
,155.186025,296.2436,
,155.1992,296.27325,
,155.210225,296.288675,
,155.215525,296.31605,
,155.2185,296.3604,
,155.231225,296.4809,
,155.249725,296.536975,
,155.261075,296.573425,
,155.2729,296.6525,
,155.280225,296.731425,
,155.2951,296.765725,
,155.31335,296.835375,
,155.32265,296.872125,
,155.349875,297.0437,
,155.447275,297.118175,
,155.50625,297.160725,
,155.52105,297.194625,
,155.5425,297.252325,
,155.559875,297.326925,
,155.581075,297.364475,
,155.589725,297.484325,
,155.60105,297.51465,
,155.61905,297.536825,
,155.63705,297.57335,
,155.64295,297.650975,
,155.66865,297.656,
,155.68965,297.685025,
,155.699725,297.709225,
,155.7487,297.7468,
,155.786075,297.770675,
,155.797475,297.8004,
,155.856125,297.85755,
,155.86795,297.8905,
,155.888625,297.919025,
,155.8971,297.957325,
,155.9236,297.989975,
,155.934275,298.014475,
,155.954725,298.132575,
,155.984425,298.1753,
,155.98635,298.20095,
,156.00765,298.2269,
,156.028075,298.251975,
,156.05585,298.283475,
,156.0734,298.303875,
,156.100225,298.325825,
,156.11075,298.401925,
,156.128775,298.412,
,156.14045,298.467875,
,156.16175,298.5887,
,156.168625,298.5938,
,156.1878,298.642275,
,156.204475,298.70505,
,156.38985,298.719375,
,156.443425,298.758875,
,156.4453,298.8059,
,156.46075,298.83365,
,156.4791,298.8967,
,156.493725,298.957575,
,156.511025,298.995325,
,156.522975,299.0753,
,156.53495,299.10605,
,156.5617,299.1515,
,156.5754,299.19925,
,156.585775,299.228425,
,156.59675,299.25075,
,156.6108,299.27975,
,156.621675,299.3116,
,156.63255,299.3763,
,156.650475,299.465125,
,156.68485,299.48365,
,156.694825,299.536875,
,156.8416,299.607625,
,156.874,299.648275,
,156.897025,299.677625,
,156.916775,299.803275,
,156.94205,299.825325,
,156.9614,299.983925,
,156.976775,300.005325,
,156.9947,300.053625,
,157.00455,300.10635,
,157.016175,300.1652,
,157.027425,300.199525,
,157.0348,300.2372,
,157.047075,300.294725,
,157.069825,300.299,
,157.074375,300.358475,
,157.149625,300.39235,
,157.219025,300.419025,
,157.2747,300.4973,
,157.289525,300.53525,
,157.318525,300.5691,
,157.33495,300.6394,
,157.34545,300.658575,
,157.356175,300.72705,
,157.3615,300.7438,
,157.40285,300.79075,
,157.41925,300.8138,
,157.428425,300.8401,
,157.445,300.9035,
,157.457,300.927425,
,157.476475,,
,157.49375,,
,157.594025,,
,157.63855,,
,157.676175,,
,157.7222,,
,157.7442,,
,157.758325,,
,157.7677,,
,157.779,,
,157.782875,,
,157.80245,,
,157.8361,,
,157.843375,,
,157.86465,,
,158.001275,,
,158.09055,,
,158.168425,,
,158.19735,,
,158.29065,,
,158.3029,,
,158.324675,,
,158.3402,,
,158.34535,,
,158.36755,,
,158.383975,,
,158.3985,,
,158.40455,,
,158.54595,,
,158.59645,,
,158.612575,,
,158.63875,,
,158.68295,,
,158.720925,,
,158.845025,,
,159.10745,,
,159.7461,,
,160.138875,,
,160.17415,,
,160.201025,,
,160.232125,,
,160.242225,,
,160.261675,,
,160.277575,,
,160.293075,,
,160.30585,,
,160.374625,,
,160.421475,,
,160.52115,,
,160.5605,,
,160.57305,,
,160.6001,,
,160.61965,,
,160.6968,,
,160.737375,,
,160.753925,,
,160.772325,,
,160.826,,
,160.92085,,
,160.9695,,
,160.974175,,
,161.024,,
,161.0627,,
,161.0985,,
,161.11705,,
,161.1625,,
,161.170225,,
,161.2019,,
,161.28805,,
,161.31745,,
,161.340725,,
,161.359225,,
,161.3656,,
,161.383175,,
,161.404425,,
,161.41365,,
,161.4524,,
,161.4658,,
,161.505525,,
,161.5774,,
,161.601075,,
,161.664275,,
,161.6816,,
,161.7191,,
,161.727825,,
,161.73955,,
,161.7491,,
,161.758325,,
,161.812425,,
,161.860525,,
,161.884375,,
,161.93635,,
,161.972175,,
,161.9859,,
,161.99845,,
,162.0146,,
,162.03615,,
,162.0524,,
,162.075725,,
,162.187175,,
,162.22835,,
,162.2655,,
,162.2947,,
,162.3062,,
,162.313275,,
,162.32055,,
,162.338425,,
,162.3466,,
,162.35515,,
,162.392625,,
,162.40815,,
,162.419575,,
,162.428075,,
,162.467625,,
,162.55745,,
,162.59865,,
,162.662025,,
,162.673125,,
,162.6855,,
,162.69875,,
,162.71605,,
,162.73035,,
,162.754275,,
,162.764475,,
,162.7777,,
,162.7887,,
,162.7986,,
,162.81955,,
,162.827275,,
,162.839975,,
,162.8512,,
,162.929625,,
,162.999775,,
,163.0148,,
,163.027375,,
,163.058075,,
,163.0735,,
,163.088175,,
,163.11755,,
,163.122025,,
,163.138875,,
,163.198125,,
,163.2707,,
,163.3184,,
,163.34375,,
,163.370025,,
,163.3852,,
,163.395,,
,163.41795,,
,163.430375,,
,163.45125,,
,163.460775,,
,163.5055,,
,163.633575,,
,163.6709,,
,163.687525,,
,163.73795,,
,163.7778,,
,163.796175,,
,163.9652,,
,163.996525,,
,164.025825,,
,164.0476,,
,164.062475,,
,164.079875,,
,164.09865,,
,164.208675,,
,164.2578,,
,164.3254,,
,164.3373,,
,164.358325,,
,164.374175,,
,164.388875,,
,164.395825,,
,164.410025,,
,164.4215,,
,164.43485,,
,164.448375,,
,164.4618,,
,164.47565,,
,164.4862,,
,164.509275,,
,164.5999,,
,164.631575,,
,164.67915,,
,164.693425,,
,164.738725,,
,164.741425,,
,164.765925,,
,164.782425,,
,164.85715,,
,164.878875,,
,164.93435,,
,164.95205,,
,164.971925,,
,164.983375,,
,164.996425,,
,165.008425,,
,165.0306,,
,165.05525,,
,165.06625,,
,165.077675,,
,165.0908,,
,165.099925,,
,165.1505,,
,165.21835,,
,165.272425,,
,165.2865,,
,165.314725,,
,165.3303,,
,165.392675,,
,165.696275,,
,165.7171,,
,165.739875,,
,165.755575,,
,165.7985,,
,165.8293,,
,165.85815,,
,165.874725,,
,165.894,,
,165.93455,,
,166.0031,,
,166.081525,,
,166.2804,,
,166.296325,,
,166.330575,,
,166.35055,,
,166.364925,,
,166.379025,,
,166.3943,,
,166.420225,,
,166.443025,,
,166.624275,,
,166.668975,,
,166.72605,,
,166.776125,,
,166.78085,,
,166.796525,,
,166.82725,,
,166.847575,,
,166.917825,,
,166.971525,,
,166.992775,,
,167.00825,,
,167.0189,,
,167.04485,,
,167.068825,,
,167.078175,,
,167.0971,,
,167.121675,,
,167.294425,,
,167.346175,,
,167.38995,,
,167.4035,,
,167.422625,,
,167.42635,,
,167.4366,,
,167.449025,,
,167.490875,,
,167.5403,,
,167.5608,,
,167.72745,,
,167.757075,,
,167.771725,,
,167.802625,,
,167.819475,,
,167.830675,,
,167.842125,,
,167.86255,,
,167.8862,,
,167.91085,,
,168.145925,,
,168.197875,,
,168.222575,,
,168.23385,,
,168.2496,,
,168.269525,,
,168.3081,,
,168.3229,,
,168.32855,,
,168.364475,,
,168.52305,,
,168.5608,,
,168.58205,,
,168.619875,,
,168.631375,,
,168.644825,,
,168.6642,,
,168.686225,,
,168.6983,,
,168.71195,,
,168.74695,,
,168.91915,,
,169.041625,,
,169.0625,,
,169.115925,,
,169.1431,,
,169.156025,,
,169.163875,,
,169.18355,,
,169.199825,,
,169.21475,,
,169.2947,,
,169.311675,,
,169.334275,,
,169.36665,,
,169.4113,,
,169.437875,,
,169.453825,,
,169.46865,,
,169.48605,,
,169.509775,,
,169.523375,,
,169.53765,,
,169.568025,,
,169.578925,,
,169.60185,,
,169.610425,,
,169.623975,,
,169.652125,,
,169.6595,,
,169.67735,,
,169.70705,,
,169.712025,,
,169.80675,,
,169.8448,,
,169.872825,,
,169.888925,,
,169.901675,,
,169.935,,
,169.9478,,
,169.967975,,
,169.98225,,
,170.0087,,
,170.0291,,
,170.05435,,
,170.279,,
,170.303925,,
,170.324125,,
,170.34255,,
,170.347475,,
,170.367375,,
,170.39425,,
,170.4049,,
,170.42225,,
,170.43955,,
,170.443925,,
,170.472925,,
,170.491775,,
,170.4983,,
,170.539625,,
,170.80815,,
,170.8353,,
,170.8743,,
,170.92425,,
,170.96215,,
,170.990025,,
,171.032725,,
,171.0622,,
,171.1364,,
,171.19155,,
,171.201325,,
,171.2239,,
,171.233075,,
,171.250125,,
,171.272075,,
,171.28315,,
,171.29485,,
,171.311075,,
,171.40505,,
,171.434975,,
,171.627825,,
,171.668175,,
,171.6861,,
,171.7004,,
,171.716975,,
,171.728925,,
,171.734225,,
,171.749075,,
,171.762825,,
,171.79125,,
,171.806,,
,171.82395,,
,171.83695,,
,171.84975,,
,171.87105,,
,171.88165,,
,171.976225,,
,172.0238,,
,172.0694,,
,172.10245,,
,172.115775,,
,172.1387,,
,172.15505,,
,172.18625,,
,172.3026,,
,172.31765,,
,172.336625,,
,172.3547,,
,172.36865,,
,172.3958,,
,172.4078,,
,172.425575,,
,172.441875,,
,172.551675,,
,172.59965,,
,172.6323,,
,172.6519,,
,172.6801,,
,172.7063,,
,172.722225,,
,172.75515,,
,172.773575,,
,172.79045,,
,172.852525,,
,172.944875,,
,172.985325,,
,173.0435,,
,173.067475,,
,173.084125,,
,173.11335,,
,173.1358,,
,173.1495,,
,173.17025,,
,173.1883,,
,173.20175,,
,173.222625,,
,173.25095,,
,173.31105,,
,173.321075,,
,173.3379,,
,173.3588,,
,173.37545,,
,173.39875,,
,173.42065,,
,173.4347,,
,173.459975,,
,173.477825,,
,173.503625,,
,173.625725,,
,173.6525,,
,173.69205,,
,173.7335,,
,173.751975,,
,173.7656,,
,173.7943,,
,173.8165,,
,173.828525,,
,174.000075,,
,174.035,,
,174.0634,,
,174.07595,,
,174.0875,,
,174.145,,
,174.32025,,
,174.34465,,
,174.3621,,
,174.379475,,
,174.3906,,
,174.40515,,
,174.425575,,
,174.44155,,
,174.458575,,
,174.4752,,
,174.494475,,
,174.72345,,
,174.7854,,
,174.826725,,
,174.901075,,
,175.07045,,
,175.132225,,
,175.15275,,
,175.1777,,
,175.21295,,
,175.231425,,
,175.25335,,
,175.27665,,
,175.4477,,
,175.48105,,
,175.49755,,
,175.5234,,
,175.5444,,
,175.556825,,
,175.5818,,
,175.597125,,
,175.613975,,
,175.618525,,
,175.67645,,
,175.7249,,
,175.880675,,
,175.8973,,
,175.9161,,
,175.936775,,
,175.9619,,
,175.9879,,
,176.000425,,
,176.006175,,
,176.04905,,
,176.0649,,
,176.2441,,
,176.275625,,
,176.3085,,
,176.35,,
,176.386275,,
,176.4045,,
,176.437725,,
,176.45675,,
,176.49965,,
,176.528375,,
,176.5394,,
,176.5629,,
,176.642125,,
,176.657825,,
,176.6746,,
,176.700475,,
,176.7232,,
,176.734575,,
,176.7455,,
,176.762,,
,176.780875,,
,176.80295,,
,176.822875,,
,176.84025,,
,176.857225,,
,176.87815,,
,176.899225,,
,176.9332,,
,176.946925,,
,176.992,,
,177.0648,,
,177.080775,,
,177.10405,,
,177.1203,,
,177.131825,,
,177.14655,,
,177.165075,,
,177.179425,,
,177.1919,,
,177.205775,,
,177.248675,,
,177.36645,,
,177.412375,,
,177.419225,,
,177.45925,,
,177.500825,,
,177.527175,,
,177.5513,,
,177.570175,,
,177.590275,,
,177.6243,,
,177.66075,,
,177.674175,,
,177.687575,,
,177.706925,,
,177.735,,
,177.7648,,
,177.81865,,
,177.9115,,
,177.9427,,
,177.9627,,
,178.010075,,
,178.046975,,
,178.0584,,
,178.073825,,
,178.163525,,
,178.181575,,
,178.211225,,
,178.238175,,
,178.274975,,
,178.2837,,
,178.328925,,
,178.364125,,
,178.37805,,
,178.42115,,
,178.431975,,
,178.4487,,
,178.47055,,
,178.494325,,
,178.512625,,
,178.540225,,
,178.5504,,
,178.564275,,
,178.594375,,
,178.609225,,
,178.632425,,
,178.646375,,
,178.677975,,
,178.71955,,
,178.73725,,
,178.769675,,
,178.7992,,
,178.822375,,
,178.8368,,
,178.850375,,
,178.886325,,
,178.9172,,
,178.934125,,
,178.94945,,
,178.95865,,
,178.972425,,
,178.995675,,
,179.012175,,
,179.021775,,
,179.0377,,
,179.05585,,
,179.076875,,
,179.09705,,
,179.119225,,
,179.135825,,
,179.14785,,
,179.1629,,
,179.201175,,
,179.2672,,
,179.319825,,
,179.3414,,
,179.35775,,
,179.360825,,
,179.376575,,
,179.387925,,
,179.3965,,
,179.425475,,
,179.4382,,
,179.448675,,
,179.4752,,
,179.5187,,
,179.535325,,
,179.631825,,
,179.6536,,
,179.70235,,
,179.722125,,
,179.752925,,
,179.793725,,
,179.80235,,
,179.811575,,
,179.996425,,
,180.007925,,
,180.0234,,
,180.043775,,
,180.207325,,
,180.233725,,
,180.258925,,
,180.27875,,
,180.3078,,
,180.3302,,
,180.3458,,
,180.367275,,
,180.385625,,
,180.621775,,
,180.663175,,
,180.6911,,
,180.71245,,
,180.734125,,
,180.755925,,
,180.769625,,
,180.799425,,
,180.823775,,
,180.86095,,
,180.902975,,
,181.134225,,
,181.156275,,
,181.180275,,
,181.237825,,
,181.258825,,
,181.2905,,
,181.515225,,
,181.532,,
,181.5612,,
,181.577175,,
,181.595525,,
,181.612225,,
,181.645125,,
,181.67205,,
,181.694975,,
,181.71815,,
,181.7337,,
,181.97355,,
,181.9976,,
,182.015,,
,182.042775,,
,182.066625,,
,182.098075,,
,182.11925,,
,182.1375,,
,182.1435,,
,182.1641,,
,182.45155,,
,182.52195,,
,182.55275,,
,182.573025,,
,182.74775,,
,182.77115,,
,182.8093,,
,182.830825,,
,182.847625,,
,182.86275,,
,182.89835,,
,182.919975,,
,182.93595,,
,182.946625,,
,182.9662,,
,182.99045,,
,183.0087,,
,183.030825,,
,183.186175,,
,183.20415,,
,183.2135,,
,183.252425,,
,183.2973,,
,183.352225,,
,183.357525,,
,183.3875,,
,183.412325,,
,183.58165,,
,183.6169,,
,183.6335,,
,183.667675,,
,183.6863,,
,183.701075,,
,183.722325,,
,183.73415,,
,183.744675,,
,183.748125,,
,183.7694,,
,183.788075,,
,183.80505,,
,183.81845,,
,183.88515,,
,183.922125,,
,183.993525,,
,184.025475,,
,184.053775,,
,184.081525,,
,184.1315,,
,184.152525,,
,184.200925,,
,184.21625,,
,184.37145,,
,184.38205,,
,184.404475,,
,184.41895,,
,184.4497,,
,184.486825,,
,184.4993,,
,184.511925,,
,184.795875,,
,184.8213,,
,184.88355,,
,185.0698,,
,185.10675,,
,185.12545,,
,185.147275,,
,185.1642,,
,185.188725,,
,185.214925,,
,185.2301,,
,185.24935,,
,185.44805,,
,185.486525,,
,185.487875,,
,185.511975,,
,185.5376,,
,185.5462,,
,185.551475,,
,185.572975,,
,185.601725,,
,185.603975,,
,185.618975,,
,185.62505,,
,185.7002,,
,185.874775,,
,185.902625,,
,185.91455,,
,186.0211,,
,186.18345,,
,186.2196,,
,186.234725,,
,186.243175,,
,186.252175,,
,186.267775,,
,186.2769,,
,186.306875,,
,186.330375,,
,186.355775,,
,186.395925,,
,186.56685,,
,186.582825,,
,186.595425,,
,186.6116,,
,186.62205,,
,186.63545,,
,186.652975,,
,186.664425,,
,186.6765,,
,186.7774,,
,186.845925,,
,186.8554,,
,186.881,,
,186.917175,,
