SPK_SPKC01a (no effect),SPK_SPKC03a (no effect),SPK_SPKC12a (no effect),SPK_SPKC13a (no effect)
,,278.108375,
,,278.125575,
,,278.143425,
,,278.156625,
,,278.1872,
,,278.208975,
,,278.219,
,,278.25485,
,,278.26515,
,,278.277825,
,,278.291175,
,,278.30435,
,,278.3231,
,,278.333575,
,,278.342875,
,,278.3446,
,,278.355275,
,,278.390275,
,,278.41035,
,,278.426025,
,,278.464675,
,,278.494,
,,278.54955,
,,278.612825,
,,278.6522,
,,278.6678,
,,278.68225,
,,278.69305,
,,278.703375,
,,278.729225,
,,278.7605,
,,278.778675,
,,278.802875,
,,278.82685,
,,278.84415,
,,278.87605,
,,278.9214,
,,278.9376,
,,278.95525,
,,278.985075,
,,279.026125,
,,279.0391,
,,279.090275,
,,279.113575,
,,279.1348,
,,279.212425,
,,279.2449,
,,279.279375,
,,279.3264,
,,279.338975,
,,279.353975,
,,279.368475,
,,279.38915,
,,279.4118,
,,279.4242,
,,279.46685,
,,279.50415,
,,279.508425,
,,279.534775,
,,279.566,
,,279.59195,
,,279.619675,
,,279.642525,
,,279.660875,
,,279.67245,
,,279.71335,
,,279.7653,
,,279.808,
,,279.85,
,,279.880825,
,,279.90405,
,,279.929775,
,,279.953375,
,,279.954575,
,,279.9657,
,,279.99865,
,,280.021125,
,,280.054375,
,,280.07565,
,,280.10635,
,,280.139275,
,,280.190425,
,,280.237675,
,,280.26395,
,,280.3093,
,,280.3291,
,,280.342625,
,,280.3657,
,,280.382175,
,,280.403375,
,,280.42715,
,,280.446525,
,,280.471475,
,,280.491125,
,,280.52,
,,280.535925,
,,280.56285,
,,280.58845,
,,280.6251,
,,280.65985,
,,280.688575,
,,280.715975,
,,280.735625,
,,280.754025,
,,280.7703,
,,280.786325,
,,280.800625,
,,280.856025,
,,280.890225,
,,280.90505,
,,280.9244,
,,280.963975,
,,280.988725,
,,280.99465,
,,281.01595,
,,281.056025,
,,281.073675,
,,281.0914,
,,281.093725,
,,281.10565,
,,281.16535,
,,281.1976,
,,281.2196,
,,281.2456,
,,281.25005,
,,281.287,
,,281.359525,
,,281.374925,
,,281.388925,
,,281.419175,
,,281.44635,
,,281.451625,
,,281.466675,
,,281.496225,
,,281.5126,
,,281.527825,
,,281.555025,
,,281.576825,
,,281.580725,
,,281.5926,
,,281.61495,
,,281.65325,
,,281.668625,
,,281.6883,
,,281.698325,
,,281.7415,
,,281.763025,
,,281.7993,
,,281.82895,
,,281.8521,
,,281.873175,
,,281.898475,
,,281.91695,
,,281.952975,
,,281.97885,
,,281.99825,
,,282.014825,
,,282.027425,
,,282.05985,
,,282.062475,
,,282.0876,
,,282.14455,
,,282.157175,
,,282.162575,
,,282.18495,
,,282.236975,
,,282.259,
,,282.26455,
,,282.29305,
,,282.329925,
,,282.34675,
,,282.366725,
,,282.435425,
,,282.451375,
,,282.476825,
,,282.478775,
,,282.52005,
,,282.54655,
,,282.563125,
,,282.585325,
,,282.63145,
,,282.6496,
,,282.668025,
,,282.69175,
,,282.7194,
,,282.732675,
,,282.74925,
,,282.7779,
,,282.786075,
,,282.79195,
,,282.813275,
,,282.826575,
,,282.84835,
,,282.92825,
,,282.944575,
,,282.983825,
,,283.004425,
,,283.0894,
,,283.165425,
,,283.183525,
,,283.199025,
,,283.226025,
,,283.2475,
,,283.275525,
,,283.30455,
,,283.32075,
,,283.323475,
,,283.3617,
,,283.382,
,,283.399475,
,,283.4265,
,,283.4485,
,,283.474375,
,,283.492575,
,,283.499125,
,,283.500775,
,,283.529375,
,,283.5364,
,,283.548775,
,,283.565675,
,,283.578575,
,,283.584775,
,,283.60485,
,,283.61705,
,,283.6383,
,,283.653425,
,,283.679625,
,,283.7068,
,,283.72005,
,,283.7586,
,,283.76975,
,,283.786275,
,,283.8002,
,,283.82275,
,,283.845025,
,,283.87545,
,,283.909725,
,,283.9454,
,,283.96455,
,,283.98365,
,,284.035375,
,,284.061675,
,,284.08035,
,,284.105875,
,,284.11945,
,,284.13205,
,,284.14225,
,,284.15025,
,,284.161,
,,284.176275,
,,284.190125,
,,284.220725,
,,284.235425,
,,284.2584,
,,284.269675,
,,284.29065,
,,284.303525,
,,284.305725,
,,284.31885,
,,284.345425,
,,284.35655,
,,284.3873,
,,284.41055,
,,284.428225,
,,284.457925,
,,284.4667,
,,284.4874,
,,284.545475,
,,284.56025,
,,284.592675,
,,284.6008,
,,284.641225,
,,284.661925,
,,284.6737,
,,284.680775,
,,284.693375,
,,284.7105,
,,284.731725,
,,284.733125,
,,284.763275,
,,284.77795,
,,284.863575,
,,284.880925,
,,284.908225,
,,284.941975,
,,284.974775,
,,285.020925,
,,285.041075,
,,285.0482,
,,285.067575,
,,285.088075,
,,285.132625,
,,285.157775,
,,285.176825,
,,285.20475,
,,285.252575,
,,285.299425,
,,285.33175,
,,285.3438,
,,285.34525,
,,285.356625,
,,285.366025,
,,285.37215,
,,285.3827,
,,285.39315,
,,285.399525,
,,285.409525,
,,285.492825,
,,285.51665,
,,285.519925,
,,285.548325,
,,285.557175,
,,285.5764,
,,285.582275,
,,285.59945,
,,285.6112,
,,285.6391,
,,285.677175,
,,285.710225,
,,285.7247,
,,285.726,
,,285.735725,
,,285.7505,
,,285.76885,
,,285.8022,
,,285.831825,
,,285.8588,
,,285.872525,
,,285.91185,
,,285.918725,
,,285.928825,
,,285.94665,
,,285.964375,
,,285.972775,
,,285.996775,
,,286.026175,
,,286.044225,
,,286.07315,
,,286.09695,
,,286.1784,
,,286.199,
,,286.223225,
,,286.2873,
,,286.314,
,,286.349825,
,,286.36865,
,,286.387475,
,,286.464475,
,,286.49215,
,,286.5828,
,,286.61145,
,,286.6409,
,,286.667975,
,,286.690775,
,,286.72225,
,,286.765875,
,,286.82605,
,,286.843125,
,,286.85705,
,,286.871925,
,,286.890875,
,,286.908675,
,,286.91325,
,,286.9273,
,,286.941025,
,,286.96515,
,,287.0026,
,,287.0153,
,,287.027625,
,,287.0599,
,,287.078075,
,,287.105325,
,,287.13825,
,,287.18215,
,,287.2092,
,,287.225125,
,,287.245875,
,,287.27315,
,,287.303075,
,,287.322275,
,,287.33475,
,,287.351475,
,,287.379275,
,,287.40005,
,,287.428,
,,287.45115,
,,287.494975,
,,287.57845,
,,287.60345,
,,287.624125,
,,287.642325,
,,287.6543,
,,287.657575,
,,287.6901,
,,287.70885,
,,287.729275,
,,287.7747,
,,287.812175,
,,287.844275,
,,287.867475,
,,287.88835,
,,287.911825,
,,287.922775,
,,287.92805,
,,287.946325,
,,287.9682,
,,288.003825,
,,288.026475,
,,288.0468,
,,288.07685,
,,288.093225,
,,288.1195,
,,288.147275,
,,288.200475,
,,288.23125,
,,288.23465,
,,288.295225,
,,288.3087,
,,288.3139,
,,288.32145,
,,288.341,
,,288.363425,
,,288.38815,
,,288.399625,
,,288.41335,
,,288.42325,
,,288.449775,
,,288.457875,
,,288.484975,
,,288.513,
,,288.539375,
,,288.55025,
,,288.559225,
,,288.575275,
,,288.589,
,,288.599875,
,,288.6169,
,,288.6469,
,,288.6653,
,,288.6854,
,,288.7001,
,,288.73705,
,,288.759825,
,,288.768475,
,,288.7995,
,,288.810375,
,,288.8265,
,,288.849675,
,,288.8636,
,,288.8887,
,,288.905625,
,,288.930475,
,,288.963575,
,,288.9698,
,,288.9802,
,,289.0227,
,,289.073375,
,,289.092825,
,,289.102975,
,,289.1511,
,,289.20975,
,,289.241875,
,,289.283775,
,,289.310075,
,,289.3286,
,,289.347075,
,,289.366375,
,,289.38045,
,,289.4062,
,,289.429725,
,,289.505175,
,,289.535575,
,,289.5629,
,,289.574975,
,,289.583025,
,,289.5879,
,,289.601,
,,289.6592,
,,289.6692,
,,289.6799,
,,289.70785,
,,289.744125,
,,289.7616,
,,289.783775,
,,289.80075,
,,289.8355,
,,289.858375,
,,289.870025,
,,289.885075,
,,289.8912,
,,289.89375,
,,289.903925,
,,289.939525,
,,289.96135,
,,289.980125,
,,290.00775,
,,290.0185,
,,290.037125,
,,290.066,
,,290.0821,
,,290.0964,
,,290.114375,
,,290.138875,
,,290.145925,
,,290.15295,
,,290.159675,
,,290.16955,
,,290.182175,
,,290.2231,
,,290.22595,
,,290.23845,
,,290.2437,
,,290.2741,
,,290.294625,
,,290.3139,
,,290.3263,
,,290.374025,
,,290.393825,
,,290.45875,
,,290.4829,
,,290.50275,
,,290.532675,
,,290.5673,
,,290.5765,
,,290.637125,
,,290.6521,
,,290.749925,
,,290.775225,
,,290.8079,
,,290.8544,
,,290.8895,
,,290.9261,
,,290.950325,
,,291.015875,
,,291.079875,
,,291.183275,
,,291.194225,
,,291.21785,
,,291.23865,
,,291.2589,
,,291.27565,
,,291.2863,
,,291.29525,
,,291.303675,
,,291.310375,
,,291.320275,
,,291.33375,
,,291.37015,
,,291.38305,
,,291.393075,
,,291.4105,
,,291.42335,
,,291.429325,
,,291.4363,
,,291.46185,
,,291.48105,
,,291.5091,
,,291.53965,
,,291.5572,
,,291.575425,
,,291.58965,
,,291.605225,
,,291.62185,
,,291.6812,
,,291.71185,
,,291.72455,
,,291.741775,
,,291.8174,
,,291.835375,
,,291.868775,
,,291.882725,
,,291.9023,
,,291.9122,
,,291.9216,
,,291.9401,
,,291.948125,
,,291.955275,
,,291.970725,
,,291.989525,
,,292.0237,
,,292.045425,
,,292.063975,
,,292.0651,
,,292.0881,
,,292.121075,
,,292.15595,
,,292.184875,
,,292.2299,
,,292.25085,
,,292.282675,
,,292.309475,
,,292.337625,
,,292.35665,
,,292.383725,
,,292.41165,
,,292.430225,
,,292.453725,
,,292.4867,
,,292.5075,
,,292.52565,
,,292.556725,
,,292.60475,
,,292.67275,
,,292.693175,
,,292.72305,
,,292.727075,
,,292.780975,
,,292.8238,
,,292.8496,
,,292.87355,
,,292.8858,
,,292.906025,
,,292.9273,
,,292.962275,
,,292.9854,
,,293.008375,
,,293.0431,
,,293.0967,
,,293.122575,
,,293.146975,
,,293.16785,
,,293.2072,
,,293.231825,
,,293.249225,
,,293.276825,
,,293.2936,
,,293.312525,
,,293.337325,
,,293.3668,
,,293.3917,
,,293.41445,
,,293.43675,
,,293.455975,
,,293.491225,
,,293.5139,
,,293.54125,
,,293.57805,
,,293.597825,
,,293.652325,
,,293.6791,
,,293.7036,
,,293.725475,
,,293.778825,
,,293.810775,
,,293.83235,
,,293.857,
,,293.87895,
,,293.894725,
,,293.91355,
,,293.91775,
,,293.9297,
,,293.9313,
,,293.9411,
,,293.966,
,,293.981475,
,,294.006475,
,,294.033475,
,,294.073125,
,,294.09355,
,,294.1173,
,,294.15565,
,,294.190725,
,,294.213625,
,,294.248325,
,,294.268575,
,,294.286375,
,,294.29515,
,,294.328475,
,,294.349025,
,,294.3632,
,,294.398775,
,,294.452275,
,,294.494175,
,,294.522025,
,,294.54225,
,,294.567025,
,,294.58315,
,,294.6013,
,,294.6209,
,,294.651825,
,,294.678575,
,,294.693325,
,,294.710775,
,,294.729175,
,,294.73855,
,,294.75635,
,,294.808825,
,,294.82895,
,,294.8523,
,,294.87835,
,,294.893775,
,,294.933025,
,,294.956225,
,,294.980375,
,,294.991525,
,,295.034125,
,,295.116725,
,,295.132575,
,,295.141725,
,,295.162375,
,,295.1772,
,,295.21005,
,,295.22495,
,,295.2369,
,,295.250575,
,,295.26505,
,,295.29045,
,,295.2954,
,,295.3287,
,,295.410875,
,,295.46435,
,,295.480675,
,,295.5088,
,,295.51965,
,,295.52655,
,,295.539675,
,,295.550075,
,,295.562675,
,,295.589375,
,,295.642125,
,,295.65395,
,,295.692,
,,295.721775,
,,295.7398,
,,295.7428,
,,295.75055,
,,295.763575,
,,295.78095,
,,295.81535,
,,295.833825,
,,295.845875,
,,295.87115,
,,295.8983,
,,295.90375,
,,295.924225,
,,295.93765,
,,295.983775,
,,295.990375,
,,296.017875,
,,296.046775,
,,296.062425,
,,296.08275,
,,296.0969,
,,296.104125,
,,296.120575,
,,296.14735,
,,296.1983,
,,296.21145,
,,296.22925,
,,296.27055,
,,296.2777,
,,296.293275,
,,296.30635,
,,296.3349,
,,296.3635,
,,296.389725,
,,296.42665,
,,296.454175,
,,296.50175,
,,296.5157,
,,296.54265,
,,296.585825,
,,296.642475,
,,296.672125,
,,296.69485,
,,296.7629,
,,296.790625,
,,296.8284,
,,296.8675,
,,296.8991,
,,296.9218,
,,296.972575,
,,296.9753,
,,297.018325,
,,297.06035,
,,297.107475,
,,297.121775,
,,297.1582,
,,297.185125,
,,297.20705,
,,297.256425,
,,297.280575,
,,297.317275,
,,297.358225,
,,297.387775,
,,297.425975,
,,297.45855,
,,297.471525,
,,297.48725,
,,297.525825,
,,297.5413,
,,297.596575,
,,297.62805,
,,297.643225,
,,297.7043,
,,297.725025,
,,297.746325,
,,297.794725,
,,297.820475,
,,297.870975,
,,297.880825,
,,297.899025,
,,297.921875,
,,297.95135,
,,297.972425,
,,298.0198,
,,298.046475,
,,298.08135,
,,298.104875,
,,298.15645,
,,298.17705,
,,298.1966,
,,298.212875,
,,298.2284,
,,298.24155,
,,298.26155,
,,298.2815,
,,298.29695,
,,298.310225,
,,298.339525,
,,298.346375,
,,298.389975,
,,298.397975,
,,298.410875,
,,298.419175,
,,298.4428,
,,298.474925,
,,298.477175,
,,298.493,
,,298.5053,
,,298.515575,
,,298.530825,
,,298.555075,
,,298.557625,
,,298.566775,
,,298.60255,
,,298.62695,
,,298.649425,
,,298.651875,
,,298.664425,
,,298.69245,
,,298.7034,
,,298.71775,
,,298.729425,
,,298.75205,
,,298.7765,
,,298.801675,
,,298.8224,
,,298.853075,
,,298.870125,
,,298.878725,
,,298.909125,
,,298.92815,
,,298.95815,
,,298.9799,
,,298.991425,
,,299.0093,
,,299.0485,
,,299.093175,
,,299.132925,
,,299.153025,
,,299.1801,
,,299.1908,
,,299.20935,
,,299.2242,
,,299.264775,
,,299.278525,
,,299.281025,
,,299.308025,
,,299.3184,
,,299.342275,
,,299.375575,
,,299.409525,
,,299.432225,
,,299.483475,
,,299.498125,
,,299.56535,
,,299.592125,
,,299.618425,
,,299.64825,
,,299.66665,
,,299.694275,
,,299.714525,
,,299.7414,
,,299.79905,
,,299.836225,
,,299.870025,
,,299.897425,
,,299.9192,
,,299.934725,
,,299.950625,
,,299.9693,
,,299.999525,
,,300.0307,
,,300.109275,
,,300.124325,
,,300.154975,
,,300.1818,
,,300.204475,
,,300.2929,
,,300.3143,
,,300.34155,
,,300.3564,
,,300.3699,
,,300.38575,
,,300.46505,
,,300.51895,
,,300.529675,
,,300.5412,
,,300.55775,
,,300.570675,
,,300.581025,
,,300.59425,
,,300.639225,
,,300.652275,
,,300.7271,
,,300.76175,
,,300.78,
,,300.807575,
,,300.8516,
,,300.861125,
,,300.87205,
,,300.88465,
,,300.89505,
,,300.90205,
,,300.911725,
,,300.940675,
,,300.9562,
,,300.9745,
,,300.99465,
,,301.011875,
,,301.02955,
,,301.041525,
,,301.056875,
,,301.0948,
,,301.112675,
,,301.128575,
,,301.159625,
,,301.19325,
,,301.20265,
,,301.20915,
,,301.2409,
,,301.25205,
,,301.2647,
,,301.2746,
,,301.28335,
,,301.297,
,,301.310375,
,,301.323075,
,,301.339325,
,,301.3547,
,,301.394475,
,,301.4301,
,,301.444825,
,,301.460675,
,,301.474925,
,,301.4891,
,,301.50435,
,,301.50885,
,,301.5613,
,,301.56585,
,,301.5813,
,,301.639325,
,,301.658425,
,,301.68725,
,,301.719575,
,,301.745775,
,,301.7661,
,,301.815925,
,,301.81885,
,,301.84235,
,,301.87645,
,,301.932025,
,,301.9447,
,,302.002875,
,,302.00425,
,,302.045025,
,,302.1161,
,,302.14055,
,,302.176675,
,,302.1969,
,,302.2155,
,,302.2594,
,,302.274975,
,,302.2896,
,,302.3034,
,,302.33445,
,,302.3469,
,,302.3805,
,,302.384375,
,,302.425825,
,,302.4489,
,,302.4709,
,,302.48135,
,,302.5166,
,,302.54695,
,,302.579275,
,,302.60875,
,,302.631675,
,,302.64415,
,,302.65785,
,,302.6669,
,,302.676175,
,,302.68345,
,,302.68695,
,,302.7144,
,,302.7395,
,,302.7474,
,,302.761575,
,,302.78145,
,,302.804425,
,,302.823625,
,,302.84865,
,,302.855325,
,,302.893875,
,,302.91885,
,,302.93805,
,,302.94715,
,,302.97125,
,,302.993175,
,,303.006975,
,,303.01455,
,,303.0176,
,,303.03685,
,,303.045325,
,,303.064475,
,,303.0801,
,,303.10135,
,,303.1885,
,,303.208225,
,,303.250375,
,,303.2661,
,,303.270675,
,,303.29465,
,,303.301375,
,,303.32325,
,,303.33875,
,,303.3611,
,,303.405425,
,,303.4352,
,,303.53175,
,,303.54345,
,,303.55895,
,,303.6082,
,,303.629325,
,,303.652225,
,,303.677175,
,,303.68955,
,,303.710025,
,,303.749325,
,,303.77845,
,,303.837675,
,,303.922225,
,,303.923625,
,,303.9475,
,,303.989625,
,,304.00535,
,,304.0165,
,,304.052425,
,,304.055025,
,,304.0796,
,,304.1291,
,,304.152175,
,,304.184225,
,,304.201125,
,,304.218075,
,,304.22935,
,,304.2636,
,,304.281975,
,,304.29395,
,,304.335775,
,,304.366,
,,304.41725,
,,304.458125,
,,304.5012,
,,304.51985,
,,304.546,
,,304.558275,
,,304.578275,
,,304.5876,
,,304.620225,
,,304.63,
,,304.6338,
,,304.64915,
,,304.664975,
,,304.674125,
,,304.6907,
,,304.713425,
,,304.7237,
,,304.773875,
,,304.790025,
,,304.823725,
,,304.83975,
,,304.854075,
,,304.865925,
,,304.885625,
,,304.894675,
,,304.91745,
,,304.93755,
,,304.959975,
,,304.974,
,,304.996375,
,,305.000375,
,,305.02805,
,,305.0775,
,,305.109075,
,,305.120725,
,,305.15455,
,,305.159725,
,,305.16195,
,,305.188225,
,,305.205875,
,,305.231475,
,,305.270575,
,,305.296625,
,,305.359025,
,,305.3974,
,,305.42685,
,,305.4428,
,,305.46105,
,,305.470725,
,,305.49535,
,,305.51905,
,,305.59145,
,,305.63865,
,,305.6576,
,,305.6829,
,,305.6902,
,,305.7028,
,,305.719425,
,,305.76875,
,,305.7829,
,,305.804475,
,,305.8171,
,,305.8319,
,,305.8894,
,,305.9217,
,,305.970275,
,,306.011375,
,,306.03975,
,,306.101475,
,,306.11615,
,,306.137925,
,,306.1643,
,,306.19815,
,,306.2102,
,,306.244875,
,,306.268875,
,,306.356825,
,,306.3828,
,,306.40805,
,,306.423225,
,,306.433175,
,,306.44795,
,,306.477675,
,,306.496275,
,,306.506025,
,,306.51695,
,,306.565375,
,,306.6898,
,,306.70905,
,,306.7182,
,,306.745075,
,,306.753525,
,,306.783075,
,,306.793975,
,,306.803475,
,,306.81735,
,,306.82415,
,,306.858725,
,,306.882625,
,,306.899025,
,,306.949875,
,,306.96855,
,,307.0371,
,,307.0491,
,,307.076875,
,,307.086575,
,,307.102275,
,,307.12695,
,,307.147075,
,,307.170075,
,,307.1969,
,,307.213575,
,,307.2294,
,,307.253775,
,,307.2605,
,,307.2742,
,,307.29,
,,307.302575,
,,307.327625,
,,307.35825,
,,307.3855,
,,307.406275,
,,307.4443,
,,307.448125,
,,307.48645,
,,307.50865,
,,307.52515,
,,307.562075,
,,307.573975,
,,307.599775,
,,307.6161,
,,307.64715,
,,307.66815,
,,307.747825,
,,307.775975,
,,307.800575,
,,307.8353,
,,307.858175,
,,307.8741,
,,307.899075,
,,307.92035,
,,307.93705,
,,307.957775,
,,307.97775,
,,308.003625,
,,308.02035,
,,308.0394,
,,308.07445,
,,308.0876,
,,308.099275,
,,308.1216,
,,308.13725,
,,308.180875,
,,308.191275,
,,308.205,
,,308.223875,
,,308.255025,
,,308.323875,
,,308.4468,
,,308.4592,
,,308.484325,
,,308.5267,
,,308.562,
,,308.6078,
,,308.628275,
,,308.647025,
,,308.6601,
,,308.6822,
,,308.695975,
,,308.711075,
,,308.7297,
,,308.7411,
,,308.7502,
,,308.7652,
,,308.782225,
,,308.80565,
,,308.84325,
,,308.864625,
,,308.883425,
,,308.8908,
,,308.90395,
,,308.918825,
,,308.948875,
,,308.983825,
,,309.001925,
,,309.038875,
,,309.058025,
,,309.080075,
,,309.106375,
,,309.1339,
,,309.188675,
,,309.21815,
,,309.24375,
,,309.259775,
,,309.276625,
,,309.354375,
,,309.356225,
,,309.4058,
,,309.449825,
,,309.481075,
,,309.524775,
,,309.573,
,,309.583175,
,,309.609875,
,,309.640575,
,,309.668575,
,,309.6853,
,,309.731125,
,,309.81135,
,,309.84035,
,,309.856175,
,,309.871625,
,,309.898975,
,,309.915725,
,,309.92345,
,,309.926825,
,,309.955175,
,,309.958125,
,,310.000875,
,,310.02165,
,,310.04165,
,,310.061775,
,,310.06475,
,,310.07015,
,,310.0855,
,,310.09365,
,,310.124825,
,,310.1386,
,,310.16105,
,,310.194025,
,,310.218725,
,,310.229025,
,,310.26315,
,,310.302725,
,,310.352525,
,,310.44365,
,,310.4638,
,,310.478725,
,,310.50085,
,,310.56865,
,,310.5963,
,,310.615175,
,,310.6585,
,,310.6794,
,,310.6822,
,,310.70525,
,,310.729675,
,,310.750575,
,,310.78405,
,,310.807375,
,,310.83885,
,,310.86525,
,,310.88315,
,,310.921625,
,,310.941875,
,,310.995175,
,,311.073625,
,,311.087925,
,,311.09235,
,,311.14425,
,,311.171525,
,,311.19505,
,,311.242775,
,,311.29115,
,,311.324975,
,,311.3527,
,,311.408175,
,,311.4374,
,,311.4953,
,,311.511075,
,,311.5243,
,,311.56255,
,,311.5788,
,,311.6011,
,,311.61945,
,,311.6313,
,,311.6585,
,,311.670425,
,,311.6817,
,,311.690925,
,,311.723125,
,,311.780875,
,,311.79485,
,,311.80635,
,,311.839775,
,,311.852025,
,,311.8895,
,,311.90745,
,,311.94355,
,,311.975625,
,,312.0081,
,,312.0295,
,,312.053275,
,,312.070875,
,,312.114425,
,,312.134025,
,,312.153325,
,,312.1815,
,,312.217025,
,,312.269475,
,,312.2935,
,,312.323275,
,,312.378,
,,312.407875,
,,312.415025,
,,312.420675,
,,312.42735,
,,312.4504,
,,312.46695,
,,312.48375,
,,312.493875,
,,312.500425,
,,312.522125,
,,312.5354,
,,312.552525,
,,312.59595,
,,312.655575,
,,312.67405,
,,312.69025,
,,312.743175,
,,312.761175,
,,312.79655,
,,312.83785,
,,312.852375,
,,312.8621,
,,312.8739,
,,312.888425,
,,312.933025,
,,312.9356,
,,313.042725,
,,313.0979,
,,313.128475,
,,313.154725,
,,313.186475,
,,313.224225,
,,313.244225,
,,313.268075,
,,313.3173,
,,313.327825,
,,313.35815,
,,313.3764,
,,313.394875,
,,313.411275,
,,313.440975,
,,313.454475,
