SPK_SPKC05a (late exc?),SPK_SPKC06a (inhi),SPK_SPKC07a (inhi),SPK_SPKC15b (inhi)
320.662875,311.295825,317.94055,321.65655
320.67565,311.302475,317.9659,321.710975
320.7124,311.32045,317.98125,321.72365
320.7343,311.33025,318.002,321.756225
320.87,311.340475,318.054575,321.7946
320.944225,311.3587,318.100975,321.817425
321.105125,311.372025,318.152725,321.851625
321.22055,311.396475,318.17285,321.950375
321.380825,311.407825,318.209975,321.96815
321.4065,311.443925,318.231275,321.98365
321.456325,311.453475,318.25305,322.003
321.463375,311.4632,318.2739,322.019925
321.46595,311.498075,318.299475,322.1033
321.473625,311.509225,318.318675,322.124125
321.4967,311.52755,318.337225,322.14855
321.561925,311.540925,318.3534,322.169475
321.5731,311.55375,318.3764,322.18675
321.6768,311.559175,318.393375,322.229
321.977425,311.5671,318.46615,322.2471
322.009875,311.577525,318.517475,322.253525
322.01875,311.597275,318.589625,322.268825
322.03525,311.6083,318.6312,322.288125
322.048025,311.615575,318.6416,322.30465
322.07635,311.633275,318.6588,322.3206
322.08385,311.658825,318.69305,322.333525
322.127525,311.669275,318.7289,322.37255
322.13145,311.679525,318.814975,322.389175
322.139925,311.6876,318.841575,322.435
322.166075,311.700075,318.87925,322.4451
322.17055,311.709875,318.8931,322.456825
322.1841,311.77015,318.918375,322.480175
322.211675,311.803725,318.94595,322.50785
322.21925,311.8275,318.998025,322.53545
322.222925,311.835775,319.035625,322.553675
322.227975,311.875475,319.05345,322.7096
322.23225,311.92255,319.073075,322.745275
322.235125,311.93685,319.1016,322.7878
322.2395,311.967075,319.132975,322.81915
322.24915,311.979275,319.158025,322.86445
322.26225,312.01855,319.18975,322.895275
322.2663,312.07075,319.22655,322.907325
322.278275,312.089875,319.284725,322.9595
322.286725,312.105375,319.297575,322.977275
322.291125,312.116225,319.324575,322.99885
322.303025,312.12485,319.350325,323.027125
322.3106,312.133675,319.37995,323.06295
322.317675,312.1406,319.398925,323.08355
322.32425,312.170175,319.4272,323.099925
322.329375,312.1856,319.436575,323.1149
322.335325,312.19745,319.4651,323.136675
322.34375,312.2081,319.484875,323.15885
322.3554,312.2171,319.49355,323.200275
322.3626,312.229625,319.51825,323.2216
322.3758,312.2398,319.526875,323.25145
322.386225,312.25335,319.54625,323.294
322.398725,312.27805,319.562525,323.3169
322.411425,312.289325,319.613325,323.346575
322.41575,312.3,319.639225,323.3629
322.42045,312.31325,319.664075,323.384775
322.423825,312.3202,319.68175,323.430275
322.426975,312.32885,319.763775,323.459375
322.43195,312.3413,319.781575,323.48185
322.436075,312.3495,319.813775,323.5045
322.44115,312.368775,319.857675,323.543325
322.4459,312.39585,319.89525,323.5623
322.453225,312.41205,319.90585,323.60925
322.460725,312.42035,319.955175,323.632675
322.463875,312.434775,319.971525,323.64695
322.4664,312.44635,319.9838,323.668575
322.476675,312.468175,320.021725,323.685675
322.49885,312.481,320.05435,323.708775
322.505275,312.48815,320.07235,323.73575
322.513425,312.498575,320.097425,323.759125
322.51795,312.50875,320.1193,323.77135
322.52615,312.5172,320.166625,323.800175
322.530875,312.531325,320.185475,323.81575
322.53455,312.541275,320.202825,323.90795
322.543825,312.575475,320.2268,323.9165
322.555175,312.5863,320.24305,323.92465
322.571125,312.59455,320.2612,323.9389
322.57595,312.607025,320.38595,323.956575
322.57875,312.616075,320.409025,324.069275
322.585475,312.625675,320.4313,324.088175
322.594125,312.6343,320.469675,324.126675
322.61255,312.644275,320.491275,324.1658
322.618075,312.65495,320.512,324.1907
322.6249,312.674525,320.54765,324.20605
322.673275,312.693225,320.56235,324.2203
322.6791,312.702375,320.584225,324.26785
322.682525,312.714975,320.59805,324.29575
322.686825,312.73005,320.6141,324.31505
322.7018,312.7416,320.637725,324.33395
322.7111,312.77455,320.6614,324.35895
322.7156,312.7965,320.6754,324.402875
322.7241,312.80405,320.686,324.4274
322.74035,312.815575,320.7039,324.474075
322.753425,312.8488,320.722825,324.484175
322.7609,312.88455,320.75265,324.5004
322.786725,312.907925,320.7678,324.524025
322.7932,312.939375,320.7724,324.544925
322.800875,312.974625,320.80225,324.56225
322.8127,313.03205,320.82075,324.615075
322.816325,313.0593,320.839125,324.634725
322.830975,313.068275,320.850425,324.651
322.8503,313.0796,320.861375,324.6662
322.859275,313.08955,320.8762,324.718075
322.866675,313.1014,320.893075,324.749075
322.8725,313.129075,320.914625,324.776425
322.87835,313.13505,320.936975,324.8346
322.881425,313.143625,320.96205,324.865525
322.8869,313.160325,320.980025,324.888925
322.89135,313.16775,320.988475,324.9195
322.9006,313.176125,321.002575,324.937175
322.9059,313.18445,321.016525,324.9541
322.9135,313.19325,321.020325,324.98075
322.916225,313.21205,321.037125,324.995275
322.929625,313.223825,321.0662,325.029075
322.936725,313.2494,321.092475,325.0528
322.9427,313.25985,321.11465,325.076125
322.9467,313.270675,321.13285,325.089225
322.955775,313.285425,321.147,325.103575
322.96545,313.29875,321.1727,325.1341
323.151175,313.310875,321.19845,325.157425
323.193025,313.31855,321.206025,325.18
323.20675,313.328275,321.250675,325.28725
323.2143,313.347,321.294725,325.295675
323.22495,313.35955,321.31915,325.30945
323.264475,313.368275,321.34505,325.39395
323.313325,313.377375,321.355025,325.41335
323.346775,313.38695,321.3729,325.433525
323.357675,313.399775,321.390425,325.447825
323.36665,313.41255,321.435125,325.46475
323.3769,313.420925,321.456975,325.495375
323.560225,313.43275,321.49605,325.523875
323.601075,313.437025,321.54195,325.5442
323.624325,313.446125,321.560125,325.5884
323.62735,313.45795,321.5731,325.65685
323.654925,313.471275,321.603875,325.727025
323.666,313.4897,321.627375,325.7418
323.67085,313.500875,321.6456,325.7638
323.6865,313.52585,321.65655,325.7965
323.699075,313.5365,321.6736,325.817325
323.705975,313.548525,321.69155,325.861
323.712175,313.56875,321.72365,325.9013
323.7167,313.603325,321.756225,325.952575
323.726825,313.616575,321.7688,325.9811
323.759775,313.62505,321.794575,326.022025
323.771125,313.633775,321.817425,326.04085
323.788725,313.64685,321.851625,326.083925
323.915625,313.65485,321.950375,326.104775
323.9186,313.676575,321.96815,326.111875
323.92755,313.6894,321.98365,326.123575
323.933375,313.6988,322.019925,326.1335
323.9383,313.709,322.0351,326.146675
323.9437,313.723725,322.04565,326.162875
323.9518,313.742075,322.14855,326.18475
323.973425,313.757425,322.16945,326.202025
324.020575,313.774725,322.179475,326.225525
324.160625,313.79425,322.18675,326.245075
324.178625,313.818175,322.205825,326.256075
324.1835,313.831675,322.213075,326.26385
324.18595,313.839575,322.221325,326.316775
324.1903,313.843825,322.253525,326.33155
324.1992,313.851825,322.262625,326.345875
324.201225,313.87515,322.268825,326.3616
324.218075,313.88505,322.2881,326.367575
324.4867,313.894575,322.304625,326.389075
324.504925,313.9036,322.333525,326.459775
324.520075,313.91465,322.3454,326.484725
324.649775,313.9289,322.3555,326.49775
324.87485,313.93965,322.37255,326.591725
324.977,313.9496,322.42435,326.61285
325.08145,313.956175,322.4451,326.624525
325.09265,313.99855,322.456825,326.68765
325.09765,314.007675,322.480175,326.712875
325.1062,314.033525,322.50785,326.731475
325.118325,314.054225,322.575075,326.757125
325.14,314.07675,322.6155,326.782775
325.154725,314.08305,322.65285,326.80405
325.1826,314.094375,322.66975,326.823525
325.29345,314.116275,322.7096,326.842525
325.298575,314.193625,322.7292,326.85755
325.3019,314.219475,322.745275,326.912175
325.30705,314.2269,322.7878,326.93185
325.3103,314.23525,322.802075,326.957025
325.31695,314.260125,322.81915,326.97115
325.325925,314.26695,322.86445,326.990075
325.337325,314.2814,322.895275,327.0125
325.401975,314.29215,322.959475,327.0312
325.40835,314.309675,322.977275,327.056875
325.423975,314.3312,322.998775,327.08165
325.432825,314.351675,323.02715,327.098625
325.44215,314.360875,323.062925,327.117975
325.463025,314.37085,323.083525,327.15895
325.58465,314.38505,323.099925,327.17075
325.59875,314.396275,323.1149,327.1904
325.60285,314.4091,323.136675,327.210325
325.6089,314.424375,323.179125,327.2434
325.61585,314.44665,323.200275,327.27765
325.622025,314.4733,323.22155,327.2971
325.99455,314.481675,323.25145,327.33745
326.02225,314.494175,323.294,327.379075
326.156025,314.508625,323.3028,327.425825
326.168925,314.51945,323.3169,327.4801
326.177825,314.530225,323.34655,327.50075
326.21345,314.546575,323.3629,327.523625
326.227125,314.556625,323.38475,327.581525
326.2522,314.5811,323.43025,327.605775
326.257425,314.59235,323.459375,327.617225
326.273925,314.6003,323.48185,327.6586
326.297925,314.61825,323.5045,327.6697
326.306175,314.630825,323.52465,327.69245
326.322575,314.648175,323.543325,327.72025
326.3537,314.69495,323.562275,327.755875
326.365175,314.72035,323.589125,327.76835
326.379875,314.74715,323.60925,327.844375
326.38955,314.774575,323.632675,327.883975
326.39985,314.7838,323.64695,327.9069
326.4061,314.797675,323.656725,327.948425
326.4273,314.8126,323.66855,327.9811
326.446975,314.819625,323.685675,328.00835
326.471075,314.82895,323.697225,328.03415
326.479825,314.851325,323.746725,328.051875
326.49405,314.860325,323.759125,328.075425
326.5006,314.869225,323.800175,328.097
326.5226,314.8805,323.81575,328.141
326.53695,314.88955,323.90795,328.1937
326.606625,314.915,323.956575,328.233
326.738275,314.940475,323.977475,328.257075
326.982825,314.95505,323.997925,328.281325
327.03805,314.971125,324.029475,328.31145
327.0505,314.982225,324.038,328.332275
327.0605,314.994425,324.05325,328.37855
327.24375,315.015675,324.069275,328.43175
327.268025,315.0261,324.088175,328.476825
327.304875,315.047675,324.126675,328.49625
327.32055,315.057875,324.145625,328.527325
327.3415,315.06725,324.1658,328.551225
327.349475,315.075675,324.182575,328.5666
327.377575,315.098425,324.190725,328.587375
327.420825,315.11805,324.206025,328.6172
327.4325,315.131525,324.24125,328.636625
327.441775,315.1433,324.267825,328.65185
327.479575,315.172475,324.295725,328.665
327.5152,315.206475,324.31505,328.6738
327.608975,315.216925,324.333925,328.687625
327.647875,315.2524,324.3793,328.715575
327.775525,315.2621,324.40285,328.807
327.784475,315.2662,324.427375,328.826525
327.790575,315.273025,324.474025,328.84365
327.79875,315.285125,324.484175,328.869075
327.827175,315.302625,324.5004,328.91055
327.847125,315.31165,324.523975,328.9302
327.851675,315.3233,324.5449,328.9499
327.859725,315.33425,324.56225,328.972875
327.8745,315.343775,324.61505,328.996725
327.87905,315.35185,324.634725,329.0543
327.895475,315.36245,324.651,329.10235
327.8984,315.3772,324.6662,329.132625
327.9019,315.411575,324.6898,329.17765
327.905725,315.426875,324.718075,329.220675
327.94665,315.430175,324.776425,329.245425
328.367625,315.437,324.865525,329.263725
328.437375,315.442875,324.87545,329.28325
328.47595,315.452975,324.888925,329.312425
328.493475,315.46205,324.919475,329.32395
328.506075,315.4915,324.937175,329.33695
328.53335,315.5005,324.9491,329.367525
328.56645,315.510125,324.9541,329.419475
328.571775,315.518325,324.98075,329.4454
328.5844,315.529625,324.995275,329.462675
328.59255,315.538875,325.0049,329.52525
328.6115,315.5626,325.015475,329.5363
328.62275,315.582475,325.02905,329.55525
328.65115,315.5949,325.052775,329.574375
328.664825,315.60395,325.1159,329.618325
328.67725,315.628975,325.1341,329.642975
328.687175,315.638975,325.157425,329.670375
328.6914,315.655425,325.179975,329.678525
328.702925,315.666725,325.287275,329.6909
328.711525,315.685925,325.295675,329.701125
328.73095,315.717675,325.30945,329.756325
328.7475,315.732475,325.333125,329.76435
328.756775,315.741025,325.39395,329.786775
328.77725,315.75715,325.41335,329.80675
328.796375,315.76885,325.433525,329.824075
328.8114,315.785225,325.4478,329.858275
328.83085,315.790775,325.464725,329.898075
328.862575,315.8005,325.49535,329.932025
328.871925,315.823375,325.52385,329.9818
328.876075,315.830175,325.5442,329.99975
328.9175,315.8356,325.552925,330.072425
328.935175,315.845325,325.56525,330.091025
328.94695,315.8518,325.5884,330.114325
328.959125,315.867625,325.605875,330.137225
329.08995,315.884,325.65685,330.1563
329.171925,315.89245,325.68485,330.172425
329.236,315.90215,325.7418,330.20995
329.2453,315.908925,325.7638,330.223375
329.29665,315.92645,325.78065,330.2584
329.313975,315.93705,325.7965,330.29555
329.3238,315.945025,325.81735,330.341175
329.34415,315.963875,325.861,330.3563
329.369575,315.9725,325.8828,330.387575
329.492375,315.981125,325.9013,330.405675
329.59545,315.990975,325.924425,330.475675
329.6897,316.0018,325.937025,330.497775
329.76145,316.0345,325.952575,330.5372
329.7771,316.043775,325.96045,330.55495
329.79815,316.053125,326.0012,330.572325
330.059575,316.061725,326.022,330.59075
330.081125,316.0691,326.04085,330.609825
330.0963,316.07965,326.063175,330.63205
330.105075,316.090475,326.065125,330.641775
330.110375,316.0975,326.08395,330.65925
330.120775,316.1045,326.095825,330.69465
330.143225,316.13265,326.104775,330.743375
330.1711,316.142075,326.12355,330.765725
330.240925,316.1473,326.1335,330.78725
330.249925,316.1522,326.146675,330.8176
330.2663,316.1619,326.16285,330.8388
330.282475,316.17235,326.225525,330.860475
330.354475,316.183275,326.245075,330.8826
330.38615,316.199125,326.25605,330.908025
330.427375,316.212975,326.263875,330.947725
330.4657,316.22265,326.292275,330.96435
330.49945,316.231075,326.316775,330.9874
330.512075,316.2425,326.33155,331.036425
330.57625,316.246625,326.3616,331.056325
330.593375,316.253875,326.367575,331.107425
330.6004,316.281625,326.389075,331.129225
330.609675,316.289375,326.3973,331.15785
330.621575,316.29675,326.426175,331.185625
330.65555,316.306175,326.442575,331.2091
330.6693,316.3404,326.459775,331.225025
330.682,316.3552,326.4817,331.2882
330.7047,316.362125,326.4847,331.340525
330.7127,316.375475,326.497725,331.400875
330.75165,316.382575,326.5277,331.431
330.776875,316.413175,326.537525,331.46125
330.778975,316.42545,326.591725,331.47375
330.8157,316.447,326.612825,331.49455
330.8313,316.4524,326.624525,331.57725
330.8506,316.46295,326.64555,331.625775
330.865825,316.51275,326.6641,331.6674
330.88695,316.52705,326.687625,331.689725
330.900625,316.53455,326.757125,331.704025
330.90955,316.544375,326.782775,331.7123
330.922775,316.56755,326.804025,331.737525
330.93695,316.597025,326.8235,331.760775
330.94675,316.62515,326.8425,331.815025
330.961575,316.634475,326.857525,331.827575
330.9712,316.6472,326.87195,331.849875
330.97995,316.65495,326.91215,331.89445
331.00225,316.661875,326.957,331.914675
331.006375,316.666925,326.971125,331.933275
331.024075,316.67705,326.99005,331.9525
331.043325,316.683575,327.0125,331.96775
331.0565,316.693125,327.031175,332.003275
331.067625,316.710575,327.08165,332.044525
331.078025,316.722225,327.098625,332.0883
331.105875,316.73475,327.117975,332.11225
331.14015,316.7448,327.17075,332.1231
331.1877,316.754125,327.21525,332.134775
331.207675,316.761825,327.2434,332.143675
331.220875,316.771775,327.25245,332.1594
331.236875,316.782775,327.2776,332.218125
331.2448,316.79235,327.2971,332.242225
331.2586,316.81735,327.318275,332.293175
331.28335,316.828,327.337425,332.313625
331.3356,316.838325,327.35745,332.378675
331.34895,316.869725,327.40095,332.414475
331.53645,316.8798,327.4258,332.4423
331.5426,316.915025,327.480125,332.4884
331.573275,316.935325,327.50075,332.516375
331.5847,316.949275,327.5236,332.530975
331.59575,316.96345,327.540825,332.548025
331.678775,316.973075,327.56225,332.598325
