SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC05b,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC15a
,,,,,97.683875,,222.8229,277.907675
,,,,,97.7777,,222.862925,277.9154
,,,,,97.79965,,222.880025,277.956925
,,,,,97.876,,222.909275,278.009675
,,,,,97.947725,,223.0344,278.3594
,,,,,97.98075,,223.12735,278.426325
,,,,,98.066475,,223.20105,278.4452
,,,,,98.07045,,223.226075,278.4497
,,,,,98.16325,,223.255475,278.492375
,,,,,98.21585,,223.282125,278.569025
,,,,,98.26455,,223.3241,278.608775
,,,,,98.31645,,223.3359,278.6674
,,,,,98.35785,,223.37095,278.677
,,,,,98.3658,,223.401425,278.6982
,,,,,98.377825,,223.4878,278.801125
,,,,,98.432225,,223.587925,278.806475
,,,,,98.455575,,223.648025,278.8224
,,,,,98.470325,,223.69675,278.97985
,,,,,98.4993,,223.756475,279.133725
,,,,,98.622025,,223.78785,279.36415
,,,,,98.6426,,223.8198,279.3781
,,,,,98.66305,,223.928625,279.629325
,,,,,98.668275,,223.951,279.7296
,,,,,98.67855,,224.03135,279.96775
,,,,,98.70365,,224.05265,280.00025
,,,,,98.7638,,224.127925,280.02045
,,,,,98.772825,,224.163,280.45355
,,,,,98.783925,,224.21445,280.45555
,,,,,98.7994,,224.25055,280.7167
,,,,,98.810025,,224.2699,280.79285
,,,,,98.8438,,224.312775,280.855275
,,,,,98.864525,,224.4039,280.946825
,,,,,98.878275,,224.422575,280.97965
,,,,,98.8896,,224.521825,281.175775
,,,,,98.910775,,224.547075,281.24745
,,,,,98.922775,,224.655675,281.305375
,,,,,98.938925,,224.6874,281.31885
,,,,,98.95995,,224.70565,281.692225
,,,,,98.97095,,224.764375,281.7562
,,,,,99.004325,,224.77845,281.918625
,,,,,99.039225,,224.808075,281.93335
,,,,,99.0648,,224.829925,281.99505
,,,,,99.07655,,224.87545,282.009625
,,,,,99.087975,,224.93045,282.14715
,,,,,99.09435,,224.95565,282.1932
,,,,,99.11735,,225.009975,282.230125
,,,,,99.138,,225.067325,282.296375
,,,,,99.147875,,225.143075,282.374575
,,,,,99.183025,,225.161,282.588575
,,,,,99.2157,,225.194725,282.678475
,,,,,99.2395,,225.2549,282.681875
,,,,,99.2517,,225.273875,282.95465
,,,,,99.276625,,225.28945,282.962975
,,,,,99.28985,,225.2988,283.396275
,,,,,99.4628,,225.31605,283.41005
,,,,,99.5492,,225.350225,283.44395
,,,,,99.616475,,225.375925,283.524725
,,,,,99.62875,,225.45685,283.589625
,,,,,99.63575,,225.483275,283.792975
,,,,,99.659775,,225.52315,283.8594
,,,,,99.66505,,225.5591,283.9712
,,,,,99.719,,225.57495,283.994625
,,,,,99.73185,,225.5831,284.0914
,,,,,99.750625,,225.6138,284.104075
,,,,,99.755825,,225.7093,284.12805
,,,,,99.759175,,225.770375,285.050175
,,,,,99.769525,,225.802225,285.067525
,,,,,99.772675,,225.8368,285.086825
,,,,,99.780275,,225.855125,285.35355
,,,,,99.7919,,225.881975,285.39135
,,,,,99.7956,,225.899725,285.4764
,,,,,99.801825,,225.95225,285.553075
,,,,,99.819625,,225.9768,285.647125
,,,,,99.8341,,226.05365,285.657975
,,,,,99.8449,,226.092,285.83395
,,,,,99.8874,,226.23285,286.0705
,,,,,99.896975,,226.26895,286.089625
,,,,,99.91165,,226.2876,286.093525
,,,,,99.92935,,226.344025,286.119975
,,,,,99.934975,,226.3767,286.1599
,,,,,99.956525,,226.39735,286.188675
,,,,,99.972425,,226.4418,286.28785
,,,,,99.985325,,226.59495,286.538275
,,,,,99.996175,,226.64065,286.579675
,,,,,100.037975,,226.692475,286.592875
,,,,,100.0978,,226.72295,286.6591
,,,,,100.126525,,226.744325,286.717575
,,,,,100.16825,,226.7636,286.7422
,,,,,100.20685,,226.802425,286.778875
,,,,,100.220775,,226.814625,286.95225
,,,,,100.22515,,226.853125,287.070425
,,,,,100.2415,,226.8742,287.185375
,,,,,100.278425,,226.90465,287.201475
,,,,,100.363925,,226.94635,287.239475
,,,,,100.37125,,226.9882,287.5329
,,,,,100.387325,,227.010275,287.581275
,,,,,100.40655,,227.0297,287.58885
,,,,,100.417075,,227.06515,287.6775
,,,,,100.4203,,227.09645,287.707
,,,,,100.46485,,227.121925,287.7686
,,,,,100.4696,,227.229625,287.8569
,,,,,100.501125,,227.238975,288.0415
,,,,,100.51095,,227.346275,288.119775
,,,,,100.55735,,227.3798,288.29205
,,,,,100.596425,,227.4115,288.3702
,,,,,100.70195,,227.44025,288.511
,,,,,100.845375,,227.465325,288.5316
,,,,,100.857375,,227.498425,288.585625
,,,,,100.8821,,227.523575,288.628275
,,,,,100.905825,,227.56155,288.656125
,,,,,100.92935,,227.585525,288.67055
,,,,,100.952375,,227.630225,288.81525
,,,,,100.96865,,227.684275,288.82245
,,,,,100.974525,,227.7055,288.8467
,,,,,100.98115,,227.79645,288.962725
,,,,,101.000225,,227.8309,288.989975
,,,,,101.02305,,227.8733,289.06565
,,,,,101.032125,,227.895425,289.0851
,,,,,101.03845,,227.920125,289.2578
,,,,,101.0484,,227.93915,289.29615
,,,,,101.05445,,227.971125,289.304175
,,,,,101.058975,,228.039,289.31005
,,,,,101.07135,,228.0487,289.335
,,,,,101.076775,,228.0719,289.336025
,,,,,101.087075,,228.114425,289.48135
,,,,,101.0949,,228.150525,289.795175
,,,,,101.102275,,228.15895,290.30925
,,,,,101.109725,,228.33675,290.332525
,,,,,101.121775,,228.343125,290.414575
,,,,,101.13995,,228.3574,290.420175
,,,,,101.159975,,228.377025,290.426225
,,,,,101.169975,,228.444075,290.43195
,,,,,101.1789,,228.51285,290.44785
,,,,,101.1875,,228.5695,290.4569
,,,,,101.2069,,228.5913,290.543975
,,,,,101.22045,,228.6048,290.66055
,,,,,101.227275,,228.6435,290.731425
,,,,,101.24405,,228.6603,291.085975
,,,,,101.253075,,228.6829,291.2172
,,,,,101.3226,,228.740825,291.483125
,,,,,101.33225,,228.8526,291.532275
,,,,,101.3476,,228.8599,291.57315
,,,,,101.35545,,228.921125,291.5977
,,,,,101.368175,,228.974325,291.60335
,,,,,101.37475,,228.98595,291.779575
,,,,,101.387925,,229.02385,291.78705
,,,,,101.393225,,229.073475,291.7882
,,,,,101.403775,,229.0918,291.80105
,,,,,101.42285,,229.1117,291.865075
,,,,,101.42795,,229.134675,291.983025
,,,,,101.447475,,229.18495,292.242725
,,,,,101.453825,,229.194925,292.32465
,,,,,101.45695,,229.228725,292.4607
,,,,,101.472025,,229.245625,292.52625
,,,,,101.481875,,229.34555,292.7568
,,,,,101.499075,,229.356575,292.801075
,,,,,101.5495,,229.3951,292.8389
,,,,,101.567775,,229.416725,292.874175
,,,,,101.604175,,229.453875,292.89285
,,,,,101.61725,,229.486675,292.9397
,,,,,101.624975,,229.50495,292.9568
,,,,,101.639375,,229.5187,293.11995
,,,,,101.657875,,229.5401,293.252225
,,,,,101.675125,,229.567,293.28555
,,,,,101.69005,,229.62295,293.325625
,,,,,101.69405,,229.657225,293.34885
,,,,,101.702,,229.674125,293.39825
,,,,,101.703225,,229.68705,293.4842
,,,,,101.705775,,229.71,293.6657
,,,,,101.738775,,229.7321,293.7921
,,,,,101.7813,,229.757225,293.91665
,,,,,101.8096,,229.7851,293.986775
,,,,,101.82735,,229.814625,294.0163
,,,,,101.847925,,229.840675,294.041825
,,,,,101.8983,,229.9671,294.128725
,,,,,101.9824,,230.02135,294.3936
,,,,,102.02615,,230.059475,294.504875
,,,,,102.031,,230.0927,294.5528
,,,,,102.0378,,230.114675,294.5776
,,,,,102.052875,,230.174975,294.616625
,,,,,102.0996,,230.191075,294.67425
,,,,,102.27675,,230.254825,294.81235
,,,,,102.306725,,230.280575,295.0612
,,,,,102.496525,,230.294325,295.099475
,,,,,102.523875,,230.319675,295.112
,,,,,102.7341,,230.33335,295.2266
,,,,,102.909575,,230.340475,295.2475
,,,,,102.946025,,230.37055,295.27455
,,,,,103.0458,,230.39865,295.356675
,,,,,103.049675,,230.414975,295.40065
,,,,,103.068,,230.4395,295.415275
,,,,,103.080575,,230.459175,295.4499
,,,,,103.2157,,230.47565,295.58515
,,,,,103.536575,,230.4995,295.771725
,,,,,103.887825,,230.52555,295.798325
,,,,,104.05885,,230.554825,295.961
,,,,,104.0627,,230.61545,295.97855
,,,,,104.126275,,230.636125,296.009475
,,,,,104.237775,,230.665225,296.07055
,,,,,104.24985,,230.68795,296.175925
,,,,,104.343725,,230.73595,296.27895
,,,,,104.35685,,230.790725,296.401275
,,,,,104.3722,,230.814575,296.614775
,,,,,104.405675,,230.8483,296.655175
,,,,,104.426325,,230.858675,297.060275
,,,,,104.4606,,230.876225,297.08775
,,,,,104.4809,,230.8921,297.0932
,,,,,104.490525,,230.918025,297.176025
,,,,,104.5418,,230.947675,297.2348
,,,,,104.5452,,230.993575,297.23675
,,,,,104.594825,,231.007625,297.443625
,,,,,104.644725,,231.0198,297.6318
,,,,,104.679725,,231.03425,297.66685
,,,,,104.74105,,231.05935,297.9064
,,,,,104.800625,,231.08685,297.9592
,,,,,104.83905,,231.11675,297.987475
,,,,,104.88445,,231.126825,298.07715
,,,,,104.938325,,231.159275,298.37495
,,,,,104.96895,,231.187375,298.4483
,,,,,104.9775,,231.218325,298.5356
,,,,,105.033,,231.23695,298.55375
,,,,,105.284025,,231.246,298.6904
,,,,,105.3886,,231.3003,298.7786
,,,,,105.40525,,231.367775,298.79675
,,,,,105.4187,,231.394025,298.957875
,,,,,105.427525,,231.422825,298.96545
,,,,,105.4443,,231.4867,299.1078
,,,,,105.4916,,231.564675,299.33535
,,,,,105.510175,,231.627875,299.36375
,,,,,105.524,,231.653275,299.388525
,,,,,105.53215,,231.779825,299.483925
,,,,,105.54915,,231.79445,299.54275
,,,,,105.553775,,231.823,299.6265
,,,,,105.55735,,231.875625,299.690825
,,,,,105.56265,,231.894875,299.70025
,,,,,105.578975,,232.0186,299.744825
,,,,,105.611775,,232.0783,299.779275
,,,,,105.621575,,232.111425,299.81785
,,,,,105.641875,,232.124075,299.9755
,,,,,105.65105,,232.1346,
,,,,,105.664975,,232.14275,
,,,,,105.6769,,232.1614,
,,,,,105.6972,,232.19075,
,,,,,105.70565,,232.2145,
,,,,,105.72755,,232.233875,
,,,,,105.751225,,232.2606,
,,,,,105.76575,,232.2778,
,,,,,105.782675,,232.3213,
,,,,,105.7991,,232.34655,
,,,,,105.809275,,232.3607,
,,,,,105.826,,232.39555,
,,,,,105.854125,,232.40915,
,,,,,105.863575,,232.424475,
,,,,,105.919825,,232.472225,
,,,,,105.94225,,232.5003,
,,,,,105.986825,,232.526625,
,,,,,106.00775,,232.555775,
,,,,,106.03735,,232.59365,
,,,,,106.046,,232.638675,
,,,,,106.055525,,232.666575,
,,,,,106.06295,,232.689825,
,,,,,106.08375,,232.748925,
,,,,,106.12655,,232.767725,
,,,,,106.1641,,232.78645,
,,,,,106.205725,,232.825,
,,,,,106.2126,,232.8618,
,,,,,106.2352,,232.890725,
,,,,,106.284825,,232.919125,
,,,,,106.32215,,232.966875,
,,,,,106.377575,,232.98485,
,,,,,106.3949,,233.005125,
,,,,,106.450525,,233.1523,
,,,,,106.48495,,233.203675,
,,,,,106.494975,,233.213075,
,,,,,106.522425,,233.234375,
,,,,,106.536425,,233.2625,
,,,,,106.551925,,233.2792,
,,,,,106.5741,,233.324,
,,,,,106.583,,233.349225,
,,,,,106.6166,,233.380175,
,,,,,106.66835,,233.40585,
,,,,,106.69095,,233.468475,
,,,,,106.724425,,233.4905,
,,,,,106.7313,,233.50375,
,,,,,106.74125,,233.567075,
,,,,,106.747525,,233.611525,
,,,,,106.77415,,233.648025,
,,,,,106.782375,,233.664225,
,,,,,106.798,,233.71015,
,,,,,106.805925,,233.74425,
,,,,,106.83495,,233.81055,
,,,,,106.854675,,233.8394,
,,,,,106.86025,,233.85805,
,,,,,106.86695,,233.879175,
,,,,,106.889125,,233.903075,
,,,,,106.90305,,233.940625,
,,,,,106.92235,,233.95455,
,,,,,106.945525,,233.987825,
,,,,,106.958675,,234.004275,
,,,,,106.966425,,234.011025,
,,,,,106.977225,,234.032,
,,,,,106.989475,,234.04345,
,,,,,106.994125,,234.05285,
,,,,,107.008375,,234.090025,
,,,,,107.030925,,234.1119,
,,,,,107.04155,,234.119375,
,,,,,107.045325,,234.13165,
,,,,,107.06055,,234.162525,
,,,,,107.06805,,234.202675,
,,,,,107.210875,,234.259725,
,,,,,107.222325,,234.27985,
,,,,,107.25215,,234.29265,
,,,,,107.2644,,234.322825,
,,,,,107.286175,,234.3579,
,,,,,107.29595,,234.468525,
,,,,,107.321425,,234.497875,
,,,,,107.347575,,234.581675,
,,,,,107.3768,,234.619975,
,,,,,107.3885,,234.6483,
,,,,,107.39125,,234.665075,
,,,,,107.431475,,234.73925,
,,,,,107.450675,,234.784825,
,,,,,107.456025,,234.818,
,,,,,107.461825,,234.835375,
,,,,,107.4866,,234.898575,
,,,,,107.4976,,234.934825,
,,,,,107.526725,,234.958,
,,,,,107.553075,,234.97215,
,,,,,107.559125,,235.0029,
,,,,,107.580275,,235.031725,
,,,,,107.596425,,235.053125,
,,,,,107.59885,,235.06625,
,,,,,107.6324,,235.085925,
,,,,,107.6701,,235.100875,
,,,,,107.685975,,235.14335,
,,,,,107.69985,,235.1667,
,,,,,107.705475,,235.198775,
,,,,,107.712225,,235.275975,
,,,,,107.7278,,235.3205,
,,,,,107.74235,,235.346825,
,,,,,107.7482,,235.415975,
,,,,,107.7678,,235.45405,
,,,,,107.77,,235.5118,
,,,,,107.776975,,235.560175,
,,,,,107.804525,,235.568975,
,,,,,107.8204,,235.6119,
,,,,,107.83515,,235.635025,
,,,,,107.865,,235.69505,
,,,,,107.8727,,235.744025,
,,,,,107.9026,,235.7665,
,,,,,107.909375,,235.802425,
,,,,,107.970425,,235.8248,
,,,,,107.9908,,235.869925,
,,,,,107.99895,,235.893,
,,,,,108.03265,,235.92505,
,,,,,108.090225,,235.936875,
,,,,,108.109475,,235.958975,
,,,,,108.120325,,235.986675,
,,,,,108.128275,,236.008125,
,,,,,108.167475,,236.0288,
,,,,,108.17785,,236.12575,
,,,,,108.206425,,236.144625,
,,,,,108.258525,,236.1705,
,,,,,108.292125,,236.2226,
,,,,,108.299125,,236.357275,
,,,,,108.331525,,236.38745,
,,,,,108.401025,,236.445675,
,,,,,108.416,,236.505375,
,,,,,108.4257,,236.54215,
,,,,,108.4656,,236.5724,
,,,,,108.484075,,236.598925,
,,,,,108.51455,,236.643475,
,,,,,108.567525,,236.66295,
,,,,,108.590675,,236.68715,
,,,,,108.5979,,236.7355,
,,,,,108.615,,236.75105,
,,,,,108.62985,,236.765225,
,,,,,108.636375,,236.82895,
,,,,,108.68735,,236.842725,
,,,,,108.694125,,236.8613,
,,,,,108.6958,,236.881025,
,,,,,108.699275,,236.908125,
,,,,,108.70565,,236.92885,
,,,,,108.7253,,236.954125,
,,,,,108.75545,,236.99445,
,,,,,108.77705,,237.035875,
,,,,,108.81605,,237.10965,
,,,,,108.827175,,237.1255,
,,,,,108.88535,,237.176125,
,,,,,108.901225,,237.1963,
,,,,,108.913575,,237.2274,
,,,,,108.939725,,237.257825,
,,,,,108.95825,,237.26865,
,,,,,108.978825,,237.302525,
,,,,,109.012425,,237.317025,
,,,,,109.044775,,237.354275,
,,,,,109.063625,,237.36515,
,,,,,109.072675,,237.381775,
,,,,,109.10745,,237.40235,
,,,,,109.114525,,237.422725,
,,,,,109.12945,,237.46445,
,,,,,109.138775,,237.484175,
,,,,,109.257925,,237.51575,
,,,,,109.270625,,237.537575,
,,,,,109.2891,,237.5659,
,,,,,109.293075,,237.57895,
,,,,,109.310375,,237.597175,
,,,,,109.340625,,237.6169,
,,,,,109.415425,,237.628225,
,,,,,109.761475,,237.73715,
,,,,,109.831875,,237.75165,
,,,,,109.86665,,237.8184,
,,,,,109.92325,,237.8706,
,,,,,109.98485,,237.90935,
,,,,,110.017675,,237.931225,
,,,,,110.1137,,237.9678,
,,,,,110.193525,,237.994925,
,,,,,110.211575,,238.014775,
,,,,,110.35395,,238.055175,
,,,,,110.362375,,238.0699,
,,,,,110.373375,,238.10515,
,,,,,110.408425,,238.138625,
,,,,,110.427475,,238.168075,
,,,,,110.443325,,238.20965,
,,,,,110.453725,,238.23795,
,,,,,110.461025,,238.2737,
,,,,,110.48025,,238.315975,
,,,,,110.485275,,238.333075,
,,,,,110.4928,,238.35095,
,,,,,110.51355,,238.3735,
,,,,,110.5246,,238.39625,
,,,,,110.5332,,238.432475,
,,,,,110.553575,,238.454175,
,,,,,110.56425,,238.470025,
,,,,,110.603525,,238.49285,
,,,,,110.61145,,238.508525,
,,,,,110.627875,,238.5248,
,,,,,110.640175,,238.533425,
,,,,,110.685575,,238.599675,
,,,,,110.695125,,238.608425,
,,,,,110.71285,,238.62975,
,,,,,110.719975,,238.674025,
,,,,,110.7267,,238.68995,
,,,,,110.880775,,238.70655,
,,,,,110.915225,,238.7419,
,,,,,110.9258,,238.75385,
,,,,,110.966075,,238.80475,
,,,,,110.98615,,238.885775,
,,,,,110.995625,,238.933525,
,,,,,111.015625,,238.97115,
,,,,,111.1109,,238.993125,
,,,,,111.26315,,239.0145,
,,,,,111.290575,,239.043325,
,,,,,111.30505,,239.05575,
,,,,,111.339925,,239.0925,
,,,,,111.402825,,239.1253,
,,,,,111.40775,,239.1466,
,,,,,111.4428,,239.1563,
,,,,,111.63125,,239.173075,
,,,,,111.712925,,239.194175,
,,,,,111.778575,,239.215225,
,,,,,111.860725,,239.242075,
,,,,,111.887925,,239.26115,
,,,,,111.940125,,239.281,
,,,,,112.09895,,239.301425,
,,,,,112.1054,,239.31845,
,,,,,112.138775,,239.3964,
,,,,,112.192325,,239.44365,
,,,,,112.2099,,239.4619,
,,,,,112.2133,,239.507925,
,,,,,112.23735,,239.54405,
,,,,,112.24555,,239.5744,
,,,,,112.2893,,239.592325,
,,,,,112.292875,,239.622825,
,,,,,112.297625,,239.6459,
,,,,,112.326275,,239.68435,
,,,,,112.367175,,239.722675,
,,,,,112.383675,,239.754475,
,,,,,112.402825,,239.8,
,,,,,112.428875,,239.825725,
,,,,,112.43595,,239.857125,
,,,,,112.46415,,239.87515,
,,,,,112.47675,,239.91895,
,,,,,112.596025,,239.94025,
,,,,,112.598675,,239.9724,
,,,,,112.6491,,240.011975,
,,,,,112.6905,,240.02455,
,,,,,112.737725,,240.051275,
,,,,,112.74365,,240.080125,
,,,,,112.756525,,240.113375,
,,,,,112.84035,,240.138025,
,,,,,112.846525,,240.16585,
,,,,,112.874625,,240.1877,
,,,,,112.9378,,240.21355,
,,,,,112.963,,240.2902,
,,,,,113.53435,,240.3303,
,,,,,113.720775,,240.384725,
,,,,,114.28225,,240.3994,
,,,,,114.5684,,240.45675,
,,,,,114.7837,,240.4873,
,,,,,114.8256,,240.5081,
,,,,,114.9043,,240.5253,
,,,,,114.923,,240.558775,
,,,,,114.958525,,240.589425,
,,,,,114.97015,,240.623925,
,,,,,114.984,,240.646525,
,,,,,114.987775,,240.69685,
,,,,,114.994775,,240.7126,
,,,,,115.001275,,240.7332,
,,,,,115.01725,,240.761675,
,,,,,115.02485,,240.79635,
,,,,,115.032475,,240.819075,
,,,,,115.046975,,240.870925,
,,,,,115.0569,,240.902925,
,,,,,115.084875,,240.9676,
,,,,,115.09775,,240.98005,
,,,,,115.129675,,240.992825,
,,,,,115.147075,,241.013575,
,,,,,115.153,,241.0278,
,,,,,115.1924,,241.0389,
,,,,,115.279175,,241.106325,
,,,,,115.303575,,241.1224,
,,,,,115.321175,,241.16635,
,,,,,115.33065,,241.197025,
,,,,,115.448325,,241.211975,
,,,,,115.48425,,241.24435,
,,,,,115.5224,,241.26065,
,,,,,115.532375,,241.3085,
,,,,,115.543075,,241.32715,
,,,,,115.562225,,241.35695,
,,,,,115.566725,,241.386625,
,,,,,115.5878,,241.397675,
,,,,,115.6014,,241.40585,
,,,,,115.62515,,241.43815,
,,,,,115.6483,,241.50325,
,,,,,115.6556,,241.535075,
,,,,,115.665025,,241.566625,
,,,,,115.67305,,241.609725,
,,,,,115.685175,,241.6236,
,,,,,115.6893,,241.672125,
,,,,,115.694875,,241.729025,
,,,,,115.714075,,241.748025,
,,,,,115.71995,,241.793725,
,,,,,115.735625,,241.876225,
,,,,,115.741425,,241.916575,
,,,,,115.751775,,242.0407,
,,,,,115.76375,,242.06875,
,,,,,115.778425,,242.091225,
,,,,,115.7918,,242.178525,
,,,,,115.79915,,242.1991,
,,,,,115.803275,,242.28595,
,,,,,115.8132,,242.300675,
,,,,,115.826325,,242.335375,
,,,,,115.83095,,242.367825,
,,,,,115.837675,,242.421725,
,,,,,115.844225,,242.435425,
,,,,,115.850875,,242.464675,
,,,,,115.857025,,242.5164,
,,,,,115.86685,,242.558025,
,,,,,115.87245,,242.5805,
,,,,,115.89715,,242.613075,
,,,,,115.904325,,242.63555,
,,,,,115.905825,,242.670325,
,,,,,115.9106,,242.7109,
,,,,,115.91395,,242.77865,
,,,,,115.94395,,242.8057,
,,,,,115.950675,,242.830975,
,,,,,115.9598,,242.850075,
,,,,,115.991725,,242.894025,
,,,,,116.050925,,242.90975,
,,,,,116.07205,,242.938825,
,,,,,116.1327,,242.98385,
,,,,,116.139775,,243.028225,
,,,,,116.32255,,243.047525,
,,,,,116.359225,,243.112425,
,,,,,116.387525,,243.166575,
,,,,,116.41005,,243.179825,
,,,,,116.417875,,243.2032,
,,,,,116.433175,,243.2325,
,,,,,116.45125,,243.245475,
,,,,,116.46195,,243.26835,
,,,,,116.4663,,243.306925,
,,,,,116.4849,,243.32595,
,,,,,116.501125,,243.342675,
,,,,,116.504525,,243.36565,
,,,,,116.517075,,243.38585,
,,,,,116.524925,,243.406775,
,,,,,116.53125,,243.4337,
,,,,,116.540475,,243.5403,
,,,,,116.5466,,243.639975,
,,,,,116.54835,,243.67185,
,,,,,116.592925,,243.6889,
,,,,,116.60455,,243.722175,
,,,,,116.63505,,243.760425,
,,,,,116.6404,,243.897175,
,,,,,116.6712,,243.926,
,,,,,116.6947,,243.963575,
,,,,,116.754325,,243.992275,
,,,,,116.787125,,244.032075,
,,,,,116.8062,,244.065575,
,,,,,116.835675,,244.0835,
,,,,,116.8452,,244.1113,
,,,,,116.864525,,244.125725,
,,,,,116.873275,,244.1522,
,,,,,116.890725,,244.181475,
,,,,,116.9016,,244.206325,
,,,,,116.912525,,244.2211,
,,,,,116.915325,,244.2528,
,,,,,116.920175,,244.28285,
,,,,,116.92445,,244.322575,
,,,,,116.9364,,244.337725,
,,,,,116.940875,,244.392975,
,,,,,116.949225,,244.41265,
,,,,,116.96915,,244.436825,
,,,,,116.994075,,244.467825,
,,,,,117.04055,,244.488475,
,,,,,117.071825,,244.506275,
,,,,,117.083025,,244.550575,
,,,,,117.0902,,244.5749,
,,,,,117.142575,,244.60655,
,,,,,117.217225,,244.6168,
,,,,,117.221825,,244.6395,
,,,,,117.2444,,244.681475,
,,,,,117.336775,,244.717575,
,,,,,117.383725,,244.75135,
,,,,,117.489125,,244.829375,
,,,,,117.529625,,244.918425,
,,,,,117.549475,,244.934425,
,,,,,117.60225,,244.953125,
,,,,,117.708725,,245.015625,
,,,,,117.720025,,245.042075,
,,,,,117.724375,,245.066,
,,,,,117.742775,,245.08915,
,,,,,117.75875,,245.109625,
