SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11b
,,159.3204,216.485875,278.357125
,,159.3262,216.496825,278.4411
,,159.34985,216.545825,278.499625
,,159.3603,216.6139,278.5616
,,159.37595,216.660425,278.5974
,,159.385625,216.740875,278.701125
,,159.397125,216.75935,278.789
,,159.407375,216.78825,278.79575
,,159.418525,216.809875,278.83735
,,159.429125,216.830075,278.845525
,,159.4499,216.841425,278.9186
,,159.47105,216.861575,278.97765
,,159.486275,216.873025,278.996
,,159.517275,216.88505,279.06435
,,159.53215,216.895075,279.08575
,,159.54525,216.90785,279.10505
,,159.5586,216.965575,279.303325
,,159.57625,216.9803,279.35115
,,159.590025,216.988575,279.389775
,,159.609,216.9982,279.4005
,,159.628725,217.067375,279.469275
,,159.647875,217.08645,279.5887
,,159.672775,217.09835,279.66055
,,159.700975,217.1116,279.686975
,,159.7118,217.177025,279.693075
,,159.72345,217.214275,279.700325
,,159.732,217.25985,279.712275
,,159.738775,217.28845,279.786
,,159.74805,217.30305,279.92615
,,159.75785,217.3112,279.943375
,,159.765625,217.32795,280.006425
,,159.7837,217.33755,280.0318
,,159.793125,217.3826,280.1444
,,159.799875,217.39275,280.29755
,,159.8149,217.40075,280.364325
,,159.8265,217.412075,280.562975
,,159.839625,217.4222,280.616725
,,159.869625,217.431575,280.7228
,,159.8849,217.451375,280.740775
,,159.904825,217.47235,280.74925
,,159.9308,217.487675,280.7993
,,159.9478,217.5056,280.875925
,,159.9675,217.538175,280.890025
,,160.00565,217.548225,280.917825
,,160.024875,217.5605,280.980275
,,160.03555,217.57135,281.040825
,,160.0458,217.5826,281.0685
,,160.054325,217.592075,281.105125
,,160.067925,217.60145,281.164075
,,160.0751,217.61745,281.21305
,,160.097,217.64425,281.278225
,,160.11915,217.830275,281.369125
,,160.125775,217.8399,281.380025
,,160.14235,217.854425,281.4041
,,160.152175,217.872175,281.4209
,,160.1642,217.920475,281.5311
,,160.1804,217.9558,281.563825
,,160.19615,218.0034,281.610575
,,160.21215,218.02835,281.6205
,,160.231375,218.04005,281.682575
,,160.250625,218.069325,281.69995
,,160.266075,218.0796,281.926925
,,160.27945,218.11045,282.159475
,,160.2991,218.137525,282.2874
,,160.3174,218.151475,282.298625
,,160.33335,218.1695,282.32425
,,160.35475,218.190725,282.3511
,,160.377575,218.216025,282.355875
,,160.38525,218.22845,282.4059
,,160.409275,218.272825,282.419675
,,160.4175,218.28635,282.44085
,,160.425325,218.316075,282.521675
,,160.432675,218.3267,282.58405
,,160.4464,218.33955,282.670275
,,160.451625,218.36485,282.7167
,,160.460375,218.3971,282.7465
,,160.484775,218.4109,282.93885
,,160.4974,218.425625,282.9649
,,160.514775,218.43715,282.973625
,,160.524275,218.4694,283.055225
,,160.53505,218.49515,283.119325
,,160.54605,218.548775,283.141425
,,160.569525,218.560225,283.164175
,,160.58115,218.5826,283.211575
,,160.59265,218.59325,283.2569
,,160.60285,218.662325,283.514475
,,160.6154,218.696625,283.52505
,,160.6282,218.898025,283.533525
,,160.64485,218.968275,283.6491
,,160.6559,218.989875,283.696475
,,160.669675,219.0287,283.70965
,,160.687825,219.152125,283.76125
,,160.704025,219.22955,283.833475
,,160.7198,219.23925,283.981225
,,160.734775,219.2467,283.99485
,,160.759525,219.254225,284.004025
,,160.78685,219.266325,284.01635
,,160.805425,219.294525,284.0343
,,160.83005,219.303275,284.042525
,,160.848525,219.31835,284.0954
,,160.8762,219.59515,284.122225
,,160.89145,219.687575,284.151125
,,160.89855,219.7663,284.1799
,,160.92505,219.783275,284.313
,,160.9312,219.798375,284.341075
,,160.937475,219.8225,284.48995
,,160.9431,219.85935,284.511
,,160.957475,219.92535,284.51875
,,160.9623,219.985975,284.534475
,,160.986225,220.01,284.57825
,,160.9946,220.05405,284.648725
,,161.004675,220.075375,284.687175
,,161.024675,220.09895,284.7434
,,161.04245,220.1128,284.780425
,,161.0542,220.123,284.809625
,,161.069575,220.1947,284.8245
,,161.096125,220.204025,284.903875
,,161.10995,220.22055,284.93685
,,161.12465,220.231,284.99185
,,161.16635,220.240425,285.01075
,,161.184625,220.253,285.148225
,,161.202025,220.26295,285.19335
,,161.221825,220.30175,285.209075
,,161.266,220.31625,285.233425
,,161.2839,220.32485,285.24705
,,161.299325,220.3338,285.286525
,,161.322725,220.3762,285.298225
,,161.3386,220.406725,285.307325
,,161.374775,220.423675,285.3429
,,161.3942,220.466675,285.369425
,,161.4122,220.498475,285.417625
,,161.4264,220.511425,285.45115
,,161.44355,220.525075,285.506575
,,161.46385,220.539825,285.5372
,,161.505425,220.569175,285.683775
,,161.524025,220.5783,285.7001
,,161.54595,220.5895,285.941175
,,161.555375,220.605575,285.94845
,,161.563,220.6375,285.999525
,,161.5804,220.662625,286.037125
,,161.588725,220.692225,286.076625
,,161.594675,220.7166,286.377775
,,161.602975,220.740075,286.45405
,,161.6091,220.791575,286.46525
,,161.6237,220.836375,286.477675
,,161.631,220.848375,286.4955
,,161.6387,220.860125,286.54845
,,161.645875,220.8688,286.579
,,161.6532,220.894375,286.6051
,,161.65915,220.90675,286.718425
,,161.66675,220.920125,286.831575
,,161.6821,221.038275,286.85365
,,161.68965,221.09865,286.91715
,,161.706875,221.1272,286.929925
,,161.71695,221.1729,286.94235
,,161.750875,221.1942,287.019875
,,161.76905,221.2438,287.032025
,,161.781975,221.4702,287.064875
,,161.799475,221.486675,287.08505
,,161.810475,221.490175,287.110325
,,161.821025,221.495975,287.166825
,,161.83375,221.5031,287.265125
,,161.847675,221.51715,287.343575
,,161.8797,221.52705,287.4222
,,161.899575,221.565325,287.480175
,,161.9457,221.5785,287.500625
,,161.967975,221.6131,287.6224
,,161.986475,221.622375,287.653
,,162.00775,221.63495,287.684075
,,162.025125,221.6725,287.70635
,,162.049075,221.703525,287.7796
,,162.065325,221.715375,287.896575
,,162.0801,221.7292,287.9258
,,162.10065,221.758375,288.0334
,,162.10995,222.051325,288.086875
,,162.116775,222.07085,288.35135
,,162.124075,222.112,288.360275
,,162.150375,222.124575,288.3671
,,162.160425,222.16345,288.411125
,,162.171925,222.175025,288.51175
,,162.196725,222.1984,288.519825
,,162.218725,222.264175,288.55475
,,162.2287,222.2844,288.636175
,,162.239175,222.2935,288.65145
,,162.252475,222.30435,288.8537
,,162.263475,222.33665,288.885925
,,162.27295,222.4321,288.95635
,,162.288,222.44875,288.9932
,,162.2974,222.459525,289.0179
,,162.309575,222.4658,289.029025
,,162.32465,222.483725,289.042425
,,162.336025,222.4905,289.055175
,,162.348825,222.516025,289.079925
,,162.3687,222.522925,289.112525
,,162.3872,222.531675,289.137525
,,162.40485,222.54195,289.14705
,,162.423725,222.570775,289.255875
,,162.45095,222.5835,289.292625
,,162.478125,222.618825,289.303675
,,162.524875,222.628425,289.41325
,,162.537375,222.641475,289.44965
,,162.5613,222.652875,289.470375
,,162.568075,222.664575,289.522725
,,162.580925,222.694425,289.685675
,,162.58745,222.728575,289.70355
,,162.5951,222.79605,289.72465
,,162.61185,222.8069,289.839875
,,162.6194,222.83665,289.93315
,,162.629775,222.8481,289.98695
,,162.642125,222.93345,290.140525
,,162.651825,223.005225,290.152125
,,162.6643,223.018975,290.16275
,,162.674425,223.065325,290.17835
,,162.68965,223.30905,290.19145
,,162.6998,223.3296,290.2399
,,162.712775,223.3411,290.275475
,,162.72745,223.349375,290.50605
,,162.746525,223.37825,290.518475
,,162.75745,223.3924,290.5456
,,162.77195,223.4067,290.5697
,,162.7892,223.44615,290.6148
,,162.806625,223.480625,290.705375
,,162.818575,223.556325,290.785625
,,162.83475,223.575875,290.8692
,,162.854725,223.615475,290.87975
,,162.868125,223.658925,290.8973
,,162.8911,223.685,290.9458
,,162.90985,223.722975,290.95355
,,162.93405,223.96675,290.974925
,,162.9521,223.99085,290.9877
,,162.975125,224.000025,291.070925
,,162.99275,224.05085,291.1022
,,163.0131,224.112525,291.152075
,,163.02115,224.1626,291.186325
,,163.0315,224.175825,291.27645
,,163.039125,224.199575,291.376075
,,163.04705,224.256125,291.418825
,,163.05335,224.332025,291.4431
,,163.06,224.364,291.45395
,,163.067375,224.684875,291.4817
,,163.0815,224.74885,291.5039
,,163.08715,224.760325,291.59915
,,163.096475,224.76785,291.6229
,,163.103625,224.843375,291.658425
,,163.114975,224.85955,291.77465
,,163.13245,224.91315,291.82145
,,163.14545,224.92515,291.8376
,,163.155675,224.9347,291.873125
,,163.1663,224.97745,291.882225
,,163.1755,225.171375,291.91495
,,163.186525,225.18445,291.937025
,,163.197075,225.231425,291.982625
,,163.22465,225.352375,292.055975
,,163.2402,225.4313,292.101075
,,163.2582,225.4421,292.1293
,,163.273025,225.4902,292.206925
,,163.294325,225.578925,292.247225
,,163.312025,225.6028,292.26485
,,163.322925,225.62015,292.281825
,,163.343325,225.6321,292.317475
,,163.3567,225.643325,292.388925
,,163.388675,225.6565,292.406775
,,163.40515,225.67075,292.577225
,,163.4305,225.689475,292.610325
,,163.45555,225.714825,292.681375
,,163.4896,225.7265,292.72555
,,163.50205,225.7411,292.741275
,,163.5152,225.7558,292.82575
,,163.52445,225.7618,292.8406
,,163.5354,225.769625,292.857925
,,163.545075,225.776975,292.87145
,,163.551775,225.78585,292.886825
,,163.55935,225.8012,292.90475
,,163.56755,225.81,292.92
,,163.57375,225.82675,292.9612
,,163.583625,225.8592,292.979625
,,163.590275,225.8699,292.997025
,,163.599275,225.88845,293.0192
,,163.61975,225.901,293.25775
,,163.63,225.915475,293.27675
,,163.639675,226.05695,293.34235
,,163.6495,226.126475,293.3685
,,163.6598,226.1361,293.386725
,,163.670725,226.15195,293.397175
,,163.683125,226.16205,293.44525
,,163.6969,226.1778,293.480375
,,163.7082,226.18805,293.544125
,,163.7206,226.2254,293.613625
,,163.733125,226.23385,293.661925
,,163.761975,226.2552,293.821375
,,163.774225,226.3057,293.85195
,,163.7882,226.337525,293.861575
,,163.802075,226.36385,293.909925
,,163.820225,226.386375,293.9643
,,163.83805,226.406625,293.9903
,,163.854,226.4352,294.034425
,,163.86915,226.4454,294.103125
,,163.884275,226.462925,294.335575
,,163.900825,226.4935,294.359025
,,163.918,226.510075,294.389475
,,163.939325,226.6128,294.40235
,,163.9544,226.758575,294.5069
,,163.9806,226.7941,294.536875
,,164.0071,226.8073,294.6051
,,164.023525,226.8187,294.708775
,,164.057275,226.848625,295.040625
,,164.073175,226.868225,295.0863
,,164.09175,226.89755,295.10615
,,164.12065,226.93465,295.1782
,,164.12725,226.977975,295.308525
,,164.136875,226.9895,295.321725
,,164.14385,227.001675,295.341825
,,164.15075,227.02335,295.445375
,,164.15825,227.036625,295.461375
,,164.16305,227.0906,295.49975
,,164.1675,227.130775,295.525525
,,164.17315,227.3147,295.564025
,,164.180875,227.33275,295.592725
,,164.1877,227.35535,295.628
,,164.1945,227.37255,295.6938
,,164.2009,227.385475,295.719225
,,164.2094,227.406875,295.730425
,,164.2181,227.435925,295.769225
,,164.235025,227.4604,295.97565
,,164.243375,227.47275,296.119575
,,164.26575,227.493275,296.145275
,,164.275175,227.501775,296.19025
,,164.28775,227.526,296.231525
,,164.299875,227.53955,296.3239
,,164.311125,227.552375,296.664625
,,164.326825,227.596375,296.6982
,,164.336925,227.6247,296.71215
,,164.3551,227.639475,296.82015
,,164.366475,227.6517,296.916125
,,164.3811,227.66155,296.96
,,164.39435,227.697075,296.9753
,,164.407975,227.716525,296.98005
,,164.42135,227.734225,296.9943
,,164.432975,227.7875,297.002725
,,164.446575,227.879625,297.040425
,,164.46215,228.0158,297.069325
,,164.4746,228.02075,297.086125
,,164.49,228.031075,297.151575
,,164.501,228.041525,297.233425
,,164.511675,228.0549,297.2566
,,164.52935,228.06895,297.306325
,,164.539225,228.075775,297.31225
,,164.549025,228.086875,297.4238
,,164.5624,228.098425,297.47595
,,164.577475,228.133975,297.525775
,,164.58835,228.163475,297.543725
,,164.5997,228.1742,297.557025
,,164.611525,228.1843,297.5715
,,164.62665,228.20515,297.6329
,,164.6374,228.21365,297.672275
,,164.649925,228.22685,297.744625
,,164.661575,228.237525,297.7714
,,164.67635,228.2724,297.785
,,164.690375,228.47975,297.81775
,,164.702925,228.4902,297.843025
,,164.7188,228.499375,297.85115
,,164.730225,228.509575,297.93875
,,164.7448,228.536275,297.96975
,,164.757025,228.54955,298.01595
,,164.768775,228.560375,298.06615
,,164.78275,228.598525,298.0885
,,164.79535,228.609025,298.101675
,,164.808225,228.620975,298.1401
,,164.823675,228.63885,298.1817
,,164.835075,228.64655,298.2697
,,164.849975,228.657675,298.3053
,,164.864725,228.668675,298.34205
,,164.876975,228.67775,298.353625
,,164.89425,228.6888,298.426625
,,164.909825,228.700475,298.462675
,,164.926575,228.716825,298.473525
,,164.938425,228.944625,298.55
,,164.954825,229.040375,298.637025
,,164.975475,229.070475,298.687275
,,165.013175,229.092775,298.71335
,,165.03585,229.1052,298.72805
,,165.0688,229.131025,298.831125
,,165.08135,229.166575,298.8459
,,165.088825,229.185975,298.86505
,,165.102875,229.241275,298.891675
,,165.109575,229.65385,298.923725
,,165.114275,229.710475,299.06845
,,165.120525,229.7331,299.093475
,,165.12555,229.7419,299.100825
,,165.136,229.75985,299.1393
,,165.14245,229.790325,299.26325
,,165.147325,229.869325,299.50145
,,165.1547,229.8842,299.51545
,,165.16835,229.907125,299.5217
,,165.178675,229.934525,299.52595
,,165.18495,229.9477,299.53
,,165.192225,229.955725,299.53435
,,165.199,229.973375,299.550075
,,165.209875,229.98675,299.593575
,,165.2178,230.00855,299.6112
,,165.22705,230.0209,299.64265
,,165.23405,230.0514,299.6925
,,165.2502,230.06405,299.95325
,,165.269125,230.07615,300.00785
,,165.279225,230.089725,300.02335
,,165.29535,230.103075,300.034275
,,165.30665,230.1102,300.06715
,,165.318325,230.120225,300.169925
,,165.338725,230.147675,300.183675
,,165.349275,230.191375,300.244225
,,165.35665,230.205075,300.2604
,,165.3684,230.23545,300.3254
,,165.384875,230.2491,300.436175
,,165.3968,230.265875,300.4573
,,165.4183,230.326975,
,,165.43095,230.409075,
,,165.44575,230.491025,
,,165.472825,230.5135,
,,165.487675,230.533875,
,,165.506575,230.568175,
,,165.527375,230.58965,
,,165.5483,230.6087,
,,165.5694,230.620375,
,,165.589175,230.65755,
,,165.600325,230.679625,
,,165.62335,230.6885,
,,165.64575,230.70565,
,,165.674825,230.713525,
,,165.6908,230.722275,
,,165.7065,230.7336,
,,165.724825,230.743475,
,,165.742775,230.752075,
,,165.7629,230.7848,
,,165.780775,230.792075,
,,165.79945,230.80805,
,,165.8213,230.8198,
,,165.844575,230.83335,
,,165.876625,230.84365,
,,165.90935,230.876725,
,,165.93315,230.89075,
,,165.943075,230.926425,
,,165.950425,230.9683,
,,165.959525,230.983,
,,165.96685,231.01685,
,,165.9729,231.029425,
,,165.98165,231.062775,
,,165.990575,231.086225,
,,166.004725,231.1163,
,,166.0105,231.365275,
,,166.02495,231.3757,
,,166.039375,231.3899,
,,166.054375,231.40135,
,,166.06115,231.416025,
,,166.066575,231.428475,
,,166.075025,231.439,
,,166.08295,231.4507,
,,166.0931,231.471175,
,,166.1015,231.540525,
,,166.11165,231.552975,
,,166.1304,231.5872,
,,166.141575,231.60475,
,,166.15735,231.637175,
,,166.168875,231.8894,
,,166.180175,231.914375,
,,166.197325,231.9339,
,,166.212725,231.9498,
,,166.231175,231.961,
,,166.24325,231.970025,
,,166.26025,231.987125,
,,166.273525,231.99915,
,,166.2939,232.05265,
,,166.312775,232.09385,
,,166.332575,232.1137,
,,166.35045,232.16,
,,166.36525,232.186,
,,166.375225,232.20845,
,,166.38415,232.229525,
,,166.39005,232.297975,
,,166.39575,232.3123,
,,166.39695,232.49385,
,,166.4094,232.52565,
,,166.41605,232.5497,
,,166.4227,232.56235,
,,166.429125,232.56985,
,,166.4357,232.579275,
,,166.442675,232.592,
,,166.4488,232.762275,
,,166.467875,232.76925,
,,166.482225,232.777725,
,,166.49745,232.787025,
,,166.513475,232.792025,
,,166.53095,232.8075,
,,166.539825,232.820925,
,,166.557225,232.8852,
,,166.573075,232.9025,
,,166.583575,232.916025,
,,166.589475,232.93065,
,,166.60675,232.944225,
,,166.614225,232.965975,
,,166.62515,232.98795,
,,166.643775,232.99665,
,,166.652575,233.017,
,,166.66515,233.026375,
,,166.692025,233.041375,
,,166.72255,233.0537,
,,166.741125,233.0688,
,,166.758775,233.0815,
,,166.77205,233.095,
,,166.79055,233.1083,
,,166.809175,233.1211,
,,166.824375,233.128325,
,,166.84765,233.154675,
,,166.86955,233.212325,
,,166.8908,233.24175,
,,166.90425,233.2805,
,,166.914275,233.334175,
,,166.9254,233.36775,
,,166.930075,233.3815,
,,166.9344,233.3898,
,,166.944525,233.4199,
,,166.9503,233.452725,
,,166.957025,233.496,
,,166.963675,233.53115,
,,166.97005,233.5514,
,,166.97515,233.587225,
,,166.993075,233.61885,
,,167.00095,233.634125,
,,167.010975,233.6439,
,,167.0215,233.6559,
,,167.03725,233.7258,
,,167.0449,233.735225,
,,167.062225,233.80075,
,,167.0769,233.81545,
,,167.0887,233.832125,
,,167.10535,233.847125,
,,167.123775,233.864825,
,,167.141025,233.88025,
,,167.151725,233.897825,
,,167.16945,233.95065,
,,167.187,233.965025,
,,167.213325,233.981075,
,,167.24295,234.253175,
,,167.26355,234.2757,
,,167.272075,234.29375,
,,167.28355,234.30845,
,,167.29245,234.3163,
,,167.299725,234.324275,
,,167.3088,234.334925,
,,167.316075,234.343025,
,,167.348,234.368775,
,,167.3575,234.381225,
,,167.36465,234.407175,
,,167.3698,234.42855,
,,167.37885,234.480025,
,,167.38525,234.4965,
,,167.406575,234.51025,
,,167.41775,234.519125,
