SPK_SPKC05a,SPK_SPKC05b,SPK_SPKC05c,SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC14a
,,,786.440675,,
,,,786.5103,,
,,,786.520775,,
,,,786.557925,,
,,,786.643825,,
,,,786.694575,,
,,,786.77145,,
,,,786.810525,,
,,,786.835925,,
,,,786.84995,,
,,,786.863075,,
,,,786.8909,,
,,,787.01015,,
,,,787.03415,,
,,,787.089925,,
,,,787.173825,,
,,,787.202175,,
,,,787.2743,,
,,,787.350825,,
,,,787.3564,,
,,,787.3781,,
,,,787.41575,,
,,,787.557625,,
,,,787.6096,,
,,,787.63095,,
,,,787.661825,,
,,,787.7191,,
,,,787.758575,,
,,,787.8155,,
,,,787.856225,,
,,,787.9065,,
,,,787.984075,,
,,,788.025025,,
,,,788.0799,,
,,,788.088825,,
,,,788.11795,,
,,,788.1317,,
,,,788.1646,,
,,,788.1672,,
,,,788.183825,,
,,,788.20945,,
,,,788.22345,,
,,,788.319625,,
,,,788.356875,,
,,,788.36875,,
,,,788.540325,,
,,,788.566975,,
,,,788.638925,,
,,,788.66525,,
,,,788.716475,,
,,,788.727425,,
,,,788.7625,,
,,,788.8365,,
,,,788.84825,,
,,,788.94855,,
,,,789.0049,,
,,,789.0121,,
,,,789.046825,,
,,,789.087675,,
,,,789.13895,,
,,,789.2053,,
,,,789.2233,,
,,,789.2475,,
,,,789.2532,,
,,,789.313925,,
,,,789.444025,,
,,,789.451625,,
,,,789.4983,,
,,,789.6204,,
,,,789.62825,,
,,,789.642575,,
,,,789.651875,,
,,,789.6938,,
,,,789.72835,,
,,,789.8069,,
,,,789.8376,,
,,,789.911625,,
,,,790.05225,,
,,,790.115875,,
,,,790.288975,,
,,,790.343025,,
,,,790.35145,,
,,,790.496975,,
,,,790.529975,,
,,,790.568875,,
,,,790.5746,,
,,,790.62735,,
,,,790.69355,,
,,,790.71855,,
,,,790.78135,,
,,,790.830025,,
,,,790.847275,,
,,,790.8894,,
,,,790.900475,,
,,,790.9155,,
,,,790.992125,,
,,,791.06395,,
,,,791.1099,,
,,,791.125575,,
,,,791.1575,,
,,,791.205025,,
,,,791.267775,,
,,,791.289225,,
,,,791.30125,,
,,,791.334,,
,,,791.364975,,
,,,791.396425,,
,,,791.5156,,
,,,791.6777,,
,,,791.68255,,
,,,791.8212,,
,,,791.828325,,
,,,791.915625,,
,,,791.929075,,
,,,791.966875,,
,,,792.003875,,
,,,792.063375,,
,,,792.096125,,
,,,792.1064,,
,,,792.1584,,
,,,792.222125,,
,,,792.2332,,
,,,792.25,,
,,,792.276175,,
,,,792.2837,,
,,,792.38985,,
,,,792.443125,,
,,,792.570075,,
,,,792.641125,,
,,,792.657675,,
,,,792.659175,,
,,,792.70895,,
,,,792.768625,,
,,,792.783025,,
,,,792.9046,,
,,,792.920325,,
,,,793.07345,,
,,,793.08855,,
,,,793.130775,,
,,,793.201725,,
,,,793.2103,,
,,,793.354775,,
,,,793.361675,,
,,,793.4706,,
,,,793.51025,,
,,,793.5346,,
,,,793.619125,,
,,,793.734175,,
,,,793.89295,,
,,,793.933875,,
,,,794.06325,,
,,,794.0664,,
,,,794.122425,,
,,,794.2061,,
,,,794.25875,,
,,,794.3236,,
,,,794.368925,,
,,,794.387275,,
,,,794.39515,,
,,,794.5108,,
,,,794.615325,,
,,,794.6862,,
,,,794.72615,,
,,,794.759925,,
,,,794.7712,,
,,,794.824375,,
,,,794.83205,,
,,,794.904825,,
,,,794.954975,,
,,,794.97855,,
,,,795.0535,,
,,,795.156275,,
,,,795.17755,,
,,,795.18985,,
,,,795.252575,,
,,,795.270125,,
,,,795.31705,,
,,,795.3934,,
,,,795.5083,,
,,,795.543075,,
,,,795.621325,,
,,,795.7231,,
,,,795.76765,,
,,,795.799625,,
,,,795.8821,,
,,,795.9857,,
,,,796.04055,,
,,,796.0468,,
,,,796.083475,,
,,,796.136525,,
,,,796.19325,,
,,,796.2041,,
,,,796.27025,,
,,,796.326475,,
,,,796.34795,,
,,,796.351125,,
,,,796.373325,,
,,,796.41275,,
,,,796.42455,,
,,,796.442625,,
,,,796.478725,,
,,,796.510775,,
,,,796.531625,,
,,,796.564325,,
,,,796.571575,,
,,,796.61175,,
,,,796.648075,,
,,,796.7549,,
,,,796.805125,,
,,,796.80895,,
,,,796.88355,,
,,,796.8881,,
,,,796.9066,,
,,,796.928425,,
,,,796.941325,,
,,,796.954375,,
,,,796.994525,,
,,,797.021925,,
,,,797.047375,,
,,,797.06,,
,,,797.10545,,
,,,797.168525,,
,,,797.183825,,
,,,797.1884,,
,,,797.219325,,
,,,797.2721,,
,,,797.28355,,
,,,797.3355,,
,,,797.4081,,
,,,797.464375,,
,,,797.508925,,
,,,797.558325,,
,,,797.717075,,
,,,797.7384,,
,,,797.7742,,
,,,797.85905,,
,,,797.925475,,
,,,797.9523,,
,,,797.987875,,
,,,797.998925,,
,,,798.04595,,
,,,798.054525,,
,,,798.058625,,
,,,798.097975,,
,,,798.1383,,
,,,798.191675,,
,,,798.2611,,
,,,798.3678,,
,,,798.430625,,
,,,798.4604,,
,,,798.5071,,
,,,798.63145,,
,,,798.7324,,
,,,798.798275,,
,,,798.82645,,
,,,798.830525,,
,,,798.8395,,
,,,798.850525,,
,,,798.92225,,
,,,799.01295,,
,,,799.051375,,
,,,799.10095,,
,,,799.105575,,
,,,799.145225,,
,,,799.237625,,
,,,799.295275,,
,,,799.3406,,
,,,799.345775,,
,,,799.381075,,
,,,799.417375,,
,,,799.448425,,
,,,799.496725,,
,,,799.508325,,
,,,799.52985,,
,,,799.587475,,
,,,799.624825,,
,,,799.630875,,
,,,799.631875,,
,,,799.67235,,
,,,799.705075,,
,,,799.834525,,
,,,800.0198,,
,,,800.0723,,
,,,800.109825,,
,,,800.281275,,
,,,800.313025,,
,,,800.357275,,
,,,800.437125,,
,,,800.489675,,
,,,800.549525,,
,,,800.65335,,
,,,800.777025,,
,,,800.863175,,
,,,800.8775,,
,,,800.9193,,
,,,800.921675,,
,,,800.96945,,
,,,800.97935,,
,,,801.08,,
,,,801.13145,,
,,,801.180475,,
,,,801.187525,,
,,,801.2415,,
,,,801.33,,
,,,801.380225,,
,,,801.404175,,
,,,801.451125,,
,,,801.489125,,
,,,801.512725,,
,,,801.5698,,
,,,801.60325,,
,,,801.6222,,
,,,801.670275,,
,,,801.78925,,
,,,801.9722,,
,,,802.01955,,
,,,802.100875,,
,,,802.129925,,
,,,802.156325,,
,,,802.177075,,
,,,802.186475,,
,,,802.20595,,
,,,802.263825,,
,,,802.272375,,
,,,802.35095,,
,,,802.3893,,
,,,802.42,,
,,,802.472825,,
,,,802.488275,,
,,,802.5845,,
,,,802.636925,,
,,,802.643375,,
,,,802.66705,,
,,,802.698175,,
,,,802.746,,
,,,802.9148,,
,,,802.92265,,
,,,803.086,,
,,,803.119325,,
,,,803.2299,,
,,,803.2556,,
,,,803.271025,,
,,,803.384875,,
,,,803.42265,,
,,,803.438375,,
,,,803.477125,,
,,,803.5053,,
,,,803.523075,,
,,,803.5746,,
,,,803.591275,,
,,,803.652025,,
,,,803.7107,,
,,,803.76015,,
,,,803.82185,,
,,,803.87765,,
,,,803.90255,,
,,,803.983525,,
,,,804.101675,,
,,,804.236075,,
,,,804.2588,,
,,,804.345725,,
,,,804.36685,,
,,,804.445825,,
,,,804.535975,,
,,,804.6122,,
,,,804.633375,,
,,,804.68455,,
,,,804.68885,,
,,,804.77495,,
,,,804.9638,,
,,,805.14455,,
,,,805.185475,,
,,,805.198875,,
,,,805.269375,,
,,,805.312,,
,,,805.328725,,
,,,805.364,,
,,,805.392825,,
,,,805.43825,,
,,,805.477275,,
,,,805.536625,,
,,,805.6062,,
,,,805.688675,,
,,,805.726175,,
,,,805.731125,,
,,,805.738325,,
,,,805.821625,,
,,,805.83885,,
,,,805.8418,,
,,,805.87395,,
,,,805.90755,,
,,,805.9306,,
,,,805.9889,,
,,,806.027525,,
,,,806.054125,,
,,,806.07495,,
,,,806.1125,,
,,,806.13405,,
,,,806.18795,,
,,,806.213325,,
,,,806.2232,,
,,,806.2639,,
,,,806.27995,,
,,,806.329825,,
,,,806.384075,,
,,,806.449575,,
,,,806.50055,,
,,,806.523325,,
,,,806.55115,,
,,,806.555,,
,,,806.586025,,
,,,806.5879,,
,,,806.66805,,
,,,806.68665,,
,,,806.69745,,
,,,806.7501,,
,,,806.75445,,
,,,806.7948,,
,,,806.879925,,
,,,806.931525,,
,,,806.990175,,
,,,806.998425,,
,,,807.009775,,
,,,807.066025,,
,,,807.2475,,
,,,807.304675,,
,,,807.44345,,
,,,807.591725,,
,,,807.63125,,
,,,807.704375,,
,,,807.7326,,
,,,807.749225,,
,,,807.77285,,
,,,807.777525,,
,,,807.77905,,
,,,807.8132,,
,,,807.885425,,
,,,807.894625,,
,,,807.902125,,
,,,807.980825,,
,,,808.1008,,
,,,808.177,,
,,,808.201025,,
,,,808.25935,,
,,,808.3055,,
,,,808.3073,,
,,,808.3445,,
,,,808.353625,,
,,,808.41755,,
,,,808.419575,,
,,,808.488375,,
,,,808.523525,,
,,,808.573425,,
,,,808.63185,,
,,,808.736675,,
,,,808.7402,,
,,,808.76035,,
,,,808.767475,,
,,,808.81585,,
,,,808.84945,,
,,,808.873475,,
,,,808.880325,,
,,,808.939475,,
,,,809.016575,,
,,,809.03175,,
,,,809.1364,,
,,,809.195275,,
,,,809.211075,,
,,,809.311325,,
,,,809.343425,,
,,,809.362025,,
,,,809.409975,,
,,,809.47375,,
,,,809.4764,,
,,,809.58905,,
,,,809.5983,,
,,,809.637175,,
,,,809.693075,,
,,,809.709375,,
,,,809.73525,,
,,,809.763475,,
,,,809.831275,,
,,,809.926025,,
,,,809.974575,,
,,,810.0058,,
,,,810.049,,
,,,810.1342,,
,,,810.2026,,
,,,810.237675,,
,,,810.267275,,
,,,810.287075,,
,,,810.36775,,
,,,810.379975,,
,,,810.4275,,
,,,810.508825,,
,,,810.5439,,
,,,810.5502,,
,,,810.569725,,
,,,810.7009,,
,,,810.75015,,
,,,810.83895,,
,,,810.901525,,
,,,810.91825,,
,,,811.0002,,
,,,811.03755,,
,,,811.1636,,
,,,811.2077,,
,,,811.226525,,
,,,811.251025,,
,,,811.275075,,
,,,811.284,,
,,,811.3173,,
,,,811.413525,,
,,,811.478425,,
,,,811.63045,,
,,,811.67,,
,,,811.7176,,
,,,811.727525,,
,,,811.7567,,
,,,811.766625,,
,,,811.83965,,
,,,811.854675,,
,,,811.882075,,
,,,811.89835,,
,,,811.909925,,
,,,811.98835,,
,,,812.0801,,
,,,812.11215,,
,,,812.14355,,
,,,812.193375,,
,,,812.22175,,
,,,812.2297,,
,,,812.277825,,
,,,812.3482,,
,,,812.45215,,
,,,812.4924,,
,,,812.544825,,
,,,812.57715,,
,,,812.616225,,
,,,812.7067,,
,,,812.72185,,
,,,812.784725,,
,,,812.8614,,
,,,812.921075,,
,,,812.98065,,
,,,813.175925,,
,,,813.31695,,
,,,813.351425,,
,,,813.371375,,
,,,813.377825,,
,,,813.388275,,
,,,813.40455,,
,,,813.5174,,
,,,813.6772,,
,,,813.7256,,
,,,813.837,,
,,,813.874,,
,,,813.8914,,
,,,813.918425,,
,,,813.9345,,
,,,813.94765,,
,,,813.999275,,
,,,814.017625,,
,,,814.0377,,
,,,814.09075,,
,,,814.178475,,
,,,814.300675,,
,,,814.33835,,
,,,814.397575,,
,,,814.421275,,
,,,814.444875,,
,,,814.586425,,
,,,814.608975,,
,,,814.638825,,
,,,814.79755,,
,,,814.855625,,
,,,814.8919,,
,,,814.90845,,
,,,814.9416,,
,,,814.969975,,
,,,815.021275,,
,,,815.0761,,
,,,815.121675,,
,,,815.168575,,
,,,815.19595,,
,,,815.327775,,
,,,815.340975,,
,,,815.378025,,
,,,815.524825,,
,,,815.609275,,
,,,815.6734,,
,,,815.682525,,
,,,815.6985,,
,,,815.74175,,
,,,815.81025,,
,,,815.913275,,
,,,815.9262,,
,,,815.96665,,
,,,816.025275,,
,,,816.0806,,
,,,816.103475,,
,,,816.128475,,
,,,816.3432,,
,,,816.40995,,
,,,816.500625,,
,,,816.5221,,
,,,816.561475,,
,,,816.611,,
,,,816.6684,,
,,,816.72245,,
,,,816.7923,,
,,,816.839725,,
,,,816.88945,,
,,,816.902325,,
,,,816.9161,,
,,,817.0918,,
,,,817.21185,,
,,,817.3208,,
,,,817.334625,,
,,,817.38845,,
,,,817.405025,,
,,,817.407475,,
,,,817.4681,,
,,,817.476875,,
,,,817.510475,,
,,,817.55555,,
,,,817.6852,,
,,,817.6999,,
,,,817.797575,,
,,,817.81865,,
,,,817.834525,,
,,,817.8811,,
,,,817.9454,,
,,,818.095975,,
,,,818.13305,,
,,,818.1982,,
,,,818.216125,,
,,,818.319975,,
,,,818.49805,,
,,,818.5023,,
,,,818.57315,,
,,,818.622075,,
,,,818.684975,,
,,,818.73445,,
,,,818.750825,,
,,,818.75965,,
,,,818.79105,,
,,,818.818275,,
,,,818.949425,,
,,,819.007,,
,,,819.077825,,
,,,819.154675,,
,,,819.178225,,
,,,819.253225,,
,,,819.2673,,
,,,819.312725,,
,,,819.363675,,
,,,819.392575,,
,,,819.4395,,
,,,819.482525,,
,,,819.617675,,
,,,819.68925,,
,,,819.75965,,
,,,819.852375,,
,,,819.9035,,
,,,820.051125,,
,,,820.09455,,
,,,820.12625,,
,,,820.20805,,
,,,820.292575,,
,,,820.3569,,
,,,820.4019,,
,,,820.521825,,
,,,820.5855,,
,,,820.654425,,
,,,820.660025,,
,,,820.71335,,
,,,820.825825,,
,,,820.9003,,
,,,820.914775,,
,,,820.9289,,
,,,820.9798,,
,,,821.069375,,
,,,821.07685,,
,,,821.117275,,
,,,821.12215,,
,,,821.172825,,
,,,821.25725,,
,,,821.300675,,
,,,821.318425,,
,,,821.36275,,
,,,821.429425,,
,,,821.530575,,
,,,821.5362,,
,,,821.649275,,
,,,821.660025,,
,,,821.835425,,
,,,821.875425,,
,,,821.986975,,
,,,822.014125,,
,,,822.191125,,
,,,822.255725,,
,,,822.273225,,
,,,822.285225,,
,,,822.3851,,
,,,822.46945,,
,,,822.53115,,
,,,822.6506,,
,,,822.6976,,
,,,822.761125,,
,,,822.8843,,
,,,822.959075,,
,,,822.969,,
,,,823.015125,,
,,,823.040475,,
,,,823.082475,,
,,,823.12865,,
,,,823.230825,,
,,,823.314625,,
,,,823.33345,,
,,,823.44105,,
,,,823.48595,,
,,,823.547025,,
,,,823.571975,,
,,,823.61035,,
,,,823.61585,,
,,,823.628575,,
,,,823.6347,,
,,,823.66665,,
,,,823.6898,,
,,,823.70165,,
,,,823.708225,,
,,,823.71365,,
,,,823.721475,,
,,,823.76735,,
,,,823.770625,,
,,,823.7892,,
,,,823.804425,,
,,,823.82275,,
,,,823.827725,,
,,,823.842975,,
,,,823.85265,,
,,,823.8941,,
,,,823.896225,,
,,,823.912275,,
,,,823.976425,,
,,,824.0516,,
,,,824.143425,,
,,,824.20355,,
,,,824.2187,,
,,,824.235725,,
,,,824.3236,,
,,,824.4105,,
,,,824.46055,,
,,,824.553575,,
,,,824.62355,,
,,,824.730575,,
,,,825.133475,,
,,,825.2301,,
,,,825.2333,,
,,,825.28995,,
,,,825.34815,,
,,,825.48945,,
,,,825.55505,,
,,,825.6483,,
,,,825.70545,,
,,,825.78815,,
,,,825.846325,,
,,,825.944225,,
,,,825.965025,,
,,,825.966525,,
,,,826.057275,,
,,,826.19395,,
,,,826.325575,,
,,,826.37035,,
,,,826.4538,,
,,,826.55635,,
,,,826.59215,,
,,,826.642,,
,,,826.743125,,
,,,826.82765,,
,,,826.884375,,
,,,827.068625,,
,,,827.159375,,
,,,827.268,,
,,,827.43985,,
,,,827.591975,,
,,,827.6357,,
,,,827.664525,,
,,,827.74,,
,,,827.7673,,
,,,827.77555,,
,,,827.806525,,
,,,827.8915,,
,,,827.967875,,
,,,828.03955,,
,,,828.07,,
,,,828.256375,,
,,,828.301525,,
,,,828.374725,,
,,,828.505975,,
,,,828.5687,,
,,,828.630425,,
,,,828.80925,,
,,,828.843825,,
,,,828.9706,,
,,,829.018875,,
,,,829.0293,,
,,,829.268975,,
,,,829.28145,,
,,,829.481575,,
,,,829.5093,,
,,,829.575125,,
,,,829.61615,,
,,,829.740275,,
,,,829.81265,,
,,,829.887425,,
,,,829.944325,,
,,,830.00245,,
,,,830.0274,,
,,,830.09915,,
,,,830.178,,
,,,830.34075,,
,,,830.489175,,
,,,830.5907,,
,,,830.638175,,
,,,830.6793,,
,,,830.692475,,
,,,830.7338,,
,,,830.759325,,
,,,830.810925,,
,,,830.81265,,
,,,830.842125,,
,,,830.863475,,
,,,830.8898,,
,,,830.990275,,
,,,831.0624,,
,,,831.071225,,
,,,831.144575,,
,,,831.194025,,
,,,831.239625,,
,,,831.328525,,
,,,831.461425,,
,,,831.509975,,
,,,831.578925,,
,,,831.643075,,
,,,831.701375,,
,,,831.8392,,
,,,831.860325,,
,,,831.920075,,
,,,832.00785,,
,,,832.07585,,
,,,832.132725,,
,,,832.2274,,
,,,832.384875,,
,,,832.404575,,
,,,832.524375,,
,,,832.5737,,
,,,832.78815,,
,,,832.817575,,
,,,832.87615,,
,,,832.971325,,
,,,833.01505,,
,,,833.031625,,
,,,833.137075,,
,,,833.217375,,
,,,833.229825,,
,,,833.291225,,
,,,833.499425,,
,,,833.533925,,
,,,833.61355,,
,,,833.680625,,
,,,833.82385,,
,,,833.918425,,
,,,833.955525,,
,,,833.9929,,
,,,834.2278,,
,,,834.539275,,
,,,834.600125,,
,,,834.661975,,
,,,834.72435,,
,,,834.76895,,
,,,834.84075,,
,,,834.913925,,
,,,834.97145,,
,,,835.0435,,
,,,835.0872,,
,,,835.1678,,
,,,835.191275,,
,,,835.30595,,
,,,835.38195,,
,,,835.498075,,
,,,835.5232,,
,,,835.527225,,
,,,835.62925,,
,,,835.701425,,
,,,835.768925,,
,,,835.8184,,
,,,835.8213,,
,,,835.8925,,
,,,835.9364,,
,,,835.971175,,
,,,836.0778,,
,,,836.1903,,
,,,836.207125,,
,,,836.28105,,
,,,836.287825,,
,,,836.30895,,
,,,836.419475,,
,,,836.536025,,
,,,836.660725,,
,,,836.679825,,
,,,836.685225,,
,,,836.73985,,
,,,836.817725,,
,,,836.869825,,
,,,837.05875,,
,,,837.142675,,
,,,837.179275,,
,,,837.230775,,
,,,837.2594,,
,,,837.4243,,
,,,837.44175,,
,,,837.47735,,
,,,837.563225,,
,,,837.643475,,
,,,837.738,,
,,,837.79285,,
,,,837.843575,,
,,,837.865,,
,,,837.949875,,
,,,837.994325,,
,,,838.0086,,
,,,838.0737,,
,,,838.08035,,
,,,838.161125,,
,,,838.19695,,
,,,838.340075,,
,,,838.4154,,
,,,838.48815,,
,,,838.5294,,
,,,838.600275,,
,,,838.763975,,
,,,838.87175,,
,,,838.8768,,
,,,838.9132,,
,,,838.92245,,
,,,838.973875,,
,,,839.030975,,
,,,839.08665,,
,,,839.122275,,
,,,839.160775,,
,,,839.2563,,
,,,839.33845,,
,,,839.391975,,
,,,839.495375,,
,,,839.545975,,
,,,839.560325,,
,,,839.612875,,
,,,839.64945,,
,,,839.7735,,
,,,839.881125,,
,,,839.933075,,
,,,839.939225,,
,,,839.98895,,
,,,840.018225,,
,,,840.12195,,
,,,840.26825,,
,,,840.28265,,
,,,840.30455,,
,,,840.3689,,
,,,840.372925,,
,,,840.638625,,
,,,840.676725,,
,,,840.7113,,
,,,840.756475,,
,,,840.97115,,
,,,841.073275,,
,,,841.08195,,
,,,841.107275,,
,,,841.14715,,
,,,841.19345,,
,,,841.195025,,
,,,841.338425,,
,,,841.3859,,
,,,841.415775,,
,,,841.51445,,
,,,841.52635,,
,,,841.54905,,
,,,841.55845,,
,,,841.562375,,
,,,841.610725,,
,,,841.663675,,
,,,841.71845,,
,,,841.819325,,
,,,841.854575,,
,,,841.884275,,
,,,841.904475,,
,,,842.043275,,
,,,842.13305,,
,,,842.1849,,
,,,842.254525,,
,,,842.34295,,
,,,842.37965,,
,,,842.388075,,
,,,842.709925,,
,,,842.781225,,
,,,842.84,,
,,,842.8664,,
,,,842.91475,,
,,,842.970125,,
,,,842.9974,,
,,,843.053175,,
,,,843.10495,,
,,,843.1772,,
,,,843.268625,,
,,,843.36105,,
,,,843.436875,,
,,,843.599375,,
,,,843.7387,,
,,,843.749175,,
,,,843.759,,
,,,843.801,,
,,,843.86445,,
,,,843.947375,,
,,,843.973825,,
,,,843.9894,,
,,,844.167775,,
,,,844.25095,,
,,,844.28415,,
,,,844.3036,,
,,,844.32135,,
,,,844.3457,,
,,,844.404725,,
,,,844.41445,,
,,,844.435225,,
,,,844.490375,,
,,,844.532475,,
,,,844.553125,,
,,,844.5955,,
,,,844.601975,,
,,,844.6425,,
,,,844.709225,,
,,,844.754475,,
,,,844.819725,,
,,,844.841775,,
,,,844.859425,,
,,,844.9835,,
,,,845.009075,,
,,,845.114125,,
,,,845.13535,,
,,,845.175775,,
,,,845.3035,,
,,,845.355925,,
,,,845.3855,,
,,,845.39015,,
,,,845.454525,,
,,,845.5091,,
,,,845.518675,,
,,,845.616775,,
,,,845.6204,,
,,,845.686775,,
,,,845.68895,,
,,,845.72075,,
,,,845.732925,,
,,,845.764775,,
,,,845.766525,,
,,,845.8305,,
,,,845.840125,,
,,,845.84385,,
,,,845.872925,,
,,,845.929625,,
,,,845.97875,,
,,,846.043975,,
,,,846.153425,,
,,,846.179025,,
,,,846.2544,,
,,,846.272725,,
,,,846.29365,,
,,,846.352425,,
,,,846.39095,,
,,,846.448075,,
,,,846.500825,,
,,,846.5444,,
,,,846.59545,,
,,,846.646225,,
,,,846.652825,,
,,,846.68015,,
,,,846.7167,,
,,,846.774225,,
,,,846.8279,,
,,,846.83085,,
,,,846.846975,,
,,,846.9006,,
,,,847.070825,,
,,,847.124125,,
,,,847.12975,,
,,,847.2542,,
,,,847.27615,,
,,,847.2878,,
,,,847.400025,,
,,,847.40495,,
,,,847.464975,,
,,,847.497975,,
,,,847.593825,,
,,,847.616675,,
,,,847.65495,,
,,,847.6984,,
,,,847.7015,,
,,,847.7081,,
,,,847.714425,,
,,,847.78645,,
,,,847.8479,,
,,,847.876575,,
,,,847.9076,,
,,,847.963175,,
,,,847.9917,,
,,,848.007575,,
,,,848.03865,,
,,,848.096525,,
,,,848.142575,,
,,,848.218075,,
,,,848.340725,,
,,,848.4146,,
,,,848.6201,,
,,,848.661525,,
,,,848.753975,,
,,,848.756875,,
,,,848.823525,,
,,,848.869575,,
,,,848.887575,,
,,,848.911625,,
,,,848.93355,,
,,,848.9519,,
,,,848.9654,,
,,,848.971375,,
,,,849.043925,,
,,,849.05805,,
,,,849.1094,,
,,,849.14905,,
,,,849.187225,,
,,,849.2452,,
,,,849.353525,,
,,,849.402725,,
,,,849.410325,,
,,,849.522,,
,,,849.527675,,
,,,849.600225,,
,,,849.6276,,
,,,849.6515,,
,,,849.7329,,
,,,849.7494,,
,,,849.79055,,
,,,849.814475,,
,,,849.9676,,
,,,849.9977,,
,,,850.090325,,
,,,850.249375,,
,,,850.36205,,
,,,850.433675,,
,,,850.5789,,
,,,850.585925,,
,,,850.7311,,
,,,850.946525,,
,,,851.014925,,
,,,851.1485,,
,,,851.1768,,
,,,851.1962,,
,,,851.201125,,
,,,851.223975,,
,,,851.283675,,
,,,851.294625,,
,,,851.39505,,
,,,851.4075,,
,,,851.471275,,
,,,851.53125,,
,,,851.53775,,
,,,851.574575,,
,,,851.64205,,
,,,851.8061,,
,,,851.9188,,
,,,851.9553,,
,,,851.97825,,
,,,851.98585,,
,,,852.126025,,
,,,852.3671,,
,,,852.405125,,
,,,852.4323,,
,,,852.603,,
,,,852.60735,,
,,,852.7131,,
,,,852.7221,,
,,,852.7504,,
,,,852.791375,,
,,,852.918375,,
,,,852.937175,,
,,,852.9505,,
,,,852.9641,,
,,,852.971475,,
,,,853.02785,,
,,,853.10785,,
,,,853.13275,,
,,,853.192625,,
,,,853.2853,,
,,,853.33115,,
,,,853.65415,,
,,,853.82285,,
,,,853.931725,,
,,,854.1462,,
,,,854.20325,,
,,,854.27415,,
,,,854.32355,,
,,,854.3992,,
,,,854.41395,,
,,,854.4437,,
,,,854.49385,,
,,,854.5631,,
,,,854.631725,,
,,,854.7431,,
,,,854.857225,,
,,,854.87255,,
,,,854.89705,,
,,,854.929825,,
,,,854.94045,,
,,,855.00605,,
,,,855.100475,,
,,,855.109625,,
,,,855.17635,,
,,,855.275725,,
,,,855.28485,,
,,,855.292975,,
,,,855.299525,,
,,,855.3041,,
,,,855.353725,,
,,,855.36985,,
,,,855.400075,,
,,,855.425725,,
,,,855.56075,,
,,,855.656425,,
,,,855.701925,,
,,,855.742625,,
,,,855.76805,,
,,,855.77625,,
,,,855.93235,,
,,,855.98645,,
,,,856.01805,,
,,,856.0283,,
,,,856.0475,,
,,,856.198325,,
,,,856.2344,,
,,,856.235575,,
,,,856.256825,,
,,,856.2986,,
,,,856.300175,,
,,,856.326225,,
,,,856.342325,,
,,,856.385375,,
,,,856.421475,,
,,,856.4276,,
,,,856.50275,,
,,,856.622425,,
,,,856.631025,,
,,,856.7013,,
,,,856.709525,,
,,,856.776675,,
,,,856.84375,,
,,,856.915075,,
,,,856.93415,,
,,,857.021175,,
,,,857.058175,,
,,,857.073525,,
,,,857.10355,,
,,,857.15555,,
,,,857.164525,,
,,,857.165675,,
,,,857.178275,,
,,,857.197175,,
,,,857.363275,,
,,,857.42155,,
,,,857.5065,,
,,,857.51205,,
,,,857.525825,,
,,,857.529775,,
,,,857.5506,,
,,,857.59985,,
,,,857.728875,,
,,,857.732675,,
,,,857.807525,,
,,,857.8394,,
,,,857.919075,,
,,,857.939175,,
,,,857.96055,,
,,,857.9795,,
,,,858.04915,,
,,,858.101575,,
,,,858.106975,,
,,,858.16565,,
,,,858.177025,,
,,,858.1876,,
,,,858.24585,,
,,,858.257525,,
,,,858.2938,,
,,,858.3393,,
,,,858.35075,,
,,,858.364425,,
,,,858.376725,,
,,,858.383975,,
,,,858.408825,,
,,,858.45825,,
,,,858.5054,,
,,,858.6782,,
,,,858.72535,,
,,,858.7807,,
,,,858.7875,,
,,,858.790925,,
,,,858.801625,,
,,,858.81125,,
,,,858.83445,,
,,,858.8965,,
,,,858.982875,,
,,,859.1031,,
,,,859.1106,,
,,,859.128825,,
,,,859.20025,,
