SPK_SPKC08a (inhibited),SPK_SPKC12a (inhibited),SPK_SPKC14a (short inhibition),SPK_SPKC14b (inhibited),SPK_SPKC16a (NA)
,,160.64795,,
,,160.6717,,
,,160.708175,,
,,160.771475,,
,,160.80405,,
,,160.845,,
,,160.863375,,
,,160.891525,,
,,160.918725,,
,,160.984925,,
,,161.017,,
,,161.04015,,
,,161.082325,,
,,161.158025,,
,,161.191625,,
,,161.2843,,
,,161.308875,,
,,161.3351,,
,,161.35445,,
,,161.410275,,
,,161.475975,,
,,161.51575,,
,,161.542,,
,,161.568325,,
,,161.5883,,
,,161.639175,,
,,161.68195,,
,,161.716525,,
,,161.79825,,
,,161.8234,,
,,161.847525,,
,,161.977675,,
,,162.054425,,
,,162.14555,,
,,162.162775,,
,,162.212125,,
,,162.25105,,
,,162.274275,,
,,162.30135,,
,,162.32885,,
,,162.349725,,
,,162.3779,,
,,162.4016,,
,,162.481225,,
,,162.5432,,
,,162.572575,,
,,162.5889,,
,,162.60765,,
,,162.630975,,
,,162.638975,,
,,162.7349,,
,,162.7651,,
,,162.82205,,
,,162.8613,,
,,162.901325,,
,,162.931275,,
,,162.956375,,
,,163.0408,,
,,163.100375,,
,,163.13445,,
,,163.2081,,
,,163.24195,,
,,163.295475,,
,,163.33235,,
,,163.398875,,
,,163.43685,,
,,163.461825,,
,,163.5465,,
,,163.56145,,
,,163.592725,,
,,163.622175,,
,,163.63225,,
,,163.644425,,
,,163.7008,,
,,163.7221,,
,,163.7523,,
,,163.793825,,
,,163.823125,,
,,163.88135,,
,,163.895625,,
,,163.9209,,
,,163.9552,,
,,163.971425,,
,,163.99895,,
,,164.029525,,
,,164.0573,,
,,164.0932,,
,,164.116625,,
,,164.171425,,
,,164.191225,,
,,164.2673,,
,,164.283825,,
,,164.302375,,
,,164.3522,,
,,164.398925,,
,,164.440825,,
,,164.469825,,
,,164.5412,,
,,164.560025,,
,,164.5912,,
,,164.6043,,
,,164.620275,,
,,164.647225,,
,,164.668325,,
,,164.759925,,
,,164.782475,,
,,164.80515,,
,,164.822425,,
,,164.851225,,
,,164.88285,,
,,164.904375,,
,,164.925775,,
,,164.9576,,
,,165.0659,,
,,165.0921,,
,,165.1396,,
,,165.1684,,
,,165.183625,,
,,165.244475,,
,,165.277175,,
,,165.310425,,
,,165.327,,
,,165.373925,,
,,165.395575,,
,,165.4301,,
,,165.461825,,
,,165.50285,,
,,165.5286,,
,,165.546175,,
,,165.560125,,
,,165.5912,,
,,165.63855,,
,,165.65435,,
,,165.6812,,
,,165.7096,,
,,165.7164,,
,,165.73725,,
,,165.798,,
,,165.810325,,
,,165.85525,,
,,165.85655,,
,,165.876025,,
,,165.902175,,
,,165.922475,,
,,165.9878,,
,,166.02655,,
,,166.0519,,
,,166.06975,,
,,166.094275,,
,,166.11125,,
,,166.13075,,
,,166.1482,,
,,166.175975,,
,,166.195575,,
,,166.2581,,
,,166.27615,,
,,166.311025,,
,,166.342675,,
,,166.398775,,
,,166.467075,,
,,166.48565,,
,,166.573725,,
,,166.5898,,
,,166.68005,,
,,166.7097,,
,,166.730275,,
,,166.750775,,
,,166.771,,
,,166.828525,,
,,166.887675,,
,,166.915325,,
,,166.93575,,
,,167.070125,,
,,167.092525,,
,,167.189775,,
,,167.227475,,
,,167.291325,,
,,167.312975,,
,,167.39255,,
,,167.431425,,
,,167.457125,,
,,167.47635,,
,,167.4785,,
,,167.600675,,
,,167.657625,,
,,167.718425,,
,,167.7938,,
,,167.81795,,
,,167.8443,,
,,167.8725,,
,,167.9047,,
,,167.9701,,
,,167.997175,,
,,168.022975,,
,,168.0505,,
,,168.102875,,
,,168.141425,,
,,168.159725,,
,,168.226325,,
,,168.30365,,
,,168.37455,,
,,168.435325,,
,,168.517925,,
,,168.536675,,
,,168.559075,,
,,168.597,,
,,168.711675,,
,,168.7417,,
,,168.8236,,
,,168.859025,,
,,168.8972,,
,,168.9251,,
,,168.946625,,
,,168.9742,,
,,169.0166,,
,,169.0304,,
,,169.0623,,
,,169.11815,,
,,169.1476,,
,,169.177175,,
,,169.24355,,
,,169.2842,,
,,169.338925,,
,,169.35535,,
,,169.398775,,
,,169.4268,,
,,169.452025,,
,,169.536975,,
,,169.5582,,
,,169.579175,,
,,169.606925,,
,,169.630325,,
,,169.64995,,
,,169.6719,,
,,169.703425,,
,,169.734275,,
,,169.772575,,
,,169.80925,,
,,169.851475,,
,,169.874475,,
,,169.92805,,
,,169.962375,,
,,169.98235,,
,,170.0199,,
,,170.04575,,
,,170.070475,,
,,170.0901,,
,,170.12185,,
,,170.15805,,
,,170.189575,,
,,170.208025,,
,,170.227725,,
,,170.266575,,
,,170.29585,,
,,170.309875,,
,,170.3357,,
,,170.347025,,
,,170.4094,,
,,170.43805,,
,,170.468275,,
,,170.510725,,
,,170.56205,,
,,170.605575,,
,,170.61645,,
,,170.625675,,
,,170.663875,,
,,170.69215,,
,,170.71495,,
,,170.725675,,
,,170.73895,,
,,170.79495,,
,,170.832175,,
,,170.8576,,
,,170.893825,,
,,170.914625,,
,,170.940025,,
,,171.0377,,
,,171.1035,,
,,171.134475,,
,,171.163225,,
,,171.200275,,
,,171.252375,,
,,171.284925,,
,,171.302475,,
,,171.335325,,
,,171.35845,,
,,171.41205,,
,,171.45165,,
,,171.489075,,
,,171.53655,,
,,171.567625,,
,,171.629625,,
,,171.666775,,
,,171.687675,,
,,171.692675,,
,,171.734125,,
,,171.773175,,
,,171.812125,,
,,171.85225,,
,,171.868875,,
,,171.914075,,
,,171.952725,,
,,171.977025,,
,,172.015375,,
,,172.03915,,
,,172.0535,,
,,172.06555,,
,,172.090375,,
,,172.127225,,
,,172.2102,,
,,172.2382,,
,,172.261125,,
,,172.2771,,
,,172.338475,,
,,172.371225,,
,,172.404275,,
,,172.431925,,
,,172.46725,,
,,172.497425,,
,,172.5002,,
,,172.609375,,
,,172.64965,,
,,172.6832,,
,,172.71675,,
,,172.742,,
,,172.763825,,
,,172.8059,,
,,172.829925,,
,,172.880825,,
,,172.921325,,
,,173.057325,,
,,173.09605,,
,,173.12855,,
,,173.16465,,
,,173.20535,,
,,173.30865,,
,,173.428725,,
,,173.500275,,
,,173.510675,,
,,173.529125,,
,,173.545775,,
,,173.56325,,
,,173.590775,,
,,173.615425,,
,,173.629575,,
,,173.6575,,
,,173.6692,,
,,173.673125,,
,,173.701275,,
,,173.760275,,
,,173.797675,,
,,173.7993,,
,,173.82835,,
,,173.9305,,
,,173.948475,,
,,173.979875,,
,,174.004425,,
,,174.03595,,
,,174.0647,,
,,174.1534,,
,,174.192375,,
,,174.2091,,
,,174.23745,,
,,174.2734,,
,,174.29115,,
,,174.292175,,
,,174.340075,,
,,174.368175,,
,,174.3905,,
,,174.42285,,
,,174.46275,,
,,174.492375,,
,,174.5352,,
,,174.5897,,
,,174.6226,,
,,174.660875,,
,,174.694725,,
,,174.753825,,
,,174.7939,,
,,174.8195,,
,,174.84545,,
,,174.905525,,
,,174.938,,
,,174.958175,,
,,175.002625,,
,,175.0456,,
,,175.086975,,
,,175.11585,,
,,175.1456,,
,,175.173075,,
,,175.207,,
,,175.23575,,
,,175.255925,,
,,175.30965,,
,,175.33475,,
,,175.357025,,
,,175.367075,,
,,175.3842,,
,,175.455025,,
,,175.483725,,
,,175.545825,,
,,175.56705,,
,,175.588875,,
,,175.603075,,
,,175.6308,,
,,175.671775,,
,,175.705225,,
,,175.74035,,
,,175.84025,,
,,175.87925,,
,,175.904575,,
,,175.944725,,
,,176.016725,,
,,176.041675,,
,,176.06925,,
,,176.132125,,
,,176.157975,,
,,176.191,,
,,176.246075,,
,,176.32335,,
,,176.35875,,
,,176.38725,,
,,176.426125,,
,,176.469375,,
,,176.50065,,
,,176.528,,
,,176.5863,,
,,176.61895,,
,,176.6659,,
,,176.705725,,
,,176.751275,,
,,176.807675,,
,,176.838275,,
,,176.85705,,
,,176.902925,,
,,176.94865,,
,,176.990225,,
,,177.1011,,
,,177.1824,,
,,177.2838,,
,,177.39425,,
,,177.4243,,
,,177.48015,,
,,177.505575,,
,,177.5648,,
,,177.61195,,
,,177.6442,,
,,177.68435,,
,,177.7116,,
,,177.76255,,
,,177.8182,,
,,177.841225,,
,,177.8622,,
,,177.89055,,
,,177.907575,,
,,177.93275,,
,,178.0155,,
,,178.0513,,
,,178.11085,,
,,178.211725,,
,,178.25165,,
,,178.276575,,
,,178.304575,,
,,178.3325,,
,,178.363075,,
,,178.41055,,
,,178.453375,,
,,178.486575,,
,,178.52945,,
,,178.559875,,
,,178.664275,,
,,178.75645,,
,,178.88245,,
,,178.9249,,
,,178.955325,,
,,178.991825,,
,,179.0679,,
,,179.1175,,
,,179.150375,,
,,179.227675,,
,,179.2825,,
,,179.285725,,
,,179.3168,,
,,179.34135,,
,,179.39585,,
,,179.59265,,
,,179.63905,,
,,179.672875,,
,,179.697475,,
,,179.70315,,
,,179.728175,,
,,179.746425,,
,,179.78135,,
,,179.81625,,
,,179.853025,,
,,179.88,,
,,179.912225,,
,,179.95075,,
,,179.997275,,
,,180.026175,,
,,180.083175,,
,,180.12895,,
,,180.18865,,
,,180.220925,,
,,180.252225,,
,,180.2557,,
,,180.27975,,
,,180.3038,,
,,180.33615,,
,,180.351,,
,,180.3975,,
,,180.4313,,
,,180.468275,,
,,180.484975,,
,,180.564175,,
,,180.5962,,
,,180.622825,,
,,180.65945,,
,,180.696375,,
,,180.732175,,
,,180.775975,,
,,180.86275,,
,,180.94325,,
,,180.985325,,
,,181.028975,,
,,181.0685,,
,,181.1134,,
,,181.188925,,
,,181.241525,,
,,181.28275,,
,,181.360825,,
,,181.394725,,
,,181.4309,,
,,181.47455,,
,,181.53935,,
,,181.570325,,
,,181.6165,,
,,181.7033,,
,,181.770125,,
,,181.8123,,
,,181.867825,,
,,181.906475,,
,,181.942325,,
,,181.96245,,
,,181.9784,,
,,182.008725,,
,,182.055225,,
,,182.08185,,
,,182.15,,
,,182.194025,,
,,182.302075,,
,,182.31695,,
,,182.327275,,
,,182.38285,,
,,182.417525,,
,,182.42975,,
,,182.444925,,
,,182.493925,,
,,182.552725,,
,,182.579875,,
,,182.6084,,
,,182.66085,,
,,182.75915,,
,,182.792375,,
,,182.84415,,
,,182.87335,,
,,182.9118,,
,,183.009325,,
,,183.038225,,
,,183.05675,,
,,183.073075,,
,,183.10895,,
,,183.12645,,
,,183.15085,,
,,183.170275,,
,,183.204825,,
,,183.218525,,
,,183.287675,,
,,183.3084,,
,,183.344375,,
,,183.399275,,
,,183.4226,,
,,183.488,,
,,183.536275,,
,,183.551025,,
,,183.576875,,
,,183.635125,,
,,183.727825,,
,,183.731125,,
,,183.753,,
,,183.8162,,
,,183.852325,,
,,183.873675,,
,,183.9088,,
,,183.95415,,
,,183.9912,,
,,184.0236,,
,,184.041675,,
,,184.08415,,
,,184.11425,,
,,184.154975,,
,,184.193825,,
,,184.244525,,
,,184.3048,,
,,184.35125,,
,,184.39,,
,,184.4169,,
,,184.437675,,
,,184.456225,,
,,184.487725,,
,,184.5109,,
,,184.548725,,
,,184.584625,,
,,184.605,,
,,184.64085,,
,,184.666025,,
,,184.70145,,
,,184.740325,,
,,184.764925,,
,,184.8181,,
,,184.8588,,
,,184.886125,,
,,184.95765,,
,,185.0111,,
,,185.039775,,
,,185.06155,,
,,185.07915,,
,,185.10915,,
,,185.1348,,
,,185.170375,,
,,185.189875,,
,,185.2575,,
,,185.31765,,
,,185.33065,,
,,185.388525,,
,,185.41025,,
,,185.42855,,
,,185.48585,,
,,185.5017,,
,,185.620725,,
,,185.6471,,
,,185.6765,,
,,185.718275,,
,,185.72935,,
,,185.77045,,
,,185.7847,,
,,185.803075,,
,,185.8178,,
,,185.84315,,
,,185.86415,,
,,185.89715,,
,,185.91625,,
,,185.939175,,
,,185.959625,,
,,185.999275,,
,,186.028725,,
,,186.071125,,
,,186.09625,,
,,186.13075,,
,,186.1666,,
,,186.20235,,
,,186.215,,
,,186.25645,,
,,186.345875,,
,,186.41485,,
,,186.4468,,
,,186.484725,,
,,186.518825,,
,,186.536025,,
,,186.5551,,
,,186.577925,,
,,186.605025,,
,,186.631375,,
,,186.684575,,
,,186.713675,,
,,186.7442,,
,,186.834975,,
,,186.857325,,
,,186.954225,,
,,187.005225,,
,,187.03945,,
,,187.0758,,
,,187.101275,,
,,187.120475,,
,,187.14115,,
,,187.1673,,
,,187.193675,,
,,187.2525,,
,,187.274,,
,,187.304075,,
,,187.39215,,
,,187.425775,,
,,187.4591,,
,,187.491525,,
,,187.51385,,
,,187.539375,,
,,187.582575,,
,,187.613025,,
,,187.6481,,
,,187.679925,,
,,187.72585,,
,,187.757825,,
,,187.77055,,
,,187.799875,,
,,187.80845,,
,,187.833225,,
,,187.87145,,
,,187.888275,,
,,187.911075,,
,,187.9575,,
,,187.9808,,
,,187.99545,,
,,188.023825,,
,,188.047925,,
,,188.057375,,
,,188.07165,,
,,188.100675,,
,,188.13715,,
,,188.1674,,
,,188.182225,,
,,188.2001,,
,,188.21775,,
,,188.243225,,
,,188.27295,,
,,188.29915,,
,,188.318575,,
,,188.3203,,
,,188.37575,,
,,188.398075,,
,,188.423975,,
,,188.457575,,
,,188.494175,,
,,188.5172,,
,,188.587875,,
,,188.60825,,
,,188.66735,,
,,188.746725,,
,,188.778425,,
,,188.833675,,
,,188.859075,,
,,188.90905,,
,,188.9453,,
,,188.97695,,
,,188.9923,,
,,189.049325,,
,,189.065525,,
,,189.092475,,
,,189.11405,,
,,189.133875,,
,,189.153925,,
,,189.177375,,
,,189.203675,,
,,189.229975,,
,,189.2897,,
,,189.3105,,
,,189.337,,
,,189.359925,,
,,189.403325,,
,,189.433175,,
,,189.448025,,
,,189.495475,,
,,189.522075,,
,,189.5549,,
,,189.5908,,
,,189.61565,,
,,189.64615,,
,,189.673675,,
,,189.729575,,
,,189.772375,,
,,189.782125,,
,,189.80265,,
,,189.805075,,
,,189.833125,,
,,189.86745,,
,,189.912975,,
,,189.947375,,
,,189.970375,,
,,190.031375,,
,,190.084925,,
,,190.14135,,
,,190.207175,,
,,190.225575,,
,,190.294575,,
,,190.316225,,
,,190.34675,,
,,190.380975,,
,,190.404975,,
,,190.44105,,
,,190.4732,,
,,190.4996,,
,,190.5169,,
,,190.534375,,
,,190.559625,,
,,190.573325,,
,,190.603375,,
,,190.631725,,
,,190.711025,,
,,190.753225,,
,,190.791375,,
,,190.868,,
,,190.90105,,
,,190.9352,,
,,190.9743,,
,,190.987925,,
,,191.0842,,
,,191.126875,,
,,191.16535,,
,,191.207975,,
,,191.278325,,
,,191.29335,,
,,191.31,,
,,191.3505,,
,,191.389425,,
,,191.4659,,
,,191.501,,
,,191.554475,,
,,191.604775,,
,,191.6589,,
,,191.6865,,
,,191.727025,,
,,191.76985,,
,,191.78935,,
,,191.90755,,
,,191.95055,,
,,191.988225,,
,,192.0667,,
,,192.098625,,
,,192.146975,,
,,192.1781,,
,,192.251425,,
,,192.304825,,
,,192.3243,,
,,192.352625,,
,,192.4057,,
,,192.42825,,
,,192.465775,,
,,192.496025,,
,,192.5452,,
,,192.6187,,
,,192.63235,,
,,192.708125,,
,,192.7452,,
,,192.8134,,
,,192.843425,,
,,192.870075,,
,,192.914375,,
,,192.949175,,
,,192.988675,,
,,193.03285,,
,,193.055575,,
,,193.12525,,
,,193.152325,,
,,193.18225,,
,,193.1835,,
,,193.20755,,
,,193.2424,,
,,193.285075,,
,,193.312375,,
,,193.3346,,
,,193.363125,,
,,193.395175,,
,,193.4555,,
,,193.483725,,
,,193.5354,,
,,193.575975,,
,,193.6121,,
,,193.652025,,
,,193.6857,,
,,193.72265,,
,,193.7414,,
,,193.789925,,
,,193.810075,,
,,193.8409,,
,,193.86995,,
,,193.94605,,
,,193.96815,,
,,193.99065,,
,,194.01605,,
,,194.04405,,
,,194.067925,,
,,194.096375,,
,,194.131675,,
,,194.207825,,
,,194.235975,,
,,194.2589,,
,,194.275175,,
,,194.3161,,
,,194.337275,,
,,194.3709,,
,,194.39775,,
,,194.413175,,
,,194.433275,,
,,194.48095,,
,,194.53795,,
,,194.57585,,
,,194.615925,,
,,194.64365,,
,,194.677425,,
,,194.7076,,
,,194.7446,,
,,194.7579,,
,,194.821,,
,,194.887175,,
,,194.915675,,
,,194.99265,,
,,195.010075,,
,,195.06135,,
,,195.074575,,
,,195.1099,,
,,195.127575,,
,,195.14375,,
,,195.2033,,
,,195.255125,,
,,195.277575,,
,,195.30085,,
,,195.316675,,
,,195.349525,,
,,195.353775,,
,,195.367575,,
,,195.393225,,
,,195.41465,,
,,195.423225,,
,,195.443625,,
,,195.460525,,
,,195.46275,,
,,195.4769,,
,,195.498075,,
,,195.5185,,
,,195.5503,,
,,195.572425,,
,,195.588025,,
,,195.614575,,
,,195.64625,,
,,195.66385,,
,,195.7146,,
,,195.726575,,
,,195.756025,,
,,195.765775,,
,,195.779275,,
,,195.801875,,
,,195.8365,,
,,195.873875,,
,,195.891325,,
,,195.940625,,
,,195.943175,,
,,195.96085,,
,,195.9803,,
,,195.99345,,
,,196.0479,,
,,196.098475,,
,,196.1511,,
,,196.185425,,
,,196.22955,,
,,196.259775,,
,,196.32165,,
,,196.350825,,
,,196.3757,,
,,196.4063,,
,,196.441575,,
,,196.488175,,
,,196.5048,,
,,196.535125,,
,,196.5673,,
,,196.64115,,
,,196.811825,,
,,196.938875,,
,,196.988825,,
,,197.007575,,
,,197.06585,,
,,197.092175,,
,,197.151525,,
,,197.19305,,
,,197.237025,,
,,197.3013,,
,,197.34765,,
,,197.36825,,
,,197.411225,,
,,197.448625,,
,,197.46925,,
,,197.575275,,
,,197.598275,,
,,197.668825,,
,,197.729325,,
,,197.800475,,
,,197.882525,,
,,197.91715,,
,,197.9653,,
,,198.00145,,
,,198.0286,,
,,198.0318,,
,,198.0552,,
,,198.06225,,
,,198.110575,,
,,198.156775,,
,,198.21695,,
,,198.25385,,
,,198.27765,,
,,198.319,,
,,198.344775,,
,,198.379325,,
,,198.410725,,
,,198.4345,,
,,198.4537,,
,,198.49575,,
,,198.53815,,
,,198.604075,,
,,198.681875,,
,,198.70995,,
,,198.7409,,
,,198.7634,,
,,198.811475,,
,,198.86765,,
,,198.915575,,
,,199.033,,
,,199.055825,,
,,199.0974,,
,,199.102325,,
,,199.136775,,
,,199.16095,,
,,199.19465,,
,,199.221075,,
,,199.264425,,
,,199.3279,,
,,199.374625,,
,,199.4131,,
,,199.471125,,
,,199.501275,,
,,199.532025,,
,,199.6236,,
,,199.6758,,
,,199.878475,,
,,199.912375,,
,,199.9638,,
,,200.03135,,
,,200.044,,
,,200.063125,,
,,200.111525,,
,,200.141575,,
,,200.19595,,
,,200.231175,,
,,200.268275,,
,,200.2721,,
,,200.3078,,
,,200.3092,,
,,200.34485,,
,,200.37475,,
,,200.423525,,
,,200.44185,,
,,200.470375,,
,,200.501025,,
,,200.5376,,
,,200.58675,,
,,200.628525,,
,,200.6647,,
,,200.6917,,
,,200.7477,,
,,200.773875,,
,,200.793525,,
,,200.839925,,
,,200.859075,,
,,200.903525,,
,,200.938225,,
,,200.972575,,
,,200.999575,,
,,201.0408,,
,,201.085525,,
,,201.1331,,
,,201.13805,,
,,201.184475,,
,,201.21115,,
,,201.23125,,
,,201.262775,,
,,201.318875,,
,,201.378975,,
,,201.399175,,
,,201.42395,,
,,201.4806,,
,,201.5142,,
,,201.52275,,
,,201.543075,,
,,201.5762,,
,,201.598575,,
,,201.6385,,
,,201.663325,,
,,201.6886,,
,,201.718925,,
,,201.74965,,
,,201.82995,,
,,201.8531,,
,,201.8894,,
,,201.9251,,
,,201.9676,,
,,201.992375,,
,,202.0223,,
,,202.059125,,
,,202.085,,
,,202.10995,,
,,202.1385,,
,,202.157325,,
,,202.17565,,
,,202.209275,,
,,202.2351,,
,,202.2394,,
,,202.265925,,
,,202.312175,,
,,202.366325,,
,,202.40415,,
,,202.43795,,
,,202.472625,,
,,202.4949,,
,,202.517025,,
,,202.57635,,
,,202.604075,,
,,202.6305,,
,,202.659475,,
,,202.68485,,
,,202.7191,,
,,202.743325,,
,,202.76765,,
,,202.78415,,
,,202.80925,,
,,202.830825,,
,,202.832875,,
,,202.8573,,
,,202.8709,,
,,202.904775,,
,,202.9449,,
,,202.97385,,
,,202.998325,,
,,203.0279,,
,,203.084175,,
,,203.105075,,
,,203.147175,,
,,203.185425,,
,,203.2093,,
,,203.23485,,
,,203.267525,,
,,203.292075,,
,,203.3346,,
,,203.360725,,
,,203.379775,,
,,203.4112,,
,,203.452375,,
,,203.473425,,
,,203.50315,,
,,203.537475,,
,,203.56145,,
,,203.5993,,
,,203.64635,,
,,203.648125,,
,,203.687475,,
,,203.7105,,
,,203.72295,,
,,203.74865,,
,,203.75415,,
,,203.7627,,
,,203.78695,,
,,203.83985,,
,,203.88135,,
,,203.89945,,
,,203.928625,,
,,203.933025,,
,,203.9605,,
,,204.01555,,
,,204.04705,,
,,204.06325,,
,,204.080725,,
,,204.13545,,
,,204.17945,,
,,204.1992,,
,,204.234875,,
,,204.26825,,
,,204.295925,,
,,204.33685,,
,,204.476875,,
,,204.509175,,
,,204.5371,,
,,204.583,,
,,204.60055,,
,,204.6165,,
,,204.6322,,
,,204.64555,,
,,204.701325,,
,,204.721725,,
,,204.7578,,
,,204.800025,,
,,204.836025,,
,,204.86155,,
,,204.8841,,
,,204.913125,,
,,204.940425,,
,,204.972575,,
,,205.073425,,
,,205.095975,,
,,205.12185,,
,,205.211475,,
,,205.2579,,
,,205.27135,,
,,205.28895,,
,,205.313175,,
,,205.3603,,
,,205.400575,,
,,205.467275,,
,,205.5286,,
,,205.57595,,
,,205.6151,,
,,205.66085,,
,,205.70675,,
,,205.736275,,
,,205.826025,,
,,205.8614,,
,,205.898125,,
,,205.935175,,
,,205.976975,,
,,206.0455,,
,,206.10675,,
,,206.153125,,
,,206.175275,,
,,206.199125,,
,,206.22935,,
,,206.257425,,
,,206.2875,,
,,206.30545,,
,,206.332225,,
,,206.37505,,
,,206.406775,,
,,206.444875,,
,,206.46875,,
,,206.507475,,
,,206.540075,,
,,206.568325,,
,,206.5944,,
,,206.697525,,
,,206.7331,,
,,206.761325,,
,,206.79995,,
,,206.8241,,
,,206.8602,,
,,206.894525,,
,,206.931925,,
,,206.971975,,
,,207.04135,,
,,207.09885,,
,,207.130075,,
,,207.165325,,
,,207.2048,,
,,207.2499,,
,,207.293375,,
,,207.310475,,
,,207.3503,,
,,207.380475,,
,,207.419375,,
,,207.42735,,
,,207.49505,,
,,207.5238,,
,,207.565525,,
,,207.5899,,
,,207.63875,,
,,207.660075,,
,,207.708475,,
,,207.75565,,
,,207.805625,,
,,207.8474,,
,,207.89315,,
,,207.91735,,
,,207.920775,,
,,207.9721,,
,,207.9965,,
,,208.0549,,
,,208.08525,,
,,208.102725,,
,,208.1234,,
,,208.1646,,
,,208.20505,,
,,208.21645,,
,,208.26875,,
,,208.285325,,
,,208.343875,,
,,208.366175,,
,,208.39515,,
,,208.454325,,
,,208.490725,,
,,208.54665,,
,,208.6001,,
,,208.648975,,
,,208.671925,,
,,208.69485,,
,,208.7189,,
,,208.745775,,
,,208.7949,,
,,208.830125,,
,,208.849225,,
,,208.8718,,
,,208.895,,
,,208.923425,,
,,208.953875,,
,,208.987525,,
,,209.031525,,
,,209.074125,,
,,209.098175,,
,,209.130275,,
,,209.15285,,
,,209.181125,,
,,209.208275,,
,,209.243375,,
,,209.2769,,
,,209.333775,,
,,209.366325,,
,,209.393875,,
,,209.3961,,
,,209.421375,,
,,209.500475,,
,,209.5364,,
,,209.5662,,
,,209.61105,,
,,209.63885,,
,,209.6583,,
,,209.674175,,
,,209.73445,,
,,209.773675,,
,,209.845475,,
,,209.867825,,
,,209.8881,,
,,209.905725,,
,,209.938775,,
,,209.96775,,
,,209.98155,,
,,210.00805,,
,,210.027825,,
,,210.053025,,
,,210.087875,,
,,210.1108,,
,,210.141025,,
,,210.17205,,
,,210.208575,,
,,210.242625,,
,,210.3059,,
,,210.31585,,
,,210.3373,,
,,210.36035,,
,,210.3946,,
,,210.409175,,
,,210.43355,,
,,210.4766,,
,,210.498,,
,,210.508225,,
,,210.534575,,
,,210.59205,,
,,210.623325,,
,,210.64475,,
,,210.709025,,
,,210.7719,,
,,210.815125,,
,,210.84315,,
,,210.8743,,
,,210.917775,,
,,210.95595,,
,,210.985575,,
,,211.01285,,
,,211.026775,,
,,211.065225,,
,,211.10565,,
,,211.163675,,
,,211.20485,,
,,211.21715,,
,,211.288375,,
,,211.3149,,
,,211.391425,,
,,211.431175,,
,,211.48235,,
,,211.510025,,
,,211.533225,,
,,211.548825,,
,,211.552425,,
,,211.5861,,
,,211.615925,,
,,211.6803,,
,,211.71415,,
,,211.76695,,
,,211.810975,,
,,211.847225,,
,,211.877075,,
,,211.9035,,
,,211.9208,,
,,211.97565,,
,,212.006925,,
,,212.02965,,
,,212.061375,,
,,212.08205,,
,,212.111175,,
,,212.13015,,
,,212.173075,,
,,212.19375,,
,,212.219375,,
,,212.242225,,
,,212.25955,,
,,212.2895,,
,,212.31095,,
,,212.32365,,
,,212.348125,,
,,212.367975,,
,,212.38245,,
,,212.421675,,
,,212.488775,,
,,212.5122,,
,,212.581025,,
,,212.6438,,
,,212.66905,,
,,212.728275,,
,,212.760675,,
,,212.774875,,
,,212.790625,,
,,212.812725,,
,,212.82615,,
,,212.883525,,
,,212.89875,,
,,212.918475,,
,,212.94075,,
,,212.984175,,
,,213.0201,,
,,213.048025,,
,,213.074025,,
,,213.082725,,
,,213.133025,,
,,213.193375,,
,,213.212925,,
,,213.2353,,
,,213.25985,,
,,213.284425,,
,,213.294925,,
,,213.322375,,
,,213.340875,,
,,213.3706,,
,,213.4525,,
,,213.4801,,
,,213.541175,,
,,213.5831,,
,,213.64095,,
,,213.676875,,
,,213.738175,,
,,213.807225,,
,,213.832575,,
,,213.90265,,
,,213.971275,,
,,214.007875,,
,,214.045975,,
,,214.1279,,
,,214.150375,,
,,214.18875,,
,,214.206875,,
,,214.231475,,
,,214.2607,,
,,214.291775,,
,,214.340725,,
,,214.3837,,
,,214.409225,,
,,214.42625,,
,,214.4879,,
,,214.52475,,
,,214.55145,,
,,214.57535,,
,,214.595225,,
,,214.63905,,
,,214.6712,,
,,214.707125,,
,,214.73645,,
,,214.77835,,
,,214.79965,,
,,214.84945,,
,,214.88085,,
,,214.90425,,
,,214.941075,,
,,214.9656,,
,,215.056275,,
,,215.1123,,
,,215.12945,,
,,215.149675,,
,,215.169775,,
,,215.196125,,
,,215.214975,,
,,215.2352,,
,,215.281075,,
,,215.3071,,
,,215.344775,,
,,215.381175,,
,,215.39625,,
,,215.412075,,
,,215.449875,,
,,215.465025,,
,,215.51095,,
,,215.53125,,
,,215.5658,,
,,215.5988,,
,,215.64215,,
,,215.671125,,
,,215.760875,,
,,215.773975,,
,,215.7903,,
,,215.82735,,
,,215.86185,,
,,215.878,,
,,215.894725,,
,,215.932725,,
,,215.965175,,
,,216.000575,,
,,216.047625,,
,,216.0762,,
,,216.092075,,
,,216.138825,,
,,216.158325,,
,,216.2134,,
,,216.238575,,
,,216.267525,,
,,216.2883,,
,,216.312575,,
,,216.3362,,
,,216.357225,,
,,216.42335,,
,,216.485025,,
,,216.506625,,
,,216.52245,,
,,216.553375,,
,,216.5841,,
,,216.60255,,
,,216.60385,,
,,216.6167,,
,,216.64555,,
,,216.67745,,
,,216.7038,,
,,216.791475,,
,,216.8095,,
,,216.863475,,
,,216.902975,,
,,216.96385,,
,,216.99855,,
,,217.039875,,
,,217.0738,,
,,217.14465,,
,,217.1848,,
,,217.21955,,
,,217.220925,,
,,217.246075,,
,,217.26355,,
,,217.268525,,
,,217.28395,,
,,217.3055,,
,,217.322025,,
,,217.344775,,
,,217.358325,,
,,217.366175,,
