SPK_SPKC06a (NA),SPK_SPKC12a (inhibited)
,150.24805
,150.258725
,150.268775
,150.28105
,150.287375
,150.292225
,150.294775
,150.297
,150.3089
,150.317475
,150.33245
,150.33475
,150.424525
,150.4419
,150.4762
,150.49785
,150.5089
,150.5209
,150.535575
,150.543025
,150.549875
,150.56275
,150.567875
,150.576975
,150.590675
,150.610625
,150.62015
,150.6378
,150.6573
,150.729775
,150.832625
,150.905825
,150.968625
,150.971875
,150.9984
,151.0273
,151.039275
,151.0414
,151.08095
,151.085575
,151.094975
,151.1047
,151.11425
,151.1223
,151.1252
,151.15235
,151.17725
,151.183275
,151.199875
,151.23085
,151.237325
,151.252025
,151.260325
,151.266675
,151.30825
,151.315975
,151.327575
,151.345675
,151.365975
,151.406475
,151.475875
,151.48835
,151.4978
,151.5167
,151.5245
,151.5448
,151.55685
,151.5786
,151.58725
,151.591075
,151.6028
,151.6248
,151.629275
,151.654225
,151.66425
,151.681375
,151.69915
,151.704325
,151.7155
,151.7339
,151.7961
,151.806325
,151.832175
,151.838725
,151.856125
,151.872925
,151.875175
,151.889125
,151.8927
,151.9091
,151.9422
,151.944575
,151.955825
,151.972475
,151.9777
,151.98925
,152.0125
,152.022925
,152.029775
,152.043725
,152.045825
,152.050025
,152.065175
,152.078425
,152.107625
,152.120825
,152.1248
,152.133175
,152.143225
,152.15955
,152.2098
,152.24455
,152.258625
,152.26215
,152.267
,152.28105
,152.283325
,152.289725
,152.294175
,152.30495
,152.310425
,152.316525
,152.32455
,152.32895
,152.340225
,152.34215
,152.351575
,152.355025
,152.357475
,152.36175
,152.365425
,152.374375
,152.380475
,152.384375
,152.393375
,152.401875
,152.40795
,152.417575
,152.420675
,152.4307
,152.434875
,152.449425
,152.4541
,152.465575
,152.4753
,152.485375
,152.48895
,152.4985
,152.5263
,152.55335
,152.56335
,152.58755
,152.5912
,152.608
,152.62685
,152.63135
,152.6405
,152.673975
,152.68435
,152.6911
,152.706425
,152.71325
,152.7307
,152.73725
,152.74185
,152.75505
,152.757725
,152.76565
,152.773925
,152.777375
,152.778925
,152.781175
,152.7886
,152.794275
,152.796025
,152.842425
,152.877925
,152.89595
,152.948875
,152.98395
,152.990325
,152.992975
,152.998625
,153.007075
,153.011775
,153.019725
,153.02575
,153.028075
,153.036675
,153.042225
,153.044125
,153.047375
,153.054475
,153.06685
,153.073875
,153.08385
,153.0914
,153.09345
,153.10205
,153.10945
,153.1136
,153.12285
,153.1315
,153.135525
,153.1411
,153.145175
,153.15095
,153.1574
,153.16455
,153.1692
,153.17935
,153.187125
,153.19405
,153.209075
,153.221625
,153.229725
,153.24205
,153.25395
,153.331775
,153.350675
,153.371975
,153.387475
,153.426625
,153.43295
,153.44245
,153.45635
,153.4728
,153.478675
,153.49595
,153.507625
,153.5106
,153.5275
,153.5356
,153.554325
,153.5604
,153.563975
,153.573225
,153.578
,153.587525
,153.6005
,153.606375
,153.741325
,153.7665
,153.80125
,153.817575
,153.838575
,153.85055
,153.854
,153.8787
,153.886775
,153.893225
,153.9089
,153.927475
,153.944425
,153.959725
,153.96635
,153.985825
,153.997775
,154.017925
,154.029325
,154.050525
,154.063325
,154.06685
,154.1114
,154.145675
,154.163125
,154.175025
,154.1907
,154.196275
,154.2021
,154.224825
,154.2403
,154.247975
,154.263975
,154.27355
,154.295
,154.30085
,154.314675
,154.333675
,154.35735
,154.36535
,154.38945
,154.400375
,154.4202
,154.425925
,154.435275
,154.43805
,154.529825
,154.556075
,154.5638
,154.591125
,154.63835
,154.6468
,154.67195
,154.6786
,154.69265
,154.719725
,154.73465
,154.752
,154.77825
,154.7831
,154.794825
,154.80875
,154.821
,154.8291
,154.8494
,154.867575
,154.880625
,154.8906
,154.8962
,154.923625
,154.95655
,154.959975
,154.9678
,154.983425
,155.0079
,155.015975
,155.03295
,155.037375
,155.062325
,155.08165
,155.0927
,155.104425
,155.120625
,155.128725
,155.1443
,155.165875
,155.18105
,155.200025
,155.224125
,155.238725
,155.243275
,155.279925
,155.3008
,155.3052
,155.32225
,155.3754
,155.398275
,155.40905
,155.423675
,155.440725
,155.472
,155.4801
,155.485825
,155.5175
,155.52875
,155.533275
,155.56925
,155.59265
,155.60295
,155.60745
,155.632725
,155.654325
,155.798875
,155.80715
,155.819075
,155.841075
,155.8542
,155.87505
,155.897275
,155.9009
,155.915025
,155.9325
,155.948625
,155.965575
,155.975775
,155.983775
,156.004775
,156.019375
,156.058625
,156.071725
,156.088125
,156.104975
,156.107725
,156.11395
,156.120075
,156.129825
,156.1457
,156.156375
,156.172375
,156.18955
,156.198625
,156.221225
,156.22465
,156.2307
,156.233975
,156.250025
,156.25935
,156.27335
,156.28335
,156.291725
,156.2972
,156.3053
,156.318975
,156.325275
,156.3312
,156.335
,156.350475
,156.3626
,156.3852
,156.39015
,156.3964
,156.4131
,156.418975
,156.428075
,156.444575
,156.452475
,156.458325
,156.48355
,156.498
,156.502675
,156.523625
,156.537075
,156.54175
,156.55855
,156.569825
,156.59585
,156.612125
,156.627725
,156.6307
,156.64475
,156.6498
,156.6594
,156.67535
,156.69175
,156.705525
,156.714375
,156.75515
,156.75885
,156.78165
,156.8004
,156.82455
,156.844925
,156.867275
,156.876475
,156.88115
,156.888
,156.90935
,156.912525
,156.916925
,156.92265
,156.941575
,156.9438
,156.947175
,156.9491
,156.9639
,156.9689
,156.979575
,156.99565
,157.02275
,157.0355
,157.09865
,157.1265
,157.14385
,157.167325
,157.174975
,157.17745
,157.192075
,157.198675
,157.202975
,157.2116
,157.22305
,157.233025
,157.243
,157.2527
,157.265325
,157.2704
,157.274325
,157.27825
,157.28415
,157.2935
,157.306025
,157.319475
,157.324775
,157.3382
,157.34715
,157.35945
,157.36645
,157.36835
,157.3846
,157.38765
,157.4025
,157.416875
,157.445125
,157.488275
,157.5037
,157.5152
,157.525875
,157.55095
,157.569725
,157.576625
,157.58265
,157.6075
,157.6233
,157.632375
,157.64405
,157.664625
,157.68085
,157.69455
,157.6981
,157.713725
,157.740575
,157.75465
,157.759675
,157.77725
,157.791
,157.8085
,157.870275
,157.8798
,157.8985
,157.9014
,157.905925
,157.929375
,157.9376
,157.944
,157.96005
,157.97465
,157.983175
,158.001
,158.00975
,158.023175
,158.04235
,158.044575
,158.062575
,158.069375
,158.08375
,158.09945
,158.1093
,158.112875
,158.14515
,158.15965
,158.1635
,158.17775
,158.212425
,158.2307
,158.2336
,158.262425
,158.264675
,158.296525
,158.302775
,158.316275
,158.3239
,158.326725
,158.339825
,158.353475
,158.422025
,158.424875
,158.524775
,158.538225
,158.550525
,158.57065
,158.5911
,158.608075
,158.626
,158.6421
,158.66085
,158.6644
,158.678275
,158.6927
,158.70845
,158.716775
,158.718975
,158.734625
,158.74535
,158.74785
,158.7703
,158.793925
,158.7986
,158.8155
,158.82495
,158.83555
,158.84365
,158.8623
,158.86885
,158.876675
,158.8867
,158.89605
,158.91375
,158.958425
,158.971975
,159.01555
,159.019675
,159.100125
,159.106625
,159.135825
,159.157125
,159.1744
,159.1936
,159.211925
,159.2428
,159.24685
,159.2811
,159.28325
,159.2867
,159.297575
,159.47015
,159.5177
,159.57915
,159.651125
,159.662725
,159.70265
,159.739575
,159.741475
,159.75155
,159.7533
,159.75665
,159.771
,159.885225
,159.901925
,159.940175
,159.990025
,159.999025
,160.01355
,160.025775
,160.034025
,160.047025
,160.051
,160.0538
,160.05575
,160.07285
,160.082725
,160.091825
,160.0995
,160.104925
,160.1214
,160.1254
,160.15285
,160.155275
,160.167375
,160.236025
,160.2509
,160.290825
,160.30885
,160.327
,160.3437
,160.35655
,160.3687
,160.370625
,160.387775
,160.400075
,160.403675
,160.42495
,160.429275
,160.432275
,160.4502
,160.464175
,160.476425
,160.48145
,160.488675
,160.50585
,160.513525
,160.515525
,160.538875
,160.54465
,160.558675
,160.620575
,160.665875
,160.729225
,160.740225
,160.744025
,160.759425
,160.77275
,160.775225
,160.789375
,160.79675
,160.818325
,160.821375
,160.834975
,160.84015
,160.854275
,160.864625
,160.87055
,160.87335
,160.88805
,160.896
,160.898175
,160.905525
,160.921025
,160.92285
,160.92965
,160.93365
,160.950075
,160.959175
,160.99845
,161.04485
,161.06535
,161.0818
,161.104875
,161.11325
,161.11505
,161.135775
,161.208025
,161.221525
,161.2419
,161.250275
,161.25995
,161.2618
,161.266175
,161.272925
,161.27845
,161.282325
,161.29935
,161.303975
,161.311925
,161.316225
,161.331675
,161.357525
,161.375925
,161.43565
,161.44095
,161.447025
,161.467575
,161.4703
,161.47815
,161.49065
,161.4963
,161.50405
,161.505675
,161.5099
,161.51335
,161.51955
,161.523075
,161.536275
,161.53805
,161.543075
,161.55115
,161.56015
,161.5751
,161.57755
,161.584975
,161.5898
,161.61135
,161.6237
,161.62855
,161.6342
,161.68995
,161.70975
,161.720275
,161.72825
,161.743125
,161.7457
,161.7616
,161.76785
,161.7726
,161.777475
,161.782
,161.786675
,161.794625
,161.79705
,161.8029
,161.808325
,161.811325
,161.81575
,161.82505
,161.82695
,161.8395
,161.84205
,161.850625
,161.85385
,161.85625
,161.864475
,161.8731
,161.875725
,161.881225
,161.889925
,161.899975
,161.905775
,161.90775
,161.911725
,161.93005
,161.936025
,161.9414
,161.95415
,161.9582
,161.9708
,161.994225
,162.003925
,162.045375
,162.0677
,162.078475
,162.0872
,162.09895
,162.108875
,162.111075
,162.123475
,162.1285
,162.13445
,162.145725
,162.14905
,162.16115
,162.166525
,162.1685
,162.18435
,162.189275
,162.1958
,162.204075
,162.2121
,162.2183
,162.22895
,162.239375
,162.24495
,162.249375
,162.263375
,162.270625
,162.277325
,162.291425
,162.301975
,162.30915
,162.389675
,162.4008
,162.4167
,162.4253
,162.429925
,162.442375
,162.455375
,162.459825
,162.4657
,162.470875
,162.48015
,162.48545
,162.49335
,162.498475
,162.5077
,162.5104
,162.537325
,162.547925
,162.559
,162.571975
,162.578075
,162.595675
,162.601275
,162.624925
,162.6812
,162.70795
,162.7259
,162.756325
,162.765175
,162.785175
,162.789075
,162.80275
,162.8185
,162.8215
,162.833925
,162.83955
,162.850175
,162.852225
,162.86165
,162.897675
,162.94205
,162.948175
,162.970075
,162.9942
,163.025175
,163.03285
,163.057425
,163.06705
,163.071275
,163.08555
,163.089575
,163.0926
,163.09755
,163.1011
,163.109575
,163.11155
,163.114675
,163.124425
,163.12785
,163.1476
,163.1516
,163.15535
,163.16105
,163.184425
,163.189575
,163.191775
,163.208275
,163.21095
,163.213725
,163.227525
,163.2405
,163.246875
,163.249875
,163.267525
,163.269775
,163.2835
,163.289625
,163.29155
,163.302525
,163.310825
,163.3197
,163.3232
,163.329375
,163.34225
,163.344825
,163.35105
,163.362975
,163.373075
,163.37815
,163.386825
,163.38975
,163.407225
,163.4111
,163.42295
,163.42905
,163.46545
,163.475575
,163.515
,163.52985
,163.5345
,163.557525
,163.5871
,163.59255
,163.6023
,163.616525
,163.63555
,163.646025
,163.664
,163.6755
,163.6838
,163.6893
,163.708875
,163.722875
,163.7289
,163.745875
,163.74795
,163.76
,163.77965
,163.78905
,163.796625
,163.801625
,163.81545
,163.829125
,163.8333
,163.84965
,163.853
,163.900725
,163.915975
,163.93235
,163.959
,163.979275
,163.984575
,163.993325
,164.0138
,164.034725
,164.05595
,164.062325
,164.06965
,164.07525
,164.07955
,164.093925
,164.10075
,164.1063
,164.127275
,164.13045
,164.1538
,164.187175
,164.201475
,164.21015
,164.215
,164.23815
,164.243875
,164.257175
,164.281
,164.293025
,164.296325
,164.319425
,164.331525
,164.345575
,164.357275
,164.369875
,164.380125
,164.385375
,164.401825
,164.418425
,164.425425
,164.430425
,164.44785
,164.46665
,164.471725
,164.5034
,164.517225
,164.521625
,164.545525
,164.559725
,164.566675
,164.57125
,164.589425
,164.605075
,164.612075
,164.6259
,164.63605
,164.658425
,164.6701
,164.68285
,164.7045
,164.7116
,164.7573
,164.7647
,164.774975
,164.788525
,164.8127
,164.81885
,164.8236
,164.832525
,164.837
,164.8585
,164.86425
,164.8737
,164.89525
,164.90075
,164.913125
,164.92695
,164.93005
,164.9429
,164.957075
,164.979725
,164.9897
,164.9943
,165.01095
,165.028875
,165.0313
,165.04065
,165.04775
,165.050275
,165.05505
,165.061525
,165.078175
,165.087725
,165.090675
,165.0987
,165.10765
,165.111175
,165.113225
,165.1396
,165.225875
,165.27325
,165.276225
,165.314125
,165.3442
,165.34635
,165.473575
,165.485375
,165.491725
,165.512925
,165.5345
,165.54155
,165.5571
,165.5685
,165.587975
,165.59895
,165.60585
,165.607975
,165.6113
,165.6189
,165.62675
,165.638375
,165.6491
,165.651375
,165.66385
,165.6765
,165.67835
,165.680725
,165.685
,165.6959
,165.6992
,165.70495
,165.71215
,165.7203
,165.725225
,165.73525
,165.7575
,165.810675
,165.8285
,165.834525
,165.860325
,165.868275
,165.8765
,165.89815
,165.90835
,165.921025
,165.92335
,165.93665
,165.9409
,165.948725
,165.953675
,165.96045
,165.96415
,165.9717
,165.9741
,165.978575
,165.984725
,165.991375
,165.99505
,166.00585
,166.011125
,166.023125
,166.029075
,166.03365
,166.041775
,166.052375
,166.0553
,166.0734
,166.078
,166.08955
,166.108475
,166.118475
,166.187525
,166.198175
,166.202225
,166.2433
,166.260525
,166.275025
,166.28065
,166.290475
,166.311575
,166.3155
,166.32565
,166.3309
,166.3389
,166.348
,166.37275
,166.37695
,166.383825
,166.398425
,166.41795
,166.42185
,166.4278
,166.440175
,166.4432
,166.4517
,166.45985
,166.47595
,166.485775
,166.501775
,166.5192
,166.5364
,166.559375
,166.585575
,166.595875
,166.61795
,166.672025
,166.67705
,166.69625
,166.7021
,166.72685
,166.733225
,166.744225
,166.747325
,166.765
,166.774
,166.77795
,166.7842
,166.78595
,166.79925
,166.80865
,166.8255
,166.828725
,166.83985
,166.861075
,166.86445
,166.8809
,166.898575
,166.9023
,166.910475
,166.9125
,166.923575
,166.9254
,166.939825
,166.9484
,166.951475
,166.95605
,166.9627
,166.966925
,166.971275
,166.976525
,166.9914
,167.013775
,167.015775
,167.029575
,167.049925
,167.06925
,167.076225
,167.090275
,167.10825
,167.11575
,167.127825
,167.1308
,167.1352
,167.150025
,167.154475
,167.1638
,167.16935
,167.175375
,167.186575
,167.190575
,167.20585
,167.212025
,167.221275
,167.242375
,167.260375
,167.27135
,167.2892
,167.296625
,167.32565
,167.331325
,167.34595
,167.34825
,167.364725
,167.37905
,167.382275
,167.4157
,167.418925
,167.43205
,167.439825
,167.44255
,167.46075
,167.4715
,167.4756
,167.478625
,167.484275
,167.49075
,167.5007
,167.509575
,167.5223
,167.5361
,167.542
,167.552775
,167.582425
,167.5913
,167.608325
,167.61995
,167.624725
,167.63735
,167.6431
,167.6517
,167.6705
,167.682475
,167.702275
,167.71195
,167.7281
,167.742775
,167.745725
,167.76805
,167.84205
,167.8697
,167.882825
,167.89695
,167.9189
,167.93455
,167.940575
,167.953825
,167.96475
,167.973325
,167.984625
,167.99485
,168.003375
,168.021175
,168.02525
,168.032125
,168.042975
,168.053825
,168.062475
,168.068325
,168.079475
,168.08795
,168.1039
,168.107625
,168.1291
,168.138625
,168.152
,168.1641
,168.16925
,168.176475
,168.20185
,168.212625
,168.30955
,168.340325
,168.353125
,168.382375
,168.39435
,168.405175
,168.4125
,168.429525
,168.444625
,168.450425
,168.460925
,168.467525
,168.470275
,168.471925
,168.47425
,168.4874
,168.4897
,168.497025
,168.51135
,168.61795
,168.6368
,168.74415
,168.755825
,168.76095
,168.771175
,168.777575
,168.792175
,168.7947
,168.796725
,168.804125
,168.806325
,168.810675
,168.812375
,168.815075
,168.820325
,168.8326
,168.836125
,168.84585
,168.847575
,168.8532
,168.86195
,168.867
,168.873075
,168.87735
,168.883025
,168.8864
,168.89445
,168.899025
,168.9039
,168.908725
,168.9133
,168.9223
,168.929025
,168.932875
,168.93685
,168.945675
,168.9492
,168.95085
,168.953225
,168.96595
,168.97715
,168.98
,168.993225
,169.007075
,169.080525
,169.103175
,169.12365
,169.1416
,169.17715
,169.1856
,169.192575
,169.209
,169.227175
,169.230275
,169.2528
,169.255025
,169.269025
,169.2761
,169.2846
,169.28895
,169.309475
,169.3169
,169.319475
,169.3367
,169.34395
,169.34765
,169.366525
,169.373175
,169.391875
,169.39855
,169.41005
,169.429425
,169.444725
,169.473875
,169.48575
,169.5482
,169.5517
,169.563425
,169.581125
,169.59315
,169.60925
,169.618525
,169.623925
,169.6325
,169.6421
,169.653675
,169.6595
,169.6644
,169.669725
,169.674025
,169.6912
,169.69985
,169.70785
,169.7102
,169.713725
,169.7155
,169.744225
,169.7563
,169.768
,169.77665
,169.78635
,169.797425
,169.8219
,169.82955
,169.85195
,169.8644
,169.879375
,169.90845
,169.91485
,169.95135
,169.958825
,169.96235
,169.964575
,169.97455
,169.993725
,170.001375
,170.006225
,170.017075
,170.019175
,170.091975
,170.09525
,170.11955
,170.128975
,170.135625
,170.157325
,170.162175
,170.176275
,170.185075
,170.198075
,170.2146
,170.22235
,170.23925
,170.2514
,170.259425
,170.2674
,170.279575
,170.288925
,170.312325
,170.322925
,170.33195
,170.345275
,170.349475
,170.369125
,170.376325
,170.425425
,170.44015
,170.448475
,170.46895
,170.48975
,170.513925
,170.519725
,170.53095
,170.5403
,170.549075
,170.557875
,170.5773
,170.5854
,170.5882
,170.605425
,170.6171
,170.62565
,170.63405
,170.6444
,170.65245
,170.6648
,170.669725
,170.682325
,170.70855
,170.712675
,170.72765
,170.74285
,170.761175
,170.773675
,170.790725
,170.853675
,170.8858
,170.9075
,170.94055
,170.949375
,170.9556
,170.970525
,170.989025
,171.0088
,171.0112
,171.03505
,171.0516
,171.068175
,171.070375
,171.0885
,171.094425
,171.109675
,171.11205
,171.1338
,171.1531
,171.1597
,171.18395
,171.277625
,171.3347
,171.352725
,171.3758
,171.3844
,171.399425
,171.404675
,171.425625
,171.452225
,171.470675
,171.473675
,171.482975
,171.5542
,171.57135
,171.5831
,171.58735
,171.614275
,171.621175
,171.634875
,171.667875
,171.83615
,171.845525
,171.91285
,171.940525
,171.951175
,171.96085
,171.972275
,171.9811
,171.989975
,171.994425
,172.008325
,172.02795
,172.031025
,172.0397
,172.0504
,172.05495
,172.058575
,172.08415
,172.089625
,172.105125
,172.112975
,172.157175
,172.1704
,172.180075
,172.188425
,172.20065
,172.217675
,172.226675
,172.253225
,172.268
,172.271
,172.28175
,172.286875
,172.29335
,172.299225
,172.3114
,172.321075
,172.338275
,172.3475
,172.362475
,172.370875
,172.381075
,172.39425
,172.40785
,172.409625
,172.414625
,172.4307
,172.43955
,172.452825
,172.45815
,172.54165
,172.571575
,172.586725
,172.61375
,172.6297
,172.636325
,172.63855
,172.66915
,172.687625
,172.69145
,172.719975
,172.7345
,172.76175
,172.773075
,172.7771
,172.793225
,172.802025
,172.8415
,172.855125
,172.9228
,172.925475
,172.937875
,172.9442
,172.954225
,172.977775
,173.001025
,173.014275
,173.030825
,173.053875
,173.0801
,173.08965
,173.115475
,173.13325
,173.150475
,173.154525
,173.1731
,173.186125
,173.229525
,173.28575
,173.30585
,173.31185
,173.3697
,173.37995
,173.398275
,173.4043
,173.4186
,173.420775
,173.43365
,173.44305
,173.446025
,173.460425
,173.464925
,173.473225
,173.475125
,173.484975
,173.487675
,173.49045
,173.500575
,173.502925
,173.52165
,173.6555
,173.73025
,173.744
,173.753975
,173.75955
,173.764725
,173.774025
,173.7787
,173.786875
,173.79655
,173.8037
,173.805975
,173.813775
,173.824875
,173.828975
,173.83505
,173.840325
,173.84625
,173.854
,173.8589
,173.861075
,173.867625
,173.8766
,173.8842
,173.899975
,173.905675
,173.912325
,173.9212
,173.931
,173.937375
,173.9489
,173.96195
,174.01095
,174.013625
,174.0412
,174.059225
,174.069275
,174.08225
,174.094075
,174.102825
,174.1117
,174.123825
,174.1268
,174.1385
,174.144525
,174.15445
,174.164625
,174.169075
,174.1875
,174.1974
,174.214475
,174.220075
,174.236725
,174.239775
,174.260775
,174.275125
,174.280425
,174.293025
,174.29825
,174.328
,174.356875
,174.36065
,174.3915
,174.414375
,174.435925
,174.469575
,174.48115
,174.488025
,174.4963
,174.5046
,174.525775
,174.534325
,174.539075
,174.55295
,174.5563
,174.56335
,174.5904
,174.60405
,174.634425
,174.6472
,174.6512
,174.6658
,174.668375
,174.694775
,174.703275
,174.7171
,174.738525
,174.74135
,174.760975
,174.7667
,174.7888
,174.836625
,174.852425
,174.863
,174.88875
,174.9108
,174.952625
,174.97855
,174.9895
,174.998125
,175.000525
,175.021625
,175.042
,175.050675
,175.061425
,175.083375
,175.097275
,175.1206
,175.132725
,175.146475
,175.154075
,175.1714
,175.18535
,175.203975
,175.209575
,175.214275
,175.23265
,175.27285
,175.30125
,175.33715
,175.343875
,175.3503
,175.3726
,175.38325
,175.393325
,175.423425
,175.43435
,175.454875
,175.476475
,175.4852
,175.50215
,175.520925
,175.5323
,175.562325
,175.57205
,175.597275
,175.6102
,175.63255
,175.646075
,175.663425
,175.671425
,175.679025
,175.7228
,175.73355
,175.79225
,175.79765
,175.820975
,175.84
,175.85025
,175.880275
,175.89755
,175.90205
,175.91595
,175.9622
,175.975975
,175.984775
,176.004
,176.01675
,176.033375
,176.053225
,176.07795
,176.0863
,176.1111
,176.119275
,176.12795
,176.136425
,176.15085
,176.161825
,176.174075
,176.177475
,176.258875
,176.300425
,176.35335
,176.3736
,176.390075
,176.402925
,176.42065
,176.437475
,176.44635
,176.461575
,176.48105
,176.5007
,176.51665
,176.5238
,176.540575
,176.57195
,176.584675
,176.594675
,176.607375
,176.621075
,176.630125
,176.6439
,176.6467
,176.655575
,176.66965
,176.7502
,176.80255
,176.826925
,176.8471
,176.866375
,176.88075
,176.8962
,176.9185
,176.929675
,176.9454
,176.967025
,176.973875
,176.975925
,176.98605
,177.000775
,177.0128
,177.019875
,177.025975
,177.030675
,177.039325
,177.045375
,177.0488
,177.05035
,177.052
,177.053525
,177.055175
,177.06325
,177.114725
,177.125075
,177.12665
,177.157075
,177.21465
,177.223
,177.247375
,177.263
,177.284825
,177.306625
,177.32265
,177.3307
,177.343575
,177.352225
,177.35825
,177.372025
,177.37845
,177.3812
,177.394025
,177.404375
,177.410725
,177.42285
,177.427225
,177.42995
,177.44275
,177.457975
,177.46515
,177.4735
,177.481675
,177.498425
,177.5068
,177.515375
,177.5254
,177.5402
,177.543775
,177.559325
,177.5681
,177.616075
,177.642225
,177.737175
,177.746875
,177.79225
,177.88415
,177.9371
,177.957275
,177.966725
,177.977575
,177.9854
,177.991425
,177.994825
,177.998725
,178.007225
,178.0178
,178.019825
,178.024425
,178.034625
,178.039525
,178.042225
,178.046925
,178.05325
,178.0581
,178.06505
,178.067425
,178.075825
,178.077525
,178.089175
,178.091825
,178.0943
,178.099575
,178.110875
,178.122
,178.13315
,178.145475
,178.153175
,178.15605
,178.161975
,178.1767
,178.18875
,178.19705
,178.203325
,178.22845
,178.317625
,178.323575
,178.337775
,178.341725
,178.354275
,178.369275
,178.371475
,178.4193
,178.483375
,178.487725
,178.50435
,178.512525
,178.517075
,178.5364
,178.550475
,178.564025
,178.57585
,178.58125
,178.59355
,178.598225
,178.61135
,178.6285
,178.637325
,178.64195
,178.65815
,178.66075
,178.67605
,178.68435
,178.6915
,178.710175
,178.7278
,178.7324
,178.80185
,178.81
,178.82035
,178.8296
,178.8368
,178.84665
,178.863425
,178.87255
,178.886075
,178.90475
,178.911775
,178.924175
,178.942325
,178.9629
,178.968375
,178.977225
,178.98505
,178.997325
,179.012075
,179.015025
,179.03195
,179.04045
,179.043925
,179.048525
,179.055
,179.08935
,179.11705
,179.179625
,179.214225
,179.2306
,179.2615
,179.2727
,179.297975
,179.33725
,179.3406
,179.3788
,179.4382
,179.448625
,179.4633
,179.487575
,179.5772
,179.69305
,179.806575
,179.8298
,179.84225
,179.892025
,179.90285
,179.92105
,179.94185
,179.95055
,179.972775
,179.9869
,179.993375
,179.9958
,180.017825
,180.029625
,180.05645
,180.0743
,180.1091
,180.11375
,180.1567
,180.160075
,180.168775
,180.1744
,180.18555
,180.223775
,180.2387
,180.2532
,180.273375
,180.28315
,180.32125
,180.345825
,180.3625
,180.401575
,180.40405
,180.432325
,180.45205
,180.45975
,180.467225
,180.46975
,180.4749
