SPK_SPKC01a (inhibited),SPK_SPKC04a (excited),SPK_SPKC07a (excited),SPK_SPKC12a (NA)
222.0893,,,
222.151025,,,
222.17905,,,
222.21315,,,
222.22965,,,
222.245375,,,
222.331975,,,
222.39845,,,
222.4295,,,
222.4937,,,
222.552375,,,
222.69695,,,
222.739275,,,
222.80605,,,
222.920375,,,
222.93995,,,
222.983825,,,
223.012175,,,
223.072925,,,
223.1157,,,
223.20375,,,
223.2323,,,
223.28385,,,
223.29595,,,
223.321325,,,
223.3352,,,
223.358925,,,
223.39225,,,
223.43965,,,
223.46965,,,
223.51485,,,
223.5593,,,
223.64285,,,
223.67355,,,
223.7218,,,
223.754,,,
223.8072,,,
223.835375,,,
223.90805,,,
223.961575,,,
224.00255,,,
224.03685,,,
224.064875,,,
224.093575,,,
224.130975,,,
224.1511,,,
224.2045,,,
224.22415,,,
224.28115,,,
224.3065,,,
224.3411,,,
224.372425,,,
224.394525,,,
224.4277,,,
224.5585,,,
224.581775,,,
224.71475,,,
224.807625,,,
224.8509,,,
224.9059,,,
224.926125,,,
225.071825,,,
225.111675,,,
225.206,,,
225.234575,,,
225.249175,,,
225.27075,,,
225.2915,,,
225.310225,,,
225.35015,,,
225.373325,,,
225.3839,,,
225.42205,,,
225.451675,,,
225.4777,,,
225.50225,,,
225.5583,,,
225.596275,,,
225.630225,,,
225.63765,,,
225.647825,,,
225.668925,,,
225.6995,,,
225.70605,,,
225.802725,,,
225.8265,,,
225.9158,,,
225.931875,,,
225.95,,,
225.9595,,,
225.969275,,,
225.985525,,,
226.018425,,,
226.073,,,
226.128075,,,
226.16765,,,
226.20665,,,
226.274475,,,
226.312125,,,
226.327725,,,
226.341275,,,
226.352725,,,
226.38115,,,
226.41175,,,
226.442425,,,
226.471925,,,
226.53015,,,
226.566925,,,
226.59145,,,
226.636475,,,
226.736875,,,
226.7914,,,
226.831725,,,
226.8735,,,
226.981875,,,
227.0566,,,
227.097225,,,
227.164075,,,
227.194875,,,
227.314375,,,
227.42355,,,
227.584275,,,
227.651825,,,
227.695175,,,
227.71935,,,
227.86105,,,
227.931,,,
228.02895,,,
228.06745,,,
228.1137,,,
228.12435,,,
228.136225,,,
228.16985,,,
228.187825,,,
228.22685,,,
228.25555,,,
228.272975,,,
228.333975,,,
228.345525,,,
228.3714,,,
228.391075,,,
228.415625,,,
228.4551,,,
228.479575,,,
228.5106,,,
228.547825,,,
228.598725,,,
228.651025,,,
228.6977,,,
228.71465,,,
228.72345,,,
228.800725,,,
228.81675,,,
228.8276,,,
228.848075,,,
228.9001,,,
228.9244,,,
228.94115,,,
228.957125,,,
228.979375,,,
229.017875,,,
229.04095,,,
229.055625,,,
229.076925,,,
229.106725,,,
229.142425,,,
229.1921,,,
229.22225,,,
229.25765,,,
229.30245,,,
229.32195,,,
229.339075,,,
229.36585,,,
229.3783,,,
229.398575,,,
229.4563,,,
229.475025,,,
229.496675,,,
229.5265,,,
229.541075,,,
229.558425,,,
229.612125,,,
229.623175,,,
229.65855,,,
229.69785,,,
229.71785,,,
229.745075,,,
229.78855,,,
229.800125,,,
229.820875,,,
229.829325,,,
229.862825,,,
229.872575,,,
229.929025,,,
229.968225,,,
230.005225,,,
230.04225,,,
230.081375,,,
230.102075,,,
230.181975,,,
230.203925,,,
230.217975,,,
230.2319,,,
230.2425,,,
230.262925,,,
230.272375,,,
230.2916,,,
230.336975,,,
230.365675,,,
230.39895,,,
230.454275,,,
230.499575,,,
230.562575,,,
230.58755,,,
230.610175,,,
230.640075,,,
230.649375,,,
230.671675,,,
230.7322,,,
230.763425,,,
230.7912,,,
230.80235,,,
230.833675,,,
230.88965,,,
230.89725,,,
230.904775,,,
230.91305,,,
230.930925,,,
230.94005,,,
230.95065,,,
230.969725,,,
230.97755,,,
231.003,,,
231.007325,,,
231.050925,,,
231.132125,,,
231.14085,,,
231.1631,,,
231.185775,,,
231.193325,,,
231.2043,,,
231.256225,,,
231.28125,,,
231.331875,,,
231.3524,,,
231.37115,,,
231.39135,,,
231.4116,,,
231.42875,,,
231.465,,,
231.477,,,
231.4945,,,
231.52865,,,
231.612475,,,
231.669375,,,
231.68205,,,
231.696,,,
231.70925,,,
231.7186,,,
231.72995,,,
231.786425,,,
231.805925,,,
231.817975,,,
231.84605,,,
231.862025,,,
231.8771,,,
231.895425,,,
231.915025,,,
231.92165,,,
231.932575,,,
231.9757,,,
232.0135,,,
232.0809,,,
232.118725,,,
232.1362,,,
232.145125,,,
232.159075,,,
232.170525,,,
232.196825,,,
232.2186,,,
232.224,,,
232.2653,,,
232.29635,,,
232.301325,,,
232.336175,,,
232.345525,,,
232.36825,,,
232.38315,,,
232.394725,,,
232.45555,,,
232.47815,,,
232.5045,,,
232.523975,,,
232.579575,,,
232.589425,,,
232.59935,,,
232.61435,,,
232.623875,,,
232.6365,,,
232.685375,,,
232.7687,,,
232.80875,,,
232.837125,,,
232.860475,,,
232.864275,,,
232.9123,,,
232.926425,,,
232.943725,,,
232.980425,,,
232.996475,,,
233.017725,,,
233.040675,,,
233.062125,,,
233.1087,,,
233.1656,,,
233.22455,,,
233.258075,,,
233.279575,,,
233.287175,,,
233.310775,,,
233.356425,,,
233.37825,,,
233.393375,,,
233.424,,,
233.44315,,,
233.450475,,,
233.4774,,,
233.494025,,,
233.54055,,,
233.56285,,,
233.589125,,,
233.653775,,,
233.67105,,,
233.6898,,,
233.71235,,,
233.7593,,,
233.78175,,,
233.8067,,,
233.811175,,,
233.8305,,,
233.855125,,,
233.877375,,,
233.920125,,,
233.94465,,,
233.966375,,,
233.99725,,,
234.018825,,,
234.0363,,,
234.094075,,,
234.1129,,,
234.260875,,,
234.2729,,,
234.2784,,,
234.33175,,,
234.3539,,,
234.358225,,,
234.3844,,,
234.412625,,,
234.475875,,,
234.523625,,,
234.549775,,,
234.601675,,,
234.6082,,,
234.627375,,,
234.67725,,,
234.739125,,,
234.7645,,,
234.789225,,,
234.80715,,,
234.831275,,,
234.9042,,,
234.9396,,,
234.967175,,,
234.980475,,,
235.0284,,,
235.066525,,,
235.080025,,,
235.115025,,,
235.1452,,,
235.158125,,,
235.190775,,,
235.209375,,,
235.2245,,,
235.2303,,,
235.31935,,,
235.3718,,,
235.411875,,,
235.455225,,,
235.4678,,,
235.4953,,,
235.522625,,,
235.552725,,,
235.57035,,,
235.614325,,,
235.633575,,,
235.670425,,,
235.687275,,,
235.751225,,,
235.8134,,,
235.84625,,,
235.91025,,,
235.940675,,,
235.980275,,,
236.026825,,,
236.0388,,,
236.06205,,,
236.080025,,,
236.155225,,,
236.2003,,,
236.211375,,,
236.222975,,,
236.23585,,,
236.24735,,,
236.278075,,,
236.286275,,,
236.324325,,,
236.3562,,,
236.385175,,,
236.397575,,,
236.440125,,,
236.490125,,,
236.515075,,,
236.535875,,,
236.582475,,,
236.608375,,,
236.624275,,,
236.678675,,,
236.702875,,,
236.721075,,,
236.727375,,,
236.74985,,,
236.7721,,,
236.8324,,,
236.85205,,,
236.863025,,,
236.8837,,,
236.88995,,,
236.9098,,,
236.936575,,,
236.950925,,,
236.9708,,,
237.012725,,,
237.02815,,,
237.069725,,,
237.10365,,,
237.12715,,,
237.165075,,,
237.199725,,,
237.2646,,,
237.33885,,,
237.35885,,,
237.36655,,,
237.403525,,,
237.43025,,,
237.46745,,,
237.5179,,,
237.54205,,,
237.5914,,,
237.6051,,,
237.62335,,,
237.67335,,,
237.707325,,,
237.74635,,,
237.76055,,,
237.808925,,,
237.8347,,,
237.842575,,,
237.853275,,,
237.887075,,,
237.930225,,,
237.94075,,,
237.997725,,,
238.037375,,,
238.05215,,,
238.10055,,,
238.154325,,,
238.16875,,,
238.192175,,,
238.25685,,,
238.276625,,,
238.2972,,,
238.325125,,,
238.3566,,,
238.37765,,,
238.383825,,,
238.4169,,,
238.426875,,,
238.4624,,,
238.493225,,,
238.500475,,,
238.5378,,,
238.567425,,,
238.598875,,,
238.622725,,,
238.72205,,,
238.748375,,,
238.781725,,,
238.81815,,,
238.884525,,,
238.91925,,,
239.04135,,,
239.055525,,,
239.0811,,,
239.0962,,,
239.13255,,,
239.145775,,,
239.1938,,,
239.268575,,,
239.3339,,,
239.426575,,,
239.48355,,,
239.511775,,,
239.520825,,,
239.5654,,,
239.61535,,,
239.6249,,,
239.661425,,,
239.683825,,,
239.736475,,,
239.7612,,,
239.7837,,,
239.8099,,,
239.82605,,,
239.8876,,,
239.926125,,,
239.96445,,,
239.9862,,,
239.98785,,,
239.995225,,,
240.0254,,,
240.07215,,,
240.10315,,,
240.13015,,,
240.1544,,,
240.201225,,,
240.2541,,,
240.295075,,,
240.33125,,,
240.368075,,,
240.378475,,,
240.3914,,,
240.41555,,,
240.43505,,,
240.46275,,,
240.556375,,,
240.633875,,,
240.663025,,,
240.683075,,,
240.6938,,,
240.713725,,,
240.758625,,,
240.7848,,,
240.806325,,,
240.84195,,,
240.9034,,,
240.92585,,,
240.956925,,,
240.97475,,,
240.9992,,,
241.026825,,,
241.0515,,,
241.135275,,,
241.16005,,,
241.171775,,,
241.2009,,,
241.222275,,,
241.25835,,,
241.27695,,,
241.30715,,,
241.328025,,,
241.3474,,,
241.38425,,,
241.394725,,,
241.410825,,,
241.44615,,,
241.462975,,,
241.59985,,,
241.663575,,,
241.67725,,,
241.716075,,,
241.754,,,
241.7726,,,
241.812225,,,
241.823175,,,
241.91725,,,
241.9438,,,
241.989275,,,
242.1026,,,
242.134625,,,
242.159825,,,
242.2091,,,
242.225075,,,
242.2794,,,
242.34485,,,
242.425675,,,
242.5249,,,
242.56555,,,
242.6286,,,
242.7381,,,
242.83165,,,
242.917275,,,
243.026325,,,
243.0638,,,
243.11825,,,
243.12155,,,
243.1283,,,
243.156275,,,
243.20975,,,
243.26525,,,
243.28815,,,
243.301925,,,
243.317025,,,
243.322725,,,
243.3266,,,
243.35315,,,
243.3921,,,
243.409075,,,
243.43575,,,
243.464875,,,
243.50665,,,
243.550675,,,
243.568325,,,
243.679975,,,
243.747025,,,
243.812525,,,
243.83005,,,
243.858925,,,
243.8769,,,
243.9123,,,
243.97145,,,
244.009725,,,
244.0393,,,
244.0894,,,
244.1111,,,
244.158425,,,
244.19865,,,
244.216,,,
244.2458,,,
244.271225,,,
244.32885,,,
244.39305,,,
244.467525,,,
244.491375,,,
244.5091,,,
244.526175,,,
244.637425,,,
244.712075,,,
244.7458,,,
244.7756,,,
244.844375,,,
244.9011,,,
244.922375,,,
245.0862,,,
245.135625,,,
245.1717,,,
245.18415,,,
245.291375,,,
245.323525,,,
245.361375,,,
245.381825,,,
245.39765,,,
245.485875,,,
245.52,,,
245.5575,,,
245.571325,,,
245.59615,,,
245.661425,,,
245.679575,,,
245.7186,,,
245.750125,,,
245.757575,,,
245.77175,,,
245.815225,,,
245.839675,,,
245.89875,,,
245.91965,,,
245.930275,,,
245.9824,,,
246.001375,,,
246.02805,,,
246.07255,,,
246.129575,,,
246.1616,,,
246.2139,,,
246.265875,,,
246.315525,,,
246.3446,,,
246.38005,,,
246.395125,,,
246.42005,,,
246.4354,,,
246.455175,,,
246.4872,,,
246.5109,,,
246.556225,,,
246.5658,,,
246.5829,,,
246.606375,,,
246.621675,,,
246.657775,,,
246.67685,,,
246.721075,,,
246.741775,,,
246.769075,,,
246.78375,,,
246.7996,,,
246.815375,,,
246.844475,,,
246.852475,,,
246.9204,,,
246.9462,,,
247.018625,,,
247.0542,,,
247.087225,,,
247.15695,,,
247.1936,,,
247.229,,,
247.271175,,,
247.317125,,,
247.322175,,,
247.3511,,,
247.3745,,,
247.388375,,,
247.41905,,,
247.447675,,,
247.478675,,,
247.51305,,,
247.524025,,,
247.552325,,,
247.616175,,,
247.633725,,,
247.6773,,,
247.681875,,,
247.720725,,,
247.776725,,,
247.80315,,,
247.851325,,,
247.85905,,,
247.880925,,,
247.90225,,,
247.9911,,,
248.049875,,,
248.076875,,,
248.171875,,,
248.264,,,
248.400725,,,
248.455975,,,
248.466,,,
248.5722,,,
248.642125,,,
248.69625,,,
248.7289,,,
248.82175,,,
248.837125,,,
248.877725,,,
248.888,,,
248.90325,,,
248.944725,,,
248.955575,,,
249.18465,,,
249.250075,,,
249.33205,,,
249.34475,,,
249.3745,,,
249.4478,,,
249.483975,,,
249.5241,,,
249.7165,,,
249.729425,,,
249.75255,,,
249.799775,,,
249.8329,,,
249.854025,,,
249.9239,,,
249.9504,,,
249.9813,,,
250.0087,,,
250.059225,,,
250.0644,,,
250.09625,,,
250.1285,,,
250.13585,,,
250.1603,,,
250.1727,,,
250.1797,,,
250.1975,,,
250.213175,,,
250.242,,,
250.2596,,,
250.28915,,,
250.3352,,,
250.3668,,,
250.394025,,,
250.431775,,,
250.444125,,,
250.4486,,,
250.45745,,,
250.4703,,,
250.500425,,,
250.513,,,
250.523275,,,
250.5965,,,
250.67635,,,
250.697525,,,
250.729025,,,
250.7802,,,
250.79615,,,
250.81105,,,
250.85625,,,
250.9068,,,
250.923175,,,
250.97855,,,
251.0268,,,
251.08185,,,
251.090125,,,
251.103375,,,
251.111725,,,
251.14885,,,
251.162975,,,
251.183775,,,
251.20955,,,
251.2384,,,
251.2537,,,
251.266775,,,
251.2734,,,
251.31935,,,
251.3601,,,
251.444725,,,
251.459975,,,
251.532625,,,
251.573775,,,
251.662225,,,
251.7078,,,
251.76995,,,
251.8001,,,
251.83035,,,
251.8609,,,
251.963725,,,
252.088925,,,
252.1091,,,
252.136975,,,
252.203025,,,
252.207225,,,
252.22035,,,
252.27715,,,
252.29845,,,
252.626825,,,
252.66805,,,
252.6725,,,
252.7019,,,
252.725475,,,
252.730225,,,
252.742275,,,
252.760375,,,
252.788975,,,
252.818325,,,
252.8822,,,
252.997475,,,
253.189725,,,
253.2542,,,
253.3095,,,
253.37205,,,
253.449825,,,
253.46305,,,
253.473975,,,
253.487225,,,
253.522925,,,
253.55055,,,
253.5627,,,
253.5866,,,
253.6316,,,
253.65785,,,
253.6654,,,
253.705775,,,
253.713625,,,
253.736475,,,
253.781175,,,
253.800275,,,
253.847375,,,
253.8694,,,
253.896625,,,
253.95185,,,
254.002775,,,
254.099025,,,
254.120225,,,
254.158225,,,
254.2223,,,
254.242775,,,
254.270875,,,
254.315325,,,
254.390675,,,
254.427825,,,
254.468725,,,
254.502,,,
254.5187,,,
254.53975,,,
254.56925,,,
254.59475,,,
254.6325,,,
254.65255,,,
254.699,,,
254.727025,,,
254.75865,,,
254.7833,,,
254.797225,,,
254.8727,,,
254.904675,,,
254.919525,,,
254.982825,,,
255.1624,,,
255.181275,,,
255.20095,,,
255.25145,,,
255.266725,,,
255.268925,,,
255.27365,,,
255.2855,,,
255.325925,,,
255.386025,,,
255.404,,,
255.409725,,,
255.436375,,,
255.50055,,,
255.5436,,,
255.5646,,,
255.597825,,,
255.617425,,,
255.6591,,,
255.671275,,,
255.71885,,,
255.749925,,,
255.765275,,,
255.82515,,,
255.832,,,
256.202975,,,
256.216875,,,
256.227625,,,
256.314375,,,
256.34355,,,
256.35785,,,
256.435225,,,
256.43715,,,
256.47625,,,
256.50495,,,
256.51545,,,
256.523325,,,
256.54145,,,
256.58705,,,
256.705125,,,
256.778925,,,
256.922375,,,
257.0109,,,
257.0287,,,
257.0448,,,
257.095175,,,
257.1238,,,
257.146,,,
257.1608,,,
257.2071,,,
257.256275,,,
257.323875,,,
257.33555,,,
257.362975,,,
257.40135,,,
257.464575,,,
257.471475,,,
257.47925,,,
257.538475,,,
257.554375,,,
257.569025,,,
257.576525,,,
257.609025,,,
257.621375,,,
257.6647,,,
257.70005,,,
257.711975,,,
257.739075,,,
257.80755,,,
257.87695,,,
257.9344,,,
257.9427,,,
258.00905,,,
258.027425,,,
258.07815,,,
258.11075,,,
258.119325,,,
258.1519,,,
258.21435,,,
258.28035,,,
258.30355,,,
258.3883,,,
258.3995,,,
258.449075,,,
258.45925,,,
258.503475,,,
258.609175,,,
258.651325,,,
258.689025,,,
258.7068,,,
258.727,,,
258.750725,,,
258.7857,,,
258.806975,,,
258.83855,,,
258.887875,,,
258.89215,,,
258.91735,,,
258.95405,,,
258.995125,,,
259.04965,,,
259.170075,,,
259.182725,,,
259.2497,,,
259.3209,,,
259.341525,,,
259.382125,,,
259.4102,,,
259.4971,,,
259.508025,,,
259.583075,,,
259.60375,,,
259.6418,,,
259.691975,,,
259.7787,,,
259.847725,,,
259.887375,,,
259.95225,,,
260.02305,,,
260.041525,,,
260.07755,,,
260.123175,,,
260.150625,,,
260.18465,,,
260.206525,,,
260.23765,,,
260.247625,,,
260.315125,,,
260.31865,,,
260.371175,,,
260.3763,,,
260.619325,,,
260.711775,,,
260.725525,,,
260.7878,,,
260.983325,,,
261.04445,,,
261.187575,,,
261.311325,,,
261.3835,,,
261.49495,,,
261.58955,,,
261.67145,,,
261.74445,,,
261.781425,,,
261.7947,,,
261.876075,,,
261.948575,,,
262.00895,,,
262.08485,,,
262.112325,,,
262.21395,,,
262.26205,,,
262.27995,,,
262.326,,,
262.356375,,,
262.388725,,,
262.44355,,,
262.45255,,,
262.500225,,,
262.544925,,,
262.571325,,,
262.5969,,,
262.6116,,,
262.620825,,,
262.67035,,,
262.7094,,,
262.726375,,,
262.75375,,,
262.7859,,,
262.797875,,,
262.826325,,,
262.85225,,,
262.9105,,,
262.924025,,,
262.94625,,,
263.004325,,,
263.02305,,,
263.034075,,,
263.055225,,,
263.07465,,,
263.0798,,,
263.144475,,,
263.212225,,,
263.2837,,,
263.403375,,,
263.446675,,,
263.52505,,,
263.585,,,
263.64875,,,
263.6763,,,
263.746875,,,
263.77625,,,
263.788475,,,
263.8162,,,
263.85115,,,
263.8795,,,
263.90095,,,
263.9202,,,
263.93145,,,
263.959725,,,
264.010175,,,
264.04355,,,
264.086825,,,
264.1119,,,
264.140225,,,
264.17235,,,
264.224875,,,
264.245375,,,
264.26615,,,
264.2779,,,
264.339525,,,
264.411,,,
264.4504,,,
264.470625,,,
264.519625,,,
264.544125,,,
264.5572,,,
264.5825,,,
264.647625,,,
264.68195,,,
264.74115,,,
264.7827,,,
264.809175,,,
264.8424,,,
264.8533,,,
264.87025,,,
264.8868,,,
264.930775,,,
264.93795,,,
264.94735,,,
264.9579,,,
264.96205,,,
265.040525,,,
265.134875,,,
265.197875,,,
265.22935,,,
265.259925,,,
265.351025,,,
265.376225,,,
265.444475,,,
265.461375,,,
265.5275,,,
265.545175,,,
265.624425,,,
265.648625,,,
265.7446,,,
265.81055,,,
265.82505,,,
265.844775,,,
265.874525,,,
265.892325,,,
265.9141,,,
265.916575,,,
265.93835,,,
265.980725,,,
265.992975,,,
266.01995,,,
266.043025,,,
266.05465,,,
266.05825,,,
266.0687,,,
266.083575,,,
266.119775,,,
266.151025,,,
266.18795,,,
266.2051,,,
266.3024,,,
266.3286,,,
266.37675,,,
266.392025,,,
266.4123,,,
266.431775,,,
266.478475,,,
266.4922,,,
266.523575,,,
266.543725,,,
266.560075,,,
266.628975,,,
266.65755,,,
266.709,,,
266.730325,,,
266.77425,,,
266.821175,,,
266.8413,,,
266.867175,,,
266.89715,,,
266.9313,,,
267.040525,,,
267.106175,,,
267.119425,,,
267.153375,,,
267.1666,,,
267.2413,,,
267.265125,,,
267.26825,,,
267.3255,,,
267.334975,,,
267.353975,,,
267.382,,,
267.396225,,,
267.434525,,,
267.45995,,,
267.4782,,,
267.496275,,,
267.519725,,,
267.53295,,,
267.5664,,,
267.60605,,,
267.615275,,,
267.68565,,,
267.7597,,,
267.77565,,,
267.8558,,,
267.889875,,,
267.94915,,,
267.961875,,,
267.998375,,,
268.017425,,,
268.0286,,,
268.05235,,,
268.08155,,,
268.092725,,,
268.148925,,,
268.174525,,,
268.22875,,,
268.24625,,,
268.271725,,,
268.302925,,,
268.320875,,,
268.333525,,,
268.375475,,,
268.433175,,,
268.456175,,,
268.487675,,,
268.521075,,,
268.527875,,,
268.56205,,,
268.58875,,,
268.63235,,,
268.664525,,,
268.69345,,,
268.7033,,,
268.725925,,,
268.7597,,,
268.783575,,,
268.804975,,,
268.8562,,,
268.88295,,,
268.90195,,,
268.9341,,,
268.99605,,,
269.01785,,,
269.052225,,,
269.1633,,,
269.184875,,,
269.24825,,,
269.27955,,,
269.304275,,,
269.357625,,,
269.39645,,,
269.445175,,,
269.47055,,,
269.5363,,,
269.60425,,,
269.6422,,,
269.665475,,,
269.6747,,,
269.699525,,,
269.736425,,,
269.80335,,,
269.8146,,,
269.828975,,,
269.856725,,,
269.877675,,,
269.922825,,,
269.94895,,,
269.9677,,,
270.03535,,,
270.046675,,,
270.0814,,,
270.101575,,,
270.144575,,,
270.16695,,,
270.201875,,,
270.27075,,,
270.3014,,,
270.367275,,,
270.376675,,,
270.425075,,,
270.570575,,,
270.5915,,,
270.604375,,,
270.671225,,,
270.721425,,,
270.771175,,,
270.774275,,,
270.78115,,,
270.7975,,,
270.8555,,,
270.866225,,,
270.928775,,,
270.94305,,,
270.958925,,,
271.00065,,,
271.010425,,,
271.10285,,,
271.125,,,
271.136475,,,
271.187125,,,
271.2263,,,
271.243875,,,
271.2665,,,
271.289375,,,
271.3345,,,
271.3518,,,
271.368825,,,
271.377325,,,
271.395325,,,
271.442475,,,
271.4567,,,
271.47805,,,
271.4935,,,
271.507425,,,
271.529075,,,
271.608275,,,
271.618225,,,
271.6639,,,
271.69435,,,
271.76455,,,
271.838625,,,
271.896,,,
271.90515,,,
271.913375,,,
271.9308,,,
271.974125,,,
272.02645,,,
272.06775,,,
272.103,,,
272.131875,,,
272.154375,,,
272.16535,,,
272.1696,,,
272.229925,,,
272.2366,,,
272.245725,,,
272.257875,,,
272.28845,,,
272.343425,,,
272.419175,,,
272.440325,,,
272.462075,,,
272.496475,,,
272.52635,,,
272.537425,,,
272.57135,,,
272.6078,,,
272.6492,,,
272.6903,,,
272.733675,,,
272.8199,,,
272.838975,,,
272.845875,,,
272.85145,,,
272.90575,,,
272.94265,,,
272.951925,,,
273.011375,,,
273.05125,,,
273.072,,,
273.096825,,,
273.152775,,,
273.19335,,,
273.219525,,,
273.265325,,,
273.295425,,,
273.3455,,,
273.364025,,,
273.3773,,,
273.39555,,,
273.47565,,,
273.571,,,
273.588375,,,
273.7176,,,
273.7706,,,
273.826825,,,
273.8468,,,
273.8583,,,
273.920875,,,
274.18285,,,
274.223675,,,
274.250125,,,
274.2817,,,
274.306375,,,
274.34955,,,
274.39375,,,
274.39735,,,
274.507725,,,
274.525775,,,
274.572025,,,
274.64285,,,
274.75645,,,
274.7882,,,
274.811275,,,
274.819425,,,
274.868175,,,
274.899075,,,
274.93555,,,
274.944925,,,
274.968025,,,
275.005875,,,
275.028275,,,
275.16835,,,
275.18815,,,
275.2237,,,
275.297225,,,
275.3304,,,
275.35185,,,
275.359425,,,
275.370625,,,
275.4305,,,
275.50255,,,
275.511975,,,
275.530825,,,
275.53855,,,
275.572375,,,
275.680625,,,
275.701975,,,
275.728275,,,
275.83325,,,
275.846575,,,
275.86995,,,
275.878375,,,
275.9089,,,
275.94245,,,
275.979225,,,
275.98575,,,
276.00005,,,
276.05685,,,
276.091475,,,
276.1074,,,
276.186175,,,
276.218725,,,
276.238575,,,
276.269875,,,
276.288375,,,
276.3569,,,
276.46695,,,
276.5118,,,
276.522625,,,
276.554025,,,
276.575575,,,
276.5897,,,
276.64655,,,
276.666425,,,
276.696575,,,
276.733825,,,
276.774225,,,
276.806675,,,
276.86365,,,
276.9035,,,
276.9232,,,
276.935275,,,
276.948975,,,
276.967275,,,
277.03,,,
277.0398,,,
277.069125,,,
277.101825,,,
277.150325,,,
277.2087,,,
277.27725,,,
277.29995,,,
277.327125,,,
277.34495,,,
277.36365,,,
277.384075,,,
277.414,,,
277.44755,,,
277.45825,,,
277.46845,,,
277.478975,,,
277.5168,,,
277.52815,,,
277.57745,,,
277.6002,,,
277.662825,,,
277.670525,,,
277.690525,,,
277.7018,,,
277.70965,,,
277.728675,,,
277.74185,,,
277.770675,,,
277.80445,,,
277.8299,,,
277.8442,,,
277.878025,,,
277.8955,,,
277.93985,,,
277.9732,,,
277.993875,,,
278.014125,,,
278.0281,,,
278.03875,,,
278.0656,,,
278.07245,,,
278.08205,,,
278.121375,,,
278.143075,,,
278.205875,,,
278.213375,,,
278.223875,,,
278.25575,,,
278.3714,,,
278.396575,,,
278.4357,,,
278.466525,,,
278.489375,,,
278.557425,,,
278.656325,,,
278.674125,,,
278.7111,,,
278.725,,,
278.7384,,,
278.789625,,,
278.83655,,,
278.83875,,,
278.89705,,,
278.9163,,,
278.971175,,,
279.0616,,,
279.08845,,,
279.10385,,,
279.10985,,,
279.1206,,,
279.1275,,,
279.16475,,,
279.192325,,,
279.2221,,,
279.2572,,,
279.352175,,,
279.411825,,,
279.4507,,,
279.473825,,,
279.50365,,,
279.52695,,,
279.5411,,,
279.546075,,,
279.567775,,,
279.6082,,,
279.6304,,,
279.672625,,,
279.70545,,,
279.733825,,,
279.744525,,,
279.7572,,,
279.788175,,,
279.803075,,,
279.821525,,,
279.830525,,,
279.8385,,,
279.870125,,,
279.9604,,,
279.985075,,,
280.0489,,,
280.078675,,,
280.111225,,,
280.156325,,,
280.167575,,,
280.195325,,,
280.243275,,,
280.278675,,,
280.328075,,,
280.385175,,,
280.436125,,,
280.4742,,,
280.51645,,,
280.556525,,,
280.5766,,,
280.622975,,,
280.69455,,,
280.725925,,,
280.7442,,,
280.7759,,,
280.799475,,,
280.850325,,,
280.897375,,,
281.0243,,,
281.053625,,,
281.1347,,,
281.1662,,,
281.19085,,,
281.27645,,,
281.285975,,,
281.30885,,,
281.340125,,,
281.391225,,,
281.397975,,,
281.4432,,,
281.451575,,,
281.5111,,,
281.539775,,,
281.60845,,,
281.614725,,,
281.6508,,,
281.706275,,,
281.7561,,,
281.8175,,,
281.858725,,,
281.8788,,,
281.905125,,,
281.9652,,,
281.97695,,,
281.995925,,,
282.0576,,,
282.0721,,,
282.091375,,,
282.123575,,,
282.171675,,,
282.198975,,,
282.20605,,,
282.214625,,,
282.2389,,,
282.25045,,,
282.2831,,,
282.408975,,,
282.45965,,,
282.491525,,,
282.506225,,,
282.548075,,,
282.6007,,,
282.7098,,,
282.7226,,,
282.738075,,,
282.77765,,,
282.960175,,,
282.998375,,,
283.0581,,,
283.07235,,,
283.113825,,,
283.14405,,,
283.2126,,,
283.266375,,,
283.282925,,,
283.29885,,,
283.322725,,,
283.343825,,,
283.355025,,,
283.404125,,,
283.4402,,,
283.5393,,,
283.56,,,
283.61605,,,
283.628375,,,
283.6425,,,
283.674925,,,
283.702075,,,
283.772,,,
283.822175,,,
283.853975,,,
283.88415,,,
283.9156,,,
283.952775,,,
283.97785,,,
283.9899,,,
284.055575,,,
284.115775,,,
284.156575,,,
284.208325,,,
284.254875,,,
284.2703,,,
284.2954,,,
284.3189,,,
284.345025,,,
284.3518,,,
284.3906,,,
284.4423,,,
284.535275,,,
284.550325,,,
284.6278,,,
284.664,,,
284.708325,,,
284.74085,,,
284.785025,,,
284.846775,,,
284.939775,,,
284.97615,,,
285.006925,,,
285.04155,,,
285.05795,,,
285.0748,,,
285.135,,,
285.185,,,
285.23075,,,
285.25505,,,
285.26995,,,
285.33205,,,
285.35375,,,
285.37345,,,
285.413375,,,
285.455525,,,
285.557275,,,
285.5837,,,
285.613375,,,
285.63025,,,
285.674275,,,
285.708525,,,
285.785225,,,
285.830325,,,
285.85915,,,
285.874925,,,
285.902225,,,
285.924625,,,
285.944175,,,
285.97485,,,
286.011075,,,
286.0403,,,
286.0954,,,
286.154025,,,
286.1832,,,
286.197175,,,
286.264475,,,
286.323325,,,
286.334175,,,
286.36985,,,
286.413625,,,
286.46145,,,
286.484325,,,
286.496575,,,
286.5032,,,
286.5118,,,
286.5514,,,
286.56735,,,
286.579325,,,
286.58775,,,
286.673075,,,
286.68225,,,
286.6971,,,
