SPK_SPKC02a,SPK_SPKC09b,SPK_SPKC13a
830.663775,821.73485,835.783075
830.6852,821.75445,835.800875
830.7143,821.772225,835.869725
830.722475,821.795475,835.929225
830.7416,821.8236,835.9519
830.76425,821.84185,836.0515
830.7797,821.89225,836.09765
830.7981,821.9162,836.156525
830.884675,821.9312,836.229175
830.904375,821.975275,836.246525
830.96595,821.99805,836.2964
830.98765,822.019225,836.35635
831.01215,822.047475,836.41945
831.02725,822.065925,836.44415
831.0515,822.100875,836.4816
831.102625,822.156075,836.50495
831.240525,822.208225,836.59965
831.2781,822.2402,836.64525
831.296025,822.28725,836.68825
831.37565,822.316475,836.722575
831.40215,822.361975,836.7638
831.4385,822.38375,836.779875
831.4424,822.404325,836.8205
831.54135,822.4829,836.8486
831.676525,822.494175,836.93425
831.703825,822.523725,836.9642
831.743825,822.557375,837.014125
831.792625,822.588475,837.04425
831.8205,822.6098,837.09275
831.848125,822.6316,837.116125
831.9455,822.661225,837.1369
831.9707,822.723025,837.180675
832.059475,822.768275,837.213225
832.078875,822.7829,837.3032
832.0998,822.796575,837.34075
832.121325,822.809525,837.376025
832.153375,822.82825,837.43975
832.1978,822.84275,837.486625
832.20815,822.86165,837.50605
832.228175,822.88775,837.529875
832.251275,822.9101,837.586325
832.2917,822.94305,837.60025
832.32255,822.957125,837.6396
832.35085,822.979525,837.73285
832.40755,822.9976,837.797175
832.463125,823.016575,837.817675
832.506075,823.03565,837.83815
832.55375,823.07805,837.926425
832.567125,823.100075,838.066375
832.5904,823.12445,838.100175
832.628575,823.146875,838.13295
832.663725,823.167775,838.16685
832.754275,823.181875,838.197225
832.833375,823.19665,838.274875
832.860725,823.2327,838.31735
832.989075,823.245225,838.338975
833.020325,823.26125,838.465875
833.06585,823.282525,838.482475
833.10805,823.315625,838.49915
833.180025,823.352325,838.548225
833.302075,823.379675,838.599775
833.32285,823.4032,838.6456
833.3608,823.458525,838.7028
833.4022,823.483,838.770525
833.444425,823.5205,838.82675
833.49155,823.54315,838.893775
833.5595,823.56165,838.952425
833.5877,823.610025,838.968825
833.7081,823.64595,838.995225
833.751225,823.6848,839.011125
833.784225,823.703075,839.0454
833.9449,823.717475,839.150275
833.98025,823.76195,839.162475
834.017525,823.77875,839.3228
834.069625,823.80175,839.38695
834.108025,823.829275,839.4754
834.131975,823.85675,839.512475
834.2053,823.872575,839.560875
834.230625,823.9022,839.60115
834.298675,823.97225,839.640125
834.334,824.006975,839.6667
834.3553,824.034775,839.711625
834.3728,824.0903,839.748325
834.387125,824.11415,839.782825
834.41185,824.13935,839.839825
834.443325,824.23485,839.85825
834.4705,824.2925,839.87175
834.5436,824.32895,839.943375
834.608725,824.3549,840.0496
834.635125,824.382225,840.1569
834.689875,824.414,840.200375
834.72645,824.4612,840.2274
834.766125,824.502125,840.2582
834.80815,824.53795,840.28325
834.849875,824.5632,840.305825
834.876675,824.583825,840.3265
834.960775,824.60235,840.544925
835.056125,824.62235,840.5612
835.0929,824.65755,840.67135
835.128825,824.690575,840.736675
835.20305,824.71705,840.7956
835.2595,824.751825,840.860375
835.29515,824.79955,840.91035
835.333225,824.8209,840.925925
835.392875,824.8629,840.9472
835.4223,824.876475,840.982525
835.48135,824.892775,841.0438
835.491025,824.922825,841.07885
835.547725,824.9557,841.248825
835.5717,824.981475,841.293325
835.6176,824.995675,841.35055
835.63025,825.0083,841.386925
835.649925,825.06475,841.594125
835.7209,825.08375,841.6401
835.862225,825.098475,841.69005
835.91045,825.1179,841.73145
836.0151,825.1588,841.7596
836.063975,825.180025,841.853175
836.09725,825.1932,841.891075
836.20545,825.214575,841.96885
836.273975,825.2286,842.02385
836.34275,825.2758,842.079625
836.378675,825.2988,842.105425
836.460375,825.32505,842.1639
836.4801,825.3485,842.184
836.532475,825.388225,842.2144
836.617625,825.453575,842.236525
836.64505,825.491925,842.358
836.70415,825.526825,842.43905
836.7649,825.55915,842.497825
836.848275,825.59965,842.61925
836.87545,825.648975,842.655275
836.917125,825.6808,842.715375
837.02335,825.748225,842.82355
837.0493,825.784025,842.842675
837.095875,825.81455,842.90175
837.109925,825.8562,842.937275
837.128425,825.888975,843.093425
837.1592,825.91665,843.178925
837.1917,825.934675,843.235375
837.201275,825.987375,843.27625
837.344725,826.051675,843.3406
837.368675,826.10855,843.39925
837.403425,826.141925,843.418925
837.44315,826.175975,843.4366
837.50765,826.231025,843.475025
837.61385,826.271175,843.527825
837.7487,826.361725,843.563975
837.823725,826.471,843.592125
837.894025,826.5148,843.595975
837.957375,826.56355,843.64155
838.0744,826.63315,843.675025
838.13125,826.676,843.696025
838.180825,826.72845,843.77445
838.20255,826.8045,843.79765
838.2522,826.8248,843.905025
838.272,826.8763,843.934525
838.28625,826.904325,843.9874
838.3283,826.9328,844.104425
838.502625,826.97255,844.1238
838.5252,827.020275,844.15175
838.547175,827.069025,844.18145
838.594,827.103,844.207525
838.616825,827.17165,844.232375
838.675575,827.207875,844.307025
838.7204,827.245525,844.3371
838.814075,827.286125,844.37315
838.96665,827.328275,844.437525
839.00195,827.35245,844.45855
839.022725,827.37275,844.475925
839.06645,827.433225,844.50305
839.0906,827.47555,844.605225
839.113225,827.5625,844.6424
839.16915,827.5898,844.70645
839.18415,827.6451,844.7494
839.2237,827.67245,844.81095
839.2335,827.72315,844.84405
839.290825,827.76145,844.8722
839.311025,827.8388,845.00505
839.33235,827.89035,845.0324
839.338875,827.935625,845.059575
839.4207,828.050725,845.077075
839.4706,828.10925,845.098725
839.523075,828.1349,845.12875
839.580375,828.21105,845.1438
839.6084,828.231575,845.191225
839.7765,828.265225,845.286725
839.795225,828.30665,845.362175
839.8418,828.33075,845.396525
839.85795,828.353225,845.48655
839.968625,828.3784,845.5199
839.9902,828.4025,845.67665
840.03355,828.4802,845.701375
840.068475,828.52915,845.7462
840.089825,828.568075,845.803025
840.1173,828.604575,845.910775
840.160925,828.650075,845.98445
840.3689,828.681375,846.0877
840.41185,828.7123,846.1585
840.4588,828.779975,846.200575
840.585775,828.821425,846.232925
840.613325,828.872925,846.257275
840.7092,828.9016,846.312475
840.742425,828.9387,846.33385
840.786625,829.000675,846.36625
840.819425,829.088575,846.4295
840.934625,829.187675,846.46275
840.951925,829.2203,846.517875
841.04685,829.25845,846.5978
841.05735,829.28715,846.701725
841.27025,829.341175,846.7253
841.327275,829.416625,846.86135
841.3569,829.44025,846.904
841.4007,829.471625,846.938
841.4716,829.49605,846.960325
841.5102,829.523575,846.97845
841.537425,829.56375,847.00455
841.593025,829.59125,847.046975
841.6268,829.62165,847.07605
841.669625,829.684575,847.169075
841.704625,829.701975,847.271825
841.750575,829.714925,847.356925
841.79145,829.740725,847.390925
841.93635,829.76285,847.422025
841.95455,829.79115,847.474725
841.9902,829.844225,847.500725
842.037975,829.874375,847.551025
842.049325,829.89665,847.762025
842.108675,829.936775,847.868875
842.19435,829.9611,847.928825
842.2265,829.989075,848.010525
842.351725,830.029675,848.03335
842.417975,830.0537,848.085775
842.507,830.071575,848.117225
842.5413,830.11395,848.147575
842.567775,830.140925,848.166975
842.597175,830.198675,848.19605
842.68175,830.22195,848.2296
842.75165,830.244825,848.279775
842.7877,830.260975,848.339175
842.9297,830.293175,848.369475
842.959975,830.31715,848.393275
842.99745,830.34095,848.423025
843.042125,830.38535,848.435125
843.095625,830.4191,848.46355
843.15065,830.48965,848.522075
843.190475,830.5518,848.54235
843.2277,830.59245,848.576425
843.255775,830.61305,848.687975
843.353975,830.641,848.830375
843.375075,830.663125,848.928575
843.409225,830.680475,848.95085
843.47335,830.69935,849.036325
843.483,830.72375,849.0625
843.517,830.740175,849.130525
843.603675,830.755775,849.17895
843.660075,830.777225,849.2505
843.7013,830.817725,849.3013
843.7387,830.8354,849.327175
843.7884,830.8556,849.379525
843.891275,830.87215,849.429625
843.92055,830.90685,849.4719
843.9535,830.9398,849.494275
843.957225,830.97145,849.5504
843.9802,830.984625,849.628925
844.014475,830.997025,849.689275
844.058225,831.031675,849.74
844.130725,831.048975,849.770975
844.14825,831.069025,849.79165
844.1804,831.09475,849.873225
844.226575,831.143025,849.8929
844.265475,831.15965,849.929875
844.288525,831.173425,849.961075
844.3178,831.1945,849.987525
844.347275,831.208525,849.999875
844.381325,831.223125,850.049875
844.41355,831.242775,850.06625
844.47375,831.2611,850.125975
844.48765,831.29775,850.182125
844.527075,831.316425,850.216125
844.613975,831.32945,850.287025
844.646425,831.3566,850.3351
844.71345,831.37815,850.381725
844.789625,831.393525,850.42895
844.834575,831.428875,850.488625
844.85515,831.45185,850.6016
844.8905,831.4664,850.737575
844.902475,831.5211,850.832425
844.914675,831.54375,850.871975
844.920175,831.563875,850.903175
844.93975,831.5808,850.955325
844.970625,831.601475,850.977825
845.0248,831.619825,851.0049
845.044875,831.638175,851.0484
845.091375,831.680775,851.078975
845.1556,831.699625,851.09625
845.19705,831.712625,851.13975
845.2129,831.729775,851.1602
845.259825,831.748775,851.1749
845.285025,831.7813,851.20385
845.331475,831.797475,851.27815
845.356375,831.817,851.325475
845.407,831.8453,851.3527
845.446575,831.862675,851.36795
845.540275,831.883025,851.51795
845.595175,831.908825,851.557175
845.619775,831.95615,851.5827
