SPK_SPKC01a (inhibited),SPK_SPKC05a (inhibited),SPK_SPKC07a (no effect),SPK_SPKC09a (no effect),SPK_SPKC13a (inhibited),SPK_SPKC14a (inhibited),SPK_SPKC16a (inhibited)
64.89565,242.73995,86.285375,256.1054,285.918225,304.147125,163.5578
64.930275,242.8125,86.305875,256.28005,285.9499,304.210725,163.58725
64.961725,242.98055,86.434525,256.620675,286.17275,304.378875,163.604525
65.004225,243.0181,86.49545,257.01985,286.19325,304.4251,163.615925
65.08105,243.04775,86.5685,257.07405,286.241575,304.5726,163.6246
65.178825,243.155,86.6164,257.158775,286.24915,304.584575,163.63995
65.21105,243.20775,86.663075,257.30375,286.254825,304.669975,163.6559
65.25675,243.4416,86.675275,257.5276,286.415975,304.7307,163.67335
65.293625,243.4806,86.687075,257.8057,286.623575,304.774525,163.70735
65.31355,243.54485,86.7068,257.8442,286.765875,304.80435,163.720125
65.3447,243.567925,86.737025,258.105475,286.7745,304.87765,163.7419
65.371175,243.598375,86.745775,258.216325,286.783,305.009175,163.757175
65.403575,243.618475,86.7599,258.6258,286.811625,305.028175,163.78605
65.429525,243.73325,86.8259,258.65915,286.8205,305.0393,163.813025
65.460625,243.740725,86.851175,259.023925,286.965425,305.05125,163.83155
65.509425,243.766125,86.961525,259.059,287.29035,305.329875,163.8538
65.575875,243.791525,87.13885,259.1812,287.376125,305.385375,163.913125
65.624675,243.81435,87.18745,259.323,287.405175,305.70745,163.9656
65.687075,243.861525,87.223825,259.490125,287.41835,305.741125,164.01085
65.723875,243.915,87.28635,259.6123,287.435675,305.8009,164.020725
65.74505,243.955075,87.30405,259.641375,287.66975,305.855,164.0531
65.7707,244.048525,87.3438,259.75455,287.7504,305.976125,164.07915
65.790275,244.150875,87.354625,259.887725,287.943525,306.031775,164.1259
65.819675,244.229225,87.381075,259.9526,287.960775,306.074025,164.155925
65.849725,244.26495,87.412375,259.989775,288.276375,306.262775,164.18205
65.9105,244.3123,87.433975,260.05885,288.3211,306.265525,164.27215
65.9806,244.440075,87.4973,260.1081,288.34085,306.267025,164.4475
66.03975,244.449275,87.513725,260.13735,288.3526,306.476025,164.464775
66.079925,244.46255,87.547325,260.9981,288.3635,306.5154,164.496225
66.122725,244.5558,87.5948,261.270375,288.3795,306.8293,164.504325
66.152475,244.62935,87.629775,261.45945,288.38535,306.898425,164.54585
66.185325,244.86045,87.69765,261.720525,288.40355,307.0469,164.559075
66.203875,244.8813,87.7148,261.809225,288.414025,307.090475,164.577525
66.226825,244.982525,87.81385,261.956525,288.750775,307.3298,164.636725
66.2774,245.011675,87.843775,262.183525,288.994425,307.5131,164.65585
66.30495,245.032375,87.956025,262.612075,289.056525,307.5249,164.6866
66.334325,245.048475,88.04095,262.68285,289.0732,307.553675,164.778
66.385525,245.115225,88.077525,263.3501,289.1005,307.565325,164.834975
66.396825,245.366725,88.0981,263.666575,289.112025,307.675225,164.865675
66.43515,245.399675,88.14165,264.231425,289.119125,307.6853,164.87945
66.450725,245.4707,88.162875,264.401525,289.483875,307.7188,164.8982
66.48515,245.58645,88.2428,264.439,289.543,307.735975,164.914925
66.5242,245.6248,88.2663,264.613725,289.60665,307.7923,164.92675
66.584675,245.74145,88.374375,264.907175,289.63525,307.94385,164.93045
66.6353,245.8076,88.392225,264.94775,289.64505,307.98605,164.9573
66.668225,245.834925,88.438775,265.51185,289.7538,308.213225,165.089125
66.69425,245.8678,88.46675,266.029075,289.76085,308.214575,165.157475
66.736775,245.8934,88.49305,266.44025,290.08015,308.217175,165.163175
66.780425,245.970775,88.5228,266.4961,290.17595,308.2199,165.172375
66.807,245.982875,88.54845,266.70745,290.18225,308.38945,165.197225
66.83645,246.0502,88.572625,267.109775,290.194075,308.46635,165.204675
66.8655,246.105025,88.613925,267.1326,290.207275,308.632575,165.2447
66.887625,246.1485,88.682475,267.250425,290.3705,308.669275,165.284875
66.933325,246.194125,88.69425,267.8788,290.385925,308.7155,165.362625
67.020025,246.25965,88.709375,268.3725,290.4097,308.8678,165.406525
67.058075,246.307125,88.782275,268.50675,290.41645,308.92095,165.50235
67.096575,246.4597,88.8979,269.35275,290.468225,309.03565,165.524875
67.10635,246.613675,88.959475,269.366025,290.484975,309.12155,165.5668
67.127075,246.630375,88.998125,269.59015,290.5106,309.24455,165.61145
67.1521,246.71485,89.06135,269.82475,290.5534,309.306625,165.6399
67.1821,246.7179,89.12145,269.92275,290.64335,309.3855,165.686875
67.2061,246.812225,89.298325,270.448975,290.78365,309.439825,165.706375
67.226625,246.817075,89.412325,270.4871,290.791,309.502025,165.727625
67.255975,246.840825,89.4547,270.569225,290.805375,309.539825,165.74985
67.3001,246.999625,89.4772,270.65655,290.861025,309.785,165.771575
67.33495,247.055,89.61845,270.916025,290.918825,309.822225,165.8028
67.396275,247.09925,89.678275,270.991425,290.929675,309.85055,165.833725
67.446675,247.130075,89.80725,271.026825,290.9417,309.9104,165.889525
67.472675,247.1556,89.8406,272.07,291.332875,309.961425,165.91735
67.503625,247.2461,89.856725,272.29545,291.42025,310.07055,165.920825
67.528475,247.30855,89.8784,272.445925,291.4324,310.173075,165.9388
67.580075,247.53575,89.91365,272.514625,291.448125,310.28595,165.975925
67.6079,247.575675,89.933575,272.73585,291.4779,310.486825,165.993575
67.66145,247.7074,89.973075,273.652675,291.98045,310.761325,166.052375
67.713925,247.9041,90.01255,273.8856,292.00185,310.8173,166.1019
67.742775,248.016875,90.034925,274.43705,292.02565,310.91405,166.164675
67.758925,248.06255,90.230325,274.47715,292.125125,310.965,166.186975
67.786675,248.08825,90.302475,274.59695,292.182675,311.045725,166.210875
67.8087,248.2979,90.31875,274.79855,292.568075,311.111225,166.232
67.828975,248.417575,90.337625,275.301225,292.575625,311.41885,166.267075
67.850975,248.436925,90.378375,275.917925,292.58685,311.4512,166.38345
67.88865,248.485125,90.40545,276.211525,292.5928,311.518575,166.455575
67.902225,248.679775,90.525025,276.242925,292.6019,311.55585,166.466925
67.928275,248.701025,90.538625,276.334375,292.606625,311.983275,166.47185
67.940975,248.812525,90.57115,277.53555,292.616375,311.99495,166.53845
67.961225,248.9792,90.798525,278.015575,292.6999,312.047225,166.6442
67.97545,249.1085,90.846875,278.230325,292.975875,312.091625,166.662575
68.00035,249.114775,90.8834,278.569125,293.080875,312.10385,166.7166
68.0204,249.1514,90.902825,279.233675,293.4625,312.184325,166.76435
68.0362,249.175525,90.9302,279.46535,293.487175,312.242925,166.81665
68.057425,249.2607,90.9638,279.61715,293.49965,312.27275,166.822375
68.0751,249.305525,91.033575,280.00895,293.512325,312.371725,166.831975
68.092025,249.3196,91.107025,280.646825,293.5371,312.426475,166.8513
68.10955,249.426525,91.178575,281.198625,293.5614,312.49265,166.900575
68.118625,249.460675,91.217525,281.87725,293.665325,312.573825,166.905025
68.1421,249.491075,91.25605,281.909075,293.69085,312.5889,166.910075
68.15085,249.522075,91.2847,282.572375,293.75675,312.59045,166.922525
68.175975,249.54475,91.347175,282.88075,294.19625,312.639725,167.12985
68.1896,249.58665,91.36445,283.059825,294.204825,312.9686,167.166875
68.2055,249.625625,91.477325,283.7295,294.2217,312.98865,167.21235
68.226775,249.6522,91.541675,284.2259,294.2286,313.031425,167.237275
68.249775,249.7106,91.59395,284.3873,294.270225,313.122875,167.2759
68.2733,249.726575,91.6115,284.556925,294.278625,313.189175,167.28545
68.286525,249.7839,91.615,284.823625,294.3429,313.369975,167.377475
68.305,249.80675,91.621525,285.423325,294.39795,313.402575,167.3822
68.329025,249.8289,91.647725,285.459575,294.4576,313.4623,167.388575
68.348925,249.84685,91.68225,285.891575,294.521425,313.5086,167.423175
68.365525,249.870075,91.752475,286.07355,294.537625,313.5536,167.426975
68.3988,249.9145,91.770475,286.45885,294.729775,313.594725,167.439475
68.4169,249.97335,91.801425,287.10355,294.740075,313.6315,167.4762
68.430725,250.042025,91.9583,287.438825,294.93505,313.84015,167.501075
68.4443,250.067525,92.02015,288.303525,294.989125,313.84215,167.5454
68.467225,250.111575,92.066275,288.44085,295.069525,313.87025,167.56755
68.490975,250.22525,92.19525,288.45495,295.077975,313.99265,167.658525
68.525375,250.286625,92.217075,288.560925,295.0989,314.045925,167.76355
68.5674,250.299625,92.291,289.375925,295.1073,314.094225,167.7663
68.598525,250.347175,92.310875,289.62415,295.117225,314.0969,167.784775
68.611875,250.3493,92.451675,289.771075,295.12595,314.1543,167.8111
68.62765,250.36965,92.4602,289.879275,295.147725,314.326475,167.81995
68.6399,250.4275,92.558875,290.82915,295.16975,314.328625,167.83185
68.647675,250.462325,92.611475,291.133075,295.423425,314.44,167.8659
68.6536,250.820975,92.68465,291.158175,295.4556,314.449675,167.881525
68.66785,250.879475,92.735675,291.3459,295.47155,314.50965,167.897575
68.698275,250.897925,92.7565,291.769075,295.49265,314.52475,167.930925
68.7161,250.98175,92.768225,292.067875,295.787375,314.700225,167.953625
68.737475,250.997175,92.808425,292.229,296.22915,314.740725,168.0056
68.7513,251.00935,92.86735,292.375525,296.360475,314.747625,168.0259
68.7873,251.020125,92.961525,293.200375,296.4001,314.77675,168.0455
68.799525,251.04215,93.035775,293.272525,296.627975,314.82585,168.07715
68.821575,251.0643,93.126875,293.413275,296.64025,314.8739,168.16945
68.84055,251.198475,93.146225,293.741975,296.65485,314.91955,168.2183
68.857775,251.21725,93.199975,293.766925,296.698225,314.93025,168.27285
68.875225,251.221025,93.207775,293.779475,297.169475,314.93245,168.345875
68.886975,251.2371,93.262125,293.987575,297.183525,314.9778,168.404325
68.906,251.3073,93.28105,294.358425,297.1955,315.2011,168.41
68.921925,251.369875,93.48425,294.399,297.2012,315.26005,168.414425
68.93525,251.381075,93.49985,294.672025,297.2443,315.281825,168.4201
68.949575,251.4746,93.53875,294.9445,297.251575,315.2971,168.4874
68.967075,251.530125,93.569075,295.117425,297.270925,315.3051,168.511575
68.9811,251.6033,93.6577,295.19555,297.278475,315.326725,168.543675
69.00025,251.657575,93.713,295.842275,297.31375,315.328475,168.5533
69.02525,251.686575,93.7478,295.869425,297.32855,315.36995,168.5768
69.03285,251.74225,93.76795,296.00355,297.666025,315.391225,168.600575
69.0417,251.89625,93.7825,297.230425,297.6758,315.3963,168.616325
69.058525,251.936925,93.820725,298.121125,297.684975,315.7853,168.63985
69.07425,251.956975,93.8369,298.43125,297.707325,316.001925,168.6698
69.106375,251.971825,93.8616,298.724825,297.721725,316.0881,168.6923
69.1309,252.027975,93.900475,299.8511,297.7541,316.118875,168.70455
69.162925,252.043525,93.917025,299.918425,297.777475,316.16935,168.741825
69.180025,252.0819,93.9943,299.96005,298.008875,316.44505,168.766175
69.215875,252.21425,94.040425,300.639425,298.0381,316.48275,168.780525
69.226375,252.270175,94.075625,300.804725,298.368625,316.6585,168.798475
69.259975,252.278775,94.101375,301.066825,298.3868,316.817125,168.821725
69.2745,252.299775,94.13375,301.104225,298.42595,316.888475,168.8238
69.278,252.31925,94.167475,301.12965,298.4579,316.9203,168.868175
69.29825,252.334875,94.21135,301.2607,298.566375,317.007775,168.93215
69.3099,252.424875,94.24115,301.3036,298.86715,317.067925,169.006775
69.316625,252.58065,94.26295,301.936625,298.872475,317.1478,169.017425
69.340675,252.7117,94.300025,302.29895,298.881125,317.274375,169.0213
69.376425,252.795575,94.3323,302.33345,298.929975,317.31125,169.025775
69.410025,252.826625,94.3896,302.39045,299.085075,317.3914,169.02925
69.43285,252.837025,94.422775,302.552175,299.101325,317.46235,169.06345
69.442975,252.8548,94.49675,302.847175,299.43085,317.5829,169.11565
69.473575,252.87495,94.55535,302.893625,299.4516,317.5922,169.123175
69.48205,252.93955,94.5919,302.905475,299.45965,317.608125,169.229025
69.501425,252.99895,94.616725,302.919675,299.464975,317.678025,169.2907
69.5205,253.031575,94.65205,302.9987,299.47515,318.01355,169.311475
69.536975,253.0477,94.6798,303.0887,299.4821,318.0801,169.327875
69.559725,253.0613,94.7213,303.7922,299.4956,318.195875,169.398025
69.596575,253.139425,94.7983,303.795275,299.512825,318.2068,169.40055
69.614375,253.174075,94.81295,303.8076,299.570375,318.23115,169.444575
69.6323,253.260525,94.8923,303.81075,299.81355,318.261875,169.480475
69.657975,253.296375,94.990375,304.5058,299.8501,318.328025,169.501425
69.665475,253.320625,95.048775,304.61445,299.976125,318.442225,169.529825
69.672825,253.32545,95.2529,304.90815,300.0769,318.463625,169.6017
69.679675,253.411625,95.3754,304.91535,300.172325,318.546325,169.640675
69.695425,253.4608,95.43,305.000225,300.1781,318.594175,169.73315
69.7006,253.4795,95.547525,305.5395,300.194525,318.60535,169.751775
69.706075,253.526925,95.682675,305.655325,300.227425,318.654025,169.791475
69.70945,253.5858,95.6947,306.041375,300.71995,318.6669,169.809825
69.729325,253.635725,95.726,306.69195,300.735875,318.7026,169.832275
69.738325,253.687,95.74855,306.7163,300.74355,318.7277,169.8376
69.7538,253.7399,96.0375,307.56375,300.753125,318.891025,169.881175
69.7626,253.776125,96.1996,307.656125,300.75885,318.99195,169.917475
69.808125,253.811,96.270525,307.799975,300.771975,319.0006,169.94915
69.8329,253.831625,96.31305,307.83935,300.79805,319.0338,169.9763
69.868625,253.84285,96.3416,307.849425,300.849075,319.094075,170.007725
69.8904,253.850875,96.560975,308.0045,300.912025,319.2088,170.037625
69.915125,253.853575,96.60455,308.38375,301.10825,319.331525,170.0742
69.939375,253.880325,96.654275,308.405075,301.11425,319.3705,170.093775
69.957275,253.928475,96.73965,308.4077,301.120025,319.467525,170.124575
69.9769,253.961775,96.774925,308.452675,301.1296,319.5501,170.151175
70.00165,253.995075,96.790325,308.456875,301.14775,319.6205,170.173075
70.023275,254.06525,96.81485,308.5659,301.1943,319.696075,170.1943
70.03715,254.1167,96.86435,308.862125,301.2077,319.786825,170.233775
70.046725,254.12955,96.890575,308.97805,301.22675,319.804975,170.259625
70.054025,254.140525,97.1132,309.0066,301.23845,319.82385,170.2793
70.0725,254.15705,97.138775,309.284425,301.264075,320.05495,170.308475
70.0792,254.188575,97.16815,309.51905,301.7931,320.1128,170.329975
70.1039,254.206325,97.212225,309.67355,301.804,320.143925,170.350525
70.1258,254.2509,97.3609,309.70475,301.822625,320.154825,170.365925
70.1434,254.31455,97.415175,309.7234,301.834625,320.262175,170.395875
70.1615,254.368225,97.521825,310.125325,302.167825,320.300325,170.402675
70.17635,254.39285,97.58115,310.2344,302.317625,320.353925,170.4293
70.195775,254.411725,97.679275,310.29795,302.3273,320.397025,170.434025
70.205425,254.418475,97.770125,310.534275,302.568875,320.542425,170.4497
70.2455,254.4637,97.818125,310.621,302.5988,320.70785,170.4653
70.2692,254.467825,97.98005,311.1183,302.6046,320.725,170.48245
70.2997,254.497875,98.005775,311.311075,302.6189,320.83575,170.501875
70.312825,254.5418,98.0651,311.57195,302.641575,320.877925,170.518975
70.336275,254.60055,98.14045,311.6632,302.65645,320.932,170.53585
70.3502,254.665825,98.21835,311.721925,302.661625,321.130575,170.5548
70.3779,254.714775,98.33005,311.839525,302.683125,321.430925,170.578525
70.402775,254.750425,98.380425,311.958525,302.694325,321.4968,170.59225
70.421625,254.764375,98.442275,312.049075,302.912225,321.5737,170.614775
70.43125,254.78405,98.470525,312.541625,302.97115,321.580475,170.651525
70.4457,254.796775,98.48385,312.58985,303.01255,321.58315,170.675275
70.454925,254.878275,98.692525,312.847175,303.02055,321.633025,170.701
70.482625,254.9166,98.71925,312.974275,303.083775,321.710725,170.728675
70.50225,254.93205,98.854025,313.235825,303.186675,321.7539,170.73815
70.51765,254.94595,98.90805,313.757,303.195925,321.82045,170.7566
70.52845,254.951925,98.9344,314.187525,303.2049,321.835575,170.7861
70.584725,254.9778,98.9609,314.432575,303.34845,321.9106,170.8103
70.6093,255.0716,99.022975,314.544625,303.37845,321.978675,170.824775
70.63085,255.171525,99.0786,314.605425,303.407,322.015325,170.845775
70.6732,255.194,99.11075,314.615025,303.62185,322.065075,170.875975
70.6793,255.206825,99.1748,314.639975,303.646775,322.21335,170.90655
70.709425,255.23405,99.204775,314.781225,303.6818,322.276825,170.960625
70.743325,255.240875,99.244325,314.858675,303.79505,322.367425,170.9785
70.7626,255.274875,99.25825,314.902675,303.92965,322.419975,171.0037
70.78485,255.279325,99.308175,315.168775,303.967625,322.476575,171.05835
70.7973,255.314875,99.382475,315.688,303.97505,322.619875,171.06795
70.811375,255.3414,99.43205,315.70075,303.981625,322.695975,171.072225
70.852525,255.406975,99.554175,316.468725,304.000325,322.728375,171.1156
70.865225,255.423925,99.5757,316.53675,304.03065,322.9846,171.11915
70.888425,255.443825,99.645975,316.78845,304.03885,323.038375,171.2042
70.910725,255.45615,99.672875,317.051,304.405475,323.057025,171.238
70.921775,255.600225,99.7146,317.554425,304.414125,323.0647,171.2506
70.938475,255.674525,99.944525,317.55955,304.45165,323.117525,171.2768
70.96125,255.745325,99.9921,317.578525,304.695525,323.227525,171.299975
70.9753,255.7634,100.021275,317.64185,304.709925,323.333775,171.333
