SPK_SPKC01a (NA),SPK_SPKC04a (NA),SPK_SPKC11a (excited)
244.550775,,204.372075
244.733875,,204.3872
244.74255,,204.398125
244.750775,,204.430275
244.760675,,204.461325
244.773875,,204.479825
244.870375,,204.51625
244.9329,,204.542475
244.98015,,204.550575
245.08135,,204.5797
245.3497,,204.644225
245.3725,,204.689825
245.384125,,204.77695
245.47045,,204.80905
245.592425,,204.83475
245.669325,,204.858125
245.690525,,204.886
245.7506,,204.920575
245.8497,,204.95555
245.8772,,204.99365
245.91175,,205.0319
245.919725,,205.1093
245.992325,,205.1625
246.05475,,205.23835
246.201725,,205.28775
246.217175,,205.3105
246.239175,,205.32465
246.253675,,205.340775
246.286675,,205.3596
246.443475,,205.381025
246.4769,,205.403775
246.482725,,205.435125
246.51205,,205.469625
246.53995,,205.494075
246.56795,,205.5176
246.67725,,205.55975
246.7874,,205.593825
246.83755,,205.6619
246.84365,,205.7139
246.92085,,205.79475
246.9295,,205.86765
246.9407,,205.89175
246.9519,,205.92035
247.043475,,205.949525
247.05405,,205.975775
247.07115,,205.993575
247.101675,,206.018975
247.1235,,206.0416
247.1567,,206.0769
247.169075,,206.159175
247.210775,,206.234825
247.232875,,206.27465
247.23775,,206.300375
247.2426,,206.3326
247.466,,206.370775
247.6298,,206.413675
247.67685,,206.442675
247.805475,,206.493225
247.86775,,206.509725
247.8799,,206.551675
247.8854,,206.578325
247.962125,,206.60365
248.013,,206.62915
248.04095,,206.667975
248.0462,,206.700425
248.051175,,206.74005
248.065675,,206.788275
248.075575,,206.827025
248.14265,,206.859725
248.200025,,206.89745
248.21655,,206.9281
248.22375,,206.951275
248.25615,,206.9969
248.328125,,207.030675
248.380475,,207.062125
248.52055,,207.08895
248.601875,,207.117475
248.653725,,207.152025
248.7956,,207.2053
248.809125,,207.2648
249.053575,,207.317825
249.063925,,207.347575
249.079825,,207.382275
249.105325,,207.421025
249.1201,,207.456875
249.208575,,207.4897
249.2576,,207.516375
249.26635,,207.561225
249.276475,,207.5877
249.281875,,207.63655
249.335875,,207.69835
249.385025,,207.7465
249.49755,,207.801475
249.505425,,207.841125
249.53835,,207.886675
249.6872,,207.932475
249.73285,,207.981675
249.77805,,208.0148
250.023275,,208.0462
250.1069,,208.07585
250.14735,,208.103475
250.180725,,208.14775
250.249375,,208.203
250.26115,,208.235175
250.2874,,208.290375
250.382675,,208.325675
250.488025,,208.374625
250.612075,,208.4407
250.621875,,208.47585
250.725175,,208.50695
250.8782,,208.57265
250.90755,,208.615175
251.08485,,208.66685
251.123025,,208.7232
251.165175,,208.76645
251.25395,,208.8166
251.310975,,208.889925
251.3534,,208.9097
251.412625,,208.928875
251.53525,,208.97585
251.559825,,209
251.5832,,209.031675
251.606,,209.064625
251.653475,,209.110425
251.664,,209.15685
251.728,,209.215075
251.79075,,209.26705
251.85605,,209.3112
251.865225,,209.344425
251.8715,,209.36945
251.88395,,209.399125
251.91855,,209.444775
252.0219,,209.479525
252.06035,,209.604925
252.080025,,209.64675
252.089625,,209.70095
252.118875,,209.741375
252.179225,,209.757225
252.271275,,209.81545
252.30065,,209.87825
252.31155,,209.976125
252.331575,,210.046575
252.350525,,210.094175
252.355325,,210.1932
252.3675,,210.2254
252.42355,,210.27545
252.4642,,210.342275
252.5189,,210.381025
252.560625,,210.42415
252.631275,,210.4954
252.789275,,210.562475
252.809375,,210.62
252.878925,,210.6756
252.909975,,210.72325
252.940475,,210.7634
253.00785,,210.801675
253.028925,,210.841275
253.07515,,210.861575
253.104525,,210.9269
253.115775,,210.96915
253.134525,,211.023575
253.176075,,211.08005
253.195675,,211.124625
253.225125,,211.155375
253.30935,,211.1883
253.3366,,211.248425
253.348175,,211.29865
253.4236,,211.35895
253.47845,,211.4014
253.532475,,211.43895
253.740975,,211.497675
254.0249,,211.524075
254.04305,,211.554
254.087325,,211.581975
254.137,,211.634975
254.159375,,211.6562
254.17085,,211.68255
254.254225,,211.7237
254.4746,,211.75355
254.5013,,211.792025
254.5213,,211.83815
254.529425,,211.882
254.541175,,211.913275
254.5701,,211.95375
254.59215,,212.02635
254.631375,,212.096675
254.6426,,212.13245
254.687325,,212.1778
254.76645,,212.213675
254.84085,,212.24645
254.87545,,212.2935
254.897825,,212.336
254.909775,,212.383775
254.950775,,212.426625
254.996475,,212.475675
255.089175,,212.522525
255.1055,,212.595075
255.12055,,212.628425
255.123575,,212.669775
255.20005,,212.705775
255.30435,,212.73445
255.382975,,212.7705
255.401375,,212.81465
255.453175,,212.86355
255.48335,,212.913025
255.488175,,212.95115
255.517775,,212.98205
255.541025,,213.019225
255.552875,,213.04525
255.61125,,213.07425
255.653025,,213.10485
255.74135,,213.133775
255.82455,,213.17935
255.8729,,213.211075
255.889475,,213.29525
256.011725,,213.3124
256.117675,,213.336175
256.24125,,213.38075
256.278525,,213.407575
256.3824,,213.4456
256.467125,,213.47185
256.5568,,213.487675
256.6945,,213.50525
256.762,,213.523825
256.77355,,213.536275
256.95705,,213.54495
256.997175,,213.55515
257.002025,,213.567
257.025625,,213.583275
257.040225,,213.60365
257.046325,,213.65725
257.05505,,213.683
257.086825,,213.720925
257.123775,,213.763125
257.24755,,213.844025
257.279375,,213.904425
257.307625,,213.931775
257.33455,,213.96355
257.368975,,213.9892
257.43065,,214.01355
257.453175,,214.04415
257.46715,,214.063725
257.5402,,214.084025
257.568825,,214.10945
257.700875,,214.133075
257.804175,,214.1634
257.9195,,214.2059
258.087325,,214.257325
258.09535,,214.310425
258.16575,,214.42575
258.216975,,214.472125
258.22195,,214.51125
258.2291,,214.539475
258.26065,,214.560875
258.272225,,214.58285
258.293025,,214.610525
258.379325,,214.639175
258.4004,,214.683275
258.4206,,214.730625
258.4425,,214.765525
258.517925,,214.826425
258.52795,,214.8692
258.597275,,214.910575
258.685925,,214.958325
258.712125,,214.98865
258.853575,,215.020925
258.871875,,215.055375
258.911525,,215.11825
258.9336,,215.218175
258.93955,,215.25765
259.003425,,215.30975
259.08915,,215.33515
259.2273,,215.360925
259.2614,,215.392225
259.299575,,215.418875
259.304025,,215.4392
259.4881,,215.4762
259.56615,,215.5213
259.58765,,215.561325
259.6533,,215.603
259.724,,215.647425
259.738175,,215.689925
259.814275,,215.75635
259.829525,,215.7825
259.8483,,215.821625
259.857725,,215.848475
259.913175,,215.880775
259.960875,,215.913125
260.025075,,215.93675
260.0326,,215.9669
260.139125,,215.99025
260.1561,,216.016575
260.1678,,216.04925
260.179225,,216.0814
260.207525,,216.128475
260.21275,,216.196375
260.33575,,216.240425
260.344975,,216.2692
260.406175,,216.311125
260.47605,,216.361325
260.535675,,216.404775
260.5824,,216.45665
260.62965,,216.49145
260.647425,,216.523075
260.79875,,216.56095
260.8457,,216.6044
260.861875,,216.6571
260.89135,,216.70255
260.978625,,216.72165
261.089125,,216.827775
261.2164,,216.8719
261.278575,,216.95345
261.299875,,217.007825
261.59515,,217.0481
261.72415,,217.09235
261.744075,,217.142425
261.791575,,217.17815
261.808175,,217.2313
261.8273,,217.26895
261.836625,,217.31615
261.880775,,217.35405
262.00605,,217.415325
262.072275,,217.445025
262.22795,,217.470475
262.323725,,217.502125
262.327175,,217.536175
262.39825,,217.571875
262.411175,,217.6102
262.452825,,217.667325
262.464525,,217.713475
262.48265,,217.7667
262.489375,,217.8262
262.50155,,217.881925
262.51705,,217.95815
262.600875,,218.011375
262.669375,,218.055975
262.696025,,218.08805
262.718475,,218.1106
262.746025,,218.1405
262.7798,,218.177275
262.8806,,218.224
263.055275,,218.25935
263.160425,,218.31325
263.242875,,218.3593
263.27485,,218.39995
263.30455,,218.4505
263.326425,,218.497875
263.352675,,218.53585
263.462175,,218.603525
263.499675,,218.650425
263.50685,,218.68995
263.562775,,218.734175
263.67835,,218.752625
263.7332,,218.7646
263.983375,,218.828675
264.098575,,218.8706
264.12225,,218.90715
264.313725,,218.972575
264.487025,,219.00405
264.6004,,219.032575
264.68825,,219.058275
264.723325,,219.08565
264.86215,,219.1255
264.870875,,219.1637
264.9595,,219.21035
264.995775,,219.255475
265.009075,,219.3006
265.14945,,219.3466
265.328925,,219.37945
265.34385,,219.417
265.478425,,219.44995
265.52065,,219.502675
265.628775,,219.553125
265.63715,,219.5973
265.724375,,219.6459
265.8942,,219.685
265.964925,,219.712675
265.9868,,219.734925
266.003775,,219.77955
266.037975,,219.810575
266.053775,,219.85185
266.127075,,219.8914
266.13365,,219.931625
266.186675,,219.980175
266.216875,,220.040625
266.24375,,220.0827
266.318725,,220.1172
266.34405,,220.1518
266.35785,,220.190325
266.38675,,220.22065
266.412375,,220.25635
266.4233,,220.286025
266.445425,,220.3641
266.453175,,220.4244
266.468725,,220.46655
266.4914,,220.51665
266.497375,,220.5734
266.556925,,220.6222
266.5745,,220.661825
266.577025,,220.71075
266.81645,,220.771375
266.845375,,220.817775
266.8947,,220.83935
266.9316,,220.8732
266.970275,,220.907625
266.9934,,220.961025
267.0002,,220.9994
267.038625,,221.034025
267.054475,,221.083075
267.102825,,221.1386
267.30835,,221.20725
267.344575,,221.234825
267.4284,,221.263075
267.455575,,221.28065
267.47665,,221.303725
267.585175,,221.326375
267.603225,,221.348825
267.6209,,221.384325
267.62435,,221.42295
267.74395,,221.4402
267.845425,,221.45805
267.8665,,221.4751
267.891075,,221.48705
267.971575,,221.5122
268.05465,,221.529525
268.198125,,221.551475
268.222825,,221.56655
268.3977,,221.58965
268.403675,,221.617525
268.5361,,221.6403
268.5559,,221.68755
268.57145,,221.75135
268.578,,221.8032
268.58345,,221.833675
268.62615,,221.858075
268.716375,,221.87995
268.723075,,221.932025
268.746675,,221.9573
268.764075,,221.991925
268.788925,,222.0203
268.833775,,222.065675
268.85645,,222.1072
268.86,,222.13725
268.87985,,222.187
268.9675,,222.233975
269.002075,,222.293925
269.1064,,222.341875
269.112025,,222.374675
269.1229,,222.406575
269.18415,,222.435775
269.194325,,222.471275
269.24635,,222.501725
269.251225,,222.5571
269.2653,,222.5755
269.269875,,222.601875
269.28605,,222.632075
269.39415,,222.66
269.419575,,222.69425
269.422875,,222.73785
269.44175,,222.769375
269.4549,,222.8031
269.484925,,222.84345
269.498825,,222.876325
269.7401,,222.920925
269.746325,,222.9599
269.7569,,223.00295
269.854825,,223.045025
269.869425,,223.086925
269.90035,,223.129425
269.96775,,223.172425
269.993625,,223.2135
270.1127,,223.2574
270.127725,,223.290975
270.13225,,223.33335
270.137075,,223.36645
270.195125,,223.408
270.290425,,223.434975
270.2997,,223.486825
270.339325,,223.53115
270.35525,,223.578675
270.38435,,223.6259
270.4606,,223.656975
270.49025,,223.6853
270.5078,,223.70115
270.589425,,223.711425
270.60665,,223.74655
270.753075,,223.784875
270.935025,,223.829925
270.98575,,223.8735
271.02385,,223.907675
271.035475,,223.964275
271.17665,,224.0084
271.2095,,224.0601
271.23015,,224.103325
271.25785,,224.145025
271.26575,,224.1788
271.330125,,224.19785
271.34305,,224.21835
271.3518,,224.246775
271.482525,,224.277475
271.5169,,224.31025
271.529075,,224.3401
271.560775,,224.37125
271.568325,,224.40585
271.6114,,224.45155
271.6565,,224.4862
271.729775,,224.523075
271.764575,,224.58245
271.775575,,224.613525
271.78995,,224.6623
271.809525,,224.71175
271.84115,,224.743925
271.854725,,224.777175
271.866,,224.793325
271.91665,,224.7992
271.9513,,224.820325
271.97435,,224.83385
271.983025,,224.849
272.02315,,224.877875
272.151125,,224.9061
272.176225,,224.948775
272.21815,,225.0328
272.318975,,225.058475
272.329675,,225.07975
272.332375,,225.1036
272.3612,,225.131425
272.512375,,225.1773
272.6731,,225.21735
272.78465,,225.26085
272.848175,,225.291275
272.897575,,225.341325
272.947875,,225.363275
272.990825,,225.41175
273.00505,,225.440775
273.075625,,225.458825
273.087325,,225.47535
273.178375,,225.496425
273.196825,,225.52035
273.229125,,225.545975
273.242,,225.56695
273.2449,,225.60915
273.2574,,225.642
273.35435,,225.682775
273.402725,,225.7267
273.464625,,225.772825
273.502,,225.8373
273.514875,,225.903875
273.6406,,225.924425
273.6699,,225.951175
273.70265,,225.9774
273.762325,,226.006025
273.881775,,226.041475
273.92365,,226.068725
273.949225,,226.1145
273.97145,,226.202325
273.979475,,226.243475
274.075925,,226.2817
274.081675,,226.315225
274.096275,,226.34845
274.1473,,226.382875
274.176525,,226.404875
274.203075,,226.457875
274.270125,,226.485175
274.31525,,226.5169
274.3496,,226.5502
274.585425,,226.593
274.595275,,226.632
274.666975,,226.67425
274.7062,,226.73405
274.743075,,226.792675
274.8416,,226.836125
274.856625,,226.88425
274.887475,,226.936625
274.9446,,226.977225
274.946775,,226.998475
274.9756,,227.013275
275.004025,,227.02625
275.03585,,227.047725
275.04995,,227.071925
275.077025,,227.109325
275.137825,,227.149825
275.14065,,227.202475
275.1448,,227.2778
275.15315,,227.390025
275.2106,,227.44425
275.214025,,227.509975
275.252875,,227.5389
275.26015,,227.566325
275.286675,,227.6132
275.33415,,227.6365
275.380075,,227.661925
275.39195,,227.69645
275.4316,,227.732875
275.48175,,227.7678
275.52975,,227.8082
275.565425,,227.8498
275.591475,,227.912025
275.609175,,227.97285
275.632825,,228.03385
275.7519,,228.0749
275.77175,,228.1176
275.81065,,228.151725
275.848225,,228.20435
275.856775,,228.239875
275.95935,,228.284925
276.010375,,228.3181
276.024375,,228.3714
276.050225,,228.41325
276.088775,,228.433275
276.109225,,228.488
276.275425,,228.54755
276.302475,,228.60975
276.33325,,228.665625
276.36075,,228.72105
276.38465,,228.788825
276.392525,,228.8503
276.41965,,228.898725
276.493825,,228.925675
276.5349,,228.950775
276.5585,,228.953075
276.571475,,229.032775
276.5889,,229.066825
276.59505,,229.1163
276.622875,,229.1422
276.658,,229.18665
276.733,,229.22435
276.736375,,229.28755
276.7952,,229.339825
276.8253,,229.384975
276.834175,,229.4278
276.838725,,229.46565
276.900275,,229.498075
276.94315,,229.575425
277.056175,,229.6139
277.1,,229.6618
277.1107,,229.704375
277.128025,,229.7325
277.1745,,229.748225
277.25825,,229.793275
277.276075,,229.839025
277.3135,,229.88325
277.331925,,229.919525
277.334625,,229.9727
277.36875,,230.008875
277.398275,,230.040425
277.469375,,230.083025
277.4978,,230.12365
277.52645,,230.173075
277.563975,,230.22465
277.620275,,230.236025
277.652125,,230.2543
277.660175,,230.293225
277.6656,,230.320475
277.681325,,230.371525
277.755725,,230.409675
277.8062,,230.4617
277.897925,,230.527
277.90445,,230.598175
277.9338,,230.6423
277.980125,,230.6841
277.991725,,230.719925
278.0322,,230.75935
278.113875,,230.82175
278.195225,,230.860025
278.323175,,230.96335
278.36835,,231.0147
278.375975,,231.02885
278.3977,,231.043575
278.440375,,231.060825
278.49885,,231.080175
278.587025,,231.0997
278.616075,,231.1213
278.6405,,231.155
278.67755,,231.191675
278.7099,,231.20935
278.79955,,231.231675
278.818325,,231.260775
278.84505,,231.295175
278.88965,,231.326825
278.92575,,231.342475
279.086725,,231.34395
279.1765,,231.4045
279.30255,,231.452525
279.3374,,231.553825
279.463225,,231.595675
279.4985,,231.6278
279.632325,,231.6631
279.7181,,231.696875
279.8358,,231.76955
279.8982,,231.831825
279.912425,,231.8702
279.915625,,231.919
279.931575,,231.94845
280.06355,,231.986275
280.10355,,232.04745
280.141,,232.083575
280.152375,,232.155025
280.1794,,232.185075
280.1951,,232.21375
280.20565,,232.25945
280.24995,,232.29945
280.28415,,232.33565
280.2939,,232.37385
280.317725,,232.43445
280.33055,,232.483225
280.381175,,232.541425
280.413575,,232.589925
280.4231,,232.615475
280.505475,,232.664525
280.58545,,232.705
280.598725,,232.750575
280.660725,,232.77925
280.728575,,232.807175
280.786525,,232.850775
280.81155,,232.898775
280.854325,,232.93105
280.910325,,232.975775
281.0243,,233.01905
281.045025,,233.0531
281.0581,,233.093525
281.0959,,233.115175
281.1056,,233.155875
281.10895,,233.181275
281.21705,,233.2178
281.3411,,233.254625
281.347375,,233.303325
281.441875,,233.341425
281.477925,,233.37425
281.482575,,233.46175
281.546675,,233.486725
281.5517,,233.505525
281.5926,,233.537725
281.6106,,233.599375
281.694275,,233.614675
281.717775,,233.635175
281.7479,,233.66145
281.81355,,233.724325
281.823325,,233.77565
281.8525,,233.810675
281.886975,,233.850325
282.0528,,233.914275
282.138675,,233.959125
282.14325,,233.994575
282.166225,,234.028075
282.1803,,234.08465
282.187775,,234.127675
282.2082,,234.1824
282.231025,,234.201
282.2809,,234.21625
282.3924,,234.2421
282.3957,,234.26795
282.504125,,234.2981
282.54185,,234.324325
282.577325,,234.357575
282.595775,,234.412575
282.646175,,234.471975
282.7162,,234.507725
282.74465,,234.545
282.7978,,234.5747
282.8126,,234.59775
282.840525,,234.650775
282.908825,,234.680925
282.974425,,234.72705
283.02495,,234.767275
283.156675,,234.8204
283.16705,,234.858625
283.278525,,234.898125
283.29415,,234.945375
283.34985,,234.9818
283.453475,,235.020275
283.493225,,235.055925
283.5105,,235.095125
283.523025,,235.136725
283.587375,,235.177875
283.6363,,235.237575
283.6968,,235.28685
283.731425,,235.323975
283.857875,,235.361
283.89585,,235.3971
283.952875,,235.430575
283.9838,,235.48245
284.05375,,235.529775
284.099175,,235.569425
284.1648,,235.582125
284.187275,,235.6123
284.19915,,235.641575
284.299875,,235.6801
284.387725,,235.69655
284.418125,,235.708075
284.43225,,235.73635
284.45255,,235.766125
284.601025,,235.79295
284.616925,,235.80235
284.624825,,235.83675
284.634875,,235.8909
284.727675,,235.9394
284.735325,,235.977075
284.73945,,236.01555
284.78235,,236.059175
284.960425,,236.109875
285.032875,,236.144075
285.169225,,236.173525
285.194075,,236.232775
285.2424,,236.296775
285.26405,,236.325575
285.297975,,236.358
285.379275,,236.403025
285.412325,,236.450475
285.4162,,236.48465
285.421325,,236.509725
285.428625,,236.545575
285.462725,,236.573175
285.60165,,236.612025
285.62895,,236.64415
285.67325,,236.775775
285.772575,,236.7947
285.78235,,236.80475
285.79175,,236.84515
285.832875,,236.8872
285.8517,,236.92385
285.897375,,236.972075
285.932725,,237.024875
285.96385,,237.0877
285.970475,,237.1319
286.0097,,237.193775
286.0349,,237.230025
286.06195,,237.2952
286.066075,,237.335775
286.0844,,237.4319
286.11165,,237.479975
286.358975,,237.5175
286.3774,,237.5551
286.488425,,237.594375
286.5718,,237.618825
286.640225,,237.6327
286.697025,,237.685825
286.716975,,237.73
286.7933,,237.781575
286.8494,,237.844925
286.954375,,237.85065
286.9686,,237.89525
287.02345,,237.968775
287.16495,,237.9972
287.194975,,238.027975
287.217575,,238.053825
287.22165,,238.0823
287.280325,,238.11315
287.326275,,238.14145
287.41555,,238.19015
287.448475,,238.24115
287.456,,238.2885
287.54345,,238.3258
287.6236,,238.414275
287.650625,,238.45305
287.6842,,238.480975
287.71475,,238.516075
287.72195,,238.54435
287.75685,,238.622725
287.797375,,238.663475
287.887875,,238.71945
287.914725,,238.764725
287.9291,,238.8126
287.933475,,238.8355
287.966725,,238.84725
287.996225,,238.8799
288.031525,,238.897325
288.172975,,238.921075
288.326875,,238.9512
288.36515,,239.01725
288.388175,,239.07045
288.392275,,239.135975
288.411475,,239.149625
288.539125,,239.16665
288.574975,,239.19255
288.613775,,239.209525
288.672125,,239.250125
288.73175,,239.2822
288.7557,,239.31195
288.79905,,239.339975
288.828925,,239.3723
288.834325,,239.3971
288.870325,,239.4379
288.881375,,239.53625
288.944025,,239.58005
288.947025,,239.6063
288.9596,,239.6507
288.9664,,239.70175
289.010675,,239.74105
289.172675,,239.789675
289.177125,,239.821625
289.1869,,239.870525
289.19605,,239.9193
289.221975,,239.96335
289.25625,,239.993075
289.276525,,240.0268
289.27985,,240.06385
289.365025,,240.108475
289.42035,,240.144525
289.439575,,240.170425
289.4734,,240.20895
289.50725,,240.257675
289.62705,,240.31295
289.676025,,240.3372
289.68025,,240.3637
289.723675,,240.40065
289.780225,,240.4579
289.858475,,240.4929
290.03425,,240.515275
290.12705,,240.5302
290.18355,,240.5585
290.257575,,240.5811
290.270375,,240.60875
290.295525,,240.638075
290.343875,,240.685725
290.3921,,240.72235
290.42815,,240.77625
290.472,,240.8184
290.496325,,240.860425
290.5832,,240.9162
290.63725,,240.949725
290.679725,,240.9849
290.725625,,240.988675
290.910675,,241.0204
290.918625,,241.0635
290.9431,,241.107675
290.946825,,241.14695
290.953575,,241.174575
290.98185,,241.222925
291.0035,,241.265375
291.035275,,241.315
291.1106,,241.362175
291.123475,,241.422475
291.1887,,241.4278
291.34885,,241.462975
291.376675,,241.525075
291.434075,,241.564625
291.4924,,241.611675
291.56015,,241.648925
291.6274,,241.69395
291.680025,,241.73075
291.6924,,241.770175
291.78245,,241.8118
291.8999,,241.844325
291.9861,,241.86165
292.001875,,241.886325
292.0845,,241.91765
292.136775,,241.94565
292.1803,,241.9726
292.366925,,242.045325
292.37525,,242.08555
292.509975,,242.1314
292.56805,,242.173175
292.6563,,242.228525
292.6606,,242.275325
292.7386,,242.341675
292.80325,,242.381975
292.90945,,242.423575
293.006825,,242.4835
293.071375,,242.53585
293.1379,,242.570575
293.155625,,242.604325
293.2159,,242.630475
293.284875,,242.6566
293.28795,,242.697875
293.314275,,242.730075
293.353675,,242.763575
293.36745,,242.79935
293.4326,,242.831675
293.520075,,242.8718
293.5277,,242.923075
293.5383,,242.961575
293.826525,,243.013175
293.9829,,243.08055
294.025075,,243.118
294.167575,,243.1668
294.3075,,243.21
294.417175,,243.263625
294.45375,,243.319775
294.4575,,243.36375
294.760575,,243.4116
294.808775,,243.45935
294.919925,,243.490825
294.950875,,243.539925
294.983575,,243.610275
295.011575,,243.6742
295.02235,,243.719725
295.03005,,243.778875
295.047825,,243.826525
295.083675,,243.827725
295.13405,,243.863725
295.220475,,243.913825
295.240025,,243.94595
295.39195,,243.988875
295.3986,,244.045
295.4808,,244.0756
295.5268,,244.092625
295.545425,,244.1094
295.552375,,244.12405
295.55785,,244.13815
295.5917,,244.150825
295.673675,,244.160125
295.8596,,244.17765
295.995475,,244.196975
296.0163,,244.31225
296.107425,,244.36545
296.14525,,244.402475
296.2162,,244.404225
296.258275,,244.46055
296.411175,,244.526375
296.420625,,244.548675
296.435175,,244.5639
296.458825,,244.59535
296.465625,,244.619775
296.4822,,244.65525
296.548375,,244.689
296.731275,,244.7341
296.909575,,244.768075
297.201675,,244.8038
297.2221,,244.83735
297.23605,,244.880025
297.2711,,244.932525
297.28875,,245.033975
297.319225,,245.066975
297.5215,,245.0979
297.6167,,245.119675
297.71245,,245.142275
297.72245,,245.168125
297.805725,,245.190675
297.8173,,245.231625
297.990125,,245.2758
298.0271,,245.332475
298.0376,,245.38665
298.227525,,245.42915
298.2315,,245.478775
298.2496,,245.498125
298.281425,,245.51705
298.2904,,245.537075
298.3074,,245.5596
298.31035,,245.586
298.363075,,245.615675
298.450275,,245.645425
298.508125,,245.6833
298.5148,,245.7208
298.5203,,245.77465
298.5556,,245.8122
298.765425,,245.8845
298.80515,,245.9235
298.822025,,245.978925
298.8284,,246.02215
298.8448,,246.0448
298.865675,,246.06075
298.883375,,246.07905
298.89115,,246.108575
298.913175,,246.148325
298.939075,,246.18095
298.957525,,246.2194
299.065975,,246.27015
299.07145,,246.3119
299.095075,,246.37065
299.10345,,246.3966
299.123425,,246.438
299.12915,,246.479675
299.1399,,246.50055
299.173725,,246.516275
299.1964,,246.558625
299.204175,,246.5919
299.35195,,246.61055
299.3658,,246.62175
299.38865,,246.670925
299.411425,,246.695
299.41465,,246.743275
299.45035,,246.779575
299.50485,,246.853775
299.55485,,246.966125
299.627325,,247.004225
299.63895,,247.0218
299.649025,,247.03575
299.689225,,247.048875
299.7503,,247.0677
299.787,,247.079625
299.790425,,247.09995
299.935775,,247.120075
299.9491,,247.1443
300.011425,,247.160925
300.107025,,247.1904
300.14265,,247.255375
300.21935,,247.286025
300.426975,,247.333575
300.449075,,247.4153
300.5125,,247.4583
,,247.5013
,,247.535575
,,247.558125
,,247.572275
,,247.593775
,,247.613875
,,247.6398
,,247.67085
,,247.695875
,,247.7279
,,247.763575
,,247.8025
,,247.83915
,,247.863375
,,247.894625
,,247.936025
,,247.975
,,248.02735
,,248.0671
,,248.110625
,,248.15135
,,248.16945
,,248.1897
,,248.211825
,,248.23895
,,248.273975
,,248.305525
,,248.3262
,,248.35295
,,248.39645
,,248.4376
,,248.4691
,,248.528525
,,248.560675
,,248.5939
,,248.678475
,,248.7176
,,248.7582
,,248.789075
,,248.823525
,,248.85025
,,248.892075
,,248.924275
,,248.95845
,,249.0003
,,249.041125
,,249.07115
,,249.106225
,,249.134525
,,249.172675
,,249.210625
,,249.249675
,,249.318425
,,249.3743
,,249.394
,,249.4208
,,249.4727
,,249.5248
,,249.55925
,,249.604625
,,249.671375
,,249.73345
,,249.798675
,,249.88015
,,249.924675
,,249.970625
,,250.0139
,,250.05945
,,250.106025
,,250.2093
,,250.262775
,,250.3491
,,250.40475
,,250.47025
,,250.52705
,,250.6046
,,250.668925
,,250.72825
,,250.801
,,250.83185
,,250.8814
,,250.918025
,,250.953525
,,251.001175
,,251.0325
,,251.071925
,,251.1344
,,251.200425
,,251.233675
,,251.271775
,,251.3104
,,251.342825
,,251.375275
,,251.39505
,,251.43165
,,251.485875
,,251.567575
,,251.604725
,,251.6431
,,251.684975
,,251.718575
,,251.74585
,,251.785975
,,251.81495
,,251.852825
,,251.9006
,,251.961275
,,251.990375
,,252.03625
,,252.088725
,,252.1332
,,252.1805
,,252.224375
,,252.296725
,,252.334675
,,252.368825
,,252.414175
,,252.456575
,,252.528925
,,252.558525
,,252.590025
,,252.616275
,,252.643425
,,252.674075
,,252.725625
,,252.7693
,,252.812675
,,252.8659
,,252.907025
,,252.954075
,,252.98085
,,253.025575
,,253.047825
,,253.058375
,,253.0738
,,253.086975
,,253.126975
,,253.1538
,,253.1813
,,253.216175
,,253.251575
,,253.288975
,,253.309125
,,253.323
,,253.364175
,,253.4159
,,253.443225
,,253.463025
,,253.485025
,,253.511825
,,253.5418
,,253.563825
,,253.596875
,,253.6281
,,253.665875
,,253.6964
,,253.756775
,,253.80785
,,253.83855
,,253.867825
,,253.916075
,,253.956825
,,253.994975
,,254.041275
,,254.10935
,,254.15525
,,254.20065
,,254.224575
,,254.248975
,,254.282425
,,254.314975
,,254.357675
,,254.3936
,,254.483675
,,254.534775
,,254.5872
,,254.641175
,,254.677125
,,254.70985
,,254.748425
,,254.785625
,,254.82955
,,254.87115
,,254.899175
,,254.93225
,,254.962875
,,255.001525
,,255.0383
,,255.07925
,,255.114775
,,255.2147
,,255.2429
,,255.28055
,,255.323575
,,255.361475
,,255.400325
,,255.448
,,255.5028
,,255.548025
,,255.592625
,,255.6267
,,255.64025
,,255.65875
,,255.675275
,,255.6961
,,255.7437
,,255.773025
,,255.79685
,,255.814
,,255.853225
,,255.885475
,,255.931525
,,255.979975
,,256.02535
,,256.075875
,,256.10365
,,256.1235
,,256.147625
,,256.164725
,,256.180875
,,256.22125
,,256.2421
,,256.272225
,,256.3238
,,256.35155
,,256.389875
,,256.426675
,,256.4621
,,256.5
,,256.526325
,,256.5482
,,256.5702
,,256.5962
,,256.625075
,,256.68635
,,256.72775
,,256.769225
,,256.826475
,,256.88705
,,256.91775
,,256.953125
,,256.9881
,,257.020675
,,257.109625
,,257.1721
,,257.1974
,,257.229175
,,257.25315
,,257.2915
,,257.324275
,,257.410925
,,257.45245
,,257.5073
,,257.5463
,,257.59165
,,257.670525
,,257.699025
,,257.724025
,,257.75145
,,257.781375
,,257.8434
,,257.87915
,,257.928
,,257.96625
,,258.0087
,,258.064075
,,258.129675
,,258.1312
,,258.18815
,,258.2452
,,258.279375
,,258.313225
,,258.3342
,,258.3651
,,258.38815
,,258.411175
,,258.433175
,,258.454175
,,258.4774
,,258.506675
,,258.55575
,,258.5854
,,258.62525
,,258.648575
,,258.6738
,,258.70325
,,258.73215
,,258.758625
,,258.78745
,,258.828525
