SPK_SPKC09a,SPK_SPKC09b
448.36985,503.560975
448.42455,503.654875
448.46005,503.681775
448.479675,503.78025
448.5602,503.79945
448.607375,503.8387
448.672125,503.875225
448.676075,504.1229
448.722175,504.139025
448.7254,504.3417
448.8157,504.369725
448.833525,504.401125
448.842775,504.433725
448.8506,504.447075
448.8547,504.607225
448.970525,504.66185
449.029975,504.74875
449.05555,504.781525
449.1027,504.804825
449.1553,504.8304
449.191775,504.865325
449.2498,504.96
449.253425,505.06335
449.289,505.1056
449.303725,505.22335
449.3609,505.261425
449.391075,505.272225
449.415625,505.439825
449.47085,505.490875
449.500325,505.516975
449.67195,505.812625
449.710725,506.0218
449.75335,506.036175
449.929375,506.0556
449.935925,506.08815
449.9441,506.141125
449.9823,506.308325
449.988825,506.45635
450.00445,506.506175
450.120725,506.559075
450.151775,506.5879
450.20235,506.740775
450.269,506.770575
450.2991,506.814975
450.3771,506.886775
450.433925,507.129
450.479375,507.214375
450.48565,507.225675
450.49445,507.3263
450.52865,507.425475
450.54035,507.48645
450.567625,507.548275
450.577275,507.5635
450.61695,507.5786
450.6339,507.610825
450.6385,507.688875
450.685925,507.7078
450.7254,507.747225
450.7633,507.764175
450.793225,507.82725
450.822275,507.897025
450.95695,507.989125
450.999075,508.042725
451.05545,508.060725
451.088875,508.11775
451.1098,508.151275
451.12875,508.2432
451.2705,508.281475
451.3417,508.32605
451.612275,508.380375
451.618275,508.39765
451.625125,508.424475
451.64855,508.458
451.66045,508.477975
451.721375,508.504625
451.83535,508.7092
451.998475,508.776225
452.0245,508.78535
452.040675,508.8264
452.074375,508.831325
452.27475,509.036975
452.404775,509.1039
452.505175,509.320275
452.651325,509.39595
452.947475,509.43315
452.9648,509.4638
452.988975,509.51935
453.033625,509.6842
453.28935,509.7337
453.3632,509.8436
453.41215,509.86055
453.443025,509.89615
453.522425,509.916025
453.693425,510.053325
453.7539,510.2252
453.799575,510.22955
453.808025,510.243975
453.826525,510.261325
453.879275,510.4867
453.89965,510.535125
453.91705,510.641975
454.034925,510.9103
454.0984,510.932825
454.1487,510.953525
454.224,511.092975
454.27185,511.205625
454.323125,511.381325
454.400125,511.4367
454.4058,511.798825
454.420025,511.8286
454.4891,511.918575
454.6004,511.9892
454.663775,512.32575
454.8604,512.3572
454.980275,512.39905
455.024575,512.541875
455.1044,512.5724
455.1257,512.5825
455.1633,512.595275
455.17295,512.72185
455.183825,512.754625
455.217575,512.858175
455.259175,513.1217
455.31935,513.332925
455.413675,513.406725
455.437625,513.455775
455.454375,513.480375
455.5029,513.5704
455.5591,513.654075
455.5707,513.666275
455.58925,513.6694
455.622575,513.703875
455.62995,513.7648
455.663575,513.782225
455.803175,513.85475
455.8155,514.081425
455.835875,514.102475
455.841375,514.160525
455.86075,514.172525
455.943925,514.3023
455.94765,514.309725
456.00335,514.39405
456.023625,514.416225
456.11215,514.4548
456.1441,514.516925
456.184575,514.6282
456.194075,514.64685
456.2609,514.78765
456.400875,514.89845
456.452775,514.962025
456.46115,515.02355
456.519525,515.035075
456.54145,515.1927
456.65545,515.216525
456.662975,515.247225
456.71195,515.26315
456.724925,515.362225
456.734025,515.394025
456.74725,515.549825
456.76465,515.613
456.775775,515.7152
456.898675,515.7288
456.906575,515.794575
457.01555,515.861625
457.03945,515.89595
457.09925,515.91465
457.20295,515.9673
457.27,515.982325
457.294,516.13245
457.370275,516.19765
457.389225,516.21435
457.3974,516.3433
457.4136,516.37215
457.499125,516.477775
