SPK_SPKC01a (no effect),SPK_SPKC09a (weak excitation),SPK_SPKC15a (no effect)
,,290.0279
,,290.06625
,,290.09015
,,290.122775
,,290.141725
,,290.1829
,,290.201275
,,290.2248
,,290.24715
,,290.290025
,,290.30425
,,290.347725
,,290.35265
,,290.3889
,,290.4579
,,290.48865
,,290.522625
,,290.543375
,,290.584975
,,290.63985
,,290.67585
,,290.71615
,,290.739775
,,290.780825
,,290.853225
,,290.883825
,,290.920425
,,290.961775
,,290.990075
,,291.0137
,,291.0305
,,291.0593
,,291.07945
,,291.0993
,,291.14155
,,291.1565
,,291.1823
,,291.242675
,,291.2473
,,291.307025
,,291.334125
,,291.36485
,,291.40795
,,291.445
,,291.473025
,,291.493175
,,291.515625
,,291.539525
,,291.55705
,,291.585425
,,291.6085
,,291.666425
,,291.702775
,,291.750925
,,291.793925
,,291.814525
,,291.8329
,,291.869925
,,291.9095
,,291.92415
,,291.9729
,,292.004625
,,292.03765
,,292.088975
,,292.127975
,,292.14375
,,292.19445
,,292.219
,,292.24955
,,292.26445
,,292.296975
,,292.3257
,,292.3631
,,292.3888
,,292.415075
,,292.4553
,,292.4767
,,292.4986
,,292.5266
,,292.542675
,,292.56875
,,292.587
,,292.608075
,,292.67375
,,292.71055
,,292.7402
,,292.775175
,,292.80385
,,292.839775
,,292.866
,,292.893575
,,292.92725
,,292.943625
,,292.965925
,,292.9786
,,293.005125
,,293.0334
,,293.07755
,,293.10205
,,293.12745
,,293.150425
,,293.1893
,,293.228275
,,293.271625
,,293.29905
,,293.337125
,,293.347275
,,293.37725
,,293.404475
,,293.4388
,,293.4765
,,293.504825
,,293.533125
,,293.58445
,,293.654425
,,293.6794
,,293.70695
,,293.719225
,,293.7441
,,293.77375
,,293.81465
,,293.844825
,,293.869725
,,293.913875
,,293.9484
,,293.95845
,,294.01885
,,294.059
,,294.097825
,,294.1321
,,294.17225
,,294.1975
,,294.242875
,,294.275725
,,294.30705
,,294.354225
,,294.405725
,,294.4346
,,294.483175
,,294.517275
,,294.5421
,,294.587375
,,294.60345
,,294.647175
,,294.675625
,,294.697725
,,294.77195
,,294.780075
,,294.815975
,,294.85115
,,294.874275
,,294.894825
,,294.928325
,,294.9519
,,294.9729
,,295.017825
,,295.056175
,,295.09915
,,295.1414
,,295.1991
,,295.2265
,,295.25565
,,295.28125
,,295.3125
,,295.33995
,,295.390875
,,295.43225
,,295.45405
,,295.49295
,,295.524675
,,295.545325
,,295.577225
,,295.6084
,,295.63065
,,295.666125
,,295.707275
,,295.719325
,,295.764175
,,295.7907
,,295.83685
,,295.855375
,,295.883725
,,295.89715
,,295.91745
,,295.964
,,296.017475
,,296.05385
,,296.09485
,,296.119175
,,296.152125
,,296.190125
,,296.229475
,,296.2564
,,296.29585
,,296.344125
,,296.368575
,,296.40025
,,296.43835
,,296.4991
,,296.547925
,,296.579175
,,296.59605
,,296.632175
,,296.652475
,,296.68535
,,296.726275
,,296.75155
,,296.7774
,,296.82505
,,296.84255
,,296.8815
,,296.918275
,,296.953425
,,296.9876
,,297.022475
,,297.071325
,,297.1059
,,297.15835
,,297.20065
,,297.242625
,,297.283675
,,297.313925
,,297.355225
,,297.3906
,,297.41875
,,297.464975
,,297.48885
,,297.531025
,,297.5745
,,297.6254
,,297.6656
,,297.699425
,,297.7186
,,297.7446
,,297.77625
,,297.783525
,,297.81245
,,297.8532
,,297.8787
,,297.916125
,,297.943375
,,298.0202
,,298.055625
,,298.096975
,,298.1172
,,298.138575
,,298.183225
,,298.218675
,,298.27805
,,298.3137
,,298.34215
,,298.38615
,,298.44465
,,298.492875
,,298.550575
,,298.582775
,,298.6235
,,298.65755
,,298.705875
,,298.752625
,,298.771025
,,298.8136
,,298.8522
,,298.88835
,,298.91805
,,298.9582
,,299.0019
,,299.01535
,,299.07195
,,299.13165
,,299.152875
,,299.199375
,,299.24235
,,299.2972
,,299.375025
,,299.411325
,,299.436125
,,299.482825
,,299.517125
,,299.540425
,,299.554975
,,299.584
,,299.600275
,,299.625075
,,299.658525
,,299.670125
,,299.692875
,,299.714025
,,299.744275
,,299.7642
,,299.784275
,,299.8207
,,299.848375
,,299.8736
,,299.91745
,,299.947325
,,299.9865
,,299.999025
,,300.03935
,,300.0566
,,300.10215
,,300.1958
,,300.225425
,,300.26105
,,300.2965
,,300.323725
,,300.343775
,,300.37535
,,300.4067
,,300.454175
,,300.490975
,,300.536325
,,300.55755
,,300.58245
,,300.622875
,,300.64725
,,300.679325
,,300.722725
,,300.755825
,,300.777425
,,300.805825
,,300.826675
,,300.85825
,,300.884825
,,300.904075
,,300.9156
,,300.931925
,,300.948525
,,300.9662
,,301.000425
,,301.038575
,,301.07965
,,301.128525
,,301.1704
,,301.198425
,,301.255075
,,301.26775
,,301.316275
,,301.340975
,,301.371
,,301.400275
,,301.422325
,,301.44805
,,301.469725
,,301.503125
,,301.547525
,,301.564025
,,301.613075
,,301.65735
,,301.683425
,,301.71995
,,301.755775
,,301.79685
,,301.84455
,,301.8874
,,301.919175
,,301.93065
,,301.9593
,,302.003725
,,302.0253
,,302.08385
,,302.113925
,,302.163075
,,302.207875
,,302.25315
,,302.2936
,,302.3416
,,302.374925
,,302.42035
,,302.43515
,,302.45395
,,302.490475
,,302.517325
,,302.541425
