SPK_SPKC04a (inh/exc),SPK_SPKC06a (inhi),SPK_SPKC09a (inhi)
317.15435,354.941325,328.521125
317.1585,354.955325,328.554425
317.163275,354.974875,328.5711
317.172425,354.995475,328.587725
317.180175,355.01425,328.654375
317.2238,355.040825,328.67105
317.239025,355.129175,328.6877
317.246825,355.21245,328.70435
317.2568,355.23125,328.73765
317.27665,355.2464,328.7543
317.281325,355.2676,329.2708
317.291075,355.283925,329.38735
317.29405,355.351225,329.5121
317.298125,355.360275,329.837225
317.30265,355.366125,329.870575
317.30605,355.3877,329.887225
317.316575,355.3955,330.1202
317.33445,355.47645,330.893475
317.348,355.4941,331.436325
317.35385,355.50705,331.49335
317.36365,355.577925,331.544725
317.37065,355.598975,331.78655
317.399325,355.61225,331.836575
317.43575,355.706425,331.853225
317.4523,355.73075,331.8699
317.455925,355.734375,331.903225
317.504475,355.7519,331.928225
317.579225,355.771325,331.93655
317.597375,355.857825,331.944875
317.630175,355.8764,332.036025
317.65145,355.976925,332.059875
317.693925,356.13135,332.127225
317.7321,356.150275,332.24405
317.74645,356.167975,332.310875
317.751925,356.184725,333.051325
317.759475,356.188675,333.150825
317.789,356.198125,333.31835
317.80995,356.2831,333.359725
317.82325,356.34115,333.385975
317.82835,356.3665,333.47685
317.84405,356.381375,333.5759
317.857125,356.4128,333.644175
317.8788,356.432725,333.76045
317.90075,356.5025,333.935025
317.914775,356.519325,333.9925
317.919875,356.550575,334.159575
317.951625,356.55215,334.1764
317.97265,356.567725,334.308725
317.976425,356.57495,334.5087
317.99455,356.606025,334.55945
318.00275,356.805925,334.63455
318.00925,356.813125,334.650525
318.014425,356.817375,334.675125
318.021875,356.82105,334.710175
318.03135,356.826025,334.776825
318.04745,356.833425,334.9437
318.0547,356.8417,334.985475
318.0598,356.85505,335.159875
318.0822,356.895775,335.1683
318.096375,356.920825,335.22635
318.109475,356.949225,335.2417
318.12075,356.9665,335.25885
318.130725,357.013075,335.358025
318.135075,357.02545,335.508575
318.1634,357.1202,335.60055
318.1775,357.201575,335.718275
318.189475,357.231675,335.766325
318.19255,357.26325,335.87675
318.20295,357.2819,335.992525
318.215275,357.287225,335.999025
318.22935,357.299625,336.39165
318.2392,357.305025,336.52465
318.244,357.316625,336.6016
318.250875,357.37265,336.7749
318.2764,357.393225,337.10975
318.28715,357.4328,337.38475
318.305975,357.67695,337.425325
318.3116,357.70675,337.5749
318.317625,357.7141,338.09195
318.426625,357.7224,338.117925
318.43945,357.7331,338.291175
318.445375,357.749725,338.3089
318.46445,357.790125,338.3337
318.4754,357.80725,338.3512
318.48675,357.81795,338.649725
318.49735,357.8262,338.691625
318.53015,357.84585,338.75975
318.53565,357.85,338.775225
318.544725,357.867675,339.2755
318.5701,357.88765,339.44285
318.5993,357.914275,339.52585
318.611575,357.94385,339.809275
318.621825,357.956875,339.8579
318.62965,357.96195,340.290425
318.639175,357.9927,340.35645
318.646025,358.045225,340.4404
318.651125,358.0751,340.44955
318.65785,358.090125,340.7256
318.668275,358.0952,340.75935
318.67125,358.10545,340.8836
318.681175,358.131425,341.640975
318.69445,358.15685,341.67595
318.703875,358.165875,341.70885
318.714975,358.19065,341.89175
318.717175,358.212,342.00865
318.724425,358.225175,342.1339
318.73955,358.24295,342.265625
318.757825,358.2725,342.348875
318.7676,358.28385,342.4086
318.774325,358.289,342.674075
318.778375,358.325,342.9069
318.78365,358.33295,342.955875
318.793225,358.346675,343.03975
318.81565,358.4043,343.115875
318.855175,358.469675,343.23995
318.86045,358.475975,343.417275
318.903625,358.5044,343.540825
318.912175,358.5377,343.62255
318.960925,358.579575,343.79225
319.02015,358.60955,343.972275
319.04975,358.726,344.0062
319.089275,358.75285,344.12535
319.09835,358.77035,344.2395
319.132025,358.792725,344.290125
319.167475,358.796825,344.3005
319.178675,358.82095,344.433475
319.192025,358.87275,344.5148
319.194325,358.9521,344.721825
319.20055,358.959825,344.748675
319.209925,358.975425,344.7706
319.2273,358.982525,344.7808
319.26285,358.987725,344.806275
319.2764,359.088625,344.832325
319.294725,359.107975,344.880675
319.3017,359.135625,344.88935
319.3095,359.1931,344.914325
319.32215,359.221225,344.948025
319.328675,359.25845,345.02225
319.3347,359.33455,345.04135
319.342225,359.350575,345.047975
319.365325,359.4013,345.063025
319.438675,359.461025,345.089225
319.4399,359.4771,345.12515
319.451775,359.535225,345.27035
319.473625,359.567,345.2801
319.4859,359.62255,345.29785
319.515325,359.67235,345.32985
319.538575,359.7066,345.399825
319.54495,359.733625,345.455025
319.5747,359.753475,345.4647
319.61425,359.84475,345.515825
319.617575,359.85825,345.630725
319.64855,359.8942,345.6474
319.664425,360.03205,345.67415
319.69405,360.04835,345.70355
319.740875,360.055425,345.72195
319.77555,360.060225,345.73635
319.809225,360.070375,345.81025
319.826125,360.091375,345.84215
319.8347,360.095375,345.86335
319.847125,360.1198,345.895625
319.84915,360.206075,345.958225
319.853975,360.24775,346.110125
319.857775,360.53275,346.13045
319.863625,360.5585,346.143175
319.875175,360.597125,346.16555
319.88205,360.630125,346.209875
319.8937,360.682525,346.21355
319.940675,360.7469,346.239175
319.959625,360.951775,346.2532
319.977175,360.983075,346.270875
319.990125,361.00125,346.308425
320.003025,361.01245,346.3151
320.01575,361.033075,346.3293
320.036275,361.065975,346.346375
320.052075,361.073,346.3636
320.059425,361.090225,346.39025
320.06645,361.1047,346.479725
320.07345,361.1106,346.4902
320.091875,361.11905,346.496225
320.106725,361.463475,346.50585
320.1195,361.476025,346.554425
320.135325,361.49935,346.599525
320.14765,361.50295,346.624325
320.155,361.507925,346.680925
320.163025,361.526525,346.7142
320.18575,361.5433,346.744
320.19495,361.54695,346.782675
320.209275,361.55505,346.788825
320.22385,361.595175,346.803825
320.2414,361.619025,346.81715
320.2637,361.653025,346.854025
320.27985,361.853725,346.87085
320.29345,361.870575,346.8837
320.30205,361.8956,346.9162
320.318175,361.90745,346.958275
320.326775,361.927725,346.981425
320.342025,361.940425,347.087375
320.35475,361.9456,347.1152
320.366525,361.95205,347.138475
320.37735,361.95625,347.157675
320.3929,361.970875,347.242125
320.4015,361.9957,347.2619
320.41825,362.03515,347.286375
320.4304,362.053,347.306175
320.4457,362.1827,347.31405
320.5408,362.21865,347.327825
320.58795,362.224175,347.33925
320.61145,362.231175,347.3576
320.625025,362.236075,347.4268
320.645275,362.24125,347.466775
320.653675,362.245325,347.516575
320.663975,362.2514,347.6249
320.68225,362.259725,347.682675
320.686525,362.29675,347.700175
320.69765,362.313225,347.7073
320.7085,362.334525,347.73345
320.7148,362.344925,347.735775
320.7204,362.3772,347.7718
320.729925,362.38215,347.7976
320.747375,362.397975,347.81165
320.758725,362.458125,347.8416
320.76525,362.54485,347.848625
320.7903,362.5697,347.860525
320.801125,362.63775,347.8817
320.80595,362.80085,347.89835
320.814225,362.85085,347.941175
320.8194,362.890625,347.95415
320.8368,362.898425,347.968175
320.846825,362.94925,347.9865
320.852025,362.95505,348.00265
320.864875,362.993325,348.022825
320.873575,363.37215,348.0401
320.914175,363.397675,348.055425
320.925225,363.505525,348.098075
320.942425,363.5313,348.105925
320.94945,363.54085,348.122325
320.961075,363.549775,348.169625
320.977075,363.565625,348.26195
320.984,363.58105,348.281825
320.99105,363.587275,348.2977
321.001125,363.5953,348.328975
321.01085,363.60305,348.352525
321.0206,363.614025,348.3774
321.033825,363.627075,348.402575
321.0582,363.6413,348.4807
321.0722,363.856075,348.49945
321.103825,363.876325,348.511475
321.11595,363.89805,348.540125
321.1304,363.903775,348.555075
321.148025,363.908475,348.58785
321.17605,363.911725,348.5993
321.231525,363.9189,348.641425
321.24585,363.923125,348.710375
321.2713,363.9272,348.71725
321.27995,363.93075,348.7404
321.34505,363.94665,348.78235
321.350975,363.9976,348.80615
321.39895,364.008675,348.815975
321.42515,364.0188,348.835125
321.43345,364.06365,348.839025
321.5227,364.088425,348.8541
321.538675,364.108975,348.86275
321.562375,364.25565,348.995775
321.569,364.304775,349.023275
321.5755,364.407,349.030875
321.5779,364.434275,349.041325
321.598175,364.460075,349.0535
321.63655,364.5017,349.0574
321.64885,364.53495,349.072325
321.655175,364.551675,349.0843
321.6664,364.5659,349.116875
321.677725,364.6086,349.128225
321.70055,364.6137,349.1529
321.72825,364.6252,349.2035
321.76545,364.62945,349.236825
321.7881,364.637275,349.333975
321.800375,364.64315,349.389275
321.824025,364.648825,349.394125
321.83305,364.6626,349.410775
321.859125,364.6682,349.47775
321.9094,364.68635,349.5303
321.950275,364.719625,349.548525
321.964875,364.735075,349.57205
321.986425,364.7429,349.706775
322.0007,364.75655,349.723925
322.020125,364.8242,349.74615
322.036975,364.868575,349.795625
322.050575,364.9194,349.8155
322.0569,364.95215,349.827975
322.0709,365.039625,349.865425
322.080675,365.065375,349.91805
322.101725,365.094675,349.931575
322.108275,365.1418,349.971
322.1153,365.151175,349.9896
322.1207,365.15905,350.031275
322.132625,365.1659,350.095725
322.150575,365.171775,350.115675
322.170575,365.178425,350.17095
322.182825,365.1847,350.218
322.19785,365.192375,350.35855
322.2115,365.19965,350.368875
322.239125,365.22625,350.391
322.2526,365.269,350.40665
322.266575,365.273775,350.420025
322.2902,365.317975,350.436675
322.3009,365.3267,350.447525
322.3385,365.382725,350.4603
322.36575,365.54515,350.542725
322.44455,365.56835,350.7367
322.484475,365.579,350.77075
322.51275,365.58185,350.773825
322.547225,365.5912,350.796075
322.5697,365.602725,350.82955
322.62805,365.6077,350.88865
322.65355,365.61115,350.926
322.67265,365.614975,350.930975
322.706575,365.62465,350.949375
322.730425,365.628,350.961175
322.803025,365.6307,351.058825
322.8153,365.6375,351.0717
322.820775,365.640625,351.107875
322.8539,365.650075,351.12965
322.856575,365.675225,351.1567
322.909525,365.702125,351.2016
322.9254,365.723875,351.222475
322.926575,365.7301,351.23205
322.967875,365.735875,351.238575
322.9786,365.7573,351.25085
322.979675,365.823525,351.282575
323.0031,365.8707,351.30305
323.029475,365.9552,351.32335
323.0346,366.10205,351.338475
323.06025,366.10985,351.3561
323.074275,366.1391,351.371725
323.076175,366.1665,351.3882
323.113825,366.175575,351.4187
323.1298,366.18555,351.44045
323.147375,366.22225,351.58825
323.15505,366.24905,351.6205
323.178125,366.298425,351.633325
323.194975,366.327725,351.64755
323.21865,366.541925,351.66425
323.235,366.5816,351.687225
323.2441,366.637325,351.738125
323.296775,366.643725,351.7476
323.3223,366.650425,351.77725
323.352,366.656475,351.783575
323.386875,366.660025,351.8188
323.3997,366.6626,351.8356
323.4293,366.66815,351.8502
323.480425,366.674575,351.883725
323.5035,366.688925,351.931875
323.536625,366.727425,351.986125
323.54835,366.7341,352.058775
323.6384,366.76505,352.081225
323.7211,366.936075,352.108125
323.7392,367.0134,352.14025
323.759,367.039675,352.18265
323.769725,367.0456,352.210025
323.774625,367.081725,352.241025
323.780925,367.0855,352.427225
323.852375,367.107275,352.461175
323.8653,367.158525,352.4851
323.882675,367.262175,352.50555
323.908275,367.296475,352.523225
323.9284,367.397975,352.540775
323.942825,367.484125,352.55555
323.97565,367.53645,352.586875
323.996125,367.5665,352.6343
324.023675,367.586425,352.66795
324.0253,367.59775,352.714525
324.073275,367.6514,352.8125
324.106825,367.66145,352.84085
324.118375,367.67025,352.866225
324.1462,367.67435,352.918375
324.17375,367.727,352.99595
324.229325,367.8354,353.097525
324.33095,367.851,353.130925
324.344175,367.87615,353.194225
324.3951,367.93315,353.226225
324.41925,367.9661,353.268825
324.426075,368.09905,353.28185
324.43425,368.122525,353.285175
324.44645,368.142725,353.322375
324.4602,368.14855,353.4109
324.465175,368.1568,353.42245
324.4711,368.16325,353.4366
324.475975,368.1693,353.477075
324.486525,368.175,353.522025
324.497075,368.20985,353.524925
324.50265,368.2801,353.539725
324.531275,368.2923,353.578375
324.55075,368.345875,353.61695
324.56095,368.430725,353.632425
324.568975,368.44765,353.6543
324.573375,368.511075,353.68085
324.57525,368.532675,353.700575
324.591,368.537325,353.709175
324.617725,368.54215,353.7405
324.648725,368.582575,353.761725
324.6647,368.588675,353.769225
324.676,368.60595,353.7706
324.70215,368.628575,353.782925
324.723325,368.660425,353.820475
324.7344,368.6818,353.89635
324.782075,368.73625,353.912825
324.801125,368.7721,353.938425
324.82915,368.885675,353.997675
324.8567,368.899275,354.04575
324.87035,368.916525,354.122225
324.8761,368.921025,354.17195
324.886175,368.943825,354.194375
324.895725,368.94805,354.20845
324.90725,368.959,354.219825
324.91345,368.966875,354.2364
324.92455,368.97665,354.238725
324.9429,368.988125,354.250175
324.9491,368.9935,354.287275
324.965275,369.043525,354.3147
325.012525,369.04745,354.36365
325.03305,369.060725,354.381625
325.0536,369.1116,354.4217
325.113875,369.1544,354.435375
325.126025,369.176675,354.445875
325.131225,369.397575,354.4591
325.1448,369.41215,354.480875
325.1796,369.415675,354.503175
325.201325,369.4244,354.534675
325.20945,369.430275,354.548575
325.222875,369.439225,354.6164
325.244825,369.4612,354.643825
325.2616,369.47285,354.649875
325.27645,369.50015,354.657575
325.291225,369.52355,354.680875
325.298625,369.55125,354.7297
325.3111,369.566575,354.745075
325.3202,369.574225,354.765925
325.3282,369.588575,354.7674
325.35265,369.63545,354.78975
325.381725,369.670475,354.828675
325.421075,369.70145,354.877175
325.449925,369.821175,354.91265
325.48715,369.862925,354.9208
325.56,369.8841,354.933275
325.604625,369.90875,354.93645
325.642825,369.91835,354.943625
325.662575,369.9358,354.955575
325.689725,369.9415,355.00255
325.690825,369.9523,355.0285
325.6995,369.97325,355.054625
325.707775,369.978525,355.2055
325.7141,369.987925,355.221475
325.718675,369.99495,355.233525
325.720425,370.007725,355.2691
325.725625,370.014125,355.301675
325.732375,370.032075,355.308925
325.736525,370.058075,355.326625
325.744625,370.064925,355.34565
325.77015,370.08895,355.364075
325.776875,370.094975,355.401525
325.780175,370.105325,355.43105
325.79275,370.11145,355.466275
325.80715,370.13255,355.487775
325.826375,370.166575,355.52525
325.833925,370.18135,355.538925
325.84395,370.24755,355.575175
325.8527,370.261575,355.5943
325.85685,370.30325,355.63755
325.863,370.31765,355.653975
325.87055,370.46635,355.700925
325.874775,370.5214,355.7432
325.881525,370.55775,355.8055
325.894225,370.57035,355.842625
325.90955,370.581475,355.92055
325.998625,370.595575,355.940325
326.03565,370.602175,355.968525
326.066325,370.607275,355.988525
326.083775,370.616625,355.998075
326.10025,370.62205,356.02735
326.11375,370.64845,356.1556
326.143825,370.66215,356.171025
326.160425,370.67035,356.203275
326.16485,370.685825,356.2421
326.1751,370.701625,356.269
326.18125,370.7539,356.290125
326.2048,370.778775,356.308925
326.207875,370.8701,356.325275
326.2376,370.98295,356.338275
326.24255,371.026025,356.367675
326.252125,371.034825,356.383675
326.269375,371.0419,356.40545
326.283325,371.051775,356.4417
326.297425,371.0584,356.47145
326.31025,371.0752,356.5015
326.32085,371.09045,356.51745
326.328725,371.104,356.530075
326.3337,371.153825,356.5757
326.348825,371.1981,356.614975
