SPK_SPKC01a (inhibited),SPK_SPKC02a (excited),SPK_SPKC04a (NA)
181.0593,,
181.068575,,
181.13515,,
181.171575,,
181.2772,,
181.30565,,
181.31595,,
181.35745,,
181.4734,,
181.51405,,
181.53845,,
181.55155,,
181.5634,,
181.56865,,
181.577575,,
181.582925,,
181.59775,,
181.608325,,
181.624375,,
181.6391,,
181.646675,,
181.660275,,
181.7739,,
181.816325,,
181.93085,,
181.95585,,
181.966425,,
181.968775,,
181.9898,,
181.995225,,
182.013925,,
182.01765,,
182.030075,,
182.0349,,
182.046225,,
182.061025,,
182.0647,,
182.0773,,
182.149825,,
182.226025,,
182.459725,,
182.492575,,
182.50025,,
182.5091,,
182.52735,,
182.543925,,
182.557725,,
182.570675,,
182.640525,,
182.68715,,
182.713525,,
182.718775,,
182.72815,,
182.749025,,
182.762775,,
182.78115,,
182.79535,,
182.808025,,
182.824075,,
182.83615,,
182.846325,,
182.8545,,
182.866525,,
182.879075,,
182.884975,,
182.901175,,
182.9087,,
182.936025,,
182.95505,,
182.967625,,
182.99575,,
183.0055,,
183.022275,,
183.036375,,
183.0583,,
183.07705,,
183.099825,,
183.124725,,
183.141675,,
183.163075,,
183.187175,,
183.2014,,
183.2129,,
183.230775,,
183.251425,,
183.2661,,
183.2846,,
183.296825,,
183.302725,,
183.312325,,
183.320225,,
183.3386,,
183.349675,,
183.3629,,
183.371425,,
183.4013,,
183.418775,,
183.433125,,
183.4472,,
183.466075,,
183.482175,,
183.49965,,
183.504675,,
183.5259,,
183.545825,,
183.561475,,
183.582325,,
183.617625,,
183.646475,,
183.66785,,
183.677525,,
183.697275,,
183.716225,,
183.723425,,
183.73835,,
183.75195,,
183.776525,,
183.79435,,
183.80125,,
183.81795,,
183.8651,,
183.873425,,
183.89405,,
183.90345,,
183.911875,,
183.94105,,
183.947975,,
183.973825,,
184.023825,,
184.0351,,
184.08245,,
184.109975,,
184.127875,,
184.15165,,
184.1681,,
184.17585,,
184.184025,,
184.19795,,
184.205675,,
184.21515,,
184.224425,,
184.34255,,
184.378575,,
184.49455,,
184.530125,,
184.58085,,
184.593075,,
184.61225,,
184.64045,,
184.7142,,
184.74725,,
184.756525,,
184.774675,,
184.791875,,
184.81535,,
184.824025,,
184.830575,,
184.851325,,
184.868875,,
184.895325,,
184.915425,,
185.042225,,
185.1413,,
185.19125,,
185.49675,,
185.8092,,
186.026675,,
186.270675,,
186.303425,,
186.317775,,
186.7281,,
186.765075,,
186.774525,,
186.8082,,
186.819775,,
186.825,,
186.838,,
186.853775,,
186.876525,,
186.8811,,
186.88475,,
186.948025,,
187.497025,,
187.508825,,
187.518,,
187.525575,,
187.532975,,
187.5387,,
187.5607,,
187.565275,,
187.580325,,
187.585925,,
187.59755,,
187.60355,,
187.611575,,
187.61425,,
187.626125,,
187.634925,,
187.646375,,
187.658175,,
187.725725,,
187.728975,,
187.79785,,
187.826225,,
187.8575,,
187.87875,,
187.886325,,
187.890175,,
187.89505,,
187.900775,,
187.90765,,
187.916475,,
187.93025,,
187.948075,,
187.953125,,
187.9561,,
187.9758,,
187.984825,,
187.989675,,
187.9934,,
188.176,,
188.182475,,
188.187725,,
188.2329,,
188.49915,,
188.50565,,
188.5297,,
188.903425,,
189.71595,,
189.751175,,
189.763725,,
189.773675,,
189.7952,,
189.81045,,
189.819775,,
189.828275,,
189.845325,,
189.8491,,
189.860225,,
189.87095,,
189.887675,,
189.908075,,
189.928925,,
189.959125,,
190.0153,,
190.029825,,
190.045775,,
190.080025,,
190.101675,,
190.119925,,
190.187125,,
190.194,,
190.20405,,
190.2481,,
190.283275,,
190.3082,,
190.3236,,
190.334625,,
190.38325,,
190.4005,,
190.4206,,
190.432475,,
190.439825,,
190.4522,,
190.4706,,
190.47665,,
190.479675,,
190.496525,,
190.505625,,
190.521175,,
190.529175,,
190.5466,,
190.552475,,
190.562025,,
190.58085,,
190.5843,,
190.5953,,
190.60755,,
190.644875,,
190.649175,,
190.731275,,
190.765975,,
190.778375,,
190.7854,,
190.790425,,
190.8022,,
190.813275,,
190.821125,,
190.8297,,
190.836575,,
190.843075,,
190.865925,,
190.8802,,
190.89015,,
190.9001,,
190.90945,,
190.91475,,
190.93255,,
190.94295,,
190.97415,,
190.979825,,
191.05015,,
191.058425,,
191.07185,,
191.085875,,
191.097625,,
191.106775,,
191.117525,,
191.123775,,
191.1309,,
191.14005,,
191.1558,,
191.16335,,
191.179975,,
191.191825,,
191.20245,,
191.211525,,
191.2229,,
191.226025,,
191.239375,,
191.2593,,
191.27135,,
191.3022,,
191.379375,,
191.419825,,
191.429,,
191.434075,,
191.4436,,
191.45735,,
191.462175,,
191.4745,,
191.485625,,
191.490475,,
191.503425,,
191.5178,,
191.5307,,
191.537075,,
191.54635,,
191.5633,,
191.573675,,
191.5787,,
191.60185,,
191.64095,,
191.674925,,
191.689975,,
191.709575,,
191.72885,,
191.746375,,
191.7524,,
191.76345,,
191.783575,,
191.7932,,
191.80975,,
191.8245,,
191.84255,,
191.854225,,
191.986975,,
192.121775,,
192.13865,,
192.16415,,
192.179725,,
192.189325,,
192.20515,,
192.213375,,
192.21905,,
192.2443,,
192.2524,,
192.27455,,
192.287425,,
192.308975,,
192.326575,,
192.338225,,
192.356275,,
192.43705,,
192.454925,,
192.466125,,
192.4812,,
192.4909,,
192.506125,,
192.515675,,
192.527125,,
192.5405,,
192.563475,,
192.576475,,
192.59185,,
192.6036,,
192.614575,,
192.629275,,
192.7658,,
192.778175,,
192.799525,,
192.84495,,
192.87635,,
192.912525,,
192.93695,,
192.9546,,
192.96335,,
192.975475,,
192.9801,,
192.995075,,
193.0099,,
193.019775,,
193.028425,,
193.0403,,
193.045675,,
193.060375,,
193.079975,,
193.111975,,
193.118525,,
193.1319,,
193.142975,,
193.156025,,
193.17195,,
193.1812,,
193.200025,,
193.20815,,
193.217,,
193.23175,,
193.238425,,
193.2584,,
193.2734,,
193.2898,,
193.302975,,
193.331,,
193.3535,,
193.38985,,
193.402375,,
193.425825,,
193.440425,,
193.4493,,
193.45425,,
193.466725,,
193.4879,,
193.498225,,
193.5125,,
193.526,,
193.534075,,
193.5422,,
193.556675,,
193.56095,,
193.577275,,
193.58825,,
193.60585,,
193.61175,,
193.62165,,
193.638675,,
193.64945,,
193.68145,,
193.691775,,
193.714475,,
193.741325,,
193.75205,,
193.771425,,
193.7748,,
193.7892,,
193.8077,,
193.818375,,
193.83235,,
193.8358,,
193.8528,,
194.1909,,
194.24855,,
194.3769,,
194.3903,,
194.395,,
194.41035,,
194.416675,,
194.4323,,
194.4544,,
194.465075,,
194.4767,,
194.483975,,
194.49335,,
194.5064,,
194.51175,,
194.524125,,
194.5344,,
194.55065,,
194.6081,,
194.65325,,
194.66695,,
194.68135,,
194.7078,,
194.720675,,
194.794725,,
194.8109,,
194.823175,,
194.83135,,
194.8467,,
194.855925,,
194.870275,,
194.8852,,
194.914225,,
194.923775,,
194.930325,,
194.934825,,
194.95525,,
194.972175,,
195.02405,,
195.03585,,
195.08175,,
195.110375,,
195.13645,,
195.15775,,
195.244975,,
195.3102,,
195.73,,
195.7511,,
195.7743,,
195.808,,
195.847425,,
195.953175,,
195.99055,,
196.003525,,
196.0292,,
196.0499,,
196.0765,,
196.0994,,
196.11495,,
196.13775,,
196.1572,,
196.1708,,
196.41085,,
196.425975,,
196.435875,,
196.4526,,
196.458675,,
196.490425,,
196.503775,,
196.51395,,
196.585725,,
196.644225,,
196.663425,,
196.7716,,
196.84935,,
196.8708,,
196.883975,,
196.898475,,
196.9156,,
196.93105,,
196.942375,,
196.958625,,
196.969,,
196.98235,,
196.99315,,
197.00825,,
197.022025,,
197.077525,,
197.096575,,
197.116975,,
197.15475,,
197.17905,,
197.208975,,
197.219175,,
197.242825,,
197.25475,,
197.272875,,
197.304475,,
197.376675,,
197.394275,,
197.4325,,
197.4515,,
197.4749,,
197.484925,,
197.491075,,
197.503875,,
197.514875,,
197.5508,,
197.607225,,
197.6492,,
197.674325,,
197.6921,,
197.715475,,
197.722225,,
197.7322,,
197.7649,,
197.782975,,
197.78895,,
197.8042,,
197.82255,,
197.840625,,
197.900275,,
197.934625,,
197.957725,,
197.98065,,
198.0118,,
198.022025,,
198.034875,,
198.05125,,
198.05895,,
198.06795,,
198.09555,,
198.11635,,
198.12955,,
198.148375,,
198.17685,,
198.190725,,
198.246975,,
198.301675,,
198.314925,,
198.35055,,
198.364,,
198.4053,,
198.41935,,
198.43525,,
198.45605,,
198.46955,,
198.498225,,
198.52515,,
198.5385,,
198.5609,,
198.5733,,
198.58195,,
198.598,,
198.6455,,
198.670225,,
198.712625,,
198.74025,,
198.7697,,
198.7866,,
198.814175,,
198.83445,,
198.85045,,
198.86705,,
198.878475,,
198.889875,,
198.906075,,
198.93775,,
198.968075,,
198.97595,,
199.09605,,
199.282075,,
199.294975,,
199.315325,,
199.3316,,
199.352375,,
199.3637,,
199.3746,,
199.39215,,
199.4012,,
199.428075,,
199.443025,,
199.4579,,
199.525675,,
199.5404,,
199.557025,,
199.645675,,
199.722725,,
199.8421,,
199.862025,,
199.8782,,
200.108975,,
200.12905,,
200.1437,,
200.150075,,
200.15725,,
200.164475,,
200.169125,,
200.260375,,
200.271825,,
200.293475,,
200.300975,,
200.31945,,
200.33335,,
200.3493,,
200.357875,,
200.370925,,
200.379525,,
200.411375,,
