SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC12c,SPK_SPKC14a
,,195.150525,202.868175,259.30375
,,195.1671,202.894075,259.3291
,,195.221575,202.909925,259.3533
,,195.23335,202.932325,259.3765
,,195.2779,202.952575,259.389925
,,195.30335,202.98535,259.398175
,,195.31035,203.009025,259.406525
,,195.339825,203.12235,259.41855
,,195.3411,203.200825,259.427775
,,195.34915,203.221575,259.43985
,,195.36695,203.229225,259.44785
,,195.3836,203.2454,259.458
,,195.404675,203.2626,259.470925
,,195.424375,203.28035,259.48425
,,195.442725,203.29055,259.501025
,,195.45325,203.306625,259.529175
,,195.49015,203.333975,259.59995
,,195.514625,203.343625,259.624875
,,195.538,203.3599,259.67245
,,195.567625,203.382525,259.696475
,,195.5911,203.3945,259.713475
,,195.60445,203.40875,259.723425
,,195.614275,203.430375,259.737825
,,195.6358,203.45415,259.741775
,,195.681075,203.526075,259.746025
,,195.693475,203.56185,259.749525
,,195.7493,203.616475,259.755475
,,195.77665,203.634525,259.76485
,,195.7871,203.6497,259.771675
,,195.803575,203.669325,259.799575
,,195.852425,203.683775,259.8214
,,195.862875,203.7469,259.8306
,,195.871025,203.7898,259.8445
,,195.8981,203.83825,259.867175
,,195.93855,203.85725,259.88185
,,195.946125,203.879575,259.886575
,,195.968075,203.88575,259.91385
,,195.9803,203.8932,259.925975
,,196.006,203.921875,259.9682
,,196.019275,203.93155,259.99685
,,196.03085,203.95675,260.014875
,,196.057525,203.971575,260.111425
,,196.06705,204.00385,260.14595
,,196.097125,204.02555,260.161325
,,196.122275,204.105475,260.179925
,,196.127375,204.129725,260.185025
,,196.16525,204.137025,260.188325
,,196.1752,204.154475,260.1913
,,196.18425,204.1854,260.1992
,,196.196175,204.218375,260.2059
,,196.210525,204.25865,260.24345
,,196.23645,204.2934,260.257425
,,196.2476,204.301125,260.261025
,,196.25545,204.314425,260.288825
,,196.27325,204.325,260.298975
,,196.2907,204.34665,260.335175
,,196.299275,204.3563,260.35665
,,196.309075,204.361025,260.368275
,,196.319275,204.3652,260.378575
,,196.3275,204.374425,260.397875
,,196.345025,204.382275,260.416825
,,196.363525,204.404925,260.4671
,,196.3799,204.419825,260.4831
,,196.4205,204.461575,260.5249
,,196.42855,204.470575,260.547425
,,196.435875,204.479675,260.574275
,,196.44705,204.535525,260.596825
,,196.473225,204.544075,260.6521
,,196.479875,204.562225,260.661475
,,196.490275,204.62225,260.667775
,,196.5073,204.730725,260.68225
,,196.526725,204.748275,260.6961
,,196.5431,204.765975,260.71675
,,196.551875,204.792775,260.7225
,,196.56365,204.80945,260.73435
,,196.5828,204.81185,260.741525
,,196.61565,204.824475,260.768325
,,196.625,204.8313,260.7854
,,196.6336,204.84045,260.87155
,,196.646225,204.856125,260.903475
,,196.668625,204.873575,260.923875
,,196.67875,204.889525,260.9506
,,196.68945,204.8973,260.970525
,,196.72215,204.9112,261.014275
,,196.768975,204.925175,261.061
,,196.7888,204.935625,261.069625
,,196.790975,204.9598,261.07575
,,196.821,204.9829,261.079475
,,196.873275,204.996125,261.122775
,,196.8745,205.01085,261.140875
,,196.893775,205.025225,261.14615
,,196.912125,205.04245,261.1615
,,196.927975,205.068075,261.17735
,,196.937625,205.120075,261.207225
,,196.9448,205.169425,261.220575
,,196.953625,205.187825,261.2308
,,196.9616,205.1951,261.273775
,,196.9882,205.20125,261.325875
,,196.992725,205.210175,261.3634
,,197.0075,205.215925,261.4036
,,197.012525,205.24585,261.4237
,,197.04685,205.263875,261.442425
,,197.061075,205.307625,261.471425
,,197.0762,205.3451,261.477775
,,197.0866,205.353875,261.484875
,,197.0915,205.4153,261.489975
,,197.11605,205.42105,261.49645
,,197.12805,205.4474,261.49995
,,197.14565,205.4622,261.521125
,,197.149775,205.4867,261.526325
,,197.155,205.51865,261.5327
,,197.160075,205.535675,261.54045
,,197.18295,205.54025,261.55225
,,197.2035,205.615875,261.58125
,,197.20865,205.6331,261.588325
,,197.223475,205.6431,261.59495
,,197.245975,205.656625,261.610225
,,197.3143,205.690775,261.615525
,,197.31875,205.700175,261.627625
,,197.3248,205.7257,261.632475
,,197.33395,205.741625,261.651625
,,197.358125,205.804625,261.6675
,,197.370225,205.818125,261.6738
,,197.438725,205.88355,261.681825
,,197.468625,205.90005,261.7334
,,197.4796,205.930625,261.764975
,,197.508675,205.954425,261.79975
,,197.521875,205.980725,261.846025
,,197.530625,206.071825,261.8769
,,197.564875,206.106525,261.90925
,,197.58115,206.177425,261.9196
,,197.590125,206.20255,261.927875
,,197.6112,206.223075,261.941525
,,197.632575,206.2451,261.946975
,,197.650875,206.251675,261.965575
,,197.6556,206.264075,261.971825
,,197.66285,206.291175,261.994675
,,197.6677,206.29775,262.009975
,,197.67605,206.30395,262.016575
,,197.6984,206.325125,262.043975
,,197.7211,206.33395,262.055175
,,197.740225,206.341075,262.0847
,,197.7825,206.36235,262.135
,,197.792075,206.3815,262.15585
,,197.8259,206.389875,262.176575
,,197.867725,206.402075,262.220225
,,197.91145,206.437375,262.23435
,,197.93395,206.46895,262.2674
,,197.9468,206.482375,262.291325
,,197.952875,206.514975,262.307675
,,197.962075,206.59175,262.311875
,,197.984875,206.60435,262.321375
,,197.998925,206.610375,262.3533
,,198.0082,206.612475,262.3627
,,198.01905,206.679625,262.3708
,,198.03135,206.68955,262.39745
,,198.04245,206.715375,262.471325
,,198.0512,206.724225,262.4915
,,198.08365,206.773775,262.55065
,,198.09995,206.802475,262.59605
,,198.110425,206.8154,262.61975
,,198.120625,206.8271,262.719375
,,198.13205,206.8407,262.742525
,,198.142125,206.895225,262.761325
,,198.15845,206.909525,262.783125
,,198.166,206.959175,262.8083
,,198.175625,206.98155,262.863425
,,198.212775,207.015725,262.88695
,,198.2752,207.0505,262.923525
,,198.286075,207.06865,262.97935
,,198.295325,207.089475,262.987975
,,198.318075,207.1116,263.020425
,,198.325925,207.1229,263.0264
,,198.3376,207.132775,263.034975
,,198.34715,207.1526,263.04395
,,198.3577,207.183525,263.05475
,,198.37235,207.284375,263.080925
,,198.37875,207.295125,263.095075
,,198.386375,207.3075,263.103575
,,198.395375,207.329075,263.112225
,,198.402075,207.338175,263.124925
,,198.423975,207.365,263.12875
,,198.429875,207.440625,263.145975
,,198.4397,207.47715,263.154575
,,198.445825,207.508225,263.19125
,,198.452125,207.5242,263.213775
,,198.476975,207.531675,263.225225
,,198.485225,207.540875,263.24135
,,198.4938,207.5571,263.249675
,,198.545225,207.592,263.270975
,,198.564725,207.638825,263.293775
,,198.581675,207.670725,263.348725
,,198.612725,207.6889,263.379475
,,198.627725,207.7016,263.3901
,,198.63785,207.723,263.4175
,,198.6752,207.7313,263.452525
,,198.681925,207.757725,263.47045
,,198.691325,207.768425,263.487425
,,198.7157,207.79585,263.504475
,,198.732775,207.83545,263.549075
,,198.7401,207.852525,263.570575
,,198.755525,207.8666,263.626575
,,198.77905,207.90265,263.6534
,,198.786175,207.9255,263.684425
,,198.79495,207.9392,263.695
,,198.804075,207.95035,263.70335
,,198.82235,207.971375,263.716875
,,198.8263,207.984375,263.7269
,,198.8613,207.987125,263.731825
,,198.890925,207.9969,263.74235
,,198.93615,208.0135,263.7511
,,198.954725,208.02405,263.779375
,,198.9666,208.037275,263.783975
,,198.97655,208.04935,263.7893
,,198.996125,208.077125,263.7985
,,199.0065,208.1033,263.805475
,,199.029325,208.136775,263.81195
,,199.04995,208.18835,263.821225
,,199.08925,208.251625,263.830775
,,199.098875,208.26385,263.8412
,,199.102575,208.305575,263.850075
,,199.108125,208.331925,263.859675
,,199.117975,208.3469,263.869325
,,199.12285,208.358925,263.8815
,,199.151625,208.366775,263.896375
,,199.1888,208.381325,263.940275
,,199.195375,208.418625,263.96605
,,199.219725,208.430475,263.982775
,,199.2272,208.464725,263.994725
,,199.23445,208.4779,264.018725
,,199.2461,208.488425,264.042075
,,199.2637,208.56405,264.118675
,,199.2833,208.6206,264.1496
,,199.303475,208.642025,264.169375
,,199.311,208.6886,264.183
,,199.3247,208.711825,264.204975
,,199.364,208.726125,264.222
,,199.37505,208.74515,264.228575
,,199.42055,208.753925,264.261475
,,199.443325,208.759475,264.27075
,,199.478925,208.792,264.2831
,,199.50225,208.79485,264.290925
,,199.54135,208.8064,264.2969
,,199.572675,208.815025,264.310225
,,199.581875,208.825775,264.317225
,,199.6144,208.867475,264.333425
,,199.624425,208.884075,264.347475
,,199.648125,208.899275,264.353925
,,199.683275,208.93845,264.35885
,,199.6945,208.955675,264.3657
,,199.70335,209.018975,264.372325
,,199.71555,209.140375,264.38745
,,199.72665,209.15455,264.40445
,,199.7336,209.163575,264.411675
,,199.764775,209.180675,264.428775
,,199.801225,209.2047,264.565225
,,199.816725,209.21205,264.594925
,,199.837875,209.225525,264.641625
,,199.846675,209.245625,264.649
,,199.88685,209.259,264.662325
,,199.897275,209.29265,264.66755
,,199.90965,209.327275,264.683875
,,199.921975,209.342975,264.70555
,,199.9315,209.3772,264.724
,,199.9584,209.41,264.738125
,,199.978275,209.431975,264.754675
,,199.99295,209.450325,264.7898
,,200.0062,209.467325,264.803025
,,200.01685,209.4768,264.8195
,,200.0338,209.49295,264.8932
,,200.0447,209.52775,264.910125
,,200.058025,209.54055,264.942775
,,200.06765,209.5546,265.004175
,,200.0914,209.5953,265.025575
,,200.1008,209.60335,265.08235
,,200.113825,209.631725,265.0988
,,200.122325,209.695125,265.118775
,,200.133625,209.72235,265.12705
,,200.1484,209.732525,265.1348
,,200.161625,209.7609,265.15235
,,200.17035,209.76925,265.158425
,,200.175075,209.78995,265.176275
,,200.1972,209.827,265.185575
,,200.225625,209.8334,265.1965
,,200.295375,209.84775,265.214625
,,200.30335,209.87415,265.24465
,,200.316375,209.881775,265.271825
,,200.3349,209.9027,265.305475
,,200.3833,209.948375,265.321325
,,200.400725,209.9661,265.3419
,,200.4035,209.9937,265.36595
,,200.416775,210.07095,265.4082
,,200.44545,210.085175,265.432275
,,200.473,210.10675,265.465675
,,200.48485,210.13685,265.479175
,,200.4964,210.157175,265.503775
,,200.51215,210.16575,265.5106
,,200.527375,210.1747,265.524575
,,200.553775,210.182475,265.57855
,,200.578875,210.195325,265.63
,,200.592225,210.20245,265.647625
,,200.6043,210.208575,265.665125
,,200.615275,210.217725,265.689875
,,200.627725,210.23555,265.697075
,,200.664575,210.250825,265.707375
,,200.6868,210.266775,265.7226
,,200.6981,210.293325,265.728325
,,200.706075,210.343475,265.74635
,,200.72865,210.357175,265.7801
,,200.743875,210.37755,265.790975
,,200.75045,210.415325,265.815125
,,200.7663,210.44315,265.826825
,,200.780175,210.45845,265.86055
,,200.7868,210.471575,265.87825
,,200.840075,210.5263,265.9126
,,200.901775,210.53925,265.9255
,,200.9098,210.5559,265.9382
,,200.920525,210.560675,265.96915
,,200.932,210.56705,266.01535
,,200.99815,210.5736,266.086525
,,201.0107,210.601075,266.099225
,,201.0263,210.612675,266.105925
,,201.06275,210.625975,266.1142
,,201.06955,210.639175,266.1226
,,201.084025,210.655675,266.13525
,,201.0966,210.705475,266.140125
,,201.118425,210.720525,266.1691
,,201.13925,210.725375,266.181425
,,201.147875,210.835325,266.188925
,,201.1698,210.8613,266.226475
,,201.177525,210.8983,266.239725
,,201.183425,211.00285,266.269275
,,201.196475,211.067825,266.2828
,,201.216475,211.127275,266.3019
,,201.22695,211.140675,266.34635
,,201.24725,211.152925,266.363575
,,201.257825,211.169425,266.386925
,,201.272325,211.18945,266.4383
,,201.297,211.256525,266.472775
,,201.307325,211.2809,266.545025
,,201.402375,211.306425,266.55405
,,201.418475,211.33135,266.56395
,,201.428625,211.354075,266.59215
,,201.4528,211.374075,266.5997
,,201.463,211.389875,266.606575
,,201.471575,211.459525,266.613925
,,201.48275,211.48045,266.623475
,,201.50845,211.4938,266.64195
,,201.541425,211.513175,266.650975
,,201.555075,211.527125,266.66035
,,201.56145,211.552275,266.668225
,,201.5725,211.5653,266.67805
,,201.578225,211.57365,266.7025
,,201.5923,211.579525,266.7291
,,201.60995,211.59135,266.737875
,,201.618375,211.601875,266.7616
,,201.679425,211.61595,266.782375
,,201.692225,211.63645,266.806475
,,201.74405,211.676725,266.842525
,,201.7884,211.705525,266.874225
,,201.80315,211.808825,266.922375
,,201.81465,211.8135,266.9401
,,201.825325,211.83915,266.96435
,,201.849175,211.8501,267.00005
,,201.8889,211.870575,267.007325
,,201.9123,211.894875,267.015475
,,201.922475,211.920425,267.0204
,,201.94365,211.96325,267.03125
,,201.9921,211.972875,267.0376
,,202.0014,211.980875,267.043025
,,202.014475,212.01705,267.055075
,,202.0297,212.044375,267.064075
,,202.040825,212.056875,267.074175
,,202.067925,212.0759,267.08895
,,202.07735,212.11075,267.0976
,,202.102675,212.16125,267.11505
,,202.10705,212.179725,267.132875
,,202.116375,212.197575,267.14385
,,202.124025,212.21525,267.18425
,,202.133075,212.248575,267.205075
,,202.1411,212.278475,267.2319
,,202.167775,212.282425,267.2525
,,202.18295,212.2954,267.283275
,,202.1895,212.320325,267.31195
,,202.20215,212.339825,267.3359
,,202.2548,212.3437,267.3518
,,202.28265,212.37,267.358275
,,202.314275,212.406025,267.363675
,,202.324925,212.4634,267.372325
,,202.36375,212.480875,267.377575
,,202.396025,212.485275,267.400375
,,202.440275,212.529075,267.40775
,,202.4698,212.54995,267.4141
,,202.4896,212.6265,267.422075
,,202.496825,212.64115,267.4279
,,202.53465,212.652475,267.468875
,,202.554275,212.6629,267.48505
,,202.56485,212.6753,267.4997
,,202.577675,212.6892,267.5051
,,202.59915,212.7193,267.51305
,,202.62535,212.73525,267.520125
,,202.635275,212.7592,267.52495
,,202.6726,212.804125,267.53405
,,202.6963,212.92195,267.53795
,,202.741925,212.9345,267.5419
,,202.74865,212.9884,267.564575
,,202.7682,213.009225,267.5683
,,202.7802,213.028475,267.57715
,,202.7871,213.045525,267.59065
,,202.834675,213.04905,267.614025
,,202.843575,213.056925,267.619075
,,202.857775,213.06725,267.667475
,,202.8698,213.141675,267.690525
,,202.889675,213.16965,267.712925
,,202.903075,213.179275,267.72895
,,202.927125,213.191375,267.74175
,,202.959625,213.31115,267.771325
,,202.9771,213.355825,267.793675
,,202.99105,213.379825,267.874725
,,203.001075,213.437125,267.91355
,,203.011125,213.454725,267.9207
,,203.0245,213.46745,267.92785
,,203.032325,213.4935,267.931725
,,203.055,213.520225,267.939525
,,203.0648,213.534675,267.943575
,,203.106325,213.563275,267.94745
,,203.131425,213.58265,267.95315
,,203.14435,213.607125,267.9662
,,203.164375,213.64535,267.9756
,,203.1804,213.6632,268.00135
,,203.217675,213.6882,268.024875
,,203.2582,213.730475,268.03395
,,203.2725,213.758,268.0524
,,203.281775,213.7655,268.059625
,,203.28685,213.7675,268.07065
,,203.298425,213.773175,268.080875
,,203.308525,213.78055,268.087975
,,203.321125,213.7878,268.098
,,203.332475,213.840775,268.107125
,,203.34225,213.852475,268.114
,,203.35665,213.8658,268.147
,,203.366325,213.893275,268.154675
,,203.3768,213.943725,268.16155
,,203.389725,213.992375,268.1708
,,203.403275,214.01275,268.18
,,203.4473,214.061575,268.192275
,,203.457125,214.11795,268.207525
,,203.47845,214.172525,268.21785
,,203.49835,214.177975,268.25615
,,203.5436,214.191,268.273625
,,203.581575,214.226,268.3637
,,203.61235,214.2341,268.37755
,,203.624475,214.255475,268.4002
,,203.6482,214.270275,268.4153
,,203.65985,214.28795,268.424425
,,203.68095,214.313425,268.428675
,,203.69515,214.360475,268.4353
,,203.70375,214.381575,268.44055
,,203.719,214.405725,268.4535
,,203.7306,214.43525,268.461875
,,203.745775,214.4639,268.489475
,,203.754025,214.464875,268.501675
,,203.7634,214.531575,268.5145
,,203.766375,214.53335,268.524625
,,203.787675,214.582425,268.551775
,,203.82,214.599375,268.5613
,,203.836625,214.6195,268.57215
,,203.84385,214.637825,268.58095
,,203.87,214.713,268.59345
,,203.87735,214.737875,268.607925
,,203.884675,214.79145,268.637675
,,203.937325,214.812925,268.649725
,,203.963825,214.88025,268.655525
,,203.981775,214.912575,268.687
,,203.9907,214.964875,268.698525
,,204.006925,215.0059,268.704275
,,204.0533,215.029475,268.728075
,,204.059775,215.047175,268.744025
,,204.067975,215.128125,268.775775
,,204.0743,215.149725,268.788625
,,204.081225,215.16325,268.8041
,,204.108425,215.20445,268.81065
,,204.116125,215.2637,268.8185
,,204.12445,215.29745,268.826275
,,204.138775,215.318925,268.888775
,,204.148125,215.337725,268.9303
,,204.159175,215.385775,268.936875
,,204.170675,215.405525,268.942725
,,204.184375,215.4285,268.9468
,,204.1988,215.476325,268.98185
,,204.2202,215.5074,269.0448
,,204.23195,215.525675,269.06475
,,204.251275,215.655575,269.084625
,,204.2527,215.66835,269.104325
,,204.286275,215.682225,269.1158
,,204.29765,215.696425,269.1431
,,204.317675,215.720675,269.1646
,,204.322875,215.74615,269.2375
,,204.367925,215.75845,269.260875
,,204.372275,215.775375,269.294675
,,204.3776,215.793625,269.30195
,,204.4024,215.8275,269.31535
,,204.418775,215.8772,269.338175
,,204.45175,215.93225,269.3438
,,204.4837,215.95345,269.355175
,,204.491575,216.02205,269.359075
,,204.4976,216.034775,269.36375
,,204.530175,216.0471,269.374475
,,204.5424,216.05115,269.37925
,,204.5564,216.05325,269.392675
,,204.5648,216.074175,269.39935
,,204.571325,216.0923,269.4109
,,204.59895,216.114875,269.461675
