SPK_SPKC03a (excited),SPK_SPKC06a (inhibited),SPK_SPKC08a (weak inhibition),SPK_SPKC09a (inhibited)
,,,143.8417
,,,143.850925
,,,143.85995
,,,143.867925
,,,143.877675
,,,143.883875
,,,143.90575
,,,143.922975
,,,143.9384
,,,143.9577
,,,143.981875
,,,144.0047
,,,144.042025
,,,144.07435
,,,144.1349
,,,144.141675
,,,144.147125
,,,144.152575
,,,144.1584
,,,144.163975
,,,144.17085
,,,144.1745
,,,144.185625
,,,144.193625
,,,144.2026
,,,144.22445
,,,144.2353
,,,144.25045
,,,144.2588
,,,144.280875
,,,144.2895
,,,144.299175
,,,144.309375
,,,144.318
,,,144.3262
,,,144.33565
,,,144.3435
,,,144.363375
,,,144.373325
,,,144.392275
,,,144.401925
,,,144.43175
,,,144.451525
,,,144.4696
,,,144.492775
,,,144.5189
,,,144.547025
,,,144.561575
,,,144.5732
,,,144.5942
,,,144.6168
,,,144.63415
,,,144.647975
,,,144.656125
,,,144.67275
,,,144.686425
,,,144.69805
,,,144.714275
,,,144.724325
,,,144.735775
,,,144.748825
,,,144.7594
,,,144.787175
,,,144.804325
,,,144.8185
,,,144.84
,,,144.85945
,,,144.8755
,,,144.89285
,,,144.90595
,,,144.924375
,,,144.938725
,,,144.9519
,,,144.974975
,,,144.990675
,,,145.0053
,,,145.025175
,,,145.0413
,,,145.050825
,,,145.06375
,,,145.0917
,,,145.1044
,,,145.123825
,,,145.138775
,,,145.163225
,,,145.19765
,,,145.2277
,,,145.256925
,,,145.29245
,,,145.3041
,,,145.32045
,,,145.333125
,,,145.3479
,,,145.360675
,,,145.37195
,,,145.387325
,,,145.39895
,,,145.41395
,,,145.421825
,,,145.4419
,,,145.463675
,,,145.4905
,,,145.5109
,,,145.528175
,,,145.5411
,,,145.55255
,,,145.56815
,,,145.573725
,,,145.58565
,,,145.59615
,,,145.614125
,,,145.631775
,,,145.653925
,,,145.6891
,,,145.70085
,,,145.732525
,,,145.762525
,,,145.804525
,,,145.8325
,,,145.842325
,,,145.85215
,,,145.8612
,,,145.87165
,,,145.876625
,,,145.8886
,,,145.89715
,,,145.90325
,,,145.90865
,,,145.91505
,,,145.9221
,,,145.92885
,,,145.939275
,,,145.9465
,,,145.955825
,,,145.965975
,,,145.97675
,,,145.98705
,,,146.003275
,,,146.028675
,,,146.0607
,,,146.0691
,,,146.093825
,,,146.11605
,,,146.1324
,,,146.1523
,,,146.173125
,,,146.19985
,,,146.211525
,,,146.233225
,,,146.255825
,,,146.269725
,,,146.27955
,,,146.2931
,,,146.299925
,,,146.320375
,,,146.3333
,,,146.3574
,,,146.369225
,,,146.38945
,,,146.3971
,,,146.410375
,,,146.42505
,,,146.4433
,,,146.4716
,,,146.50305
,,,146.581425
,,,146.59795
,,,146.618025
,,,146.634175
,,,146.6611
,,,146.680725
,,,146.704075
,,,146.726875
,,,146.7636
,,,146.798375
,,,146.82505
,,,146.856175
,,,146.888525
,,,146.9239
,,,146.955675
,,,146.964775
,,,146.97705
,,,146.984
,,,146.993125
,,,147.0045
,,,147.01195
,,,147.019475
,,,147.025075
,,,147.03495
,,,147.04155
,,,147.05405
,,,147.069425
,,,147.167025
,,,147.176075
,,,147.20795
,,,147.216075
,,,147.23635
,,,147.304875
,,,147.326325
,,,147.355975
,,,147.382225
,,,147.402425
,,,147.433
,,,147.459025
,,,147.48625
,,,147.516975
,,,147.584275
,,,147.608925
,,,147.61705
,,,147.6281
,,,147.6327
,,,147.637825
,,,147.649375
,,,147.664825
,,,147.671125
,,,147.679675
,,,147.68615
,,,147.7059
,,,147.723175
,,,147.73815
,,,147.749125
,,,147.7674
,,,147.7799
,,,147.8014
,,,147.81605
,,,147.8325
,,,147.842325
,,,147.85745
,,,147.8839
,,,147.906675
,,,147.927075
,,,147.96405
,,,147.982725
,,,148.015575
,,,148.054575
,,,148.08535
,,,148.139925
,,,148.162175
,,,148.1744
,,,148.194475
,,,148.208925
,,,148.2202
,,,148.240925
,,,148.251
,,,148.2613
,,,148.26985
,,,148.2786
,,,148.29055
,,,148.304325
,,,148.314775
,,,148.324725
,,,148.334725
,,,148.347975
,,,148.37335
,,,148.387675
,,,148.403725
,,,148.425575
,,,148.4475
,,,148.475
,,,148.4926
,,,148.50605
,,,148.536875
,,,148.56205
,,,148.5862
,,,148.607275
,,,148.6356
,,,148.664225
,,,148.6789
,,,148.693825
,,,148.704
,,,148.716975
,,,148.735075
,,,148.750025
,,,148.759925
,,,148.773625
,,,148.789525
,,,148.8005
,,,148.812
,,,148.8374
,,,148.8581
,,,148.881575
,,,148.899275
,,,148.9375
,,,148.977175
,,,149.0171
,,,149.040475
,,,149.054025
,,,149.06345
,,,149.09545
,,,149.102275
,,,149.1083
,,,149.114875
,,,149.12575
,,,149.1317
,,,149.1411
,,,149.148275
,,,149.158775
,,,149.16975
,,,149.1837
,,,149.19785
,,,149.2157
,,,149.23495
,,,149.25845
,,,149.271325
,,,149.290825
,,,149.307225
,,,149.325475
,,,149.353925
,,,149.3857
,,,149.409075
,,,149.431825
,,,149.44625
,,,149.4572
,,,149.47205
,,,149.486
,,,149.496775
,,,149.506575
,,,149.5219
,,,149.5347
,,,149.564275
,,,149.580025
,,,149.600325
,,,149.615525
,,,149.645075
,,,149.659925
,,,149.6843
,,,149.71005
,,,149.739275
,,,149.767275
,,,149.805375
,,,149.817275
,,,149.83695
,,,149.853
,,,149.87785
,,,149.887025
,,,149.897825
,,,149.908675
,,,149.92025
,,,149.926225
,,,149.935875
,,,149.944125
,,,149.959075
,,,149.9762
,,,149.99225
,,,150.010525
,,,150.045625
,,,150.082925
,,,150.115525
,,,150.1442
,,,150.17835
,,,150.221775
,,,150.2447
,,,150.25525
,,,150.26945
,,,150.27905
,,,150.300925
,,,150.31455
,,,150.32545
,,,150.344
,,,150.358525
,,,150.369825
,,,150.382975
,,,150.39475
,,,150.40815
,,,150.4327
,,,150.45305
,,,150.468825
,,,150.495425
,,,150.5187
,,,150.56055
,,,150.577625
,,,150.61985
,,,150.653975
,,,150.671625
,,,150.692175
,,,150.72235
,,,150.749975
,,,150.7764
,,,150.813875
,,,150.84695
,,,150.87285
,,,150.899
,,,150.920175
,,,150.9325
,,,150.939275
,,,150.95255
,,,150.96755
,,,150.97315
,,,150.986875
,,,151.014175
,,,151.024575
,,,151.0356
,,,151.04665
,,,151.072175
,,,151.08905
,,,151.1005
,,,151.108825
,,,151.125175
,,,151.143525
,,,151.1689
,,,151.192
,,,151.235225
,,,151.272425
,,,151.323375
,,,151.3578
,,,151.38445
,,,151.40785
,,,151.426175
,,,151.433525
,,,151.443975
,,,151.4546
,,,151.472575
,,,151.491575
,,,151.529825
,,,151.547725
,,,151.557475
,,,151.5816
,,,151.624575
,,,151.6472
,,,151.66585
,,,151.689075
,,,151.70015
,,,151.73225
,,,151.756875
,,,151.79225
,,,151.803825
,,,151.834075
,,,151.86465
,,,151.8957
,,,151.935875
,,,151.982975
,,,152.01
,,,152.055575
,,,152.066025
,,,152.074325
,,,152.08775
,,,152.0964
,,,152.1032
,,,152.10935
,,,152.12305
,,,152.131475
,,,152.139025
,,,152.1462
,,,152.16695
,,,152.203575
,,,152.220125
,,,152.242525
,,,152.2569
,,,152.27495
,,,152.2986
,,,152.3148
,,,152.371275
,,,152.394575
,,,152.4177
,,,152.4417
,,,152.46815
,,,152.4829
,,,152.505475
,,,152.5175
,,,152.527575
,,,152.535525
,,,152.548075
,,,152.558875
,,,152.565975
,,,152.572075
,,,152.579475
,,,152.59015
,,,152.6006
,,,152.611125
,,,152.6177
,,,152.63545
,,,152.6424
,,,152.6495
,,,152.655125
,,,152.66735
,,,152.673075
,,,152.69275
,,,152.707725
,,,152.72315
,,,152.7353
,,,152.753
,,,152.76895
,,,152.788825
,,,152.805775
,,,152.83355
,,,152.87685
,,,152.905925
,,,152.946525
,,,152.977425
,,,153.01445
,,,153.042725
,,,153.0635
,,,153.0921
,,,153.1071
,,,153.1148
,,,153.1208
,,,153.128575
,,,153.138975
,,,153.1606
,,,153.16885
,,,153.193525
,,,153.2213
,,,153.233125
,,,153.257525
,,,153.2736
,,,153.291875
,,,153.324225
,,,153.33905
,,,153.37335
,,,153.396725
,,,153.419825
,,,153.443975
,,,153.462975
,,,153.500925
,,,153.5213
,,,153.536275
,,,153.545425
,,,153.562125
,,,153.5733
,,,153.596625
,,,153.6083
,,,153.62235
,,,153.63525
,,,153.650425
,,,153.6664
,,,153.6855
,,,153.6932
,,,153.7063
,,,153.7142
,,,153.731275
,,,153.7486
,,,153.769875
,,,153.7856
,,,153.80105
,,,153.8244
,,,153.86175
,,,153.894425
,,,153.922225
,,,153.99815
,,,154.025525
,,,154.048225
,,,154.060525
,,,154.075175
,,,154.084075
,,,154.098425
,,,154.106775
,,,154.119125
,,,154.134225
,,,154.143275
,,,154.162125
,,,154.180575
,,,154.199175
,,,154.2145
,,,154.234275
,,,154.258175
,,,154.281675
,,,154.315575
,,,154.34235
,,,154.385025
,,,154.4132
,,,154.435525
,,,154.46075
,,,154.47485
,,,154.494675
,,,154.50405
,,,154.518725
,,,154.5289
,,,154.53635
,,,154.553275
,,,154.565425
,,,154.5816
,,,154.612625
,,,154.625775
,,,154.649875
,,,154.67655
,,,154.726625
,,,154.7839
,,,154.827125
,,,154.861775
,,,154.89815
,,,154.915775
,,,154.92555
,,,154.934375
,,,154.9418
,,,154.9495
,,,154.959325
,,,154.967125
,,,154.983225
,,,154.99135
,,,155.00015
,,,155.009675
,,,155.0253
,,,155.0406
,,,155.049525
,,,155.073175
,,,155.110225
,,,155.12735
,,,155.167
,,,155.201125
,,,155.26365
,,,155.3173
,,,155.35105
,,,155.394075
,,,155.407525
,,,155.456375
,,,155.463975
,,,155.478175
,,,155.49765
,,,155.519425
,,,155.55055
,,,155.56455
,,,155.5935
,,,155.605925
,,,155.6187
,,,155.637675
,,,155.682825
,,,155.732825
,,,155.791125
,,,155.8166
,,,155.84215
,,,155.921075
,,,155.9476
,,,155.951675
,,,155.957525
,,,155.96865
,,,155.98105
,,,155.991475
,,,155.9957
,,,155.9979
,,,156.003375
,,,156.018125
,,,156.031025
,,,156.043225
,,,156.056775
,,,156.070875
,,,156.07935
,,,156.095925
,,,156.119825
,,,156.13725
,,,156.164225
,,,156.180325
,,,156.19975
,,,156.216525
,,,156.265225
,,,156.28405
,,,156.31245
,,,156.358225
,,,156.402225
,,,156.4231
,,,156.4365
,,,156.4442
,,,156.4551
,,,156.46885
,,,156.484725
,,,156.499025
,,,156.5124
,,,156.52445
,,,156.5339
,,,156.561575
,,,156.587175
,,,156.5934
,,,156.620375
,,,156.63915
,,,156.657925
,,,156.690475
,,,156.7092
,,,156.737525
,,,156.77715
,,,156.837775
,,,156.888275
,,,156.9274
,,,156.953625
,,,156.9685
,,,156.97935
,,,156.98805
,,,156.993775
,,,157.01775
,,,157.03765
,,,157.052175
,,,157.083575
,,,157.0916
,,,157.10505
,,,157.1182
,,,157.12915
,,,157.176375
,,,157.212975
,,,157.23535
,,,157.285025
,,,157.3292
,,,157.35925
,,,157.42945
,,,157.475625
,,,157.4954
,,,157.509275
,,,157.524975
,,,157.53975
,,,157.5505
,,,157.562675
,,,157.57465
,,,157.584575
,,,157.5975
,,,157.6089
,,,157.61965
,,,157.6263
,,,157.63665
,,,157.6478
,,,157.659325
,,,157.6664
,,,157.67855
,,,157.686825
,,,157.696075
,,,157.709
,,,157.737875
,,,157.747075
,,,157.766875
,,,157.778375
,,,157.7941
,,,157.832875
,,,157.86185
,,,157.885375
,,,157.927875
,,,157.9694
,,,158.006075
,,,158.0462
,,,158.087925
,,,158.115875
,,,158.127575
,,,158.138
,,,158.148825
,,,158.156575
,,,158.1647
,,,158.1734
,,,158.17715
,,,158.1953
,,,158.205625
,,,158.2386
,,,158.2613
,,,158.297075
,,,158.3079
,,,158.324625
,,,158.341225
,,,158.36065
,,,158.38555
,,,158.4067
,,,158.451675
,,,158.47375
,,,158.49185
,,,158.517475
,,,158.54105
,,,158.559425
,,,158.577575
,,,158.59765
,,,158.6088
,,,158.6516
,,,158.69975
,,,158.75265
,,,158.794875
,,,158.861675
,,,158.9014
,,,158.910325
,,,158.920125
,,,158.939525
,,,158.9507
,,,158.957525
,,,158.966575
,,,158.978725
,,,158.9868
,,,158.998075
,,,159.00515
,,,159.014775
,,,159.023425
,,,159.03625
,,,159.047625
,,,159.0602
,,,159.0757
,,,159.0843
,,,159.1159
,,,159.12895
,,,159.140925
,,,159.1565
,,,159.164075
,,,159.19075
,,,159.21755
,,,159.234525
,,,159.24925
,,,159.2681
,,,159.285325
,,,159.310425
,,,159.345625
,,,159.368375
,,,159.402875
,,,159.433225
,,,159.454875
,,,159.49235
,,,159.53135
,,,159.565275
,,,159.591125
,,,159.6044
,,,159.6183
,,,159.637025
,,,159.6573
,,,159.6853
,,,159.731925
,,,159.782625
,,,159.807175
,,,159.847225
,,,159.861375
,,,159.8743
,,,159.884775
,,,159.89825
,,,159.91075
,,,159.92255
,,,159.932175
,,,159.937925
,,,159.946725
,,,159.957575
,,,159.96635
,,,159.98355
,,,160.005925
,,,160.024875
,,,160.034375
,,,160.062
,,,160.06905
,,,160.0789
,,,160.086925
,,,160.097425
,,,160.1138
,,,160.12985
,,,160.140375
,,,160.1574
,,,160.18105
,,,160.200425
,,,160.2304
,,,160.269575
,,,160.3296
,,,160.348175
,,,160.370325
,,,160.387375
,,,160.4019
,,,160.41735
,,,160.434175
,,,160.482025
,,,160.4905
,,,160.5027
,,,160.511575
,,,160.518725
,,,160.53065
,,,160.5381
,,,160.5489
,,,160.555
,,,160.570425
,,,160.579775
,,,160.586725
,,,160.594225
,,,160.608325
,,,160.6162
,,,160.635225
,,,160.651225
,,,160.664775
,,,160.6908
,,,160.704775
,,,160.726075
,,,160.746175
,,,160.77315
,,,160.7954
,,,160.8249
,,,160.8487
,,,160.8816
,,,160.909775
,,,160.9432
,,,160.967075
,,,160.98845
,,,160.993225
,,,161.002025
,,,161.01865
,,,161.03055
,,,161.04225
,,,161.05085
,,,161.058975
,,,161.07115
,,,161.07985
,,,161.0893
,,,161.0986
,,,161.11035
,,,161.120075
,,,161.1309
,,,161.1446
,,,161.16015
,,,161.17575
,,,161.193725
,,,161.2204
,,,161.2533
,,,161.283925
,,,161.3416
,,,161.3743
,,,161.4194
,,,161.459375
,,,161.507075
,,,161.53775
,,,161.54715
,,,161.553
,,,161.564225
,,,161.57455
,,,161.57915
,,,161.5834
,,,161.5956
,,,161.604475
,,,161.6114
,,,161.6363
,,,161.647525
,,,161.668575
,,,161.675
,,,161.6929
,,,161.707225
,,,161.71555
,,,161.76195
,,,161.770825
,,,161.81555
,,,161.840625
,,,161.85505
,,,161.878875
,,,161.894325
,,,161.90995
,,,161.921725
,,,161.956025
,,,162.003875
,,,162.084025
,,,162.117525
,,,162.146925
,,,162.177475
,,,162.1951
,,,162.218125
,,,162.230225
,,,162.24885
,,,162.267275
,,,162.278425
,,,162.2868
,,,162.3171
,,,162.353975
,,,162.39205
,,,162.45535
,,,162.4856
,,,162.5012
,,,162.5117
,,,162.519175
,,,162.532975
,,,162.55415
,,,162.576575
,,,162.587975
,,,162.596025
,,,162.62185
,,,162.633475
,,,162.64745
,,,162.662425
,,,162.671925
,,,162.687575
,,,162.713375
,,,162.7493
,,,162.79735
,,,162.833475
,,,162.86315
,,,162.893325
,,,162.907275
,,,162.92215
,,,162.944875
,,,162.989025
,,,163.019175
,,,163.040775
,,,163.0737
,,,163.0993
,,,163.12735
,,,163.151775
,,,163.175225
,,,163.1975
,,,163.22315
,,,163.2398
,,,163.2474
,,,163.252975
,,,163.2706
,,,163.284575
,,,163.295225
,,,163.31055
,,,163.33
,,,163.347875
,,,163.357525
,,,163.36495
,,,163.3814
,,,163.39525
,,,163.448325
,,,163.467925
,,,163.492425
,,,163.5066
,,,163.518575
,,,163.52925
,,,163.546925
,,,163.5643
,,,163.605575
,,,163.617125
,,,163.631125
,,,163.654275
,,,163.674225
,,,163.706425
,,,163.731475
,,,163.7761
,,,163.856075
,,,163.901825
,,,163.936425
,,,163.995125
,,,164.014525
,,,164.0252
,,,164.035575
,,,164.044475
,,,164.0538
,,,164.062325
,,,164.069675
,,,164.0765
,,,164.085525
,,,164.094675
,,,164.1048
,,,164.11375
,,,164.12235
,,,164.133075
,,,164.14325
,,,164.149075
,,,164.15955
,,,164.1717
,,,164.1929
,,,164.2087
,,,164.21935
,,,164.231
,,,164.2398
,,,164.25855
,,,164.274075
,,,164.2874
,,,164.308275
,,,164.337175
,,,164.373425
,,,164.4127
,,,164.4711
,,,164.508775
,,,164.563825
,,,164.566675
,,,164.5719
,,,164.5793
,,,164.592925
,,,164.599075
,,,164.6093
,,,164.618725
,,,164.62755
,,,164.636625
,,,164.65075
,,,164.661475
,,,164.692975
,,,164.703625
,,,164.72505
,,,164.7426
,,,164.7595
,,,164.77725
,,,164.800575
,,,164.815525
,,,164.823975
,,,164.8346
,,,164.8441
,,,164.85825
,,,164.877625
,,,164.88865
,,,164.895825
,,,164.920525
,,,164.936225
,,,164.943525
,,,164.958075
,,,164.96675
,,,164.977325
,,,164.98895
,,,164.9949
,,,165.003625
,,,165.013625
,,,165.02445
,,,165.03465
,,,165.048925
,,,165.068325
,,,165.081875
,,,165.097375
,,,165.108675
,,,165.1217
,,,165.132175
,,,165.1455
,,,165.157375
,,,165.16745
,,,165.185975
,,,165.207475
,,,165.22945
,,,165.25745
,,,165.2983
,,,165.318725
,,,165.35425
,,,165.373525
,,,165.38955
,,,165.40415
,,,165.418425
,,,165.430575
,,,165.44065
,,,165.455425
,,,165.481475
,,,165.4903
,,,165.503075
,,,165.510725
,,,165.5169
,,,165.532725
,,,165.54235
,,,165.55275
,,,165.564475
,,,165.57725
,,,165.5891
,,,165.6
,,,165.615925
,,,165.656375
,,,165.67555
,,,165.686625
,,,165.722675
,,,165.737275
,,,165.7588
,,,165.795575
,,,165.83135
,,,165.8651
,,,165.9109
,,,165.950675
,,,165.970875
,,,165.9809
,,,165.98705
,,,165.99505
,,,166.01215
,,,166.022975
,,,166.027225
,,,166.032875
,,,166.04785
,,,166.1022
,,,166.11305
,,,166.1354
,,,166.184625
,,,166.20405
,,,166.252875
,,,166.309475
,,,166.332075
,,,166.358225
,,,166.458075
,,,166.52275
,,,166.5568
,,,166.578125
,,,166.58955
,,,166.62335
,,,166.655175
,,,166.697075
,,,166.751475
,,,166.776
,,,166.8223
,,,166.847275
,,,166.86865
,,,166.883
,,,166.8983
,,,166.918725
,,,166.9211
,,,166.9356
,,,166.956225
,,,166.971975
,,,166.9814
,,,166.991425
,,,167.0031
,,,167.009725
,,,167.02835
,,,167.037625
,,,167.05115
,,,167.107
,,,167.1154
,,,167.15695
,,,167.193925
,,,167.2189
,,,167.247075
,,,167.282975
,,,167.325725
,,,167.379675
,,,167.430575
,,,167.472725
,,,167.506925
,,,167.524675
,,,167.53955
,,,167.552125
,,,167.559425
,,,167.5699
,,,167.576775
,,,167.58205
,,,167.589475
,,,167.601925
,,,167.609425
,,,167.614175
,,,167.6218
,,,167.664025
,,,167.685325
,,,167.70215
,,,167.72585
,,,167.755075
,,,167.770175
,,,167.782875
,,,167.827375
,,,167.85055
,,,167.8752
,,,167.89475
,,,167.93625
,,,167.9614
,,,168.006775
,,,168.0257
,,,168.058275
,,,168.085225
,,,168.107925
,,,168.12915
,,,168.146675
,,,168.160575
,,,168.175075
,,,168.18605
,,,168.1968
,,,168.206825
,,,168.2176
,,,168.2241
,,,168.23145
,,,168.2341
,,,168.2451
,,,168.253125
,,,168.263125
,,,168.276925
,,,168.299375
,,,168.3142
,,,168.33235
,,,168.35585
,,,168.370325
,,,168.392175
,,,168.445
,,,168.49905
,,,168.543525
,,,168.5629
,,,168.582925
,,,168.591975
,,,168.59985
,,,168.613375
,,,168.6313
,,,168.649475
,,,168.6578
,,,168.665425
,,,168.679025
,,,168.69155
,,,168.70475
,,,168.71275
,,,168.722825
,,,168.7293
,,,168.74625
,,,168.773725
,,,168.78195
,,,168.7903
,,,168.798575
,,,168.81245
,,,168.8193
,,,168.825325
,,,168.83445
,,,168.8424
,,,168.84775
,,,168.8553
,,,168.8634
,,,168.872075
,,,168.897925
,,,168.908775
,,,168.920525
,,,168.94935
,,,168.984125
,,,168.995425
,,,169.0232
,,,169.038425
,,,169.096975
,,,169.146825
,,,169.19375
,,,169.244825
,,,169.284575
,,,169.299675
,,,169.3065
,,,169.318925
,,,169.332475
,,,169.340575
,,,169.3487
,,,169.35565
,,,169.369575
,,,169.380025
,,,169.394375
,,,169.422125
,,,169.433075
,,,169.4417
,,,169.45355
,,,169.47245
,,,169.486075
,,,169.498925
,,,169.51015
,,,169.5242
,,,169.5345
,,,169.546675
,,,169.556825
,,,169.58185
,,,169.61455
,,,169.6311
,,,169.66155
,,,169.674725
,,,169.69215
,,,169.70095
,,,169.715275
,,,169.72735
,,,169.7386
,,,169.762
,,,169.78265
,,,169.814375
,,,169.85775
,,,169.898675
,,,169.9216
,,,169.97245
,,,169.983175
,,,169.9937
,,,169.99685
,,,170.022025
,,,170.043725
,,,170.056625
,,,170.06475
,,,170.081025
,,,170.09035
,,,170.101325
,,,170.10725
,,,170.11125
,,,170.11385
,,,170.1194
,,,170.1292
,,,170.137075
,,,170.147175
,,,170.15705
,,,170.165225
,,,170.1745
,,,170.188325
,,,170.203925
,,,170.2254
,,,170.25165
,,,170.29575
,,,170.311325
,,,170.3329
,,,170.349425
,,,170.3581
,,,170.367075
,,,170.399875
,,,170.418225
,,,170.439875
,,,170.477525
,,,170.5116
,,,170.534225
,,,170.5569
,,,170.58845
,,,170.6184
,,,170.64835
,,,170.6839
,,,170.693775
,,,170.71255
,,,170.7224
,,,170.740725
,,,170.753
,,,170.76825
,,,170.778875
,,,170.795875
,,,170.824575
,,,170.866675
,,,170.90995
,,,170.949875
,,,170.98555
,,,171.01945
,,,171.039625
,,,171.067725
,,,171.0813
,,,171.09735
,,,171.110125
,,,171.117625
,,,171.1304
,,,171.13975
,,,171.152575
,,,171.18365
,,,171.20055
,,,171.2185
,,,171.234475
,,,171.2546
,,,171.29515
,,,171.3301
,,,171.38935
,,,171.423475
,,,171.46315
,,,171.480175
,,,171.4901
,,,171.50285
,,,171.514
,,,171.52365
,,,171.533425
,,,171.54925
,,,171.562675
,,,171.5874
,,,171.61345
,,,171.636175
,,,171.666275
,,,171.71685
,,,171.760975
,,,171.803825
,,,171.8344
,,,171.8593
,,,171.879025
,,,171.89725
,,,171.901775
,,,171.9109
,,,171.95685
,,,171.989775
,,,172.066025
