SPK_SPKC01a (no effect),SPK_SPKC09a (inhibited)
132.181275,209.34725
132.228525,209.47035
132.29865,209.49025
132.33005,209.507275
132.36895,209.520575
132.390025,209.581875
132.410575,209.588825
132.4709,209.60425
132.4998,209.633275
132.54655,209.65675
132.5703,209.671875
132.646525,209.69875
132.694675,209.708425
132.730025,209.73705
132.7725,209.748325
132.828525,209.76885
132.841725,209.78925
132.875375,209.819775
132.902925,209.831775
132.93125,209.85685
132.97775,209.8774
133.014975,209.892275
133.047625,209.89975
133.097075,209.931575
133.1886,209.949025
133.244775,209.954425
133.269675,209.962475
133.311075,209.9757
133.3405,209.996325
133.36395,210.00975
133.378675,210.040725
133.4056,210.0495
133.43645,210.067025
133.477675,210.0889
133.510025,210.10475
133.55595,210.113425
133.5951,210.144375
133.6454,210.213225
133.67055,210.243575
133.707925,210.331775
133.74755,210.37305
133.769075,210.387525
133.794225,210.413375
133.873425,210.430075
133.91545,210.435825
133.965075,210.442625
134.0038,210.4489
134.026975,210.45715
134.06845,210.4672
134.091525,210.475725
134.12335,210.698225
134.14705,210.7074
134.180425,210.715075
134.234575,210.738575
134.264775,210.7484
134.30935,210.761825
134.3591,210.775475
134.4207,210.785225
134.460175,210.7996
134.5136,210.8285
134.58315,210.8426
134.62435,210.969325
134.683825,211.007
134.729375,211.01745
134.7716,211.03185
134.81495,211.050875
134.852825,211.068975
134.888925,211.089575
134.94435,211.102
134.973525,211.13705
134.994725,211.33795
135.06945,211.34885
135.10765,211.356825
135.1686,211.363
135.22835,211.365125
135.2679,211.370325
135.33685,211.385225
135.385425,211.394475
135.416425,211.398575
135.439575,211.405375
135.4758,211.425125
135.506,211.4327
135.581025,211.445925
135.6316,211.5276
135.65975,211.54825
135.7037,211.65425
135.719175,211.733425
135.76025,211.7412
135.80645,211.745775
135.8642,211.7507
135.8954,211.755225
135.94425,211.760475
135.986775,211.7695
136.012125,211.775275
136.05395,211.802125
136.104,211.811875
136.142725,211.82395
136.195625,211.883525
136.246625,211.912475
136.3059,211.9387
136.33015,211.945225
136.364375,211.9695
136.4187,212.002375
136.449675,212.02155
136.52705,212.034875
136.6038,212.04965
136.644725,212.118925
136.68075,212.1348
136.717875,212.1536
136.779475,212.165
136.816075,212.1836
136.852875,212.20145
136.975175,212.210475
137.03155,212.221475
137.096275,212.230875
137.1315,212.2472
137.14845,212.27025
137.198825,212.281325
137.2915,212.300925
137.329625,212.318975
137.38385,212.3427
137.4346,212.375125
137.51575,212.397325
137.542675,212.4138
137.596725,212.437875
137.670425,212.4785
137.7257,212.5186
137.776325,212.603475
137.8204,212.653125
137.855175,212.67535
137.9132,212.720325
137.944875,212.838125
138,212.85295
138.0257,212.899
138.0868,212.91405
138.122625,212.929675
138.189225,212.945075
138.20165,212.9743
138.2655,212.997475
138.300375,213.0679
138.381075,213.237025
138.4079,213.25415
138.4362,213.270025
138.4691,213.294225
138.5098,213.303825
138.553425,213.3149
138.590025,213.356775
138.620925,213.486825
138.6719,213.494
138.727875,213.503525
138.743425,213.5344
138.78965,213.54835
138.8038,213.5755
138.83365,213.58905
138.882725,213.5926
138.9222,213.600675
138.946275,213.6058
139.006025,213.608325
139.0611,213.617625
139.0845,213.62395
139.129825,213.635275
139.153125,213.756775
139.173275,213.799
139.211775,213.8221
139.245025,213.896175
139.271375,213.925675
139.302975,213.960725
139.34825,213.973775
139.3875,213.9972
139.4224,214.00975
139.449675,214.02015
139.480075,214.038675
139.5133,214.05795
139.543725,214.20705
139.57165,214.222375
139.594125,214.22955
139.647475,214.237725
139.68665,214.243925
139.7321,214.324425
139.7364,214.355125
139.770125,214.434025
139.8052,214.46005
139.820575,214.482
139.849525,214.4873
139.90175,214.528175
139.9446,214.545725
140.025125,214.558
140.085425,214.58145
140.093475,214.61155
140.117375,214.6488
140.188775,214.66115
140.2234,214.675775
140.245575,214.694775
140.282525,214.702
140.365525,214.73965
140.416975,214.7466
140.468975,214.761475
140.518025,214.789075
140.548825,214.9535
140.602675,214.9876
140.61615,214.997225
140.673475,215.01195
140.72655,215.038225
140.77755,215.051025
140.821325,215.076375
140.8543,215.084975
140.892425,215.133825
140.898375,215.1695
140.986825,215.195225
141.0282,215.338925
141.064975,215.368375
141.10565,215.42305
141.154475,215.474125
141.18275,215.492225
141.22945,215.529225
141.28395,215.54895
141.322325,215.587425
141.3532,215.615025
141.38145,215.63155
141.41135,215.6357
141.467975,215.649275
141.49315,215.654675
141.532925,215.6736
141.5483,215.677525
141.576375,215.6839
141.62365,215.69755
141.6406,215.7002
141.673425,215.705125
141.685125,215.7099
141.735825,215.718475
141.746,215.751575
141.771425,215.80955
141.7867,215.827425
141.7939,215.8602
141.814225,215.878975
141.845925,215.902425
141.874425,215.985575
141.916275,216.04975
141.973875,216.188
142.036875,216.198425
142.080925,216.215675
142.100725,216.24245
142.1361,216.260725
142.17045,216.26435
142.192925,216.272475
142.222775,216.291225
142.267675,216.336125
142.320375,216.352025
142.358125,216.366975
142.409625,216.383575
142.453725,216.388325
142.48375,216.4473
142.53105,216.489825
142.5568,216.509975
142.673725,216.71205
142.728475,216.7378
142.750875,216.79015
142.7942,216.810675
142.846425,216.823375
142.90625,216.842525
142.940475,216.85415
142.98235,216.865
143.033875,216.887725
143.0879,216.91
143.158325,216.9266
143.218975,216.93605
143.22985,216.9561
143.243375,216.99015
143.268325,217.04615
143.311475,217.05775
143.345075,217.0769
143.37215,217.08615
143.4198,217.114725
143.450475,217.127325
143.493975,217.142125
143.49925,217.1774
143.532775,217.18805
143.572225,217.204175
143.617525,217.2182
143.6625,217.228125
143.70125,217.262375
143.74585,217.27835
143.7499,217.3245
143.77875,217.3591
143.79205,217.375425
143.80935,217.3987
143.85585,217.43935
143.868425,217.4828
143.935775,217.491675
143.988175,217.503375
144.014375,217.516625
144.048875,217.5328
144.07875,217.547575
144.126125,217.561025
144.158525,217.601575
144.1809,217.6302
144.2037,217.8807
144.2408,217.89925
144.2705,217.911575
144.28475,217.926375
144.293625,217.93385
144.3011,217.9467
144.34565,217.95895
144.400375,217.967025
144.453425,218.004725
144.51475,218.018825
144.548275,218.082025
144.571175,218.199325
144.60605,218.2503
144.63895,218.345375
144.698325,218.3519
144.7606,218.364225
144.796925,218.3701
144.833225,218.377875
144.875975,218.384675
144.898325,218.4154
144.918875,218.4289
144.924275,218.445375
144.967825,218.4539
145.02075,218.4863
145.093,218.508025
145.138075,218.5192
145.174825,218.5266
145.2001,218.5726
145.2253,218.5857
145.256925,218.609
145.27435,218.652375
145.30105,218.6699
145.3452,218.681025
145.38795,218.6967
145.44095,218.7115
145.505725,218.723325
145.53865,218.735975
145.573625,218.758425
145.627125,218.818925
145.6577,218.8637
145.678325,218.927075
145.685075,218.987775
145.70625,219.017925
145.746,219.03835
145.779,219.04405
145.8004,219.101425
145.8258,219.126675
145.857475,219.139775
145.8832,219.159725
145.9159,219.1741
145.954875,219.195675
146.016975,219.203875
146.073975,219.235675
146.11835,219.244875
146.17315,219.259525
146.1923,219.265925
146.226075,219.2785
146.25625,219.29185
146.2775,219.30035
146.335,219.320475
146.357775,219.335725
146.389575,219.3572
146.4408,219.412925
146.49735,219.442175
146.53715,219.54775
146.5911,219.568725
146.619625,219.6142
146.6667,219.629775
146.691225,219.662725
146.733575,219.674575
146.785925,219.702525
146.820625,219.745675
146.858925,219.764025
146.890275,219.785925
146.93295,219.83825
146.978325,219.878025
147.027075,219.9257
147.051025,219.9386
147.100725,219.9533
147.189775,219.967025
147.2367,219.9765
147.2856,219.983425
147.323,219.996225
147.3687,220.005125
147.40165,220.1198
147.426375,220.299175
147.476775,220.326425
147.5311,220.353675
147.605225,220.363175
147.623725,220.369575
147.6485,220.3961
147.683025,220.4155
147.733175,220.42565
147.758275,220.45215
147.79335,220.470625
147.8483,220.5019
147.897425,220.617575
147.9589,220.644675
147.995,220.692925
148.049625,220.764
148.075925,220.83165
148.10225,220.8416
148.1235,220.84835
148.15245,220.863575
148.18225,220.8785
148.200925,220.891975
148.2259,220.90875
148.2577,220.919125
148.302075,220.942425
148.304575,220.954625
148.338625,220.978175
148.3484,221.00965
148.415375,221.071325
148.45315,221.265575
148.47575,221.311625
148.499425,221.327575
148.5419,221.3396
148.5874,221.3691
148.666725,221.41375
148.7173,221.519675
148.775075,221.55625
148.810275,221.5738
148.845025,221.586575
148.8884,221.66025
148.938175,221.715425
148.97685,221.8079
149.00075,221.8227
149.018725,221.8437
149.042725,221.853525
149.0596,221.869
149.06795,221.90325
149.1464,221.96995
149.1916,221.9814
149.25845,222.01355
149.2935,222.023675
149.33485,222.045175
149.352875,222.05595
149.371125,222.075925
149.4328,222.120175
149.48235,222.29115
149.51025,222.29885
149.58565,222.303425
149.635425,222.313675
149.685425,222.317875
149.749925,222.328875
149.809425,222.3495
149.827025,222.360175
149.868225,222.3707
149.898875,222.394475
149.955275,222.4193
150.04695,222.63625
150.079175,222.642525
150.1338,222.6457
150.171775,222.665375
150.20395,222.670575
150.249775,222.67855
150.27395,222.683325
150.296325,222.688
150.329525,222.69205
150.35145,222.716675
150.381475,222.734225
150.410525,222.780275
150.436125,222.802925
150.4452,222.86655
150.4755,222.93735
150.50735,222.99845
150.543,223.02105
150.575625,223.044
150.5949,223.055025
150.6274,223.069525
150.642175,223.080925
150.675875,223.08815
150.70375,223.1019
150.7311,223.140975
150.748975,223.15735
150.770625,223.206175
150.80505,223.235675
150.84395,223.2531
150.883825,223.2863
150.913575,223.314075
150.954225,223.34405
150.969025,223.5174
150.9829,223.580525
151.00285,223.5977
151.0533,223.615475
151.0984,223.640075
151.14155,223.660175
151.184575,223.673075
151.25785,223.6837
151.31065,223.695175
151.35535,223.722175
151.3798,223.76205
151.3995,223.778425
151.480875,223.795775
151.5295,223.804825
151.563175,223.820675
151.60465,223.85245
151.6286,223.8831
151.6606,223.89465
151.681875,223.954375
151.712375,223.9675
151.7173,223.994425
151.768775,224.023075
151.828225,224.03635
151.869125,224.04825
151.92455,224.0675
151.961575,224.110475
151.98825,224.1237
152.0136,224.133125
152.045625,224.147
152.073825,224.350325
152.09305,224.35305
152.108275,224.41285
152.151275,224.4398
152.202375,224.452
152.244725,224.468175
152.28025,224.489625
152.32955,224.510275
152.362875,224.615175
152.391075,224.66505
152.4086,224.70365
152.426325,224.751425
152.4376,224.79465
152.4655,224.8139
152.50395,224.8303
152.531225,224.8688
152.584775,224.903325
152.624625,224.958725
152.674725,225.040125
152.728925,225.130925
152.76305,225.140025
152.791,225.158825
152.801575,225.16605
152.84335,225.180775
152.870525,225.199
152.8953,225.22005
152.945475,225.2335
152.9831,225.28715
153.040275,225.319625
153.07915,225.34825
153.120525,225.367725
153.182025,225.377
153.2425,225.39245
153.291025,225.401475
153.357925,225.415275
153.3942,225.424425
153.435525,225.432125
153.471225,225.4588
153.51565,225.4706
153.5317,225.644275
153.5457,225.6614
153.574275,225.70365
153.596325,225.7204
153.633025,225.7299
153.681475,225.75265
153.70665,225.769975
153.74255,225.78565
153.800875,225.807425
153.847425,225.8273
153.880675,225.890725
153.904975,225.9078
153.92215,225.92135
153.93565,225.93485
153.9443,225.950575
153.955125,226.006175
153.96565,226.1462
153.997875,226.1699
154.017625,226.2082
154.0437,226.222875
154.073175,226.238025
154.10605,226.2553
154.1268,226.271775
154.16105,226.2919
154.19285,226.3097
154.216775,226.397125
154.2411,226.4213
154.2922,226.4661
154.323125,226.50555
154.34705,226.52515
154.370075,226.544425
154.389925,226.558575
154.4143,226.688825
154.428225,226.70565
154.45135,226.724025
154.473025,226.8135
154.4962,226.8824
154.52545,226.9489
154.53535,227.003575
154.56885,227.02645
154.6005,227.034525
154.62915,227.037
154.6409,227.047225
154.67275,227.053775
154.7056,227.063525
154.732425,227.0708
154.750275,227.074575
154.774575,227.10505
154.8081,227.11055
154.83405,227.14545
154.893575,227.205775
154.932125,227.2605
154.9713,227.29045
154.996525,227.29975
155.034425,227.320425
155.05785,227.32625
155.063975,227.3407
155.092925,227.356775
155.128875,227.40035
155.159,227.428575
155.183125,227.4397
155.1975,227.505
155.211425,227.514175
155.2315,227.5254
155.298525,227.5405
155.31095,227.56515
155.385325,227.576675
155.425225,227.591675
155.47225,227.607675
155.517175,227.6219
155.563675,227.6322
155.5713,227.671225
155.5901,227.681675
155.624025,227.7
155.663375,227.7149
155.726,227.74915
155.75725,227.83465
155.8039,227.8578
155.8784,227.895775
155.93495,227.919225
155.96815,227.95855
155.98745,227.9992
156.032775,228.019925
156.05665,228.03915
156.0943,228.054775
156.15355,228.116475
156.215625,228.1522
156.2701,228.191
156.306175,228.2203
156.345925,228.26355
156.41665,228.3
156.464975,228.32605
156.539775,228.352875
156.598,228.3948
156.652025,228.416575
156.730325,228.4326
156.795975,228.47825
156.84535,228.517575
156.870175,228.591625
156.936275,228.69245
156.95155,228.7273
156.97,228.7675
157.000175,228.781
157.025525,228.820275
157.058725,229.05185
157.107525,229.075025
157.1462,229.083975
157.17945,229.09315
157.2195,229.09815
157.2665,229.106425
157.2917,229.116525
157.319425,229.11965
157.375225,229.133425
157.43505,229.16875
157.455975,229.370375
157.49035,229.388725
157.548925,229.407075
157.595275,229.411175
157.6492,229.42105
157.6938,229.437725
157.73715,229.442275
157.792375,229.4565
157.8169,229.5158
157.844025,229.589425
157.894775,229.623525
157.9875,229.630675
158.036975,229.6688
158.0721,229.68605
158.11645,229.705825
158.148525,229.73465
158.17995,229.7788
158.21105,229.7857
158.23185,229.80985
158.241925,229.847575
158.25845,230.0639
158.311225,230.0907
158.333575,230.1465
158.406575,230.20255
158.45085,230.22435
158.5181,230.24735
158.57465,230.27075
158.63645,230.30135
158.7189,230.409
158.7386,230.573425
158.754025,230.5993
158.772425,230.612725
158.7819,230.623675
158.81145,230.63645
158.856575,230.65965
158.881025,230.67955
158.910575,230.7038
158.9575,230.726625
159.01315,230.7717
159.065175,230.797475
159.098575,230.81345
159.13915,230.8406
159.1845,230.85735
159.2399,230.8809
159.288325,230.913275
159.309125,230.933925
159.33715,230.945825
159.36585,230.99475
159.3998,231.0214
159.454575,231.067075
159.489925,231.09245
159.51705,231.12575
159.5554,231.159175
159.620925,231.190925
159.640325,231.213975
159.6772,231.260225
159.70765,231.352625
159.747125,231.370775
159.828725,231.4081
