SPK_SPKC02a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC15a
337.583425,208.0062,208.803,226.506675
338.260675,208.021175,208.810275,226.507475
338.65195,208.05045,208.821825,226.61795
338.9368,208.06545,208.8329,226.7061
338.972375,208.1007,208.84485,226.719125
339.127725,208.1314,208.875575,226.72355
339.34205,208.149525,208.899925,226.7269
339.37945,208.17195,208.909375,226.746975
340.01365,208.1923,208.92245,226.7696
340.76165,208.212175,208.933625,226.791325
341.0706,208.2595,208.937075,226.8183
341.72165,208.27425,208.947425,226.828725
341.8653,208.295075,208.961675,226.89295
342.033925,208.314175,208.9892,226.951725
343.39755,208.342775,209.006325,226.95785
343.6487,208.36025,209.0215,226.987075
343.9567,208.3783,209.0377,227.006
344.045025,208.410375,209.056925,227.04455
346.39815,208.4337,209.07315,227.12205
346.9832,208.453025,209.080775,227.2151
347.187,208.4692,209.106975,227.235925
347.337675,208.485125,209.1279,227.34295
347.464625,208.52485,209.13495,227.353875
347.803,208.53855,209.152475,227.423275
348.516825,208.5587,209.168625,227.445475
349.095875,208.57145,209.18855,227.480875
349.326575,208.59455,209.2126,227.515425
349.731675,208.6085,209.24245,227.53345
349.828775,208.6248,209.259125,227.606225
350.145225,208.644575,209.27455,227.624875
351.0515,208.64625,209.304275,227.644875
351.208575,208.662225,209.323525,227.7164
351.4198,208.687375,209.330175,227.749525
351.5237,208.705,209.353575,227.826525
352.1362,208.73665,209.3681,227.96505
352.6403,208.753525,209.376575,228.12725
353.422125,208.766025,209.395125,228.201675
353.610975,208.77715,209.4102,228.27785
353.751625,208.801825,209.420025,228.310425
354.600225,208.823975,209.42615,228.33655
355.026775,208.846975,209.446125,228.3755
355.662025,208.874825,209.458925,228.6135
356.668675,208.897175,209.47595,228.649425
358.61195,208.9272,209.49825,228.650525
359.02585,208.946375,209.508625,228.76625
359.2039,208.9583,209.527175,228.782175
359.612325,208.977225,209.5391,228.79855
359.779725,208.9866,209.55785,228.848575
359.847275,209.00345,209.57325,229.0565
360.102675,209.0191,209.600275,229.080875
360.152525,209.04765,209.61795,229.1835
360.247425,209.071475,209.6481,229.245
360.4455,209.098775,209.65795,229.302025
360.537675,209.1283,209.692,229.32485
360.90305,209.154425,209.72095,229.399675
360.9806,209.17275,209.735275,229.4305
361.129425,209.188075,209.751775,229.477
361.25995,209.2083,209.772625,229.578225
361.674225,209.23095,209.7928,229.6073
361.798,209.267525,209.80375,229.624575
362.01905,209.291825,209.82035,229.79555
362.0595,209.30555,209.841225,229.82305
362.27805,209.334225,209.8542,229.84025
362.98285,209.3531,209.86925,229.8541
363.042125,209.365475,209.882725,229.86665
363.087,209.37015,209.89845,230.019475
363.442775,209.38505,209.910375,230.05965
363.53515,209.416425,209.9276,230.096875
363.67615,209.432075,209.95035,230.168325
363.8167,209.45615,209.964275,230.230375
364.0808,209.47155,209.999975,230.283425
364.29845,209.5235,210.05115,230.3981
364.30795,209.542275,210.07125,230.418425
364.566675,209.558425,210.111725,230.43395
364.590925,209.57665,210.1295,230.446075
