SPK_SPKC05a (inhibited),SPK_SPKC08a (excited),SPK_SPKC10a (no effect),SPK_SPKC12a (excitation + inhibition),SPK_SPKC12b (inhibited),SPK_SPKC14a (excited)
151.624925,232.41325,305.355275,268.211,118.9908,415.932875
151.65715,232.5158,305.382825,268.221025,119.00315,415.99265
151.671775,232.55415,305.47815,268.2375,119.019325,416.01235
151.70115,232.578225,305.538475,268.2488,119.029575,416.0179
151.7336,232.5992,305.580975,268.26265,119.04025,416.073525
151.7832,232.645875,305.60925,268.26905,119.078325,416.371475
151.815775,232.6818,305.637075,268.281275,119.124625,416.48575
151.8357,232.733125,305.6721,268.297075,119.15,416.695675
151.85035,232.761825,305.707375,268.316625,119.178025,416.70585
151.865425,232.786875,305.827825,268.34085,119.190975,416.72865
151.9045,232.81435,305.855575,268.364775,119.217325,416.764925
151.9311,232.826925,305.87965,268.386225,119.242875,416.8969
151.992025,232.867375,305.9447,268.39885,119.26655,417.097625
152.00865,232.9238,305.9806,268.4109,119.289775,417.1325
152.03645,232.979225,306.03555,268.415675,119.3012,417.1746
152.06,233.0305,306.206425,268.422925,119.309775,417.295325
152.0696,233.051325,306.23145,268.430675,119.320125,417.438675
152.071925,233.09935,306.339375,268.49165,119.328525,417.563725
152.090125,233.14295,306.415875,268.516425,119.33455,417.83785
152.10725,233.168125,306.43405,268.55665,119.344225,417.906675
152.1331,233.22115,306.455175,268.600325,119.3741,417.9389
152.152,233.2678,306.4696,268.66165,119.38045,417.952675
152.217125,233.3382,306.48465,268.691225,119.40665,418.052075
152.25685,233.37975,306.508625,268.71255,119.425625,418.057275
152.2781,233.404025,306.579125,268.72385,119.4752,418.096725
152.285525,233.44385,306.5975,268.734675,119.4921,418.11995
152.327,233.477075,306.6229,268.744775,119.5052,418.1398
152.35255,233.494225,306.667975,268.76055,119.5255,418.1994
152.38225,233.5649,306.6953,268.776375,119.53825,418.257825
152.417625,233.591475,306.743675,268.78445,119.552425,418.38315
152.464225,233.6303,306.875875,268.8291,119.5712,418.785925
152.498,233.658375,307.0026,268.8754,119.583575,418.92165
152.5211,233.702675,307.080575,268.89725,119.592825,418.944975
152.5407,233.76045,307.108525,268.929825,119.62655,419.012775
152.56115,233.784075,307.15,268.953675,119.6463,419.12735
152.579675,233.8392,307.1891,268.976025,119.66125,419.1715
152.595925,233.88025,307.2152,269.0567,119.6854,419.2675
152.619025,233.919,307.242125,269.22075,119.711975,419.633125
152.6403,233.975925,307.2737,269.23745,119.744225,419.709575
152.670525,233.998825,307.375,269.254775,119.758025,419.76085
152.69105,234.0414,307.5143,269.26315,119.765225,419.789575
152.723275,234.075025,307.5676,269.286025,119.777025,419.85805
152.748075,234.121575,307.7131,269.304575,119.817325,419.90525
152.78725,234.209025,307.73455,269.33195,119.837225,420.188525
152.815575,234.239,307.7648,269.3609,119.8552,420.278125
152.83975,234.2693,307.788225,269.3961,119.864925,420.389525
152.8619,234.314475,307.802275,269.470925,119.890525,420.612675
152.881025,234.3468,307.91365,269.511875,119.90135,420.633775
152.89605,234.3997,307.9789,269.540325,119.91235,420.685125
152.918625,234.47465,308.037175,269.5558,119.92235,420.8003
152.93695,234.53695,308.159025,269.574425,119.949425,420.926
152.960775,234.5741,308.176475,269.6051,119.95565,420.975125
152.98655,234.621225,308.2528,269.6233,119.98,420.993325
153.0104,234.641775,308.26835,269.7099,119.9868,421.029325
153.030075,234.669375,308.312575,269.7197,120.02075,421.0864
153.0675,234.694925,308.330175,269.78055,120.037,421.115025
153.117975,234.74735,308.39505,269.8399,120.0536,421.230925
153.1374,234.782575,308.4744,269.874025,120.085075,421.29165
153.1718,234.829325,308.488775,269.8836,120.101525,421.6291
153.193725,234.912375,308.53795,269.910725,120.114125,421.98845
153.20305,234.940575,308.585975,269.92845,120.1442,422.075725
153.237,234.97855,308.62675,269.952,120.1645,422.099425
153.28555,235.002925,308.66,269.977725,120.16555,422.13085
153.310075,235.0665,308.671925,269.994825,120.18135,422.131975
153.338025,235.122375,308.687325,270.009,120.2116,422.1593
153.36925,235.18445,308.719325,270.028675,120.2303,422.2061
153.403125,235.30895,308.745275,270.05315,120.239,422.226025
153.425775,235.3661,308.759075,270.07905,120.26695,422.379575
153.45285,235.395675,308.90235,270.179125,120.29505,422.4246
153.48345,235.432625,308.996775,270.2168,120.304875,422.649575
153.51485,235.480425,309.036975,270.24805,120.311725,422.65635
153.532175,235.506975,309.048775,270.280775,120.31975,422.669375
153.5624,235.558025,309.1619,270.323275,120.368925,422.6932
153.580225,235.5769,309.192975,270.38045,120.386275,422.7022
153.611725,235.6277,309.29065,270.4421,120.3937,422.761325
153.638875,235.647075,309.3068,270.480825,120.4002,422.796125
153.69115,235.70895,309.3327,270.521125,120.42515,422.868225
153.73295,235.732525,309.3542,270.563525,120.48065,422.935375
153.76485,235.776775,309.4063,270.598125,120.498125,422.9657
153.76845,235.786925,309.48525,270.626725,120.506775,422.99045
153.802,235.79815,309.535975,270.648575,120.5248,423.013525
153.82875,235.84015,309.823225,270.6707,120.548275,423.023275
153.846975,235.886275,309.8392,270.70615,120.570375,423.0862
153.871225,235.93155,309.87655,270.754025,120.585525,423.1294
153.91875,235.9807,309.900525,270.79365,120.598975,423.143575
153.94755,235.994475,309.919925,270.821275,120.632325,423.164225
153.964875,236.04565,309.99795,270.847225,120.662925,423.182975
153.985375,236.083275,310.12435,270.8724,120.676525,423.223325
154.020425,236.10195,310.15535,270.906125,120.741775,423.3231
154.049025,236.148975,310.241425,270.9353,120.761475,423.3548
154.078525,236.175475,310.327075,270.998475,120.782675,423.52015
154.101525,236.20965,310.4081,271.03995,120.802175,423.59905
154.16,236.236225,310.450875,271.09285,120.828,423.7355
154.1974,236.283475,310.568425,271.1317,120.851725,423.9166
154.24115,236.324775,310.61305,271.25045,120.888725,423.999
154.255975,236.361025,310.718325,271.330275,120.899,424.05545
154.28745,236.392125,310.786275,271.360825,120.914,424.090425
154.3202,236.414425,310.8054,271.4333,120.945925,424.096575
154.32905,236.441075,310.873,271.4671,120.958925,424.12335
154.34225,236.4859,310.915675,271.50375,121.00095,424.156275
154.3624,236.5185,310.95135,271.534575,121.021475,424.227
154.3786,236.5679,310.985375,271.5875,121.0302,424.29825
154.4106,236.59375,311.074725,271.62895,121.0417,424.3121
154.438225,236.645025,311.0874,271.675175,121.07635,424.412425
154.45855,236.685625,311.10585,271.73265,121.089475,424.44745
154.47815,236.77025,311.16615,271.810325,121.110725,424.482875
154.494075,236.8084,311.2546,271.87165,121.1257,424.49675
154.50525,236.841175,311.345275,271.899125,121.135125,424.528725
154.529425,236.846675,311.382275,271.952125,121.1457,424.532525
154.5439,236.872925,311.44635,272.0013,121.1607,424.554475
154.556575,236.89545,311.48585,272.05205,121.190475,424.557825
154.564275,237.02975,311.5614,272.0954,121.2044,424.619475
154.5753,237.073325,311.62255,272.147225,121.221525,424.687425
154.5934,237.0897,311.65555,272.232875,121.23465,424.705025
154.607425,237.1346,311.818675,272.3621,121.25655,424.7226
154.6268,237.16,311.8454,272.40715,121.30705,424.768075
154.6721,237.18795,311.873575,272.44655,121.333325,424.9326
154.6844,237.239825,311.992975,272.472875,121.359925,424.9489
154.701525,237.26715,312.018525,272.5273,121.3982,424.983575
154.723125,237.30085,312.1219,272.6142,121.42095,425.017925
154.74925,237.33465,312.154675,272.6466,121.4333,425.0718
154.769175,237.38185,312.291975,272.674675,121.44905,425.22525
154.8265,237.4099,312.339075,272.725725,121.463025,425.268475
154.847275,237.47515,312.377225,272.771675,121.493425,425.281675
154.86135,237.509875,312.410375,272.803025,121.506775,426.116525
154.8873,237.536525,312.43965,272.8431,121.553625,426.702675
154.89685,237.566125,312.449,272.887675,121.58075,426.889625
154.914425,237.595675,312.4563,272.9548,121.595025,427.06755
154.924175,237.64435,312.53055,272.990525,121.619375,427.229875
154.932625,237.687525,312.561225,273.110675,121.63045,427.464425
154.94955,237.709075,312.642375,273.155975,121.6414,427.5908
154.956975,237.771225,312.654425,273.204225,121.659725,427.714325
154.970925,237.810925,312.6701,273.246425,121.689775,427.963275
154.989725,237.85805,312.677375,273.298875,121.7127,427.985125
155.001025,237.90175,312.69575,273.358975,121.732725,428.011875
155.017225,237.939125,312.719075,273.409925,121.7448,428.142825
155.030275,237.99385,312.74425,273.446375,121.752475,428.1889
155.0792,238.063375,312.83755,273.483825,121.772975,428.28705
155.10075,238.094675,312.94545,273.51385,121.789775,428.377925
155.14205,238.159,313.006425,273.549,121.820575,428.430325
155.156675,238.206925,313.0317,273.567425,121.832025,428.57725
155.162525,238.233125,313.047175,273.598475,121.84565,428.6104
155.168425,238.30455,313.10305,273.63145,121.86305,428.82905
155.185325,238.32955,313.2411,273.66365,121.896975,428.87095
155.19245,238.3628,313.27805,273.71365,121.95205,428.96095
155.213425,238.414475,313.30945,273.7515,121.9783,429.0535
155.223,238.4365,313.34,273.8019,121.98705,429.124425
155.2458,238.474825,313.40625,273.831225,122.007625,429.3339
155.264825,238.494,313.475875,273.889625,122.0148,429.3602
155.287325,238.5548,313.588,273.909175,122.02185,429.39145
155.305975,238.589925,313.6499,273.97425,122.036275,429.511775
155.3369,238.632525,313.70915,274.0076,122.056325,429.8497
155.363,238.694475,313.78805,274.0587,122.0814,430.014775
155.37865,238.73275,313.8831,274.1064,122.1489,430.097625
155.393725,238.795825,313.9389,274.1419,122.20155,430.2819
155.410725,238.8872,314.034725,274.19185,122.223775,430.446025
155.431325,238.94105,314.137,274.227925,122.23345,430.47365
155.456225,238.993725,314.2411,274.252675,122.26275,430.5671
155.4995,239.032175,314.262075,274.26475,122.284625,431.103925
155.526075,239.061075,314.294625,274.298175,122.295375,431.250275
155.529875,239.0908,314.3117,274.360625,122.32235,431.276275
155.556,239.1042,314.338925,274.404175,122.333275,431.330225
155.611225,239.131975,314.484975,274.5144,122.367575,431.40045
155.6305,239.13315,314.554975,274.596075,122.383375,431.4676
155.646775,239.1745,314.59515,274.645025,122.4055,431.513625
155.663325,239.240075,314.631825,274.69965,122.43425,431.5216
155.680775,239.29955,314.69235,274.758825,122.44645,431.52255
155.694575,239.33585,314.770625,274.78865,122.48,431.544275
155.71725,239.465925,314.848225,274.81755,122.497175,431.56855
155.738025,239.4965,314.922025,274.886475,122.52465,431.59115
155.77125,239.57455,314.960725,274.9304,122.537875,431.607925
155.79625,239.592425,314.979375,274.981,122.55145,431.627
155.8598,239.6,315.0053,275.0458,122.564975,431.670875
155.9242,239.6193,315.0616,275.090725,122.59225,431.777325
155.980125,239.66235,315.155525,275.13235,122.601675,431.781075
155.98885,239.686625,315.1855,275.181425,122.6167,431.813475
155.99935,239.716475,315.222825,275.20755,122.642825,431.83505
156.027175,239.784475,315.2728,275.25665,122.659875,431.841275
156.051775,239.8195,315.3021,275.295525,122.6798,432.093175
156.104725,239.852375,315.34875,275.333925,122.7237,432.119475
156.1354,239.8835,315.38405,275.386225,122.731425,432.1399
156.216175,239.9399,315.42505,275.4213,122.743775,432.15325
156.264175,239.998625,315.442625,275.44895,122.775675,432.168475
156.295675,240.0951,315.443675,275.489875,122.787925,432.192325
156.3266,240.12655,315.46215,275.545175,122.79705,432.2351
156.3461,240.169575,315.50535,275.603225,122.805375,432.2567
156.369075,240.225475,315.53465,275.66145,122.862275,432.349725
156.430325,240.3214,315.562225,275.69815,122.869575,432.431125
156.445325,240.380125,315.607925,275.76035,122.885025,432.5856
156.4661,240.43395,315.62275,275.843875,122.9113,432.63205
156.552825,240.4621,315.658725,275.881175,122.9244,432.646825
156.5717,240.532725,315.6998,275.925475,122.94525,432.677
156.589425,240.6051,315.80885,275.9738,122.956625,432.7263
156.6048,240.636275,315.83445,276.042325,122.974375,433.032975
156.63185,240.66315,315.84805,276.07395,122.992075,433.038125
156.648375,240.71035,315.8924,276.115475,122.9946,433.06405
156.66815,240.749875,315.938025,276.149825,123.017525,433.081025
156.6993,240.768175,316.01255,276.226325,123.0302,433.095975
156.7066,240.802525,316.059575,276.2799,123.0684,433.114575
156.7353,240.848825,316.12505,276.350975,123.093775,433.14405
156.759,240.89195,316.25185,276.3919,123.1083,433.177275
156.778075,240.919075,316.30295,276.4203,123.11825,433.204575
156.803575,240.955175,316.3204,276.48595,123.125175,433.221775
156.8098,240.9915,316.47265,276.555025,123.13275,433.56
156.82155,241.02285,316.538325,276.6034,123.150425,434.468325
156.850025,241.0717,316.559275,276.64255,123.17465,434.47255
156.89565,241.0975,316.610225,276.659725,123.189325,434.6162
156.90815,241.13575,316.639825,276.80615,123.206,435.072125
156.93235,241.203475,316.878,276.83095,123.2251,435.281325
156.952375,241.22045,316.900125,276.848075,123.25215,435.455725
156.978225,241.262725,316.9446,276.8719,123.2666,435.5732
157.005925,241.28115,316.9909,276.89845,123.28935,435.604875
157.01795,241.314075,317.181325,276.927325,123.3161,435.6366
157.0662,241.356425,317.2048,276.977875,123.325025,435.651275
157.091075,241.383775,317.3162,276.996,123.355375,435.675325
157.109075,241.421,317.351925,277.03125,123.3835,435.73135
157.129975,241.438575,317.490825,277.056325,123.41535,435.765075
157.15145,241.4722,317.537175,277.14345,123.45145,436.07365
157.192625,241.515425,317.5751,277.216425,123.473975,436.2592
157.216425,241.5667,317.649575,277.26715,123.487825,436.5059
157.236975,241.579775,317.6786,277.32045,123.53845,436.905875
157.2523,241.601525,317.69275,277.371625,123.553975,436.9735
157.276225,241.63935,317.7206,277.4108,123.573575,437.0666
157.29795,241.677075,317.7699,277.465025,123.591825,437.112875
157.32895,241.737475,317.83955,277.51805,123.60795,437.203275
157.365275,241.7628,317.9196,277.600725,123.646425,437.30265
157.376,241.82755,317.951875,277.65775,123.68645,437.60895
157.39105,241.86385,317.97415,277.704625,123.702325,437.650475
157.407425,241.897,318.013525,277.784275,123.71385,437.8318
157.4569,241.938375,318.174325,277.84305,123.722475,437.846025
157.480875,241.99395,318.17665,277.878,123.732,437.85015
157.49435,242.05025,318.2929,277.908175,123.758475,437.89625
157.523375,242.146425,318.438,277.94485,123.8206,437.8995
157.552625,242.1739,318.455775,277.983625,123.827875,437.926875
157.57515,242.190675,318.5155,278.034,123.8693,437.95525
157.670575,242.25145,318.625275,278.11545,123.889475,437.965725
157.683225,242.28445,318.682825,278.281025,123.901075,437.970875
157.70215,242.344675,318.7544,278.31425,123.912175,438.023425
157.7254,242.4335,318.850075,278.39655,123.94645,438.026225
157.73915,242.4601,318.8719,278.445125,123.972675,438.05375
157.76985,242.5004,318.920075,278.46835,123.9855,438.1279
157.789425,242.5238,318.974725,278.50575,123.995775,438.1668
157.8219,242.550475,319.0899,278.5487,124.00865,438.194725
157.875175,242.575775,319.133925,278.59545,124.050725,438.2198
157.916525,242.642375,319.15895,278.6717,124.068525,438.2639
157.93225,242.67235,319.17945,278.785175,124.080975,438.357775
157.97135,242.71065,319.192425,278.839375,124.106475,438.44025
158.042175,242.75645,319.19405,278.915725,124.130375,438.496375
158.06035,242.813125,319.2043,278.964625,124.1463,438.513725
158.103825,242.92035,319.2056,278.981275,124.160325,438.524275
158.116825,242.93785,319.215275,279.001125,124.193725,438.635925
158.162,242.958025,319.21955,279.085175,124.22595,438.71655
158.1882,242.98315,319.237125,279.149,124.2328,438.946375
158.22185,242.98545,319.299375,279.199275,124.24115,438.993925
158.2804,243.040025,319.310375,279.249075,124.2626,439.0127
158.314525,243.136975,319.318375,279.28525,124.279,439.059525
158.330525,243.148525,319.344575,279.31785,124.293825,439.147425
158.34975,243.175425,319.3684,279.37875,124.30335,439.42785
158.3797,243.213475,319.398675,279.425525,124.3084,439.5156
