SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC07d,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC14a
192.5437,226.4697,,,,,,
192.5609,226.48265,,,,,,
192.56915,226.527375,,,,,,
192.57685,226.55255,,,,,,
192.591425,226.5704,,,,,,
192.5971,226.584925,,,,,,
192.608275,226.610175,,,,,,
192.6182,226.6217,,,,,,
192.624875,226.67405,,,,,,
192.63155,226.68635,,,,,,
192.642875,226.69885,,,,,,
192.65205,226.70865,,,,,,
192.6571,226.74125,,,,,,
192.65955,226.761525,,,,,,
192.685625,226.787775,,,,,,
192.69135,226.7969,,,,,,
192.695775,226.805725,,,,,,
192.716725,226.814875,,,,,,
192.72695,226.826725,,,,,,
192.73565,226.834425,,,,,,
192.743075,226.850925,,,,,,
192.7529,226.863575,,,,,,
192.76445,226.87085,,,,,,
192.770775,226.88725,,,,,,
192.779375,226.899675,,,,,,
192.8011,226.912425,,,,,,
192.8081,226.936675,,,,,,
192.813925,226.954125,,,,,,
192.819625,226.972125,,,,,,
192.822175,227.009725,,,,,,
192.826675,227.034975,,,,,,
192.830875,227.076725,,,,,,
192.839875,227.0844,,,,,,
192.844875,227.107275,,,,,,
192.852425,227.130175,,,,,,
192.85655,227.143875,,,,,,
192.858125,227.152325,,,,,,
192.8668,227.1653,,,,,,
192.8725,227.18385,,,,,,
192.885975,227.208225,,,,,,
192.8921,227.2223,,,,,,
192.900725,227.240575,,,,,,
192.908625,227.25295,,,,,,
192.912675,227.275025,,,,,,
192.918,227.312025,,,,,,
192.92715,227.33535,,,,,,
192.93915,227.35515,,,,,,
192.94765,227.374675,,,,,,
192.9544,227.388175,,,,,,
192.96795,227.396625,,,,,,
192.9803,227.40335,,,,,,
192.99235,227.410925,,,,,,
193.0053,227.421575,,,,,,
193.012725,227.43275,,,,,,
193.020575,227.44235,,,,,,
193.032375,227.450675,,,,,,
193.0352,227.4592,,,,,,
193.04125,227.467875,,,,,,
193.046325,227.4779,,,,,,
193.051375,227.489125,,,,,,
193.057675,227.498975,,,,,,
193.05985,227.515275,,,,,,
193.070325,227.53605,,,,,,
193.073925,227.544775,,,,,,
193.085425,227.553625,,,,,,
193.092175,227.56245,,,,,,
193.095525,227.589275,,,,,,
193.1034,227.606025,,,,,,
193.11075,227.6182,,,,,,
193.116575,227.6385,,,,,,
193.122975,227.648325,,,,,,
193.13505,227.66475,,,,,,
193.15215,227.672975,,,,,,
193.2104,227.682975,,,,,,
193.2407,227.69935,,,,,,
193.3206,227.71345,,,,,,
193.3663,227.728425,,,,,,
193.3762,227.742925,,,,,,
193.40355,227.762475,,,,,,
193.409525,227.778475,,,,,,
193.421075,227.799425,,,,,,
193.44475,227.828875,,,,,,
193.4594,227.85305,,,,,,
193.462775,227.8619,,,,,,
193.471975,227.875975,,,,,,
193.505525,227.894225,,,,,,
193.519325,227.9067,,,,,,
193.533275,227.9262,,,,,,
193.5413,227.9395,,,,,,
193.562625,227.9518,,,,,,
193.571175,227.962075,,,,,,
193.593825,227.978325,,,,,,
193.642275,227.9876,,,,,,
193.65145,227.993675,,,,,,
193.67905,228.002175,,,,,,
193.682175,228.01565,,,,,,
193.7034,228.052175,,,,,,
193.710625,228.0909,,,,,,
193.71475,228.167625,,,,,,
193.732225,228.235675,,,,,,
193.743875,228.268475,,,,,,
193.77035,228.327725,,,,,,
193.780775,228.349,,,,,,
193.795075,228.3595,,,,,,
193.796925,228.38745,,,,,,
193.841675,228.43245,,,,,,
193.8604,228.44865,,,,,,
193.911425,228.49895,,,,,,
193.922425,228.520925,,,,,,
193.992525,228.526025,,,,,,
194.02055,228.55015,,,,,,
194.039725,228.56095,,,,,,
194.0441,228.573025,,,,,,
194.075625,228.58915,,,,,,
194.1604,228.6033,,,,,,
194.21205,228.616425,,,,,,
194.229025,228.625375,,,,,,
194.24015,228.63635,,,,,,
194.2467,228.667775,,,,,,
194.26115,228.69415,,,,,,
194.276175,228.71275,,,,,,
194.293325,228.763425,,,,,,
194.30755,228.779225,,,,,,
194.323225,228.781975,,,,,,
194.33055,228.792125,,,,,,
194.3547,228.797025,,,,,,
194.3684,228.829325,,,,,,
194.372975,228.84585,,,,,,
194.408,228.8584,,,,,,
194.42615,228.888625,,,,,,
194.4461,228.9195,,,,,,
194.4553,228.940225,,,,,,
194.464575,228.959,,,,,,
194.478425,228.9725,,,,,,
194.48705,228.982675,,,,,,
194.50555,228.995575,,,,,,
194.518125,229.006375,,,,,,
194.524125,229.015225,,,,,,
194.54365,229.045475,,,,,,
194.55855,229.06735,,,,,,
194.65335,229.0786,,,,,,
194.665025,229.10945,,,,,,
194.6979,229.12525,,,,,,
194.74575,229.134425,,,,,,
194.75945,229.152425,,,,,,
194.80705,229.1692,,,,,,
194.8236,229.1806,,,,,,
194.8267,229.1998,,,,,,
194.8697,229.2157,,,,,,
194.8939,229.225575,,,,,,
194.90425,229.24395,,,,,,
194.930925,229.259,,,,,,
194.9468,229.2723,,,,,,
194.97105,229.2896,,,,,,
194.991875,229.310075,,,,,,
194.999025,229.330675,,,,,,
195.0107,229.3469,,,,,,
195.027225,229.35585,,,,,,
195.03825,229.36955,,,,,,
195.05155,229.381675,,,,,,
195.063475,229.394225,,,,,,
195.088175,229.4084,,,,,,
195.0939,229.416725,,,,,,
195.104225,229.427975,,,,,,
195.105425,229.433525,,,,,,
195.117025,229.441425,,,,,,
195.128225,229.4531,,,,,,
195.13445,229.461675,,,,,,
195.144825,229.477975,,,,,,
195.153925,229.521725,,,,,,
195.173,229.55735,,,,,,
195.19875,229.581075,,,,,,
195.2084,229.595475,,,,,,
195.211775,229.61985,,,,,,
195.2226,229.63745,,,,,,
195.240425,229.65955,,,,,,
195.24575,229.67195,,,,,,
195.276775,229.679,,,,,,
195.27825,229.6919,,,,,,
195.289925,229.732625,,,,,,
195.3342,229.748125,,,,,,
195.3449,229.765,,,,,,
195.365025,229.7668,,,,,,
195.383875,229.7845,,,,,,
195.395425,229.802,,,,,,
195.4154,229.82275,,,,,,
195.433125,229.837675,,,,,,
195.44485,229.847775,,,,,,
195.457375,229.858075,,,,,,
195.4692,229.86625,,,,,,
195.474675,229.87275,,,,,,
195.482,229.885,,,,,,
195.492975,229.8926,,,,,,
195.503075,229.89845,,,,,,
195.5077,229.90895,,,,,,
195.514725,229.92,,,,,,
195.525275,229.9671,,,,,,
195.532,230.004975,,,,,,
195.538525,230.026825,,,,,,
195.545925,230.0517,,,,,,
195.559525,230.073825,,,,,,
195.597975,230.08895,,,,,,
195.625575,230.09865,,,,,,
195.64105,230.1083,,,,,,
195.691075,230.1247,,,,,,
195.6965,230.135675,,,,,,
195.7028,230.151375,,,,,,
195.7087,230.17065,,,,,,
195.723675,230.19815,,,,,,
195.7346,230.229975,,,,,,
195.737175,230.25085,,,,,,
195.7446,230.2828,,,,,,
195.751075,230.301775,,,,,,
195.755425,230.418675,,,,,,
195.761475,230.441725,,,,,,
195.7639,230.458075,,,,,,
195.769025,230.474575,,,,,,
195.775225,230.489275,,,,,,
195.783275,230.512525,,,,,,
195.788925,230.520175,,,,,,
195.7922,230.526125,,,,,,
195.81725,230.54265,,,,,,
195.822375,230.6116,,,,,,
195.826775,230.63865,,,,,,
195.9484,230.657,,,,,,
195.951325,230.6789,,,,,,
195.9655,230.734725,,,,,,
195.9796,230.76395,,,,,,
195.990125,230.8109,,,,,,
196.00325,230.834225,,,,,,
196.012825,230.863175,,,,,,
196.024275,230.8981,,,,,,
196.029725,230.9191,,,,,,
196.03655,230.93,,,,,,
196.04615,230.943325,,,,,,
196.05405,230.9543,,,,,,
196.080275,230.96925,,,,,,
196.090975,230.98135,,,,,,
196.10005,230.98995,,,,,,
196.107975,231.01725,,,,,,
196.117425,231.031375,,,,,,
196.1369,231.048075,,,,,,
196.150925,231.05635,,,,,,
196.169075,231.08085,,,,,,
196.174925,231.092325,,,,,,
196.19065,231.105325,,,,,,
196.194075,231.134025,,,,,,
196.211875,231.1496,,,,,,
196.2234,231.181525,,,,,,
196.23055,231.196125,,,,,,
196.242825,231.211575,,,,,,
196.252425,231.237025,,,,,,
196.26025,231.25165,,,,,,
196.280225,231.260775,,,,,,
196.2918,231.284525,,,,,,
196.295625,231.30355,,,,,,
196.307025,231.325475,,,,,,
196.324275,231.343375,,,,,,
196.333775,231.361725,,,,,,
196.34235,231.3751,,,,,,
196.3612,231.4027,,,,,,
196.37515,231.412975,,,,,,
196.384625,231.432325,,,,,,
196.414575,231.4481,,,,,,
196.44455,231.4551,,,,,,
196.45705,231.473925,,,,,,
196.4639,231.48335,,,,,,
196.46925,231.49755,,,,,,
196.478425,231.51295,,,,,,
196.4911,231.531425,,,,,,
196.499,231.549025,,,,,,
196.50505,231.577675,,,,,,
196.519375,231.605425,,,,,,
196.535225,231.66885,,,,,,
196.546975,231.6783,,,,,,
196.552975,231.721275,,,,,,
196.571475,231.734125,,,,,,
196.58145,231.750825,,,,,,
196.592075,231.757475,,,,,,
196.5949,231.76815,,,,,,
196.61595,231.7728,,,,,,
196.631675,231.777725,,,,,,
196.63985,231.7851,,,,,,
196.651925,231.793125,,,,,,
196.69615,231.80135,,,,,,
196.702,231.808025,,,,,,
196.709025,231.81465,,,,,,
196.7165,231.8213,,,,,,
196.718825,231.82965,,,,,,
196.722975,231.835525,,,,,,
196.7275,231.8443,,,,,,
196.733425,231.85075,,,,,,
196.74905,231.872,,,,,,
196.75415,231.880425,,,,,,
196.758575,231.8862,,,,,,
196.7685,231.89395,,,,,,
196.7758,231.8988,,,,,,
196.7849,231.9047,,,,,,
196.8092,231.90865,,,,,,
196.866,231.914275,,,,,,
196.876625,231.920125,,,,,,
196.903375,231.9253,,,,,,
196.925425,231.9365,,,,,,
196.93165,231.94945,,,,,,
196.937325,231.956975,,,,,,
196.944075,231.974425,,,,,,
196.9537,231.991225,,,,,,
196.9588,232.037975,,,,,,
196.968675,232.060675,,,,,,
196.97655,232.1044,,,,,,
196.982,232.122175,,,,,,
196.9994,232.1413,,,,,,
197.022175,232.1554,,,,,,
197.05055,232.3366,,,,,,
197.06155,232.365575,,,,,,
197.065425,232.392825,,,,,,
197.077225,232.4461,,,,,,
197.092125,232.486475,,,,,,
197.10435,232.513475,,,,,,
197.11875,232.550675,,,,,,
197.125775,232.576275,,,,,,
197.1551,232.597475,,,,,,
197.180525,232.613925,,,,,,
197.18775,232.62955,,,,,,
197.191675,232.6493,,,,,,
197.197425,232.66505,,,,,,
197.215025,232.69055,,,,,,
197.229425,232.71275,,,,,,
197.253,232.720525,,,,,,
197.2679,232.740375,,,,,,
197.2971,232.7578,,,,,,
197.31025,232.786275,,,,,,
197.32285,232.79795,,,,,,
197.330775,232.828175,,,,,,
197.3409,232.8438,,,,,,
197.3491,232.8555,,,,,,
197.354,232.88015,,,,,,
197.3629,232.889,,,,,,
197.382575,232.9125,,,,,,
197.399475,232.928725,,,,,,
197.405925,232.943425,,,,,,
197.413,232.95445,,,,,,
197.42025,232.967525,,,,,,
197.42865,232.98285,,,,,,
197.434575,233.00305,,,,,,
197.444575,233.020575,,,,,,
197.45025,233.0397,,,,,,
197.472775,233.062875,,,,,,
197.4878,233.07885,,,,,,
197.533225,233.089825,,,,,,
197.552075,233.110875,,,,,,
197.574775,233.1379,,,,,,
197.584275,233.149275,,,,,,
197.59415,233.165875,,,,,,
197.601775,233.175475,,,,,,
197.616575,233.183775,,,,,,
197.61975,233.208325,,,,,,
197.626775,233.243925,,,,,,
197.632,233.27385,,,,,,
197.642425,233.30815,,,,,,
197.644525,233.319825,,,,,,
197.6481,233.3464,,,,,,
197.658825,233.37855,,,,,,
197.664825,233.479775,,,,,,
197.668525,233.543775,,,,,,
197.6717,233.565875,,,,,,
197.679375,233.5769,,,,,,
197.68485,233.61135,,,,,,
197.689925,233.6245,,,,,,
197.6962,233.641625,,,,,,
197.69865,233.703375,,,,,,
197.712225,233.7367,,,,,,
197.760125,233.752325,,,,,,
197.7886,233.768275,,,,,,
197.8002,233.803575,,,,,,
197.80895,233.82975,,,,,,
197.81445,233.8653,,,,,,
197.819775,233.885975,,,,,,
197.829275,233.9034,,,,,,
197.83565,233.925475,,,,,,
197.84875,233.941125,,,,,,
197.854425,233.95505,,,,,,
197.858375,233.978725,,,,,,
197.86215,234.0033,,,,,,
197.8814,234.02255,,,,,,
197.893325,234.03595,,,,,,
197.90525,234.051225,,,,,,
197.93385,234.07015,,,,,,
197.943625,234.1235,,,,,,
197.95315,234.140725,,,,,,
197.958875,234.16675,,,,,,
197.9649,234.18795,,,,,,
197.972225,234.201575,,,,,,
197.988525,234.2189,,,,,,
197.99245,234.236475,,,,,,
197.99705,234.26215,,,,,,
198.01165,234.289975,,,,,,
198.017425,234.293175,,,,,,
198.0239,234.311475,,,,,,
198.0313,234.319375,,,,,,
198.051325,234.322225,,,,,,
198.07075,234.332225,,,,,,
198.0906,234.346975,,,,,,
198.092475,234.3696,,,,,,
198.107725,234.3953,,,,,,
198.1253,234.4102,,,,,,
198.135125,234.455425,,,,,,
198.149025,234.48055,,,,,,
198.171425,234.502925,,,,,,
198.1878,234.52045,,,,,,
198.19565,234.542025,,,,,,
198.2056,234.5536,,,,,,
198.21365,234.57815,,,,,,
198.218075,234.632675,,,,,,
198.227275,234.647175,,,,,,
198.235275,234.66005,,,,,,
198.239325,234.668225,,,,,,
198.247275,234.707975,,,,,,
198.257625,234.75155,,,,,,
198.266175,234.787575,,,,,,
198.2708,234.834425,,,,,,
198.286925,234.8688,,,,,,
198.299175,234.89915,,,,,,
198.3212,234.912,,,,,,
198.3301,234.949675,,,,,,
198.340225,234.98265,,,,,,
198.350575,235.008825,,,,,,
198.35995,235.0309,,,,,,
198.374075,235.048275,,,,,,
198.3975,235.059625,,,,,,
198.408375,235.085175,,,,,,
198.4285,235.0929,,,,,,
198.48775,235.1136,,,,,,
198.51285,235.128875,,,,,,
198.523325,235.1508,,,,,,
198.552025,235.172625,,,,,,
198.560375,235.181575,,,,,,
198.567625,235.203825,,,,,,
198.582725,235.21995,,,,,,
198.59875,235.22845,,,,,,
198.60425,235.236775,,,,,,
198.606625,235.274225,,,,,,
198.61345,235.289875,,,,,,
198.62335,235.32785,,,,,,
198.631125,235.335375,,,,,,
198.64885,235.3446,,,,,,
198.661175,235.35445,,,,,,
198.6701,235.37515,,,,,,
198.680175,235.3921,,,,,,
198.6837,235.400775,,,,,,
198.694275,235.423175,,,,,,
198.69965,235.447825,,,,,,
198.70445,235.476825,,,,,,
198.7078,235.48975,,,,,,
198.71585,235.5114,,,,,,
198.722275,235.519975,,,,,,
198.727125,235.535525,,,,,,
198.73075,235.5542,,,,,,
198.734575,235.567125,,,,,,
198.739125,235.585425,,,,,,
198.745425,235.595675,,,,,,
198.753875,235.61735,,,,,,
198.757775,235.63555,,,,,,
198.7754,235.652375,,,,,,
198.77955,235.66195,,,,,,
198.783625,235.68655,,,,,,
198.7937,235.70045,,,,,,
198.797225,235.70485,,,,,,
198.800675,235.7326,,,,,,
198.804325,235.7438,,,,,,
198.85655,235.76305,,,,,,
198.957225,235.793825,,,,,,
198.98995,235.811375,,,,,,
199.02515,235.81855,,,,,,
199.0283,235.83195,,,,,,
199.03715,235.855475,,,,,,
199.07585,235.871975,,,,,,
199.1479,235.87935,,,,,,
199.17415,235.897075,,,,,,
199.229875,235.908325,,,,,,
199.25885,235.928375,,,,,,
199.292925,235.949425,,,,,,
199.3162,235.98515,,,,,,
199.324875,235.992675,,,,,,
199.35895,236.007825,,,,,,
199.37385,236.0174,,,,,,
199.388725,236.049275,,,,,,
199.401825,236.07415,,,,,,
199.4346,236.096075,,,,,,
199.442025,236.1077,,,,,,
199.468575,236.120325,,,,,,
199.4776,236.134,,,,,,
199.5462,236.149525,,,,,,
199.577075,236.158675,,,,,,
199.61225,236.172575,,,,,,
199.6247,236.207,,,,,,
199.6367,236.24065,,,,,,
199.6885,236.280325,,,,,,
199.692675,236.3148,,,,,,
199.7002,236.35675,,,,,,
199.709125,236.383825,,,,,,
199.75385,236.415125,,,,,,
199.76695,236.432175,,,,,,
199.787825,236.460025,,,,,,
199.81405,236.4831,,,,,,
199.844225,236.51675,,,,,,
199.858275,236.530275,,,,,,
199.86445,236.5477,,,,,,
199.87375,236.56545,,,,,,
199.933925,236.5774,,,,,,
199.9481,236.595475,,,,,,
199.96085,236.6054,,,,,,
199.980125,236.64595,,,,,,
199.98795,236.665525,,,,,,
200.047825,236.684575,,,,,,
200.0778,236.69915,,,,,,
200.0908,236.721825,,,,,,
200.1035,236.7364,,,,,,
200.1195,236.7586,,,,,,
200.1985,236.791225,,,,,,
200.221675,236.805675,,,,,,
200.232575,236.8195,,,,,,
200.270975,236.872825,,,,,,
200.275725,236.909425,,,,,,
200.2852,236.965825,,,,,,
200.31415,237.00335,,,,,,
200.3395,237.04075,,,,,,
200.347125,237.053975,,,,,,
200.369225,237.075475,,,,,,
200.39375,237.11075,,,,,,
200.404175,237.131675,,,,,,
200.42475,237.157425,,,,,,
200.44275,237.232525,,,,,,
200.52235,237.251175,,,,,,
200.5341,237.2826,,,,,,
200.543025,237.30275,,,,,,
200.5478,237.331325,,,,,,
200.569725,237.35455,,,,,,
200.615625,237.3777,,,,,,
200.636925,237.4126,,,,,,
200.646925,237.431075,,,,,,
200.654675,237.448975,,,,,,
200.665325,237.471375,,,,,,
200.7101,237.49045,,,,,,
200.71785,237.5049,,,,,,
200.735425,237.51545,,,,,,
200.76535,237.5282,,,,,,
200.7769,237.5441,,,,,,
200.79125,237.57175,,,,,,
200.843575,237.585775,,,,,,
200.86565,237.60185,,,,,,
200.86765,237.62245,,,,,,
200.885625,237.6499,,,,,,
200.918325,237.668175,,,,,,
200.927825,237.6904,,,,,,
200.931725,237.712875,,,,,,
200.94425,237.736425,,,,,,
200.95115,237.76895,,,,,,
201.00125,237.792275,,,,,,
201.0343,237.80185,,,,,,
201.05415,237.8372,,,,,,
201.07965,237.901575,,,,,,
201.091375,237.934825,,,,,,
201.13315,237.945625,,,,,,
201.149375,237.968275,,,,,,
201.158775,237.97845,,,,,,
201.2215,237.990075,,,,,,
201.249025,238.003975,,,,,,
201.286325,238.01705,,,,,,
201.308025,238.031125,,,,,,
201.31535,238.047875,,,,,,
201.392525,238.06825,,,,,,
201.417825,238.09025,,,,,,
201.4249,238.104825,,,,,,
201.435825,238.117125,,,,,,
201.53645,238.13075,,,,,,
201.601275,238.147925,,,,,,
201.64415,238.162025,,,,,,
201.64675,238.1905,,,,,,
201.66925,238.2115,,,,,,
201.684425,238.230625,,,,,,
201.68705,238.245725,,,,,,
201.729275,238.277925,,,,,,
201.73535,238.307725,,,,,,
201.7641,238.32835,,,,,,
201.78215,238.3418,,,,,,
201.7871,238.35585,,,,,,
201.798425,238.381625,,,,,,
201.8155,238.4429,,,,,,
201.827225,238.463525,,,,,,
201.837075,238.483575,,,,,,
201.85335,238.49735,,,,,,
201.8815,238.51245,,,,,,
201.9197,238.527425,,,,,,
201.941975,238.54725,,,,,,
201.946775,238.570075,,,,,,
201.9517,238.602,,,,,,
201.95845,238.61715,,,,,,
201.964075,238.63575,,,,,,
201.980275,238.666075,,,,,,
201.9856,238.6763,,,,,,
202.003575,238.6816,,,,,,
202.0385,238.6914,,,,,,
202.042975,238.69715,,,,,,
202.054725,238.711975,,,,,,
202.06865,238.73045,,,,,,
202.085,238.738825,,,,,,
202.09355,238.75145,,,,,,
202.114375,238.768825,,,,,,
202.125125,238.77755,,,,,,
202.13575,238.7926,,,,,,
202.1492,238.8333,,,,,,
202.1775,238.84925,,,,,,
202.186775,238.9021,,,,,,
202.1965,238.93145,,,,,,
202.211475,238.944825,,,,,,
202.236675,238.956,,,,,,
202.25135,238.966675,,,,,,
202.2798,238.97585,,,,,,
202.293025,238.98325,,,,,,
202.306075,238.989675,,,,,,
202.317,238.994075,,,,,,
202.328175,239.00025,,,,,,
202.335275,239.005275,,,,,,
202.35705,239.0143,,,,,,
202.368425,239.0211,,,,,,
202.388425,239.034325,,,,,,
202.41655,239.04065,,,,,,
202.43325,239.04855,,,,,,
202.435375,239.0579,,,,,,
202.442725,239.0655,,,,,,
202.4598,239.071675,,,,,,
202.4691,239.079525,,,,,,
202.481275,239.08685,,,,,,
202.4984,239.094825,,,,,,
202.51255,239.103725,,,,,,
202.526575,239.12445,,,,,,
202.532925,239.1479,,,,,,
202.547425,239.17995,,,,,,
202.553825,239.21185,,,,,,
202.56385,239.2341,,,,,,
202.57715,239.259525,,,,,,
202.58775,239.298175,,,,,,
202.606425,239.4098,,,,,,
202.613525,239.424475,,,,,,
202.635575,239.4512,,,,,,
202.655425,239.466525,,,,,,
202.674025,239.4983,,,,,,
202.6821,239.514325,,,,,,
202.686875,239.5353,,,,,,
202.693675,239.55365,,,,,,
202.696675,239.57785,,,,,,
202.704625,239.58765,,,,,,
202.70815,239.610375,,,,,,
202.7215,239.62635,,,,,,
202.7329,239.65025,,,,,,
202.762975,239.678625,,,,,,
202.781875,239.7009,,,,,,
202.78425,239.72465,,,,,,
202.79175,239.747825,,,,,,
202.806075,239.7894,,,,,,
202.81195,239.807,,,,,,
202.823175,239.8214,,,,,,
202.84805,239.836725,,,,,,
202.857725,239.860775,,,,,,
202.86,239.876875,,,,,,
202.878375,239.89255,,,,,,
202.886975,239.9067,,,,,,
202.905175,239.9205,,,,,,
202.918375,239.930925,,,,,,
202.922775,239.9517,,,,,,
202.928325,239.965075,,,,,,
202.9375,239.975325,,,,,,
202.94545,239.98775,,,,,,
202.96015,239.994825,,,,,,
202.96885,240.00335,,,,,,
202.97555,240.014425,,,,,,
202.980925,240.025475,,,,,,
202.997475,240.03425,,,,,,
203.01035,240.045325,,,,,,
203.0283,240.0532,,,,,,
203.0366,240.063875,,,,,,
203.0824,240.07765,,,,,,
203.09295,240.0947,,,,,,
203.11975,240.10105,,,,,,
203.12735,240.108975,,,,,,
203.159275,240.131825,,,,,,
203.182875,240.14285,,,,,,
203.187725,240.155125,,,,,,
203.206125,240.162875,,,,,,
203.22535,240.1729,,,,,,
203.2339,240.193,,,,,,
203.27605,240.222525,,,,,,
203.2872,240.248375,,,,,,
203.295175,240.277375,,,,,,
203.307825,240.287075,,,,,,
203.333225,240.298175,,,,,,
203.3582,240.303025,,,,,,
203.37135,240.31875,,,,,,
203.386275,240.33,,,,,,
203.40425,240.343125,,,,,,
203.4175,240.352325,,,,,,
203.436,240.360525,,,,,,
203.4442,240.37885,,,,,,
203.453125,240.390275,,,,,,
203.459875,240.423575,,,,,,
203.47205,240.437275,,,,,,
203.482025,240.4522,,,,,,
203.491325,240.4635,,,,,,
203.494475,240.4788,,,,,,
203.524125,240.4823,,,,,,
203.533075,240.49605,,,,,,
203.542675,240.509275,,,,,,
203.551975,240.519825,,,,,,
203.56765,240.528825,,,,,,
203.5818,240.54165,,,,,,
203.587675,240.560725,,,,,,
203.596275,240.57445,,,,,,
203.60795,240.58535,,,,,,
203.613975,240.599225,,,,,,
203.634975,240.618025,,,,,,
203.652075,240.631575,,,,,,
203.6696,240.649275,,,,,,
203.67565,240.6624,,,,,,
203.6821,240.68115,,,,,,
203.692725,240.700675,,,,,,
203.700075,240.71985,,,,,,
203.7056,240.730525,,,,,,
203.7175,240.751325,,,,,,
203.732475,240.778525,,,,,,
203.7425,240.81785,,,,,,
203.75275,240.8301,,,,,,
203.75415,240.84455,,,,,,
203.7599,240.8531,,,,,,
203.767475,240.86355,,,,,,
203.772675,240.873175,,,,,,
203.778575,240.883075,,,,,,
203.78545,240.88915,,,,,,
203.7979,240.895125,,,,,,
203.8106,240.9025,,,,,,
203.817125,240.91125,,,,,,
203.824675,240.928925,,,,,,
203.835675,240.935975,,,,,,
203.850375,240.96855,,,,,,
203.85915,240.9842,,,,,,
203.861625,241.009175,,,,,,
203.87445,241.03855,,,,,,
203.89545,241.05025,,,,,,
203.902125,241.07555,,,,,,
203.921925,241.0808,,,,,,
203.9382,241.092275,,,,,,
203.943675,241.111025,,,,,,
203.952425,241.1547,,,,,,
203.967825,241.165,,,,,,
203.988225,241.17675,,,,,,
204.00035,241.1876,,,,,,
204.02475,241.2017,,,,,,
204.0299,241.2158,,,,,,
204.04115,241.225275,,,,,,
204.048325,241.2432,,,,,,
204.064575,241.263625,,,,,,
204.067325,241.286125,,,,,,
204.072725,241.30175,,,,,,
204.085725,241.31405,,,,,,
204.094625,241.32965,,,,,,
204.107075,241.33905,,,,,,
204.113775,241.3492,,,,,,
204.12335,241.359475,,,,,,
