SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC07b,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC12a,SPK_SPKC14a
385.309475,,480.31025,,,421.960625,,,385.24765
385.4098,,480.322925,,,421.973725,,,385.43655
385.54485,,480.375875,,,422.04515,,,385.6517
385.61255,,480.393175,,,422.181275,,,385.6899
385.6576,,480.399525,,,422.301125,,,385.70965
385.70625,,480.438525,,,422.4794,,,385.7544
385.7153,,480.549175,,,422.56355,,,385.9095
385.722425,,480.560125,,,422.576875,,,385.9338
385.8839,,480.583725,,,422.578,,,385.9966
385.9023,,480.6176,,,422.591875,,,386.0064
385.911375,,480.637675,,,422.612475,,,386.036275
385.98035,,480.648125,,,422.62155,,,386.30815
385.991275,,480.656375,,,422.633575,,,386.386675
386.11015,,480.68765,,,422.64425,,,386.509775
386.147375,,480.69825,,,422.66075,,,386.5147
386.163025,,480.70985,,,422.6924,,,386.639375
386.225825,,480.737425,,,422.701175,,,386.666425
386.39895,,480.761125,,,422.749475,,,386.6886
386.41175,,480.774975,,,422.7876,,,386.769525
386.54885,,480.78325,,,422.873525,,,386.7708
386.573975,,480.7887,,,423.0477,,,386.7774
386.602225,,480.8131,,,423.1543,,,386.785275
386.674675,,480.820125,,,423.2795,,,386.804575
386.727575,,480.863175,,,423.591225,,,386.821975
386.76905,,480.871575,,,423.700775,,,386.975825
386.928825,,480.88875,,,423.729225,,,387.563525
386.951775,,480.928825,,,423.845325,,,387.60555
387.000125,,480.949075,,,423.8668,,,387.950775
387.074125,,480.954375,,,424.05635,,,387.9871
387.175975,,480.982925,,,424.10235,,,387.9938
387.2403,,480.99175,,,424.165525,,,388.00055
387.26485,,481.0166,,,424.3119,,,388.167025
387.292275,,481.051975,,,424.394,,,388.24235
387.4161,,481.07315,,,424.531125,,,388.2764
387.477425,,481.089125,,,424.75275,,,388.443825
387.643425,,481.109075,,,424.81925,,,388.803625
387.682675,,481.1242,,,424.872175,,,388.897675
387.709725,,481.158275,,,424.955775,,,388.9854
387.7486,,481.171375,,,424.989625,,,389.133925
387.93865,,481.1841,,,425.024075,,,389.1464
387.96735,,481.1995,,,425.038125,,,389.165825
387.969925,,481.219575,,,425.0601,,,389.2334
387.98895,,481.225375,,,425.075475,,,389.2392
387.9961,,481.241075,,,425.08355,,,389.336
388.026125,,481.2742,,,425.112725,,,389.486325
388.035825,,481.292775,,,425.150175,,,389.583825
388.037175,,481.296325,,,425.18405,,,389.637375
388.058825,,481.333975,,,425.239225,,,389.743525
388.170975,,481.3527,,,425.2503,,,389.755275
388.211975,,481.3993,,,425.31615,,,389.878875
388.2344,,481.42115,,,425.3408,,,389.90575
388.33145,,481.452675,,,425.36205,,,389.925825
388.4872,,481.4875,,,425.397075,,,389.947175
388.6202,,481.5492,,,425.452625,,,389.9598
388.64625,,481.557525,,,425.470575,,,390.237625
388.656325,,481.604025,,,425.494375,,,390.25285
388.70715,,481.60955,,,425.54115,,,390.404575
388.8588,,481.630225,,,425.5424,,,390.4153
388.8831,,481.63835,,,425.5704,,,390.42635
388.93125,,481.646975,,,425.6219,,,390.428675
388.97335,,481.654775,,,425.641625,,,390.4418
388.998925,,481.704775,,,425.654975,,,390.619625
389.05315,,481.7179,,,425.6882,,,390.65725
389.110125,,481.785625,,,425.721475,,,390.860225
389.117875,,481.802675,,,425.7697,,,390.916975
389.173725,,481.829225,,,425.871225,,,390.983475
389.19575,,481.91075,,,426.0384,,,390.99235
389.2115,,481.948775,,,426.09895,,,391.281125
389.230325,,481.95525,,,426.1323,,,391.34865
389.403,,481.98725,,,426.19505,,,391.370125
389.4149,,482.0218,,,426.3953,,,391.398425
389.452925,,482.03355,,,426.397425,,,391.459425
389.545325,,482.03545,,,426.5505,,,391.476425
389.571925,,482.053125,,,426.55465,,,391.5842
389.5983,,482.09955,,,426.58375,,,391.59535
389.692575,,482.144225,,,426.594,,,391.6047
389.69655,,482.176575,,,426.65905,,,391.619975
389.727175,,482.1945,,,426.685475,,,391.630775
389.840725,,482.252475,,,426.6909,,,391.780875
389.85515,,482.311525,,,426.756125,,,391.795275
389.94755,,482.3205,,,426.815075,,,392.16815
389.982675,,482.329975,,,426.92215,,,392.18225
390.094,,482.38355,,,426.9392,,,392.227225
390.148275,,482.43905,,,426.950525,,,392.231825
390.1677,,482.4486,,,426.961075,,,392.356975
390.238375,,482.47095,,,426.9763,,,392.4366
390.2664,,482.492575,,,426.996475,,,392.45705
390.26825,,482.511,,,427.02325,,,392.616425
390.2965,,482.532425,,,427.059875,,,392.6679
390.47935,,482.574025,,,427.08025,,,393.020975
390.5271,,482.584325,,,427.1153,,,393.04065
390.548225,,482.6101,,,427.150975,,,393.174625
390.564575,,482.615925,,,427.2046,,,393.4369
390.5706,,482.687475,,,427.246675,,,393.538575
390.5848,,482.695775,,,427.361925,,,393.546225
390.60425,,482.70165,,,427.40085,,,393.5523
390.6184,,482.72435,,,427.52375,,,393.554525
390.661025,,482.757075,,,427.575725,,,393.5925
390.750175,,482.798925,,,427.591275,,,393.935075
390.78315,,482.81985,,,427.6146,,,393.9621
390.830275,,482.83075,,,427.7748,,,393.963925
390.858525,,482.920825,,,427.881475,,,393.98345
390.980925,,483,,,427.9578,,,394.0511
391.149625,,483.008225,,,428.032525,,,394.0915
391.18125,,483.0304,,,428.215,,,394.3944
391.22025,,483.039975,,,428.2502,,,394.417425
391.234775,,483.066325,,,428.259675,,,394.789525
391.2704,,483.15515,,,428.3725,,,394.851875
391.36325,,483.182175,,,428.4387,,,394.868575
391.39375,,483.2283,,,428.503,,,394.884
391.417725,,483.256675,,,428.66695,,,394.986125
391.428525,,483.2703,,,428.785325,,,395.057725
391.474925,,483.278425,,,428.806875,,,395.20065
391.6378,,483.348225,,,429.063425,,,395.341225
391.71825,,483.389675,,,429.1388,,,395.37245
391.755975,,483.40225,,,429.168,,,395.381675
391.788825,,483.42105,,,429.45535,,,395.583375
391.854825,,483.437625,,,429.5688,,,395.7178
391.942525,,483.454925,,,429.6251,,,395.7495
391.9941,,483.4818,,,430.1303,,,396.1593
392.269675,,483.518725,,,430.800425,,,396.203225
392.310125,,483.537775,,,430.825825,,,396.24265
392.385175,,483.5464,,,431.12515,,,396.314925
392.684725,,483.60125,,,431.33615,,,396.649875
392.8808,,483.6248,,,431.5487,,,396.6654
392.972975,,483.63275,,,431.835175,,,396.7283
393.029375,,483.645075,,,432.322075,,,396.7309
393.0384,,483.654825,,,433.2919,,,397.2234
393.11195,,483.670325,,,433.920625,,,397.281425
393.12095,,483.677325,,,434.1335,,,397.518925
393.22185,,483.689225,,,434.2316,,,397.54855
393.34155,,483.698175,,,434.29765,,,397.58235
393.355775,,483.7086,,,434.314525,,,397.597375
393.37105,,483.73585,,,434.409475,,,397.611525
393.47105,,483.74935,,,434.502525,,,397.632125
393.501625,,483.7838,,,434.5528,,,397.640175
393.509675,,483.787225,,,434.6364,,,397.64435
393.5168,,483.878825,,,434.6621,,,397.65215
393.542975,,483.935025,,,434.66885,,,397.998875
393.5594,,483.945175,,,434.776425,,,398.08125
393.608625,,483.993325,,,434.7974,,,398.167
393.6743,,484.0186,,,434.8316,,,398.40365
393.676775,,484.039,,,434.9273,,,398.4357
393.86365,,484.053425,,,434.967125,,,398.48985
393.867975,,484.065,,,435.0569,,,398.643075
393.8726,,484.070375,,,435.1538,,,399.020625
393.91405,,484.08015,,,435.175275,,,399.036675
393.9821,,484.088725,,,435.22065,,,399.073425
394.05495,,484.095,,,435.594725,,,399.0986
394.105,,484.122425,,,435.808775,,,399.1232
394.126625,,484.126075,,,435.8112,,,399.43335
394.13845,,484.132725,,,435.948575,,,399.460775
394.21865,,484.1926,,,436.071475,,,399.504125
394.239425,,484.198625,,,436.301325,,,399.6144
394.24535,,484.216125,,,436.37745,,,399.831125
394.256925,,484.234025,,,437.193425,,,399.94035
394.39295,,484.241775,,,437.206725,,,399.959825
394.419175,,484.265275,,,437.717075,,,400.033825
394.447675,,484.305775,,,437.754475,,,400.04485
394.473,,484.34045,,,437.7996,,,400.05495
394.47865,,484.38535,,,437.82315,,,400.05595
394.6604,,484.391125,,,437.861725,,,400.097825
394.9014,,484.511925,,,437.884075,,,400.123125
394.909725,,,,,437.91095,,,400.18535
394.92665,,,,,438.1659,,,400.2173
394.950525,,,,,438.258725,,,400.384025
394.999275,,,,,438.3043,,,400.5267
395.0062,,,,,438.32525,,,400.9156
395.01415,,,,,438.35795,,,400.9935
395.0659,,,,,438.780575,,,401.403
395.07035,,,,,438.8439,,,401.453375
395.072625,,,,,438.883475,,,401.49545
395.321475,,,,,438.964525,,,401.538775
395.366875,,,,,438.98725,,,401.5647
395.38395,,,,,439.03215,,,401.7414
395.43285,,,,,439.247525,,,401.89465
395.485675,,,,,439.3941,,,401.979525
395.549425,,,,,439.45205,,,402.0151
395.62035,,,,,439.50295,,,402.018225
395.626975,,,,,439.8653,,,402.039575
395.7289,,,,,439.89245,,,402.0571
395.74735,,,,,440.22335,,,402.071425
395.75205,,,,,440.240425,,,402.089475
395.78925,,,,,440.26965,,,402.094525
396.261125,,,,,440.357925,,,402.3984
396.30195,,,,,440.567375,,,402.4535
396.5928,,,,,440.607025,,,402.4838
396.618075,,,,,440.722125,,,402.500025
396.623775,,,,,440.768375,,,402.5175
396.651325,,,,,440.90065,,,402.5291
396.665525,,,,,441.009975,,,402.5469
396.6676,,,,,441.171425,,,402.56465
396.707975,,,,,441.424475,,,402.589975
396.96635,,,,,441.499775,,,402.6171
397.13145,,,,,441.523675,,,402.637325
397.16055,,,,,441.7586,,,402.8335
397.16435,,,,,441.895125,,,402.86645
397.181525,,,,,441.9228,,,402.956525
397.194725,,,,,442.02535,,,403.015675
397.204325,,,,,442.19485,,,403.258
397.270425,,,,,442.2225,,,403.274825
397.348575,,,,,442.246825,,,403.34935
397.551675,,,,,442.277125,,,403.415025
397.62505,,,,,442.38665,,,403.758
397.6408,,,,,442.829575,,,403.80005
397.6919,,,,,442.8656,,,404.0388
397.7113,,,,,442.92705,,,404.161525
397.8386,,,,,443.315925,,,404.27055
398.0517,,,,,443.321025,,,404.29075
398.16375,,,,,443.3876,,,404.4725
398.239975,,,,,443.479675,,,404.5093
398.34955,,,,,443.76345,,,404.627125
398.561,,,,,443.766875,,,404.6708
398.5772,,,,,443.95755,,,404.75565
398.592925,,,,,444.304225,,,404.79255
398.74215,,,,,444.36495,,,404.8202
399.039375,,,,,444.455025,,,404.894225
399.074825,,,,,444.83585,,,404.9202
399.1779,,,,,444.9783,,,404.948025
399.26475,,,,,445.226525,,,404.96715
399.279125,,,,,445.446175,,,405.0927
399.502225,,,,,445.5068,,,405.457975
399.539675,,,,,445.847975,,,405.49405
399.668,,,,,445.869425,,,405.540075
399.8689,,,,,445.894025,,,405.565075
399.913625,,,,,445.93755,,,405.57665
400.033,,,,,445.982375,,,405.608075
400.05535,,,,,446.120625,,,405.644425
400.113825,,,,,446.153525,,,405.67315
400.1795,,,,,446.166975,,,405.8355
400.32445,,,,,446.279525,,,405.9169
400.373925,,,,,446.339825,,,406.000675
400.432075,,,,,446.47115,,,406.025425
400.446775,,,,,446.5735,,,406.050375
400.5265,,,,,446.619625,,,406.0757
400.669675,,,,,446.680375,,,406.124625
400.7708,,,,,446.86455,,,406.227725
400.905575,,,,,446.9661,,,406.241525
400.91105,,,,,447.091175,,,406.7128
401.099075,,,,,447.1296,,,406.768925
401.19215,,,,,447.2453,,,406.804925
401.24405,,,,,447.271075,,,406.89215
401.29855,,,,,447.359775,,,407.207625
401.4213,,,,,447.407775,,,407.26125
401.42445,,,,,447.63215,,,407.719325
401.4757,,,,,447.741,,,407.890075
401.47905,,,,,447.75375,,,407.9491
401.93495,,,,,447.78415,,,408.386375
401.97345,,,,,447.921175,,,408.413825
402.0183,,,,,447.951225,,,408.4266
402.023325,,,,,447.9865,,,408.445625
402.086575,,,,,448.069925,,,408.46405
402.213975,,,,,448.124,,,408.518025
402.2342,,,,,448.2068,,,408.920525
402.277925,,,,,448.263875,,,409.08145
402.325725,,,,,448.311125,,,409.101525
402.440025,,,,,448.328,,,409.141975
402.466175,,,,,448.527475,,,409.381425
402.483625,,,,,448.601575,,,409.42395
402.519325,,,,,448.65975,,,409.440525
402.523,,,,,448.700525,,,409.633325
402.767325,,,,,448.92435,,,409.9694
402.86375,,,,,448.9776,,,410.107525
402.935125,,,,,448.9787,,,410.142225
403.028625,,,,,449.200875,,,410.24735
403.120275,,,,,449.23215,,,410.495975
403.142175,,,,,449.3314,,,410.642925
403.1796,,,,,449.816725,,,410.6881
403.258225,,,,,450.0944,,,411.010325
403.284975,,,,,450.52215,,,411.07805
403.301275,,,,,450.5424,,,411.286425
403.332,,,,,450.548325,,,411.494125
403.3921,,,,,450.5678,,,411.5022
403.554575,,,,,450.62565,,,411.510025
403.59235,,,,,450.639125,,,411.73625
403.733625,,,,,450.7007,,,411.9053
403.95175,,,,,450.9373,,,411.954875
403.96705,,,,,450.976825,,,412.2572
404.3057,,,,,451.008075,,,412.39665
404.339725,,,,,451.0111,,,412.609525
404.36055,,,,,451.04135,,,412.68625
404.38945,,,,,451.05265,,,412.743375
404.45865,,,,,451.1997,,,412.7869
404.711725,,,,,451.201525,,,412.884325
404.7621,,,,,451.39365,,,413.44285
404.917125,,,,,451.421825,,,413.900875
405.026425,,,,,451.4407,,,413.90365
405.07335,,,,,451.46815,,,413.9154
405.0892,,,,,451.552575,,,413.943025
405.330325,,,,,451.59815,,,413.98935
405.4014,,,,,451.64215,,,413.998225
405.463625,,,,,451.7549,,,414.323
405.47425,,,,,451.983775,,,414.35265
405.747825,,,,,452.171925,,,414.37945
405.776025,,,,,452.2066,,,414.6304
405.8213,,,,,452.213975,,,414.815775
405.86945,,,,,452.256375,,,414.836025
405.92325,,,,,452.294925,,,414.94955
406.108675,,,,,452.35955,,,414.959475
406.270425,,,,,452.451325,,,415.87585
406.44075,,,,,452.527925,,,415.893875
406.4813,,,,,452.58705,,,415.894975
406.601725,,,,,452.683075,,,415.924975
406.63155,,,,,452.706925,,,416.0141
406.636275,,,,,452.713175,,,416.3131
406.7613,,,,,452.74655,,,416.334625
406.799525,,,,,452.77835,,,416.375925
406.8173,,,,,452.889175,,,416.5412
406.8995,,,,,452.91895,,,416.614975
406.9136,,,,,452.955875,,,417.1261
406.9625,,,,,452.998325,,,417.406325
407.051175,,,,,453.03055,,,417.5827
407.06925,,,,,453.0469,,,417.5888
407.086675,,,,,453.058125,,,417.8771
407.1139,,,,,453.099725,,,418.01455
407.2107,,,,,453.1593,,,418.481625
407.31795,,,,,453.233275,,,418.8346
407.797275,,,,,453.27275,,,418.9233
407.8343,,,,,453.341125,,,419.03325
407.928375,,,,,453.415125,,,419.42825
408.03355,,,,,453.535975,,,420.227525
408.05715,,,,,453.688175,,,420.30095
408.09205,,,,,453.893475,,,420.383475
408.2694,,,,,453.9285,,,420.678275
408.3398,,,,,453.9384,,,420.716925
408.35575,,,,,453.990925,,,420.84725
408.402275,,,,,454.1898,,,420.908325
408.410375,,,,,454.307,,,421.26905
408.420475,,,,,454.4961,,,421.323275
408.428875,,,,,454.530325,,,421.428125
408.54975,,,,,454.562475,,,421.4729
408.642825,,,,,454.57565,,,421.81165
408.6944,,,,,454.57875,,,422.361975
408.721925,,,,,454.60495,,,423.629375
408.7354,,,,,454.62575,,,423.74105
408.836175,,,,,454.696325,,,423.745
408.8423,,,,,454.766225,,,423.7612
408.897,,,,,454.8647,,,423.7692
408.9049,,,,,454.86965,,,424.17135
408.909625,,,,,454.91345,,,424.22
408.9137,,,,,454.947625,,,424.24555
408.939675,,,,,454.98395,,,424.2778
409.064075,,,,,455.0786,,,424.28435
409.087925,,,,,455.1969,,,424.288825
409.164175,,,,,455.448675,,,424.7976
409.351525,,,,,455.481675,,,424.83895
409.35715,,,,,455.544925,,,424.884375
409.460325,,,,,455.832775,,,426.3838
409.55425,,,,,455.981275,,,426.4003
409.5589,,,,,456.119625,,,426.450625
409.5989,,,,,456.216075,,,426.70335
409.602375,,,,,456.23095,,,426.777175
409.6231,,,,,456.321325,,,426.947275
409.6677,,,,,456.357275,,,426.970975
409.67895,,,,,456.4034,,,427.32935
409.701225,,,,,456.5116,,,427.417875
409.84,,,,,456.7357,,,427.446075
409.949025,,,,,456.885025,,,427.471975
410.009725,,,,,457.0391,,,427.67885
410.0339,,,,,457.103975,,,427.748175
410.128475,,,,,457.12595,,,427.76065
410.147375,,,,,457.1918,,,427.86515
410.1522,,,,,457.302325,,,427.90525
410.175025,,,,,457.5923,,,427.9576
410.214925,,,,,457.671325,,,428.1045
410.320225,,,,,457.732625,,,428.1703
410.342825,,,,,457.736525,,,428.202725
410.3724,,,,,457.83635,,,428.21715
410.502075,,,,,458.069525,,,428.282325
410.54065,,,,,458.41205,,,428.458375
410.616125,,,,,458.4921,,,428.593375
410.6879,,,,,458.6346,,,428.6203
410.826025,,,,,458.6853,,,428.840825
411.1041,,,,,459.08725,,,429.222025
411.1109,,,,,459.15695,,,429.264175
411.244875,,,,,459.1658,,,429.274475
411.49515,,,,,459.1904,,,429.4205
411.5522,,,,,459.220525,,,429.48
411.665275,,,,,459.2674,,,429.6283
411.674325,,,,,459.302875,,,429.68565
411.80925,,,,,459.32505,,,429.77865
411.8323,,,,,459.3579,,,429.989075
411.893925,,,,,459.3888,,,430.421225
411.975625,,,,,459.503075,,,430.570325
412.05965,,,,,459.564975,,,430.73845
412.135175,,,,,459.613725,,,430.814075
412.242975,,,,,459.738225,,,431.159425
412.3074,,,,,460.02305,,,431.45425
412.3278,,,,,460.196875,,,431.4857
412.3338,,,,,460.5257,,,431.6408
412.3544,,,,,460.5461,,,431.9632
412.356225,,,,,460.568075,,,432.190375
412.472225,,,,,460.6203,,,432.301775
412.54195,,,,,460.7377,,,432.3566
412.5974,,,,,461.00895,,,432.360475
412.6974,,,,,461.077375,,,432.398075
412.728025,,,,,461.127125,,,432.43805
412.73785,,,,,461.2458,,,432.4417
412.78225,,,,,461.28435,,,432.44295
412.815325,,,,,461.410825,,,432.5239
412.8273,,,,,461.5168,,,432.5336
412.840975,,,,,461.8243,,,432.537475
412.85635,,,,,461.859325,,,432.56275
412.85905,,,,,461.8744,,,432.64085
412.904475,,,,,461.892625,,,432.642675
412.93925,,,,,462.008575,,,432.67885
412.966325,,,,,462.0467,,,432.706175
412.977725,,,,,462.075825,,,432.797075
412.978825,,,,,462.145925,,,432.990975
413.073275,,,,,462.3649,,,433.30345
413.187375,,,,,462.414625,,,433.313025
413.315425,,,,,462.4695,,,433.316475
413.325475,,,,,462.4859,,,433.36735
413.41925,,,,,462.533425,,,433.373775
413.45655,,,,,462.57495,,,433.882375
413.5559,,,,,462.628525,,,434.279875
413.55765,,,,,462.846175,,,434.322175
413.77085,,,,,462.848225,,,434.326125
413.798075,,,,,462.86895,,,434.76115
413.90225,,,,,462.8888,,,435.232625
414.0975,,,,,462.923475,,,435.427475
414.114775,,,,,462.96705,,,435.45295
414.13695,,,,,463.005375,,,435.45925
414.15475,,,,,463.01515,,,435.5297
414.204125,,,,,463.02275,,,435.900725
414.289175,,,,,463.077875,,,435.93625
414.367625,,,,,463.1125,,,435.989725
414.393875,,,,,463.26555,,,436.242575
414.48015,,,,,463.3863,,,436.451675
414.492225,,,,,463.433125,,,436.790375
414.5086,,,,,463.43595,,,436.8255
414.61715,,,,,463.5253,,,436.85865
414.635775,,,,,463.618175,,,436.902925
414.644875,,,,,463.6239,,,437.080925
414.658125,,,,,463.679825,,,437.2949
414.72415,,,,,463.7367,,,437.4011
414.853675,,,,,463.829825,,,437.41835
414.943425,,,,,463.862675,,,437.6482
414.961025,,,,,463.9088,,,437.69675
414.9808,,,,,463.92705,,,437.975975
414.996775,,,,,463.941125,,,438.114875
415.020175,,,,,463.976875,,,438.251125
415.034425,,,,,464.078375,,,438.4491
415.0395,,,,,464.1185,,,438.457975
415.075425,,,,,464.1369,,,438.4999
415.107975,,,,,464.1424,,,438.791675
415.23585,,,,,464.26555,,,438.93025
415.406725,,,,,464.35205,,,438.9882
415.410325,,,,,464.379925,,,439.150875
415.437125,,,,,464.40525,,,439.170625
415.494675,,,,,464.4079,,,439.21685
415.5342,,,,,464.420575,,,439.353825
415.592375,,,,,464.443475,,,439.3665
415.6266,,,,,464.453925,,,439.7219
415.651,,,,,464.488975,,,439.87085
415.67515,,,,,464.5057,,,439.884175
415.690525,,,,,464.527575,,,439.91225
415.7115,,,,,464.533525,,,440.11615
415.732125,,,,,464.5553,,,440.138225
415.755275,,,,,464.686975,,,440.1416
415.936575,,,,,464.84635,,,440.385825
415.973625,,,,,464.8635,,,440.645925
415.989675,,,,,464.909925,,,440.65185
416.109125,,,,,464.91305,,,440.658175
416.290425,,,,,464.989225,,,440.97665
416.310325,,,,,465.009975,,,441.18405
416.338375,,,,,465.027575,,,441.271375
416.42825,,,,,465.05125,,,441.5356
416.6182,,,,,465.13705,,,441.6433
416.714125,,,,,465.223725,,,441.71405
416.742525,,,,,465.244425,,,441.734175
416.80265,,,,,465.3462,,,442.224225
416.838125,,,,,465.476325,,,442.27335
416.89915,,,,,465.5487,,,442.50755
417.018725,,,,,465.58345,,,442.514925
417.02465,,,,,465.653975,,,442.666725
417.063775,,,,,465.699575,,,442.6813
417.12295,,,,,465.713225,,,442.72775
417.12515,,,,,465.74735,,,442.741275
417.18585,,,,,465.846225,,,442.7823
417.198075,,,,,465.871475,,,442.80285
417.262975,,,,,465.925975,,,442.83195
417.4711,,,,,466.005725,,,443.2019
417.52165,,,,,466.0243,,,443.710475
417.53535,,,,,466.105925,,,444.125425
417.576,,,,,466.155625,,,444.293925
417.74205,,,,,466.226475,,,444.31155
417.76525,,,,,466.3293,,,444.326075
417.9831,,,,,466.366325,,,444.698825
417.99235,,,,,466.5837,,,444.753075
418.039475,,,,,466.656125,,,445.24395
418.062925,,,,,466.67345,,,445.35565
418.0651,,,,,466.739175,,,445.49435
418.080625,,,,,466.822575,,,446.211675
418.09595,,,,,466.9996,,,446.61945
418.114225,,,,,467.15465,,,446.682875
418.141675,,,,,467.176225,,,446.93865
418.21655,,,,,467.2891,,,446.993325
418.252075,,,,,467.3396,,,447.0652
418.257625,,,,,467.592225,,,447.080025
418.37055,,,,,467.6202,,,447.218225
418.41905,,,,,467.7104,,,447.250525
418.4269,,,,,467.7262,,,447.2712
418.4333,,,,,467.803875,,,447.313825
418.4596,,,,,468.023725,,,447.3809
418.494075,,,,,468.232025,,,447.7689
418.53855,,,,,468.309975,,,447.789425
418.658575,,,,,468.386425,,,448.167325
418.678775,,,,,468.398525,,,448.174425
418.728175,,,,,468.400775,,,448.247425
418.7466,,,,,468.413975,,,448.5206
418.775425,,,,,468.44425,,,448.558075
418.858425,,,,,468.5051,,,448.8091
418.896275,,,,,468.527375,,,448.901725
418.9203,,,,,468.559325,,,448.930075
418.9688,,,,,468.581325,,,449.195025
419.017275,,,,,468.606625,,,449.248525
419.125125,,,,,468.77315,,,449.4859
419.147125,,,,,468.8522,,,449.786325
419.179375,,,,,468.8599,,,449.95015
419.2875,,,,,468.944925,,,450.0787
419.29405,,,,,469.03545,,,450.5426
419.308375,,,,,469.16745,,,450.545725
419.31795,,,,,469.54175,,,450.569275
419.3583,,,,,469.871625,,,450.637825
419.3972,,,,,469.9875,,,450.6542
419.4766,,,,,470.06925,,,450.86245
419.594,,,,,470.14615,,,450.9953
419.629275,,,,,470.147375,,,451.012875
419.677325,,,,,470.1815,,,451.345875
419.698375,,,,,470.778425,,,451.534425
419.735775,,,,,470.857675,,,451.560325
419.775175,,,,,471.0139,,,451.714675
419.8468,,,,,471.054775,,,451.783775
419.87385,,,,,471.0921,,,451.796875
419.90765,,,,,471.271575,,,451.814775
420.0385,,,,,471.45815,,,451.9703
420.179625,,,,,471.709125,,,451.99385
420.2125,,,,,471.88615,,,452.01515
420.2262,,,,,472.021575,,,452.051975
420.257375,,,,,472.222025,,,452.721525
420.2792,,,,,472.3218,,,452.9065
420.354675,,,,,472.525125,,,452.91085
420.398075,,,,,472.59625,,,452.97175
420.5641,,,,,472.8146,,,453.432525
420.582025,,,,,473.0292,,,453.6734
420.828675,,,,,473.097775,,,453.722325
420.83105,,,,,473.24735,,,454.1105
420.84455,,,,,473.24975,,,454.530925
420.850075,,,,,473.650875,,,454.710475
420.87835,,,,,474.160075,,,454.878925
420.9175,,,,,474.42255,,,455.033275
421.07505,,,,,474.542775,,,455.1441
421.14765,,,,,474.8546,,,455.32655
421.1978,,,,,474.906525,,,455.3363
421.22705,,,,,474.969175,,,455.3546
421.34405,,,,,475.003325,,,455.396125
421.3459,,,,,475.051725,,,455.80695
421.510575,,,,,475.2028,,,455.825
421.70115,,,,,475.56765,,,455.95145
421.721575,,,,,475.6391,,,456.042575
421.7444,,,,,475.850875,,,456.044025
421.7873,,,,,475.89465,,,456.086275
421.927875,,,,,475.96425,,,456.133475
422.0925,,,,,476.477725,,,456.17205
422.15175,,,,,476.56005,,,456.213525
422.30435,,,,,476.6902,,,456.22655
422.3163,,,,,476.731425,,,456.607625
422.356475,,,,,476.7637,,,456.671325
422.398825,,,,,476.7901,,,457.0813
422.513975,,,,,476.840325,,,457.182125
422.76405,,,,,476.8595,,,457.191925
422.8212,,,,,476.886475,,,457.33525
422.96485,,,,,476.898525,,,457.4379
423.024225,,,,,477.137875,,,457.52515
423.283125,,,,,477.1577,,,457.5452
423.695275,,,,,477.21105,,,457.7774
423.70435,,,,,477.32025,,,457.835525
423.740925,,,,,477.342525,,,458.068975
423.7746,,,,,477.383175,,,458.082725
423.83175,,,,,477.449625,,,458.086875
423.9116,,,,,477.54275,,,458.46665
424.06095,,,,,477.628075,,,458.551075
424.09035,,,,,477.677025,,,458.689525
424.09725,,,,,477.842675,,,458.69885
424.102025,,,,,477.906575,,,458.909375
424.1567,,,,,477.9362,,,459.1744
424.204625,,,,,478.361725,,,459.319525
424.214775,,,,,478.50735,,,459.45615
424.233525,,,,,478.739325,,,459.46735
424.26305,,,,,479.54715,,,459.564825
424.302825,,,,,479.777925,,,459.6611
424.370525,,,,,479.8213,,,459.84105
424.465325,,,,,480.029325,,,459.89305
424.512075,,,,,480.0906,,,460.515775
424.55435,,,,,480.39905,,,460.555225
424.613875,,,,,480.73885,,,460.57555
424.7478,,,,,481.144375,,,460.94805
424.800425,,,,,481.199375,,,461.01755
424.802075,,,,,482.1458,,,461.034375
424.86595,,,,,482.169,,,461.227075
424.877625,,,,,482.384,,,461.2455
424.94945,,,,,482.750175,,,461.346925
425.0031,,,,,483.155375,,,461.8108
425.062425,,,,,483.22045,,,461.870025
425.150275,,,,,483.47705,,,461.90735
425.169,,,,,483.5315,,,461.962675
425.23705,,,,,483.7652,,,462.278125
425.505175,,,,,484.151775,,,462.3046
425.707175,,,,,484.3383,,,462.329425
425.753025,,,,,484.361525,,,462.39165
425.792,,,,,484.3924,,,462.665475
425.7949,,,,,484.394775,,,462.797975
425.807025,,,,,484.4259,,,462.89045
425.880325,,,,,484.563325,,,462.949925
425.92665,,,,,,,,463.345525
425.96515,,,,,,,,463.429625
426.02255,,,,,,,,463.5063
426.199675,,,,,,,,463.8139
426.2009,,,,,,,,463.842775
426.349325,,,,,,,,463.9151
426.563875,,,,,,,,464.2986
426.7661,,,,,,,,464.329875
426.801975,,,,,,,,464.457025
426.823275,,,,,,,,465.3336
426.840325,,,,,,,,465.339725
426.87805,,,,,,,,465.36715
426.901825,,,,,,,,465.46225
426.945825,,,,,,,,465.5212
426.977125,,,,,,,,465.562775
427.0226,,,,,,,,465.564575
427.138375,,,,,,,,465.576875
427.278425,,,,,,,,465.59155
427.35935,,,,,,,,465.633975
427.46945,,,,,,,,465.644825
427.749425,,,,,,,,465.66835
427.8796,,,,,,,,465.693675
