SPK_SPKC02a (inhibited),SPK_SPKC02b (excited),SPK_SPKC06a (no effect),SPK_SPKC15a (NA)
585.172675,432.130775,338.01915,290.8376
585.24525,432.14145,338.065675,290.8823
585.3505,432.173075,338.10495,290.89395
585.3763,432.1887,338.1381,290.911
585.3899,432.19105,338.170425,290.9211
585.409225,432.2217,338.19075,290.940875
585.42655,432.230175,338.205275,290.951825
585.457575,432.24785,338.22155,290.964975
585.509125,432.289425,338.246875,290.974875
585.552,432.31255,338.26555,290.98745
585.622125,432.319325,338.28525,291.000825
585.66105,432.350325,338.295925,291.013975
585.719475,432.38165,338.305275,291.025575
585.731525,432.4053,338.315,291.04275
585.749375,432.437425,338.3226,291.05765
585.8314,432.4762,338.331675,291.0779
585.904475,432.510475,338.34405,291.09235
585.9368,432.54065,338.353775,291.1463
586.01015,432.562225,338.375225,291.15965
586.05595,432.56445,338.39135,291.1741
586.094875,432.613575,338.410125,291.191425
586.13635,432.653675,338.434475,291.205325
586.193625,432.692725,338.4786,291.2181
586.3188,432.720925,338.530475,291.22775
586.3938,432.72935,338.554025,291.252175
586.42,432.751,338.564125,291.26485
586.451175,432.770425,338.57365,291.275075
586.4829,432.7869,338.581925,291.28315
586.557,432.80155,338.592225,291.308925
586.7081,432.829575,338.594825,291.317675
586.712175,432.83975,338.608175,291.3595
586.7486,432.846425,338.609825,291.37535
586.817,432.8704,338.6243,291.395175
586.919325,432.9768,338.6354,291.411575
586.9377,433.038675,338.652825,291.425075
586.9729,433.08125,338.6549,291.435875
587.0983,433.12675,338.675125,291.4511
587.302475,433.1782,338.686375,291.46955
587.417025,433.21535,338.696175,291.48775
587.50865,433.2673,338.710025,291.50275
587.6042,433.325325,338.725925,291.51545
587.632025,433.3919,338.742575,291.53395
587.697475,433.422025,338.74735,291.5492
587.732825,433.45385,338.754325,291.55895
587.804,433.50655,338.76825,291.60345
587.8883,433.5694,338.784475,291.639275
587.954275,433.620475,338.796025,291.6541
588.042025,433.68065,338.8069,291.69075
588.132725,433.7238,338.859525,291.706625
588.174925,433.7583,338.86715,291.73525
588.187075,433.795025,338.887475,291.769725
588.18975,433.85555,338.911025,291.792875
588.26355,433.92015,338.9361,291.8134
588.291525,433.952675,338.9535,291.85285
588.308975,434.02285,338.970275,291.872375
588.317875,434.065525,338.983875,291.898625
588.334575,434.095375,338.989575,291.94645
588.39125,434.1241,339.005,291.98585
588.462,434.1644,339.0648,292.0249
588.492725,434.236625,339.0867,292.0885
588.50825,434.275275,339.138675,292.10645
588.54915,434.3216,339.151075,292.12805
588.59775,434.345675,339.1639,292.20545
588.620775,434.37965,339.17465,292.222825
588.647675,434.421025,339.1841,292.23475
588.7811,434.47985,339.198675,292.246725
588.78895,434.531125,339.212125,292.354975
588.854075,434.577575,339.2266,292.37575
588.86615,434.605275,339.24355,292.4057
588.913625,434.63245,339.2729,292.42925
588.9717,434.652475,339.289575,292.447025
588.9984,434.747925,339.318275,292.470575
589.074375,434.775775,339.384675,292.4812
589.132825,434.80405,339.405325,292.504825
589.171375,434.824325,339.4404,292.52495
589.17865,434.8489,339.4797,292.58065
589.2197,434.8644,339.5277,292.59495
589.265875,434.8934,339.57485,292.651625
589.30625,434.922625,339.5987,292.682325
589.321875,434.990675,339.648925,292.7415
589.334975,435.02615,339.67085,292.755775
589.3363,435.0583,339.684175,292.768125
589.347125,435.094825,339.694425,292.79905
589.359075,435.143775,339.7171,292.8103
589.390325,435.1835,339.7448,292.8288
589.419675,435.22475,339.762575,292.84285
589.4346,435.277875,339.764925,292.876775
589.4692,435.3202,339.7926,292.904475
589.528575,435.345625,339.8372,292.953775
589.63875,435.391075,339.867225,292.9787
589.73895,435.43765,339.903075,293.0184
589.7664,435.46815,339.933575,293.02915
589.7812,435.502825,339.949325,293.053775
589.8131,435.516625,339.971225,293.0932
589.827275,435.5298,339.974225,293.1188
589.84725,435.550875,339.983875,293.1267
589.899675,435.57565,339.992325,293.139725
589.960825,435.59995,340.0057,293.150075
589.987575,435.650375,340.02365,293.15995
590.020125,435.681625,340.03695,293.180625
590.062775,435.718925,340.05225,293.195725
590.1112,435.764725,340.074075,293.2315
590.130225,435.80365,340.0849,293.24835
590.147,435.833925,340.103425,293.263675
590.162475,435.8701,340.11895,293.289475
590.18915,435.909875,340.1387,293.30835
590.1982,435.957775,340.187125,293.323575
590.245025,436.0056,340.2319,293.3426
590.379975,436.038025,340.266,293.354525
590.5618,436.083475,340.284775,293.370475
590.691925,436.111175,340.3218,293.409275
590.763325,436.152975,340.3487,293.4262
590.83825,436.178375,340.37365,293.43785
590.925825,436.2109,340.3989,293.450825
590.9693,436.243225,340.4088,293.46545
591.01635,436.261675,340.440275,293.4753
591.11185,436.291375,340.456225,293.50205
591.175,436.318075,340.494625,293.513925
591.20905,436.3403,340.5301,293.534325
591.283925,436.381,340.5604,293.539725
591.321425,436.3954,340.58755,293.5468
591.351775,436.41635,340.600925,293.550725
591.3996,436.436625,340.6216,293.556725
591.4277,436.462525,340.635525,293.567425
591.485925,436.48645,340.6476,293.588575
591.5224,436.5297,340.658575,293.6043
591.57005,436.551025,340.669025,293.6555
591.625225,436.59885,340.683875,293.674625
591.6951,436.63295,340.696325,293.745775
591.7335,436.66195,340.698775,293.78
591.804525,436.68775,340.70955,293.7944
591.8589,436.7175,340.7396,293.817425
591.895875,436.7396,340.752425,293.83725
591.914775,436.783175,340.767725,293.855725
591.939275,436.813925,340.78145,293.867
591.961475,436.848075,340.792625,293.918875
591.999025,436.873475,340.808725,293.947525
592.0054,436.901325,340.8364,293.961225
592.0182,436.955325,340.858825,293.9737
592.038025,436.989775,340.8698,293.98155
592.071075,437.024425,340.888475,293.989
592.075775,437.0583,340.90155,293.998875
592.102275,437.06945,340.91605,294.059475
592.1212,437.09355,340.941825,294.070475
592.140225,437.1208,340.95815,294.08875
592.14515,437.197925,340.978175,294.10435
592.178075,437.213025,340.99145,294.121875
592.209375,437.238525,341.000025,294.1388
592.224125,437.2675,341.04285,294.159475
592.238775,437.3673,341.057875,294.18385
592.2643,437.392925,341.0711,294.220575
592.28855,437.424225,341.088475,294.24185
592.350625,437.44635,341.112575,294.2661
592.38155,437.477775,341.131625,294.2798
592.444475,437.49525,341.138075,294.28975
592.484725,437.509,341.150325,294.31455
592.571075,437.516575,341.1774,294.324625
592.603375,437.53745,341.19525,294.352375
592.617075,437.56595,341.21185,294.3642
592.639075,437.591325,341.226475,294.40245
592.730725,437.603325,341.25095,294.4158
592.813425,437.6263,341.26955,294.43505
592.846325,437.64245,341.28595,294.450775
592.87575,437.64975,341.298475,294.465575
592.8799,437.667325,341.316775,294.50645
592.90715,437.702525,341.330625,294.526075
592.986025,437.7341,341.3537,294.55945
593.020625,437.7454,341.371375,294.588625
593.094725,437.7731,341.40625,294.61455
593.116525,437.800425,341.4425,294.675675
593.145,437.80675,341.462475,294.695525
593.192325,437.825425,341.475675,294.712325
593.245625,437.834325,341.49195,294.725225
593.256975,437.8435,341.54675,294.745175
593.2744,437.8788,341.583775,294.765025
593.29635,437.911075,341.608525,294.797775
593.32005,437.9394,341.610425,294.831975
593.341975,437.957125,341.62765,294.846425
593.3676,437.97525,341.660325,294.861575
593.38845,437.980175,341.6866,294.87035
593.411425,437.986475,341.73045,294.9118
593.470475,438.043425,341.751275,294.969925
593.542675,438.055,341.7853,294.991625
593.564625,438.071425,341.84075,294.99705
593.58535,438.091625,341.869525,295.023675
593.6476,438.116175,341.884925,295.05055
593.734325,438.129525,341.90355,295.058825
593.7377,438.164375,341.9351,295.067475
593.77865,438.19725,341.977525,295.078125
593.82455,438.233275,341.999025,295.08765
593.845825,438.2611,342.01635,295.110425
593.8918,438.28745,342.043625,295.11955
593.941925,438.30585,342.07285,295.120825
593.96335,438.325425,342.1212,295.148575
593.984925,438.34675,342.155275,295.156
594.00955,438.35195,342.214525,295.161525
594.07555,438.37175,342.239,295.1713
594.114275,438.38945,342.257075,295.191225
594.17615,438.408875,342.26965,295.198325
594.193125,438.438175,342.2868,295.205725
594.243725,438.48175,342.330975,295.217775
594.249575,438.4993,342.366,295.24455
594.4352,438.5216,342.400675,295.26425
594.456125,438.53915,342.444375,295.287875
594.528825,438.5777,342.45615,295.296025
594.56755,438.592525,342.47285,295.31215
594.696575,438.60465,342.482175,295.3194
594.7436,438.6213,342.49505,295.359625
594.762125,438.641,342.529925,295.372875
594.8221,438.666275,342.543425,295.39145
594.8285,438.69385,342.5576,295.442925
594.8482,438.703475,342.567425,295.48325
594.8581,438.729325,342.58255,295.489525
594.9053,438.7456,342.6175,295.54075
594.92905,438.76235,342.636325,295.559025
594.938625,438.7908,342.657525,295.577275
594.97675,438.81105,342.6617,295.589675
595.01845,438.8393,342.6949,295.6232
595.132975,438.865925,342.717175,295.650275
595.215825,438.896125,342.73535,295.679425
595.22475,438.913275,342.748675,295.742125
595.269275,438.9262,342.765125,295.75825
595.466925,438.952175,342.777075,295.7909
595.559,438.9711,342.789475,295.810525
595.67205,438.99445,342.800275,295.82355
595.745325,439.023375,342.813225,295.851375
595.9736,439.029325,342.82195,295.903725
596.02835,439.052425,342.82945,295.9295
596.07105,439.07345,342.836025,295.940675
596.254775,439.106425,342.85115,295.95175
596.259375,439.135,342.861575,295.96535
596.3193,439.20245,342.8697,295.979725
596.505625,439.228525,342.8841,295.99095
596.582425,439.260725,342.89695,296.02165
596.66455,439.277475,342.901575,296.0375
596.6742,439.303725,342.914275,296.05025
596.690475,439.3382,342.9208,296.064875
596.784825,439.416875,342.9258,296.074625
596.811475,439.451325,342.929125,296.085125
596.84145,439.484225,342.9316,296.09775
596.85985,439.5324,342.940075,296.16475
596.91895,439.567025,342.981725,296.18065
596.9326,439.680025,342.996475,296.195675
596.949625,439.682175,343.016325,296.260575
596.963275,439.7321,343.038775,296.28485
596.988375,439.7896,343.051925,296.33885
597.016775,439.8415,343.074225,296.394825
597.12585,439.873125,343.094725,296.41065
597.150875,439.9016,343.119075,296.431825
597.2225,439.92345,343.132775,296.47435
597.250875,439.9917,343.153625,296.50965
597.2788,440.0631,343.1896,296.5512
597.284775,440.103075,343.2079,296.578075
597.31275,440.126525,343.23465,296.5963
597.3152,440.1732,343.24755,296.59815
597.409825,440.208675,343.26785,296.6304
597.416525,440.25415,343.284225,296.6769
597.49225,440.29465,343.300975,296.716825
597.53265,440.3413,343.32425,296.74545
597.6146,440.415,343.332825,296.7686
597.627225,440.45785,343.3406,296.7895
597.663925,440.529,343.3522,296.8086
597.679975,440.6258,343.36235,296.867925
597.717325,440.696725,343.3781,296.884525
597.7979,440.76945,343.39095,296.913125
597.8031,440.832,343.395475,296.93445
597.85735,440.871425,343.40435,296.941125
597.903875,440.891025,343.416025,296.945175
597.915175,440.92075,343.423475,296.950575
597.9669,440.946425,343.437275,296.95265
597.991875,440.98905,343.444875,296.970325
598.039925,441.0201,343.46005,296.980125
598.084725,441.051575,343.465,296.9839
598.145875,441.109,343.4743,296.988675
598.183875,441.132725,343.4805,296.997725
598.189275,441.15155,343.485825,297.01715
598.22665,441.165725,343.49605,297.0273
598.24655,441.1918,343.501425,297.071175
598.354025,441.20905,343.5056,297.086225
598.38445,441.22605,343.52095,297.11495
598.4938,441.2448,343.536825,297.12935
598.51835,441.257675,343.543425,297.1458
598.561575,441.27675,343.551725,297.1734
598.565875,441.28925,343.560275,297.213
598.61335,441.30995,343.57595,297.2543
598.633675,441.332875,343.587675,297.267075
598.65665,441.356975,343.597425,297.275075
598.6715,441.383625,343.615225,297.280575
598.7885,441.401475,343.626475,297.291325
598.840825,441.4252,343.6371,297.2982
598.89015,441.4427,343.64615,297.301425
598.9365,441.4862,343.65675,297.309925
598.95835,441.499625,343.67555,297.3141
598.980075,441.533225,343.688,297.337375
598.998375,441.55135,343.701425,297.34455
599.0202,441.584725,343.710475,297.3648
599.02605,441.599125,343.7241,297.4016
599.0441,441.6249,343.736275,297.444025
599.10575,441.638775,343.74895,297.457775
599.147125,441.641775,343.762325,297.4751
599.160875,441.66625,343.7934,297.50755
599.215425,441.674375,343.840575,297.51515
599.23025,441.71655,343.868175,297.523875
599.250575,441.734725,343.877475,297.5727
599.284075,441.757125,343.888025,297.583425
599.320975,441.7777,343.8978,297.647225
599.364775,441.793225,343.905425,297.654475
599.400325,441.849525,343.918225,297.6624
599.433475,441.877725,343.930575,297.66815
599.46735,441.89045,343.954475,297.67605
599.4982,441.912625,343.97905,297.6863
599.5281,441.92905,344.0003,297.708375
599.553375,441.945675,344.026875,297.719025
599.621575,441.95845,344.034025,297.730025
599.6988,441.9684,344.06235,297.741
599.75755,441.98315,344.075125,297.757325
599.810375,442.00405,344.092725,297.759575
599.899825,442.030825,344.13635,297.7759
599.957275,442.041525,344.153725,297.78845
600.03025,442.071775,344.169925,297.802775
600.086725,442.084325,344.181375,297.82
600.164425,442.1349,344.210475,297.83105
600.3229,442.153175,344.257225,297.8432
600.3251,442.168875,344.28445,297.931325
600.364175,442.1861,344.3014,297.939375
600.4729,442.199075,344.319725,297.96295
600.48145,442.2274,344.332675,297.979525
600.485925,442.237125,344.34675,297.993875
600.499675,442.2509,344.360475,298.012
600.5229,442.2583,344.4013,298.030325
600.523975,442.275775,344.421225,298.0354
600.574225,442.28495,344.456825,298.040275
,442.34005,344.47705,298.05105
,442.36545,344.5229,298.0635
,442.37465,344.5501,298.0707
,442.414975,344.570625,298.07925
,442.433225,344.598225,298.1076
,442.447675,344.609075,298.1272
,442.459825,344.625525,298.137475
,442.5148,344.6432,298.150125
,442.52675,344.662025,298.16845
,442.545175,344.678325,298.180675
,442.562375,344.6873,298.1949
,442.600475,344.6986,298.2145
,442.60915,344.70565,298.232325
,442.6184,344.7123,298.250525
,442.620575,344.745675,298.26955
,442.658175,344.752125,298.293875
,442.6855,344.76485,298.3084
,442.7157,344.77555,298.359
,442.739275,344.800175,298.40195
,442.74205,344.818375,298.41515
,442.756425,344.8384,298.4249
,442.796275,344.8444,298.43325
,442.8181,344.852175,298.442925
,442.842,344.861875,298.4952
,442.86915,344.8888,298.497525
,442.885225,344.90755,298.50115
,442.9158,344.914475,298.507475
,442.94825,344.92475,298.513
,443.000825,344.929,298.532325
,443.025675,344.941775,298.542625
,443.03695,344.95635,298.548125
,443.053375,344.977625,298.571
,443.079825,345.0006,298.5816
,443.105625,345.0314,298.6311
,443.12775,345.05975,298.6412
,443.157075,345.07985,298.669725
,443.17075,345.109725,298.692675
,443.2034,345.1194,298.7087
,443.23885,345.129025,298.72605
,443.266625,345.149675,298.741275
,443.293575,345.164125,298.752325
,443.30725,345.187675,298.77685
,443.3371,345.20105,298.78775
,443.374025,345.21455,298.81255
,443.429225,345.2316,298.8341
,443.4435,345.253225,298.86665
,443.463675,345.268175,298.8847
,443.4883,345.269225,298.8966
,443.514925,345.2825,298.9166
,443.5478,345.307625,298.9454
,443.5614,345.327925,298.96375
,443.609675,345.335925,298.981475
,443.62505,345.34655,299.02035
,443.694575,345.386125,299.031425
,443.7186,345.3884,299.051625
,443.73735,345.391475,299.065
