SPK_SPKC01a (no clear),SPK_SPKC02b (exc),SPK_SPKC07a (exc),SPK_SPKC09c (inhi),SPK_SPKC12b (exc),SPK_SPKC14a (exc),SPK_SPKC15a (inhi/exc),SPK_SPKC16a (inhi/exc?)
362.5947,396.298475,379.53425,358.816325,387.239925,361.284025,377.3621,382.965125
362.64,396.4313,379.5513,358.8429,387.4116,361.309525,377.43245,382.9992
362.67245,396.462825,379.591675,358.88425,387.4886,361.3334,377.49135,383.042875
362.742825,396.59675,379.79105,358.913125,387.649525,361.360975,377.552025,383.175125
362.7786,397.011825,379.9341,358.930975,387.678275,361.3904,377.624175,383.24385
362.8089,397.12465,379.95055,358.952175,388.076625,361.4053,377.676425,383.29435
362.856175,397.14975,380.0091,358.96795,388.2721,361.425325,377.7503,383.43105
362.861225,397.152625,380.26815,358.988925,388.32485,361.447775,377.815425,383.439275
362.871,397.204375,380.283025,359.008575,388.3646,361.4701,377.866275,383.78195
362.895725,397.26335,380.337525,359.046325,388.4035,361.484625,377.91335,383.935225
362.93175,397.305575,380.654475,359.068575,388.428775,361.501875,378.04135,383.97725
362.977225,397.39075,380.677975,359.092825,388.44565,361.51435,378.1031,384.13255
363.0179,397.6091,380.69815,359.1197,388.47525,361.532075,378.1088,384.22105
363.08315,397.6648,380.9528,359.139575,388.77635,361.5493,378.1223,384.2852
363.164825,398.00235,380.97925,359.16015,388.804425,361.566175,378.1348,384.41275
363.291825,398.1561,381.02465,359.183825,388.876075,361.5877,378.15935,384.507825
363.340775,398.649325,381.02835,359.2095,389.03245,361.608925,378.221025,384.55685
363.367225,398.707425,381.114725,359.235625,389.091275,361.62925,378.281225,384.641075
363.423625,398.778,381.212225,359.26325,389.3115,361.649275,378.336325,384.652625
363.4505,398.831525,381.4142,359.29155,389.40655,361.679525,378.3936,384.923725
363.49045,399.2044,381.44955,359.3087,389.4675,361.704425,378.44415,385.0573
363.5556,399.4418,381.484675,359.339575,389.554125,361.7267,378.573275,385.299825
363.6453,399.777675,381.521075,359.368375,389.78145,361.747525,378.703675,385.395775
363.65215,400.01095,381.590375,359.39025,389.855275,361.7857,378.7621,385.6565
363.730475,400.04555,381.604475,359.433225,390.138,361.884925,378.8283,386.0223
363.736575,400.1743,381.62985,359.48465,390.501125,361.90495,378.9009,386.150775
363.7544,400.509675,381.6451,359.51065,390.563975,361.91895,378.9621,386.30565
363.777775,400.804775,381.705675,359.5388,390.7175,361.947875,379.037125,386.362225
363.79385,400.861825,381.917625,359.563475,390.8559,361.972475,379.0986,386.3749
363.8247,400.92015,381.925825,359.5998,390.89925,362.01425,379.17095,386.427225
363.851975,400.961975,381.9422,359.6292,391.107275,362.03315,379.293475,386.63275
363.872,400.984,381.95985,359.6496,391.135725,362.0356,379.4364,386.741225
363.905375,401.042775,382.00775,359.67425,391.191325,362.15625,379.574975,386.876225
363.99425,401.069925,382.0353,359.6934,391.42275,362.18095,379.643975,386.907375
364.040025,401.122525,382.29415,359.7149,391.755975,362.1933,379.7106,386.945275
364.0643,401.16085,382.368275,359.73915,391.802075,362.215725,379.8512,386.95985
364.0911,401.1947,382.567025,359.78875,392.060625,362.231325,379.9188,387.087375
364.113975,401.228575,382.842475,359.8494,392.270425,362.26,379.99395,387.232425
364.12725,401.25855,382.95795,359.88265,392.38995,362.2971,380.1321,387.2774
364.1634,401.339925,383.04135,359.9285,392.5338,362.34375,380.210425,387.29385
364.190475,401.3816,383.0696,359.958925,392.622925,362.35705,380.256675,387.309975
364.232425,401.43795,383.1664,359.982075,392.65755,362.385675,380.365725,387.3822
364.261,401.65995,383.221425,360.0005,392.76455,362.411525,380.443125,387.4267
364.346025,401.699175,383.2565,360.019225,392.903575,362.429475,380.516625,387.439675
364.443025,401.740575,383.544975,360.113325,392.9332,362.455925,380.589175,387.4793
364.457025,401.776,383.729325,360.13895,393.201975,362.474125,380.65885,387.505875
364.4829,401.778525,384.00865,360.179775,393.340275,362.48925,380.731925,387.6675
364.527075,401.811125,384.039025,360.224125,393.3927,362.526125,380.800725,387.6989
364.561575,401.8491,384.071175,360.247925,393.467775,362.55275,380.8797,387.7051
364.575375,401.887025,384.3622,360.2727,393.580475,362.582925,380.951075,387.751575
364.598525,401.915725,384.392475,360.3126,393.62,362.606375,381.02725,387.809675
364.6222,401.972475,384.42845,360.3389,393.686325,362.645625,381.0905,387.874875
364.66865,402.064625,384.43715,360.362325,393.974325,362.692425,381.18015,387.9052
364.744225,402.294375,384.754425,360.378825,394.03965,362.721275,381.25515,388.156625
364.77285,402.3821,384.797175,360.3896,394.10245,362.7413,381.3385,388.235575
364.780875,402.78115,384.948575,360.437775,394.14095,362.77025,381.4824,388.41685
364.8317,402.875975,384.974125,360.463325,394.210675,362.80805,381.552775,388.422725
364.8831,402.91085,385.468925,360.4778,394.307575,362.8642,381.7007,388.471825
364.90855,402.9207,385.558175,360.493825,394.448875,362.878825,381.781775,388.516075
364.938525,402.932675,385.6772,360.513,394.518875,362.90265,381.858625,388.58575
364.9605,402.95245,385.78585,360.532425,394.573425,362.921225,381.92325,388.618025
365.00065,403.029275,385.793875,360.557725,394.60245,362.92845,381.9949,388.625575
365.0792,403.428125,385.812575,360.5761,394.74605,362.9467,382.074925,388.628175
365.142025,403.455575,385.8798,360.5885,394.759625,362.98085,382.139525,388.695
365.19485,403.5063,386.16915,360.61695,394.951325,363.037,382.309775,388.80435
365.273575,403.7317,386.18295,360.71795,395.0048,363.0582,382.3909,388.83845
365.31475,403.8032,386.281175,360.73835,395.154825,363.11795,382.466975,388.881425
365.3525,403.95755,386.321875,360.761325,395.26145,363.188825,382.546275,388.9704
365.405475,404.017125,386.373725,360.780675,395.3298,363.22875,382.6145,389.0459
365.425675,404.07565,386.4874,360.7951,395.407375,363.248875,382.68905,389.20425
365.473475,404.14505,386.537375,360.8165,395.42895,363.277325,382.75935,389.2922
365.497325,404.222,386.558775,360.83165,395.535625,363.31355,382.834975,389.54435
365.54285,404.4758,386.653,360.84605,395.637625,363.3813,382.920775,389.80095
365.626525,404.538175,386.723625,360.886225,395.75425,363.4092,382.985225,389.817225
365.678525,404.607975,386.745025,360.89355,395.775575,363.43335,383.058675,389.84335
365.68225,404.9077,386.751375,360.89995,395.88365,363.46215,383.136075,389.894125
365.7178,404.946625,386.7724,360.929375,395.96105,363.525,383.219075,390.017825
365.743675,404.995175,386.8207,360.95535,396.3887,363.539225,383.286425,390.1384
365.838075,405.038675,386.84795,360.975425,396.571375,363.587125,383.35975,390.161825
365.87675,405.214525,386.944375,360.996025,396.6716,363.6067,383.4427,390.20895
365.910975,405.293325,387.018175,361.0355,396.690975,363.612425,383.59985,390.2216
365.927875,405.32575,387.05675,361.048175,396.741175,363.621475,383.672725,390.31845
365.971775,405.37595,387.08405,361.051775,397.011625,363.655875,383.741775,390.361075
366.016825,405.428725,387.08795,361.069725,397.09375,363.6864,383.80575,390.49995
366.051975,405.462625,387.1058,361.08835,397.2003,363.709075,383.938825,390.542075
366.106225,405.50255,387.12315,361.133475,397.555925,363.904225,384.0111,390.613125
366.1443,405.525325,387.1989,361.149075,397.601025,363.96585,384.093975,390.7914
366.18375,405.5379,387.22585,361.168375,397.9698,363.992175,384.16995,390.867775
366.214925,405.672425,387.231225,361.1858,398.055275,364.0394,384.2731,390.994625
366.259575,405.69475,387.24885,361.202275,398.3239,364.078775,384.3455,391.123125
366.324775,405.714675,387.255475,361.2119,398.5073,364.10515,384.410475,391.166275
366.402225,405.760675,387.2727,361.225725,398.5342,364.122725,384.4888,391.198875
366.4249,405.787175,387.297725,361.247,398.622725,364.185125,384.570325,391.392725
366.431575,405.811075,387.315175,361.275225,398.68265,364.284925,384.63725,391.4879
366.456625,405.8917,387.349475,361.297,398.742025,364.30585,384.866125,391.50055
366.479875,405.95135,387.375125,361.324125,398.7463,364.3439,384.943,391.5817
366.509775,405.992625,387.411575,361.352325,398.770075,364.370475,385.01245,391.765325
366.524575,406.11525,387.44035,361.38205,399.036925,364.399025,385.091375,391.7922
366.5618,406.1462,387.569575,361.401775,399.071075,364.45225,385.1577,391.850825
366.707225,406.233925,387.6724,361.42525,399.134475,364.5364,385.1593,392.09385
366.76685,406.32825,387.700525,361.450325,399.146375,364.625025,385.235275,392.18075
366.8276,406.441425,387.7639,361.473125,399.167875,364.70365,385.3121,392.253025
366.85455,406.46615,387.824125,361.495825,399.209,364.732975,385.384075,392.26835
366.897025,406.7986,388.143325,361.537,399.2605,364.7728,385.5112,392.4149
366.9526,407.1243,388.169,361.550875,399.518525,364.791425,385.574175,392.520175
366.994125,407.3477,388.19915,361.58665,399.645025,364.794225,385.651475,392.583725
367.037125,407.371725,388.2066,361.61635,399.76565,364.84195,385.783725,392.800725
367.066725,407.403475,388.283425,361.6369,399.8332,364.858625,385.8466,392.89155
367.113475,407.4436,388.460025,361.666325,399.880625,364.882525,385.909675,393.001975
367.161575,407.47015,388.5014,361.6908,399.916675,364.90015,386.06165,393.0498
367.19435,407.50545,388.544325,361.71225,399.942875,364.92155,386.142925,393.065
367.227325,407.653975,388.5966,361.72935,400.031775,364.93475,386.196,393.183925
367.286825,407.716175,388.59865,361.751525,400.0432,365.010975,386.270575,393.202325
367.31625,407.751825,388.61395,361.755125,400.1614,365.04905,386.4412,393.223125
367.350275,407.80195,388.705175,361.772975,400.23435,365.089525,386.675675,393.362
367.382225,407.9244,388.71195,361.834975,400.427825,365.12295,386.7437,393.48945
367.4094,408.205625,388.766,361.85845,400.5165,365.142775,386.81695,393.490625
367.44495,408.250175,388.870625,361.884175,400.538,365.1821,386.8967,393.497625
367.493525,408.27935,388.924175,361.941025,400.6134,365.22265,386.97095,393.559225
367.54185,408.298525,389.1743,361.948075,400.7472,365.287275,387.046025,393.5736
367.619,408.320375,389.200125,361.954325,400.80995,365.3271,387.0716,393.61995
367.664425,408.385325,389.581775,361.95815,400.9658,365.36355,387.173325,393.642725
367.69075,408.4775,389.87735,361.980475,400.99595,365.4174,387.34995,393.689475
367.740625,408.72085,389.879925,362.00095,401.0826,365.4416,387.42495,393.73245
367.764275,408.79145,390.12585,362.0188,401.14315,365.511475,387.493425,393.751425
367.81605,409.6708,390.16675,362.031225,401.1946,365.5786,387.561325,393.826975
367.87535,410.07025,390.229275,362.0438,401.667825,365.626125,387.631475,393.953775
367.93415,410.078275,390.23105,362.04815,401.759975,365.669025,387.771575,393.971725
367.959375,410.125925,390.25055,362.052975,401.820375,365.704775,387.7768,394.1414
367.98805,410.511425,390.269125,362.11575,401.869775,365.73455,387.84115,394.306475
368.045925,410.52135,390.27765,362.132,402.0667,365.8006,387.901575,394.511275
368.06955,410.579425,390.328225,362.15195,402.221475,365.88165,387.97155,394.541925
368.10185,410.9047,390.352925,362.179725,402.255975,365.899775,388.115,394.6203
368.11935,411.19825,390.387975,362.1947,402.369125,365.91725,388.247225,394.696975
368.131825,411.377775,390.551025,362.2075,402.46485,365.95345,388.3126,394.8108
368.14995,411.491975,390.57505,362.220025,402.52935,365.9824,388.38845,394.870975
368.1998,411.51705,390.641125,362.23605,402.632,366.0198,388.4692,395.018175
368.2373,411.57685,390.67495,362.25065,402.766625,366.079575,388.52505,395.12145
368.281,411.660075,390.7933,362.268,402.833875,366.1163,388.534375,395.221775
368.29695,411.7289,391.021925,362.298125,402.8948,366.1292,388.72385,395.4181
368.330875,412.218325,391.0485,362.3136,403.098575,366.16125,388.786925,395.505425
368.3441,412.32685,391.081775,362.328725,403.12495,366.189775,388.854425,395.554225
368.366675,412.351625,391.136975,362.3873,403.350325,366.233625,388.912525,395.610275
368.3932,412.400625,391.36975,362.4325,403.40965,366.257375,389.032475,395.67055
368.427275,412.458925,391.41545,362.45405,403.664175,366.2876,389.0943,395.709075
368.465325,412.546275,391.43385,362.477325,403.884925,366.32475,389.167775,395.8364
368.498,412.771625,391.48175,362.49945,404.4322,366.35135,389.246475,395.95605
368.531225,412.793025,391.491925,362.522225,404.5225,366.3778,389.312775,396.02525
368.585325,412.945025,391.6005,362.552925,404.604275,366.400875,389.391225,396.038
368.6175,412.98025,391.627775,362.5759,404.7122,366.424075,389.462,396.093525
368.64625,413.023775,391.8895,362.597425,404.8177,366.58075,389.534725,396.099525
368.700625,413.1216,392.0777,362.6141,404.856725,366.727375,389.60025,396.26725
368.752675,413.141525,392.081425,362.64,405.0323,366.75815,389.666925,396.359225
368.803825,413.1698,392.550075,362.66095,405.299025,366.8019,389.72285,396.6786
368.833775,413.2068,392.558,362.6794,405.5036,366.81675,389.7532,396.711775
368.861925,413.251425,392.647875,362.703175,405.622025,366.841875,389.76825,396.8547
368.8918,413.284575,392.699675,362.731775,405.66305,366.8676,389.783425,396.9575
368.9389,413.33735,392.8168,362.74935,405.74355,366.92635,389.8025,396.9896
368.967675,413.407525,392.864575,362.772475,405.833,366.9556,389.8237,397.0889
368.99585,413.473225,392.9392,362.815725,405.935175,366.989275,389.852275,397.1037
369.0317,413.709775,393.01195,362.82855,406.2269,367.015075,389.888175,397.131225
369.052475,414.02895,393.089475,362.834,406.26245,367.04885,389.937825,397.20195
369.0871,414.361325,393.23475,362.856175,406.3128,367.13575,389.98395,397.312275
369.111875,414.39795,393.24615,362.871,406.39365,367.163325,390.037475,397.4038
369.14415,414.6324,393.259525,362.8913,406.431775,367.249725,390.1047,397.5022
369.19845,414.93375,393.325525,362.905075,406.684925,367.2789,390.244925,397.620675
369.20185,415.02975,393.342525,362.921575,406.75085,367.3548,390.320275,397.936375
369.231125,415.213475,393.4321,362.9442,406.802025,367.391125,390.381325,397.9833
369.2572,415.380225,393.439175,362.970075,406.8402,367.4473,390.449825,398.099225
369.28215,415.515175,393.480375,362.995125,407.0656,367.47255,390.5946,398.3604
369.368825,415.61745,393.497725,363.021725,407.18125,367.495,390.662875,398.3977
369.40345,415.865725,393.499875,363.042125,407.346425,367.521075,390.72845,398.418325
369.4201,416.32765,393.50225,363.066725,407.5687,367.577275,390.789975,398.714325
369.470525,416.3566,393.5109,363.0897,407.6165,367.61235,390.863425,398.748325
369.509025,416.38175,393.533375,363.103925,407.6589,367.674025,390.9258,398.764975
369.5418,416.4383,393.563875,363.149075,407.695,367.7283,390.99255,398.775175
369.565325,417.334675,393.59435,363.228325,407.951475,367.73165,391.028875,398.893475
369.5876,417.40355,393.615425,363.247325,408.01205,367.746875,391.058725,399.081175
369.608925,417.466725,393.636725,363.267225,408.095675,367.779825,391.131525,399.148375
369.6169,417.690975,393.67445,363.28925,408.12935,367.812,391.2642,399.316525
369.6346,417.96025,393.7804,363.308325,408.203575,367.841325,391.341275,399.4637
369.698125,418.094125,393.883425,363.336825,408.516375,367.894425,391.512975,399.52975
369.713075,418.181575,393.91765,363.359,408.641125,367.901525,391.5433,399.609625
369.7378,418.392375,393.94985,363.38105,409.03685,367.936425,391.598475,399.721425
369.778475,418.66875,394.04545,363.407275,409.221525,367.967125,391.657875,399.826075
369.809275,418.88185,394.120775,363.43455,409.3396,367.9933,391.791175,399.888225
369.889875,418.924025,394.178625,363.4672,409.350075,368.023,391.853575,399.93875
369.942125,419.089925,394.377725,363.48925,409.4051,368.0464,391.922825,400.026225
369.974025,419.85465,394.4506,363.52725,409.532175,368.063575,391.983,400.22635
370.008525,420.25695,394.54515,363.55205,409.57915,368.0854,392.0479,400.2337
370.040475,420.799625,394.719675,363.582675,409.618325,368.11095,392.115725,400.44665
370.073825,420.85825,394.754125,363.6013,409.6729,368.12325,392.189475,400.672125
370.098725,421.340875,394.755875,363.62065,409.823375,368.175025,392.272125,400.703825
370.12215,421.3995,394.78375,363.6453,410.240175,368.22035,392.35,400.709325
370.161825,421.77135,394.847975,363.667975,410.33215,368.226825,392.42905,400.84155
370.206275,422.1375,394.926475,363.7202,410.440525,368.2723,392.5072,400.99235
370.23385,422.209125,395.038575,363.781575,410.759325,368.3303,392.57545,401.011375
370.268525,422.251775,395.09875,363.79955,411.133575,368.355025,392.653325,401.101
370.3231,422.282625,395.0999,363.880625,411.161625,368.3766,392.8024,401.165425
370.35975,422.3063,395.144925,363.898275,411.304725,368.41755,392.929175,401.2243
370.4029,422.3862,395.19635,363.92085,411.406575,368.456725,392.993575,401.2315
370.4417,422.420975,395.205875,363.9781,411.4732,368.494625,393.06385,401.305675
370.4754,422.537925,395.424975,363.98355,411.62495,368.520325,393.142775,401.375375
370.4998,422.608075,395.442925,364.0153,411.71865,368.611925,393.216625,401.54565
370.53365,423.010425,395.45585,364.04955,411.917,368.638075,393.2861,401.6375
370.563075,423.065875,395.5289,364.07075,411.97115,368.68285,393.427425,401.66725
370.611675,423.137925,395.533575,364.095125,412.08805,368.7053,393.5961,401.736975
370.614625,423.190525,395.7364,364.113125,412.1178,368.7262,393.667625,401.756675
370.6721,423.2839,395.739925,364.1251,412.281,368.763225,393.753325,401.7905
370.71865,423.335925,395.773125,364.14495,412.33625,368.796575,393.91155,401.815375
