SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC04c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC12c
229.977425,357.725225,261.1689,353.464525,341.058175,306.3387,248.10875
229.994025,357.7588,261.183775,353.55015,341.118675,306.3953,248.13295
230.013875,357.79305,261.208775,353.755875,341.32705,306.567025,248.1631
230.027975,357.81185,261.252225,353.891475,341.3478,306.625375,248.201175
230.038625,357.85865,261.26695,353.938025,341.35745,306.6622,248.216275
230.0654,357.89635,261.282325,353.993825,341.362325,306.7056,248.237675
230.09385,357.93245,261.3354,354.266825,341.442075,306.735425,248.28165
230.113225,357.97185,261.364075,354.376,341.47235,306.791,248.32635
230.139725,358.2269,261.40835,354.430225,341.652525,306.9262,248.3445
230.1621,358.253675,261.411325,354.61215,341.654125,306.983375,248.39285
230.19355,358.3286,261.506075,354.752725,341.693,307.029775,248.42225
230.233075,358.376875,261.518125,354.891325,341.799275,307.0941,248.453525
230.257275,358.42565,261.545475,355.047175,341.925575,307.148775,248.496175
230.2804,358.46795,261.582075,355.122575,342.164225,307.2654,248.534325
230.301375,358.5732,261.6205,355.195175,342.431625,307.3282,248.584675
230.303325,358.604475,261.644725,355.253375,342.47215,307.3593,248.61465
230.320425,358.6972,261.720675,355.33305,342.6544,307.390925,248.6409
230.334525,358.727875,261.80305,355.432025,343.139725,307.4341,248.679875
230.335525,358.8267,261.84925,355.478825,343.4865,307.615075,248.710325
230.352675,359.18095,261.869525,355.53765,343.51885,307.67605,248.7394
230.375375,359.34765,261.958875,355.572225,343.772925,307.7234,248.760925
230.3828,359.45155,261.97,355.74935,343.809025,307.7716,248.78535
230.404075,359.541525,262.008325,355.80105,343.847175,307.8298,248.80815
230.420575,359.5478,262.049625,355.894675,343.8921,307.9379,248.835075
230.472075,359.571775,262.123875,356.117825,343.909075,307.972775,248.85725
230.484625,359.592725,262.17125,356.186475,344.11055,308.0244,248.888275
230.507675,359.654925,262.179225,356.252525,344.136925,308.102075,248.93145
230.529775,359.76595,262.197375,356.31285,344.158,308.1398,248.96165
230.552125,359.819575,262.20915,356.5288,344.2083,308.212525,248.997025
230.58125,359.9091,262.262925,356.588375,344.382425,308.26385,249.03365
230.59275,359.924275,262.3114,356.67695,344.3954,308.31995,249.063525
230.5938,360.010525,262.350325,356.88365,344.41725,308.36215,249.103925
230.6089,360.1639,262.388225,356.950225,344.444625,308.417075,249.13585
230.633325,360.418825,262.422025,357.04315,344.4511,308.5105,249.168375
230.654775,360.53165,262.44685,357.211575,344.51665,308.53925,249.21545
230.66455,360.79765,262.486,357.31,344.68695,308.609025,249.2269
230.693025,360.913175,262.523625,357.3487,344.7157,308.649575,249.2659
230.74115,360.957525,262.5718,357.379275,344.794275,308.70095,249.3445
230.756925,361.0936,262.650075,357.41825,344.960975,308.748,249.3767
230.787525,361.229575,262.662575,357.4825,344.9719,308.8045,249.4136
230.8215,361.3956,262.7416,357.635125,345.213125,308.97055,249.469775
230.843025,361.530075,262.753225,357.936225,345.255875,309.032925,249.494425
230.863925,361.58505,262.791075,358.04075,345.30235,309.072975,249.52165
230.894925,361.747975,262.839925,358.0965,345.506325,309.157975,249.597675
230.929225,361.8204,262.893675,358.13935,345.513675,309.205975,249.626025
230.9502,361.917925,262.9911,358.1872,345.544275,309.327275,249.655175
230.960075,362.071775,263.0464,358.27275,345.574975,309.37615,249.705125
230.97975,362.08475,263.12965,358.2913,345.623925,309.411125,249.732525
230.986925,362.1981,263.207125,358.433025,345.787175,309.449175,249.76025
231.0418,362.25515,263.237925,358.529625,345.81465,309.567425,249.807375
231.064725,362.512075,263.2668,358.595075,345.84955,309.7125,249.82965
231.081,362.89255,263.27525,358.65075,345.886075,309.7589,249.88
231.111175,363.01055,263.32015,358.729375,345.94315,309.791825,249.90295
231.127825,363.196125,263.3694,358.817625,346.281375,309.829525,249.95735
231.139125,363.270875,263.41205,358.86855,346.32145,309.865575,250.011
231.157175,363.38565,263.431075,358.9421,346.34005,309.901075,250.0334
231.168275,363.41385,263.46075,359.122375,346.40375,310.047025,250.0479
231.1843,363.54825,263.5171,359.255725,346.470225,310.1287,250.094525
231.205375,363.582925,263.540275,359.32285,346.64575,310.156875,250.1141
231.224825,363.709175,263.55255,359.397575,346.7128,310.213875,250.143525
231.23595,363.804425,263.5967,359.4677,346.83645,310.260725,250.1672
231.255675,363.96,263.62865,359.558925,346.973975,310.312075,250.194175
231.2755,364.0414,263.6527,359.6963,346.980675,310.339875,250.228875
231.289075,364.064775,263.69915,359.832475,346.993025,310.421675,250.266925
231.304975,364.08685,263.70395,359.88295,347.1179,310.49835,250.324975
231.3171,364.4063,263.73465,359.941275,347.354875,310.533125,250.36175
231.329925,364.574525,263.763975,360.11765,347.449775,310.623875,250.40315
231.34815,364.657625,263.7972,360.19865,347.904875,310.6643,250.446875
231.37715,364.697575,263.83405,360.359425,347.954725,310.71515,250.474125
231.413625,364.90565,263.8962,360.521775,348.00635,310.760875,250.511325
231.436975,365.102575,263.924225,360.549425,348.07605,310.81885,250.5287
231.459725,365.107925,263.962975,360.572875,348.08505,310.906675,250.56825
231.495475,365.4275,264.0025,360.635275,348.16705,310.98875,250.6166
231.518625,365.50245,264.029425,360.845175,348.424675,311.0398,250.638625
231.535025,365.541775,264.065025,360.902175,348.649,311.098775,250.679
231.5543,365.567775,264.0964,361.1949,348.970475,311.169125,250.7572
231.57235,365.58335,264.253,361.2706,349.004075,311.2127,250.780625
231.624325,365.840025,264.283175,361.585425,349.00985,311.250925,250.803425
231.642525,365.93285,264.3046,361.641975,349.088275,311.300625,250.840675
231.710125,366.034925,264.366975,361.7029,349.160225,311.35735,250.857225
231.74385,366.158125,264.397325,361.966225,349.185175,311.56225,250.8831
231.780225,366.667275,264.4274,362.044925,349.2045,311.6477,250.903225
231.808125,366.7102,264.51575,362.1597,349.3792,311.73025,250.921525
231.8336,367.090975,264.5791,362.2748,349.5181,311.783625,250.95175
231.840175,367.172775,264.601025,362.39355,349.53605,311.812575,250.999275
231.854875,368.44715,264.629975,362.5556,349.65,311.853175,251.05195
231.88255,368.54855,264.66615,362.640325,349.79235,311.894575,251.085725
231.89655,368.65645,264.709425,362.650925,349.8153,311.947125,251.158675
231.922,368.704825,264.728625,362.683675,349.884025,312.1036,251.1931
231.941775,369.27275,264.77185,362.85465,350.014775,312.180625,251.229825
231.952075,369.30255,264.813225,362.91415,350.035775,312.2385,251.268375
231.966225,369.637325,264.82135,362.96955,350.171975,312.274025,251.291975
231.99025,369.7191,264.856425,363.034425,350.3263,312.30995,251.318925
232.013775,369.7546,264.89245,363.079625,350.51965,312.51765,251.36625
232.04485,369.84035,264.934475,363.21455,350.69985,312.569775,251.39145
232.057575,369.85215,264.97665,363.361575,350.8405,312.5981,251.426025
232.092525,370.142975,265.02695,363.4274,351.20885,312.638025,251.44625
232.12535,370.18595,265.0603,363.535725,351.49955,312.701825,251.491875
232.14595,370.23445,265.10365,363.688675,351.50825,312.852025,251.518125
232.190025,370.33255,265.1272,363.7908,351.548975,312.894875,251.566425
232.221925,370.542025,265.211425,363.848725,351.56035,312.9467,251.609125
232.242075,370.667175,265.23115,363.917075,351.753425,312.98645,251.618925
232.2968,370.7157,265.29175,363.997975,351.783225,313.033375,251.65765
232.310975,371.073525,265.316325,364.121575,351.8046,313.11805,251.719325
232.329775,371.179325,265.32195,364.244225,351.86275,313.207975,251.784675
232.3504,371.267,265.335175,364.292025,351.879125,313.290875,251.817825
232.386,371.399325,265.3675,364.41935,351.9597,313.343975,251.897725
232.401025,371.4573,265.3787,364.64585,351.98985,313.4109,251.921475
232.41055,371.60195,265.39805,364.720175,352.23655,313.593975,251.9535
232.428875,371.6712,265.426275,364.78005,352.248,313.62365,251.980775
232.448225,371.873,265.462175,365.1145,352.33855,313.660025,252.009275
232.4726,372.0085,265.509875,365.1867,352.593625,313.6984,252.05905
232.48975,372.249275,265.576775,365.249225,352.672775,313.740425,252.105275
232.507675,372.557625,265.600375,365.431825,352.727125,313.794225,252.180225
232.521,373.372025,265.6323,365.5074,352.8426,313.89985,252.21595
232.550975,373.44575,265.68925,365.61865,352.8929,313.94075,252.243075
232.55605,373.557225,265.712975,365.76485,353.1573,314.043075,252.29325
232.609,373.6982,265.766675,365.882425,353.327425,314.214575,252.3166
232.646525,373.72475,265.7683,366.034375,353.434125,314.274175,252.3451
232.663675,373.77485,265.8118,366.359825,353.550775,314.326825,252.367975
232.68055,373.8423,265.8441,366.4316,353.8216,314.3629,252.389325
232.7122,373.90745,265.8761,366.46785,353.9396,314.464625,252.41915
232.7512,373.9762,265.927475,366.654425,353.954,314.544825,252.46155
232.7645,374.0048,265.97655,366.663525,353.9919,314.637275,252.5547
232.7927,374.038575,266.02045,366.718325,354.01515,314.703675,252.6098
232.8131,374.19515,266.05705,366.76935,354.1935,314.8631,252.639525
232.83575,374.24685,266.105825,367.063525,354.292025,314.94755,252.682775
232.844675,374.342625,266.130425,367.1438,354.301525,315.080125,252.7087
232.8596,374.423525,266.1527,367.821725,354.400025,315.191575,252.752375
232.88105,374.4645,266.201875,368.119775,354.903525,315.228525,252.7838
232.89815,374.478075,266.23205,368.248925,354.937725,315.27575,252.8147
232.921175,374.5731,266.288925,368.308325,355.028525,315.3445,252.838275
232.9388,374.580075,266.3213,368.48,355.069575,315.4773,252.868825
232.95465,374.660925,266.337925,368.6006,355.1321,315.540125,252.900525
232.973425,374.7018,266.360225,368.695575,355.219225,315.6951,252.9303
233.01135,374.732125,266.38735,368.717675,355.228025,315.74305,252.964675
233.0455,374.77855,266.415475,368.776825,355.3945,315.8599,253.050175
233.07035,374.8033,266.47225,369.08285,355.483925,315.957525,253.076825
233.0891,374.9413,266.5261,369.1201,355.534525,315.99075,253.135
233.12015,375.010625,266.620325,369.20715,355.567525,316.029125,253.1738
233.153575,375.03445,266.644525,369.3105,355.61205,316.065875,253.23485
233.185425,375.069375,266.64665,369.5626,355.726275,316.1434,253.268975
233.21085,375.1401,266.6843,369.6492,355.81575,316.18715,253.301825
233.2347,375.2144,266.76015,369.736175,355.873275,316.247975,253.30765
233.2605,375.26245,266.7989,369.8002,356.02275,316.324475,253.35105
233.266,375.4196,266.823125,369.8916,356.168625,316.6294,253.383275
233.274125,375.55695,266.854225,369.9581,356.269825,316.71145,253.41135
233.2932,375.59475,266.875275,369.980625,356.285025,316.75685,253.46475
233.307475,375.72965,266.934325,370.034275,356.435975,316.838575,253.495425
233.318475,375.838025,267.0987,370.274525,356.598325,316.88955,253.527075
233.350025,375.87,267.1481,370.3725,356.6687,317.128775,253.54865
233.3606,375.97845,267.21775,370.449275,356.812225,317.225725,253.597625
233.374875,376.111475,267.274975,370.52875,356.83195,317.27095,253.630025
233.382475,376.17585,267.3137,370.60445,356.87705,317.30875,253.68395
233.405,376.2819,267.36725,370.78475,357.24505,317.37395,253.72255
233.44005,376.379975,267.3817,370.86805,357.26125,317.5927,253.7557
233.473525,376.51675,267.416725,370.9336,357.324775,317.669225,253.79
233.495075,376.547675,267.462625,371.023325,357.370625,317.7052,253.822675
233.505325,376.618475,267.493025,371.1004,357.61065,317.935825,253.8477
233.515125,376.672,267.533825,371.139875,357.635275,318.0508,253.873175
233.56485,376.6814,267.564675,371.219775,357.81085,318.222625,253.9079
233.583,376.9607,267.614575,371.2982,358.0205,318.374825,253.93325
233.59625,377.0673,267.674425,371.406075,358.0379,318.430025,254.0081
233.60415,377.135775,267.6987,371.6042,358.10795,318.7862,254.039
233.6095,377.25355,267.762675,371.698975,358.16065,318.863025,254.083375
233.6209,377.370175,267.79225,371.773075,358.178425,318.994,254.10655
233.633775,377.46715,267.8442,371.8508,358.322625,319.049175,254.12885
233.65625,377.597075,267.878,371.994625,358.330725,319.096325,254.159975
233.679525,377.6394,267.91265,372.054875,358.356175,319.135475,254.188125
233.701375,377.965075,268.02085,372.2508,358.77375,319.1909,254.21335
233.726625,378.011575,268.09595,372.3738,358.813325,319.3628,254.27105
233.737475,378.14205,268.111075,372.431625,358.857925,319.476975,254.3025
233.74675,378.343275,268.16115,372.53575,359.02,319.77235,254.3831
233.7768,378.40565,268.1899,372.602725,359.0705,319.813025,254.415025
233.81325,378.42665,268.2157,372.7164,359.219825,319.895725,254.44885
233.831625,378.51155,268.2651,372.784625,359.308875,320.010525,254.480475
233.850275,378.658625,268.2888,372.8455,359.468925,320.241375,254.50745
233.870725,378.6952,268.320725,372.9161,359.48555,320.355825,254.54
233.88635,378.9322,268.3565,373.0519,359.57175,320.536425,254.576525
233.914975,379.191325,268.39105,373.10225,359.7149,320.5809,254.606
233.943075,379.3061,268.4132,373.1595,359.745225,320.626075,254.6208
233.960025,379.45445,268.474725,373.20665,359.797625,320.6802,254.652825
233.97685,379.56675,268.51545,373.287625,359.9762,320.9993,254.68315
233.9949,379.7249,268.55025,373.337725,360.030125,321.040525,254.78145
234.037175,380.1286,268.566925,373.347225,360.209725,321.0806,254.815725
234.05745,380.1381,268.603975,373.39375,360.435125,321.115475,254.854875
234.08385,380.2729,268.61385,373.48005,360.4507,321.29135,254.88865
234.10535,380.3101,268.632475,373.5326,360.538275,321.393425,254.925725
234.118125,380.3416,268.65285,373.615825,360.5515,321.433325,254.944725
234.133075,380.3436,268.7389,373.664725,360.609625,321.4678,254.99845
234.16125,380.56745,268.762425,373.7012,360.82285,321.57995,255.023025
234.178525,380.805625,268.793325,373.785775,360.86585,321.684675,255.059925
234.1945,380.910225,268.827875,373.872625,360.932575,321.72895,255.109525
234.20415,380.97445,268.891175,373.94305,361.024475,321.77835,255.14595
234.20705,381.027075,268.921575,373.96825,361.0334,321.810475,255.176375
234.2739,381.172225,268.966575,374.0008,361.1048,321.851625,255.18925
234.277375,381.4111,269.02075,374.05485,361.17905,322.02025,255.216275
234.29315,381.460575,269.033425,374.127075,361.295225,322.0816,255.241
234.3106,381.514125,269.094175,374.21575,361.317,322.127825,255.264125
234.337475,381.55885,269.102225,374.2974,361.6446,322.2165,255.291625
234.35015,381.645375,269.16725,374.3527,361.685725,322.31145,255.31895
234.359975,381.6605,269.194425,374.425025,361.728975,322.3466,255.429225
234.394325,381.7451,269.22905,374.4868,361.92875,322.40425,255.457525
234.4082,382.043225,269.283475,374.568725,361.94735,322.46785,255.48305
234.41555,382.22295,269.31835,374.653175,362.164525,322.61945,255.524325
234.4277,382.243775,269.37085,374.724475,362.212375,322.6766,255.562625
234.4354,382.312825,269.398875,374.73725,362.2552,322.717475,255.59965
234.443725,382.481125,269.5004,374.79185,362.449025,322.75875,255.635625
234.45545,382.75905,269.543875,374.902175,362.625425,322.823625,255.6665
234.47245,382.955225,269.58435,374.958975,362.872325,322.891,255.70055
234.483875,382.97915,269.64185,374.99975,362.8857,322.9435,255.740125
234.50385,383.04985,269.6776,375.05705,362.90805,322.973875,255.782975
234.51365,383.141475,269.73675,375.1158,362.960325,323.014275,255.8265
234.5281,383.18675,269.777625,375.2055,363.2771,323.1093,255.8625
234.5426,383.304025,269.821825,375.32755,363.34525,323.2002,255.891025
234.55685,383.3367,269.834725,375.46175,363.409725,323.27275,255.94685
234.569025,383.40065,269.870225,375.500175,363.4706,323.32915,255.974775
234.579575,383.436025,269.90155,375.55745,363.50345,323.45955,256.00485
234.617575,383.52545,269.96205,375.685,363.54,323.5013,256.030975
234.632475,383.6014,270.005625,375.79805,363.66795,323.55765,256.067325
234.643025,383.811725,270.034775,375.828125,363.819175,323.60355,256.096525
