SPK_SPKC07b,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC09b
220.60205,207.1472,283.38435,392.426575
220.750875,207.2138,283.411525,392.54455
220.79025,207.35995,283.432875,392.618975
220.82775,207.761825,283.46955,392.7277
220.904775,207.85425,283.49905,392.8654
221.067675,207.961125,283.52865,392.9212
221.095075,207.9927,283.55665,392.957375
221.168525,208.131725,283.579075,393.05325
221.2021,208.346025,283.62705,393.1144
221.218075,208.48025,283.678725,393.604725
221.517175,208.658575,283.698775,393.65105
221.5657,208.802275,283.734875,393.68935
221.6409,208.86225,283.7676,393.816725
221.67415,209.612475,283.829825,394.110075
221.917975,209.69565,283.8772,394.21365
221.974775,209.753625,283.899625,394.92995
222.00725,209.812725,283.930325,395.02435
222.1708,209.89715,283.991375,395.1697
222.265525,210.038675,284.02205,395.275275
222.29415,210.129225,284.0586,395.29795
222.398325,210.371175,284.124525,395.43195
222.49085,210.421725,284.14545,395.5383
222.522675,210.68495,284.207525,395.577475
222.6504,210.7417,284.2398,395.64905
222.793725,210.844425,284.30135,395.714875
222.844375,210.903675,284.382475,395.85455
222.881925,211.1004,284.540275,395.998075
222.973925,211.1343,284.674625,396.031775
223.22295,211.2337,284.8915,396.55725
223.323525,211.3712,285.0272,396.65875
223.3712,211.531525,285.123925,396.873825
223.422425,211.583175,285.20285,396.9625
223.457825,211.835675,285.249175,397.009925
223.549275,211.99865,285.28575,397.136775
223.661025,212.196325,285.3175,397.15755
223.778925,212.352875,285.3469,397.29125
223.8568,212.6291,285.386225,397.70415
223.881775,212.672825,285.448125,397.76025
223.9236,212.719975,285.50465,397.892425
224.0664,212.86815,285.540525,398.115925
224.1188,212.9316,285.58105,398.26845
224.18575,213.10975,285.64235,398.407525
224.29675,213.2052,285.687875,398.426525
224.406725,213.43,285.74235,398.585975
224.445475,213.715675,285.791575,398.82405
224.48595,213.784225,285.8166,398.890325
224.502175,213.99895,285.882325,399.06455
224.53625,214.082075,285.910125,399.55155
224.6366,214.43745,285.94275,399.633575
224.6925,214.522025,285.97145,399.838575
224.801925,214.56825,285.99565,399.9274
224.866175,214.73435,286.0343,400.151225
225.01155,214.8063,286.069625,400.25895
225.101975,214.97435,286.131925,400.414425
225.246325,215.01115,286.19545,400.53405
225.292375,215.0959,286.24645,400.580525
225.336,215.2152,286.272375,401.1464
225.42575,215.262225,286.32265,401.312525
225.478775,215.360025,286.35225,401.371875
225.54685,215.46975,286.48065,401.459475
225.5483,215.562425,286.675375,401.521975
225.58455,216.0337,286.930775,401.61245
225.6636,216.16575,287.139675,401.683725
225.713875,216.3184,287.30175,401.784175
225.806125,216.40675,287.40425,402.75665
225.8436,216.48645,287.633025,403.031
225.88285,216.634225,287.67575,403.0722
225.9262,216.69405,287.7412,403.11545
225.948675,216.75985,287.851,403.239925
225.9745,216.8605,288.01535,403.319425
226.130275,217.030725,288.178625,403.346225
226.170925,217.133,288.38905,403.858925
226.219025,217.221525,288.433225,404.284825
226.3541,217.341075,288.482,404.570325
226.409375,217.4854,288.56335,404.65225
226.430125,217.551375,288.668875,404.673575
226.4741,217.5779,288.754475,404.696575
226.618275,217.615525,288.853625,404.776125
226.6385,217.762475,288.96445,404.957975
226.75255,217.857175,289.105675,405.11685
226.782075,217.92965,289.390825,405.446125
226.921025,218.1382,289.57445,405.49645
226.959925,218.152025,289.719725,405.593
227.049225,218.3197,289.82515,405.762125
227.114425,218.39635,290.25185,405.8671
227.14375,218.4981,290.308325,405.971425
227.28195,218.658175,290.372375,406.133125
227.356125,218.928525,290.40865,406.2581
227.42215,219.043275,290.4305,406.631625
227.4588,219.166275,290.4752,406.74035
227.52135,219.239275,290.5062,406.781575
227.58445,219.345025,290.5338,406.796325
227.6251,219.56625,290.58235,406.8526
227.695275,219.637675,290.635825,407.1348
227.8455,219.846475,290.6677,407.7511
227.89995,220.05765,290.6936,407.9387
227.9605,220.2617,290.74945,408.061625
228.0042,220.3103,290.78565,408.14575
228.087775,220.437525,290.8335,408.62925
228.11525,220.512275,290.898475,408.6965
228.312925,220.60685,291.0216,408.871525
228.36555,220.718525,291.1121,409.17035
228.506025,220.8296,291.188975,410.159275
228.576275,220.877075,291.6916,410.394275
228.6284,220.939475,291.8055,410.4239
228.730425,221.044875,291.9115,410.61815
228.7499,221.084075,291.97835,410.6673
228.7974,221.139,292.089175,411.144175
228.825875,221.203575,292.2315,411.382875
228.885825,221.27915,292.29605,411.468725
228.9177,221.374425,292.3593,411.64455
228.95005,221.41015,292.5206,412.29845
229.021325,221.496925,292.6692,412.401975
229.1147,221.55095,292.913325,413.521775
229.165575,221.613925,293.102625,413.7185
229.208675,221.681825,293.2156,413.77185
229.363975,221.753175,293.32385,413.795275
229.4384,222.02535,293.3703,413.846275
229.486775,222.070775,293.461625,413.8791
229.53805,222.12325,293.510825,413.892475
229.674025,222.17805,293.54415,414.051
229.699775,222.373525,293.5908,414.214825
229.746125,222.607325,293.652925,414.3254
229.7762,222.68775,293.686725,414.509175
229.818125,222.73845,293.7396,414.587725
229.8444,223.01865,293.779,415.0903
229.8949,223.093525,293.81545,415.2037
230.02205,223.2562,293.86685,415.2928
230.106625,223.3329,293.9379,415.651425
230.278425,223.642925,293.995175,415.97915
230.350325,224.208275,294.0586,416.023525
230.3819,224.43535,294.249425,416.14125
230.42195,224.549075,294.3504,416.280575
230.47625,224.639875,294.5153,416.7351
230.545875,224.7114,294.7971,416.84395
230.599475,224.8872,294.84005,417.30225
230.689725,224.986375,295.06125,417.3639
230.8041,225.1634,295.2758,417.695975
230.9062,225.27905,295.31935,417.917575
230.9652,225.3717,295.3909,417.988325
231.026975,225.496075,295.530775,418.066925
231.16975,225.54685,295.58945,418.3768
231.2733,225.691925,295.6434,418.556
231.313075,225.7578,295.71375,418.940175
231.345675,225.901725,295.739775,419.0145
231.4648,226.18745,295.793175,419.251875
231.5054,226.483775,295.9769,419.526325
231.681475,226.5495,296.1603,419.6887
231.753125,226.7409,296.277375,419.9914
232.117775,226.9017,296.34285,420.317675
232.230825,227.05055,296.45825,420.603575
232.285925,227.1455,296.683375,420.63245
232.334125,227.265775,296.86495,420.806225
232.395475,227.392025,297.033275,421.042475
232.442875,227.479275,297.4962,421.3576
232.4722,227.688425,297.91,421.380925
232.506275,227.826425,298.120475,421.554575
232.570975,227.9564,298.375125,421.632525
232.64555,228.069,298.75085,422.05475
232.730275,228.120625,299.03435,422.297775
232.8572,228.20545,299.124775,422.3667
233.038625,228.265525,299.177275,422.4321
233.1486,228.328375,299.241825,422.9597
233.175175,228.3995,299.302175,423.043025
233.315075,228.518325,299.34915,423.6898
233.384875,228.60315,299.3954,423.79775
233.4893,228.86585,299.427025,423.87615
233.544525,229.000575,299.4516,424.726725
233.603425,229.0617,299.4754,424.938075
233.701225,229.14815,299.504075,425.13995
233.75075,229.4849,299.564525,425.212875
233.842725,229.563125,299.612475,425.269375
233.95455,229.676575,299.635925,425.5564
234.01645,229.870875,299.74865,425.685325
234.327475,230.033925,299.885975,425.939375
234.40515,230.116775,299.97455,426.004975
234.451625,230.277275,300.09695,426.8784
234.62085,230.4172,300.199475,426.91595
234.660925,230.4863,300.350425,426.937875
234.689075,230.63645,300.647875,426.985025
234.776,230.691125,300.861675,427.20975
234.8212,230.919775,301.0125,427.268875
234.857825,230.987875,301.2015,427.340525
234.9565,231.28455,301.4076,427.437825
235.17255,231.45225,301.49705,427.4788
235.2175,231.97765,301.7539,427.71665
235.316925,232.094525,303.4795,428.048125
235.357025,232.237325,303.703225,428.0846
235.389825,232.506275,303.789425,428.163225
235.45685,232.585175,303.9751,428.21775
235.5359,232.66245,304.46275,428.5498
235.577225,232.75175,304.672625,428.630675
235.698125,232.8031,304.926875,428.833525
235.773275,232.90345,305.018025,428.963625
235.867375,233.071575,305.1099,429.6113
235.996475,233.1691,305.187175,430.095425
236.0335,233.248975,305.357175,430.419725
236.155325,233.298275,305.458925,430.57475
236.226225,233.39405,305.544525,430.617125
236.2627,233.5052,305.6845,431.232575
236.33,233.626625,305.7498,431.303325
236.370675,233.8452,305.809325,431.633625
236.482625,233.956625,305.9745,431.690025
236.599625,234.0386,306.18035,431.74755
236.707175,234.14415,306.4792,431.966825
236.792525,234.206525,306.648925,431.989425
236.8504,234.28215,306.709575,432.871025
236.8897,234.433325,306.822875,433.034075
237.022525,234.626925,307.118325,433.47785
237.06375,234.92485,307.425575,433.5907
237.0992,235.253125,307.5861,433.76525
237.201675,235.409275,307.66955,433.87975
237.294775,235.6713,307.713975,434.01765
237.325075,235.745575,307.791475,434.741975
237.479325,235.82295,307.863675,434.8549
237.524025,235.913075,307.9165,434.914575
237.604475,236.16305,308.001925,434.979025
237.627675,236.172675,308.193675,435.03675
237.72425,236.244725,308.22535,435.146275
237.798275,236.4157,308.273375,435.35835
237.857625,236.59465,308.3041,435.679025
237.939125,236.7174,308.35605,436.097925
237.983225,236.781175,308.399725,437.0289
238.148725,236.928875,308.443225,437.29615
238.2438,237.147375,308.572375,437.6263
238.260575,237.210925,308.65255,438.08715
238.4067,237.278825,308.6951,438.284775
238.542575,237.33165,308.782675,438.459
238.72245,237.424625,308.935275,438.50015
238.788275,237.470175,309.173075,438.551125
239.0498,237.5778,309.2638,438.680175
239.107,237.668775,309.469975,438.851525
239.14185,237.81625,309.5809,439.06595
239.185025,237.978075,309.6481,439.3056
239.23295,238.04545,309.82595,439.49345
239.39465,238.1524,310.00105,440.063975
239.42985,238.2901,310.1434,440.11445
239.477175,238.364075,310.178375,440.241875
239.6514,238.42945,310.22465,440.453525
239.698025,238.5751,310.30855,440.848725
239.740475,238.707525,310.4182,440.94785
239.882,238.771775,310.503725,441.519475
239.90725,238.9557,310.54875,441.626725
239.99405,239.148425,310.633625,441.6646
240.029975,239.2886,310.704275,441.808425
240.05285,239.4261,310.823725,441.87385
240.122725,239.552625,310.874175,441.938825
240.143175,239.65575,310.940675,442.0319
240.206425,239.8945,311.039475,442.3993
240.3231,240.15145,311.1807,442.477425
240.451325,240.366225,311.2909,442.571025
240.48215,240.4664,311.3771,443.63425
240.532775,240.69585,311.56225,443.81325
240.58005,240.768825,311.665375,443.8947
240.6572,240.916375,311.71425,444.153575
240.7621,241.188975,311.769575,444.2561
240.826475,241.3711,312.112125,444.356825
240.8837,241.425525,312.4597,444.69405
240.917925,241.605625,312.69475,444.80655
240.948225,241.6828,312.853575,445.092125
241.013225,241.73055,312.931675,445.64915
241.059625,242.245325,313.020025,445.8442
241.1241,242.59905,313.170025,446.239525
241.164175,242.7903,313.278075,446.42525
241.203475,242.95555,313.3186,446.6285
241.40635,243.038125,313.4038,446.69195
241.447,243.3869,313.5995,446.963775
241.5275,243.451675,313.716925,447.210925
241.68165,243.7427,313.9152,447.31925
241.718825,244.2279,313.99065,447.3828
241.767875,244.272825,314.04235,447.43875
241.873375,244.373275,314.07715,447.4905
241.969825,244.375175,314.09945,447.52045
242.037,244.57785,314.13765,447.630375
242.2969,244.649075,314.16685,448.2227
242.532275,244.8337,314.19255,449.0376
242.61585,244.98005,314.22465,449.149075
242.6547,245.16495,314.2769,449.249475
242.80945,245.3098,314.29975,449.327325
242.848975,245.4067,314.3353,449.80855
242.911,245.4511,314.387925,449.9079
242.94335,245.520575,314.41895,450.064125
243.000075,245.6033,314.504025,450.491575
243.0598,245.6819,314.535775,450.747925
243.214125,245.7534,314.578725,450.929125
243.46395,246.2856,314.66855,451.01915
243.5046,246.39645,314.71395,451.054625
243.592125,246.501375,314.76835,451.4279
243.6402,246.582025,314.817275,451.5023
243.92245,246.99995,314.84395,451.810325
244.013475,247.19415,314.90045,452.227525
244.030675,247.4666,315.123275,452.300825
244.070675,247.69735,315.376775,452.464675
244.096325,247.797925,315.501675,452.549575
244.181425,247.999775,315.642325,453.009175
244.218625,248.1055,315.8298,453.19515
244.25945,248.26545,315.887425,453.28225
244.309,248.37385,315.990825,453.9337
244.402325,248.464825,316.0967,454.033375
244.516175,248.589275,316.155425,454.512375
244.64725,248.7165,316.2433,455.13045
244.7073,248.8157,316.324275,455.23545
244.730475,248.85995,316.425125,455.52165
244.766575,248.97065,316.506075,455.6025
244.81525,249.052475,316.621825,456.39825
244.83365,249.109375,316.735825,456.573975
244.88265,249.355025,316.796225,456.786725
245.007,249.42645,316.85805,456.863725
245.052825,249.504975,316.956125,456.96835
245.120925,249.555025,317.03835,457.00415
245.163425,249.665175,317.443125,457.365575
245.253175,250.1203,317.530325,457.700575
245.29325,250.26535,317.7508,458.28285
245.365875,250.35995,317.78315,458.34375
245.3855,250.590025,318.048625,458.484675
245.4148,250.7143,318.237775,459.1537
245.44035,250.81995,318.40385,459.366625
245.4894,250.91385,318.5104,459.562775
245.5273,251.0909,318.5953,459.694275
245.582425,251.260275,318.6486,459.8558
245.65815,251.35585,318.699875,460.4669
245.73905,251.417175,318.76055,460.50195
245.760825,251.439275,318.79905,460.52455
245.7969,251.472175,318.832425,460.581125
245.893075,251.578525,318.847425,460.606475
245.95805,251.682275,318.899975,460.62965
246.017875,251.802575,318.927725,460.9367
246.070325,251.86285,318.974175,461.408925
246.122325,252.04935,319.0058,461.8097
246.201325,252.172175,319.0473,462.04305
246.329575,252.256625,319.096325,462.1052
246.358875,252.315075,319.123825,462.107275
246.416475,252.350875,319.161,462.139775
246.470625,252.4389,319.20955,462.2131
246.5348,252.468425,319.265925,462.241925
246.560125,252.58685,319.31175,462.3364
246.60335,252.6511,319.370775,462.385725
246.66875,252.717425,319.3951,462.40135
246.7458,252.7761,319.44395,462.4139
246.772375,252.84915,319.6524,462.529475
246.818225,252.9326,319.799075,462.552575
247.15875,253.01965,319.957175,462.672
247.21765,253.247175,320.0101,462.774825
247.28105,253.41675,320.15445,463.0437
247.391125,253.4975,320.27085,463.53905
247.4443,253.62255,320.38035,463.65785
247.498825,253.745125,320.432325,463.7684
247.5451,253.858425,320.539225,463.941925
247.743,254.102825,320.6362,464.585925
247.78835,254.21,320.715475,464.9065
247.838125,254.28395,320.7582,465.345975
247.872275,254.4222,320.8625,465.51935
247.962425,254.536575,320.918425,465.7496
247.985425,254.614475,321.029,465.8357
248.111225,254.715075,321.359375,466.28695
248.14585,254.89225,321.558725,466.36165
248.1899,254.95355,321.787325,466.5741
248.320225,255.07405,321.8781,466.66355
248.439325,255.127325,322.0403,466.886825
248.469925,255.289825,322.107375,467.049275
248.5328,255.425075,322.152075,467.228775
248.557075,255.46655,322.414,467.65765
248.729175,255.786375,322.479775,467.76615
248.769625,256.105175,322.540675,467.952675
248.823975,256.257625,322.574825,468.062775
248.863075,256.3095,322.64125,468.166475
248.9101,256.420775,322.70085,468.7054
248.9811,256.65905,322.808975,468.8442
249.03535,256.79305,322.86505,468.9308
249.094025,256.976525,322.9063,469.339975
249.129975,257.033325,322.9985,469.429975
249.2334,257.22325,323.103475,469.631225
249.27005,257.500625,323.20695,469.764925
