SPK_SPKC11a,SPK_SPKC15a,SPK_SPKC15b
,219.27365,262.9684
,219.29445,263.0066
,219.3348,263.023825
,219.349575,263.1469
,219.382125,263.163875
,219.4267,263.1943
,219.4459,263.218875
,219.495575,263.235875
,219.56435,263.259575
,219.582075,263.300425
,219.610725,263.3341
,219.633525,263.346825
,219.650275,263.36115
,219.69875,263.3753
,219.7548,263.44705
,219.783725,263.468225
,219.8,263.495475
,219.86675,263.703475
,219.88275,263.726
,219.922375,263.74135
,219.94765,263.7728
,220.021625,263.791325
,220.032975,263.80895
,220.03885,263.822475
,220.129425,263.920375
,220.144975,263.944175
,220.16985,263.96525
,220.20095,264.009575
,220.278975,264.030875
,220.418875,264.063775
,220.443325,264.18135
,220.4716,264.22545
,220.48475,264.292575
,220.581,264.30315
,220.6713,264.323725
,220.7047,264.343875
,220.722975,264.3861
,220.803075,264.625625
,220.824425,264.6311
,220.8445,264.65075
,220.854875,264.758525
,220.882075,264.932625
,220.88395,265.0277
,220.969025,265.03285
,220.992375,265.0571
,221.01695,265.07775
,221.0241,265.128175
,221.056975,265.354
,221.084725,265.402875
,221.14755,265.54945
,221.169975,265.575375
,221.18915,265.605175
,221.19095,265.61745
,221.2267,265.6274
,221.2772,265.6965
,221.314175,265.751225
,221.334775,265.826175
,221.363775,265.849875
,221.3697,265.870725
,221.43785,265.89745
,221.46215,265.928625
,221.4805,266.222275
,221.526425,266.3009
,221.542375,266.400875
,221.54815,266.635325
,221.55585,266.82605
,221.631425,266.865625
,221.6627,266.9322
,221.68475,267.01995
,221.80635,267.1214
,221.827625,267.14985
,221.854775,267.17235
,221.930425,267.195675
,221.97645,267.22545
,222.3117,267.25625
,222.53775,267.278675
,222.613775,267.465175
,222.653275,267.480075
,222.701,267.4942
,222.8383,267.5094
,222.8841,267.526875
,222.94185,267.540675
,222.9668,267.554075
,222.970875,267.609025
,223.30935,267.63035
,223.32405,267.6592
,223.3373,267.69605
,223.4149,267.7761
,223.6725,267.8584
,223.7031,267.896825
,223.738925,268.0799
,223.8819,268.10605
,223.89845,268.127575
,223.943325,268.163725
,224.073925,268.471475
,224.077725,268.49165
,224.16965,268.51445
,224.1755,268.5515
,224.211825,268.592275
,224.54705,268.603225
,224.55725,268.615025
,224.562875,268.7902
,224.581925,268.824275
,224.600425,268.84985
,224.622175,268.877875
,224.6976,268.884125
,224.726875,268.913775
,224.7444,268.94145
,224.761375,269.01125
,224.8391,269.044075
,224.8759,269.06265
,224.888825,269.0771
,224.91495,269.0926
,224.929225,269.108525
,224.948225,269.127475
,224.96785,269.2155
,224.997275,269.2425
,225.0087,269.252025
,225.042275,269.28815
,225.045575,269.32325
,225.0949,269.349025
,225.124325,269.377125
,225.138675,269.398675
,225.18035,269.413175
,225.201425,269.451175
,225.270825,269.46615
,225.43515,269.499525
,225.459725,269.52815
,225.4914,269.55225
,225.516325,269.57375
,225.5951,269.608475
,225.6863,269.631175
,225.699225,269.6977
,225.701175,269.78045
,225.71005,269.813
,225.7318,269.838775
,225.974125,269.8639
,225.9892,269.8935
,226.006025,269.9167
,226.04005,269.93325
,226.074575,269.97455
,226.197975,270.040875
,226.221,270.14235
,226.23255,270.1681
,226.263625,270.19575
,226.276975,270.275025
,226.31235,270.292725
,226.3764,270.314325
,226.404725,270.32105
,226.4381,270.339925
,226.5065,270.3883
,226.546375,270.6468
,226.5746,270.662825
,226.62995,270.69525
,226.697675,270.715025
,226.7982,270.73755
,226.80465,270.7555
,226.811525,270.78725
,226.833925,270.806975
,226.917225,270.858725
,226.963625,270.884025
,227.043525,270.920175
,227.09395,271.127825
,227.1368,271.129275
,227.138825,271.143825
,227.1889,271.157925
,227.4024,271.167075
,227.435575,271.18335
,227.44845,
,227.47985,
,227.5551,
,227.676775,
,227.7039,
,227.7074,
,227.79235,
,227.8081,
,227.809825,
,227.842975,
,227.8706,
,227.926725,
,228.0538,
,228.070375,
,228.1062,
,228.13065,
,228.186975,
,228.20155,
,228.220875,
,228.26155,
,228.7106,
,228.73905,
,228.76715,
,228.901175,
,228.91945,
,228.9298,
,228.96975,
,229.03675,
,229.0704,
,229.0784,
,229.139375,
,229.14835,
,229.165325,
,229.17905,
,229.201775,
,229.232425,
,229.291975,
,229.35335,
,229.36895,
,229.412925,
,229.430225,
,229.4923,
,229.561275,
,229.70325,
,229.807475,
,229.818025,
,229.833,
,229.86275,
,229.879675,
,229.987575,
,230.118925,
,230.1774,
,230.1947,
,230.229175,
,230.2437,
,230.333025,
,230.3825,
,230.390325,
,230.41035,
,230.55215,
,230.6057,
,230.631225,
,230.677275,
,230.761925,
,230.884775,
,230.9169,
,230.926475,
,230.94275,
,230.974125,
,231.16395,
,231.35085,
,231.35905,
,231.3627,
,231.3725,
,231.382175,
,231.3901,
,231.398875,
,231.4077,
,231.424975,
,231.594,
,231.597975,
,231.607675,
,231.617875,
,231.6281,
,231.659,
,231.690625,
,231.731125,
,231.74795,
,231.753825,
,231.774025,
,231.815875,
,231.835375,
,231.848525,
,231.86815,
,231.884425,
,231.901825,
,231.918025,
,231.9328,
,231.95735,
,231.980825,
,232.00175,
,232.0625,
,232.080825,
,232.105875,
,232.159375,
,232.17985,
,232.210525,
,232.243375,
,232.263275,
,232.31625,
,232.41345,
,232.445875,
,232.461125,
,232.467775,
,232.535875,
,232.572625,
,232.593,
,232.60255,
,232.616475,
,232.695975,
,232.751275,
,232.817825,
,232.8671,
,232.963075,
,232.98325,
,233.030475,
,233.051175,
,233.064575,
,233.08595,
,233.109475,
,233.189075,
,233.1932,
,233.20525,
,233.32255,
,233.34185,
,233.35795,
,233.362275,
,233.42165,
,233.441225,
,233.4617,
,233.513725,
,233.540775,
,233.726825,
,233.748775,
,233.766475,
,233.767925,
,233.793075,
,233.82075,
,233.8453,
,233.8899,
,233.92365,
,234.004175,
,234.00685,
,234.03235,
,234.0487,
,234.059925,
,234.08765,
,234.1045,
,234.336625,
,234.371975,
,234.397175,
,234.487425,
,234.5356,
,234.5607,
,234.576975,
,234.609625,
,234.83425,
,234.852675,
,234.89985,
,234.945025,
,234.965375,
,234.974275,
,234.9897,
,235.017225,
,235.040775,
,235.067325,
,235.0905,
,235.093175,
,235.1074,
,235.11735,
,235.12545,
,235.133775,
,235.1427,
,235.1526,
,235.159375,
,235.1761,
,235.1929,
,235.21055,
,235.2406,
,235.26735,
,235.295925,
,235.343175,
,235.37165,
,235.391975,
,235.454925,
,235.5222,
,235.560225,
,235.576975,
,235.58075,
,235.59585,
,235.63355,
,235.674325,
,235.700675,
,235.741825,
,235.7496,
,235.775475,
,235.788525,
,235.7987,
,235.8068,
,235.814975,
,235.8195,
,235.83745,
,236.063325,
,236.07655,
,236.092675,
,236.10055,
,236.106975,
,236.145875,
,236.151975,
,236.1737,
,236.20305,
,236.2235,
,236.230225,
,236.4588,
,236.488425,
,236.500875,
,236.524625,
,236.533275,
,236.536825,
,236.546375,
,236.568475,
,236.574,
,236.596275,
,236.6107,
,236.633025,
,236.659825,
,236.678475,
,236.687925,
,236.697075,
,236.7383,
,236.75545,
,236.76515,
,236.7711,
,236.7772,
,236.788475,
,236.802775,
,236.894925,
,236.910025,
,236.955475,
,236.98785,
,236.99775,
,237.018475,
,237.0229,
,237.041425,
,237.058275,
,237.071425,
,237.0941,
,237.120275,
,237.139775,
,237.1788,
,237.23495,
,237.266475,
,237.268575,
,237.274175,
,237.2766,
,237.2796,
,237.285175,
,237.288575,
,237.3204,
,237.345325,
,237.347325,
,237.3863,
,237.4056,
,237.44075,
,237.4626,
,237.4658,
,237.4677,
,237.477375,
,237.4802,
,237.484575,
,237.4998,
,237.506425,
,237.5193,
,237.534275,
,237.549775,
,237.575475,
,237.595575,
,237.6518,
,237.66225,
,237.714375,
,237.9465,
,237.9579,
,237.96585,
,237.981775,
,238.035025,
,238.17645,
,238.187325,
,238.194325,
,238.20305,
,238.206725,
,238.21685,
,238.230325,
,238.2526,
,238.269425,
,238.37185,
,238.380125,
,238.391325,
,238.4356,
,238.537475,
,238.5494,
,238.565575,
,238.601275,
,238.64205,
,238.80225,
,238.810175,
,238.8189,
,238.838725,
,238.84065,
,238.849125,
,238.8787,
,238.9135,
,238.9239,
,238.94085,
,239.15375,
,239.17075,
,239.2285,
,239.23615,
,239.249575,
,239.2559,
,239.28565,
,239.29485,
,239.4351,
,239.5885,
,239.60335,
,239.610875,
,239.622875,
,239.631275,
,239.637625,
,239.64485,
,239.649,
,239.65365,
,239.68045,
,240.017475,
,240.0251,
,240.031975,
,240.0438,
,240.044975,
,240.059575,
,240.07515,
,240.0942,
,240.1057,
,240.13115,
,240.134125,
,240.143575,
,240.1662,
,240.177575,
,240.203075,
,240.2232,
,240.26675,
,240.27105,
,240.2793,
,240.3112,
,240.382725,
,240.40575,
,240.4104,
,240.41855,
,240.430075,
,240.443275,
,240.544925,
,240.606825,
,240.6223,
,240.637075,
,240.655775,
,240.7161,
,240.82485,
,240.82745,
,240.85455,
,240.88305,
,240.936275,
,240.95935,
,240.979825,
,241.02965,
,241.04595,
,241.1267,
,241.159375,
,241.166075,
,241.198725,
,241.22095,
,241.2382,
,241.3299,
,241.523025,
,241.60665,
,241.642025,
,241.662425,
,241.67585,
,241.687025,
,241.699025,
,241.79425,
,241.82355,
,241.82845,
,242.0353,
,242.16875,
,242.22105,
,242.2222,
,242.398675,
,242.425625,
,242.427,
,242.47075,
,242.480425,
,242.4935,
,242.691975,
,242.716425,
,242.725625,
,242.74105,
,242.7673,
,242.874975,
,242.8932,
,242.9321,
,242.948825,
,242.9896,
,243.0732,
,243.123075,
,243.139325,
,243.227325,
,243.2588,
,243.307975,
,243.357675,
,243.4367,
,243.60005,
,243.64675,
,243.666575,
,243.675,
,243.76925,
,243.815575,
,243.842025,
,243.883875,
,243.919375,
,243.94435,
,243.9636,
,243.976775,
,243.99625,
,244.034025,
,244.117775,
,244.148575,
,244.200075,
,244.267175,
,244.3482,
,244.38665,
,244.402125,
,244.450375,
,244.509575,
,244.5432,
,244.680625,
,244.794225,
,244.87295,
,244.9363,
,245.019125,
,245.047425,
,245.06745,
,245.075525,
,245.156875,
,245.167075,
,245.2252,
,245.325675,
,245.33685,
,245.398725,
,245.435575,
,245.486925,
,245.518525,
,245.6238,
,245.654275,
,245.811175,
,245.853875,
,245.900425,
,245.9512,
,245.979375,
,246.302725,
,246.7748,
,246.79975,
,246.819625,
,246.831025,
,246.846825,
,246.88915,
,246.902625,
,247.025675,
,247.037475,
,247.057525,
,247.07495,
,247.1022,
,247.10865,
,247.112675,
,247.1161,
,247.124525,
,247.133575,
,247.147325,
,247.188375,
,247.212275,
,247.246675,
,247.27,
,247.287975,
,247.456675,
,247.626475,
,247.65265,
,247.6889,
,247.7746,
,247.794325,
,247.83235,
,247.932575,
,247.977275,
,248.06105,
,248.117275,
,248.139225,
,248.190275,
,248.281075,
,248.293225,
,248.301525,
,248.315775,
,248.3244,
,248.333425,
,248.33995,
,248.367825,
,248.39515,
,248.46905,
,248.50835,
,248.519675,
,248.61985,
,248.630275,
,248.6548,
,248.666925,
,248.676625,
,248.7349,
,248.7472,
,248.84225,
,248.9496,
,249.005475,
,249.03455,
,249.05185,
,249.0675,
,249.074425,
,249.086325,
,249.0893,
,249.108025,
,249.116925,
,249.122675,
,249.130625,
,249.13385,
,249.14855,
,249.166325,
,249.18865,
,249.270175,
,249.302625,
,249.3563,
,249.489775,
,249.515025,
,249.53725,
,249.651375,
,249.6886,
,249.7122,
,249.741075,
,249.751725,
,249.7638,
,249.870725,
,250.0736,
,250.089025,
,250.11105,
,250.13185,
,250.142375,
,250.153025,
,250.187475,
,250.218975,
,250.224225,
,250.2646,
,250.28225,
,250.298975,
,250.31385,
,250.318425,
,250.325075,
,250.3536,
,250.38545,
,250.395475,
,250.396575,
,250.418625,
,250.448225,
,250.475675,
,250.5276,
,250.70005,
,250.8594,
,250.874275,
,250.8874,
,250.899125,
,250.9063,
,250.915025,
,250.92745,
,250.985675,
,250.99475,
,251.013225,
,251.050525,
,251.0587,
,251.073825,
,251.0764,
,251.0813,
,251.0869,
,251.0903,
,251.0944,
,251.106725,
,251.1109,
,251.12555,
,251.151025,
,251.156225,
,251.163725,
,251.175375,
,251.184875,
,251.27215,
,251.361725,
,251.59145,
,251.606025,
,251.622675,
,251.6313,
,251.64395,
,251.658,
,251.682825,
,251.761875,
,251.826975,
,251.83305,
,251.8772,
,251.88325,
,251.93455,
,251.958475,
,251.994925,
,252.000325,
,252.021725,
,252.0232,
,252.033525,
,252.049225,
,252.051025,
,252.062025,
,252.084125,
,252.088375,
,252.099925,
,252.15095,
,252.167275,
,252.399225,
,252.418275,
,252.4723,
,252.530925,
,252.538275,
,252.563975,
,252.57825,
,252.59615,
,252.6252,
,252.6987,
,252.712325,
,252.74345,
,252.78425,
,252.822225,
,252.8792,
,252.8888,
,252.924375,
,252.9345,
,252.944175,
,252.95,
,252.957925,
,252.967225,
,252.97665,
,253.0397,
,253.141925,
,253.212375,
,253.2982,
,253.304375,
,253.33985,
,253.35525,
,253.4724,
,253.515075,
,253.52405,
,253.539675,
,253.5538,
,253.567325,
,253.60145,
,253.60735,
,253.94945,
,253.95825,
,253.9803,
,253.9886,
,254.005725,
,254.012325,
,254.02335,
,254.034975,
,254.05795,
,254.10355,
,254.145975,
,254.176375,
,254.199125,
,254.213975,
,254.2386,
,254.268225,
,254.35775,
,254.364475,
,254.369675,
,254.37415,
,254.398625,
,254.569875,
,254.587,
,254.596675,
,254.621375,
,254.676025,
,254.7359,
,254.833775,
,254.859675,
,255.045025,
,255.061025,
,255.088025,
,255.129525,
,255.193125,
,255.424275,
,255.78425,
,255.8067,
,255.832825,
,255.881275,
,255.9077,
,255.933275,
,255.9659,
,255.9864,
,256.0178,
,256.0264,
,256.040475,
,256.0473,
,256.057575,
,256.071125,
,256.07495,
,256.080925,
,256.087075,
,256.0913,
,256.10415,
,256.109925,
,256.13875,
,256.1494,
,256.412375,
,256.4316,
,256.43605,
,256.4401,
,256.459625,
,256.4649,
,256.46805,
,256.471825,
,256.4833,
,256.487925,
,256.4993,
,256.5048,
,256.513375,
,256.5385,
,256.54305,
,256.56235,
,256.61995,
,256.636225,
,256.6552,
,256.68325,
,256.71195,
,256.7233,
,256.727075,
,256.737475,
,256.787825,
,256.794975,
,256.803075,
,257.01515,
,257.062425,
,257.067475,
,257.099025,
,257.14745,
,257.23255,
,257.255025,
,257.364075,
,257.4029,
,257.4304,
,257.468025,
,257.545275,
,257.55705,
,257.679,
,257.7001,
,257.774225,
,257.783625,
,257.79795,
,258.17725,
,258.18425,
,258.198675,
,258.2174,
,258.2313,
,258.25765,
,258.2779,
,258.499675,
,258.5014,
,258.5114,
,258.52805,
,258.5523,
,258.70045,
,258.883125,
,258.8988,
,258.936825,
,258.982975,
,259.1628,
,259.2052,
,259.406625,
,259.47795,
,259.507125,
,259.534175,
,259.551475,
,259.571225,
,259.85895,
,259.87175,
,259.879925,
,259.888225,
,259.89685,
,259.902125,
,259.911375,
,259.91705,
,259.926475,
,260.069125,
,260.08855,
,260.1037,
,260.105675,
,260.1105,
,260.121125,
,260.15905,
,260.183475,
,260.186475,
,260.19065,
,260.209375,
,260.219725,
,260.23375,
,260.2352,
,260.261075,
,260.280575,
,260.296225,
,260.326425,
,260.355775,
,260.396775,
,260.42155,
,260.5031,
,260.51335,
,260.538975,
,260.5478,
,260.5539,
,260.57875,
,260.60145,
,260.61745,
,260.62495,
,260.63245,
,260.647575,
,260.6543,
,260.66475,
,260.883325,
,260.91975,
,260.922575,
,260.92535,
,260.92835,
,260.94925,
,260.96445,
,260.97275,
,261.0141,
,261.025675,
,261.10315,
,261.12025,
,261.27425,
,261.285025,
,261.29975,
,261.308825,
,261.36125,
,261.3709,
,261.386325,
,261.3985,
,261.423775,
,261.580725,
,261.634125,
,261.647375,
,261.659875,
,261.697325,
,261.7066,
,261.71365,
,261.72275,
,261.74915,
,261.75405,
,261.788675,
,261.79495,
,261.807275,
,261.824675,
,261.8625,
,261.86915,
,261.89555,
,261.903675,
,261.911,
,261.9415,
,261.959375,
,261.96065,
,262.212175,
,262.2144,
,262.23035,
,262.248175,
,262.261975,
,262.272775,
,262.323025,
,262.3319,
,262.383275,
,262.416825,
,262.423875,
,262.70755,
,262.72245,
,262.724875,
,262.7411,
,262.765275,
,262.86135,
,262.905425,
,262.916925,
,262.92315,
,262.93625,
,262.9926,
,263.0117,
,263.02075,
,263.0389,
,263.16045,
,263.16935,
,263.180875,
,263.234,
,263.2522,
,263.284275,
,263.2989,
,263.306275,
,263.319875,
,263.356575,
,263.39395,
,263.39605,
,263.41735,
,263.42155,
,263.675075,
,263.690975,
,263.707575,
,263.71565,
,263.720725,
,263.72465,
,263.743675,
,263.793225,
,263.82525,
,263.83405,
,263.84335,
,263.848975,
,263.85705,
,263.872525,
,263.874925,
,263.8855,
,263.911575,
,263.927375,
,263.95235,
,263.983325,
,264.01715,
,264.024375,
,264.108075,
,264.119725,
,264.188525,
,264.19185,
,264.213925,
,264.224275,
,264.278725,
,264.611,
,264.6284,
,264.646975,
,264.655725,
,264.663975,
,264.689075,
,264.701025,
,264.76225,
,264.78295,
,264.849975,
,264.8644,
,264.8989,
,264.91905,
,265.0548,
,265.311725,
,265.335175,
,265.35135,
,265.36155,
,265.4352,
,265.46365,
,265.498275,
,265.50505,
,265.58605,
,265.620975,
,265.716825,
,265.75005,
,265.78385,
,265.7956,
,265.834125,
,265.85435,
,265.90195,
,266.21405,
,266.217825,
,266.2263,
,266.237225,
,266.2434,
,266.250175,
,266.274325,
,266.32065,
,266.327225,
,266.331525,
,266.34375,
,266.347875,
,266.35245,
,266.355775,
,266.3659,
,266.3746,
,266.37935,
,266.41485,
,266.454175,
,266.522475,
,266.633075,
,266.773175,
,266.77825,
,266.783325,
,266.8112,
,266.83705,
,266.8532,
,266.8592,
,267.221275,
,267.2459,
,267.26615,
,267.297475,
,267.483,
,267.48975,
,267.49725,
,267.5234,
,267.52975,
,267.53565,
,267.56405,
,267.706075,
,267.979775,
,268.143475,
,268.20105,
,268.3473,
,268.476725,
,268.49445,
,268.51095,
,268.520675,
,268.5279,
,268.541375,
,268.548275,
,268.5529,
,268.56095,
,268.568125,
,268.5824,
,268.60595,
,268.6723,
,268.773575,
,268.787025,
,268.79825,
,268.8034,
,268.807725,
,268.811175,
,268.822875,
,268.82595,
,268.898775,
,268.95245,
,269.06945,
,269.086375,
,269.0975,
,269.10625,
,269.11125,
,269.1172,
,269.13565,
,269.147175,
,269.157625,
,269.2402,
,269.2673,
,269.272525,
,269.28315,
,269.327575,
,269.344525,
,269.371325,
,269.38885,
,269.404425,
,269.432425,
,269.508675,
,269.5912,
,269.6059,
,269.6481,
,269.6844,
,269.76645,
,269.81745,
,269.86145,
,269.90695,
,269.92785,
,269.952025,
,269.98495,
,269.99325,
,270.0136,
,270.121225,
,270.166675,
,270.2105,
,270.216175,
,270.237175,
,270.242025,
,270.24955,
,270.279675,
,270.284875,
,270.291325,
,270.2965,
,270.30205,
,270.354425,
,270.623475,
,270.6423,
,270.648425,
,270.6763,
,270.686725,
,270.70315,
,270.732625,
,270.761275,
,270.80345,
,270.8267,
,270.836025,
,270.8537,
,270.87565,
,270.919025,
,271.139875,
,271.1603,
,271.1714,
,271.172925,
,271.1967,
,271.202425,
