SPK_SPKC01a (NA),SPK_SPKC01b (weak inhibition),SPK_SPKC03a (no effect),SPK_SPKC07a (excited),SPK_SPKC09a (excited),SPK_SPKC12a (no effect),SPK_SPKC13a (inhibited),SPK_SPKC16a (inhibited)
157.87335,,,159.662275,137.283425,138.1792,89.35525,191.4833
157.92645,,,159.740475,137.321025,138.221925,89.3634,191.5567
157.973825,,,160.013975,137.369475,138.233375,89.368675,191.610475
157.977525,,,160.10205,137.408475,138.26365,89.3744,191.64155
158.044575,,,160.247225,137.4429,138.2946,89.388,191.6675
158.079075,,,160.318975,137.467675,138.3114,89.4011,191.69245
158.088525,,,160.420325,137.522075,138.344275,89.42045,191.7159
158.112,,,160.579125,137.555075,138.38085,89.434375,191.790125
158.155,,,160.706925,137.5825,138.40705,89.44025,191.81495
158.169225,,,160.773675,137.590975,138.53295,89.446925,191.8469
158.186025,,,160.885075,137.62805,138.5711,89.4755,191.86235
158.235975,,,161.0908,137.657825,138.6303,89.47965,191.873375
158.2872,,,161.204975,137.711825,138.666025,89.50155,191.8812
158.31505,,,161.27495,137.796,138.692125,89.53195,191.897025
158.34525,,,161.364825,137.821975,138.725925,89.58835,191.924575
158.36495,,,161.439875,137.932875,138.7359,89.6377,191.935325
158.38605,,,161.6055,137.9763,138.7545,89.693625,191.9605
158.408825,,,161.62865,138.0409,138.800825,89.730925,191.980575
158.42895,,,161.64665,138.071775,138.83735,89.74985,191.992275
158.4605,,,161.6612,138.093825,138.9112,89.7821,192.0729
158.479375,,,161.6784,138.1246,138.98965,89.839,192.124425
158.50255,,,161.696925,138.142075,139.049825,89.8612,192.14
158.51235,,,161.770325,138.1601,139.06485,89.88815,192.177875
158.5306,,,161.81345,138.20155,139.0707,89.9514,192.197425
158.562225,,,161.85795,138.30065,139.07905,89.957125,192.22135
158.59625,,,161.9307,138.33195,139.10345,89.9888,192.2558
158.614325,,,162.020725,138.3891,139.114675,89.994225,192.273025
158.62825,,,162.130725,138.4112,139.135,90.027375,192.291025
158.652875,,,162.207525,138.45535,139.1416,90.041,192.311025
158.7114,,,162.267325,138.493875,139.17165,90.0495,192.341025
158.756875,,,162.333575,138.533075,139.210575,90.070425,192.3784
158.7973,,,162.408825,138.5759,139.2346,90.0973,192.460425
158.818025,,,162.466325,138.631975,139.27435,90.105225,192.5264
158.857625,,,162.52475,138.65465,139.33525,90.10935,192.54335
158.90395,,,162.622975,138.676725,139.37575,90.147225,192.557775
158.932,,,162.754775,138.713825,139.413675,90.159925,192.576925
158.97335,,,162.846775,138.799275,139.430275,90.179175,192.59555
159.004725,,,162.878925,138.84085,139.49595,90.203775,192.60965
159.028225,,,162.898325,138.92015,139.5092,90.21605,192.63075
159.06455,,,162.93115,138.9626,139.534,90.229325,192.658475
159.086625,,,162.9702,138.9959,139.546875,90.233575,192.677975
159.106375,,,163.00885,139.0354,139.5593,90.248475,192.706175
159.1681,,,163.065675,139.04765,139.583175,90.251975,192.737025
159.223125,,,163.113625,139.098275,139.638125,90.274475,192.754575
159.26355,,,163.15555,139.137725,139.64225,90.29395,192.77605
159.3077,,,163.2055,139.20595,139.6548,90.30625,192.795375
159.40065,,,163.246,139.22385,139.675175,90.351525,192.814
159.448975,,,163.2867,139.26655,139.72475,90.423875,192.891975
159.48075,,,163.323575,139.2984,139.797475,90.4834,192.926775
159.50955,,,163.3631,139.37515,139.879675,90.519125,192.959425
159.536225,,,163.434625,139.403725,139.90325,90.53905,193.001675
159.576375,,,163.48685,139.439675,139.91735,90.5699,193.04625
159.58975,,,163.547025,139.4806,139.920025,90.57595,193.0576
159.626475,,,163.603125,139.511475,139.92495,90.592925,193.073275
159.66355,,,163.6545,139.541425,139.96475,90.601875,193.08525
159.6872,,,163.694325,139.60965,139.979975,90.60785,193.117475
159.708375,,,163.730275,139.6481,139.986075,90.621375,193.17495
159.816225,,,163.8029,139.7356,140.00715,90.630475,193.1971
159.870775,,,163.843175,139.7662,140.02735,90.6418,193.219525
159.884225,,,163.898275,139.786525,140.0615,90.6637,193.26125
159.9404,,,163.9419,139.89665,140.113825,90.692725,193.273175
159.96885,,,164.022325,139.93075,140.1716,90.71385,193.2836
159.998925,,,164.071475,139.945225,140.17865,90.734775,193.28785
160.0208,,,164.23815,139.96025,140.265825,90.751575,193.29905
160.0678,,,164.287225,140.03235,140.298925,90.811625,193.31415
160.220075,,,164.48935,140.051425,140.32325,90.884875,193.332425
160.25255,,,164.580675,140.093175,140.347375,90.988,193.339925
160.285875,,,164.65045,140.12245,140.35735,91.02555,193.36715
160.31405,,,164.74655,140.2014,140.380475,91.03625,193.3915
160.36565,,,164.8838,140.228675,140.422525,91.039725,193.446075
160.451075,,,164.914325,140.307875,140.43315,91.0835,193.4712
160.537975,,,164.957875,140.4014,140.46675,91.0917,193.48655
160.584425,,,165.002875,140.42685,140.483475,91.119,193.50495
160.667075,,,165.03835,140.46055,140.50755,91.134475,193.530875
160.74965,,,165.058975,140.538675,140.594075,91.16915,193.570825
160.75435,,,165.1419,140.585225,140.696675,91.198525,193.59855
160.823375,,,165.2111,140.6138,140.7905,91.2124,193.624775
160.8828,,,165.2918,140.641775,140.816175,91.24235,193.657725
160.947175,,,165.379075,140.686525,140.819025,91.2616,193.6935
160.98975,,,165.415625,140.709775,140.832475,91.301475,193.722025
161.056975,,,165.568625,140.743,140.848725,91.329475,193.77385
161.1389,,,165.624575,140.80065,140.880825,91.388175,193.799875
161.1679,,,165.68245,140.8375,140.889425,91.43225,193.8135
161.218225,,,165.77955,140.851075,140.901625,91.498425,193.8465
161.266325,,,165.825675,140.895425,140.913375,91.52785,193.87245
161.309725,,,165.9237,140.91965,140.94485,91.5338,193.8884
161.321975,,,165.973675,140.9405,140.964325,91.54165,193.905575
161.3508,,,166.013725,140.981775,140.985475,91.55965,193.9393
161.377925,,,166.047725,141.03355,141.0184,91.57535,193.96405
161.39775,,,166.1035,141.141075,141.0235,91.5925,194.00275
161.419925,,,166.196075,141.20705,141.0376,91.615125,194.00775
161.441275,,,166.259175,141.2359,141.0401,91.6273,194.071425
161.462575,,,166.300025,141.274775,141.066975,91.650375,194.101975
161.48595,,,166.408725,141.320125,141.105475,91.67045,194.127325
161.508975,,,166.47805,141.3449,141.13195,91.67615,194.162225
161.52815,,,166.57225,141.39035,141.2842,91.700325,194.18155
161.548775,,,166.68655,141.426675,141.288975,91.7229,194.197425
161.57355,,,166.78105,141.45485,141.305725,91.746125,194.22345
161.5963,,,166.8576,141.527075,141.317425,91.7689,194.23615
161.621,,,166.913425,141.551225,141.32595,91.8103,194.263975
161.6247,,,166.9487,141.6524,141.368825,91.861825,194.274575
161.647125,,,167.01245,141.70145,141.384925,91.890775,194.28655
161.65355,,,167.086575,141.7187,141.43675,91.913475,194.304925
161.676775,,,167.149175,141.750075,141.44395,91.9265,194.320225
161.713425,,,167.194725,141.78285,141.4627,91.944975,194.3461
161.7247,,,167.26035,141.8316,141.4657,91.967,194.3659
161.80665,,,167.333125,141.849625,141.4971,91.97745,194.3906
161.837725,,,167.392625,141.86945,141.506525,91.983825,194.443125
161.86025,,,167.4291,141.902625,141.52045,92.00195,194.50105
161.8953,,,167.45805,141.925825,141.533125,92.008775,194.523625
161.9216,,,167.57555,141.9325,141.546975,92.022875,194.53385
161.980425,,,167.6562,141.98525,141.558075,92.032375,194.548425
162.043675,,,167.7692,142.00685,141.568775,92.055975,194.560175
162.0939,,,167.7999,142.030775,141.5856,92.074225,194.591375
162.13345,,,167.841725,142.097275,141.601475,92.085575,194.6643
162.191375,,,167.892475,142.12785,141.6109,92.107175,194.678525
162.215125,,,167.97505,142.164,141.63695,92.121125,194.69295
162.2305,,,168.00675,142.219125,141.6491,92.154625,194.7049
162.284625,,,168.04455,142.24715,141.67025,92.171775,194.723875
162.3342,,,168.0814,142.2746,141.6837,92.189125,194.75225
162.367375,,,168.118375,142.299425,141.7065,92.2138,194.7931
162.421925,,,168.1675,142.3456,141.863425,92.2305,194.8995
162.447025,,,168.237925,142.3974,141.89565,92.243475,194.944475
162.49255,,,168.3019,142.455925,141.901875,92.271725,195.0264
162.50815,,,168.4078,142.51335,141.93875,92.293,195.091375
162.55085,,,168.4759,142.53095,141.967375,92.361525,195.13995
162.58125,,,168.5215,142.58255,141.986275,92.417975,195.153275
162.625125,,,168.580625,142.642375,142.009925,92.43285,195.169225
162.66355,,,168.631875,142.668625,142.032125,92.4415,195.185
162.7049,,,168.6817,142.684625,142.0486,92.4469,195.229575
162.733425,,,168.7482,142.7165,142.0516,92.4531,195.237325
162.757825,,,168.796375,142.734575,142.0828,92.46325,195.259825
162.8021,,,168.856625,142.8466,142.112425,92.466675,195.285475
162.864425,,,168.978575,142.8673,142.139025,92.488275,195.335775
162.9392,,,169.08395,142.9029,142.142525,92.4993,195.36775
162.9655,,,169.1994,142.9247,142.186175,92.508175,195.38855
162.991025,,,169.3206,142.96265,142.18925,92.5208,195.40925
163.037725,,,169.428975,142.99045,142.2035,92.544325,195.4265
163.072525,,,169.4934,143.016325,142.2148,92.5533,195.4412
163.11085,,,169.559075,143.050775,142.2198,92.562975,195.45415
163.162,,,169.6043,143.071325,142.47445,92.57765,195.489025
163.19685,,,169.68535,143.09895,142.475775,92.604375,195.50395
163.2269,,,169.722275,143.139875,142.479675,92.609275,195.5207
163.25855,,,169.74715,143.1721,142.492625,92.626425,195.538375
163.27155,,,169.963875,143.197975,142.50475,92.6518,195.568625
163.305775,,,170.0103,143.2158,142.51635,92.674575,195.581075
163.337675,,,170.103875,143.234875,142.534975,92.698275,195.604025
163.357675,,,170.1921,143.2638,142.54695,92.741375,195.618
163.377775,,,170.229225,143.3476,142.56965,92.772875,195.657075
163.390325,,,170.26375,143.3809,142.57585,92.80395,195.676625
163.4266,,,170.288425,143.442875,142.623775,92.83575,195.69915
163.45575,,,170.3177,143.465025,142.628,92.852925,195.7226
163.484475,,,170.3427,143.510475,142.6562,92.8585,195.752025
163.5085,,,170.4898,143.5245,142.663025,92.88745,195.7774
163.547975,,,170.57165,143.551325,142.696475,92.919075,195.8033
163.579475,,,170.703925,143.585425,142.79905,92.92955,195.828925
163.6141,,,170.736575,143.605725,142.860375,92.9568,195.905275
163.6601,,,170.776275,143.63765,142.912875,92.972825,195.94295
163.6964,,,170.862075,143.66585,142.926525,93.009025,195.95695
163.72705,,,170.8962,143.683525,142.98145,93.04885,195.9677
163.752525,,,170.944675,143.709725,142.9917,93.059575,195.977275
163.809625,,,171.0355,143.726275,143.010775,93.1179,196.0004
163.8684,,,171.055025,143.74855,143.01835,93.228425,196.04175
163.89745,,,171.106275,143.810175,143.0273,93.284075,196.05835
163.93675,,,171.140875,143.84425,143.06095,93.3155,196.099875
163.948425,,,171.230975,143.864175,143.071075,93.349575,196.13255
163.97885,,,171.339375,143.870075,143.0787,93.3619,196.155325
164.0212,,,171.378625,143.969225,143.102275,93.374725,196.1778
164.040075,,,171.40085,144.003675,143.125975,93.3834,196.2175
164.05485,,,171.42315,144.0257,143.17025,93.386325,196.2344
164.08115,,,171.45955,144.050825,143.307075,93.3942,196.2465
164.100725,,,171.516525,144.071675,143.346125,93.400625,196.260125
164.123825,,,171.537125,144.099125,143.4389,93.4074,196.275025
164.14655,,,171.564275,144.180475,143.455125,93.4172,196.318825
164.1554,,,171.61455,144.19715,143.48865,93.423925,196.334825
164.1703,,,171.673275,144.203075,143.498525,93.4307,196.349075
164.189475,,,171.726825,144.2323,143.514225,93.435075,196.370025
164.21205,,,171.746575,144.282975,143.52125,93.4388,196.38545
164.23405,,,171.7654,144.377775,143.53035,93.457025,196.4389
164.27105,,,171.783075,144.409525,143.531575,93.482075,196.45935
164.2824,,,171.8,144.423725,143.54325,93.490625,196.5107
164.312175,,,171.8184,144.447525,143.5641,93.50845,196.5266
164.346675,,,171.832875,144.4883,143.566525,93.518425,196.543475
164.3855,,,171.855075,144.524525,143.603675,93.534925,196.610475
164.468225,,,171.903775,144.58875,143.60535,93.552425,196.6291
164.505975,,,171.937525,144.6102,143.625525,93.561175,196.6422
164.55335,,,171.970325,144.633975,143.64105,93.574425,196.6817
164.6119,,,171.994,144.64865,143.666625,93.580725,196.7024
164.663675,,,172.02605,144.6712,143.867175,93.588925,196.723525
164.762225,,,172.041825,144.697425,143.88775,93.600425,196.74655
164.791875,,,172.07665,144.71755,143.89785,93.620575,196.82775
164.80605,,,172.097175,144.75775,143.95785,93.6368,196.851475
164.84905,,,172.11935,144.7964,143.961975,93.6814,196.9625
164.879025,,,172.177175,144.85285,143.9928,93.7571,196.980175
164.90395,,,172.210475,144.894075,144.022625,93.790425,197.012025
164.9484,,,172.22225,144.9046,144.0431,93.801275,197.030675
164.967975,,,172.28585,144.95625,144.060975,93.837325,197.05145
165.003975,,,172.305775,144.99215,144.07485,93.895775,197.07815
165.04505,,,172.320875,145.0283,144.08075,93.926175,197.093525
165.065225,,,172.3339,145.04535,144.089275,93.944125,197.2381
165.1344,,,172.34635,145.061875,144.116425,93.975375,197.262225
165.187625,,,172.36795,145.085525,144.168775,93.993925,197.292025
165.243525,,,172.413675,145.1027,144.24485,94.037075,197.323275
165.298,,,172.444525,145.155125,144.257325,94.095575,197.342475
165.341175,,,172.483525,145.2356,144.28445,94.149175,197.365775
165.404275,,,172.5152,145.25605,144.305925,94.20575,197.38595
165.448075,,,172.550725,145.2906,144.309425,94.216975,197.40485
165.468375,,,172.5665,145.3052,144.3249,94.233925,197.4214
165.5221,,,172.61935,145.317,144.35855,94.239175,197.43275
165.579,,,172.654375,145.3428,144.3952,94.244675,197.442675
165.607025,,,172.68335,145.391,144.412525,94.2495,197.45295
165.678925,,,172.71905,145.419675,144.4684,94.253175,197.54385
165.72305,,,172.7537,145.485475,144.53175,94.259675,197.555225
165.795425,,,172.7802,145.497475,144.605375,94.26415,197.58605
165.828725,,,172.812875,145.6633,144.61955,94.2788,197.623475
165.865225,,,172.8455,145.780475,144.629175,94.4004,197.68305
165.907675,,,172.882625,145.8095,144.64425,94.469425,197.704
165.92245,,,172.9473,145.846775,144.65805,94.51295,197.726975
165.98405,,,172.9757,145.8675,144.667075,94.52535,197.752025
166.05375,,,173.009225,145.887275,144.674125,94.543025,197.87585
166.1062,,,173.04825,145.9355,144.684825,94.547125,197.89325
166.14045,,,173.103525,145.946275,144.697025,94.597675,197.907525
166.16315,,,173.1344,146.010325,144.7013,94.6209,197.9209
166.212825,,,173.1773,146.0578,144.714825,94.690175,197.952825
166.252025,,,173.20005,146.11525,144.74125,94.74305,197.972275
166.304725,,,173.2302,146.160875,144.785575,94.776,197.9932
166.365375,,,173.25475,146.19015,144.804525,94.829025,198.006875
166.4107,,,173.2783,146.222825,144.82695,94.915375,198.027175
166.492225,,,173.304775,146.364825,144.85665,94.9925,198.042125
166.52715,,,173.333475,146.41065,144.863125,95.0041,198.060425
166.569975,,,173.4072,146.435,144.887875,95.01925,198.07465
166.603025,,,173.438825,146.461225,144.895175,95.0243,198.094725
166.62285,,,173.468525,146.475825,144.91215,95.028075,198.11115
166.64465,,,173.503075,146.4864,144.91835,95.0467,198.12955
166.682725,,,173.520725,146.531125,144.9556,95.052325,198.154525
166.700025,,,173.5391,146.547675,144.999,95.0753,198.187275
166.732425,,,173.56555,146.60035,145.059525,95.085475,198.233375
166.750075,,,173.580325,146.67165,145.0921,95.094475,198.254725
166.82675,,,173.59645,146.6963,145.134975,95.105975,198.29195
166.866725,,,173.62215,146.71965,145.1529,95.1186,198.341025
166.929,,,173.6484,146.758225,145.21035,95.12865,198.3462
166.980125,,,173.667975,146.7695,145.233425,95.137825,198.361825
167.0159,,,173.68045,146.89695,145.245075,95.14645,198.38245
167.076925,,,173.705525,146.91485,145.262625,95.17305,198.4037
167.11955,,,173.733125,146.928475,145.290725,95.22335,198.45155
167.18,,,173.8238,147.077375,145.310375,95.2676,198.4774
167.22595,,,173.842925,147.092025,145.31775,95.28635,198.51405
167.287925,,,173.8599,147.1385,145.344925,95.30295,198.5162
167.321375,,,173.872225,147.1546,145.366025,95.34835,198.5673
167.3333,,,173.916625,147.177125,145.3854,95.3785,198.634725
167.3652,,,173.9341,147.1908,145.401825,95.39805,198.688725
167.4092,,,173.975675,147.21,145.426875,95.41655,198.707675
167.4326,,,173.990975,147.23125,145.4525,95.4455,198.7171
167.44935,,,174.00685,147.268775,145.5054,95.48985,198.72895
167.4943,,,174.03265,147.32915,145.509825,95.504025,198.743225
167.566925,,,174.0476,147.34905,145.67555,95.507875,198.7541
167.5983,,,174.121475,147.381525,145.708175,95.5293,198.760375
167.625525,,,174.1444,147.398025,145.720825,95.5344,198.76795
167.6888,,,174.176875,147.459,145.72685,95.574575,198.7785
167.718475,,,174.212125,147.486675,145.742225,95.60185,198.811225
167.7631,,,174.2361,147.56115,145.7791,95.63315,198.822325
167.793275,,,174.262725,147.573225,145.8203,95.646325,198.842475
167.837,,,174.322125,147.5932,145.87275,95.65455,198.856425
167.87885,,,174.3305,147.6097,145.8868,95.67185,198.877125
167.912175,,,174.34595,147.688775,145.91225,95.71915,198.89125
167.935475,,,174.37815,147.704925,146.01915,95.73035,198.932625
167.965225,,,174.39275,147.717375,146.118425,95.75785,198.9888
167.99405,,,174.474875,147.797475,146.16095,95.77445,199.0944
168.079725,,,174.49835,147.808625,146.1647,95.796875,199.125775
168.124225,,,174.528625,147.850975,146.1831,95.83575,199.161725
168.140525,,,174.5665,147.876875,146.210075,95.91965,199.192125
168.16985,,,174.593975,147.901575,146.234,96.01795,199.245775
168.2107,,,174.648175,147.9198,146.265275,96.057375,199.289325
168.274,,,174.6882,147.93485,146.30875,96.066625,199.3099
168.313775,,,174.704825,148.022625,146.347075,96.0871,199.405675
168.383875,,,174.720875,148.0569,146.358325,96.089675,199.449325
168.43275,,,174.736975,148.0838,146.379075,96.108475,199.475775
