SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC13a,SPK_SPKC15a
210.586525,158.7208,266.935025,195.184025,174.53085,,169.08955,207.485975
210.607725,158.744725,266.983725,195.211375,174.548225,,169.117025,207.585125
210.627425,158.773625,267.0582,195.270125,174.57975,,169.1626,207.602025
210.641725,158.786525,267.097675,195.329125,174.598325,,169.1899,207.618725
210.67285,158.7965,267.13055,195.334475,174.6373,,169.211375,207.648325
210.6926,158.805075,267.1758,195.43945,174.656675,,169.226725,207.6735
210.70925,158.8212,267.25015,195.46445,174.672575,,169.2465,207.706425
210.72055,158.832575,267.30255,195.487725,174.70125,,169.2701,207.730625
210.73435,158.8391,267.338725,195.497425,174.709475,,169.30485,207.740175
210.752275,158.846725,267.432025,195.518775,174.723625,,169.32875,207.7491
210.77725,158.8704,267.48205,195.523625,174.737375,,169.358525,207.773375
210.793125,158.8776,267.5484,195.53445,174.74955,,169.382425,207.792825
210.8184,158.89405,267.599275,195.546275,174.77305,,169.409175,207.803375
210.8496,158.90525,267.6321,195.553075,174.7954,,169.4332,207.828275
210.87385,158.91955,267.694825,195.5582,174.811425,,169.4518,207.84565
210.93065,158.9249,267.74395,195.569175,174.81615,,169.4666,207.8805
210.955675,158.93125,267.785675,195.57725,174.837975,,169.484225,207.903125
210.9665,158.951175,267.814475,195.60585,174.859525,,169.499925,207.9435
210.975125,158.971575,267.846725,195.6246,174.913275,,169.531175,207.963725
211.029625,159.0023,267.899825,195.6469,174.932375,,169.550575,207.9876
211.0439,159.0174,267.93325,195.678325,174.94265,,169.564575,208.012175
211.0599,159.051775,267.981275,195.68485,174.95785,,169.584575,208.035675
211.0795,159.161525,268.020425,195.69105,174.9687,,169.597725,208.070425
211.137525,159.1865,268.051775,195.719875,174.9744,,169.621625,208.089275
211.15095,159.204575,268.0561,195.7329,174.98555,,169.646125,208.106825
211.167975,159.2061,268.0876,195.751975,174.998,,169.667025,208.1215
211.180225,159.21165,268.205575,195.769625,175.00885,,169.668975,208.148275
211.1939,159.214225,268.30155,195.773725,175.0247,,169.68865,208.163075
211.204725,159.217525,268.310375,195.78045,175.04545,,169.71815,208.221725
211.23515,159.22815,268.339575,195.7939,175.07265,,169.733275,208.238075
211.2579,159.2323,268.438725,195.818975,175.096325,,169.76145,208.2557
211.3042,159.242325,268.5398,195.835875,175.121425,,169.801075,208.286325
211.31865,159.248125,268.585975,195.847725,175.14125,,169.818575,208.31185
211.344,159.261475,268.594575,195.865425,175.171625,,169.835925,208.336525
211.380075,159.2774,268.6609,195.8754,175.18285,,169.85265,208.358925
211.390875,159.300875,268.679075,195.89285,175.20755,,169.866225,208.3834
211.4029,159.329475,268.75525,195.916875,175.2257,,169.8858,208.416875
211.41145,159.34595,268.800125,195.950525,175.2534,,169.908,208.448775
211.42075,159.3551,268.8625,195.9728,175.28005,,169.92495,208.47915
211.426725,159.36165,268.9714,195.98685,175.2882,,169.941575,208.48935
211.435025,159.399775,269.01725,196.00005,175.300325,,169.9534,208.505725
211.442325,159.406125,269.08685,196.03815,175.31015,,169.95955,208.531375
211.509775,159.420275,269.19445,196.06155,175.331475,,169.9784,208.5561
211.529475,159.4278,269.255575,196.095825,175.34185,,169.995725,208.65505
211.5614,159.4402,269.3584,196.14405,175.35485,,170.008,208.680325
211.574025,159.44755,269.429925,196.17725,175.3693,,170.02315,208.68365
211.6159,159.454875,269.49945,196.20715,175.397475,,170.028475,208.7075
211.654725,159.476275,269.541575,196.2374,175.422675,,170.037525,208.747125
211.677225,159.492475,269.6052,196.27545,175.43745,,170.0393,208.77105
211.709625,159.53155,269.774875,196.29715,175.452325,,170.058175,208.80385
211.715475,159.53905,269.820725,196.337075,175.463325,,170.0792,208.811025
211.74125,159.549125,269.827425,196.387425,175.47825,,170.10595,208.823775
211.765425,159.586675,269.93495,196.403775,175.497075,,170.143525,208.848175
211.77335,159.6141,270.01,196.415975,175.509,,170.166175,208.870425
211.8169,159.66155,270.1233,196.4345,175.5331,,170.181925,208.893325
211.9026,159.679375,270.1654,196.4537,175.547275,,170.2029,208.929275
211.91815,159.687275,270.1994,196.48795,175.562925,,170.2115,208.969225
211.9921,159.69445,270.3015,196.49105,175.574325,,170.226675,209.05105
212.00975,159.71265,270.322025,196.4999,175.5965,,170.24165,209.075675
212.0245,159.719875,270.352975,196.514425,175.617525,,170.270525,209.07685
212.041925,159.733725,270.484,196.548175,175.629575,,170.286425,209.149525
212.0774,159.7636,270.49005,196.56435,175.64915,,170.308825,209.174225
212.0831,159.768825,270.514425,196.571175,175.6667,,170.323975,209.218475
212.108225,159.776975,270.54845,196.59845,175.679925,,170.33895,209.261075
212.1276,159.80675,270.614325,196.64585,175.72805,,170.35855,209.264175
212.137975,159.818325,270.6733,196.660775,175.747025,,170.38355,209.271325
212.147625,159.855975,270.7313,196.6949,175.76565,,170.40195,209.28665
212.1546,159.85745,270.80635,196.706775,175.7753,,170.4237,209.2917
212.166925,159.885375,270.878225,196.70795,175.8113,,170.443375,209.303975
212.19465,159.9011,270.902525,196.72715,175.838175,,170.45955,209.3244
212.2062,159.97145,270.9561,196.739025,175.853275,,170.480675,209.367125
212.2155,160.029875,271.00315,196.77135,175.866925,,170.494725,209.393525
212.226175,160.033825,271.04725,196.805575,175.915675,,170.512375,209.421375
212.2542,160.04245,271.092325,196.80845,175.94645,,170.5703,209.439675
212.274325,160.0464,271.1457,196.8311,175.95805,,170.58675,209.467125
212.28445,160.047975,271.189725,196.897975,175.972425,,170.6164,209.4691
212.29075,160.0867,271.2642,196.9046,175.98725,,170.6266,209.493425
212.3467,160.1005,271.3123,196.925875,175.9988,,170.6375,209.515475
212.3579,160.104725,271.349575,196.9414,176.028025,,170.6502,209.539075
212.3684,160.124075,271.4165,196.9659,176.044225,,170.66015,209.559925
212.37615,160.145925,271.4345,196.96775,176.0559,,170.67515,209.58935
212.39565,160.16915,271.452525,196.98195,176.077725,,170.6893,209.620075
212.421625,160.181725,271.51395,197.012325,176.09065,,170.726725,209.6685
212.44975,160.1987,271.57035,197.033825,176.1206,,170.752275,209.699075
212.462675,160.2157,271.6138,197.04615,176.130925,,170.763375,209.73115
212.495575,160.2974,271.694275,197.058375,176.14765,,170.783875,209.762475
212.50835,160.310275,271.8375,197.116,176.1599,,170.79845,209.78805
212.549525,160.31345,271.83915,197.168125,176.1788,,170.82395,209.814125
212.58015,160.318975,271.9113,197.194125,176.21145,,170.845775,209.863925
212.5982,160.3627,271.932025,197.21855,176.2469,,170.8604,209.89175
212.620925,160.378475,271.9655,197.222175,176.263425,,170.8793,209.9216
212.641025,160.384375,272.039725,197.242725,176.2863,,170.890825,209.96385
212.6543,160.39315,272.07425,197.264,176.289975,,170.910425,209.986775
212.6844,160.42,272.0982,197.3112,176.29835,,170.9217,210.00465
212.718575,160.441325,272.14915,197.352175,176.3081,,170.9731,210.03205
212.7295,160.5012,272.33715,197.37485,176.31885,,170.994175,210.06845
212.74085,160.5301,272.365125,197.38915,176.322625,,171.0166,210.096625
212.765525,160.5477,272.414175,197.411125,176.33025,,171.030775,210.125775
212.790375,160.554425,272.5222,197.459525,176.34625,,171.0417,210.1654
212.80305,160.593325,272.57405,197.48685,176.36,,171.05855,210.189875
212.8354,160.625,272.769125,197.547675,176.370075,,171.083125,210.229125
212.8465,160.63,272.7925,197.65105,176.37625,,171.105175,210.258025
212.86785,160.6419,272.833425,197.655275,176.3873,,171.1212,210.332475
212.881825,160.6553,272.8976,197.70315,176.398325,,171.133325,210.35
212.893025,160.69555,272.9744,197.71545,176.419775,,171.147175,210.403625
212.920575,160.768175,273.0596,197.726125,176.43285,,171.1625,210.509275
212.931725,160.773025,273.12795,197.76455,176.448625,,171.182175,210.5607
212.9427,160.799175,273.17495,197.821175,176.4934,,171.20385,210.601725
212.96555,160.809625,273.278875,197.8479,176.515175,,171.2263,210.657025
212.980675,160.825075,273.3242,197.8671,176.543575,,171.248225,210.700575
212.991175,160.83795,273.33205,197.8781,176.568325,,171.249675,210.72905
213.0138,160.843125,273.44165,197.908175,176.6026,,171.265075,210.800825
213.0276,160.85405,273.4803,197.921425,176.624375,,171.2795,210.8242
213.09855,160.8698,273.53785,197.9665,176.6466,,171.291275,210.848975
213.148975,160.872875,273.612525,197.991825,176.671125,,171.312075,210.87345
213.1811,160.893,273.747625,198.018075,176.699075,,171.325875,210.90005
213.191725,160.90095,273.874175,198.074925,176.733725,,171.354525,210.944475
213.206575,160.90205,273.919625,198.0916,176.7493,,171.3955,210.993025
213.228625,160.911025,273.9878,198.1086,176.775975,,171.413425,211.032175
213.24155,160.932075,274.011,198.1486,176.82825,,171.45395,211.072675
213.252225,160.983325,274.043625,198.171875,176.84145,,171.469175,211.15055
213.264475,160.99005,274.0776,198.1846,176.85355,,171.479475,211.175925
213.318125,160.997525,274.11255,198.199375,176.876975,,171.491875,211.200675
213.34515,161.006625,274.157725,198.229025,176.884325,,171.52145,211.247125
213.36025,161.015,274.1855,198.2523,176.9016,,171.538775,211.276
213.37275,161.0243,274.277,198.288075,176.918075,,171.553225,211.39195
213.38635,161.034175,274.35205,198.30105,176.93895,,171.58115,211.42865
213.39715,161.048275,274.38625,198.319675,176.978025,,171.6011,211.4708
213.440075,161.060825,274.460625,198.38455,176.9994,,171.615575,211.53085
213.453625,161.1298,274.5019,198.415425,177.03025,,171.633625,211.562275
213.496525,161.1329,274.549325,198.442725,177.0564,,171.6428,211.605975
213.527025,161.26045,274.61055,198.4629,177.073275,,171.657125,211.7182
213.54765,161.261525,274.747075,198.4808,177.09175,,171.67295,211.75415
213.5596,161.26995,274.83495,198.547175,177.1079,,171.686725,211.776175
213.577975,161.2775,274.901825,198.557575,177.1207,,171.701375,211.84255
213.591625,161.291125,274.950625,198.584,177.13835,,171.72295,211.8902
213.606775,161.306275,274.999025,198.596325,177.16485,,171.737175,211.9215
213.622725,161.3079,275.10065,198.6255,177.1888,,171.756475,211.946425
213.6714,161.322875,275.1422,198.6523,177.21495,,171.79825,211.964575
213.68825,161.3398,275.166275,198.716825,177.262475,,171.8208,211.986075
213.7289,161.492925,275.197275,198.751225,177.293525,,171.8388,212.003175
213.75335,161.5021,275.23875,198.791625,177.304975,,171.85385,212.040675
213.7657,161.510525,275.308275,198.8501,177.32915,,171.867525,212.05725
213.776725,161.51975,275.3683,198.867325,177.34915,,171.879325,212.078175
213.799375,161.589,275.42555,198.8794,177.36825,,171.899325,212.091325
213.80935,161.5933,275.47135,198.930625,177.385925,,171.915975,212.1025
213.81745,161.59545,275.50475,198.960925,177.396525,,171.9329,212.13015
213.828575,161.60385,275.597,198.979975,177.418,,171.9592,212.152325
213.847475,161.6133,275.633775,199.028525,177.438325,,171.977325,212.17625
213.859375,161.621725,275.682925,199.0647,177.44445,,171.997475,212.198975
213.875525,161.6645,275.73655,199.145375,177.45225,,172.016425,212.203725
213.911725,161.673275,275.79275,199.1562,177.4679,,172.02315,212.24685
213.93045,161.686375,275.833775,199.1768,177.4813,,172.05705,212.269625
213.9453,161.702275,275.837525,199.20695,177.4962,,172.079425,212.296825
213.96315,161.719225,275.885275,199.223675,177.508175,,172.08815,212.318975
213.9937,161.7291,275.97075,199.2311,177.526925,,172.11005,212.34045
214.004475,161.7425,276.04655,199.23685,177.544575,,172.123775,212.380675
214.013475,161.760325,276.095175,199.2989,177.5662,,172.161375,212.45405
214.025525,161.771675,276.115875,199.330225,177.602625,,172.203825,212.4747
214.0371,161.79535,276.156425,199.372825,177.61605,,172.2064,212.492325
214.0732,161.816025,276.207275,199.407175,177.623975,,172.221575,212.526425
214.08835,161.8874,276.25575,199.42505,177.634825,,172.2392,212.547025
214.1034,161.896275,276.311175,199.4559,177.676425,,172.257575,212.569
214.113775,161.909725,276.3762,199.48775,177.69585,,172.26955,212.577
214.1408,161.97905,276.408675,199.504075,177.748475,,172.296925,212.590275
214.153825,162.010725,276.436825,199.51095,177.7602,,172.314175,212.622075
214.165,162.0209,276.483525,199.5435,177.783,,172.33305,212.652125
214.1772,162.02615,276.4992,199.5707,177.79455,,172.3568,212.681475
214.184475,162.03795,276.6458,199.596425,177.8157,,172.3689,212.700875
214.2031,162.048125,276.6801,199.608475,177.85485,,172.3864,212.720125
214.210225,162.09145,276.707425,199.6366,177.869825,,172.416975,212.757075
214.222725,162.102,276.753425,199.64365,177.88855,,172.432725,212.787825
214.248975,162.120875,276.79365,199.6783,177.899225,,172.45305,212.803875
214.270025,162.12455,276.887075,199.739075,177.9129,,172.463775,212.82335
214.283875,162.142525,276.92715,199.78215,177.93545,,172.482375,212.85045
214.301225,162.158625,276.980175,199.796275,177.95425,,172.521875,212.876225
214.3274,162.1858,277.029475,199.815375,177.968575,,172.560825,212.89445
214.34515,162.22805,277.092925,199.841975,178.000625,,172.567375,212.91645
214.3566,162.24365,277.158475,199.89615,178.025825,,172.5815,212.934075
214.39395,162.251325,277.208175,199.920375,178.045225,,172.610125,212.957975
214.403825,162.25615,277.25925,199.94045,178.068625,,172.625225,212.989225
214.413725,162.2635,277.313825,199.957075,178.0892,,172.646125,213.033425
214.43525,162.27385,277.3781,199.98245,178.102975,,172.6773,213.064
214.445075,162.2916,277.41955,200.0198,178.120775,,172.702975,213.1148
214.4649,162.301925,277.4852,200.021325,178.137275,,172.726375,213.11925
214.491025,162.316375,277.52185,200.05525,178.1507,,172.73975,213.13195
214.505125,162.349225,277.55835,200.065,178.166525,,172.76385,213.16435
214.528225,162.366225,277.5911,200.124075,178.204725,,172.79035,213.202725
214.57965,162.417225,277.63015,200.1349,178.228675,,172.841875,213.211375
214.598575,162.42755,277.6462,200.151725,178.246075,,172.8626,213.254625
214.607375,162.47025,277.69985,200.158175,178.26615,,172.889775,213.2862
214.611625,162.477475,277.769825,200.1956,178.30575,,172.908775,213.3267
214.650925,162.482625,277.840325,200.21205,178.315675,,172.9342,213.33335
214.66255,162.4971,277.88585,200.292175,178.350775,,172.962875,213.355525
214.700575,162.511125,277.983175,200.305825,178.3696,,172.9844,213.425675
214.70715,162.516825,278.021975,200.386,178.39275,,173.003775,213.4355
214.747525,162.520625,278.0637,200.395625,178.413575,,173.026075,213.4704
214.760225,162.532425,278.10375,200.4346,178.444,,173.045575,213.504875
214.773625,162.548425,278.147225,200.454275,178.462875,,173.067875,213.510275
214.80115,162.6225,278.25585,200.466225,178.481,,173.085825,213.583075
214.8332,162.646025,278.35365,200.492025,178.49665,,173.1071,213.633
214.843725,162.710225,278.4008,200.4975,178.515875,,173.13135,213.696175
214.911825,162.736425,278.4658,200.54525,178.5459,,173.14985,213.778875
214.92185,162.755775,278.504225,200.5646,178.616475,,173.17095,213.8184
214.947125,162.791225,278.539925,200.572575,178.63905,,173.188275,213.8373
214.95885,162.7968,278.55875,200.6361,178.658725,,173.19875,213.896975
214.998525,162.8145,278.606025,200.63875,178.678225,,173.215175,213.947575
215.069375,162.82945,278.64965,200.662725,178.7091,,173.248375,214.01875
215.105675,162.846225,278.776575,200.66915,178.728175,,173.270625,214.06505
215.145425,162.852775,278.82515,200.6912,178.749975,,173.286725,214.099525
215.166175,162.894125,278.926275,200.72125,178.783175,,173.306225,214.147425
215.18615,162.901875,278.97775,200.76385,178.7954,,173.317075,214.166475
215.203475,162.920225,278.994225,200.803575,178.820475,,173.320875,214.213275
215.2299,162.9258,279.025975,200.8445,178.83585,,173.328425,214.284975
215.252875,162.93275,279.06895,200.910075,178.85475,,173.3431,214.3122
215.2595,162.9571,279.12855,200.9565,178.8772,,173.364175,214.32305
215.266825,162.97065,279.1669,200.982575,178.8951,,173.37985,214.360325
215.2733,162.9983,279.213675,201.0347,178.929375,,173.413675,214.3936
215.37895,163.0154,279.2758,201.0566,178.94255,,173.42475,214.43505
215.383175,163.027925,279.314575,201.0748,178.960275,,173.435425,214.4753
215.401425,163.041975,279.372225,201.092725,179.010725,,173.444725,214.480675
215.4217,163.10885,279.402025,201.110975,179.05805,,173.45595,214.534825
215.431125,163.142775,279.444475,201.133625,179.0876,,173.46225,214.55465
215.46165,163.15865,279.44575,201.149175,179.10485,,173.47095,214.634025
215.484175,163.166025,279.48325,201.15355,179.143625,,173.47785,214.7082
