SPK_SPKC01a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC14a,SPK_SPKC16a
,375.6305,,,,214.981175,258.8949
,375.7793,,,,215.00505,258.9441
,376.235625,,,,215.06685,259.083575
,376.28685,,,,215.1133,259.1007
,376.817975,,,,215.1484,259.13515
,376.890525,,,,215.167125,259.1885
,377.3375,,,,215.214325,259.235525
,377.593025,,,,215.2728,259.243575
,378.1345,,,,215.313175,259.388025
,378.3014,,,,215.3914,259.519475
,378.793375,,,,215.5192,259.52475
,378.9834,,,,215.559175,259.540125
,379.649875,,,,215.5788,259.554875
,380.2419,,,,215.617775,259.5666
,380.287575,,,,215.728375,259.578525
,380.532775,,,,215.91075,259.58525
,380.6101,,,,215.9406,259.61265
,380.633475,,,,215.965525,259.64135
,381.08305,,,,215.99275,259.65395
,381.288075,,,,216.007525,259.66115
,381.5038,,,,216.026775,259.667725
,381.632175,,,,216.091225,259.691725
,381.6343,,,,216.114825,259.8225
,381.872525,,,,216.14965,260.030275
,382.29855,,,,216.1729,260.063825
,382.692625,,,,216.217625,260.112975
,382.820575,,,,216.237075,260.167525
,382.869925,,,,216.25,260.233225
,383.229575,,,,216.364675,260.4417
,383.942675,,,,216.47795,260.46815
,384.43,,,,216.513425,260.49005
,384.6582,,,,216.527975,260.565325
,384.6936,,,,216.534325,260.6286
,384.8976,,,,216.543825,260.75515
,384.9625,,,,216.557625,260.842475
,385.65465,,,,216.5688,260.87985
,386.433425,,,,216.58825,260.90165
,386.44735,,,,216.79875,261.0045
,386.60585,,,,216.85595,261.306075
,387.046825,,,,216.872,261.505325
,387.1619,,,,216.876825,261.5514
,387.738,,,,216.90515,261.62195
,387.822075,,,,216.917275,261.64155
,387.861,,,,216.966,261.66095
,387.90335,,,,217.03605,261.7243
,388.8091,,,,217.080325,261.918475
,388.85665,,,,217.11125,262.00415
,389.751525,,,,217.138675,262.045475
,389.9387,,,,217.2067,262.072
,390.270075,,,,217.22025,262.1146
,390.78125,,,,217.29285,262.169775
,391.44435,,,,217.34865,262.17455
,392.205925,,,,217.393725,262.1976
,392.54975,,,,217.431475,262.252125
,392.7317,,,,217.43825,262.317875
,392.789,,,,217.441575,262.388025
,392.91205,,,,217.467375,262.45265
,392.97735,,,,217.5577,262.481475
,393.03245,,,,217.662375,262.6597
,393.421325,,,,217.8404,262.6738
,393.87705,,,,217.8506,262.7043
,394.050625,,,,217.873,262.760625
,395.017725,,,,217.900825,262.84565
,395.64625,,,,217.940875,263.012
,395.689325,,,,217.9551,263.083475
,395.7907,,,,218.0219,263.087725
,396.430275,,,,218.04745,263.11425
,396.486125,,,,218.163525,263.124375
,396.609075,,,,218.2182,263.2001
,396.64585,,,,218.29465,263.278975
,396.782775,,,,218.3133,263.36
,397.136475,,,,218.316125,263.50635
,397.22015,,,,218.330375,263.565825
,397.4204,,,,218.403525,263.7718
,397.508625,,,,218.419775,263.847525
,397.51265,,,,218.45365,263.860325
,397.60815,,,,218.4878,263.880625
,397.787975,,,,218.567125,263.901075
,398.202375,,,,218.648525,263.912625
,398.538675,,,,218.8341,263.931575
,398.94945,,,,218.9014,264.18345
,399.42905,,,,218.92925,264.26695
,399.54335,,,,218.954725,264.2816
,399.9605,,,,218.96285,264.3532
,399.96825,,,,218.976275,264.521575
,400.39715,,,,218.9864,264.646725
,400.5773,,,,219.001,264.66025
,400.650075,,,,219.045925,264.7352
,400.663075,,,,219.060775,264.924775
,401.368225,,,,219.214425,264.9373
,401.3949,,,,219.252225,264.96935
,401.57735,,,,219.277,265.036475
,401.785675,,,,219.444425,265.06845
,401.9775,,,,219.48255,265.107075
,402.103925,,,,219.501925,265.12115
,402.201,,,,219.50995,265.165625
,402.481975,,,,219.516425,265.223675
,402.681275,,,,219.526225,265.270275
,403.29655,,,,219.54015,265.362675
,403.65075,,,,219.55215,265.453875
,403.6763,,,,219.577825,265.470875
,403.928275,,,,219.604,265.52315
,404.2469,,,,219.704475,265.583325
,404.3483,,,,219.958125,265.608925
,404.5257,,,,219.97615,265.709275
,404.74595,,,,220.0058,265.803025
,405.03465,,,,220.015925,265.87105
,405.497,,,,220.0491,265.90635
,405.9653,,,,220.065525,265.96515
,406.88605,,,,220.0744,266.07635
,406.9249,,,,220.1138,266.087475
,407.056225,,,,220.238125,266.254925
,407.296575,,,,220.269675,266.2706
,407.5499,,,,220.326925,266.46155
,407.5806,,,,220.500525,266.4985
,407.591875,,,,220.533,266.5727
,407.8433,,,,220.545875,266.612325
,407.85095,,,,220.553925,266.64315
,407.99295,,,,220.576275,266.647875
,408.127075,,,,220.612975,266.77915
,408.41795,,,,220.674075,266.798675
,408.479025,,,,220.748875,266.926225
,408.807625,,,,220.79325,266.938575
,409.410175,,,,220.92535,266.9968
,409.721375,,,,221.227175,267.079575
,410.201575,,,,221.235275,267.18635
,410.44715,,,,221.246225,267.320875
,410.9985,,,,221.2581,267.425175
,411.337725,,,,221.2719,267.4715
,411.61145,,,,221.347375,267.54035
,411.64435,,,,221.406225,267.55375
,411.69535,,,,221.440275,267.55525
,412.28605,,,,221.7087,267.64065
,412.64025,,,,221.781875,267.72885
,412.715875,,,,221.788975,267.76125
,412.7383,,,,221.86105,267.827775
,412.8448,,,,221.93145,267.97145
,413.08165,,,,222.05205,268.19335
,413.338275,,,,222.073,268.248575
,414.1034,,,,222.154975,268.405275
,414.2753,,,,222.227375,268.604425
,414.2843,,,,222.3684,268.62515
,414.527825,,,,222.399025,268.636625
,414.695025,,,,222.42525,268.8187
,415.51895,,,,222.446475,268.992675
,415.9112,,,,222.49565,269.063675
,416.130825,,,,222.555775,269.144825
,416.33995,,,,222.598625,269.150075
,416.5276,,,,222.6643,269.231125
,416.554,,,,222.717875,269.346675
,416.59975,,,,222.75415,269.353225
,416.88115,,,,222.802675,269.38815
,416.950875,,,,222.841075,269.401225
,417.180675,,,,222.87845,269.409175
,417.27705,,,,222.9096,269.777575
,417.55305,,,,222.93165,269.83715
,417.68835,,,,223.029625,269.927025
,419.329575,,,,223.0984,269.971575
,419.504475,,,,223.1313,269.996125
,419.547675,,,,223.31325,270.03915
,421.14225,,,,223.363575,270.06215
,422.517875,,,,223.4386,270.19125
,422.64945,,,,223.515275,270.227325
,422.81235,,,,223.621425,270.350325
,422.84215,,,,223.638,270.44605
,423.0816,,,,223.69115,270.47855
,424.071675,,,,223.74205,270.523275
,424.32,,,,223.755325,270.58515
,424.5893,,,,223.785725,270.663625
,424.8449,,,,223.808375,270.771025
,424.8578,,,,223.8312,270.77395
,425.084925,,,,223.889425,270.787
,425.091525,,,,224.01385,270.85855
,425.35135,,,,224.06955,270.896875
,425.6448,,,,224.113925,271.1016
,426.0022,,,,224.12665,271.2201
,426.3684,,,,224.162475,271.247225
,426.501925,,,,224.262025,271.29595
,426.5604,,,,224.3548,271.5101
,426.68365,,,,224.47315,271.63895
,426.72805,,,,224.50325,271.74405
,426.897975,,,,224.51825,271.751775
,427.28805,,,,224.602425,271.767725
,428.880275,,,,224.826025,271.79965
,430.49565,,,,224.839025,271.813725
,430.5357,,,,224.866925,271.983225
,431.366725,,,,224.8868,272.09885
,431.588925,,,,224.9007,272.181225
,432.260525,,,,224.936025,272.21715
,432.808525,,,,224.96165,272.36495
,432.8443,,,,225.035825,272.557875
,433.29645,,,,225.136325,272.609775
,433.397525,,,,225.248925,272.631675
,433.626575,,,,225.279425,272.701975
,433.8497,,,,225.29005,272.78155
,434.19545,,,,225.301,272.807975
,435.00165,,,,225.312775,272.8819
,435.51105,,,,225.3318,273.00735
,435.68,,,,225.444025,273.196925
,435.81215,,,,225.50335,273.259225
,435.8213,,,,225.725775,273.367825
,436.39495,,,,225.736925,273.4119
,436.494675,,,,225.751325,273.498625
,436.658575,,,,225.7642,273.509925
,436.906425,,,,225.805675,273.6161
,437.592,,,,225.835725,273.617625
,440.87175,,,,225.985575,273.623625
,441.260775,,,,226.02135,273.640775
,442.0749,,,,226.03175,273.65775
,442.30845,,,,226.046475,273.6983
,442.713675,,,,226.06385,273.817775
,443.0322,,,,226.07625,273.865375
,444.38085,,,,226.08165,273.90285
,444.6301,,,,226.111525,273.911075
,446.3464,,,,226.274925,273.9732
,446.474425,,,,226.3265,274.0182
,447.85785,,,,226.3483,274.024775
,448.3115,,,,226.3559,274.032875
,448.45875,,,,226.410775,274.154775
,448.51735,,,,226.488425,274.180125
,448.966975,,,,226.58015,274.22375
,,,,,226.622175,274.432075
,,,,,226.63915,274.4861
,,,,,226.647125,274.598325
,,,,,226.65945,274.662575
,,,,,226.71485,274.669325
,,,,,226.7971,274.683775
,,,,,226.83235,274.695325
,,,,,226.861775,274.73335
,,,,,226.8909,274.837875
,,,,,226.934875,274.950175
,,,,,226.97885,274.957525
,,,,,227.09955,275.009525
,,,,,227.246375,275.056825
,,,,,227.262,275.07175
,,,,,227.290975,275.093025
,,,,,227.3351,275.112575
,,,,,227.370625,275.173
,,,,,227.436025,275.188875
,,,,,227.479925,275.283075
,,,,,227.511125,275.37835
,,,,,227.53445,275.3858
,,,,,227.572425,275.43975
,,,,,227.607975,275.538875
,,,,,227.6392,275.574825
,,,,,227.719175,275.582175
,,,,,227.78105,275.59165
,,,,,227.8743,275.672225
,,,,,227.9448,275.68285
,,,,,227.958575,275.7597
,,,,,227.962075,275.92565
,,,,,228.0122,275.99905
,,,,,228.073875,276.090075
,,,,,228.0966,276.153675
,,,,,228.120775,276.28505
,,,,,228.193975,276.312825
,,,,,228.2255,276.32785
,,,,,228.350375,276.454875
,,,,,228.464125,276.550125
,,,,,228.47895,276.5703
,,,,,228.4939,276.572225
,,,,,228.524125,276.671275
,,,,,228.546425,276.747025
,,,,,228.58355,276.77685
,,,,,228.610375,276.8999
,,,,,228.634375,276.922275
,,,,,228.6756,276.929375
,,,,,228.914475,276.949975
,,,,,228.94275,276.9755
,,,,,228.954325,277.480225
,,,,,228.9682,277.590875
,,,,,228.9814,277.659825
,,,,,228.997925,277.7636
,,,,,229.038175,277.77965
,,,,,229.17275,277.8279
,,,,,229.2115,277.874725
,,,,,229.249275,278.0396
,,,,,229.373125,278.051
,,,,,229.400525,278.1637
,,,,,229.415675,278.62185
,,,,,229.426125,278.643425
,,,,,229.474325,278.669025
,,,,,229.486825,278.8095
,,,,,229.509675,278.84805
,,,,,229.53985,278.914975
,,,,,229.59165,278.9549
,,,,,229.621075,278.9654
,,,,,229.652775,278.978875
,,,,,229.7137,278.987475
,,,,,229.7442,279.096675
,,,,,229.77025,279.129275
,,,,,229.8211,279.2425
,,,,,229.84185,279.4209
,,,,,229.91465,279.467825
,,,,,229.9209,279.495975
,,,,,229.9549,279.512025
,,,,,230.03875,279.661125
,,,,,230.060475,279.682325
,,,,,230.111925,279.708825
,,,,,230.14955,279.726225
,,,,,230.1969,279.8296
,,,,,230.2313,280.0602
,,,,,230.2662,280.1381
,,,,,230.309025,280.166975
,,,,,230.349475,280.28645
,,,,,230.38695,280.3185
,,,,,230.426075,280.3431
,,,,,230.496825,280.3778
,,,,,230.620775,280.7589
,,,,,230.64495,280.793125
,,,,,230.65645,280.8495
,,,,,230.67375,280.885925
,,,,,230.684075,281.02215
,,,,,230.7009,281.15305
,,,,,230.70515,281.184425
,,,,,230.7647,281.285175
,,,,,230.7973,281.3871
,,,,,230.8848,281.4247
,,,,,230.973575,281.846
,,,,,231.0363,282.0489
,,,,,231.09475,282.052875
,,,,,231.1128,282.068425
,,,,,231.1411,282.0816
,,,,,231.161925,282.131425
,,,,,231.244425,282.135725
,,,,,231.325675,282.18695
,,,,,231.495375,282.506525
,,,,,231.5559,282.611775
,,,,,231.5706,282.6867
,,,,,231.702225,282.692425
,,,,,231.7568,282.7616
,,,,,231.8086,282.8106
,,,,,231.863975,282.9082
,,,,,231.89195,283.045275
,,,,,231.9316,283.37675
,,,,,232.034375,283.4139
,,,,,232.055,283.417625
,,,,,232.0799,283.508725
,,,,,232.124025,283.706
,,,,,232.1492,283.722575
,,,,,232.182425,284.038375
,,,,,232.30825,284.116525
,,,,,232.3683,284.3182
,,,,,232.3921,284.334625
,,,,,232.4107,284.535475
,,,,,232.434625,284.55875
,,,,,232.4764,284.568325
,,,,,232.498675,284.7523
,,,,,232.5358,284.80775
,,,,,232.58435,284.843375
,,,,,232.6591,284.869525
,,,,,232.771025,284.880125
,,,,,232.8088,284.881575
,,,,,232.867275,284.90145
,,,,,232.914475,284.91225
,,,,,232.940375,284.9203
,,,,,232.97335,285.1937
,,,,,233.006975,285.200025
,,,,,233.051175,285.205825
,,,,,233.0857,285.221275
,,,,,233.151875,285.27045
,,,,,233.194825,285.276275
,,,,,233.218925,285.29995
,,,,,233.22915,285.311575
,,,,,233.245775,285.349875
,,,,,233.269075,285.35715
,,,,,233.317725,285.362925
,,,,,233.3717,285.56155
,,,,,233.40475,285.722
,,,,,233.525575,285.7331
,,,,,233.61875,285.753
,,,,,233.64515,285.965075
,,,,,233.668175,286.0038
,,,,,233.713275,286.02385
,,,,,233.735375,286.05335
,,,,,233.80175,286.169125
,,,,,233.835325,286.2665
,,,,,233.9064,286.293175
,,,,,233.953825,286.59095
,,,,,234.055875,286.628475
,,,,,234.09055,286.675225
,,,,,234.132675,286.721225
,,,,,234.17935,286.79755
,,,,,234.251625,286.861025
,,,,,234.270375,286.86945
,,,,,234.303675,286.95135
,,,,,234.378875,286.9798
,,,,,234.395725,287.027825
,,,,,234.433,287.070425
,,,,,234.579275,287.159075
,,,,,234.6435,287.1669
,,,,,234.664375,287.225175
,,,,,234.678775,287.393225
,,,,,234.691125,287.407525
,,,,,234.718375,287.476
,,,,,234.816075,287.478375
,,,,,234.8431,287.641575
,,,,,234.9721,287.80015
,,,,,235.076525,287.84055
,,,,,235.10535,287.8616
,,,,,235.123375,287.874375
,,,,,235.14155,287.886975
,,,,,235.15685,287.91135
,,,,,235.166875,288.0354
,,,,,235.193575,288.212025
,,,,,235.199575,288.251275
,,,,,235.27115,288.29405
,,,,,235.364975,288.357925
,,,,,235.374425,288.3667
,,,,,235.42185,288.5351
,,,,,235.504575,288.605275
,,,,,235.55605,288.61595
,,,,,235.744125,288.6877
,,,,,235.80245,288.73
,,,,,235.82805,288.8532
,,,,,235.842675,288.865675
,,,,,235.87615,288.87505
,,,,,235.8962,288.914225
,,,,,236.015625,288.939025
,,,,,236.135875,288.98935
,,,,,236.250625,289.00155
,,,,,236.2687,289.026875
,,,,,236.298925,289.057175
,,,,,236.34105,289.093625
,,,,,236.361075,289.14025
,,,,,236.383225,289.2113
,,,,,236.40735,289.294825
,,,,,236.43765,289.3219
,,,,,236.464275,289.355175
,,,,,236.49345,289.36115
,,,,,236.5168,289.40885
,,,,,236.5278,289.416375
,,,,,236.54205,289.424
,,,,,236.602625,289.432525
,,,,,236.6287,289.45025
,,,,,236.75285,289.580675
,,,,,236.853675,289.62635
,,,,,236.863725,289.660525
,,,,,236.895975,289.7007
,,,,,236.90695,289.8805
,,,,,236.913625,289.890475
,,,,,236.9395,289.9276
,,,,,236.9676,289.991075
,,,,,237.104925,290.048075
,,,,,237.14605,290.065475
,,,,,237.231375,290.12
,,,,,237.2646,290.282275
,,,,,237.290775,290.29175
,,,,,237.406875,290.42685
,,,,,237.443225,290.438175
,,,,,237.471,290.45735
,,,,,237.489075,290.4825
,,,,,237.504975,290.5231
,,,,,237.51555,290.529625
,,,,,237.527175,290.8077
,,,,,237.547075,290.875975
,,,,,237.612925,291.0077
,,,,,237.72635,291.036475
,,,,,237.782475,291.1672
,,,,,237.842275,291.21745
,,,,,237.90285,291.3062
,,,,,237.928025,291.4026
,,,,,237.9395,291.428025
,,,,,237.9965,291.44515
,,,,,238.086075,291.678175
,,,,,238.116975,291.681875
,,,,,238.13715,291.7064
,,,,,238.158325,291.707525
,,,,,238.180225,291.748825
,,,,,238.21765,291.883225
,,,,,238.294425,291.92075
,,,,,238.376925,291.9682
,,,,,238.45585,292.0254
,,,,,238.48455,292.059375
,,,,,238.4998,292.157725
,,,,,238.539125,292.36905
,,,,,238.5566,292.396075
,,,,,238.6256,292.420275
,,,,,238.629725,292.460075
,,,,,238.66025,292.483125
,,,,,238.703625,292.63615
,,,,,238.793175,292.66885
,,,,,238.8655,292.71005
,,,,,238.921075,292.723775
,,,,,238.95255,292.854325
,,,,,238.965875,292.881825
,,,,,239.011325,292.956375
,,,,,239.0266,293.008175
,,,,,239.058425,293.0244
,,,,,239.07275,293.085025
,,,,,239.0968,293.095025
,,,,,239.1191,293.1471
,,,,,239.219575,293.1582
,,,,,239.287175,293.238325
,,,,,239.33055,293.272175
,,,,,239.36535,293.336375
,,,,,239.467975,293.37945
,,,,,239.5312,293.641275
,,,,,239.551925,293.665425
,,,,,239.576775,293.67395
,,,,,239.586475,293.6789
,,,,,239.607425,293.719875
,,,,,239.638475,293.732225
,,,,,239.67285,293.7512
,,,,,239.69745,293.8394
,,,,,239.74295,293.89415
,,,,,239.761525,293.90395
,,,,,239.846275,294.0196
,,,,,239.908525,294.087025
,,,,,239.942775,294.331875
,,,,,240.098525,294.388825
,,,,,240.13495,294.415175
,,,,,240.19995,294.431575
,,,,,240.301725,294.44745
,,,,,240.35785,294.4596
,,,,,240.4406,294.48445
,,,,,240.687275,294.5139
,,,,,240.72615,294.563075
,,,,,240.803675,294.56995
,,,,,240.83825,294.587575
,,,,,240.88,294.7027
,,,,,240.950725,294.75415
,,,,,240.9689,294.881725
,,,,,241.0469,294.889025
,,,,,241.196725,294.8932
,,,,,241.257575,294.9205
,,,,,241.285,295.211175
,,,,,241.313175,295.212275
,,,,,241.35885,295.41595
,,,,,241.407325,295.434725
,,,,,241.45875,295.4766
,,,,,241.479625,295.565725
,,,,,241.50425,295.591575
,,,,,241.54435,295.713875
,,,,,241.6213,295.8897
,,,,,241.649475,295.932025
,,,,,241.87865,296.068525
,,,,,241.913225,296.144075
,,,,,241.935,296.167225
,,,,,241.9442,296.207575
,,,,,241.9687,296.2115
,,,,,241.9787,296.281625
,,,,,241.985475,296.358725
,,,,,242.000525,296.45515
,,,,,242.02015,296.464175
,,,,,242.0323,296.4768
,,,,,242.092925,296.493925
,,,,,242.131475,296.5158
,,,,,242.1546,296.541575
,,,,,242.2196,296.55895
,,,,,242.29125,296.63595
,,,,,242.3445,296.689825
,,,,,242.5934,297.097375
,,,,,242.651875,297.213825
,,,,,242.687025,297.22835
,,,,,242.76855,297.28945
,,,,,242.787075,297.3922
,,,,,242.8203,297.497325
,,,,,242.8512,297.5504
,,,,,242.87875,297.55945
,,,,,242.9892,297.564075
,,,,,243.062575,297.584175
,,,,,243.156875,297.704575
,,,,,243.20825,297.7707
,,,,,243.227075,297.803325
,,,,,243.253575,297.8053
,,,,,243.283125,297.95065
,,,,,243.299675,297.97785
,,,,,243.395575,298.0745
,,,,,243.400575,298.12325
,,,,,243.416075,298.13345
,,,,,243.441925,298.18035
,,,,,243.47195,298.236375
,,,,,243.5409,298.264275
,,,,,243.59005,298.279175
,,,,,243.806575,298.31935
,,,,,243.850325,298.367725
,,,,,243.8618,298.37975
,,,,,243.891275,298.545525
,,,,,243.898825,298.5829
,,,,,243.906075,298.683175
,,,,,243.91505,298.771525
,,,,,243.9865,298.880625
,,,,,244.038225,298.88655
,,,,,244.07595,298.912575
,,,,,244.100425,299.05455
,,,,,244.1164,299.234875
,,,,,244.1351,299.435425
,,,,,244.2076,299.48105
,,,,,244.442325,299.49925
,,,,,244.456875,299.5101
,,,,,244.470325,299.5345
,,,,,244.507625,299.566325
,,,,,244.5414,299.8844
,,,,,244.57535,299.9701
,,,,,244.648275,300.12915
,,,,,244.688425,300.20505
,,,,,244.734075,300.2742
,,,,,244.81935,300.297675
,,,,,244.862975,300.317325
,,,,,244.900875,300.40785
,,,,,245.13215,300.43255
,,,,,245.142075,300.472125
,,,,,245.166575,300.65585
,,,,,245.1774,300.6722
,,,,,245.199025,300.70825
,,,,,245.213225,300.7984
,,,,,245.2498,300.8654
,,,,,245.32455,300.94125
,,,,,245.362775,301.049
,,,,,245.389875,301.2125
,,,,,245.44545,301.3377
,,,,,245.483675,301.359
,,,,,245.60475,301.382975
,,,,,245.7007,301.39545
,,,,,245.71555,301.496425
,,,,,245.73135,301.7842
,,,,,245.74885,301.808975
,,,,,245.9632,301.819225
,,,,,246.0392,301.881725
,,,,,246.0984,301.965725
,,,,,246.14155,301.979775
,,,,,246.158225,301.991675
,,,,,246.183875,302.017625
,,,,,246.259425,302.067175
,,,,,246.28945,302.077175
,,,,,246.331375,302.1626
,,,,,246.45125,302.172975
,,,,,246.626025,302.28845
,,,,,246.72595,302.432675
,,,,,246.742625,302.5179
,,,,,246.75005,302.574675
,,,,,246.786525,302.5976
,,,,,246.804075,302.67735
