SPK_SPKC09c (exc),SPK_SPKC11a (exc),SPK_SPKC13a (exc),SPK_SPKC13b (inhib)
908.3258,836.745475,823.015275,823.61805
908.491075,836.765175,823.043325,823.638525
909.36785,836.7807,823.062825,823.6738
909.487875,836.795375,823.12435,823.694375
909.52125,836.811625,823.155075,823.722475
909.753725,836.8408,823.17215,823.791325
909.841775,836.88665,823.22795,823.8203
909.99785,836.920175,823.25065,823.85365
910.03835,836.95385,823.302175,823.893425
910.1607,836.99865,823.33995,823.96015
910.307,837.062325,823.351075,823.98185
910.404375,837.151525,823.3908,824.0056
910.57715,837.197175,823.41505,824.022625
910.6264,837.25025,823.440225,824.0657
910.725225,837.305375,823.445875,824.08925
910.7477,837.41255,823.468975,824.1333
910.779075,837.4693,823.4731,824.168125
910.8874,837.51535,823.4802,824.1839
911.0124,837.548825,823.5109,824.19705
911.341775,837.590725,823.54125,824.27775
911.3996,837.64,823.56375,824.334275
911.546225,837.734225,823.57315,824.36335
911.6294,837.804,823.59605,824.38205
911.663525,837.91155,823.6168,824.398825
911.7757,837.93995,823.648925,824.41625
911.875875,837.985425,823.683375,824.48705
911.966325,838.031825,823.696725,824.54995
912.064275,838.068275,823.71795,824.5787
912.09115,838.125075,823.740775,824.6201
912.226475,838.177925,823.76745,824.695025
912.3407,838.265775,823.8513,824.72105
912.468225,838.319975,823.97435,824.746975
912.6912,838.45,824.03845,824.78415
912.71925,838.5065,824.063425,824.814125
912.858675,838.580875,824.112525,824.835425
912.967925,838.671,824.113775,824.845775
913.154025,838.757175,824.1275,824.8952
913.226525,838.83215,824.1607,824.912125
913.308725,838.893625,824.187275,824.9446
913.50035,838.94605,824.23245,825.054575
913.56675,839.010725,824.265475,825.12095
913.6485,839.07315,824.287875,825.158225
913.75095,839.1243,824.3454,825.185175
913.814775,839.165575,824.372975,825.199375
913.88595,839.230075,824.378825,825.277525
913.8985,839.270425,824.41325,825.308525
913.986925,839.314,824.4329,825.383525
914.094725,839.355725,824.45335,825.40325
914.242225,839.41925,824.458475,825.432225
914.303825,839.466575,824.493275,825.453825
914.36295,839.523775,824.517775,825.51515
914.4582,839.5664,824.544425,825.533275
914.6208,839.6027,824.594375,825.5385
914.76295,839.6395,824.61725,825.558325
914.866575,839.67455,824.654875,825.596675
914.948175,839.722225,824.670475,825.605875
915.022575,839.806775,824.70735,825.6288
915.2646,839.86425,824.7751,825.64285
915.50835,839.903475,824.855975,825.686325
915.5635,839.9365,824.8616,825.72205
915.81285,839.998925,824.920775,825.785725
915.82235,840.07265,824.972425,825.8768
915.915225,840.183075,824.992575,825.912375
916.3054,840.23485,825.039125,825.94425
916.415775,840.266125,825.09075,825.98495
916.516725,840.29785,825.105675,826.022275
916.74,840.323075,825.119025,826.082075
917.117775,840.38515,825.1493,826.1263
917.174675,840.4255,825.174175,826.16035
917.179975,840.47225,825.20335,826.184075
917.236375,840.5177,825.286025,826.214825
917.318225,840.5662,825.296775,826.23925
917.413825,840.626625,825.389075,826.262
917.50845,840.673625,825.416325,826.303425
917.5888,840.702725,825.446225,826.351475
917.6336,840.736725,825.46065,826.381075
917.69885,840.796425,825.477975,826.4249
917.726225,840.85485,825.494675,826.455
917.943425,840.906775,825.5226,826.509325
918.047925,840.98325,825.56385,826.580075
918.118525,841.0587,825.566725,826.62655
918.200925,841.12845,825.577025,826.6576
918.372875,841.17425,825.58475,826.672325
918.4227,841.2799,825.617275,826.685025
918.464375,841.3319,825.664075,826.71665
918.546925,841.389125,825.720475,826.7428
918.634525,841.423525,825.7399,826.79225
918.709925,841.471475,825.763325,826.837575
918.735575,841.497075,825.820225,826.85305
918.908325,841.522,825.83135,826.888925
919.035525,841.54295,825.8578,826.9241
919.095475,841.55635,825.88635,826.949025
919.117925,841.58905,825.9056,826.9787
919.171425,841.594625,825.939,827.01615
919.198525,841.656975,825.981975,827.03545
919.255775,841.6987,826.051875,827.06425
919.4546,841.723925,826.055275,827.10315
919.47565,841.7509,826.075975,827.133075
919.54375,841.778525,826.09695,827.183775
919.75105,841.806725,826.1116,827.258925
919.816075,841.835375,826.16445,827.306725
919.879675,841.90395,826.1929,827.323475
919.900925,841.973825,826.224375,827.343225
920.03105,842.036,826.2566,827.3705
920.1344,842.111175,826.28035,827.42165
920.21285,842.211675,826.299825,827.4387
920.406975,842.282,826.339275,827.45485
920.511475,842.33525,826.3563,827.4917
920.528825,842.36465,826.3765,827.556575
920.63545,842.389125,826.4314,827.59835
920.7337,842.41425,826.46535,827.622075
921.1498,842.435,826.517025,827.647425
921.315925,842.460025,826.5765,827.69175
921.4396,842.4954,826.622775,827.7557
921.59185,842.52375,826.67035,827.790825
921.702175,842.562425,826.6865,827.81975
921.829175,842.59015,826.713875,827.8676
921.918775,842.624675,826.802575,827.900725
922.06485,842.6709,826.827025,827.937475
922.36075,842.81215,826.8355,827.97555
922.709325,842.876475,826.854525,827.9999
922.78235,842.9865,826.916025,828.0224
923.084975,843.04805,826.9388,828.040375
923.098325,843.1005,826.963525,828.0721
923.164325,843.1711,827.0093,828.08685
923.208325,843.183,827.078325,828.144825
923.305175,843.188575,827.147625,828.278025
923.35945,843.215,827.179875,828.301125
923.558375,843.255,827.200725,828.325725
923.59525,843.360675,827.240575,828.3538
923.70215,843.4118,827.2648,828.40765
923.734725,843.448025,827.274975,828.46015
923.790325,843.46945,827.2824,828.48995
923.869725,843.50565,827.346725,828.50795
923.89905,843.562125,827.3603,828.53695
924.044025,843.585275,827.382025,828.562
924.112425,843.604725,827.38435,828.5833
924.1411,843.643975,827.38865,828.65965
924.204275,843.667,827.413275,828.68615
924.320075,843.7016,827.4397,828.73305
924.40815,843.7227,827.47145,828.758825
924.43415,843.747425,827.48455,828.7854
924.47995,843.76155,827.502825,828.8581
924.5682,843.7764,827.526625,828.8668
924.583675,843.790075,827.544075,828.92085
924.60175,843.809075,827.6118,829.0001
924.687675,843.8321,827.6288,829.045975
924.739675,843.8814,827.718325,829.08085
924.7903,843.935025,827.7567,829.120375
924.83845,843.974775,827.79325,829.145325
924.91515,844.015475,827.827875,829.18815
924.9266,844.077875,827.857875,829.2129
924.971925,844.150625,827.877575,829.256375
925.198825,844.199325,827.90495,829.284
925.331275,844.2699,827.93445,829.3041
925.353975,844.36165,827.952325,829.3677
925.4857,844.394575,827.980125,829.3853
925.61625,844.4301,828.006575,829.415675
925.650825,844.48845,828.028,829.451
925.74385,844.541425,828.049125,829.5029
925.7734,844.6066,828.0667,829.52315
925.993675,844.677075,828.0833,829.57065
926.142,844.7159,828.10245,829.647525
926.28885,844.743875,828.124675,829.683475
926.5019,844.78765,828.154925,829.7447
926.5381,844.9316,828.196675,829.774325
926.58405,844.988625,828.214575,829.791375
926.626575,845.020625,828.322,829.8155
926.778575,845.08955,828.411825,829.84585
926.996275,845.16675,828.431625,829.89085
927.075575,845.3224,828.4669,829.934275
927.128425,845.385975,828.482,829.970475
927.1894,845.42255,828.513625,830.0131
927.4495,845.480575,828.5316,830.069025
927.540025,845.515775,828.564525,830.1043
927.552025,845.6148,828.5857,830.14855
927.758575,845.6929,828.6091,830.209175
927.98365,845.776975,828.62675,830.235425
928.043475,845.851425,828.646625,830.264025
928.306125,845.905775,828.662675,830.316925
928.33465,845.93985,828.680075,830.35195
928.346,845.966275,828.712625,830.36605
928.427475,846.0262,828.729125,830.427975
928.53595,846.069725,828.7771,830.472175
928.57435,846.131875,828.7914,830.520625
928.693825,846.18495,828.885225,830.576475
928.843,846.234125,828.886325,830.6007
929.0009,846.31655,828.9097,830.63895
929.099475,846.37735,828.959525,830.735625
929.3376,846.440825,829.04115,830.8215
929.44085,846.499475,829.104225,830.859825
929.482225,846.54765,829.123975,830.89565
929.588,846.5787,829.184275,830.932575
929.626075,846.6388,829.193125,830.9681
929.834,846.691,829.226175,831.012875
930.17535,846.847925,829.2369,831.052175
930.203575,846.95745,829.2434,831.08555
930.315775,847.017575,829.27295,831.108075
930.4118,847.04965,829.29585,831.15855
930.592375,847.066675,829.3416,831.20135
930.902475,847.0986,829.36085,831.289575
931.06665,847.137375,829.377825,831.298275
931.074225,847.1769,829.42425,831.3303
931.404075,847.221675,829.44875,831.38785
931.455975,847.299875,829.48555,831.469125
931.514775,847.367075,829.513525,831.527975
931.63305,847.42605,829.5547,831.585025
932.108275,847.49265,829.573475,831.65575
932.461675,847.658725,829.616325,831.6938
932.624075,847.699675,829.653875,831.734075
932.727625,847.739175,829.668225,831.7531
932.903725,847.791575,829.698225,831.7941
932.9746,847.848325,829.71725,831.8183
933.0427,847.954575,829.750475,831.917075
933.1349,848.0009,829.758625,832.132225
933.34815,848.0482,829.796125,832.17655
933.4623,848.113925,829.809575,832.228675
933.842275,848.157775,829.856475,832.30815
934.269825,848.2233,829.876525,832.378075
934.5148,848.2849,829.9221,832.411675
934.647,848.3469,829.9501,832.484175
935.024325,848.4129,829.99465,832.5221
935.27095,848.450925,830.0189,832.60225
935.4895,848.49095,830.032475,832.658275
935.64995,848.549675,830.080675,832.6902
935.986775,848.7093,830.142325,832.754175
936.0547,848.7501,830.155775,832.806975
936.20665,848.812025,830.1949,832.897925
936.501575,848.87665,830.210875,832.927175
936.670325,848.902925,830.2268,832.9529
936.92615,848.9397,830.255975,832.986725
936.9659,848.98675,830.28905,833.081325
937.4835,849.0805,830.310375,833.1598
937.50175,849.1254,830.3946,833.20575
937.622025,849.1578,830.44745,833.3144
937.624325,849.224625,830.4908,833.355975
937.726625,849.27185,830.51415,833.374675
937.96815,849.3533,830.54045,833.394075
938.06185,849.38825,830.558475,833.543175
938.5782,849.427775,830.58025,833.56025
938.6382,849.472875,830.6045,833.621175
939.066675,849.5356,830.633625,833.64125
939.188225,849.615725,830.6501,833.690275
939.340875,849.664025,830.668725,833.74745
939.55745,849.697075,830.694125,833.772225
939.743475,849.735475,830.704725,833.843775
939.99445,849.768025,830.728475,833.85425
940.098575,849.80445,830.766375,833.8965
940.258575,849.867125,830.800275,833.92175
940.7008,849.949575,830.825825,834.01915
940.747925,849.9889,830.850475,834.0651
941.240225,850.0146,830.88305,834.108725
941.3101,850.05575,830.928225,834.1671
941.542775,850.1034,830.948325,834.184175
941.78505,850.162,830.95815,834.219225
941.89085,850.2269,830.982625,834.26885
942.090675,850.2735,831.03355,834.3233
942.12825,850.33675,831.072525,834.3538
942.513975,850.36245,831.1243,834.395325
942.719325,850.388625,831.146175,834.519525
942.93505,850.412225,831.163725,834.5462
943.102525,850.49425,831.18265,834.577825
943.15645,850.600925,831.200025,834.6289
943.1614,850.68045,831.2185,834.759025
943.3583,850.71025,831.237725,834.816875
943.361,850.753225,831.2568,834.835475
943.3681,850.791775,831.301525,834.8719
943.372125,850.84835,831.39305,834.962325
943.3957,850.863825,831.443825,835.0262
943.4683,850.917,831.4729,835.0686
943.602625,850.985425,831.5,835.14685
943.667075,851.064775,831.529275,835.1952
943.711725,851.140775,831.56455,835.2572
943.935075,851.18435,831.600675,835.33025
943.981375,851.22495,831.612225,835.42905
943.9837,851.28525,831.636525,835.4472
944.07075,851.3336,831.643625,835.501875
944.2899,851.39685,831.68795,835.528425
944.480875,851.48265,831.7077,835.56555
944.571375,851.533725,831.7169,835.63145
944.729425,851.60895,831.740425,835.7106
944.7794,851.6448,831.75975,835.7637
944.89865,851.695725,831.7766,835.8653
945.18155,851.75405,831.781675,835.891475
945.328275,851.8073,831.802375,835.9294
945.5186,851.859525,831.8416,835.96965
945.642225,851.888,831.87985,836.052825
945.786225,851.94445,831.88925,836.08625
945.87525,851.99305,831.9124,836.1071
946.03085,852.04535,831.926075,836.15145
946.130525,852.140075,831.9443,836.25015
946.256125,852.202675,831.970475,836.360175
946.379925,852.268275,831.9887,836.406775
946.478975,852.323575,832.01445,836.4631
946.561975,852.38185,832.033375,836.541425
946.696775,852.439675,832.056375,836.588
946.90755,852.490875,832.0706,836.624125
947.047425,852.526575,832.196575,836.6502
947.09945,852.55645,832.21865,836.69005
947.224175,852.60215,832.26875,836.765975
947.3488,852.65025,832.330375,836.7755
947.454775,852.6907,832.360425,836.807925
947.61415,852.731275,832.3849,836.835825
947.7235,852.7859,832.39585,836.906675
947.8184,852.83965,832.437125,837.04495
947.90925,852.888825,832.474225,837.10965
947.9953,852.946425,832.4977,837.181575
948.136825,852.995075,832.5364,837.22885
948.2347,853.034975,832.57785,837.25785
948.390475,853.09875,832.62325,837.29245
948.461075,853.1534,832.647175,837.316725
948.529175,853.19625,832.6782,837.35215
948.682325,853.27925,832.6952,837.414875
948.87435,853.31085,832.728425,837.4756
949.1159,853.419075,832.759475,837.536875
949.268975,853.48405,832.7738,837.5639
949.31655,853.52595,832.826925,837.583875
949.57905,853.57455,832.8433,837.62375
949.626825,853.6004,832.875225,837.6562
949.67615,853.62225,832.8938,837.702475
949.73635,853.653075,832.9054,837.779525
949.964625,853.744125,832.914025,837.826525
950.05905,853.8194,832.9376,837.8605
950.29705,853.88895,832.959325,837.898925
950.40035,853.9316,832.983975,837.91885
950.4728,853.977225,833.0719,837.953675
950.74685,854.02995,833.09125,837.980125
950.817875,854.074275,833.11095,838.003825
950.90145,854.15125,833.132775,838.108225
951.0496,854.245525,833.152575,838.1893
951.1143,854.2985,833.21095,838.215225
951.410475,854.346825,833.2235,838.262
951.51165,854.368225,833.285375,838.2871
951.687425,854.38725,833.316,838.3102
951.82115,854.401725,833.3249,838.359975
952.07375,854.46835,833.370075,838.416725
952.237,854.4885,833.38735,838.46075
952.42745,854.52375,833.420675,838.556025
952.6565,854.550175,833.445875,838.605225
953.60515,854.62885,833.5183,838.650075
953.6991,854.68,833.5366,838.6818
953.822225,854.7252,833.545175,838.714975
954.049325,854.763175,833.561725,838.80135
954.416325,854.865975,833.5685,838.83265
954.53675,854.957925,833.607475,838.908825
954.94555,855.032425,833.637475,838.9918
954.9649,855.125975,833.6603,839.03025
955.0471,855.263675,833.67935,839.054125
955.049725,855.3461,833.72335,839.0822
955.288575,855.402575,833.742625,839.1031
955.46005,855.486025,833.75955,839.121175
955.609325,855.513675,833.826575,839.135375
955.691525,855.532725,833.856575,839.1832
955.779675,855.564725,833.877075,839.2182
955.835025,855.758825,833.91885,839.304725
955.916825,855.842975,833.9299,839.347475
956.04015,855.977025,833.947825,839.415675
956.088575,856.03475,833.9652,839.46505
956.182075,856.095875,834.03705,839.49595
956.331225,856.2022,834.04945,839.526375
956.482675,856.340725,834.085275,839.581225
956.534025,856.4085,834.14285,839.630075
956.61145,856.47915,834.19695,839.70745
956.71525,856.5221,834.23035,839.772825
956.72585,856.566725,834.25485,839.84635
956.98625,856.59905,834.316975,839.913825
957.09605,856.64995,834.340325,839.94525
957.256625,856.705725,834.379375,839.961375
957.43265,856.744425,834.44215,839.99855
957.61125,856.78425,834.449425,840.039675
957.716075,856.792575,834.46875,840.1382
957.90565,856.8387,834.49315,840.153825
958.2333,856.915675,834.510325,840.1866
958.444425,856.96465,834.52795,840.2426
958.90125,857.028225,834.564525,840.2618
959.0903,857.1064,834.588,840.2848
959.21715,857.162825,834.6106,840.31415
959.3431,857.199275,834.63895,840.322425
959.4301,857.266025,834.658025,840.33795
959.5244,857.29205,834.68795,840.427825
960.13035,857.321825,834.7135,840.4891
961.70955,857.34665,834.73775,840.517925
961.945,857.36875,834.760075,840.57195
962.375975,857.387625,834.792525,840.618775
962.5663,857.463625,834.828775,840.649075
962.7154,857.52725,834.85795,840.6819
962.802575,857.64085,834.874075,840.6981
963.0448,857.695975,834.9581,840.7174
963.192325,857.7554,834.9998,840.753275
963.39135,857.8227,835.028575,840.787775
963.40225,857.9089,835.0496,840.84795
963.517925,857.9691,835.082,840.93035
964.462425,858.02125,835.0883,840.950325
964.588175,858.089,835.1017,840.9841
964.83,858.143475,835.1367,841.003275
965.146525,858.206275,835.164825,841.02045
