SPK_SPKC02b,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC13a
,,3352.673875,3277.78275,
,,3352.6824,3277.8053,
,,3352.6907,3277.858375,
,,3352.844675,3277.866425,
,,3352.929325,3277.893225,
,,3353.012375,3277.912025,
,,3353.20585,3277.946025,
,,3353.252225,3277.9571,
,,3353.2987,3277.9666,
,,3353.317575,3277.996725,
,,3353.374225,3278.0445,
,,3353.50575,3278.091575,
,,3353.5335,3278.152575,
,,3353.576625,3278.170675,
,,3353.5784,3278.18075,
,,3353.59505,3278.19555,
,,3353.60675,3278.276575,
,,3353.6211,3278.30705,
,,3353.6866,3278.3141,
,,3353.6942,3278.3537,
,,3353.750475,3278.39735,
,,3353.76655,3278.417625,
,,3353.77445,3278.43535,
,,3353.8431,3278.479125,
,,3353.862675,3278.516875,
,,3353.875125,3278.5279,
,,3353.93515,3278.53715,
,,3353.944675,3278.548975,
,,3353.94575,3278.581,
,,3353.950475,3278.6217,
,,3353.95785,3278.62685,
,,3354.01415,3278.66035,
,,3354.038325,3278.667375,
,,3354.059675,3278.7148,
,,3354.0712,3278.72645,
,,3354.169675,3278.75065,
,,3354.21045,3278.767075,
,,3354.350225,3278.783375,
,,3354.388025,3278.79675,
,,3354.437525,3278.81165,
,,3354.463125,3278.821475,
,,3354.53505,3278.8492,
,,3354.55395,3278.896925,
,,3354.5585,3278.914025,
,,3354.5621,3279.00475,
,,3354.63845,3279.01255,
,,3354.7127,3279.020425,
,,3354.8259,3279.0486,
,,3354.8362,3279.059425,
,,3354.90825,3279.068875,
,,3354.953075,3279.100725,
,,3355.058325,3279.121525,
,,3355.0653,3279.172475,
,,3355.109375,3279.19945,
,,3355.172625,3279.224825,
,,3355.233,3279.230275,
,,3355.241025,3279.252275,
,,3355.308175,3279.26395,
,,3355.3956,3279.298975,
,,3355.40665,3279.3105,
,,3355.549225,3279.32515,
,,3355.6217,3279.3724,
,,3355.688,3279.384475,
,,3355.730875,3279.411325,
,,3355.76145,3279.440475,
,,3355.8219,3279.453225,
,,3355.979475,3279.4659,
,,3355.99245,3279.47155,
,,3356.037975,3279.4774,
,,3356.054125,3279.498525,
,,3356.155725,3279.5234,
,,3356.196925,3279.534075,
,,3356.440125,3279.5474,
,,3356.453325,3279.5614,
,,3356.6057,3279.5746,
,,3356.63715,3279.64225,
,,3356.661525,3279.6641,
,,3356.734375,3279.6987,
,,3356.947375,3279.720175,
,,3356.9624,3279.75285,
,,3356.971625,3279.79525,
,,3357.002875,3279.818875,
,,3357.0401,3279.831425,
,,3357.045725,3279.854875,
,,3357.08945,3279.87455,
,,3357.09725,3279.912675,
,,3357.2978,3279.9378,
,,3357.327375,3279.9441,
,,3357.442975,3279.967075,
,,3357.462125,3279.97495,
,,3357.514475,3280.00415,
,,3357.608775,3280.01645,
,,3357.6389,3280.104925,
,,3357.645225,3280.1482,
,,3357.69515,3280.157,
,,3357.7068,3280.16355,
,,3357.71515,3280.166,
,,3357.77855,3280.188075,
,,3357.84625,3280.1977,
,,3357.8964,3280.22905,
,,3357.964575,3280.377675,
,,3358.022175,3280.391825,
,,3358.036425,3280.401125,
,,3358.237975,3280.418875,
,,3358.37385,3280.4279,
,,3358.5933,3280.480675,
,,3358.60575,3280.498025,
,,3358.66115,3280.511125,
,,3358.6869,3280.5196,
,,3358.864625,3280.54125,
,,3358.8823,3280.55335,
,,3358.912975,3280.561575,
,,3358.9294,3280.59425,
,,3359.13755,3280.640875,
,,3359.1722,3280.6471,
,,3359.181625,3280.684575,
,,3359.198825,3280.74085,
,,3359.3017,3280.803925,
,,3359.31055,3280.8165,
,,3359.321725,3280.840025,
,,3359.33995,3280.877025,
,,3359.356725,3280.914275,
,,3359.402425,3280.9417,
,,3359.531425,3280.95915,
,,3359.660125,3280.9954,
,,3359.668675,3281.028225,
,,3359.692875,3281.030075,
,,3359.7951,3281.04555,
,,3359.92805,3281.05315,
,,3359.95435,3281.1036,
,,3360.00195,3281.158725,
,,3360.16795,3281.167425,
,,3360.193425,3281.204275,
,,3360.496525,3281.23175,
,,3360.60145,3281.24115,
,,3360.7289,3281.24885,
,,3360.792125,3281.35925,
,,3361.216125,3281.3937,
,,3361.22685,3281.41015,
,,3361.245425,3281.416825,
,,3361.2666,3281.424125,
,,3361.435475,3281.4501,
,,3361.48805,3281.5635,
,,3361.5673,3281.58885,
,,3361.74435,3281.61025,
,,3361.798275,3281.64255,
,,3361.81785,3281.66725,
,,3361.87605,3281.733575,
,,3361.935225,3281.740725,
,,3361.9583,3281.764125,
,,3361.96735,3281.87935,
,,3361.992025,3281.907825,
,,3362.012675,3281.928475,
,,3362.319025,3282.02545,
,,3362.3357,3282.033425,
,,3362.608025,3282.045975,
,,3362.7418,3282.0624,
,,3362.898775,3282.0832,
,,3362.934825,3282.161075,
,,3363.043025,3282.235725,
,,3363.059875,3282.252725,
,,3363.31955,3282.270675,
,,3363.329675,3282.28455,
,,3363.36995,3282.33655,
,,3363.37485,3282.35765,
,,3363.382775,3282.37555,
,,3363.4346,3282.415625,
,,3363.535175,3282.451025,
,,3363.57755,3282.461725,
,,3363.5839,3282.472975,
,,3363.642125,3282.4968,
,,3363.7624,3282.51605,
,,3363.815575,3282.563225,
,,3363.9673,3282.62415,
,,3363.9712,3282.7075,
,,3363.975925,3282.735175,
,,3364.2284,3282.775675,
,,3364.4359,3282.784125,
,,3364.546175,3282.794525,
,,3364.716975,3282.804925,
,,3364.793275,3282.8275,
,,3364.815075,3282.86855,
,,3365.0594,3282.907,
,,3365.062025,3282.9225,
,,3365.391475,3282.951675,
,,3365.4095,3283.012625,
,,3365.466,3283.040625,
,,3365.553375,3283.0504,
,,3365.67175,3283.06335,
,,3365.6739,3283.0954,
,,3365.7715,3283.103425,
,,3365.8839,3283.120425,
,,3365.955225,3283.133725,
,,3365.97655,3283.151975,
,,3365.9857,3283.176175,
,,3366.030325,3283.187075,
,,3366.141275,3283.22825,
,,3366.189625,3283.2418,
,,3366.3048,3283.27535,
,,3366.336675,3283.287375,
,,3366.34385,3283.3006,
,,3366.413925,3283.3042,
,,3366.488375,3283.350725,
,,3366.57945,3283.375475,
,,3366.61535,3283.4566,
,,3366.729575,3283.467825,
,,3366.748825,3283.510325,
,,3366.899625,3283.53005,
,,3366.9313,3283.54605,
,,3366.9409,3283.5496,
,,3367.1421,3283.562275,
,,3367.22585,3283.5838,
,,3367.31995,3283.600225,
,,3367.471375,3283.621475,
,,3367.574075,3283.641875,
,,3367.617075,3283.664525,
,,3367.62965,3283.8458,
,,3367.652425,3283.856375,
,,3367.6984,3283.870925,
,,3367.811675,3283.916775,
,,3367.8677,3283.963075,
,,3367.918775,3283.969525,
,,3367.963075,3283.983625,
,,3368.029475,3284.0209,
,,3368.0413,3284.042525,
,,3368.097125,3284.0574,
,,3368.10795,3284.071375,
,,3368.21275,3284.156975,
,,3368.25955,3284.177325,
,,3368.43095,3284.201425,
,,3368.471775,3284.2432,
,,3368.4842,3284.25885,
,,3368.54015,3284.29025,
,,3368.592475,3284.314325,
,,3368.6614,3284.371,
,,3368.713625,3284.38675,
,,3368.74065,3284.4037,
,,3368.91925,3284.4333,
,,3368.9281,3284.5092,
,,3368.96155,3284.565,
,,3368.976425,3284.585775,
,,3368.989875,3284.587625,
,,3369.21765,3284.59515,
,,3369.233725,3284.600475,
,,3369.2905,3284.62475,
,,3369.478325,3284.684225,
,,3369.6866,3284.6924,
,,3369.77375,3284.6982,
,,3369.83855,3284.7238,
,,3369.88215,3284.7494,
,,3370.0601,3284.754,
,,3370.102825,3284.7608,
,,3370.2205,3284.81545,
,,3370.3798,3284.944,
,,3370.497125,3284.946775,
,,3370.610775,3284.986925,
,,3370.844625,3284.994725,
,,3370.911525,3285.001175,
,,3370.972,3285.011775,
,,3371.0002,3285.027825,
,,3371.147475,3285.041,
,,3371.15245,3285.045825,
,,3371.17635,3285.04995,
,,3371.1879,3285.066275,
,,3371.2342,3285.069725,
,,3371.249175,3285.14485,
,,3371.319275,3285.169525,
,,3371.3484,3285.18235,
,,3371.381175,3285.196725,
,,3371.456825,3285.201925,
,,3371.543,3285.2377,
,,3371.59955,3285.26905,
,,3371.61855,3285.284825,
,,3371.670825,3285.32385,
,,3371.812975,3285.367175,
,,3371.834875,3285.377575,
,,3371.8517,3285.4146,
,,3371.891225,3285.49085,
,,3371.925925,3285.498225,
,,3371.9337,3285.623475,
,,3371.978025,3285.703725,
,,3371.9865,3285.727325,
,,3372.1588,3285.731625,
,,3372.25955,3285.743525,
,,3372.30035,3285.748775,
,,3372.3197,3285.7765,
,,3372.352325,3285.87255,
,,3372.354825,3285.880925,
,,3372.37425,3285.953875,
,,3372.408675,3286.026075,
,,3372.653775,3286.0302,
,,3372.828475,3286.079975,
,,3372.8904,3286.092225,
,,3372.901825,3286.103325,
,,3372.9372,3286.10845,
,,3372.9483,3286.1332,
,,3372.95975,3286.15225,
,,3373.090525,3286.172625,
,,3373.172225,3286.189375,
,,3373.240375,3286.19535,
,,3373.2889,3286.217925,
,,3373.302275,3286.227375,
,,3373.46135,3286.239,
,,3373.572025,3286.24955,
,,3373.6126,3286.2652,
,,3373.6279,3286.27355,
,,3373.6419,3286.31485,
,,3373.73045,3286.36315,
,,3373.767825,3286.38255,
,,3373.831475,3286.5208,
,,3373.944,3286.537775,
,,3374.008925,3286.547825,
,,3374.018625,3286.566075,
,,3374.116675,3286.5779,
,,3374.2417,3286.603175,
,,3374.258975,3286.609925,
,,3374.3138,3286.61665,
,,3374.324225,3286.623125,
,,3374.345725,3286.651275,
,,3374.369925,3286.69105,
,,3374.377425,3286.7236,
,,3374.38225,3286.7431,
,,3374.4017,3286.746125,
,,3374.434975,3286.7722,
,,3374.456425,3286.783425,
,,3374.51045,3286.7933,
,,3374.5919,3286.82715,
,,3374.626825,3286.839275,
,,3374.635325,3286.85275,
,,3374.780375,3286.866325,
,,3374.858775,3286.89935,
,,3374.87025,3286.927925,
,,3374.89815,3286.943275,
,,3374.9829,3286.950325,
,,3375.0849,3286.958475,
,,3375.1431,3286.97685,
,,3375.2305,3286.998725,
,,3375.3398,3287.0067,
,,3375.35015,3287.0212,
,,3375.575675,3287.039275,
,,3375.593725,3287.046325,
,,3375.766575,3287.0517,
,,3375.976575,3287.069925,
,,3375.999925,3287.0812,
,,3376.034425,3287.110125,
,,3376.039675,3287.134175,
,,3376.16925,3287.14915,
,,3376.1966,3287.1586,
,,3376.289075,3287.184625,
,,3376.3512,3287.187,
,,3376.42535,3287.234875,
,,3376.43065,3287.30775,
,,3376.4713,3287.338975,
,,3376.5694,3287.366175,
,,3376.625375,3287.39995,
,,3376.636425,3287.420625,
,,3376.695675,3287.433675,
,,3376.7693,3287.4721,
,,3376.827375,3287.479625,
,,3376.921725,3287.537125,
,,3377.007625,3287.549175,
,,3377.04675,3287.56535,
,,3377.057025,3287.595075,
,,3377.120925,3287.62335,
,,3377.219225,3287.635325,
,,3377.22725,3287.690475,
,,3377.2419,3287.765275,
,,3377.372425,3287.7938,
,,3377.3871,3287.8032,
,,3377.4822,3287.814925,
,,3377.632375,3287.836875,
,,3377.69295,3287.858125,
,,3377.700825,3287.871725,
,,3377.708875,3287.886675,
,,3377.88945,3287.93665,
,,3377.98755,3287.985475,
,,3378.0545,3288.0542,
,,3378.062075,3288.067,
,,3378.141175,3288.095575,
,,3378.256975,3288.11665,
,,3378.3464,3288.122225,
,,3378.438775,3288.136625,
,,3378.470875,3288.161775,
,,3378.5941,3288.192175,
,,3378.816375,3288.1978,
,,3378.84875,3288.21545,
,,3378.91135,3288.22555,
,,3378.936025,3288.261375,
,,3378.9924,3288.3209,
,,3379.004825,3288.3622,
,,3379.042275,3288.388225,
,,3379.048025,3288.42385,
,,3379.122175,3288.45675,
,,3379.2322,3288.483425,
,,3379.274675,3288.504575,
,,3379.470125,3288.54375,
,,3379.590425,3288.5543,
,,3379.6793,3288.57035,
,,3379.696625,3288.602575,
,,3379.708425,3288.622975,
,,3379.761875,3288.671725,
,,3379.768075,3288.76765,
,,3379.774025,3288.79295,
,,3379.87835,3288.812925,
,,3379.940225,3288.860125,
,,3380.026325,3288.8779,
,,3380.05315,3288.91825,
,,3380.117525,3288.92515,
,,3380.191025,3288.933325,
,,3380.257675,3288.951875,
,,3380.27805,3288.96515,
,,3380.29205,3289.0411,
,,3380.30205,3289.07595,
,,3380.4753,3289.12015,
,,3380.4892,3289.129025,
,,3380.593025,3289.147975,
,,3380.6693,3289.2496,
,,3380.752625,3289.260275,
,,3380.758975,3289.30885,
,,3380.821025,3289.36695,
,,3380.86325,3289.405575,
,,3380.919175,3289.425225,
,,3380.930875,3289.43185,
,,3380.947625,3289.44735,
,,3380.979175,3289.481475,
,,3381.014675,3289.485325,
,,3381.129325,3289.544075,
,,3381.22405,3289.579375,
,,3381.265675,3289.589725,
,,3381.295275,3289.605675,
,,3381.35695,3289.653225,
,,3381.4096,3289.69195,
,,3381.51965,3289.74595,
,,3381.521075,3289.755225,
,,3381.549075,3289.783425,
,,3381.752675,3289.80175,
,,3381.930275,3289.8293,
,,3381.975325,3289.83565,
,,3381.9878,3289.859675,
,,3382.01305,3289.86875,
,,3382.12665,3289.919725,
,,3382.2954,3289.9586,
,,3382.31065,3289.975775,
,,3382.3156,3289.98315,
,,3382.709075,3289.9898,
,,3382.743475,3289.997425,
,,3382.804825,3290.023825,
,,3382.837475,3290.06205,
,,3382.845775,3290.115825,
,,3382.883125,3290.1444,
,,3382.954625,3290.20105,
,,3383.058375,3290.234075,
,,3383.198625,3290.24385,
,,3383.2159,3290.249,
,,3383.2498,3290.2542,
,,3383.279375,3290.2687,
,,3383.54655,3290.288875,
,,3383.58305,3290.295125,
,,3383.728925,3290.3292,
,,3383.79715,3290.3811,
,,3383.862275,3290.390025,
,,3383.998275,3290.405825,
,,3384.0458,3290.435675,
,,3384.16235,3290.442675,
,,3384.31525,3290.46115,
,,3384.32925,3290.4789,
,,3384.39225,3290.48775,
,,3384.437125,3290.550775,
,,3384.459075,3290.56975,
,,3384.462675,3290.586175,
,,3385.113475,3290.67565,
,,3385.195225,3290.6888,
,,3385.214375,3290.702125,
,,3385.2498,3290.766525,
,,3385.362025,3290.821975,
,,3385.387675,3290.8564,
,,3385.531925,3290.90765,
,,3385.604475,3290.9156,
,,3385.64985,3290.9365,
,,3385.6553,3291.041675,
,,3385.669025,3291.107725,
,,3385.71255,3291.150175,
,,3385.737725,3291.174675,
,,3385.926325,3291.219325,
,,3385.943075,3291.228275,
,,3386.120725,3291.233425,
,,3386.133725,3291.28635,
,,3386.185175,3291.299875,
,,3386.245675,3291.3016,
,,3386.27625,3291.325375,
,,3386.2933,3291.343075,
,,3386.35705,3291.34835,
,,3386.3986,3291.394675,
,,3386.449525,3291.405775,
,,3386.5632,3291.442375,
,,3386.6185,3291.4793,
,,3386.65675,3291.4933,
,,3386.713925,3291.511,
,,3386.77065,3291.57895,
,,3386.8985,3291.58655,
,,3386.914,3291.614675,
,,3386.95195,3291.655475,
,,3386.962825,3291.65935,
,,3386.987525,3291.677125,
,,3387.077325,3291.68715,
,,3387.092775,3291.70035,
,,3387.1294,3291.751225,
,,3387.281525,3291.7979,
,,3387.328275,3291.81475,
,,3387.342375,3291.8382,
,,3387.38115,3291.853275,
,,3387.531,3291.897825,
,,3387.556525,3291.9309,
,,3387.580825,3291.946325,
,,3387.6667,3292.023125,
,,3387.9369,3292.038775,
,,3387.956325,3292.051675,
,,3387.9693,3292.06755,
,,3388.05985,3292.07995,
,,3388.084325,3292.086025,
,,3388.09135,3292.093,
,,3388.09635,3292.111775,
,,3388.18345,3292.12725,
,,3388.326125,3292.16055,
,,3388.505175,3292.22235,
,,3388.678825,3292.23585,
,,3388.810425,3292.298725,
,,3388.913475,3292.367525,
,,3389.0242,3292.374825,
,,3389.03975,3292.37605,
,,3389.05735,3292.416425,
,,3389.0972,3292.423625,
,,3389.13835,3292.4343,
,,3389.164925,3292.456575,
,,3389.2299,3292.497925,
,,3389.3782,3292.51075,
,,3389.45955,3292.5942,
,,3389.529175,3292.6728,
,,3389.55705,3292.7066,
,,3389.594975,3292.768825,
,,3389.618475,3292.7997,
,,3389.628075,3292.813275,
,,3389.652725,3292.8579,
,,3389.6597,3292.8756,
,,3389.672925,3292.8795,
,,3389.71665,3292.8894,
,,3389.838125,3292.903825,
,,3389.855775,3292.908575,
,,3389.88295,3292.91575,
,,3389.90165,3292.920475,
,,3389.940825,3292.969825,
,,3390.044975,3293.014175,
,,3390.06775,3293.036025,
,,3390.099775,3293.048225,
,,3390.155775,3293.08055,
,,3390.382725,3293.0943,
,,3390.3877,3293.1061,
,,3390.40055,3293.118725,
,,3390.42685,3293.1576,
,,3390.4407,3293.183375,
,,3390.5613,3293.198825,
,,3390.59755,3293.270375,
,,3390.759575,3293.29995,
,,3390.961725,3293.3243,
,,3391.010775,3293.34575,
,,3391.052225,3293.4061,
,,3391.07135,3293.42035,
,,3391.1568,3293.457,
,,3391.182875,3293.468825,
,,3391.188825,3293.514125,
,,3391.307125,3293.570675,
,,3391.338075,3293.5843,
,,3391.4088,3293.59535,
,,3391.49355,3293.60245,
,,3391.784175,3293.6532,
,,3391.8071,3293.683175,
,,3391.844575,3293.6917,
,,3391.8759,3293.7086,
,,3391.8773,3293.734475,
,,3391.998675,3293.7382,
,,3392.0277,3293.7497,
,,3392.32165,3293.760575,
,,3392.32815,3293.830425,
,,3392.345525,3293.842075,
,,3392.3509,3293.85555,
,,3392.3993,3293.88975,
,,3392.51265,3293.9244,
,,3392.540275,3293.9526,
,,3392.633875,3293.975175,
,,3392.670225,3293.9963,
,,3392.749375,3294.0079,
,,3392.85035,3294.036675,
,,3392.868025,3294.04475,
,,3392.892075,3294.05515,
,,3392.9145,3294.062625,
,,3392.977225,3294.115225,
,,3393.021725,3294.14365,
,,3393.235825,3294.18435,
,,3393.275425,3294.231325,
,,3393.3012,3294.2417,
,,3393.417675,3294.251675,
,,3393.42955,3294.26835,
,,3393.60135,3294.27395,
,,3393.611575,3294.3224,
,,3393.6355,3294.3464,
,,3393.651375,3294.348725,
,,3393.7481,3294.368375,
,,3393.822725,3294.44985,
,,3393.838575,3294.465925,
,,3393.8802,3294.525,
,,3393.904525,3294.551475,
,,3393.91235,3294.580125,
,,3393.9289,3294.632575,
,,3393.938975,3294.670725,
,,3394.010125,3294.70745,
,,3394.0245,3294.717625,
,,3394.122425,3294.77585,
,,3394.137675,3294.79865,
,,3394.147125,3294.806375,
,,3394.150725,3294.8163,
,,3394.2682,3294.831125,
,,3394.272,3294.86335,
,,3394.3325,3294.87085,
,,3394.4091,3294.8898,
,,3394.535125,3294.95835,
,,3394.595925,3294.967075,
,,3394.6104,3294.97785,
,,3394.700525,3295.001625,
,,3394.709825,3295.074375,
,,3394.772175,3295.0844,
,,3394.78445,3295.126675,
,,3394.795875,3295.14155,
,,3394.82485,3295.17075,
,,3394.85675,3295.186125,
,,3394.87715,3295.2056,
,,3394.896325,3295.224225,
,,3394.932125,3295.2718,
,,3395.08615,3295.31055,
,,3395.10225,3295.33375,
,,3395.228375,3295.350275,
,,3395.2438,3295.36115,
,,3395.408875,3295.373525,
,,3395.463525,3295.378925,
,,3395.512075,3295.390975,
,,3395.519675,3295.41515,
,,3395.5383,3295.42075,
,,3395.557775,3295.42245,
,,3395.59085,3295.44235,
,,3395.697325,3295.46715,
,,3395.739525,3295.50545,
,,3395.803175,3295.529425,
,,3395.8068,3295.568875,
,,3395.86135,3295.658575,
,,3395.911125,3295.66655,
,,3396.0862,3295.735,
,,3396.112075,3295.805875,
,,3396.11935,3295.81195,
,,3396.1406,3295.82425,
,,3396.175275,3295.8512,
,,3396.201225,3295.884475,
,,3396.282875,3295.913225,
,,3396.3421,3295.9422,
,,3396.34515,3295.9862,
,,3396.3861,3296.026125,
,,3396.479225,3296.035825,
,,3396.5282,3296.052925,
,,3396.56665,3296.0722,
,,3396.58685,3296.093975,
,,3396.6794,3296.1286,
,,3396.718,3296.188875,
,,3396.93665,3296.200125,
,,3396.957375,3296.2185,
,,3397.0993,3296.25245,
,,3397.3858,3296.2875,
,,3397.414975,3296.3041,
,,3397.4496,3296.30865,
,,3397.478225,3296.34705,
,,3397.57645,3296.368025,
,,3397.69065,3296.376325,
,,3397.8205,3296.4021,
,,3397.88945,3296.415025,
,,3397.9042,3296.418325,
,,3397.997075,3296.4264,
,,3398.04525,3296.43115,
,,3398.131625,3296.532825,
,,3398.1581,3296.57475,
,,3398.30545,3296.615075,
,,3398.481825,3296.653775,
,,3398.5918,3296.72405,
,,3398.60235,3296.7326,
,,3398.609125,3296.746375,
,,3398.614775,3296.7557,
,,3398.62795,3296.788,
,,3398.633225,3296.799825,
,,3398.705775,3296.8084,
,,3398.7486,3296.838375,
,,3398.909275,3296.847225,
,,3398.917875,3296.870675,
,,3398.93835,3296.936575,
,,3398.97965,3296.9461,
,,3399.0623,3296.955925,
,,3399.2202,3296.973675,
,,3399.235325,3296.983125,
,,3399.293025,3296.9923,
,,3399.312975,3297.02185,
,,3399.33745,3297.0492,
,,3399.418875,3297.0677,
,,3399.434275,3297.090125,
,,3399.4531,3297.115975,
,,3399.479825,3297.125575,
,,3399.497375,3297.1831,
,,3399.516325,3297.200075,
,,3399.5628,3297.236825,
,,3399.57365,3297.28015,
,,3399.604225,3297.2962,
,,3399.6163,3297.3149,
,,3399.621925,3297.33155,
,,3399.67765,3297.3859,
,,3399.754125,3297.39265,
,,3399.756225,3297.446625,
,,3399.840575,3297.449025,
,,3399.855575,3297.4867,
,,,3297.500425,
,,,3297.5156,
,,,3297.5253,
,,,3297.53585,
,,,3297.5498,
,,,3297.582225,
,,,3297.613325,
,,,3297.647325,
,,,3297.685025,
,,,3297.734275,
,,,3297.780625,
,,,3297.811225,
,,,3297.84,
,,,3297.863125,
,,,3297.867475,
,,,3297.8846,
,,,3297.8928,
,,,3297.8987,
,,,3297.9154,
,,,3297.92885,
,,,3297.937475,
,,,3297.94455,
,,,3297.953175,
,,,3297.989825,
,,,3298.062175,
,,,3298.08955,
,,,3298.0966,
,,,3298.14285,
,,,3298.199325,
,,,3298.20925,
,,,3298.2516,
,,,3298.28605,
,,,3298.29,
,,,3298.30675,
,,,3298.332825,
,,,3298.34755,
,,,3298.36525,
,,,3298.38605,
,,,3298.39435,
,,,3298.428075,
,,,3298.4396,
,,,3298.5195,
,,,3298.546225,
,,,3298.617675,
,,,3298.65455,
,,,3298.6621,
,,,3298.704275,
,,,3298.712975,
,,,3298.718625,
,,,3298.744075,
,,,3298.749,
,,,3298.7793,
,,,3298.79745,
,,,3298.804925,
,,,3298.910175,
,,,3298.959175,
,,,3298.9849,
,,,3299.00965,
,,,3299.0899,
,,,3299.106425,
,,,3299.12965,
,,,3299.1504,
,,,3299.1596,
,,,3299.18495,
,,,3299.207225,
,,,3299.2327,
,,,3299.2412,
,,,3299.349975,
,,,3299.399675,
,,,3299.42015,
,,,3299.42925,
,,,3299.458975,
,,,3299.4682,
,,,3299.501175,
,,,3299.50915,
,,,3299.5171,
