SPK_SPKC06a (excited),SPK_SPKC12a (no effect),SPK_SPKC12b (NA),SPK_SPKC16a (no effect),SPK_SPKC16b (short inhibition)
87.8692,133.245075,63.74705,,219.76865
87.87415,133.256275,63.7731,,219.854625
87.91105,133.2791,63.8268,,219.959925
87.963775,133.3063,63.848025,,219.9787
87.980625,133.354625,63.881,,220.105375
88.01225,133.373,63.8959,,220.18215
88.017325,133.41445,63.912525,,220.3234
88.0601,133.503225,63.930225,,220.37205
88.065375,133.549575,63.9463,,220.474925
88.11235,133.556175,63.96505,,220.5282
88.128375,133.580675,63.99155,,220.57795
88.1659,133.5953,64.011625,,220.712175
88.1764,133.60085,64.042075,,220.746525
88.2028,133.620375,64.076075,,220.89755
88.21975,133.62525,64.1004,,220.929975
88.26115,133.644825,64.1233,,221.106325
88.27875,133.654675,64.16785,,221.45455
88.2849,133.669725,64.233975,,221.594275
88.2922,133.678925,64.27135,,221.6308
88.31675,133.688925,64.302175,,221.655225
88.335925,133.8086,64.313775,,221.682875
88.352625,133.83545,64.367375,,221.800375
88.36585,133.874475,64.405025,,221.93515
88.3835,133.88945,64.43935,,221.98615
88.405075,133.926675,64.482575,,222.400025
88.4073,133.9552,64.559125,,222.437025
88.433625,133.975375,64.5837,,222.451575
88.519,134.03165,64.604625,,222.460075
88.5329,134.0513,64.6217,,222.487125
88.53745,134.079775,64.648825,,222.64095
88.552875,134.082825,64.693075,,222.75075
88.57425,134.130325,64.7135,,222.818575
88.585525,134.1321,64.758925,,222.867125
88.5865,134.170375,64.78395,,223.07435
88.61195,134.2267,64.827775,,223.1334
88.670125,134.281,64.881425,,223.168625
88.686475,134.338725,64.898025,,223.209675
88.69905,134.36465,64.925425,,223.278875
88.714,134.466775,64.950475,,223.3193
88.7694,134.5207,64.9752,,223.34025
88.873425,134.6032,64.994575,,223.3841
88.92355,134.67065,65.045375,,223.487125
88.9957,134.691025,65.065475,,223.539275
89.0269,134.77065,65.106975,,223.651525
89.06165,134.79085,65.150725,,223.700325
89.09835,134.8241,65.175625,,223.7492
89.121775,134.8387,65.1954,,223.776975
89.1609,134.895525,65.222725,,223.791475
89.19005,134.977325,65.24605,,223.83305
89.1923,135.0433,65.30035,,223.91895
89.3851,135.056275,65.324975,,223.934725
89.401375,135.15195,65.39805,,223.9798
89.40715,135.1961,65.46965,,224.000975
89.420975,135.263675,65.50425,,224.04605
89.4277,135.363125,65.53485,,224.11835
89.446125,135.5033,65.581025,,224.165875
89.461575,135.5233,65.672475,,224.202
89.471675,135.5746,65.71345,,224.213175
89.51435,135.58715,65.7766,,224.296925
89.524175,135.637975,65.81265,,224.460375
89.5772,135.683875,65.839475,,224.500825
89.670025,135.72005,65.87295,,224.554425
89.703375,135.78375,65.9163,,224.6236
89.7313,135.80125,65.94265,,224.668625
89.74585,135.817775,65.97615,,224.6936
89.796475,136.0456,66.02415,,224.77425
89.80885,136.1176,66.07995,,224.8117
90.04315,136.154725,66.11675,,224.905
90.089,136.1901,66.161375,,224.957325
90.13965,136.208075,66.2572,,224.972475
90.1553,136.229425,66.28755,,225.015175
90.203,136.431775,66.31945,,225.02795
90.24415,136.44155,66.393325,,225.126025
90.29205,136.45295,66.4728,,225.239475
90.341925,136.535225,66.507425,,225.297425
90.35775,136.618225,66.53665,,225.335425
90.3965,136.689125,66.639575,,225.352575
90.4447,136.803375,66.687675,,225.40465
90.4786,136.85745,66.71325,,225.514425
90.802775,137.0029,66.772325,,225.56425
90.810125,137.07875,66.8669,,225.597825
90.8459,137.196175,66.89325,,225.6097
90.870025,137.235225,66.9231,,225.6299
90.9151,137.258275,66.9583,,225.67145
90.96415,137.317025,67.001175,,225.7634
91.037675,137.322325,67.047375,,225.83555
91.046225,137.351475,67.07715,,225.8813
91.04875,137.44685,67.1267,,225.896975
91.080025,137.642075,67.193075,,225.93215
91.23325,137.645825,67.33235,,225.936975
91.272925,137.744875,67.3772,,225.9559
91.3188,137.747125,67.418325,,225.973525
91.324275,137.78055,67.4726,,226.00105
91.334375,137.83415,67.50445,,226.096325
91.338375,137.84035,67.53845,,226.159225
91.380825,137.88515,67.562475,,226.1786
91.387775,137.93195,67.622225,,226.1801
91.44325,137.956025,67.667975,,226.1939
91.4568,138.05425,67.732175,,226.2064
91.47825,138.147175,67.764025,,226.314375
91.551075,138.3449,67.8569,,226.38225
91.645,138.417275,67.8812,,226.449875
91.7121,138.787875,67.9107,,226.498575
91.789925,138.831775,67.9299,,226.56885
91.8584,138.973975,67.989525,,226.6468
91.881475,138.9843,68.02235,,226.67095
91.902875,139.1743,68.03795,,226.69
91.907425,139.2354,68.05625,,226.7906
91.933475,139.3203,68.074325,,226.821725
91.984625,139.4269,68.101875,,226.8376
92.0104,139.45935,68.119975,,226.8405
92.01765,139.522725,68.14275,,226.9034
92.025225,139.54515,68.169275,,226.951225
92.061225,139.818,68.233,,227.0035
92.089475,139.868975,68.25955,,227.087175
92.1168,139.8766,68.3732,,227.14715
92.134225,140.016125,68.40295,,227.1665
92.136675,140.0386,68.426925,,227.239975
92.1963,140.218625,68.466825,,227.299675
92.204275,140.293625,68.4875,,227.34365
92.2178,140.318275,68.50375,,227.411175
92.319325,140.33985,68.52735,,227.5378
92.3305,140.3594,68.5493,,227.716225
92.35155,140.5135,68.5868,,227.965
92.3786,140.5686,68.603725,,228.142525
92.5164,140.774975,68.624475,,228.17545
92.65955,140.817275,68.679925,,228.2307
92.7603,140.82635,68.7535,,228.276525
92.839175,140.876475,68.8006,,228.277625
92.858775,140.90095,68.820225,,228.335475
92.86805,140.933375,68.8656,,228.3717
92.885075,140.9755,68.978925,,228.424675
92.9084,140.9946,69.00315,,228.43755
92.9253,141.191675,69.024975,,228.447725
92.94185,141.2264,69.028325,,228.467975
92.976525,141.2302,69.050025,,228.47485
92.984375,141.264,69.07125,,228.495725
92.989525,141.31635,69.138075,,228.5891
93.0007,141.3882,69.16465,,228.6022
93.0814,141.4808,69.1796,,228.6604
93.1335,141.52905,69.236825,,228.745475
93.2342,141.5878,69.2552,,228.819025
93.265825,141.655375,69.267675,,228.9313
93.3366,141.701775,69.290675,,228.95635
93.434425,141.80335,69.310675,,229.016125
93.44455,141.9282,69.326075,,229.05725
93.4756,141.9557,69.36125,,229.12015
93.512725,141.9631,69.412,,229.172175
93.53995,141.9744,69.433325,,229.248925
93.5639,141.98315,69.5008,,229.290025
93.611475,142.003675,69.54595,,229.387625
93.62565,142.02855,69.564175,,229.4088
93.6356,142.069175,69.5799,,229.508925
93.638025,142.1452,69.638675,,229.564125
93.679375,142.229,69.663575,,229.58225
93.71265,142.25325,69.70395,,229.60185
93.7697,142.306225,69.72145,,229.6393
93.79595,142.31845,69.746725,,229.712675
93.830525,142.417825,69.817625,,229.863175
93.94525,142.425075,69.83295,,229.98895
93.991075,142.4377,69.8749,,230.113825
94.03015,142.452,69.92365,,230.12885
94.043025,142.5646,69.951875,,230.2917
94.112075,142.587425,69.9731,,230.31535
94.184425,142.61865,70.0016,,230.343825
94.2724,142.67845,70.0219,,230.376775
94.44525,142.718625,70.043125,,230.382625
94.4754,142.791125,70.06175,,230.413725
94.478775,142.80265,70.0786,,230.478625
94.482825,142.845725,70.143225,,230.49765
94.584075,142.86335,70.14955,,230.57655
94.61475,142.87915,70.17625,,230.59395
94.6868,142.910575,70.216225,,230.622725
94.7221,143.223575,70.23595,,230.647375
94.819225,143.2756,70.25325,,230.655125
94.821275,143.30075,70.2726,,230.68325
94.897625,143.303775,70.295425,,230.8338
94.94055,143.327275,70.3392,,230.9332
95.0222,143.343675,70.370725,,230.94235
95.0414,143.3515,70.386275,,230.981875
95.2209,143.391,70.436625,,231.00715
95.426425,143.40755,70.481,,231.0346
95.547625,143.413725,70.5042,,231.03945
95.618375,143.542125,70.5724,,231.056025
95.630325,143.55875,70.62965,,231.0881
95.6772,143.5753,70.643675,,231.099125
95.707075,143.619725,70.66195,,231.22295
95.735975,143.631075,70.6862,,231.233125
95.7669,143.649475,70.708125,,231.279625
95.814775,143.654625,70.72775,,231.29735
95.880825,143.703675,70.7497,,231.318625
95.906425,143.7466,70.7703,,231.34965
95.9704,143.75595,70.829675,,231.439
96.1275,143.794375,70.8563,,231.465075
96.2556,143.811175,70.970075,,231.50685
96.319625,143.8484,70.988725,,231.590975
96.40225,143.926725,71.048425,,231.621275
96.470225,143.9426,71.071475,,231.651975
96.531475,144.019075,71.095275,,231.723725
96.5671,144.071625,71.115175,,231.770625
96.590375,144.08595,71.1366,,231.8045
96.60055,144.2955,71.218625,,231.872925
96.614325,144.37605,71.299,,231.916775
96.6374,144.406625,71.450725,,231.94365
96.72505,144.429925,71.5061,,231.9894
96.74145,144.44575,71.530825,,232.01205
96.7736,144.4695,71.555225,,232.032125
96.79545,144.531575,71.5766,,232.06605
96.89555,144.5623,71.618775,,232.089
96.943375,144.575225,71.64005,,232.109075
97.085075,144.59275,71.65195,,232.124875
97.17225,144.60335,71.704625,,232.13705
97.1768,144.607325,71.711225,,232.1507
97.275875,144.645775,71.7581,,232.1682
97.3642,144.65305,71.80275,,232.2192
97.465625,144.6787,71.827025,,232.235675
97.503,144.690475,71.8459,,232.2564
97.5553,144.7093,71.87045,,232.268125
97.5684,144.7476,71.892725,,232.2799
97.617875,144.766675,71.9371,,232.323475
97.69255,144.782525,71.969525,,232.339975
97.724125,144.931175,71.9791,,232.3731
97.7571,144.9578,72.075775,,232.435225
97.79075,145.047975,72.106175,,232.466025
97.80475,145.051725,72.137875,,232.542325
97.81905,145.05515,72.1577,,232.5449
97.827325,145.073725,72.18125,,232.572425
97.87335,145.121525,72.196725,,232.60015
97.8972,145.14285,72.214125,,232.68565
97.9048,145.176,72.294,,232.69835
97.947225,145.397175,72.3539,,232.723325
97.951675,145.440725,72.400125,,232.76735
97.975375,145.448425,72.446825,,232.809875
98.00275,145.47715,72.486475,,232.83185
98.034675,145.510275,72.502125,,232.852525
98.04015,145.5833,72.5267,,232.88845
98.06565,145.59825,72.542675,,233.012875
98.094125,145.6375,72.576525,,233.04825
98.10305,145.670575,72.61535,,233.105225
98.11495,145.71355,72.634075,,233.1486
98.1292,145.750475,72.675975,,233.2487
98.141775,145.757575,72.706275,,233.272225
98.154875,145.778575,72.735075,,233.37605
98.159675,145.792825,72.797575,,233.4116
98.181975,145.868175,72.84745,,233.42935
98.19845,145.890475,72.8754,,233.57105
98.2274,145.9233,72.913725,,233.61065
98.2571,145.990025,72.93675,,233.629425
98.27745,145.99595,72.979875,,233.673875
98.32595,146.17115,73.008875,,233.727525
98.372275,146.2364,73.03735,,233.768125
98.38075,146.25135,73.05095,,233.79785
98.4421,146.279325,73.077875,,233.84
98.48685,146.310075,73.1048,,233.906925
98.562475,146.35915,73.16275,,233.9526
98.573275,146.4092,73.1891,,233.991875
98.5899,146.42385,73.280775,,234.056875
98.601325,146.47015,73.307675,,234.078775
98.6273,146.620275,73.33995,,234.097775
98.636825,146.707125,73.360525,,234.124225
98.66325,146.75235,73.388825,,234.133975
98.717475,146.78385,73.41975,,234.258475
98.7403,146.816325,73.4557,,234.2709
98.745325,146.9115,73.4799,,234.3094
98.770325,146.981775,73.547625,,234.323675
98.806375,146.989775,73.56535,,234.335325
98.9009,147.024875,73.580875,,234.3476
98.9507,147.0989,73.6145,,234.4124
98.95635,147.118375,73.635525,,234.470675
98.964625,147.197625,73.672025,,234.607075
99.05275,147.21245,73.716175,,234.6272
99.10695,147.242575,73.75165,,234.639325
99.132125,147.269575,73.8182,,234.65575
99.220975,147.3113,73.8493,,234.690075
99.232425,147.5094,73.924675,,234.6987
99.259525,147.644875,73.970825,,234.733625
99.286725,147.7315,73.9975,,235.011775
99.295475,147.735175,74.02335,,235.0227
99.3674,147.758275,74.035475,,235.058875
99.434375,147.78655,74.1476,,235.13985
99.5329,147.80325,74.1719,,235.16065
99.53515,147.81585,74.234525,,235.17995
99.5827,147.84495,74.26345,,235.22435
99.615,148.001625,74.285325,,235.283775
99.649825,148.0962,74.30045,,235.310175
99.728775,148.158625,74.340275,,235.32515
99.773575,148.18675,74.370225,,235.3998
99.849425,148.29405,74.396125,,235.43285
99.934975,148.351275,74.45545,,235.5382
99.971875,148.42115,74.4817,,235.5623
100.0016,148.466075,74.516525,,235.78845
100.076875,148.5512,74.536175,,235.8616
100.091575,148.553525,74.558425,,235.9168
100.120275,148.5742,74.588475,,235.935775
100.1759,148.59875,74.60795,,235.963675
100.3177,148.63885,74.635225,,235.980975
100.398125,148.763775,74.692875,,236.009625
100.453375,148.785425,74.698575,,236.071225
100.487525,148.885275,74.734775,,236.122325
100.67555,148.92935,74.765475,,236.27045
100.728675,148.991425,74.79625,,236.308125
100.765475,149.022,74.8305,,236.4034
100.797475,149.04585,75.051975,,236.43975
100.807275,149.083125,75.107925,,236.459725
100.857525,149.103275,75.14335,,236.480975
100.9376,149.1149,75.171725,,236.496725
100.993975,149.1424,75.20885,,236.59185
101.0139,149.151625,75.27855,,236.62
101.03065,149.3008,75.2914,,236.638375
101.064325,149.3118,75.30675,,236.6977
101.072225,149.4474,75.321325,,236.72265
101.101175,149.53015,75.32655,,236.776875
101.129825,149.5373,75.3652,,236.937075
101.130975,149.638325,75.3867,,236.99725
101.2837,149.7164,75.434375,,237.026175
101.2924,149.780975,75.455075,,237.06125
101.32355,149.82805,75.493925,,237.10985
101.47055,149.865075,75.49655,,237.12135
101.49415,149.8903,75.55305,,237.137225
101.577175,149.923675,75.63925,,237.17455
101.6154,149.958825,75.667925,,237.2244
101.7073,150.031925,75.67705,,237.251225
101.862375,150.0662,75.68695,,237.321475
101.86525,150.109475,75.70565,,237.356275
101.890275,150.14975,75.756425,,237.41335
101.9257,150.190275,75.816775,,237.4262
101.943125,150.212,75.943425,,237.438325
101.951975,150.2391,75.96565,,237.484425
101.990325,150.282025,76.029275,,237.52415
102.005025,150.29405,76.059475,,237.53915
102.020025,150.359825,76.079675,,237.615325
102.0319,150.381575,76.115925,,237.63115
102.03945,150.539225,76.139425,,237.68815
102.0652,150.56675,76.170825,,237.749875
102.077125,150.590475,76.213325,,237.777125
102.1078,150.6066,76.2404,,237.844325
102.143525,150.686275,76.408725,,237.88845
102.154075,150.718575,76.420775,,237.902525
102.1976,150.794525,76.441925,,237.978825
102.20835,150.8618,76.541125,,238.025175
102.222925,150.91245,76.638775,,238.0396
102.244425,150.93425,76.759775,,238.0522
102.259,150.9861,76.79535,,238.122825
102.278,150.998025,76.85495,,238.1876
102.309825,151.040525,76.8665,,238.236225
102.3112,151.04445,76.9192,,238.297925
102.370625,151.086625,77.049075,,238.3468
102.380675,151.141375,77.077375,,238.390275
102.38675,151.15055,77.099525,,238.441375
102.39975,151.159175,77.1169,,238.45735
102.494525,151.17,77.193925,,238.487475
102.544475,151.279275,77.215975,,238.513525
102.5806,151.323725,77.2795,,238.567075
102.593025,151.33875,77.303175,,238.611775
102.60335,151.38025,77.367425,,238.658075
102.61515,151.419475,77.384825,,238.672
102.683175,151.4647,77.39375,,238.731975
102.7108,151.47845,77.440975,,238.8313
102.73305,151.49465,77.464225,,238.8706
102.751275,151.4966,77.503575,,238.886075
102.8486,151.510875,77.521875,,238.905875
102.929075,151.5253,77.573275,,238.9585
102.942075,151.53045,77.596825,,238.972
102.952525,151.551175,77.620125,,239.003425
102.959825,151.77465,77.710125,,239.0662
102.9657,151.7992,77.74345,,239.2625
102.9798,151.826825,77.813,,239.2891
102.993775,151.8836,77.847975,,239.3267
103.0014,151.930275,77.883875,,239.3702
103.006875,152.024225,77.92015,,239.466125
103.012175,152.1547,77.957075,,239.704375
103.03895,152.22235,78.031325,,239.81045
103.05015,152.249275,78.047975,,239.992875
103.067575,152.282525,78.0771,,240.024725
103.122675,152.30795,78.162975,,240.050175
103.138925,152.3464,78.19745,,240.06985
103.18955,152.41405,78.312925,,240.089325
103.197925,152.49705,78.342,,240.131075
103.2291,152.563425,78.374275,,240.134275
103.2429,152.629125,78.409125,,240.173975
103.2534,152.669875,78.43645,,240.2059
103.27265,152.7159,78.4687,,240.2325
103.286975,152.781075,78.5099,,240.27055
103.295175,152.78355,78.548975,,240.3329
103.3247,152.83425,78.5912,,240.406
103.372575,152.956475,78.616875,,240.4395
103.388725,153.020375,78.6445,,240.5093
103.39635,153.068925,78.65345,,240.562
103.41585,153.09225,78.68295,,240.58205
103.42715,153.13075,78.704375,,240.5992
103.43605,153.16155,78.8141,,240.611525
103.468875,153.304275,79.023925,,240.666475
103.485875,153.344975,79.031225,,240.6872
103.49515,153.437275,79.09655,,240.7109
103.51275,153.478925,79.128225,,240.786525
103.518075,153.543125,79.214075,,240.807925
103.5265,153.5822,79.312725,,240.8406
103.55095,153.5864,79.3733,,240.89945
103.609875,153.62265,79.39925,,240.92375
103.634675,153.728725,79.5026,,240.972225
103.65325,153.764625,79.5607,,241.087975
103.66485,153.837525,79.594875,,241.1086
103.68185,153.89495,79.60045,,241.141175
103.69785,153.932275,79.6345,,241.160175
103.71215,153.938,79.65885,,241.290025
103.7344,154.060975,79.680825,,241.3087
103.76635,154.075375,79.7195,,241.38275
103.78695,154.218625,79.7407,,241.48865
103.819325,154.254475,79.776025,,241.588775
104.011725,154.337925,79.7957,,241.677825
104.043875,154.33905,79.815625,,241.695725
104.100375,154.588525,79.84445,,241.78495
104.145025,154.60745,79.86805,,241.8119
104.202975,154.63705,79.886075,,241.849675
104.2258,154.7784,79.907025,,241.9288
104.260825,154.909625,79.9298,,241.9736
104.2902,155.06435,79.95185,,242.066775
