SPK_SPKC10a (exc),SPK_SPKC10b (exc),SPK_SPKC11a (inhi),SPK_SPKC13a (exc),SPK_SPKC14b (inhi)
,,420.099575,,407.6126
,,420.121075,,407.635325
,,420.140425,,407.64605
,,420.1735,,407.65965
,,420.213875,,407.6706
,,420.387425,,407.68455
,,420.4027,,407.696775
,,420.437875,,407.706125
,,420.448275,,407.717225
,,420.457525,,407.73035
,,420.4683,,407.73885
,,420.476675,,407.7535
,,420.490425,,407.776
,,420.510225,,407.78995
,,420.54255,,407.8036
,,420.7404,,407.82
,,420.756975,,407.853625
,,420.783875,,407.8828
,,420.789325,,407.90915
,,420.796525,,407.94895
,,420.808,,407.96765
,,420.8124,,407.988125
,,420.8228,,408.010725
,,420.831,,408.014975
,,420.84065,,408.0472
,,420.8512,,408.078975
,,420.8614,,408.146575
,,420.8823,,408.167925
,,420.8962,,408.181775
,,420.942,,408.198225
,,421.001675,,408.215775
,,421.053475,,408.23925
,,421.103125,,408.272775
,,421.121,,408.2973
,,421.13835,,408.31435
,,421.149225,,408.3293
,,421.17205,,408.351525
,,421.2368,,408.367675
,,421.272725,,408.398825
,,421.28945,,408.428375
,,421.310625,,408.462075
,,421.326375,,408.48715
,,421.34205,,408.52635
,,421.361875,,408.570425
,,421.377075,,408.59255
,,421.39395,,408.6189
,,421.406,,408.632425
,,421.41665,,408.64555
,,421.42685,,408.658175
,,421.44055,,408.668325
,,421.446225,,408.6763
,,421.45845,,408.68485
,,421.473475,,408.691575
,,421.484625,,408.70015
,,421.495525,,408.70785
,,421.510825,,408.7159
,,421.53265,,408.72405
,,421.572075,,408.73225
,,421.600125,,408.739075
,,421.634325,,408.74585
,,421.6649,,408.7552
,,421.6986,,408.774125
,,421.71675,,408.782625
,,421.7323,,408.793125
,,421.741775,,408.8069
,,421.753875,,408.824775
,,421.768375,,408.84055
,,421.7871,,408.864325
,,421.81035,,408.885325
,,421.832,,408.9088
,,421.85055,,408.943525
,,422.061825,,409.082475
,,422.0709,,409.1126
,,422.078875,,409.178525
,,422.11685,,409.206525
,,422.1344,,409.2416
,,422.14175,,409.271375
,,422.155975,,409.28745
,,422.168025,,409.301
,,422.182425,,409.318725
,,422.1995,,409.330525
,,422.21975,,409.34375
,,422.25245,,409.355575
,,422.2842,,409.369475
,,422.303925,,409.39025
,,422.31875,,409.418425
,,422.331325,,409.448275
,,422.34415,,409.46145
,,422.359525,,409.482975
,,422.3723,,409.495775
,,422.41095,,409.5172
,,422.427775,,409.530675
,,422.442325,,409.536225
,,422.456075,,409.547775
,,422.481475,,409.556325
,,422.50435,,409.5728
,,422.5377,,409.580125
,,422.6753,,409.58935
,,422.7173,,409.595325
,,422.733325,,409.60855
,,422.741875,,409.6194
,,422.7438,,409.63335
,,422.752225,,409.648025
,,422.763825,,409.687625
,,422.777775,,409.712525
,,422.787275,,409.735075
,,422.797925,,409.7701
,,422.80455,,409.802075
,,422.811425,,409.84985
,,422.81725,,409.873425
,,422.8258,,409.894075
,,422.841075,,409.9482
,,422.85495,,410.02595
,,422.8644,,410.09495
,,422.872575,,410.1286
,,422.885125,,410.137975
,,422.8894,,410.14765
,,422.9046,,410.157775
,,422.917975,,410.17055
,,422.9295,,410.18095
,,422.93975,,410.191625
,,422.946,,410.2043
,,422.9544,,410.21975
,,422.967375,,410.238325
,,422.9752,,410.258575
,,422.983225,,410.421225
,,422.99565,,410.4625
,,423.00435,,410.478375
,,423.017825,,410.4892
,,423.026275,,410.5028
,,423.03435,,410.512925
,,423.0477,,410.525575
,,423.0629,,410.542825
,,423.076475,,410.5593
,,423.0877,,410.5792
,,423.111775,,410.60435
,,423.262875,,410.645075
,,423.282,,410.693425
,,423.30165,,410.792025
,,423.3172,,410.814725
,,423.32885,,410.820275
,,423.33815,,410.825825
,,423.347775,,410.830675
,,423.3627,,410.86835
,,423.368675,,410.886825
,,423.379075,,410.901475
,,423.38585,,410.9117
,,423.40105,,410.921575
,,423.408975,,410.9309
,,423.41575,,410.941125
,,423.424125,,410.956375
,,423.43045,,411.00115
,,423.4354,,411.05995
,,423.455475,,411.097175
,,423.4646,,411.128725
,,423.470675,,411.168625
,,423.48785,,411.1882
,,423.51025,,411.198425
,,423.54745,,411.215175
,,423.70155,,411.226175
,,423.714,,411.23965
,,423.74895,,411.249725
,,423.760975,,411.25685
,,423.765175,,411.271725
,,423.7771,,411.283725
,,423.7844,,411.30835
,,423.794325,,411.3202
,,423.802575,,411.335875
,,423.80955,,411.345125
,,423.817975,,411.3648
,,423.828025,,411.3735
,,423.840075,,411.382375
,,423.8682,,411.400925
,,423.908375,,411.408
,,423.951025,,411.414275
,,423.963625,,411.425625
,,423.969675,,411.4378
,,423.983075,,411.44525
,,424.003775,,411.45455
,,424.023025,,411.464125
,,424.031025,,411.47445
,,424.0381,,411.4858
,,424.048025,,411.494525
,,424.054325,,411.501275
,,424.067525,,411.513725
,,424.077725,,411.523975
,,424.0871,,411.53545
,,424.0963,,411.5573
,,424.1092,,411.579775
,,424.1504,,411.60495
,,424.229425,,411.642825
,,424.264575,,411.718825
,,424.279625,,411.759675
,,424.295425,,411.7752
,,424.310225,,411.7903
,,424.3316,,411.8042
,,424.351625,,411.819225
,,424.37425,,411.829075
,,424.3991,,411.840675
,,424.436425,,411.854
,,424.470475,,411.875625
,,424.619075,,411.916
,,424.641375,,411.957975
,,424.664975,,412.0067
,,424.6724,,412.047675
,,424.679325,,412.08855
,,424.687025,,412.1159
,,424.692625,,412.161625
,,424.69685,,412.175925
,,424.700375,,412.18255
,,424.703975,,412.19
,,424.713675,,412.1973
,,424.719525,,412.206475
,,424.7233,,412.215225
,,424.727775,,412.222
,,424.729625,,412.228275
,,424.7627,,412.235825
,,424.7845,,412.24435
,,424.80625,,412.25135
,,424.9335,,412.26075
,,424.949925,,412.266675
,,424.97035,,412.297275
,,424.9849,,412.3148
,,424.99545,,412.326975
,,425.005225,,412.338825
,,425.014825,,412.355375
,,425.02295,,412.379025
,,425.02885,,412.393825
,,425.0378,,412.406775
,,425.04635,,412.4192
,,425.057025,,412.439225
,,425.06895,,412.459175
,,425.085175,,412.482275
,,425.097925,,412.5084
,,425.1318,,412.563875
,,425.299225,,412.632625
,,425.314075,,412.66255
,,425.323075,,412.6863
,,425.3315,,412.70095
,,425.340175,,412.711825
,,425.3453,,412.723675
,,425.3528,,412.736175
,,425.3588,,412.749475
,,425.365675,,412.7651
,,425.372075,,412.782275
,,425.3785,,412.79905
,,425.385675,,412.8153
,,425.3962,,412.8591
,,425.4037,,412.905975
,,425.41145,,412.958875
,,425.419025,,412.9977
,,425.42865,,413.016025
,,425.44435,,413.03625
,,425.454675,,413.04595
,,425.468325,,413.0569
,,425.4841,,413.06805
,,425.4969,,413.0807
,,425.513325,,413.093025
,,425.518275,,413.10555
,,425.540675,,413.1218
,,425.55505,,413.139675
,,425.5705,,413.156575
,,425.602375,,413.18425
,,425.621925,,413.2068
,,425.772175,,413.223675
,,425.80155,,413.242625
,,425.85255,,413.2559
,,425.864825,,413.26755
,,425.8688,,413.277675
,,425.88465,,413.288775
,,425.90205,,413.302875
,,425.9155,,413.320225
,,425.951625,,413.374675
,,425.982925,,413.404925
,,426.017575,,413.45425
,,426.042775,,413.476775
,,426.102325,,413.50645
,,426.2402,,413.526175
,,426.36335,,413.557125
,,426.3894,,413.576575
,,426.4273,,413.591975
,,426.438375,,413.598825
,,426.44705,,413.606875
,,426.45385,,413.6204
,,426.4623,,413.626175
,,426.4678,,413.634225
,,426.4736,,413.64055
,,426.494925,,413.65285
,,426.50295,,413.65645
,,426.5094,,413.66125
,,426.51725,,413.6667
,,426.5258,,413.671925
,,426.531475,,413.675325
,,426.549,,413.681575
,,426.557075,,413.68665
,,426.56745,,413.691225
,,426.574525,,413.696
,,426.5867,,413.700275
,,426.59625,,413.711825
,,426.607975,,413.7173
,,426.625175,,413.72255
,,426.647375,,413.72945
,,426.689925,,413.7358
,,426.722975,,413.745775
,,426.75,,413.7567
,,426.7953,,413.764975
,,427.03445,,413.773475
,,427.0725,,413.786575
,,427.08705,,413.7977
,,427.097475,,413.808575
,,427.10585,,413.8235
,,427.111525,,413.8389
,,427.120175,,413.85235
,,427.12945,,413.8657
,,427.13885,,413.889575
,,427.155575,,413.921
,,427.173825,,413.945625
,,427.194775,,413.9882
,,427.21995,,414.02045
,,427.2448,,414.0741
,,427.2655,,414.1812
,,427.2946,,414.208775
,,427.335925,,414.227375
,,427.3602,,414.237
,,427.38165,,414.244775
,,427.60205,,414.251525
,,427.613,,414.260975
,,427.635375,,414.2693
,,427.640275,,414.2782
,,427.649225,,414.28275
,,427.6595,,414.289075
,,427.6716,,414.304175
,,427.6788,,414.3141
,,427.705925,,414.32135
,,427.717725,,414.328675
,,427.733325,,414.33705
,,427.7451,,414.345825
,,427.764625,,414.358025
,,427.8001,,414.372275
,,427.816725,,414.388425
,,427.830725,,414.40775
,,427.84075,,414.424275
,,427.848125,,414.45085
,,427.857525,,414.482225
,,427.867375,,414.50735
,,427.877625,,414.537275
,,427.8859,,414.555675
,,427.8939,,414.62965
,,427.900025,,414.683
,,427.91085,,414.739525
,,427.9198,,414.78635
,,427.9333,,414.822225
,,427.946175,,414.85545
,,427.967375,,414.86265
,,428.228525,,414.885
,,428.238875,,414.8926
,,428.255125,,414.900925
,,428.26195,,414.90725
,,428.270475,,414.916325
,,428.2801,,414.924225
,,428.287775,,414.933075
,,428.297075,,414.941375
,,428.313575,,414.951
,,428.322325,,414.96835
,,428.3385,,414.978825
,,428.364225,,414.98945
,,428.3959,,415.035625
,,428.410225,,415.105925
,,428.662725,,415.138475
,,428.690025,,415.20635
,,428.70035,,415.2254
,,428.707625,,415.23655
,,428.7163,,415.2504
,,428.724875,,415.2609
,,428.73315,,415.273325
,,428.742675,,415.286025
,,428.749875,,415.297475
,,428.769125,,415.3125
,,428.7854,,415.364625
,,428.810575,,415.401075
,,428.83495,,415.466825
,,428.8471,,415.4778
,,428.866725,,415.4858
,,428.8989,,415.494075
,,429.012075,,415.50225
,,429.10325,,415.5076
,,429.116775,,415.515
,,429.1341,,415.521675
,,429.14315,,415.526925
,,429.158275,,415.532075
,,429.1665,,415.53805
,,429.173725,,415.54225
,,429.189125,,415.5482
,,429.1947,,415.55515
,,429.198925,,415.563475
,,429.202175,,415.569775
,,429.209525,,415.57475
,,429.21515,,415.580875
,,429.2383,,415.589475
,,429.251675,,415.595425
,,429.260825,,415.601875
,,429.2833,,415.613125
,,429.294475,,415.6272
,,429.307325,,415.6409
,,429.317025,,415.66355
,,429.344575,,415.682225
,,429.362625,,415.70815
,,429.3694,,415.731725
,,429.378125,,415.765375
,,429.3926,,415.788725
,,429.4001,,415.814575
,,429.407775,,415.840875
,,429.4168,,415.855375
,,429.436175,,415.871275
,,429.447025,,415.8943
,,429.46065,,415.9601
,,429.4765,,416.00575
,,429.498175,,416.0688
,,429.55475,,416.09535
,,429.689925,,416.13595
,,429.770825,,416.16175
,,429.790975,,416.184325
,,429.79805,,416.21185
,,429.813675,,416.2387
,,429.826675,,416.315775
,,429.838625,,416.374325
,,429.860075,,416.414625
,,429.907275,,416.47725
,,429.949175,,416.50475
,,429.965225,,416.533575
,,429.9762,,416.54825
,,430.000225,,416.5576
,,430.01955,,416.56625
,,430.227875,,416.57435
,,430.2447,,416.5834
,,430.259125,,416.595975
,,430.281425,,416.604575
,,430.287525,,416.623525
,,430.294125,,416.637475
,,430.302975,,416.657225
,,430.309775,,416.6769
,,430.32175,,416.700875
,,430.338225,,416.732325
,,430.3479,,416.7846
,,430.349525,,416.826025
,,430.358475,,416.8549
,,430.373275,,416.985025
,,430.3918,,417.04535
,,430.422275,,417.094
,,430.499075,,417.1156
,,430.6329,,417.1377
,,430.650325,,417.151525
,,430.69085,,417.158925
,,430.767925,,417.166
,,430.850475,,417.17285
,,430.904325,,417.179925
,,430.909225,,417.186075
,,430.92815,,417.193625
,,430.9447,,417.199825
,,430.952425,,417.209075
,,430.9599,,417.214425
,,430.971075,,417.220675
,,430.97825,,417.22405
,,430.981225,,417.228725
,,431.000625,,417.233975
,,431.006325,,417.2375
,,431.01455,,417.2421
,,431.0184,,417.2452
,,431.021225,,417.24845
,,431.024525,,417.2597
,,431.0272,,417.2639
,,431.0301,,417.27115
,,431.033275,,417.27715
,,431.035825,,417.283075
,,431.04005,,417.2876
,,431.042175,,417.294525
,,431.044525,,417.30335
,,431.048175,,417.3106
,,431.051775,,417.3191
,,431.058575,,417.3314
,,431.0624,,417.343275
,,431.0682,,417.35425
,,431.073725,,417.372075
,,431.08855,,417.392025
,,431.41105,,417.41085
,,431.4413,,417.43245
,,431.455725,,417.466025
,,431.46445,,417.4969
,,431.474425,,417.529375
,,431.481525,,417.571575
,,431.48815,,417.637425
,,431.4948,,417.7194
,,431.5003,,417.739975
,,431.50435,,417.758775
,,431.5077,,417.7745
,,431.513825,,417.78735
,,431.518275,,417.796
,,431.522125,,417.805225
,,431.527275,,417.823275
,,431.53175,,417.833575
,,431.53495,,417.841175
,,431.539675,,417.848
,,431.543,,417.85645
,,431.546825,,417.862375
,,431.55355,,417.86945
,,431.558,,417.87475
,,431.56235,,417.881625
,,431.57705,,417.8875
,,431.588775,,417.8933
,,431.594825,,417.89955
,,431.604,,417.908025
,,431.6173,,417.920425
,,431.629625,,417.931175
,,431.64415,,417.9406
,,431.657,,417.951525
,,431.672925,,417.9692
,,431.699225,,417.9818
,,431.724225,,417.999
,,431.74825,,418.0363
,,431.78515,,418.053975
,,431.832025,,418.079725
,,431.86685,,418.1
,,431.942025,,418.115575
,,431.963075,,418.1671
,,431.9756,,418.22505
,,431.990875,,418.311825
,,432.025425,,418.347225
,,432.098825,,418.364375
,,432.1285,,418.39185
,,432.1367,,418.400325
,,432.147725,,418.4104
,,432.1577,,418.433075
,,432.17725,,418.444225
,,432.204,,418.4598
,,432.221075,,418.4805
,,432.2351,,418.5131
,,432.25755,,418.546125
,,432.2723,,418.5862
,,432.291175,,418.667925
,,432.3503,,418.686075
,,432.48295,,418.6998
,,432.551275,,418.711975
,,432.572575,,418.72705
,,432.5904,,418.735775
,,432.6039,,418.746575
,,432.61085,,418.75495
,,432.638525,,418.763225
,,432.6488,,418.7712
,,432.670175,,418.7801
,,432.68835,,418.7875
,,432.6989,,418.796675
,,432.71065,,418.80495
,,432.725575,,418.81545
,,432.735575,,418.822575
,,432.7567,,418.8321
,,432.7714,,418.841875
,,432.779425,,418.8473
,,432.805275,,418.85325
,,432.819975,,418.8662
,,432.83855,,418.872025
,,432.856575,,418.881575
,,432.8734,,418.893475
,,432.891675,,418.903475
,,432.913175,,418.91445
,,432.937275,,418.936225
,,432.980425,,418.9497
,,433.13205,,418.95905
,,433.1552,,418.9716
,,433.167975,,418.99685
,,433.184075,,419.019925
,,433.1987,,419.04205
,,433.2075,,419.089825
,,433.21775,,419.140375
,,433.227,,419.17365
,,433.238875,,419.209225
,,433.246675,,419.232775
,,433.260975,,419.252975
,,433.276025,,419.261575
,,433.289625,,419.284575
,,433.305775,,419.293875
,,433.330975,,419.3075
,,433.33265,,419.31995
,,433.34225,,419.3375
,,433.3516,,419.39305
,,433.365575,,419.46575
,,433.3764,,419.511975
,,433.39295,,419.571625
,,433.403725,,419.594725
,,433.415525,,419.628975
,,433.45465,,419.6466
,,433.476225,,419.65905
,,433.49135,,419.66545
,,433.50545,,419.6757
,,433.526975,,419.6889
,,433.540325,,419.6977
,,433.5527,,419.712075
,,433.565825,,419.724125
,,433.577725,,419.754575
,,433.58695,,419.7763
,,433.596525,,419.79835
,,433.608275,,419.82835
,,433.6227,,419.863175
,,433.633675,,419.892
,,433.645375,,419.9222
,,433.66145,,419.9573
,,433.682125,,419.9917
,,433.71345,,420.04255
,,433.79,,420.05915
,,433.87645,,420.08335
,,433.8842,,420.099425
,,433.9075,,420.132525
,,433.92,,420.153375
,,433.927325,,420.17405
,,433.966675,,420.32705
,,433.99055,,420.36465
,,434.002425,,420.3976
,,434.0388,,420.411475
,,434.05765,,420.4223
,,434.07305,,420.430225
,,434.09325,,420.45905
,,434.10785,,420.46735
,,434.131625,,420.489025
,,434.15625,,420.521025
,,434.17205,,420.536875
,,434.19555,,420.55115
,,434.3054,,420.6529
,,434.386275,,420.72535
,,434.4038,,420.749625
,,434.4132,,420.75445
,,434.4256,,420.79345
,,434.4416,,420.79675
,,434.45555,,420.801525
,,434.46095,,420.80635
,,434.4654,,420.811475
,,434.4699,,420.815975
,,434.475775,,420.824925
,,434.4811,,420.83435
,,434.486325,,420.83925
,,434.490225,,420.8469
,,434.494925,,420.859875
,,434.499375,,420.8698
,,434.50385,,420.88445
,,434.5079,,420.90505
,,434.5121,,420.92775
,,434.515725,,420.96905
,,434.521425,,420.983175
,,434.526275,,421.0057
,,434.532425,,421.019175
,,434.538125,,421.0623
,,434.545325,,421.088525
,,434.550125,,421.1082
,,434.5582,,421.1188
,,434.567,,421.13055
,,434.575625,,421.1415
,,434.585975,,421.157725
,,434.59235,,421.19375
,,434.613425,,421.23665
,,434.63115,,421.265475
,,434.66285,,421.28805
,,434.690925,,421.300725
,,434.716375,,421.3121
,,434.74565,,421.33805
,,434.77885,,421.3483
,,434.840125,,421.365
,,434.89205,,421.38405
,,434.9104,,421.3983
,,434.9319,,421.41455
,,434.9469,,421.432425
,,434.96185,,421.445975
,,434.987575,,421.4546
,,435.010625,,421.463
,,435.067675,,421.473275
,,435.0878,,421.483525
,,435.119875,,421.4905
,,435.2373,,421.499825
,,435.277275,,421.516675
,,435.314925,,421.54405
,,435.316375,,421.568175
,,435.336225,,421.579875
,,435.3516,,421.6059
,,435.357525,,421.613625
,,435.369525,,421.62785
,,435.3807,,421.636675
,,435.397975,,421.6463
,,435.402275,,421.665325
,,435.409,,421.675425
,,435.414375,,421.698
,,435.421575,,421.740325
,,435.428275,,421.7541
,,435.436875,,421.767775
,,435.4477,,421.785625
,,435.45955,,421.79695
,,435.4718,,421.816225
,,435.505375,,421.832275
,,435.65085,,421.850525
,,435.773775,,421.87125
,,435.8083,,422.00415
,,435.835725,,422.0489
,,435.852275,,422.0703
,,435.865225,,422.081125
,,435.878975,,422.086175
,,435.883975,,422.111175
,,435.887725,,422.118675
,,435.88955,,422.127825
,,435.89455,,422.140325
,,435.90495,,422.1485
,,435.9103,,422.16135
,,435.915775,,422.17175
,,435.91965,,422.18265
,,435.92565,,422.19645
,,435.936575,,422.2053
,,435.940975,,422.2266
,,435.94545,,422.272875
,,435.9528,,422.303075
,,435.960375,,422.331275
,,435.96555,,422.34525
,,435.97245,,422.36
,,435.979275,,422.368925
,,435.988375,,422.379425
,,435.99745,,422.391225
,,436.006,,422.39895
,,436.017975,,422.410525
,,436.03535,,422.425925
,,436.11055,,422.433075
,,436.248275,,422.443175
,,436.2595,,422.45075
,,436.27305,,422.45885
,,436.2862,,422.469275
,,436.295175,,422.4827
,,436.3033,,422.493725
,,436.31145,,422.511725
,,436.32565,,422.5703
,,436.3455,,422.606525
,,436.4064,,422.645375
,,436.633875,,422.67255
,,436.67385,,422.715575
,,436.718025,,422.753575
,,436.733975,,422.766725
,,436.73845,,422.78165
,,436.75275,,422.7919
,,436.7759,,422.80175
,,436.834,,422.8093
,,436.883425,,422.82935
,,436.90825,,422.8356
,,436.929725,,422.84155
,,436.946325,,422.848725
,,436.965675,,422.8609
,,436.98255,,422.8847
,,436.993475,,422.89435
,,437.00975,,422.90755
,,437.02025,,422.926975
,,437.033375,,422.939875
,,437.0443,,422.951
,,437.05675,,422.957775
,,437.067725,,422.975075
,,437.077625,,422.983225
,,437.0925,,422.995525
,,437.10005,,423.0048
,,437.1142,,423.016275
,,437.125825,,423.0323
,,437.14185,,423.049925
,,437.16235,,423.068175
,,437.1785,,423.07945
,,437.198975,,423.09185
,,437.215275,,423.1052
,,437.2481,,423.123025
,,437.27655,,423.1368
,,437.290525,,423.177175
,,437.394525,,423.219975
,,437.454825,,423.249125
,,437.511825,,423.265475
,,437.526175,,423.278925
,,437.56935,,423.3033
,,437.578325,,423.317175
,,437.590525,,423.33655
,,437.604675,,423.358675
,,437.6161,,423.36845
,,437.645425,,423.378775
,,437.6755,,423.38845
,,437.711025,,423.399
,,437.751475,,423.410675
,,437.875375,,423.42395
,,437.906375,,423.43555
,,437.925175,,423.45125
,,437.9488,,423.4599
,,437.9647,,423.473
,,437.9788,,423.498725
,,437.99375,,423.53155
,,438.0028,,423.6368
,,438.0182,,423.6567
,,438.026225,,423.688175
,,438.054275,,423.7033
,,438.070275,,423.70775
,,438.16455,,423.713975
,,438.232425,,423.72045
,,438.252125,,423.743025
,,438.2814,,423.748925
,,438.301775,,423.75355
,,438.310425,,423.7577
,,438.317025,,423.76085
,,438.323975,,423.764575
,,438.33405,,423.7699
,,438.345575,,423.7748
,,438.356125,,423.78285
,,438.37025,,423.7923
,,438.53565,,423.8062
,,438.575375,,423.826275
,,438.600975,,423.9347
,,438.62865,,423.9479
,,438.6469,,423.959175
,,438.662925,,423.9791
,,438.68605,,424.0037
,,438.703275,,424.020025
,,438.73525,,424.035725
,,438.886825,,424.042625
,,438.908825,,424.0528
,,438.9198,,424.0624
,,438.930425,,424.07905
,,438.93665,,424.09005
,,438.967,,424.1004
,,438.978425,,424.110625
,,438.9912,,424.1268
,,439.020675,,424.140075
,,439.05665,,424.15765
,,439.075925,,424.175975
,,439.091625,,424.225125
,,439.137775,,424.253175
,,439.15775,,424.27055
,,439.186,,424.28505
,,439.36405,,424.2996
,,439.3814,,424.32845
,,439.419875,,424.339675
,,439.4303,,424.348125
,,439.4563,,424.36285
,,439.4661,,424.3745
,,439.4808,,424.388
,,439.4919,,424.3988
,,439.5027,,424.4082
,,439.5246,,424.41755
,,439.535575,,424.43935
,,439.55185,,424.459375
,,439.5617,,424.49935
,,439.577325,,424.5943
,,439.585825,,424.624
,,439.59865,,424.649025
,,439.610725,,424.668425
,,439.63105,,424.67705
,,439.6384,,424.68845
,,439.655675,,424.697475
,,439.66715,,424.70565
,,439.702675,,424.7138
,,439.871525,,424.72175
,,439.918975,,424.7293
,,439.933675,,424.73505
,,439.943325,,424.74295
,,439.956275,,424.750825
,,439.967175,,424.760525
,,439.973825,,424.7709
,,439.98105,,424.7793
,,439.987225,,424.793875
,,439.99515,,424.80635
,,440.00015,,424.844725
,,440.006125,,424.893225
,,440.0125,,424.93985
,,440.01795,,424.952675
,,440.02385,,424.96865
,,440.0308,,424.979125
,,440.043975,,424.988625
,,440.05545,,424.999775
,,440.082075,,425.01015
,,440.24435,,425.021025
,,440.30415,,425.027925
,,440.353175,,425.04305
,,440.369475,,425.0502
,,440.381025,,425.058475
,,440.408025,,425.06705
,,440.419525,,425.08935
,,440.4264,,425.0968
,,440.4341,,425.103875
,,440.442875,,425.110475
,,440.45135,,425.1252
,,440.461475,,425.1404
,,440.47265,,425.1636
,,440.48155,,425.207075
,,440.48765,,425.2616
,,440.5162,,425.300575
,,440.5365,,425.311625
,,440.590175,,425.31915
,,440.605675,,425.3237
,,440.62205,,425.33315
,,440.635775,,425.33945
,,440.648975,,425.34405
,,440.67175,,425.348975
,,440.683225,,425.353025
,,440.69595,,425.363425
,,440.704125,,425.370075
,,440.714775,,425.3751
,,440.7223,,425.38
,,440.729525,,425.386625
,,440.737525,,425.401025
,,440.745675,,425.40735
,,440.761225,,425.413025
,,440.776825,,425.418225
,,440.7935,,425.425375
,,440.8177,,425.432575
,,440.884125,,425.438825
,,440.92525,,425.4474
,,440.9686,,425.454275
,,441.038875,,425.4626
,,441.061875,,425.473
,,441.078475,,425.481375
,,441.1007,,425.489225
,,441.12825,,425.500825
,,441.16635,,425.513675
,,441.189325,,425.525875
,,441.206875,,425.54995
,,441.224625,,425.563825
,,441.2345,,425.57455
,,441.25755,,425.595625
,,441.279375,,425.621725
,,441.317,,425.647925
,,441.351,,425.6895
,,441.509225,,425.72385
,,441.55745,,425.759675
,,441.5704,,425.840225
,,441.580225,,425.862325
,,441.5911,,425.881675
,,441.611425,,425.897075
,,441.62185,,425.90995
,,441.842275,,425.9241
,,441.8681,,425.9457
,,441.878825,,425.9644
,,441.88985,,425.998175
,,441.893725,,426.04015
,,441.903175,,426.0784
,,441.912075,,426.098975
,,441.922575,,426.1514
,,441.934,,426.224025
,,441.95425,,426.260775
,,441.9816,,426.309775
,,442.000625,,426.38665
,,442.03235,,426.4238
,,442.0532,,426.43955
,,442.065825,,426.454675
,,442.0757,,426.465875
,,442.086275,,426.4783
,,442.09955,,426.4852
,,442.10855,,426.4948
,,442.1252,,426.5038
,,442.1436,,426.513275
,,442.1642,,426.519975
,,442.1841,,426.5261
,,442.198875,,426.532725
,,442.22595,,426.5394
,,442.33485,,426.546275
,,442.375725,,426.553425
,,442.412375,,426.559725
,,442.42775,,426.569025
,,442.444725,,426.5753
,,442.454175,,426.5904
,,442.47175,,426.605175
,,442.4772,,426.631325
,,442.483775,,426.65335
,,442.4895,,426.674575
,,442.507325,,426.69825
,,442.51485,,426.730225
,,442.523625,,426.757075
,,442.5324,,426.800875
,,442.540375,,426.869875
,,442.551975,,427.024225
,,442.564125,,427.041825
,,442.58475,,427.0538
,,442.64,,427.0694
,,442.707425,,427.075975
,,442.790425,,427.082975
,,442.8381,,427.08785
,,442.86345,,427.09165
,,442.869875,,427.0981
,,442.888175,,427.102575
,,442.89755,,427.110875
,,442.9112,,427.115325
,,442.919175,,427.12125
,,442.9251,,427.124625
,,442.9379,,427.1349
,,442.947775,,427.149075
,,442.959075,,427.1625
,,442.96975,,427.192025
,,442.9783,,427.20785
,,442.99175,,427.22315
,,443.0014,,427.248025
,,443.021775,,427.272725
,,443.035975,,427.296225
,,443.07885,,427.31485
,,443.091975,,427.34875
,,443.111525,,427.415725
,,443.1313,,427.54855
,,443.32775,,427.6124
,,443.343125,,427.635525
,,443.353225,,427.649225
,,443.363425,,427.652625
,,443.373575,,427.68125
,,443.39035,,427.6894
,,443.395925,,427.70405
,,443.405575,,427.7138
,,443.42095,,427.72665
,,443.4283,,427.73825
,,443.436825,,427.746475
,,443.4448,,427.755875
,,443.454075,,427.7652
,,443.46295,,427.796075
,,443.475625,,427.80455
,,443.4893,,427.811275
,,443.5009,,427.822625
,,443.52085,,427.836425
,,443.5327,,427.842325
,,443.5703,,427.8468
,,443.731775,,427.85375
,,443.74935,,427.860375
,,443.7644,,427.86565
,,443.7724,,427.87135
,,443.781775,,427.87805
,,443.7888,,427.88575
,,443.8013,,427.891
,,443.815425,,427.899025
,,443.827525,,427.906025
,,443.835375,,427.915125
,,443.845925,,427.928525
,,443.853875,,427.938675
,,443.862325,,427.94945
,,443.8778,,427.95935
,,443.891475,,427.969725
,,443.90975,,427.981475
,,443.92115,,428.00755
,,443.936025,,428.05375
,,443.94415,,428.1769
,,443.949625,,428.20825
,,443.95725,,428.216
,,443.967275,,428.228175
,,443.975675,,428.23575
,,443.986225,,428.2426
,,443.996875,,428.249675
,,444.005875,,428.2586
,,444.019175,,428.267475
,,444.0309,,428.27535
,,444.057275,,428.28275
,,444.0816,,428.295925
,,444.1094,,428.3058
,,444.132825,,428.315225
,,444.32835,,428.32575
,,444.43225,,428.338975
,,444.47,,428.3569
,,444.4838,,428.371525
,,444.50055,,428.38815
,,444.5042,,428.416775
,,444.52185,,428.43435
,,444.53525,,428.46095
,,444.576475,,428.4943
,,444.586225,,428.51775
,,444.61775,,428.5375
,,444.6562,,428.57045
,,444.8245,,428.619
,,444.84805,,428.67315
,,444.8664,,428.692825
,,444.880625,,428.707425
,,444.8906,,428.714875
,,444.9029,,428.72445
,,444.915625,,428.732275
,,444.9202,,428.73945
,,444.92835,,428.74665
,,444.933775,,428.757275
,,444.938975,,428.76395
,,444.94295,,428.77315
,,444.947375,,428.78005
,,444.95135,,428.78575
,,444.95605,,428.7948
,,444.96085,,428.80795
