SPK_SPKC01c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a
711.91105,,,,
711.9164,,,,
711.923575,,,,
711.927625,,,,
711.95025,,,,
711.96195,,,,
711.9806,,,,
711.999925,,,,
712.0151,,,,
712.02805,,,,
712.04035,,,,
712.055925,,,,
712.073175,,,,
712.08835,,,,
712.10585,,,,
712.125675,,,,
712.1463,,,,
712.154675,,,,
712.161725,,,,
712.168025,,,,
712.173725,,,,
712.1804,,,,
712.191575,,,,
712.206475,,,,
712.218175,,,,
712.230075,,,,
712.238325,,,,
712.251225,,,,
712.265175,,,,
712.281975,,,,
712.300025,,,,
712.31485,,,,
712.32765,,,,
712.3462,,,,
712.3645,,,,
712.383225,,,,
712.401775,,,,
712.422125,,,,
712.4377,,,,
712.4675,,,,
712.48605,,,,
712.5108,,,,
712.5337,,,,
712.548375,,,,
712.5873,,,,
712.60345,,,,
712.623225,,,,
712.639925,,,,
712.6582,,,,
712.675975,,,,
712.690875,,,,
712.707175,,,,
712.725475,,,,
712.74695,,,,
712.75975,,,,
712.77145,,,,
712.77775,,,,
712.7854,,,,
712.795075,,,,
712.80995,,,,
712.82125,,,,
712.835725,,,,
712.86085,,,,
712.875825,,,,
712.8933,,,,
712.905875,,,,
712.9235,,,,
712.94545,,,,
712.962425,,,,
712.985625,,,,
713.015025,,,,
713.039525,,,,
713.058175,,,,
713.065625,,,,
713.079625,,,,
713.094875,,,,
713.106475,,,,
713.113325,,,,
713.1301,,,,
713.137025,,,,
713.145275,,,,
713.153775,,,,
713.1643,,,,
713.1927,,,,
713.2099,,,,
713.22505,,,,
713.242475,,,,
713.26555,,,,
713.284175,,,,
713.303725,,,,
713.3229,,,,
713.34035,,,,
713.368,,,,
713.3791,,,,
713.3853,,,,
713.390575,,,,
713.39475,,,,
713.40295,,,,
713.41205,,,,
713.4257,,,,
713.431625,,,,
713.438675,,,,
713.444825,,,,
713.468625,,,,
713.47945,,,,
713.494625,,,,
713.52055,,,,
713.54495,,,,
713.563375,,,,
713.58125,,,,
713.598425,,,,
713.62425,,,,
713.64375,,,,
713.65975,,,,
713.695675,,,,
713.7156,,,,
713.736975,,,,
713.75175,,,,
713.772575,,,,
713.79645,,,,
713.816025,,,,
713.851625,,,,
713.87335,,,,
713.887525,,,,
713.899525,,,,
713.91015,,,,
713.916775,,,,
713.9339,,,,
713.94705,,,,
713.95765,,,,
713.961725,,,,
713.9661,,,,
713.96975,,,,
713.97395,,,,
713.97895,,,,
713.990425,,,,
713.9954,,,,
714.004525,,,,
714.00825,,,,
714.014225,,,,
714.0327,,,,
714.0401,,,,
714.0474,,,,
714.0521,,,,
714.056725,,,,
714.062725,,,,
714.086675,,,,
714.098175,,,,
714.115775,,,,
714.128875,,,,
714.137425,,,,
714.143425,,,,
714.148575,,,,
714.155725,,,,
714.158325,,,,
714.169575,,,,
714.1747,,,,
714.186375,,,,
714.199675,,,,
714.211975,,,,
714.226575,,,,
714.240575,,,,
714.25435,,,,
714.270775,,,,
714.28615,,,,
714.3058,,,,
714.327675,,,,
714.352975,,,,
714.364275,,,,
714.374125,,,,
714.3856,,,,
714.39685,,,,
714.40455,,,,
714.408925,,,,
714.41615,,,,
714.4198,,,,
714.4231,,,,
714.425925,,,,
714.43085,,,,
714.4358,,,,
714.44515,,,,
714.46715,,,,
714.49375,,,,
714.509025,,,,
714.517025,,,,
714.5264,,,,
714.53305,,,,
714.54335,,,,
714.55285,,,,
714.5578,,,,
714.561125,,,,
714.568575,,,,
714.5719,,,,
714.585175,,,,
714.59235,,,,
714.60495,,,,
714.609375,,,,
714.6176,,,,
714.628,,,,
714.638975,,,,
714.6532,,,,
714.66485,,,,
714.678425,,,,
714.72015,,,,
714.7361,,,,
714.75255,,,,
714.769325,,,,
714.78545,,,,
714.801725,,,,
714.814025,,,,
714.82735,,,,
714.843975,,,,
714.861225,,,,
714.873775,,,,
714.893925,,,,
714.916275,,,,
714.933725,,,,
714.93745,,,,
714.940125,,,,
714.944625,,,,
714.961575,,,,
714.96795,,,,
714.989375,,,,
715.006925,,,,
715.0197,,,,
715.0385,,,,
715.050425,,,,
715.0684,,,,
715.07945,,,,
715.103175,,,,
715.116,,,,
715.132775,,,,
715.147975,,,,
715.162225,,,,
715.1763,,,,
715.18405,,,,
715.19215,,,,
715.200825,,,,
715.2234,,,,
715.236675,,,,
715.257425,,,,
715.274175,,,,
715.287125,,,,
715.296675,,,,
715.3032,,,,
715.31485,,,,
715.32365,,,,
715.33375,,,,
715.351675,,,,
715.372875,,,,
715.39755,,,,
715.422475,,,,
715.43805,,,,
715.4535,,,,
715.471625,,,,
715.4836,,,,
715.4967,,,,
715.5104,,,,
715.5222,,,,
715.538625,,,,
715.553875,,,,
715.58265,,,,
715.602925,,,,
715.615875,,,,
715.6356,,,,
715.654925,,,,
715.680725,,,,
715.7122,,,,
715.7287,,,,
715.73545,,,,
715.743325,,,,
715.750125,,,,
715.7599,,,,
715.7681,,,,
715.7765,,,,
715.792625,,,,
715.8054,,,,
715.81895,,,,
715.832975,,,,
715.850125,,,,
715.865275,,,,
715.87685,,,,
715.895175,,,,
715.91225,,,,
715.928225,,,,
715.942875,,,,
715.956425,,,,
715.96775,,,,
715.981575,,,,
715.99695,,,,
716.0151,,,,
716.036025,,,,
716.049875,,,,
716.0544,,,,
716.056725,,,,
716.059225,,,,
716.0613,,,,
716.06925,,,,
716.089,,,,
716.106425,,,,
716.123575,,,,
716.14365,,,,
716.1638,,,,
716.1789,,,,
716.19395,,,,
716.20455,,,,
716.22295,,,,
716.24005,,,,
716.258725,,,,
716.276475,,,,
716.29185,,,,
716.311025,,,,
716.325625,,,,
716.3401,,,,
716.359125,,,,
716.393375,,,,
716.424225,,,,
716.450475,,,,
716.4655,,,,
716.48975,,,,
716.509275,,,,
716.527825,,,,
716.543975,,,,
716.56215,,,,
716.582825,,,,
716.610625,,,,
716.63435,,,,
716.65485,,,,
716.69595,,,,
716.717675,,,,
716.73855,,,,
716.76305,,,,
716.77395,,,,
716.7956,,,,
716.81195,,,,
716.823375,,,,
716.83035,,,,
716.840575,,,,
716.84885,,,,
716.861475,,,,
716.873425,,,,
716.885425,,,,
716.896,,,,
716.90925,,,,
716.927575,,,,
716.94235,,,,
716.961975,,,,
716.97705,,,,
716.994025,,,,
717.010275,,,,
717.0291,,,,
717.049325,,,,
717.0719,,,,
717.088825,,,,
717.108325,,,,
717.123975,,,,
717.140325,,,,
717.149675,,,,
717.154275,,,,
717.16385,,,,
717.165925,,,,
717.179275,,,,
717.1856,,,,
717.1892,,,,
717.1943,,,,
717.2015,,,,
717.212225,,,,
717.219225,,,,
717.231025,,,,
717.2429,,,,
717.2708,,,,
717.2913,,,,
717.30815,,,,
717.321575,,,,
717.3345,,,,
717.3455,,,,
717.35355,,,,
717.36145,,,,
717.3696,,,,
717.37585,,,,
717.382225,,,,
717.40515,,,,
717.419525,,,,
717.437175,,,,
717.452925,,,,
717.48235,,,,
717.50215,,,,
717.51965,,,,
717.53605,,,,
717.55435,,,,
717.56925,,,,
717.5881,,,,
717.65265,,,,
717.674,,,,
717.679025,,,,
717.684925,,,,
717.6872,,,,
717.689825,,,,
717.698,,,,
717.70495,,,,
717.714775,,,,
717.722425,,,,
717.735875,,,,
717.749025,,,,
717.7601,,,,
717.7748,,,,
717.79,,,,
717.807375,,,,
717.82325,,,,
717.836125,,,,
717.8513,,,,
717.867975,,,,
717.883175,,,,
717.895625,,,,
717.903825,,,,
717.9124,,,,
717.923275,,,,
717.93635,,,,
717.948975,,,,
717.964475,,,,
717.9775,,,,
717.991875,,,,
718.006875,,,,
718.0223,,,,
718.0379,,,,
718.054925,,,,
718.065425,,,,
718.0798,,,,
718.09725,,,,
718.11165,,,,
718.142125,,,,
718.161325,,,,
718.18505,,,,
718.1968,,,,
718.20545,,,,
718.21105,,,,
718.231175,,,,
718.2451,,,,
718.2604,,,,
718.27755,,,,
718.29875,,,,
718.323125,,,,
718.349425,,,,
718.366825,,,,
718.3854,,,,
718.404,,,,
718.43945,,,,
718.464625,,,,
718.488275,,,,
718.521325,,,,
718.526075,,,,
718.5384,,,,
718.549775,,,,
718.5598,,,,
718.580575,,,,
718.59055,,,,
718.60085,,,,
718.639125,,,,
718.65615,,,,
718.66775,,,,
718.684225,,,,
718.70585,,,,
718.7207,,,,
718.729775,,,,
718.74355,,,,
718.755875,,,,
718.7695,,,,
718.77965,,,,
718.7901,,,,
718.8017,,,,
718.80815,,,,
718.8151,,,,
718.821775,,,,
718.831225,,,,
718.841875,,,,
718.852475,,,,
718.86395,,,,
718.875625,,,,
718.8928,,,,
718.917,,,,
718.9317,,,,
718.952025,,,,
718.97235,,,,
718.9914,,,,
719.009,,,,
719.04225,,,,
719.065575,,,,
719.0838,,,,
719.107225,,,,
719.140025,,,,
719.16095,,,,
719.17175,,,,
719.192675,,,,
719.21465,,,,
719.230775,,,,
719.24895,,,,
719.29565,,,,
719.316025,,,,
719.338125,,,,
719.367975,,,,
719.38595,,,,
719.401275,,,,
719.409625,,,,
719.422925,,,,
719.44115,,,,
719.44645,,,,
719.45315,,,,
719.467675,,,,
719.4795,,,,
719.501225,,,,
719.525625,,,,
719.54385,,,,
719.558875,,,,
719.57085,,,,
719.585375,,,,
719.600975,,,,
719.6194,,,,
719.634975,,,,
719.6486,,,,
719.67445,,,,
719.699775,,,,
719.71095,,,,
719.7145,,,,
719.722675,,,,
719.726475,,,,
719.7302,,,,
719.733125,,,,
719.73795,,,,
719.742625,,,,
719.750225,,,,
719.760125,,,,
719.768875,,,,
719.7823,,,,
719.79675,,,,
719.8147,,,,
719.8317,,,,
719.8457,,,,
719.859225,,,,
719.875975,,,,
719.890875,,,,
719.901075,,,,
719.915,,,,
719.92085,,,,
719.92705,,,,
719.932375,,,,
719.94115,,,,
719.9494,,,,
719.961775,,,,
719.97385,,,,
719.9839,,,,
719.995625,,,,
720.024275,,,,
720.036975,,,,
720.056525,,,,
720.07185,,,,
720.0939,,,,
720.1164,,,,
720.134075,,,,
720.158525,,,,
720.186,,,,
720.2114,,,,
720.23815,,,,
720.25055,,,,
720.278625,,,,
720.292575,,,,
720.306075,,,,
720.315225,,,,
720.324925,,,,
720.339275,,,,
720.352275,,,,
720.3608,,,,
720.36795,,,,
720.376975,,,,
720.39515,,,,
720.40645,,,,
720.4151,,,,
720.42585,,,,
720.434275,,,,
720.446225,,,,
720.46075,,,,
720.481075,,,,
720.496875,,,,
720.521175,,,,
720.543,,,,
720.564325,,,,
720.589,,,,
720.610175,,,,
720.629375,,,,
720.65035,,,,
720.662075,,,,
720.68285,,,,
720.703175,,,,
720.723875,,,,
720.74565,,,,
720.768,,,,
720.784075,,,,
720.793775,,,,
720.80935,,,,
720.82805,,,,
720.84225,,,,
720.854825,,,,
720.866625,,,,
720.879925,,,,
720.89055,,,,
720.91105,,,,
720.92675,,,,
720.940475,,,,
720.958375,,,,
720.972975,,,,
720.986225,,,,
720.995925,,,,
721.0159,,,,
721.0249,,,,
721.033275,,,,
721.0469,,,,
721.065825,,,,
721.07925,,,,
721.088925,,,,
721.098425,,,,
721.10955,,,,
721.120475,,,,
721.1366,,,,
721.14835,,,,
721.164575,,,,
721.173225,,,,
721.1897,,,,
721.206225,,,,
721.217975,,,,
721.2309,,,,
721.23995,,,,
721.249325,,,,
721.261225,,,,
721.273375,,,,
721.28705,,,,
721.3087,,,,
721.32025,,,,
721.33065,,,,
721.336375,,,,
721.344875,,,,
721.361075,,,,
721.368925,,,,
721.3754,,,,
721.384025,,,,
721.393475,,,,
721.4112,,,,
721.42995,,,,
721.4357,,,,
721.441575,,,,
721.44595,,,,
721.451575,,,,
721.45705,,,,
721.461975,,,,
721.465325,,,,
721.470275,,,,
721.474425,,,,
721.48105,,,,
721.489025,,,,
721.519925,,,,
721.5277,,,,
721.54085,,,,
721.557625,,,,
721.57625,,,,
721.5986,,,,
721.617825,,,,
721.63325,,,,
721.650225,,,,
721.6686,,,,
721.6871,,,,
721.7073,,,,
721.727,,,,
721.7535,,,,
721.774075,,,,
721.784425,,,,
721.79255,,,,
721.808975,,,,
721.81565,,,,
721.828825,,,,
721.83515,,,,
721.84535,,,,
721.854075,,,,
721.86185,,,,
721.871275,,,,
721.876475,,,,
721.8979,,,,
721.90595,,,,
721.921625,,,,
721.929125,,,,
721.939725,,,,
721.9521,,,,
721.980975,,,,
721.99495,,,,
722.00995,,,,
722.026275,,,,
722.0398,,,,
722.05305,,,,
722.064725,,,,
722.076375,,,,
722.086,,,,
722.095525,,,,
722.10295,,,,
722.11035,,,,
722.126925,,,,
722.142075,,,,
722.1557,,,,
722.162775,,,,
722.177925,,,,
722.189125,,,,
722.205125,,,,
722.218525,,,,
722.247275,,,,
722.25375,,,,
722.26315,,,,
722.277025,,,,
722.287425,,,,
722.301925,,,,
722.313625,,,,
722.327425,,,,
722.337725,,,,
722.352875,,,,
722.3659,,,,
722.37815,,,,
722.384475,,,,
722.390625,,,,
722.4098,,,,
722.43645,,,,
722.445675,,,,
722.45265,,,,
722.4649,,,,
722.4708,,,,
722.485475,,,,
722.494675,,,,
722.50385,,,,
722.5112,,,,
722.519825,,,,
722.527275,,,,
722.5388,,,,
722.548175,,,,
722.553775,,,,
722.564175,,,,
722.576725,,,,
722.597025,,,,
722.60845,,,,
722.6164,,,,
722.629825,,,,
722.6656,,,,
722.67945,,,,
722.690725,,,,
722.7023,,,,
722.714225,,,,
722.733375,,,,
722.74405,,,,
722.758075,,,,
722.7658,,,,
722.782525,,,,
722.796275,,,,
722.808125,,,,
722.820525,,,,
722.831925,,,,
722.84075,,,,
722.8628,,,,
722.87355,,,,
722.884475,,,,
722.8957,,,,
722.902275,,,,
722.912025,,,,
722.922025,,,,
722.930625,,,,
722.9406,,,,
722.95455,,,,
722.971225,,,,
722.982975,,,,
722.993925,,,,
722.99995,,,,
723.034225,,,,
723.0463,,,,
723.058625,,,,
723.0666,,,,
723.0734,,,,
723.084975,,,,
723.097025,,,,
723.1043,,,,
723.11405,,,,
723.1232,,,,
723.138225,,,,
723.14935,,,,
723.157625,,,,
723.1681,,,,
723.175,,,,
723.18375,,,,
723.193475,,,,
723.203225,,,,
723.210875,,,,
723.221275,,,,
723.228925,,,,
723.2381,,,,
723.24905,,,,
723.25615,,,,
723.27315,,,,
723.284475,,,,
723.2953,,,,
723.315025,,,,
723.3258,,,,
723.339775,,,,
723.36585,,,,
723.379275,,,,
723.3869,,,,
723.393375,,,,
723.4019,,,,
723.41065,,,,
723.422525,,,,
723.4372,,,,
723.449625,,,,
723.46085,,,,
723.48285,,,,
723.494825,,,,
723.50795,,,,
723.519775,,,,
723.54735,,,,
723.5533,,,,
723.56215,,,,
723.5737,,,,
723.606,,,,
723.6222,,,,
723.6336,,,,
723.643725,,,,
723.652825,,,,
723.661875,,,,
723.67055,,,,
723.690075,,,,
723.703025,,,,
723.7198,,,,
723.7322,,,,
723.743975,,,,
723.75315,,,,
723.763825,,,,
723.775875,,,,
723.785825,,,,
723.79725,,,,
723.80655,,,,
723.815075,,,,
723.826975,,,,
723.8346,,,,
723.876925,,,,
723.894825,,,,
723.91245,,,,
723.9374,,,,
723.947375,,,,
723.965025,,,,
723.97975,,,,
723.998275,,,,
724.00965,,,,
724.0173,,,,
724.025675,,,,
724.039775,,,,
724.0592,,,,
724.08285,,,,
724.08915,,,,
724.1025,,,,
724.1238,,,,
724.13845,,,,
724.145925,,,,
724.153075,,,,
724.1611,,,,
724.171825,,,,
724.18905,,,,
724.208175,,,,
724.22165,,,,
724.23875,,,,
724.251575,,,,
724.278325,,,,
724.295925,,,,
724.31085,,,,
724.328525,,,,
724.345325,,,,
724.3614,,,,
724.373225,,,,
724.385525,,,,
724.394125,,,,
724.403775,,,,
724.4201,,,,
724.437425,,,,
724.453275,,,,
724.471775,,,,
724.4937,,,,
724.51175,,,,
724.53725,,,,
724.550925,,,,
724.571225,,,,
724.592725,,,,
724.6109,,,,
724.62565,,,,
724.636225,,,,
724.64325,,,,
724.647275,,,,
724.6529,,,,
724.65735,,,,
724.662,,,,
724.668125,,,,
724.674125,,,,
724.686875,,,,
724.698175,,,,
724.7082,,,,
724.721425,,,,
724.736,,,,
724.754325,,,,
724.768075,,,,
724.7851,,,,
724.79995,,,,
724.816125,,,,
724.836075,,,,
724.855325,,,,
724.869175,,,,
724.8853,,,,
724.9002,,,,
724.920275,,,,
724.9307,,,,
724.9478,,,,
724.964575,,,,
724.987925,,,,
725.0043,,,,
725.013225,,,,
725.01805,,,,
725.024,,,,
725.028775,,,,
725.03445,,,,
725.03775,,,,
725.041075,,,,
725.044625,,,,
725.048375,,,,
725.0518,,,,
725.05615,,,,
725.06115,,,,
725.066425,,,,
725.0751,,,,
725.0842,,,,
725.1013,,,,
725.11775,,,,
725.127675,,,,
725.1379,,,,
725.151375,,,,
725.161075,,,,
725.1711,,,,
725.1787,,,,
725.18865,,,,
725.20115,,,,
725.211625,,,,
725.222875,,,,
725.2354,,,,
725.247925,,,,
725.2627,,,,
725.271075,,,,
725.284,,,,
725.29285,,,,
725.299425,,,,
725.302025,,,,
725.3069,,,,
725.312775,,,,
725.320125,,,,
725.333425,,,,
725.337575,,,,
725.34855,,,,
725.361125,,,,
725.37555,,,,
725.394975,,,,
725.4199,,,,
725.440425,,,,
725.4579,,,,
725.4751,,,,
725.488175,,,,
725.501125,,,,
725.51665,,,,
725.53485,,,,
725.5496,,,,
725.5694,,,,
725.5807,,,,
725.59775,,,,
725.61375,,,,
725.630725,,,,
725.6484,,,,
725.6658,,,,
725.6872,,,,
725.693125,,,,
725.699225,,,,
725.702925,,,,
725.71545,,,,
725.7233,,,,
725.73655,,,,
725.74515,,,,
725.77425,,,,
725.78035,,,,
725.78865,,,,
725.79705,,,,
725.83585,,,,
725.85225,,,,
725.8682,,,,
725.881575,,,,
725.8976,,,,
725.908575,,,,
725.9239,,,,
725.94455,,,,
725.968925,,,,
725.9889,,,,
726.00635,,,,
726.02205,,,,
726.03025,,,,
726.05715,,,,
726.066725,,,,
726.0837,,,,
726.10125,,,,
726.11155,,,,
726.125,,,,
726.14365,,,,
726.15665,,,,
726.175325,,,,
726.1892,,,,
726.1998,,,,
726.20875,,,,
726.21665,,,,
726.2227,,,,
726.22765,,,,
726.231525,,,,
726.236325,,,,
726.24425,,,,
726.2563,,,,
726.265925,,,,
726.2762,,,,
726.28605,,,,
726.3041,,,,
726.3208,,,,
726.334875,,,,
726.353925,,,,
726.367525,,,,
726.3867,,,,
726.40055,,,,
726.42615,,,,
726.455225,,,,
726.4648,,,,
726.472825,,,,
726.4784,,,,
726.484775,,,,
726.492825,,,,
726.49795,,,,
726.504425,,,,
726.51095,,,,
726.5189,,,,
726.531,,,,
726.54155,,,,
726.5505,,,,
726.55795,,,,
726.56955,,,,
726.579575,,,,
726.5869,,,,
726.599475,,,,
726.61405,,,,
726.62625,,,,
726.635025,,,,
726.642025,,,,
726.650675,,,,
726.6591,,,,
726.6705,,,,
726.67915,,,,
726.6951,,,,
726.71125,,,,
726.724075,,,,
726.734025,,,,
726.746475,,,,
726.764675,,,,
726.788925,,,,
726.806375,,,,
726.8243,,,,
726.840425,,,,
726.85735,,,,
726.8754,,,,
726.8953,,,,
726.910175,,,,
726.922775,,,,
726.938475,,,,
726.9547,,,,
727.005925,,,,
727.0298,,,,
727.045575,,,,
727.069125,,,,
727.087625,,,,
727.0981,,,,
727.109825,,,,
727.12465,,,,
727.1349,,,,
727.16235,,,,
727.1834,,,,
727.211475,,,,
727.226375,,,,
727.24185,,,,
727.26195,,,,
727.278725,,,,
727.292775,,,,
727.302975,,,,
727.3139,,,,
727.3246,,,,
727.339525,,,,
727.365825,,,,
727.375625,,,,
727.39835,,,,
727.428625,,,,
727.448975,,,,
727.47675,,,,
727.499675,,,,
727.5199,,,,
727.53165,,,,
727.54895,,,,
727.565,,,,
727.58595,,,,
727.60405,,,,
727.62755,,,,
727.645475,,,,
727.664925,,,,
727.673925,,,,
727.68195,,,,
727.68865,,,,
727.7012,,,,
727.712475,,,,
727.720225,,,,
727.730575,,,,
727.7528,,,,
727.759375,,,,
727.7666,,,,
727.776,,,,
727.7893,,,,
727.8046,,,,
727.8147,,,,
727.82265,,,,
727.832975,,,,
727.8519,,,,
727.8675,,,,
727.876125,,,,
727.882575,,,,
727.88845,,,,
727.8931,,,,
727.902425,,,,
727.909775,,,,
727.920575,,,,
727.93605,,,,
727.95165,,,,
727.96875,,,,
727.996525,,,,
728.015325,,,,
728.02735,,,,
728.04565,,,,
728.064975,,,,
728.083325,,,,
728.106225,,,,
728.117925,,,,
728.141475,,,,
728.174825,,,,
728.187975,,,,
728.202425,,,,
728.213875,,,,
728.225125,,,,
728.25695,,,,
728.275325,,,,
728.296525,,,,
728.31885,,,,
728.33925,,,,
728.3523,,,,
728.3682,,,,
728.3928,,,,
728.406075,,,,
728.417625,,,,
728.43815,,,,
728.456825,,,,
728.4728,,,,
728.481275,,,,
728.49465,,,,
728.507675,,,,
728.51755,,,,
728.527125,,,,
728.536325,,,,
728.545925,,,,
728.55475,,,,
728.5678,,,,
728.578225,,,,
728.5893,,,,
728.6164,,,,
728.63565,,,,
728.647675,,,,
728.66265,,,,
728.68385,,,,
728.7084,,,,
728.72265,,,,
728.738125,,,,
728.748775,,,,
728.76615,,,,
728.78635,,,,
728.809125,,,,
728.826875,,,,
728.8575,,,,
728.883875,,,,
728.9015,,,,
728.924275,,,,
728.938875,,,,
728.95635,,,,
728.972975,,,,
728.993675,,,,
729.0134,,,,
729.033175,,,,
729.051475,,,,
729.06505,,,,
729.074375,,,,
729.082275,,,,
729.097375,,,,
729.107725,,,,
729.1219,,,,
729.132525,,,,
729.146875,,,,
729.1583,,,,
729.16985,,,,
729.186625,,,,
729.20485,,,,
729.2109,,,,
729.235225,,,,
729.268975,,,,
729.2932,,,,
729.315875,,,,
729.337825,,,,
729.348675,,,,
729.36515,,,,
729.37285,,,,
729.3854,,,,
729.396175,,,,
729.408425,,,,
729.423075,,,,
729.439725,,,,
729.455675,,,,
729.481025,,,,
729.499725,,,,
729.5506,,,,
729.567425,,,,
729.57865,,,,
729.5993,,,,
729.609125,,,,
729.6206,,,,
729.6266,,,,
729.642175,,,,
729.655,,,,
729.671675,,,,
729.68575,,,,
729.7014,,,,
729.715725,,,,
729.724225,,,,
729.738075,,,,
729.749875,,,,
729.7588,,,,
729.772275,,,,
729.7802,,,,
729.808425,,,,
729.822725,,,,
729.831375,,,,
729.841075,,,,
729.84975,,,,
729.8618,,,,
729.8708,,,,
729.876475,,,,
729.88305,,,,
729.89205,,,,
729.89815,,,,
729.91015,,,,
729.9192,,,,
729.9293,,,,
729.940125,,,,
729.952325,,,,
729.962125,,,,
729.975,,,,
729.986075,,,,
729.9972,,,,
730.00735,,,,
730.017775,,,,
730.025125,,,,
730.03135,,,,
730.042375,,,,
730.05145,,,,
730.063375,,,,
730.07435,,,,
730.08105,,,,
730.090475,,,,
730.106375,,,,
730.1199,,,,
730.146525,,,,
730.15635,,,,
730.173525,,,,
730.1847,,,,
730.19625,,,,
730.205175,,,,
730.223675,,,,
730.237725,,,,
730.251375,,,,
730.282925,,,,
730.295025,,,,
730.306175,,,,
730.320575,,,,
730.331575,,,,
730.346025,,,,
730.363725,,,,
730.387725,,,,
730.39975,,,,
730.4115,,,,
730.4209,,,,
730.435475,,,,
730.4462,,,,
730.459375,,,,
730.469775,,,,
730.480825,,,,
730.4989,,,,
730.5154,,,,
730.524275,,,,
730.5372,,,,
730.5567,,,,
730.565475,,,,
730.579,,,,
730.597475,,,,
730.60645,,,,
730.614925,,,,
730.6216,,,,
730.62675,,,,
730.632125,,,,
730.639225,,,,
730.6446,,,,
730.650375,,,,
730.6566,,,,
730.666625,,,,
730.685175,,,,
730.69175,,,,
730.705425,,,,
730.712425,,,,
730.74365,,,,
730.75015,,,,
730.7589,,,,
730.768275,,,,
730.786475,,,,
730.796975,,,,
730.807425,,,,
730.82045,,,,
730.833375,,,,
730.86405,,,,
730.8739,,,,
730.888475,,,,
730.906775,,,,
730.9169,,,,
730.93105,,,,
730.9459,,,,
730.9594,,,,
730.969975,,,,
730.98165,,,,
730.995975,,,,
731.00755,,,,
731.02375,,,,
731.0381,,,,
731.0498,,,,
731.061825,,,,
731.07375,,,,
731.0956,,,,
731.109875,,,,
731.12205,,,,
731.1324,,,,
731.142125,,,,
731.15415,,,,
731.160825,,,,
731.168675,,,,
731.181925,,,,
731.19585,,,,
731.21295,,,,
731.22375,,,,
731.2371,,,,
731.24935,,,,
731.256525,,,,
731.273675,,,,
731.30795,,,,
731.316825,,,,
731.324975,,,,
731.334775,,,,
731.347625,,,,
731.35755,,,,
731.36515,,,,
731.375025,,,,
731.38185,,,,
731.398,,,,
731.4057,,,,
731.412325,,,,
731.4188,,,,
731.4262,,,,
731.435625,,,,
731.4438,,,,
731.45115,,,,
731.479275,,,,
731.48735,,,,
731.515375,,,,
731.52585,,,,
731.535875,,,,
731.546975,,,,
731.5582,,,,
731.57345,,,,
731.5819,,,,
731.59175,,,,
731.5975,,,,
