SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
,388.425325,,398.5711,,335.927175
,388.451275,,398.621525,,335.95555
,388.49095,,398.673875,,335.973175
,388.516275,,398.71505,,335.994575
,388.544575,,398.799925,,336.012875
,388.577625,,398.8437,,336.081475
,388.60545,,398.899625,,336.126875
,388.634425,,398.9601,,336.1832
,388.670725,,399.03815,,336.19805
,388.700625,,399.05605,,336.201075
,388.722325,,399.164,,336.20815
,388.75255,,399.183,,336.245625
,388.816325,,399.20585,,336.26115
,388.848675,,399.230625,,336.345325
,388.878875,,399.2758,,336.35995
,388.8984,,399.322525,,336.369
,388.944875,,399.368525,,336.37495
,388.971775,,399.393025,,336.429425
,388.9995,,399.43965,,336.45895
,389.00945,,399.509775,,336.478275
,389.031925,,399.5387,,336.48885
,389.056525,,399.57705,,336.50055
,389.082275,,399.5945,,336.510475
,389.106625,,399.623325,,336.546375
,389.1303,,399.644175,,336.597
,389.166475,,399.69135,,336.652675
,389.191525,,399.706675,,336.6622
,389.192575,,399.7389,,336.691425
,389.212025,,399.7517,,336.738025
,389.254025,,399.775675,,336.8107
,389.306225,,399.788075,,336.843025
,389.323425,,399.80545,,336.8691
,389.373825,,399.8212,,336.888325
,389.394475,,399.840025,,336.917325
,389.4287,,399.853,,336.927925
,389.464575,,399.8638,,336.96785
,389.518275,,399.87605,,337.00175
,389.549375,,399.888975,,337.012825
,389.5889,,399.90815,,337.013875
,389.612,,399.928425,,337.03055
,389.650175,,399.950275,,337.06535
,389.682425,,399.97015,,337.1123
,389.72415,,,,337.158025
,389.801025,,,,337.1792
,389.8329,,,,337.229625
,389.863625,,,,337.2879
,389.90465,,,,337.3101
,389.932875,,,,337.32525
,389.965025,,,,337.339975
,390.038575,,,,337.342025
,390.060525,,,,337.374375
,390.08485,,,,337.432975
,390.123325,,,,337.46055
,390.1554,,,,337.476475
,390.185375,,,,337.491675
,390.207425,,,,337.521375
,390.217975,,,,337.532725
,390.24105,,,,337.5475
,390.2731,,,,337.563225
,390.312375,,,,337.5798
,390.34775,,,,337.5913
,390.375675,,,,337.619225
,390.398225,,,,337.67535
,390.434125,,,,337.689975
,390.469525,,,,337.7214
,390.496,,,,337.740075
,390.513375,,,,337.758925
,390.5425,,,,337.79025
,390.572875,,,,337.8154
,390.5988,,,,337.83305
,390.6241,,,,337.847225
,390.671175,,,,337.90695
,390.71225,,,,337.92255
,390.735875,,,,337.940225
,390.772975,,,,337.960225
,390.841125,,,,338.031975
,390.886325,,,,338.067075
,390.9299,,,,338.113925
,390.98195,,,,338.130325
,391.00785,,,,338.19045
,391.047375,,,,338.21055
,391.074525,,,,338.22445
,391.1023,,,,338.260225
,391.15535,,,,338.290025
,391.17325,,,,338.351475
,391.203875,,,,338.36765
,391.237825,,,,338.380625
,391.2616,,,,338.4129
,391.292025,,,,338.51025
,391.328825,,,,338.531025
,391.361325,,,,338.551425
,391.379,,,,338.572375
,391.398325,,,,338.587025
,391.418425,,,,338.6031
,391.453575,,,,338.61555
,391.473375,,,,338.630075
,391.519525,,,,338.644725
,391.565225,,,,338.698525
,391.586875,,,,338.720025
,391.61275,,,,338.763625
,391.6373,,,,338.792025
,391.668425,,,,338.835675
,391.695175,,,,338.855975
,391.725225,,,,338.871075
,391.748425,,,,338.8754
,391.78995,,,,338.891975
,391.818,,,,338.959175
,391.844825,,,,338.976225
,391.873825,,,,339.0189
,391.90995,,,,339.04285
,391.956975,,,,339.079875
,392.02565,,,,339.08895
,392.052675,,,,339.110675
,392.082125,,,,339.1783
,392.1005,,,,339.195925
,392.13475,,,,339.219225
,392.14525,,,,339.234925
,392.20275,,,,339.267775
,392.2299,,,,339.2844
,392.2582,,,,339.4048
,392.279625,,,,339.445675
,392.306275,,,,339.4646
,392.342125,,,,339.51215
,392.367575,,,,339.541775
,392.39485,,,,339.570875
,392.4249,,,,339.59105
,392.4811,,,,339.663125
,392.494775,,,,339.69715
,392.507025,,,,339.71095
,392.526375,,,,339.753
,392.5591,,,,339.770825
,392.583125,,,,339.7914
,392.596125,,,,339.82425
,392.621925,,,,339.8399
,392.6548,,,,339.8552
,392.668375,,,,339.8733
,392.69435,,,,339.89665
,392.724875,,,,339.9159
,392.784175,,,,339.93565
,392.8155,,,,339.953825
,392.84255,,,,339.9715
,392.889225,,,,339.9946
,392.907825,,,,340.0125
,392.926025,,,,340.041725
,392.938475,,,,340.052875
,392.9884,,,,340.069925
,393.050275,,,,340.099275
,393.07505,,,,340.114175
,393.112575,,,,340.17865
,393.13335,,,,340.258275
,393.17515,,,,340.27305
,393.2064,,,,340.2741
,393.236725,,,,340.2861
,393.269725,,,,340.298275
,393.293125,,,,340.33595
,393.315925,,,,340.3477
,393.335625,,,,340.35815
,393.361125,,,,340.36015
,393.3957,,,,340.370275
,393.418975,,,,340.381
,393.455125,,,,340.404775
,393.47535,,,,340.426825
,393.5083,,,,340.437775
,393.5884,,,,340.4469
,393.61005,,,,340.4991
,393.63915,,,,340.500875
,393.65305,,,,340.5441
,393.6915,,,,340.557425
,393.7466,,,,340.595775
,393.81415,,,,340.603
,393.854075,,,,340.622425
,393.892325,,,,340.650575
,393.916325,,,,340.6806
,393.945125,,,,340.6942
,393.9799,,,,340.71995
,394.00605,,,,340.723225
,394.046775,,,,340.749325
,394.08525,,,,340.79535
,394.10655,,,,340.81435
,394.139675,,,,340.882925
,394.189125,,,,340.8873
,394.223725,,,,340.910075
,394.25225,,,,340.924825
,394.288025,,,,340.95505
,394.32795,,,,341.003775
,394.3682,,,,341.019025
,394.38065,,,,341.053675
,394.42205,,,,341.1526
,394.438975,,,,341.167275
,394.4581,,,,341.1807
,394.48305,,,,341.20185
,394.515375,,,,341.222675
,394.537075,,,,341.2422
,394.577,,,,341.257025
,394.6185,,,,341.2718
,394.653325,,,,341.32845
,394.683475,,,,341.35935
,394.712125,,,,341.4041
,394.74165,,,,341.443825
,394.768225,,,,341.4571
,394.790025,,,,341.470175
,394.7914,,,,341.5157
,394.831325,,,,341.5278
,394.86015,,,,341.571825
,394.89085,,,,341.589825
,394.9353,,,,341.608375
,394.9602,,,,341.619025
,394.9876,,,,341.6286
,395.015725,,,,341.641825
,395.0628,,,,341.679
,395.090625,,,,341.705875
,395.10355,,,,341.7213
,395.147725,,,,341.763475
,395.16145,,,,341.7904
,395.186725,,,,341.812225
,395.218675,,,,341.82935
,395.2372,,,,341.84565
,395.270925,,,,341.886125
,395.3277,,,,341.9137
,395.352875,,,,341.94035
,395.37095,,,,341.97035
,395.390575,,,,342.014175
,395.41425,,,,342.05035
,395.44225,,,,342.064125
,395.46325,,,,342.078625
,395.494925,,,,342.123375
,395.5244,,,,342.12945
,395.54945,,,,342.140175
,395.57045,,,,342.1528
,395.6046,,,,342.1646
,395.605825,,,,342.17865
,395.63215,,,,342.189125
,395.6555,,,,342.26575
,395.6971,,,,342.29045
,395.7311,,,,342.315625
,395.75605,,,,342.332125
,395.786575,,,,342.357425
,395.808425,,,,342.405075
,395.822975,,,,342.4398
,395.860625,,,,342.472025
,395.9034,,,,342.5028
,395.929775,,,,342.5162
,395.948625,,,,342.531425
,395.970575,,,,342.6174
,395.99735,,,,342.702725
,396.003675,,,,342.723725
,396.0065,,,,342.744725
,396.0099,,,,342.826375
,396.046675,,,,342.845
,396.05755,,,,342.859
,396.077625,,,,342.877325
,396.10075,,,,342.89375
,396.13745,,,,342.913225
,396.1857,,,,342.93465
,396.20555,,,,343.0086
,396.2266,,,,343.022425
,396.251575,,,,343.04735
,396.2749,,,,343.069925
,396.30495,,,,343.073975
,396.331825,,,,343.096875
,396.349525,,,,343.11895
,396.3852,,,,343.140975
,396.4259,,,,343.156575
,396.448175,,,,343.221575
,396.47205,,,,343.28465
,396.489125,,,,343.307825
,396.492025,,,,343.332075
,396.508675,,,,343.349325
,396.534425,,,,343.37165
,396.561075,,,,343.3893
,396.583025,,,,343.4564
,396.597075,,,,343.479925
,396.627925,,,,343.507825
,396.66095,,,,343.542775
,396.68835,,,,343.557725
,396.71075,,,,343.597725
,396.737275,,,,343.61935
,396.763775,,,,343.635675
,396.77425,,,,343.701775
,396.801225,,,,343.735025
,396.8192,,,,343.7533
,396.838675,,,,343.776825
,396.869775,,,,343.7988
,396.900125,,,,343.83515
,396.917275,,,,343.8547
,396.9437,,,,343.88365
,396.976225,,,,343.918125
,396.99875,,,,343.9475
,397.026,,,,343.964525
,397.05305,,,,343.9824
,397.088525,,,,344.013825
,397.108675,,,,344.03795
,397.155825,,,,344.0699
,397.183875,,,,344.10685
,397.217075,,,,344.1321
,397.23935,,,,344.151225
,397.266975,,,,344.16535
,397.285225,,,,344.18505
,397.3146,,,,344.201125
,397.334875,,,,344.2271
,397.352625,,,,344.261525
,397.37675,,,,344.281825
,397.4008,,,,344.323625
,397.4202,,,,344.36705
,397.433125,,,,344.38405
,397.4842,,,,344.421025
,397.5245,,,,344.43295
,397.571625,,,,344.4528
,397.6069,,,,344.506225
,397.641775,,,,344.55065
,397.66055,,,,344.585075
,397.683275,,,,344.586175
,397.705375,,,,344.604275
,397.73685,,,,344.6221
,397.769625,,,,344.63835
,397.802875,,,,344.65595
,397.822725,,,,344.688
,397.8513,,,,344.705025
,397.8683,,,,344.735825
,397.89475,,,,344.750375
,397.91405,,,,344.761875
,397.93475,,,,344.801175
,397.94805,,,,344.815525
,397.96335,,,,344.835875
,397.981025,,,,344.85395
,398.0156,,,,344.87455
,398.046125,,,,344.911675
,398.06745,,,,344.93735
,398.119225,,,,344.9467
,398.182075,,,,344.95615
,398.20365,,,,344.991325
,398.238825,,,,344.99275
,398.261125,,,,345.0441
,398.28455,,,,345.076275
,398.298475,,,,345.122975
,398.318175,,,,345.235475
,398.33975,,,,345.248175
,398.3698,,,,345.263475
,398.4045,,,,345.27975
,398.42375,,,,345.295375
,398.449075,,,,345.32265
,398.4713,,,,345.335225
,398.4938,,,,345.36265
,398.4959,,,,345.37515
,398.519625,,,,345.3896
,398.568075,,,,345.40225
,398.59595,,,,345.4034
,398.631775,,,,345.4202
,398.6645,,,,345.457425
,398.6907,,,,345.487475
,398.7069,,,,345.519125
,398.7311,,,,345.5317
,398.75515,,,,345.552825
,398.7847,,,,345.568525
,398.816075,,,,345.592075
,398.83585,,,,345.6098
,398.8579,,,,345.62595
,398.889675,,,,345.6448
,398.916025,,,,345.679275
,398.958275,,,,345.691475
,398.984475,,,,345.716075
,399.001075,,,,345.7964
,399.029775,,,,345.8496
,399.083325,,,,345.873925
,399.1368,,,,345.91335
,399.2106,,,,345.9294
,399.229675,,,,345.946
,399.2503,,,,345.9751
,399.273775,,,,346.0037
,399.2946,,,,346.02335
,399.3351,,,,346.039125
,399.382775,,,,346.0537
,399.4299,,,,346.075675
,399.457125,,,,346.088625
,399.48325,,,,346.1091
,399.509625,,,,346.130925
,399.546375,,,,346.145125
,399.577025,,,,346.160975
,399.5887,,,,346.175325
,399.623375,,,,346.2025
,399.6666,,,,346.268425
,399.69205,,,,346.302425
,399.7145,,,,346.32365
,399.76995,,,,346.335725
,399.847875,,,,346.362825
,399.87655,,,,346.39765
,399.905925,,,,346.412975
,399.920825,,,,346.429325
,399.937675,,,,346.451575
,399.954375,,,,346.467075
,399.97225,,,,346.48555
,399.99285,,,,346.503875
,,,,,346.5248
,,,,,346.5993
,,,,,346.615475
,,,,,346.672225
,,,,,346.705475
,,,,,346.72165
,,,,,346.74155
,,,,,346.758875
,,,,,346.767475
,,,,,346.80085
,,,,,346.8224
,,,,,346.855625
,,,,,346.97345
,,,,,346.99595
,,,,,347.011025
,,,,,347.03865
,,,,,347.056
,,,,,347.093225
,,,,,347.115075
,,,,,347.165775
,,,,,347.202675
,,,,,347.211475
,,,,,347.220075
,,,,,347.228475
,,,,,347.233
,,,,,347.23785
,,,,,347.245525
,,,,,347.252775
,,,,,347.26545
,,,,,347.304675
,,,,,347.31585
,,,,,347.33465
,,,,,347.36015
,,,,,347.373475
,,,,,347.398575
,,,,,347.451375
,,,,,347.502925
,,,,,347.526225
,,,,,347.545775
,,,,,347.563
,,,,,347.604825
,,,,,347.617175
,,,,,347.636425
,,,,,347.6554
,,,,,347.671425
,,,,,347.686075
,,,,,347.701075
,,,,,347.732575
,,,,,347.812075
,,,,,347.829625
,,,,,347.847675
,,,,,347.8776
,,,,,347.919375
,,,,,347.934725
,,,,,347.962775
,,,,,347.97735
,,,,,347.99445
,,,,,348.010675
,,,,,348.059625
,,,,,348.088625
,,,,,348.103375
,,,,,348.12035
,,,,,348.13775
,,,,,348.17205
,,,,,348.205375
,,,,,348.24535
,,,,,348.2637
,,,,,348.309175
,,,,,348.39025
,,,,,348.44415
,,,,,348.456125
,,,,,348.577875
,,,,,348.64565
,,,,,348.660875
,,,,,348.68435
,,,,,348.704075
,,,,,348.71745
,,,,,348.734825
,,,,,348.7706
,,,,,348.78285
,,,,,348.797875
,,,,,348.816875
,,,,,348.83355
,,,,,348.854925
,,,,,348.87175
,,,,,348.904425
,,,,,348.91405
,,,,,348.9488
,,,,,348.976175
,,,,,349.103025
,,,,,349.1188
,,,,,349.133925
,,,,,349.168525
,,,,,349.18495
,,,,,349.19865
,,,,,349.245125
,,,,,349.26685
,,,,,349.311525
,,,,,349.3267
,,,,,349.3431
,,,,,349.4103
,,,,,349.431
,,,,,349.445075
,,,,,349.464175
,,,,,349.4959
,,,,,349.50955
,,,,,349.524
,,,,,349.536625
,,,,,349.5552
,,,,,349.60815
,,,,,349.621925
,,,,,349.64255
,,,,,349.664475
,,,,,349.692075
,,,,,349.701075
,,,,,349.713075
,,,,,349.71995
,,,,,349.778075
,,,,,349.818875
,,,,,349.86365
,,,,,349.875475
,,,,,349.89995
,,,,,349.915125
,,,,,349.96185
,,,,,350.00025
,,,,,350.02815
,,,,,350.041275
,,,,,350.08405
,,,,,350.098675
,,,,,350.142175
,,,,,350.17995
,,,,,350.185175
,,,,,350.1948
,,,,,350.24345
,,,,,350.26555
,,,,,350.276075
,,,,,350.295875
,,,,,350.32135
,,,,,350.36215
,,,,,350.377675
,,,,,350.38295
,,,,,350.392075
,,,,,350.419675
,,,,,350.436575
,,,,,350.442625
,,,,,350.46175
,,,,,350.475875
,,,,,350.489
,,,,,350.5032
,,,,,350.558775
,,,,,350.56065
,,,,,350.628675
,,,,,350.643
,,,,,350.71735
,,,,,350.73985
,,,,,350.76235
,,,,,350.783675
,,,,,350.876775
,,,,,350.9126
,,,,,350.929425
,,,,,351.059875
,,,,,351.076125
,,,,,351.103525
,,,,,351.11925
,,,,,351.1396
,,,,,351.175775
,,,,,351.216975
,,,,,351.2479
,,,,,351.263825
,,,,,351.2839
,,,,,351.3618
,,,,,351.407775
,,,,,351.4429
,,,,,351.479825
,,,,,351.55025
,,,,,351.66285
,,,,,351.68955
,,,,,351.703275
,,,,,351.782025
,,,,,351.803525
,,,,,351.813
,,,,,351.826475
,,,,,351.8893
,,,,,351.920275
,,,,,351.933125
,,,,,351.993225
,,,,,352.052175
,,,,,352.074525
,,,,,352.091275
,,,,,352.11005
,,,,,352.128375
,,,,,352.158825
,,,,,352.17305
,,,,,352.22335
,,,,,352.237675
,,,,,352.251875
,,,,,352.285725
,,,,,352.3838
,,,,,352.40135
,,,,,352.4174
,,,,,352.432175
,,,,,352.446525
,,,,,352.46015
,,,,,352.496525
,,,,,352.521675
,,,,,352.542575
,,,,,352.57745
,,,,,352.599775
,,,,,352.624975
,,,,,352.66135
,,,,,352.6842
,,,,,352.70395
,,,,,352.717825
,,,,,352.730625
,,,,,352.771375
,,,,,352.788975
,,,,,352.842675
,,,,,352.913575
,,,,,352.936875
,,,,,352.954425
,,,,,353.000625
,,,,,353.0232
,,,,,353.05445
,,,,,353.0632
,,,,,353.087575
,,,,,353.101975
,,,,,353.117925
,,,,,353.1503
,,,,,353.169275
,,,,,353.2028
,,,,,353.271075
,,,,,353.289175
,,,,,353.3037
,,,,,353.333475
,,,,,353.35005
,,,,,353.367325
,,,,,353.4328
,,,,,353.4566
,,,,,353.47985
,,,,,353.548825
,,,,,353.56015
,,,,,353.585975
,,,,,353.619725
,,,,,353.66645
,,,,,353.696
,,,,,353.709
,,,,,353.72335
,,,,,353.738625
,,,,,353.75115
,,,,,353.765175
,,,,,353.7782
,,,,,353.8097
,,,,,353.820325
,,,,,353.877425
,,,,,353.923475
,,,,,353.9536
,,,,,353.990725
,,,,,354.021225
,,,,,354.02875
,,,,,354.078975
,,,,,354.158575
,,,,,354.193025
,,,,,354.21385
,,,,,354.2326
,,,,,354.249475
,,,,,354.265725
,,,,,354.330575
,,,,,354.396325
,,,,,354.40805
,,,,,354.422775
,,,,,354.441575
,,,,,354.4594
,,,,,354.52195
,,,,,354.556075
,,,,,354.578075
,,,,,354.594875
,,,,,354.6506
,,,,,354.66175
,,,,,354.6762
,,,,,354.689625
,,,,,354.7677
,,,,,354.77995
,,,,,354.8257
,,,,,354.9082
,,,,,354.9403
,,,,,354.9712
,,,,,355.005375
,,,,,355.053125
,,,,,355.072425
,,,,,355.090375
,,,,,355.12455
,,,,,355.155825
,,,,,355.188175
,,,,,355.231925
,,,,,355.253325
,,,,,355.2725
,,,,,355.28975
,,,,,355.357525
,,,,,355.407325
,,,,,355.433125
,,,,,355.4564
,,,,,355.476425
,,,,,355.507575
,,,,,355.5385
,,,,,355.54885
,,,,,355.592625
,,,,,355.594075
,,,,,355.6219
,,,,,355.627025
,,,,,355.64085
,,,,,355.658075
,,,,,355.676375
,,,,,355.6918
,,,,,355.70735
,,,,,355.7299
,,,,,355.747275
,,,,,355.762475
,,,,,355.814175
,,,,,355.83015
,,,,,355.8687
,,,,,355.899825
,,,,,355.91645
,,,,,355.9465
,,,,,355.98845
,,,,,356.005875
,,,,,356.0186
,,,,,356.07505
,,,,,356.11425
,,,,,356.190525
,,,,,356.267325
,,,,,356.280225
,,,,,356.304675
,,,,,356.314375
,,,,,356.3404
,,,,,356.351475
,,,,,356.361925
,,,,,356.3756
,,,,,356.40545
,,,,,356.46095
,,,,,356.4731
,,,,,356.483225
,,,,,356.4973
,,,,,356.521875
,,,,,356.546575
,,,,,356.56575
,,,,,356.5914
,,,,,356.628225
,,,,,356.642675
,,,,,356.6843
,,,,,356.7076
,,,,,356.7524
,,,,,356.785325
,,,,,356.813525
,,,,,356.840325
,,,,,356.85655
,,,,,356.8709
,,,,,356.885125
,,,,,356.980025
,,,,,357.015375
,,,,,357.0621
,,,,,357.0797
,,,,,357.095875
,,,,,357.120075
,,,,,357.183725
,,,,,357.296625
,,,,,357.328675
,,,,,357.3508
,,,,,357.372825
,,,,,357.391325
,,,,,357.414025
,,,,,357.4391
,,,,,357.461575
,,,,,357.519
,,,,,357.5374
,,,,,357.55645
,,,,,357.57005
,,,,,357.581425
,,,,,357.5917
,,,,,357.604725
,,,,,357.618625
,,,,,357.6405
,,,,,357.657875
,,,,,357.676675
,,,,,357.7111
,,,,,357.77155
,,,,,357.8068
,,,,,357.820125
,,,,,357.838375
,,,,,357.8627
,,,,,357.89925
,,,,,357.95845
,,,,,357.995775
,,,,,358.013175
,,,,,358.036
,,,,,358.06995
,,,,,358.08405
,,,,,358.098375
,,,,,358.1146
,,,,,358.148875
,,,,,358.1995
,,,,,358.216825
,,,,,358.2536
,,,,,358.295
,,,,,358.308925
,,,,,358.331725
,,,,,358.365425
,,,,,358.39415
,,,,,358.424425
,,,,,358.44795
,,,,,358.4807
,,,,,358.492725
,,,,,358.5057
,,,,,358.5222
,,,,,358.5364
,,,,,358.56535
,,,,,358.5774
,,,,,358.594425
,,,,,358.60885
,,,,,358.635975
,,,,,358.648125
,,,,,358.660675
,,,,,358.712775
,,,,,358.738675
,,,,,358.752925
,,,,,358.78495
,,,,,358.802525
,,,,,358.83185
,,,,,358.919175
,,,,,358.964825
,,,,,358.982
,,,,,359.0163
,,,,,359.035925
,,,,,359.051475
,,,,,359.066775
,,,,,359.080125
,,,,,359.09465
,,,,,359.10815
,,,,,359.11595
,,,,,359.1204
,,,,,359.1853
,,,,,359.202575
,,,,,359.221775
,,,,,359.2412
,,,,,359.257975
,,,,,359.274575
,,,,,359.342475
,,,,,359.385325
,,,,,359.39475
,,,,,359.4103
,,,,,359.423425
,,,,,359.437725
,,,,,359.4691
,,,,,359.5123
,,,,,359.527675
,,,,,359.564375
,,,,,359.591825
,,,,,359.610275
,,,,,359.62895
,,,,,359.668075
,,,,,359.671775
,,,,,359.6946
,,,,,359.72775
,,,,,359.742
,,,,,359.757725
,,,,,359.7619
,,,,,359.782775
,,,,,359.804875
,,,,,359.823775
,,,,,359.835625
,,,,,359.8457
,,,,,359.857025
,,,,,359.872225
