SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC13b,SPK_SPKC13c
2843.048125,,,,,
2843.468375,,,,,
2843.89235,,,,,
2844.662025,,,,,
2844.926125,,,,,
2846.6128,,,,,
2847.05655,,,,,
2849.11985,,,,,
2850.851275,,,,,
2851.732,,,,,
2851.9358,,,,,
2853.59295,,,,,
2855.972125,,,,,
2856.2473,,,,,
2857.8778,,,,,
2858.42235,,,,,
2858.917975,,,,,
2859.372475,,,,,
2859.619825,,,,,
2860.193675,,,,,
2862.67925,,,,,
2862.780325,,,,,
2863.22895,,,,,
2863.29305,,,,,
2863.57245,,,,,
2864.192125,,,,,
2864.405125,,,,,
2864.902925,,,,,
2865.019425,,,,,
2865.20485,,,,,
2865.484175,,,,,
2865.9903,,,,,
2866.62675,,,,,
2867.197325,,,,,
2867.56635,,,,,
2867.8375,,,,,
2868.214625,,,,,
2868.32905,,,,,
2868.51695,,,,,
2868.69405,,,,,
2869.17885,,,,,
2869.31285,,,,,
2869.522675,,,,,
2870.017875,,,,,
2870.103675,,,,,
2870.2961,,,,,
2870.991025,,,,,
2871.3252,,,,,
2871.46335,,,,,
2871.785825,,,,,
2872.032275,,,,,
2872.743575,,,,,
2873.120975,,,,,
2873.625425,,,,,
2873.747,,,,,
2874.22675,,,,,
2874.6109,,,,,
2875.5348,,,,,
2875.68015,,,,,
2877.898225,,,,,
2878.069625,,,,,
2878.8062,,,,,
2879.22585,,,,,
2879.5083,,,,,
2879.7154,,,,,
2880.43725,,,,,
2880.713175,,,,,
2880.9618,,,,,
2881.397825,,,,,
2881.989675,,,,,
2882.529175,,,,,
2882.6203,,,,,
2882.828725,,,,,
2883.31675,,,,,
2883.960775,,,,,
2884.8161,,,,,
2885.111725,,,,,
2885.181575,,,,,
2885.602375,,,,,
2885.83945,,,,,
2886.210625,,,,,
2886.322125,,,,,
2886.812375,,,,,
2887.0627,,,,,
2887.25445,,,,,
2887.585275,,,,,
2887.8879,,,,,
2888.0712,,,,,
2888.537,,,,,
2888.804875,,,,,
2889.235075,,,,,
2889.346325,,,,,
2889.47115,,,,,
2889.788375,,,,,
2890.258825,,,,,
2890.4226,,,,,
2890.675125,,,,,
2890.87785,,,,,
2891.043125,,,,,
2891.099925,,,,,
2891.29645,,,,,
2891.485225,,,,,
2891.798975,,,,,
2891.869375,,,,,
2892.26705,,,,,
2892.3821,,,,,
2892.68275,,,,,
2892.760725,,,,,
2893.2727,,,,,
2894.6679,,,,,
2895.204075,,,,,
2895.5445,,,,,
2895.9122,,,,,
2896.083375,,,,,
2896.3253,,,,,
2896.516525,,,,,
2896.702025,,,,,
2896.820175,,,,,
2896.91865,,,,,
2896.97885,,,,,
2897.0332,,,,,
2897.345575,,,,,
2899.2084,,,,,
2899.358475,,,,,
2899.542725,,,,,
2899.809525,,,,,
2900.0269,,,,,
2900.283525,,,,,
2900.467475,,,,,
2900.5156,,,,,
2900.99935,,,,,
2901.094525,,,,,
2901.2679,,,,,
2901.85625,,,,,
2901.897875,,,,,
2901.95115,,,,,
2902.012575,,,,,
2902.18215,,,,,
2902.359025,,,,,
2902.417925,,,,,
2902.4534,,,,,
2902.5697,,,,,
2902.654725,,,,,
2903.002475,,,,,
2903.267175,,,,,
2903.3492,,,,,
2903.63905,,,,,
2904.6605,,,,,
2904.9,,,,,
2905.112275,,,,,
2905.262775,,,,,
2905.7845,,,,,
2906.028125,,,,,
2906.188775,,,,,
2906.25525,,,,,
2906.705725,,,,,
2906.77735,,,,,
2906.836525,,,,,
2906.9589,,,,,
2907.0739,,,,,
2907.2315,,,,,
2907.64745,,,,,
2908.6705,,,,,
2908.7321,,,,,
2908.90295,,,,,
2909.2135,,,,,
2909.3876,,,,,
2909.6977,,,,,
2909.7975,,,,,
2909.966675,,,,,
2910.530125,,,,,
2910.617075,,,,,
2910.78265,,,,,
2911.076125,,,,,
2911.216975,,,,,
2911.258075,,,,,
2912.363025,,,,,
2912.754775,,,,,
2912.871475,,,,,
2913.183475,,,,,
2913.352025,,,,,
2913.6407,,,,,
2913.76495,,,,,
2914.07855,,,,,
2914.420775,,,,,
2914.530075,,,,,
2914.64485,,,,,
2914.854725,,,,,
2915.0278,,,,,
2915.2389,,,,,
2915.398025,,,,,
2915.669375,,,,,
2915.938625,,,,,
2916.110925,,,,,
2916.40425,,,,,
2916.766,,,,,
2916.881025,,,,,
2916.92915,,,,,
2917.1907,,,,,
2917.221325,,,,,
2917.570775,,,,,
2917.68635,,,,,
2917.803425,,,,,
2917.90865,,,,,
2918.2019,,,,,
2918.2777,,,,,
2918.396875,,,,,
2918.651425,,,,,
2918.971925,,,,,
2919.1478,,,,,
2919.42845,,,,,
2919.62655,,,,,
2919.91325,,,,,
2919.995475,,,,,
2920.04105,,,,,
2921.1279,,,,,
2921.194575,,,,,
2921.315825,,,,,
2921.561325,,,,,
2922.051225,,,,,
2922.16785,,,,,
2922.391625,,,,,
2922.56105,,,,,
2922.734825,,,,,
2923.3289,,,,,
2923.367525,,,,,
2923.6474,,,,,
2923.757875,,,,,
2923.8999,,,,,
2923.98785,,,,,
2924.08515,,,,,
2924.211425,,,,,
2924.423025,,,,,
2924.65785,,,,,
2924.763975,,,,,
2924.86475,,,,,
2924.9677,,,,,
2925.112925,,,,,
2925.18205,,,,,
2925.26065,,,,,
2926.1053,,,,,
2926.5776,,,,,
2926.758875,,,,,
2927.07815,,,,,
2927.387075,,,,,
2927.56795,,,,,
2927.938525,,,,,
2928.442975,,,,,
2928.498575,,,,,
2929.149875,,,,,
2929.26575,,,,,
2929.454375,,,,,
2929.668425,,,,,
2929.800375,,,,,
2929.998,,,,,
2930.0742,,,,,
2930.45175,,,,,
2930.8259,,,,,
2931.775475,,,,,
2931.95215,,,,,
2932.06355,,,,,
2932.108725,,,,,
2932.18525,,,,,
2932.3177,,,,,
2932.39015,,,,,
2932.53005,,,,,
2932.622175,,,,,
2932.7296,,,,,
2932.90905,,,,,
2932.955625,,,,,
2933.080675,,,,,
2933.157075,,,,,
2933.268875,,,,,
2933.51515,,,,,
2933.6255,,,,,
2933.821525,,,,,
2933.89135,,,,,
2934.07985,,,,,
2934.4101,,,,,
2934.476775,,,,,
2934.870625,,,,,
2935.126975,,,,,
2935.167125,,,,,
2935.2345,,,,,
2935.326825,,,,,
2935.38375,,,,,
2935.630875,,,,,
2935.83835,,,,,
2935.988225,,,,,
2936.3512,,,,,
2936.40325,,,,,
2936.542375,,,,,
2937.109525,,,,,
2937.195025,,,,,
2937.370675,,,,,
2937.419375,,,,,
2937.73985,,,,,
2937.761725,,,,,
2937.848725,,,,,
2937.900525,,,,,
2938.048375,,,,,
2938.86495,,,,,
2938.983475,,,,,
2939.100825,,,,,
2939.22805,,,,,
2939.3428,,,,,
2939.55545,,,,,
2939.90755,,,,,
2940.140975,,,,,
2940.174575,,,,,
2940.290875,,,,,
2940.469025,,,,,
2940.549125,,,,,
2940.644225,,,,,
2940.708375,,,,,
2940.7254,,,,,
2940.771975,,,,,
2940.941625,,,,,
2941.21665,,,,,
2941.65675,,,,,
2941.858525,,,,,
2942.02035,,,,,
2942.049,,,,,
2942.456925,,,,,
2942.49865,,,,,
2942.566725,,,,,
2942.820825,,,,,
2942.947825,,,,,
2943.161575,,,,,
2943.333325,,,,,
2943.41985,,,,,
2943.5106,,,,,
2945.783525,,,,,
2946.51845,,,,,
2946.728125,,,,,
2946.85715,,,,,
2946.974925,,,,,
2947.0318,,,,,
2947.58915,,,,,
2947.874575,,,,,
2948.003525,,,,,
2948.42405,,,,,
2948.551375,,,,,
2948.66705,,,,,
2948.8325,,,,,
2948.9331,,,,,
2949.007125,,,,,
2949.16575,,,,,
2949.234175,,,,,
2949.450875,,,,,
2949.54395,,,,,
2949.7469,,,,,
2949.9581,,,,,
2950.0281,,,,,
2950.07315,,,,,
2950.1791,,,,,
2950.25695,,,,,
2950.359675,,,,,
2950.459225,,,,,
2950.9682,,,,,
2951.170325,,,,,
2951.431,,,,,
2951.555675,,,,,
2951.8684,,,,,
2952.043275,,,,,
2952.455175,,,,,
2952.764675,,,,,
2952.91785,,,,,
2953.106825,,,,,
2953.230325,,,,,
2953.349575,,,,,
2953.527025,,,,,
2953.707325,,,,,
2954.280675,,,,,
2954.435775,,,,,
2954.496575,,,,,
2954.953025,,,,,
2955.0849,,,,,
2955.2064,,,,,
2955.309725,,,,,
2955.480925,,,,,
2955.8456,,,,,
2955.893975,,,,,
2955.956375,,,,,
2956.142875,,,,,
2956.23885,,,,,
2956.3281,,,,,
2956.528125,,,,,
2956.5958,,,,,
2956.7342,,,,,
2956.851725,,,,,
2957.01925,,,,,
2957.145225,,,,,
2957.28205,,,,,
2957.501975,,,,,
2957.739725,,,,,
2957.93325,,,,,
2957.967425,,,,,
2958.218,,,,,
2958.335225,,,,,
2958.45135,,,,,
2958.5977,,,,,
2958.686925,,,,,
2958.7797,,,,,
2959.016075,,,,,
2959.131525,,,,,
2959.289875,,,,,
2959.53455,,,,,
2959.638975,,,,,
2959.6749,,,,,
2959.805725,,,,,
2960.256125,,,,,
2960.35435,,,,,
2960.42015,,,,,
2960.509325,,,,,
2960.5642,,,,,
2960.661425,,,,,
2960.8198,,,,,
2961.247175,,,,,
2961.68205,,,,,
2961.746175,,,,,
2962.063325,,,,,
2962.256675,,,,,
2962.3393,,,,,
2962.8088,,,,,
2963.05395,,,,,
2963.419775,,,,,
2963.6565,,,,,
2963.710625,,,,,
2964.386425,,,,,
2964.5732,,,,,
2964.67515,,,,,
2964.993975,,,,,
2965.076025,,,,,
2965.164925,,,,,
2965.460525,,,,,
2965.536125,,,,,
2965.859475,,,,,
2966.081575,,,,,
2966.228075,,,,,
2966.263525,,,,,
2966.484,,,,,
2966.6262,,,,,
2966.653575,,,,,
2966.7283,,,,,
2966.907625,,,,,
2967.004175,,,,,
2967.156175,,,,,
2967.95205,,,,,
2968.056525,,,,,
2968.184625,,,,,
2968.218625,,,,,
2968.321525,,,,,
2968.60005,,,,,
2968.82985,,,,,
2968.930575,,,,,
2969.0018,,,,,
2969.16785,,,,,
2969.2739,,,,,
2969.424575,,,,,
2969.715925,,,,,
2970.118125,,,,,
2970.15515,,,,,
2970.248775,,,,,
2970.32555,,,,,
2970.355325,,,,,
2970.375525,,,,,
2970.450425,,,,,
2970.477325,,,,,
2970.606775,,,,,
2970.6852,,,,,
2970.7572,,,,,
2970.859775,,,,,
2970.976375,,,,,
2971.035775,,,,,
2971.130125,,,,,
2971.210325,,,,,
2971.2467,,,,,
2971.33285,,,,,
2971.41985,,,,,
2971.581375,,,,,
2971.69135,,,,,
2971.796225,,,,,
2972.535275,,,,,
2972.89485,,,,,
2973.03695,,,,,
2973.129975,,,,,
2973.2029,,,,,
2973.25145,,,,,
2973.774275,,,,,
2973.84515,,,,,
2973.935775,,,,,
2974.05295,,,,,
2974.094625,,,,,
2974.15275,,,,,
2974.229225,,,,,
2974.283225,,,,,
2974.32125,,,,,
2974.402325,,,,,
2974.595375,,,,,
2974.853675,,,,,
2974.880275,,,,,
2975.11135,,,,,
2975.16495,,,,,
2975.27935,,,,,
2975.4672,,,,,
2975.58905,,,,,
2975.983625,,,,,
2976.02185,,,,,
2976.092175,,,,,
2976.29535,,,,,
2976.3858,,,,,
2976.523775,,,,,
2977.206475,,,,,
2977.391225,,,,,
2977.543775,,,,,
2977.67255,,,,,
2977.730775,,,,,
2977.820675,,,,,
2977.856225,,,,,
2978.19515,,,,,
2978.3046,,,,,
2978.551675,,,,,
2978.657275,,,,,
2978.81785,,,,,
2978.983125,,,,,
2979.064375,,,,,
2979.249725,,,,,
2979.27975,,,,,
2979.83675,,,,,
2979.9031,,,,,
2979.94215,,,,,
2980.026575,,,,,
2980.086475,,,,,
2980.1639,,,,,
2980.241475,,,,,
2980.37425,,,,,
2980.726075,,,,,
2981.22045,,,,,
2981.453375,,,,,
2981.75255,,,,,
2981.8367,,,,,
2981.98905,,,,,
2982.043025,,,,,
2982.16655,,,,,
2982.2269,,,,,
2982.29705,,,,,
2982.41215,,,,,
2982.46665,,,,,
2982.5487,,,,,
2982.58,,,,,
2982.653575,,,,,
2982.68475,,,,,
2982.7635,,,,,
2982.971525,,,,,
2983.0841,,,,,
2983.210875,,,,,
2983.394475,,,,,
2983.46915,,,,,
2983.5891,,,,,
2983.673125,,,,,
2983.7469,,,,,
2983.868425,,,,,
2983.916525,,,,,
2983.987975,,,,,
2984.2431,,,,,
2984.491725,,,,,
2984.64865,,,,,
2984.887075,,,,,
2985.4272,,,,,
2985.536275,,,,,
2985.618575,,,,,
2985.67635,,,,,
2985.766675,,,,,
2985.894725,,,,,
2986.1059,,,,,
2986.487425,,,,,
2986.549075,,,,,
2986.708975,,,,,
2986.8154,,,,,
2986.91635,,,,,
2987.234425,,,,,
2987.805525,,,,,
2988.292675,,,,,
2988.345675,,,,,
2988.430125,,,,,
2988.631425,,,,,
2988.719475,,,,,
2988.795375,,,,,
2988.8503,,,,,
2988.943825,,,,,
2989.0105,,,,,
2989.2138,,,,,
2989.2641,,,,,
2989.4703,,,,,
2989.847475,,,,,
2990.1028,,,,,
2990.186,,,,,
2990.308425,,,,,
2990.4703,,,,,
2990.634825,,,,,
2990.653025,,,,,
2990.69455,,,,,
2990.7581,,,,,
2990.854225,,,,,
2991.05915,,,,,
2991.132325,,,,,
2991.2175,,,,,
2991.25895,,,,,
2991.314,,,,,
2991.375275,,,,,
2991.3992,,,,,
2991.44855,,,,,
2991.53705,,,,,
2991.621025,,,,,
2991.7195,,,,,
2991.79705,,,,,
2992.062425,,,,,
2992.1617,,,,,
2992.2046,,,,,
2992.36,,,,,
2992.471075,,,,,
2992.584325,,,,,
2992.721775,,,,,
2993.060875,,,,,
2993.137975,,,,,
2993.214575,,,,,
2993.278275,,,,,
2993.653825,,,,,
2993.742575,,,,,
2994.1,,,,,
2994.4165,,,,,
2994.45915,,,,,
2994.63425,,,,,
2994.665725,,,,,
2994.799825,,,,,
2994.946975,,,,,
2995.274325,,,,,
2995.338275,,,,,
2995.538425,,,,,
2995.648,,,,,
2995.70895,,,,,
2996.191925,,,,,
2996.5077,,,,,
2996.5906,,,,,
2996.6888,,,,,
2996.808825,,,,,
2996.899825,,,,,
2997.135425,,,,,
2997.465225,,,,,
2997.530475,,,,,
2997.644925,,,,,
2997.745125,,,,,
2997.88095,,,,,
2997.963625,,,,,
2998.0861,,,,,
2998.1436,,,,,
2998.297,,,,,
2998.47005,,,,,
2998.61505,,,,,
2998.739625,,,,,
2998.861375,,,,,
2998.912175,,,,,
2998.974475,,,,,
2999.032825,,,,,
2999.142,,,,,
2999.186125,,,,,
2999.356125,,,,,
2999.42135,,,,,
2999.498675,,,,,
2999.63065,,,,,
2999.70205,,,,,
2999.74035,,,,,
2999.906175,,,,,
3000.0476,,,,,
3000.23765,,,,,
3000.6281,,,,,
3000.903875,,,,,
3000.952725,,,,,
3001.020375,,,,,
3001.456775,,,,,
3001.571025,,,,,
3001.690025,,,,,
3001.732675,,,,,
3001.7588,,,,,
3002.120475,,,,,
3002.1768,,,,,
3002.23285,,,,,
3002.2829,,,,,
3002.7137,,,,,
3002.919675,,,,,
3003.002175,,,,,
3003.0519,,,,,
3003.1343,,,,,
3003.267725,,,,,
3003.45895,,,,,
3003.569625,,,,,
3003.650825,,,,,
3003.7083,,,,,
3004.01295,,,,,
3004.5931,,,,,
3004.72535,,,,,
3004.91275,,,,,
3005.049275,,,,,
3005.267525,,,,,
3005.297425,,,,,
3005.4498,,,,,
3005.56195,,,,,
3005.719425,,,,,
3006.130825,,,,,
3006.37165,,,,,
3006.4442,,,,,
3006.4658,,,,,
3006.6586,,,,,
3006.71015,,,,,
3006.99645,,,,,
3007.078475,,,,,
3007.106175,,,,,
3007.215225,,,,,
3007.71845,,,,,
3007.777525,,,,,
3007.89045,,,,,
3008.134675,,,,,
3008.3717,,,,,
3008.432975,,,,,
3008.562325,,,,,
3008.704775,,,,,
3008.871025,,,,,
3008.966375,,,,,
3009.07925,,,,,
3009.244525,,,,,
3009.48455,,,,,
3009.509675,,,,,
3009.784075,,,,,
3009.963,,,,,
3010.034,,,,,
3010.14515,,,,,
3010.30225,,,,,
3010.47315,,,,,
3010.561725,,,,,
3010.6506,,,,,
3010.678,,,,,
3010.793475,,,,,
3010.8882,,,,,
3010.92295,,,,,
3010.986975,,,,,
3011.084375,,,,,
3011.1231,,,,,
3011.320775,,,,,
3011.3432,,,,,
3011.4401,,,,,
3011.611725,,,,,
3011.818175,,,,,
3011.86545,,,,,
3011.88375,,,,,
3011.972525,,,,,
3012.119925,,,,,
3012.174475,,,,,
3012.30025,,,,,
3012.326975,,,,,
3012.45045,,,,,
3012.52905,,,,,
3012.625225,,,,,
3012.8316,,,,,
3013.013025,,,,,
3013.074375,,,,,
3013.25065,,,,,
3013.360925,,,,,
3013.43195,,,,,
3013.500975,,,,,
3013.528875,,,,,
3013.610825,,,,,
3013.70205,,,,,
3013.94005,,,,,
3014.28425,,,,,
3014.4022,,,,,
3014.451675,,,,,
3014.603425,,,,,
3014.693525,,,,,
3014.933025,,,,,
3015.106325,,,,,
3015.68945,,,,,
3015.857925,,,,,
3015.9593,,,,,
3016.05605,,,,,
3016.5295,,,,,
3016.6483,,,,,
3016.713375,,,,,
3016.82035,,,,,
3016.9294,,,,,
3017.086075,,,,,
3017.1349,,,,,
3017.294575,,,,,
3017.5209,,,,,
3017.63285,,,,,
3017.69455,,,,,
3017.878425,,,,,
3017.9479,,,,,
3018.023975,,,,,
3018.049375,,,,,
3018.152425,,,,,
3018.3046,,,,,
3018.411575,,,,,
3018.49745,,,,,
3018.5651,,,,,
3018.6442,,,,,
3018.836125,,,,,
3018.960825,,,,,
3019.0215,,,,,
3019.091475,,,,,
3019.223825,,,,,
3019.3846,,,,,
3019.470025,,,,,
3019.593925,,,,,
3019.67535,,,,,
3019.806325,,,,,
3020.014,,,,,
3020.381875,,,,,
3020.5365,,,,,
3020.598675,,,,,
3020.74295,,,,,
3020.820975,,,,,
3020.95245,,,,,
3021.0667,,,,,
3021.172625,,,,,
3021.271375,,,,,
3021.4318,,,,,
3021.657275,,,,,
3021.725975,,,,,
3021.88985,,,,,
3021.98865,,,,,
3022.02515,,,,,
3022.0709,,,,,
3022.280625,,,,,
3022.37575,,,,,
3022.409,,,,,
3022.58535,,,,,
3022.63895,,,,,
3022.702,,,,,
3022.80405,,,,,
3023.008475,,,,,
3023.491275,,,,,
3023.7876,,,,,
3023.912625,,,,,
3024.03335,,,,,
3024.13775,,,,,
3024.2378,,,,,
3024.28215,,,,,
3024.304875,,,,,
3024.36775,,,,,
3024.445525,,,,,
3024.574975,,,,,
3024.83715,,,,,
3024.9282,,,,,
3024.9901,,,,,
3025.124925,,,,,
3025.1726,,,,,
3025.245675,,,,,
3025.4747,,,,,
3025.519225,,,,,
3025.544825,,,,,
3025.654975,,,,,
3025.7262,,,,,
3025.89405,,,,,
3025.9715,,,,,
3026.19555,,,,,
3026.6225,,,,,
3026.787125,,,,,
3027.0278,,,,,
3027.0874,,,,,
3027.22985,,,,,
3027.420625,,,,,
3027.566475,,,,,
3027.6302,,,,,
3027.71035,,,,,
3027.78205,,,,,
3028.03905,,,,,
3028.21195,,,,,
3028.3454,,,,,
3028.45685,,,,,
3028.628025,,,,,
3028.691475,,,,,
3028.7813,,,,,
3028.8789,,,,,
3028.890075,,,,,
3029.00535,,,,,
3029.151625,,,,,
3029.31265,,,,,
3029.374675,,,,,
3029.91785,,,,,
3030.06,,,,,
3030.34855,,,,,
3030.4998,,,,,
3030.613575,,,,,
3030.65495,,,,,
3030.748775,,,,,
3030.8092,,,,,
3030.876575,,,,,
3031.054975,,,,,
3031.13475,,,,,
3031.281425,,,,,
3031.353625,,,,,
3031.38435,,,,,
3031.486825,,,,,
3031.56315,,,,,
3031.70145,,,,,
3031.875075,,,,,
3032.14435,,,,,
3032.2991,,,,,
3032.3931,,,,,
3032.711225,,,,,
3032.72545,,,,,
3032.8097,,,,,
3032.910075,,,,,
3033.040375,,,,,
3033.269325,,,,,
3033.36455,,,,,
3033.437925,,,,,
3033.475925,,,,,
3033.549025,,,,,
3033.670125,,,,,
3033.72815,,,,,
3033.80895,,,,,
3033.892325,,,,,
3034.012675,,,,,
3034.378625,,,,,
3034.452175,,,,,
3034.550075,,,,,
3034.69425,,,,,
3034.778575,,,,,
3034.97575,,,,,
3035.006125,,,,,
3035.2351,,,,,
3035.3147,,,,,
3035.4529,,,,,
3035.896525,,,,,
3036.013075,,,,,
3036.2602,,,,,
3036.321125,,,,,
3036.388275,,,,,
3036.5891,,,,,
3036.6479,,,,,
3036.780325,,,,,
3036.907925,,,,,
3037.000975,,,,,
3037.300925,,,,,
3037.388525,,,,,
3037.623075,,,,,
3038.3125,,,,,
3038.333625,,,,,
3038.4525,,,,,
3038.5127,,,,,
3038.68235,,,,,
3038.8173,,,,,
3038.864525,,,,,
3039.010325,,,,,
3039.5964,,,,,
3039.870375,,,,,
3039.900625,,,,,
3039.9463,,,,,
3040.00815,,,,,
3040.609775,,,,,
3040.93865,,,,,
3041.094875,,,,,
3041.1322,,,,,
3041.1896,,,,,
3041.2817,,,,,
3041.31665,,,,,
3041.374,,,,,
3041.484525,,,,,
3041.91155,,,,,
3041.94425,,,,,
3042.047475,,,,,
3042.122625,,,,,
3042.20215,,,,,
3042.32395,,,,,
3042.388475,,,,,
3042.49655,,,,,
3042.839975,,,,,
3042.871675,,,,,
3043.006825,,,,,
3043.072775,,,,,
3043.32895,,,,,
3043.489975,,,,,
3043.6426,,,,,
3043.69485,,,,,
3043.8094,,,,,
3043.868525,,,,,
3044.040075,,,,,
3044.1567,,,,,
3044.268825,,,,,
3044.28365,,,,,
3044.42445,,,,,
3044.5414,,,,,
3044.722925,,,,,
3044.875825,,,,,
3045.0976,,,,,
3045.25635,,,,,
3045.38635,,,,,
3045.412925,,,,,
3045.469475,,,,,
3045.50585,,,,,
3045.6646,,,,,
3045.7059,,,,,
3045.9216,,,,,
3046.168625,,,,,
3046.276325,,,,,
3046.342775,,,,,
3046.735925,,,,,
3047.094675,,,,,
3047.287375,,,,,
3047.389675,,,,,
3047.454425,,,,,
3047.551675,,,,,
3047.6272,,,,,
3047.6892,,,,,
3047.98705,,,,,
3048.156075,,,,,
3048.435425,,,,,
3048.4762,,,,,
3048.49905,,,,,
3048.5467,,,,,
3048.63575,,,,,
3048.832825,,,,,
3049.01065,,,,,
3049.1913,,,,,
3049.24425,,,,,
3049.331275,,,,,
3049.469275,,,,,
3049.601525,,,,,
3049.693075,,,,,
3049.801325,,,,,
3049.8901,,,,,
3050.034,,,,,
3050.1421,,,,,
3050.2916,,,,,
3050.597375,,,,,
3051.046625,,,,,
3051.289075,,,,,
3051.355925,,,,,
3051.45215,,,,,
3051.725825,,,,,
3051.890125,,,,,
3051.95355,,,,,
3052.1144,,,,,
3052.188325,,,,,
3052.362175,,,,,
3052.4629,,,,,
3052.61065,,,,,
3052.7356,,,,,
3052.989225,,,,,
3053.113425,,,,,
3053.178125,,,,,
3053.227725,,,,,
3053.283075,,,,,
3053.57465,,,,,
3053.979575,,,,,
3054.19715,,,,,
3054.47675,,,,,
3054.6382,,,,,
3054.6592,,,,,
3054.8035,,,,,
3054.861175,,,,,
3054.96885,,,,,
3055.282175,,,,,
3055.353075,,,,,
3055.519025,,,,,
3055.595375,,,,,
3055.938175,,,,,
3056.248475,,,,,
3056.284075,,,,,
3056.366325,,,,,
3056.413625,,,,,
3056.474025,,,,,
3056.55785,,,,,
3056.9469,,,,,
3057.09665,,,,,
3057.16545,,,,,
3057.618225,,,,,
3057.717675,,,,,
3057.848175,,,,,
3057.974125,,,,,
3058.111275,,,,,
3058.154875,,,,,
3058.222025,,,,,
3058.36395,,,,,
3058.46695,,,,,
3058.711125,,,,,
3058.876475,,,,,
3059.0315,,,,,
3059.071575,,,,,
3059.159375,,,,,
3059.2684,,,,,
3059.554775,,,,,
3059.726125,,,,,
3059.7828,,,,,
3059.838275,,,,,
3059.891575,,,,,
3059.99345,,,,,
3060.10845,,,,,
3060.19325,,,,,
3060.309075,,,,,
3060.3322,,,,,
3060.587425,,,,,
3060.887075,,,,,
3060.949,,,,,
3061.10185,,,,,
3061.386875,,,,,
3061.45655,,,,,
3061.545225,,,,,
3062.13385,,,,,
3062.247875,,,,,
3062.27595,,,,,
3062.313725,,,,,
3062.344925,,,,,
3062.36745,,,,,
3062.633925,,,,,
3062.679375,,,,,
3062.8198,,,,,
3062.907,,,,,
3062.976625,,,,,
3062.991675,,,,,
3063.187825,,,,,
3063.276625,,,,,
3063.52795,,,,,
3063.69635,,,,,
3063.85075,,,,,
3063.9569,,,,,
3064.0016,,,,,
3064.07095,,,,,
3064.309525,,,,,
3064.359925,,,,,
3064.39105,,,,,
3064.50175,,,,,
3064.596925,,,,,
3064.8669,,,,,
3064.9964,,,,,
3065.07815,,,,,
3065.162925,,,,,
3065.294325,,,,,
3065.32805,,,,,
3065.451975,,,,,
3065.5483,,,,,
3065.584125,,,,,
3065.62395,,,,,
3065.69095,,,,,
3065.7918,,,,,
3066.18515,,,,,
3066.310075,,,,,
3066.41325,,,,,
3066.463275,,,,,
3066.561575,,,,,
3066.7408,,,,,
3066.79045,,,,,
3066.92535,,,,,
3067.0532,,,,,
3067.360475,,,,,
3067.421975,,,,,
3067.622125,,,,,
3067.698,,,,,
3067.798475,,,,,
3068.0664,,,,,
3068.2374,,,,,
3068.3112,,,,,
3068.4071,,,,,
3068.4756,,,,,
3068.7148,,,,,
3068.94595,,,,,
3068.999325,,,,,
3069.185075,,,,,
3069.443925,,,,,
3069.506975,,,,,
3069.6565,,,,,
3069.68115,,,,,
3069.7456,,,,,
3069.772425,,,,,
3069.895275,,,,,
3069.972025,,,,,
3070.092675,,,,,
3070.19375,,,,,
3070.259875,,,,,
3070.304925,,,,,
3070.3929,,,,,
3070.450325,,,,,
3070.512525,,,,,
3070.77455,,,,,
3070.835075,,,,,
3070.9014,,,,,
3070.9421,,,,,
3071.154,,,,,
3071.268825,,,,,
3071.390875,,,,,
3071.5321,,,,,
3071.6191,,,,,
3071.84,,,,,
3071.8611,,,,,
3072.231125,,,,,
3072.292575,,,,,
3072.34605,,,,,
3072.39965,,,,,
3072.541425,,,,,
3072.6367,,,,,
3072.70105,,,,,
3073.050375,,,,,
3073.178775,,,,,
3073.2261,,,,,
3073.32425,,,,,
3073.53955,,,,,
3073.651475,,,,,
3073.7176,,,,,
3073.758525,,,,,
3073.8088,,,,,
3073.937675,,,,,
3074.00285,,,,,
3074.211,,,,,
3074.29495,,,,,
3074.454375,,,,,
3074.590525,,,,,
3074.7273,,,,,
3074.82425,,,,,
3074.899475,,,,,
3075.017975,,,,,
3075.293425,,,,,
3075.35875,,,,,
3075.489975,,,,,
3075.829425,,,,,
3076.393425,,,,,
3076.4704,,,,,
3076.564225,,,,,
3076.609,,,,,
3076.697975,,,,,
3076.7751,,,,,
3076.82695,,,,,
3076.8726,,,,,
3076.941375,,,,,
3077.211675,,,,,
3077.352825,,,,,
3077.493625,,,,,
3077.7441,,,,,
3077.93205,,,,,
3078.046525,,,,,
3078.10415,,,,,
3078.220875,,,,,
3078.30895,,,,,
3078.368575,,,,,
3078.488275,,,,,
3078.5506,,,,,
3078.629725,,,,,
3078.6622,,,,,
3078.760275,,,,,
3078.83635,,,,,
3078.93895,,,,,
3078.9965,,,,,
3079.205975,,,,,
3079.54065,,,,,
3079.8952,,,,,
3079.951325,,,,,
3079.9823,,,,,
3080.01745,,,,,
3080.0381,,,,,
3080.1257,,,,,
3080.220275,,,,,
3080.26045,,,,,
3080.375675,,,,,
3080.5045,,,,,
3080.569475,,,,,
3080.648675,,,,,
3080.70495,,,,,
3080.804675,,,,,
