SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC16a
132.3244,80.101025,148.916025,,,
132.342375,80.2263,148.969775,,,
132.415125,80.2442,149.042825,,,
132.453225,80.264875,149.0613,,,
132.46125,80.28585,149.06675,,,
132.4689,80.310375,149.0872,,,
132.47845,80.33985,149.12535,,,
132.49655,80.355175,149.13505,,,
132.54245,80.36925,149.1959,,,
132.54925,80.506975,149.3458,,,
132.63055,80.540425,149.435575,,,
132.638725,80.6586,149.493,,,
132.653275,80.667625,149.554075,,,
132.664225,80.69285,149.578075,,,
132.710725,80.7062,149.5885,,,
132.725175,80.762125,149.5947,,,
132.749175,80.767975,149.826275,,,
132.76205,80.784275,149.840225,,,
132.774,80.814625,149.8709,,,
132.802075,80.86325,149.87275,,,
132.816475,80.86525,149.8793,,,
132.87575,80.961425,149.894575,,,
132.936425,81.015975,149.9172,,,
132.948125,81.0287,149.9269,,,
132.967125,81.0396,149.960075,,,
133.0097,81.059375,149.9655,,,
133.0242,81.06875,149.981725,,,
133.10535,81.0907,150.04425,,,
133.1535,81.0976,150.198575,,,
133.202575,81.103575,150.20985,,,
133.27025,81.1265,150.436,,,
133.282,81.13415,150.51475,,,
133.29305,81.150625,150.600825,,,
133.3045,81.157975,150.60775,,,
133.3207,81.16195,150.7109,,,
133.3299,81.170625,150.7529,,,
133.34895,81.17495,150.85515,,,
133.358325,81.195175,151.341625,,,
133.366975,81.20005,151.4351,,,
133.37795,81.230175,151.551325,,,
133.403275,81.23775,151.5696,,,
133.439675,81.2534,151.591475,,,
133.4576,81.272075,151.598625,,,
133.4772,81.338525,151.611325,,,
133.485075,81.3691,151.808625,,,
133.505725,81.497875,152.095075,,,
133.52295,81.638975,152.1113,,,
133.6105,81.64255,152.195225,,,
133.630825,81.67485,152.329025,,,
133.65205,81.716475,152.345725,,,
133.67185,81.734025,152.42155,,,
133.684775,81.75075,152.43815,,,
133.691675,81.7817,152.57555,,,
133.762175,81.81,152.710075,,,
133.7711,81.8352,152.893475,,,
133.779275,82.0359,152.904825,,,
133.785025,82.2002,152.919525,,,
133.7895,82.2236,152.987925,,,
133.87935,82.24155,152.99665,,,
133.888975,82.247625,153.001975,,,
133.9067,82.255,153.014025,,,
133.9459,82.26385,153.041425,,,
134.00955,82.271775,153.23165,,,
134.043825,82.29295,153.318125,,,
134.121325,82.307925,153.3479,,,
134.138225,82.330925,153.372075,,,
134.14835,82.354325,153.621475,,,
134.1577,82.3779,153.6389,,,
134.1873,82.418325,153.66,,,
134.250575,82.7276,153.682425,,,
134.2595,82.7357,153.684725,,,
134.27165,82.75055,153.694575,,,
134.31605,82.755675,153.6986,,,
134.32365,82.7795,153.705575,,,
134.33945,82.7977,153.753975,,,
134.3805,82.83355,153.78715,,,
134.40275,82.849625,153.804825,,,
134.442825,82.928625,153.83355,,,
134.4482,82.95145,154.135775,,,
134.487675,82.96015,154.190075,,,
134.5068,83.011925,154.210725,,,
134.5895,83.272425,154.279625,,,
134.6005,83.312,154.2914,,,
134.620675,83.3347,154.41705,,,
134.7191,83.345,154.54355,,,
134.7478,83.42525,154.600075,,,
134.82195,83.563425,154.642225,,,
134.86185,83.80565,154.66195,,,
134.887375,83.8078,154.6897,,,
134.90775,83.82745,154.699875,,,
134.954175,83.836075,154.725075,,,
134.9747,83.84585,154.8843,,,
134.99065,83.8555,154.89235,,,
135.01575,83.882925,154.9282,,,
135.048025,83.91245,155.252275,,,
135.079375,83.930975,155.38085,,,
135.119025,84.059825,155.4076,,,
135.244625,84.097475,155.4551,,,
135.2681,84.1107,155.489025,,,
135.284325,84.322125,155.52735,,,
135.3468,84.376575,155.631425,,,
135.376275,84.646225,155.642775,,,
135.43245,84.731925,155.695375,,,
135.5903,84.807325,155.8386,,,
135.6164,84.836075,155.93155,,,
135.65955,84.8427,156.01715,,,
135.686425,84.85885,156.47485,,,
135.721425,84.880725,156.557025,,,
135.78425,84.88965,156.604675,,,
135.836225,84.979475,156.7386,,,
135.853975,84.997225,156.846725,,,
135.8852,85.0142,156.924425,,,
135.891475,85.0421,156.938275,,,
135.921025,85.0736,156.9527,,,
135.926025,85.103575,156.9893,,,
135.934825,85.242675,157.008325,,,
135.940625,85.3137,157.076725,,,
135.99425,85.42735,157.37695,,,
136.0763,85.513675,157.476975,,,
136.091625,85.58835,157.548125,,,
136.100825,85.59725,157.6302,,,
136.117175,85.601875,157.69795,,,
136.188525,85.6184,157.7269,,,
136.19335,85.6372,157.7408,,,
136.19935,85.680775,157.8056,,,
136.208925,85.88155,157.9065,,,
136.21435,85.894475,158.0231,,,
136.233025,85.9275,158.058575,,,
136.24245,85.941825,158.09335,,,
136.3118,85.951075,158.13195,,,
136.336025,85.98565,158.141925,,,
136.36565,85.997425,158.1643,,,
136.427275,86.0142,158.176875,,,
136.462125,86.039375,158.1792,,,
136.47955,86.055625,158.1851,,,
136.492575,86.06605,158.189425,,,
136.5205,86.0985,158.192475,,,
136.53305,86.11365,158.2141,,,
136.5694,86.13945,158.2539,,,
136.62045,86.1898,158.27095,,,
136.7201,86.2275,158.316725,,,
136.835625,86.2459,158.324725,,,
136.87265,86.25775,158.3383,,,
136.91515,86.274975,158.370675,,,
136.940225,86.298975,158.423025,,,
136.95145,86.311925,158.45225,,,
136.962575,86.357775,158.475725,,,
137.0555,86.3817,158.6915,,,
137.0735,86.453525,158.754025,,,
137.09095,86.51115,158.810375,,,
137.099625,86.523725,158.825175,,,
137.1271,86.5389,158.831675,,,
137.157975,86.54535,158.850175,,,
137.2284,86.564125,158.88215,,,
137.24385,86.568725,158.90645,,,
137.279475,86.593975,158.9561,,,
137.385725,86.65045,158.9634,,,
137.4043,86.6653,159.1143,,,
137.412825,86.71415,159.189125,,,
137.422375,86.721575,159.254175,,,
137.44355,86.7375,159.2983,,,
137.479175,86.754125,159.307425,,,
137.5344,86.759375,159.323525,,,
137.5678,86.7735,159.426325,,,
137.589825,86.780275,159.4352,,,
137.60725,86.811975,159.4958,,,
137.660975,86.880025,159.72105,,,
137.7148,86.889125,159.735225,,,
137.7793,86.898175,159.75915,,,
137.8156,86.906325,159.7633,,,
137.827125,86.919975,159.768025,,,
137.837075,86.929175,159.775425,,,
137.8573,86.94495,159.79275,,,
137.86765,86.9939,159.804275,,,
137.8739,87.054125,159.818625,,,
137.8827,87.253525,159.846975,,,
137.90645,87.4174,159.9092,,,
137.9166,87.44975,159.930575,,,
137.935325,87.4625,159.9589,,,
137.95555,87.47005,160.059975,,,
138.00775,87.48015,160.13435,,,
138.024675,87.503925,160.345825,,,
138.037575,87.52635,160.456425,,,
138.056,87.534125,160.520275,,,
138.0721,87.5498,160.5533,,,
138.102075,87.5653,160.6351,,,
138.10315,87.57355,160.822,,,
138.135775,87.58095,160.967325,,,
138.144525,87.589,160.98785,,,
138.157825,87.597225,161.008525,,,
138.1748,87.604925,161.03465,,,
138.195475,87.61245,161.186175,,,
138.20055,87.619575,161.25645,,,
138.206625,87.625575,161.2824,,,
138.214875,87.632775,161.68265,,,
138.221075,87.64925,161.701575,,,
138.229525,87.666775,161.768675,,,
138.299575,87.67445,161.8469,,,
138.3558,87.692975,161.853025,,,
138.373625,87.713025,161.990875,,,
138.429125,87.725125,162.026075,,,
138.450725,87.785625,162.03205,,,
138.4767,87.81125,162.069975,,,
138.54415,87.827475,162.0859,,,
138.57505,87.834375,162.099975,,,
138.649425,87.843925,162.218075,,,
138.701525,87.872975,162.29685,,,
138.7305,87.89,162.324425,,,
138.7495,87.914975,162.353225,,,
138.781425,87.932825,162.363,,,
138.792925,87.94585,162.4551,,,
138.800625,87.9599,162.474225,,,
138.8088,88.09855,162.604175,,,
138.870725,88.10875,162.647575,,,
138.889625,88.117275,162.76675,,,
138.9694,88.123475,162.8704,,,
138.9837,88.1503,162.918775,,,
138.99195,88.15755,162.961875,,,
139.002475,88.166125,163.147725,,,
139.018875,88.173775,163.26815,,,
139.04415,88.19495,163.2956,,,
139.13285,88.20485,163.318475,,,
139.171275,88.220125,163.33215,,,
139.2928,88.263,163.43335,,,
139.30845,88.274975,163.440775,,,
139.33265,88.3608,163.706575,,,
139.34825,88.414375,163.75755,,,
139.372475,88.464525,163.915375,,,
139.397975,88.611825,163.93655,,,
139.40665,88.620025,163.9724,,,
139.42545,88.63885,163.98565,,,
139.444275,88.656075,164.00495,,,
139.4515,88.660925,164.029425,,,
139.4738,88.667625,164.070125,,,
139.4999,88.6743,164.220725,,,
139.562125,88.6864,164.349925,,,
139.58775,88.7,164.407025,,,
139.595875,88.7567,164.45035,,,
139.636575,88.77105,164.5934,,,
139.6754,88.78905,164.712,,,
139.71235,88.824825,164.805875,,,
139.744675,88.83245,164.8908,,,
139.788525,88.847025,165.07135,,,
139.79555,88.8601,165.099,,,
139.803125,88.887275,165.114475,,,
139.82565,88.894025,165.1303,,,
139.838825,88.90195,165.168475,,,
139.844975,88.9103,165.2931,,,
139.884675,88.9261,165.3165,,,
139.8945,88.93115,165.3638,,,
139.918575,89.01175,165.403725,,,
139.940475,89.029675,165.6459,,,
139.98045,89.03885,165.685725,,,
140.038275,89.073675,165.733475,,,
140.269975,89.1944,165.8462,,,
140.32595,89.36945,165.97735,,,
140.360475,89.3773,166.0456,,,
140.447675,89.417025,166.172125,,,
140.483625,89.429125,166.20195,,,
140.51125,89.4388,166.4009,,,
140.568625,89.44735,166.446525,,,
140.581925,89.466975,166.507225,,,
140.60495,89.498075,166.56695,,,
140.6208,89.552525,166.58075,,,
140.67055,89.56945,166.58895,,,
140.692625,89.638175,166.663325,,,
140.752025,89.654975,166.715825,,,
140.76005,89.661975,166.736725,,,
140.8199,89.668525,166.742925,,,
140.837325,89.684075,166.753825,,,
140.8516,89.693875,166.76205,,,
140.865225,89.701675,166.846675,,,
140.8748,89.7093,166.85325,,,
140.9015,89.7155,166.8662,,,
140.9313,89.731275,166.936775,,,
140.97095,89.744075,167.0974,,,
141.018225,89.7545,167.198825,,,
141.096425,89.7739,167.20975,,,
141.1493,89.79355,167.2401,,,
141.2235,89.823925,167.248925,,,
141.2583,89.8351,167.2522,,,
141.2646,89.84735,167.276375,,,
141.275325,89.90505,167.28315,,,
141.364475,89.931275,167.29655,,,
141.413675,89.939975,167.422875,,,
141.4233,89.99035,167.5806,,,
141.489425,89.998475,167.625175,,,
141.515725,90.050525,167.700675,,,
141.56165,90.056175,167.785175,,,
141.574125,90.0631,167.793425,,,
141.60245,90.092525,167.897875,,,
141.638825,90.113775,167.9029,,,
141.881275,90.133425,167.919925,,,
141.906625,90.144525,168.276575,,,
141.9215,90.225225,168.3393,,,
141.930875,90.424475,168.344775,,,
141.95065,90.479075,168.346825,,,
141.95955,90.528725,168.3659,,,
141.969125,90.5422,168.3755,,,
141.97475,90.5481,168.386375,,,
141.980575,90.558925,168.4833,,,
141.985525,90.56655,168.526,,,
141.991675,90.596925,168.53035,,,
142.001425,90.599725,168.535575,,,
142.00565,90.630675,168.539625,,,
142.00955,90.6675,168.5639,,,
142.0576,90.68575,168.591125,,,
142.07595,90.69065,168.592925,,,
142.081225,90.69495,168.594925,,,
142.1214,90.7131,168.6455,,,
142.137625,90.7268,168.68075,,,
142.1999,90.770725,168.75755,,,
142.240575,90.78,168.842925,,,
142.27085,90.805725,168.898575,,,
142.299225,90.82785,168.961875,,,
142.45425,90.837025,168.998875,,,
142.49535,90.8811,169.0021,,,
142.549425,90.9099,169.01445,,,
142.5629,91.0055,169.032425,,,
142.582775,91.045825,169.11235,,,
142.604225,91.17295,169.135325,,,
142.635725,91.2062,169.1527,,,
142.655275,91.2164,169.161775,,,
142.705125,91.231425,169.18045,,,
142.7305,91.24195,169.21235,,,
142.75855,91.2539,169.22255,,,
142.896075,91.29175,169.284975,,,
142.9405,91.304225,169.323475,,,
142.99005,91.316175,169.5519,,,
142.995075,91.343375,169.61405,,,
142.999375,91.36395,169.633175,,,
143.004325,91.3776,169.6374,,,
143.015275,91.39635,169.646925,,,
143.024375,91.404875,169.70595,,,
143.0505,91.444275,169.831275,,,
143.09475,91.466775,169.910025,,,
143.10815,91.4847,169.984275,,,
143.12495,91.49615,170.082775,,,
143.152675,91.506975,170.229625,,,
143.1974,91.524725,170.313625,,,
143.22135,91.5779,170.37675,,,
143.239425,91.848425,170.410125,,,
143.244525,91.859175,170.444675,,,
143.2697,91.935375,170.46175,,,
143.296125,91.94795,170.46505,,,
143.31245,91.9776,170.546975,,,
143.326275,92.02215,170.600525,,,
143.4312,92.0426,170.6354,,,
143.5309,92.125225,170.65335,,,
143.616825,92.151275,170.73645,,,
143.702475,92.172925,170.790525,,,
143.712025,92.185375,170.859,,,
143.730375,92.20365,170.892525,,,
143.747325,92.231125,170.902275,,,
143.7535,92.24495,170.9655,,,
143.759325,92.256825,170.991325,,,
143.81455,92.274925,171.0677,,,
143.8513,92.315875,171.107625,,,
143.887675,92.358075,171.110525,,,
143.9453,92.3652,171.14575,,,
143.959375,92.420325,171.17865,,,
143.99825,92.438325,171.22295,,,
144.015625,92.451875,171.341275,,,
144.02475,92.484725,171.3973,,,
144.052925,92.507125,171.4352,,,
144.129925,92.535575,171.48505,,,
144.306825,92.605275,171.503375,,,
144.353325,92.627475,171.53215,,,
144.371575,92.771175,171.569725,,,
144.4045,92.78765,171.6126,,,
144.41415,92.840875,171.62845,,,
144.4438,92.8574,171.6335,,,
144.450575,92.870475,171.668325,,,
144.477975,92.889475,171.689975,,,
144.509175,92.910775,171.70475,,,
144.52,92.94025,171.74595,,,
144.592275,92.944025,171.7629,,,
144.670875,93.011875,171.876325,,,
144.7529,93.04,172.009475,,,
144.7759,93.071225,172.0266,,,
144.807075,93.116975,172.119725,,,
144.847525,93.1537,172.200725,,,
144.89205,93.178425,172.2058,,,
144.9236,93.2599,172.210375,,,
144.941875,93.34545,172.2382,,,
144.98485,93.3474,172.264375,,,
145.03505,93.361,172.299,,,
145.1353,93.4065,172.417525,,,
145.17815,93.4285,172.437375,,,
145.247775,93.46795,172.5336,,,
145.3061,93.496675,172.562125,,,
145.32915,93.54165,172.626375,,,
145.336725,93.6845,172.63755,,,
145.344775,93.713675,172.645425,,,
145.3517,93.7375,172.66645,,,
145.3619,93.84775,172.6728,,,
145.36525,93.901675,172.70305,,,
145.369075,93.9603,172.708475,,,
145.376825,94.087225,172.8205,,,
145.382625,94.2192,172.851225,,,
145.387575,94.2736,172.91655,,,
145.402625,94.4756,172.9398,,,
145.465875,94.493975,172.954075,,,
145.6113,94.503975,173.033675,,,
145.6457,94.513125,173.08435,,,
145.693575,94.532,173.09585,,,
145.7129,94.558775,173.1013,,,
145.741925,94.567775,173.110775,,,
145.7771,94.577525,173.153625,,,
145.820025,94.60035,173.17485,,,
145.86125,94.612325,173.190475,,,
145.886575,94.62245,173.23245,,,
145.955625,94.6347,173.3802,,,
145.972375,94.646825,173.387025,,,
146.02335,94.667025,173.411325,,,
146.196325,94.69565,173.524,,,
146.229125,94.7057,173.5318,,,
146.283175,94.726425,173.5418,,,
146.3079,94.739025,173.55805,,,
146.3181,94.770475,173.69835,,,
146.331325,94.7937,173.7126,,,
146.371925,94.84865,173.7683,,,
146.3799,94.880225,173.80745,,,
146.430575,94.90415,173.881325,,,
146.470975,94.921825,173.890775,,,
146.499675,94.9615,173.9107,,,
146.5359,94.976325,173.915125,,,
146.6224,95.0769,173.92,,,
146.711875,95.1721,173.93035,,,
146.731475,95.23615,173.947,,,
146.7528,95.29305,173.976575,,,
146.775725,95.327475,174.053075,,,
146.797375,95.358675,174.058825,,,
146.832475,95.37955,174.085025,,,
146.8408,95.416525,174.0886,,,
146.847925,95.4322,174.2913,,,
146.8636,95.47,174.3132,,,
146.8764,95.48085,174.329575,,,
146.8845,95.513925,174.35395,,,
146.9179,95.517025,174.389925,,,
146.93955,95.5313,174.40975,,,
147.087475,95.53755,174.4729,,,
147.11515,95.552875,174.50555,,,
147.16575,95.557125,174.639,,,
147.177325,95.611675,174.686675,,,
147.190325,95.621425,174.847,,,
147.2336,95.63265,174.95515,,,
147.2556,95.6505,175.084575,,,
147.271275,95.671475,175.13685,,,
147.3451,95.678375,175.14005,,,
147.410925,95.69075,175.15295,,,
147.53315,95.7074,175.18185,,,
147.70325,95.774125,175.458175,,,
147.783275,95.8075,175.5174,,,
147.841775,95.811075,175.575325,,,
147.885925,95.826525,175.588675,,,
147.893725,95.861825,175.6115,,,
147.89965,95.87425,175.6173,,,
147.90655,95.909425,175.650075,,,
147.91185,95.915275,175.6663,,,
147.963725,95.92375,175.717075,,,
147.975725,95.9303,175.742725,,,
147.987475,95.9574,175.7617,,,
148.02805,95.9614,175.79665,,,
148.057275,95.97095,175.809375,,,
148.146925,95.99075,175.846325,,,
148.1843,96.044875,175.84795,,,
148.28135,96.0499,175.858025,,,
148.3759,96.097125,175.875325,,,
148.40755,96.105475,175.8819,,,
148.42895,96.147725,175.925325,,,
148.449125,96.190475,175.939425,,,
148.468975,96.28765,175.940975,,,
148.47525,96.324,176.11985,,,
148.48265,96.330625,176.12745,,,
148.493625,96.342125,176.14935,,,
148.50285,96.345775,176.271075,,,
148.5469,96.3636,176.2767,,,
148.60525,96.3676,176.291,,,
148.709825,96.403375,176.33565,,,
148.755775,96.408225,176.428225,,,
148.76885,96.422575,176.438575,,,
148.779,96.425025,176.448025,,,
148.788025,96.4289,176.474875,,,
148.812125,96.4336,176.575725,,,
148.821975,96.448375,176.6003,,,
148.887,96.457475,176.6036,,,
148.9011,96.49285,176.70935,,,
148.908,96.5316,176.76755,,,
148.91635,96.57135,176.7787,,,
148.972125,96.5893,176.781575,,,
149.02005,96.594125,176.79405,,,
149.038925,96.60065,176.80575,,,
149.0541,96.605525,176.858825,,,
149.0677,96.6237,176.892675,,,
149.134425,96.626975,176.924975,,,
149.18785,96.637875,176.960925,,,
149.199825,96.669175,176.98695,,,
149.21405,96.697325,177.07575,,,
149.283425,96.7422,177.09855,,,
149.335225,96.817475,177.1808,,,
149.424975,96.860575,177.233425,,,
149.562175,96.94285,177.2425,,,
149.573675,97.033975,177.28135,,,
149.60785,97.062975,177.330925,,,
149.6208,97.0717,177.363475,,,
149.630425,97.09235,177.376575,,,
149.64165,97.09855,177.385,,,
149.662825,97.1153,177.390825,,,
149.671925,97.130075,177.42535,,,
149.744525,97.16935,177.49415,,,
149.7858,97.188225,177.553625,,,
149.826675,97.210675,177.5882,,,
149.84895,97.216025,177.672225,,,
