SPK_SPKC02a (NA),SPK_SPKC05b (NA),SPK_SPKC06a (weak excitation),SPK_SPKC10a (short excitation),SPK_SPKC11a (no effect)
,,305.491375,,
,,305.730475,,
,,305.870275,,
,,306.72315,,
,,307.131225,,
,,307.666775,,
,,307.69495,,
,,307.702425,,
,,307.98815,,
,,308.252975,,
,,308.28465,,
,,308.587875,,
,,308.76595,,
,,308.77495,,
,,308.843425,,
,,309.058425,,
,,309.265775,,
,,309.32205,,
,,309.7187,,
,,309.981175,,
,,310.32755,,
,,310.412475,,
,,310.55515,,
,,311.9158,,
,,311.93855,,
,,312.020925,,
,,312.065825,,
,,312.37555,,
,,312.59245,,
,,312.619725,,
,,312.644375,,
,,312.67435,,
,,313.154625,,
,,313.3097,,
,,313.96525,,
,,314.15695,,
,,314.2915,,
,,314.678775,,
,,314.77525,,
,,314.908475,,
,,315.13175,,
,,315.202875,,
,,315.3985,,
,,315.540575,,
,,315.79945,,
,,316.0251,,
,,316.5181,,
,,316.60925,,
,,316.688775,,
,,316.8821,,
,,316.926575,,
,,317.0458,,
,,317.089575,,
,,317.14675,,
,,317.260875,,
,,317.296225,,
,,317.57015,,
,,317.606775,,
,,317.66025,,
,,317.79805,,
,,318.037725,,
,,318.3929,,
,,318.483925,,
,,318.8607,,
,,319.2556,,
,,319.838,,
,,320.181775,,
,,321.031425,,
,,321.10705,,
,,321.41625,,
,,321.49915,,
,,321.5432,,
,,321.7283,,
,,321.887975,,
,,321.89905,,
,,322.2805,,
,,322.4641,,
,,322.6016,,
,,322.8475,,
,,323.37285,,
,,323.428175,,
,,323.941875,,
,,323.944175,,
,,323.980575,,
,,324.52535,,
,,324.76555,,
,,324.842175,,
,,324.9787,,
,,325.01015,,
,,325.103325,,
,,325.112925,,
,,325.2442,,
,,325.453475,,
,,325.971975,,
,,326.1917,,
,,326.218725,,
,,326.29445,,
,,326.739275,,
,,327.301075,,
,,327.376175,,
,,327.750375,,
,,327.79025,,
,,328.070475,,
,,328.130275,,
,,328.19965,,
,,328.225225,,
,,328.249625,,
,,328.4009,,
,,328.41045,,
,,328.459475,,
,,328.629725,,
,,328.73965,,
,,328.863525,,
,,328.981325,,
,,329.02135,,
,,329.19715,,
,,329.302175,,
,,329.36665,,
,,329.514675,,
,,330.4379,,
,,331.13525,,
,,331.242075,,
,,331.633975,,
,,331.6471,,
,,331.705475,,
,,331.942275,,
,,332.295675,,
,,332.35915,,
,,333.05895,,
,,333.135675,,
,,333.3721,,
,,334.00755,,
,,334.665825,,
,,334.80835,,
,,334.8386,,
,,335.1892,,
,,335.405325,,
,,335.6273,,
,,335.6907,,
,,336.2482,,
,,336.394975,,
,,336.5484,,
,,336.5557,,
,,336.7407,,
,,336.7628,,
,,336.928675,,
,,337.390825,,
,,337.40025,,
,,337.53915,,
,,337.611975,,
,,337.777,,
,,337.910975,,
,,337.972325,,
,,338.1148,,
,,338.323725,,
,,338.526325,,
,,338.679,,
,,338.802325,,
,,339.065625,,
,,339.1953,,
,,339.38115,,
,,339.398175,,
,,339.66635,,
,,339.921575,,
,,340.230425,,
,,340.457875,,
,,340.768225,,
,,340.830125,,
,,340.88925,,
,,341.011075,,
,,341.194425,,
,,341.349925,,
,,341.390925,,
,,341.594025,,
,,341.8488,,
,,342.24985,,
