SPK_SPKC04a (excited),SPK_SPKC04b (excited),SPK_SPKC12a (excited)
19.8659,329.16835,310.1907
19.9065,329.23865,310.4031
19.933,329.592,310.47855
20.000625,329.852925,310.746975
20.02395,330.88425,311.092225
20.072125,331.0777,311.188375
20.1333,331.100075,311.658075
20.1604,331.255525,311.98675
20.16495,331.284525,312.7238
20.20135,331.479675,313.09395
20.235725,332.0294,313.3622
20.242025,332.573875,313.801675
20.2564,332.583,314.514825
20.278475,332.91505,314.666275
20.310675,333.04025,314.876175
20.337525,333.138625,315.01645
20.364325,334.353775,315.053
20.3902,334.379575,315.323575
20.395525,334.4386,315.359675
20.4163,334.69015,315.555675
20.424825,334.8115,315.780375
20.455225,335.110625,315.9322
20.481975,335.177425,316.2344
20.4968,335.427425,316.256275
20.51665,335.92815,316.28135
20.51925,336.12665,317.2883
20.53775,336.132175,318.32335
20.541125,336.2092,318.348525
20.577775,336.2781,318.61365
20.6078,336.56915,319.1513
20.640125,336.8144,319.33825
20.650525,336.848825,320.683875
20.6683,338.31505,320.83845
20.68195,338.57725,321.107075
20.692325,338.711875,321.1233
20.722075,338.8951,321.356975
20.727325,339.77625,321.399925
20.741625,340.9759,321.63215
20.768725,341.315225,321.82245
20.782775,341.3688,322.428575
20.807125,341.518675,322.4495
20.8287,341.6168,322.709
20.8523,342.148925,322.7156
20.86815,342.15735,322.81155
20.877125,342.305725,323.282575
20.89615,342.4546,323.333475
20.919525,342.52165,324.19575
20.932475,342.66945,324.228175
20.940575,342.6999,324.263725
20.9631,342.828175,325.731525
21.031225,342.86295,326.33925
21.06665,342.9635,327.0567
21.092575,343.9676,327.461525
21.108975,344.733675,327.537125
21.134025,345.230025,327.777725
21.17075,346.1643,328.410375
21.174575,346.992475,328.72105
21.1899,347.39745,328.723775
21.207125,347.47385,329.480525
21.2411,347.8712,329.764525
21.263425,348.87895,330.283375
21.2833,349.1199,330.680925
21.286125,349.161225,330.91015
21.309625,349.421775,331.294075
21.3355,349.87405,331.301075
21.39055,350.6689,331.4742
21.418175,351.193825,332.243425
21.45365,351.258175,332.25325
21.470675,351.7844,332.398025
21.483275,352.26975,332.64675
21.4946,352.315875,332.6519
21.533975,352.3558,332.708275
21.55495,353.736175,332.970875
21.5694,353.871875,332.9756
21.59835,354.4408,332.988375
21.616275,354.528775,333.28825
21.625425,354.7317,333.919
21.6635,354.802925,334.2487
21.673375,354.826725,334.903075
21.707025,355.058625,335.179625
21.728425,355.0612,335.553725
21.7525,355.068975,335.86525
21.7853,355.367075,336.328225
21.800325,355.589175,336.336875
21.816,355.680275,336.932275
21.86375,355.8392,337.1254
21.88195,355.8986,337.2569
21.898975,356.122825,337.279075
21.924875,356.3219,337.32045
21.93415,356.448425,338.166175
21.944225,356.763425,338.181075
21.986475,356.83665,338.485075
22.0016,357.774675,338.81905
22.029325,358.279725,338.8274
22.0322,358.729925,339.1055
22.064675,359.00575,339.117675
22.0821,359.2888,339.139475
22.098025,359.46495,339.46845
22.14205,359.4847,340.4296
22.1508,359.5101,340.760425
22.16035,359.696575,341.181875
22.20405,359.9321,341.955275
22.2484,360.0573,342.244425
22.25585,360.53815,342.5391
22.26745,360.874525,342.775225
22.30565,362.631,342.998275
22.319775,362.706725,344.227525
22.33885,362.923625,344.327175
22.34955,362.9991,345.00475
22.374275,363.398575,345.3152
22.3893,363.601025,345.913875
22.4144,363.60465,346.038225
22.436375,363.6063,346.8641
22.468775,363.7029,346.891875
22.54465,363.73815,347.6025
22.556175,363.7648,347.764425
22.573025,364.05995,348.706425
22.6081,364.08325,350.3879
22.6273,364.478325,350.6645
22.64875,365.275925,351.097675
22.666,365.595775,353.24175
22.6769,365.83705,353.346725
22.69575,366.449275,353.39505
22.708925,366.656975,353.434725
22.7234,367.042175,353.4934
22.7663,367.22495,354.05115
22.78185,367.349825,354.1189
22.817725,367.5861,354.5533
22.911825,367.658425,354.892775
22.96635,368.207425,355.1687
22.9849,368.332375,355.77485
23.056275,368.687475,356.229125
23.066325,369.233675,356.449325
23.06835,369.325125,356.55075
23.107075,370.20295,356.716525
23.1312,370.641525,357.029
23.1485,370.64845,357.06605
23.1949,370.9012,358.0446
23.211075,370.917925,358.3257
23.24045,371.4613,358.89225
23.2545,371.952675,359.439875
23.284625,372.145675,359.9188
23.317075,372.154625,361.82685
23.3289,372.513325,362.147375
23.336875,372.548625,362.24325
23.4236,373.401025,363.1652
23.456975,373.5829,363.501175
23.4702,373.65035,363.5116
23.490425,374.29595,364.1556
23.51805,374.3709,364.17095
23.539725,374.73015,364.20355
23.568825,376.008475,364.48045
23.57975,376.96825,364.53905
23.5858,377.16505,365.20275
23.611675,377.393975,365.44
23.619225,379.76605,365.6763
23.64365,379.814575,365.923725
23.6719,380.06195,365.959675
23.68615,380.071725,366.398625
23.6889,380.313225,366.643275
23.694025,380.335075,366.8435
23.7002,380.53685,366.893375
23.722075,380.5599,366.9229
23.73485,380.901975,367.0157
23.7415,380.998525,367.410825
23.758875,381.22475,367.4188
23.7801,381.31115,367.695575
23.801575,381.3223,367.7032
23.826875,381.344875,367.832
23.8846,381.48245,368.05185
23.914875,381.5001,369.01655
23.93285,381.5036,369.302
23.9493,381.73815,369.338925
23.961925,381.74605,369.3702
23.98395,381.7533,369.589275
24.003075,381.78315,369.6047
24.036825,381.8305,370.1594
24.053975,381.8725,371.0441
24.066825,381.99145,371.05295
24.09775,382.15395,371.49045
24.124125,382.257225,371.50555
24.12645,382.307875,371.7299
24.151675,382.579825,371.993
24.164975,382.60125,372.5644
24.1817,382.648775,372.57555
24.19505,382.8737,372.644
24.204275,382.9796,373.487975
24.214,383.1122,373.829725
24.225425,383.210175,373.839
24.241525,383.2135,373.844025
24.273775,383.259025,374.659625
24.277575,383.303175,374.847275
24.295725,383.458425,374.859
24.3026,383.584275,374.94545
24.31945,383.634675,374.986225
24.3276,383.6759,375.23185
24.346175,383.836675,375.244725
24.367975,383.886625,375.44165
24.378425,383.978225,375.45855
24.4916,384.055625,375.829375
24.5227,384.13885,376.452375
24.569775,384.6368,377.073825
24.575875,384.8128,377.163125
24.6042,384.95705,377.45465
24.6158,385.179075,377.604
24.6358,385.2912,378.032175
24.651675,385.560725,378.1683
24.66025,385.5941,378.5263
24.681275,386.2139,378.95115
24.7151,386.60255,379.38185
24.726625,387.3105,380.502025
24.748275,387.76005,380.535925
24.7926,388.00215,380.83265
24.8202,388.0578,380.8859
24.8494,388.5533,380.892925
24.86025,390.0593,380.9023
24.8936,390.40055,380.91305
24.916425,390.6361,380.924225
24.9234,390.7435,380.9788
24.95965,390.87025,381.190525
24.975,392.0737,381.19615
24.980975,392.09075,381.2424
24.990725,392.79635,381.600275
25.008425,392.81155,381.9195
25.010725,393.0094,382.3842
25.03475,393.0106,382.388
25.061825,393.178125,382.686725
25.0717,393.286825,382.96075
25.073925,393.35905,383.1771
25.138475,393.597775,383.392525
25.154875,393.6654,383.43165
25.165625,393.915175,383.598
25.181225,394.166025,383.7408
25.20575,394.630075,383.87195
25.2156,394.689,384.12365
25.246375,394.997375,384.12885
25.265975,395.02655,384.7291
25.281275,395.04295,384.735375
25.3035,395.15885,384.9839
25.346925,395.321775,385.3817
25.359075,395.602375,385.649025
25.367025,395.90395,385.665675
25.423325,395.9215,386.276125
25.429525,396.01455,386.290625
25.450275,396.0589,386.591775
25.45535,396.38915,387.0498
25.5614,396.530075,387.418325
25.600925,396.584375,387.706525
25.62055,397.862025,388.098825
25.643775,398.042975,388.7055
25.673525,398.103525,389.7026
25.69305,398.168125,390.568975
25.738075,398.557275,390.598825
25.7498,398.63755,390.81735
25.75735,398.879075,390.99165
25.827575,399.077525,391.237975
25.8375,399.49965,391.42005
25.869825,399.586975,391.752125
25.9274,399.897,392.08595
25.92935,400.07,392.248175
25.96665,400.09565,393.29535
25.9931,400.85265,393.305625
26.018175,401.075525,393.3221
26.032725,401.170825,393.330425
26.065325,401.48295,393.481975
26.068975,401.5812,393.491225
26.09915,402.26805,393.7223
26.122225,402.555,393.74685
26.153375,402.6747,393.926525
26.227775,402.80975,393.95145
26.232525,402.89305,394.16525
26.27,402.984725,394.19865
26.30115,403.11655,394.501
26.32045,403.129025,394.508675
26.324725,403.17555,394.88565
26.38545,403.485,395.5392
26.398425,403.94385,395.569125
26.431725,404.342175,395.785675
26.45565,405.004,395.789975
26.46,405.3797,395.857875
26.48665,405.4766,395.993175
26.498475,405.52215,397.41225
26.54095,405.65635,397.944275
26.571025,405.856925,398.491425
26.6327,406.662575,400.139075
26.691,406.66725,401.2737
26.719325,407.034625,401.631675
26.730825,407.439775,401.64725
26.758075,407.541275,402.103525
26.768625,408.02175,402.459325
26.7908,408.116975,402.7384
26.832175,408.28155,402.744975
26.912175,408.74685,402.948375
26.923725,409.4194,403.677625
27.026325,409.452425,403.9375
27.09235,409.535,404.239025
27.11285,409.62595,405.75485
27.1482,410.047825,405.8518
27.1593,410.05285,409.799725
27.1621,410.14655,409.833325
27.220075,410.169825,409.857825
27.233825,410.22275,410.06225
27.312025,410.3011,410.245475
27.320975,410.676025,410.258375
27.4151,410.94935,410.391425
27.42475,411.101475,410.544
27.47235,411.135325,410.7802
27.489175,411.29255,410.858575
27.49725,411.340225,411.030525
27.528975,411.462675,411.2258
27.542875,411.57765,411.745275
27.605275,411.6813,412.510875
27.61315,411.6843,412.893975
27.623025,411.7614,414.086775
27.6328,411.79985,414.901625
27.665,412.189575,415.208975
27.67985,412.281375,415.2214
27.6841,412.73315,415.40235
27.688225,412.847225,415.6395
27.72415,413.27565,415.6495
27.74135,413.3352,416.388125
27.752775,413.361675,416.66315
27.7697,413.434625,416.66815
27.80225,413.902475,416.674525
27.84195,413.9393,416.90775
27.937825,414.522675,418.305725
27.946025,415.443275,418.3175
28.003925,415.5657,418.3974
28.03395,415.59215,418.787475
28.068575,415.6022,418.8098
28.1311,415.7663,419.1165
28.140175,415.806975,419.441
28.17215,415.825,419.620475
28.205225,415.95415,420.2456
28.279875,416.086375,421.1553
28.299575,416.237075,421.39535
28.30145,416.335575,421.7137
28.3248,416.74125,421.721125
28.3833,416.879575,421.725375
28.433225,417.240625,421.7378
28.4428,417.578325,422.363375
28.474275,417.6578,422.71465
28.4961,418.14525,423.4509
28.50405,418.25495,423.4754
28.545475,418.27135,423.809125
28.555675,418.3406,423.841675
28.607975,418.423925,424.4942
28.6445,419.040325,424.917525
28.709325,419.546325,425.394775
28.712425,419.795475,425.45055
28.737725,420.038975,425.723625
28.781575,420.429025,425.737975
28.817825,421.6314,425.863775
28.84705,422.00025,426.6548
28.871525,422.076475,426.6582
28.88295,422.084175,426.666125
28.90075,422.095925,427.8306
28.911325,422.88605,427.857625
28.93825,423.079275,428.1727
28.95765,423.1421,428.2126
29.0145,423.371175,428.3925
29.141675,423.652525,429.126475
29.181775,423.877025,429.9806
29.227775,424.19375,430.4131
29.2475,424.452475,430.646225
29.278175,424.55095,430.927725
29.30575,424.68445,431.00675
29.30975,424.705675,431.5879
29.324425,424.8706,432.27765
29.33835,424.9777,433.212425
29.366925,425.219675,433.3062
29.382825,425.282,433.56315
29.40985,425.343225,433.568575
29.4283,425.364975,433.745075
29.48305,425.589925,434.14105
29.5069,425.682025,434.146
29.5347,425.77865,434.9556
29.551925,425.91205,435.682225
29.571,426.017475,435.85385
29.67625,426.1813,435.933525
29.708475,426.548825,436.25465
29.738775,426.730275,436.642675
29.761,426.78925,436.66095
29.77845,427.002775,436.7921
29.8064,427.304175,438.3611
29.82915,427.399375,438.69565
29.880675,427.58915,439.205225
29.883475,427.5913,439.256675
29.923025,427.632475,439.367175
29.951025,427.882075,440.5945
29.9713,428.0086,440.93525
29.9814,428.4121,441.034025
29.9949,428.4894,441.17385
30.029975,428.492275,441.2296
30.04505,428.971525,441.244975
30.0715,430.07405,441.364675
30.1016,430.079,441.526175
30.1316,430.084375,441.559
30.19535,430.2317,441.597875
30.22535,430.329275,441.6324
30.28365,430.52015,441.81135
30.31095,431.1061,441.829325
30.412025,431.44515,441.953625
30.4266,431.4557,442.141125
30.4537,432.132225,442.14735
30.489,432.152975,442.15255
30.4982,432.1892,442.1792
30.6553,432.730775,442.4133
30.679125,432.7804,442.5081
30.68315,432.9239,442.868525
30.74495,432.96305,442.88765
30.8156,433.355675,443.0486
30.8275,433.48075,443.5485
30.9253,433.706625,443.753525
30.983225,433.966975,444.106425
31.032475,434.03165,444.75705
31.1234,434.214375,445.692775
31.13835,434.2524,446.042275
31.18075,434.257875,446.0703
31.204525,434.603175,446.701625
31.239225,434.64615,446.885825
31.2456,434.680425,446.950175
31.287775,434.747525,448.202775
31.2925,434.849575,448.206625
31.342925,435.0269,448.2459
31.352975,435.6092,448.291
31.360325,435.744675,448.76585
31.3745,436.001225,448.772425
31.38155,436.65205,449.09645
31.4422,436.7137,449.10315
31.485475,436.812,449.149625
31.49765,436.883425,449.49355
31.53565,436.902625,449.6051
31.558825,437.494075,449.8642
31.61765,438.505925,449.866725
31.625425,439.0339,449.875
31.674675,439.10235,450.17075
31.693075,439.31475,450.177025
31.717775,439.3413,450.745625
31.74315,439.7655,451.419175
31.7629,439.93705,451.515025
31.7921,440.846475,451.5447
31.808625,441.34585,451.80095
31.816375,442.52045,453.189725
31.84,442.5879,453.5369
31.916625,442.613325,454.491675
31.939325,443.216725,454.513575
31.95185,443.3135,455.496225
31.9761,443.52945,455.69555
32.0315,443.600025,457.1821
32.065225,443.649525,458.17175
32.09705,443.659825,458.700325
32.129425,443.90695,458.772275
32.136725,444.272625,458.8079
32.17,444.876325,459.153225
32.177625,444.93265,459.2577
32.1853,444.961525,459.28475
32.1945,445.015375,459.29985
32.21585,445.02915,460.213975
32.3119,445.050925,460.217475
32.398875,445.096975,460.221675
32.4548,445.436075,460.57405
32.503925,445.554475,461.0204
32.513675,445.60545,462.1058
32.54335,445.740625,462.1157
32.57655,445.8066,462.385875
32.597175,445.817875,462.618025
32.604875,446.154375,462.6457
32.62655,446.205325,463.09505
32.64435,446.349275,463.59225
32.6546,446.583475,463.99705
32.698675,446.975775,464.060825
32.73435,447.007175,464.32065
32.809675,447.12955,464.717475
32.854025,447.2531,464.85725
32.870925,447.3126,464.91825
32.91715,447.537225,464.997675
32.92465,447.601375,465.20935
32.97295,448.515,465.219
33.029275,448.67795,465.2794
33.049725,448.838175,465.331825
33.085075,448.913075,465.81365
33.092575,449.035375,465.905725
33.11585,449.0494,466.250025
33.1344,449.070675,466.289925
33.1527,449.0747,466.44375
33.165975,449.2911,466.5969
33.1869,449.330075,466.779725
33.222525,449.4577,466.91615
33.24695,449.66665,466.949325
33.258575,449.756425,467.392125
33.267975,449.8688,467.476475
33.27185,449.958475,467.809525
33.35175,450.1057,468.860975
33.393925,450.15975,469.442775
33.410625,450.16835,469.44665
33.447325,451.015675,469.697325
33.48935,451.049525,470.122025
33.51125,451.289175,470.797325
33.5466,451.336675,471.576825
33.56425,451.833725,471.84475
33.61295,452.2218,473.7281
33.68105,452.2525,473.7946
33.715275,452.25445,474.72805
33.76705,452.272075,475.36455
33.7698,452.351725,475.9368
33.8044,452.368025,475.94135
33.815525,452.439875,476.514275
33.870825,452.474425,476.7811
33.914925,452.640975,477.080425
33.956325,452.9944,477.5938
34.003775,453.1387,477.956725
34.0214,453.213825,478.026825
34.03425,453.392375,480.333725
34.08145,453.74385,480.516025
34.09995,453.755825,483.02205
34.103525,454.150875,483.126675
34.130825,454.322475,483.16815
34.150575,454.945475,483.35345
34.195175,454.9492,483.393125
34.217875,455.264425,483.419125
34.243225,455.30685,483.548575
34.276575,455.368625,483.73935
34.282225,455.49335,483.74645
34.292325,455.55015,483.837225
34.309975,455.6556,483.853875
34.34195,455.805875,483.911225
34.3814,455.81475,483.96815
34.4755,455.89795,484.2212
34.51765,456.17125,484.232075
34.5298,456.247975,484.430025
34.543975,456.6979,484.477375
34.55025,456.709425,484.55475
34.589475,457.090275,484.642525
34.618275,457.10785,484.659225
34.65205,457.140625,484.817325
34.67295,457.3452,485.736575
34.6836,457.38885,485.780725
34.709725,457.39325,485.8562
34.728725,457.685075,485.89795
34.7377,457.8473,485.9161
34.749625,457.9133,485.928475
34.752075,458.054725,485.97975
34.775625,458.0683,486.339875
34.820475,458.10355,486.401625
34.8429,458.4937,486.916675
34.85975,458.53605,487.317625
34.897475,458.561075,487.329025
34.8993,458.563025,487.508875
35.02995,458.574575,487.53565
35.047175,458.5965,487.539425
35.098425,458.69875,487.7534
35.10205,458.858425,488.063525
35.210875,458.897,488.400425
35.217825,458.902525,488.40915
35.25735,459.3717,488.72175
35.33405,459.40025,488.9397
35.37285,459.536125,489.188025
35.378575,459.58285,489.197775
35.399525,459.58495,489.2445
35.457475,460.10145,489.374975
35.478,460.15955,489.5823
35.54325,460.18245,489.72165
35.578475,460.2652,489.970675
35.592675,460.304575,490.201425
35.6034,460.307425,491.625175
35.62345,460.32655,492.249125
35.627875,460.368475,492.69145
35.642175,460.410725,493.23055
35.658825,460.4211,493.2554
35.667175,460.4589,493.274775
35.6751,460.6571,493.280775
35.6894,460.78165,493.299125
35.716725,460.995925,494.02735
35.751225,461.13555,494.588425
35.7677,461.16505,494.658375
35.806975,461.32885,494.70265
35.829075,461.366875,494.961325
35.84725,461.66875,495.164875
35.890925,461.67705,495.50365
