SPK_SPKC03a (late inhi),SPK_SPKC11a (inhi)
521.200575,
521.21905,
521.232825,
521.247575,
521.26345,
521.28235,
521.301725,
521.3771,
521.4081,
521.4194,
521.43415,
521.455675,
521.47465,
521.5216,
521.542275,
521.565175,
521.5894,
521.6209,
521.635325,
521.646625,
521.657725,
521.67125,
521.682025,
521.697175,
521.713025,
521.7286,
521.743575,
521.75585,
521.7697,
521.784125,
521.8209,
521.832425,
521.846225,
521.861825,
521.873525,
521.89335,
521.91015,
521.92355,
521.940725,
521.956175,
521.96695,
521.979825,
522.00105,
522.031175,
522.051775,
522.061875,
522.071075,
522.091975,
522.106575,
522.118975,
522.13545,
522.1486,
522.182375,
522.19595,
522.2149,
522.23345,
522.264575,
522.32235,
522.35145,
522.3836,
522.408525,
522.431025,
522.449925,
522.467375,
522.48895,
522.51915,
522.6341,
522.6686,
522.69155,
522.711975,
522.758075,
522.781875,
522.798975,
522.81075,
522.826275,
522.847925,
522.863825,
522.879275,
522.897025,
522.907975,
522.9355,
522.969975,
522.990325,
523.020875,
523.05585,
523.0678,
523.1031,
523.1306,
523.1586,
523.1764,
523.196225,
523.226725,
523.240325,
523.2637,
523.280325,
523.3107,
523.325575,
523.343325,
523.353925,
523.381,
523.432825,
523.4514,
523.494625,
523.535475,
523.5623,
523.57965,
523.59415,
523.619225,
523.6814,
523.72485,
523.756875,
523.773225,
523.80335,
523.827075,
523.86115,
523.877575,
523.894525,
523.92605,
523.955,
524.013475,
524.082925,
524.15565,
524.18115,
524.201575,
524.2079,
524.227525,
524.24545,
524.2585,
524.276725,
524.292075,
524.32105,
524.34,
524.370275,
524.3952,
524.4128,
524.437225,
524.4524,
524.468275,
524.488325,
524.5211,
524.53925,
524.6222,
524.65535,
524.684275,
524.7641,
524.795875,
524.817875,
524.83925,
524.865575,
524.89295,
524.913675,
524.95985,
525.081225,
525.1019,
525.17335,
525.1957,
525.2314,
525.27835,
525.361825,
525.403125,
525.544975,
525.67915,
525.698525,
525.725525,
525.7383,
525.760275,
525.7892,
525.810025,
525.838125,
525.91175,
525.99935,
526.04925,
526.07905,
526.134025,
526.1593,
526.219525,
526.268375,
526.35135,
526.422425,
526.56295,
526.6118,
526.68895,
526.761275,
526.820975,
526.902175,
526.972675,
527.05235,
527.082975,
527.13165,
527.29895,
527.408525,
527.454275,
527.5176,
527.625,
527.856725,
527.86315,
527.87435,
527.886225,
527.892,
527.903575,
527.912675,
527.923475,
527.93465,
527.9634,
527.988325,
528.025425,
528.0454,
528.0889,
528.112525,
528.129025,
528.1494,
528.1683,
528.1945,
528.2268,
528.2798,
528.32715,
528.3854,
528.425625,
528.5054,
528.580525,
528.6076,
528.6376,
528.689625,
528.905825,
528.957675,
529.05405,
529.18025,
529.19455,
529.20525,
529.21875,
529.227375,
529.234675,
529.2449,
529.2581,
529.3091,
529.430675,
529.473725,
529.5094,
529.5357,
529.587425,
529.642275,
529.731875,
529.9077,
529.935975,
529.96175,
529.984675,
530.01595,
530.043675,
530.06955,
530.224325,
530.258425,
530.34125,
530.3951,
530.4616,
530.489775,
530.505675,
530.52875,
530.5833,
530.631225,
530.679275,
530.83855,
530.860625,
530.8766,
530.888325,
530.902575,
530.9151,
530.92325,
530.9354,
530.94735,
530.960225,
530.976725,
530.992125,
531.0096,
531.0279,
531.051025,
531.072925,
531.082075,
531.121575,
531.149025,
531.25385,
531.30045,
531.343325,
531.35725,
531.3804,
531.4301,
531.46335,
531.49825,
531.556725,
531.606175,
531.6664,
531.713875,
531.766575,
531.794625,
531.81115,
531.822375,
531.826575,
531.843025,
531.8523,
531.869575,
531.876725,
531.8879,
531.9004,
531.9126,
531.92225,
531.935025,
531.94895,
531.957275,
531.9713,
531.98425,
531.994225,
532.005675,
532.02945,
532.043175,
532.054875,
532.0639,
532.077925,
532.0832,
532.1041,
532.117475,
532.142625,
532.177225,
532.22995,
532.257975,
532.284,
532.30915,
532.3366,
532.364675,
532.464475,
532.4988,
532.52355,
532.548525,
532.7269,
532.74575,
532.7646,
532.7865,
532.805275,
532.820075,
532.83725,
532.855875,
532.874175,
532.895825,
532.9565,
532.975825,
533.0163,
533.079025,
533.1445,
533.179125,
533.208575,
533.222825,
533.24775,
533.2765,
533.332725,
533.389625,
533.441675,
533.481425,
533.55615,
533.616125,
533.6463,
533.6905,
533.712575,
533.7359,
533.7549,
533.77685,
533.8145,
533.827875,
533.8511,
533.874825,
533.893175,
533.91505,
533.957475,
533.974375,
534.0087,
534.0668,
534.117125,
534.231,
534.275875,
534.341375,
534.385725,
534.452075,
534.48175,
534.538475,
534.816075,
534.840675,
534.872725,
534.9066,
534.95265,
535.02675,
535.22075,
535.40135,
535.42,
535.434975,
535.44745,
535.4605,
535.4669,
535.481175,
535.493425,
535.511,
535.52545,
535.545925,
535.5693,
535.587875,
535.6127,
535.633675,
535.656125,
535.678925,
535.7039,
535.720175,
535.738575,
535.759875,
535.793825,
535.810275,
535.834825,
535.883375,
535.92165,
535.960325,
536.05005,
536.098825,
536.13635,
536.17945,
536.21765,
536.245625,
536.287175,
536.3118,
536.339475,
536.365275,
536.386825,
536.443475,
536.47255,
536.50295,
536.5628,
536.619025,
536.66175,
536.7014,
536.77585,
536.8738,
536.9499,
537.03295,
537.062725,
537.0889,
537.19215,
537.22115,
537.2461,
537.257475,
537.273925,
537.29065,
537.30045,
537.316575,
537.341425,
537.36045,
537.3837,
537.4091,
537.431475,
537.4547,
537.470375,
537.48635,
537.50635,
537.52345,
537.5409,
537.565125,
537.590725,
537.658375,
537.704075,
537.7427,
537.7681,
537.803875,
537.83285,
537.8599,
537.890425,
537.92315,
537.94745,
537.9722,
538.04795,
538.1533,
538.2055,
538.262725,
538.331625,
538.36045,
538.386175,
538.5188,
538.55465,
538.617175,
538.663225,
538.758075,
538.799825,
538.8324,
538.859125,
538.8936,
538.925125,
539.01295,
539.048175,
539.180775,
539.3208,
539.337575,
539.371325,
539.410625,
539.453675,
539.496625,
539.5174,
539.588275,
539.79515,
539.837725,
539.85255,
539.861125,
539.86955,
539.88275,
539.89135,
539.898575,
539.9114,
539.922725,
539.9401,
539.95515,
539.9716,
539.9861,
