SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC13a
,,,,892.606775
,,,,892.6359
,,,,892.658475
,,,,892.693
,,,,892.736325
,,,,892.770825
,,,,892.8031
,,,,892.856975
,,,,892.91065
,,,,892.999675
,,,,893.03925
,,,,893.09085
,,,,893.192475
,,,,893.26855
,,,,893.44175
,,,,893.5571
,,,,893.6124
,,,,893.66445
,,,,893.6875
,,,,893.753575
,,,,893.784375
,,,,893.87515
,,,,893.90925
,,,,893.9509
,,,,894.04355
,,,,894.13815
,,,,894.2169
,,,,894.280975
,,,,894.36515
,,,,894.3973
,,,,894.4855
,,,,894.52345
,,,,894.56765
,,,,894.646025
,,,,894.73065
,,,,894.790825
,,,,894.816225
,,,,894.902275
,,,,894.94095
,,,,895.047
,,,,895.11215
,,,,895.198025
,,,,895.269475
,,,,895.341075
,,,,895.3793
,,,,895.44435
,,,,895.4724
,,,,895.519225
,,,,895.585175
,,,,895.6785
,,,,895.843675
,,,,895.985575
,,,,896.03525
,,,,896.077475
,,,,896.13855
,,,,896.187425
,,,,896.263825
,,,,896.326675
,,,,896.4771
,,,,896.54865
,,,,896.610225
,,,,896.711075
,,,,896.834025
,,,,896.884875
,,,,896.9056
,,,,896.9532
,,,,896.9811
,,,,897.0517
,,,,897.101125
,,,,897.1415
,,,,897.2275
,,,,897.329725
,,,,897.4935
,,,,897.621575
,,,,897.7671
,,,,897.91595
,,,,897.99885
,,,,898.0507
,,,,898.122775
,,,,898.2065
,,,,898.27485
,,,,898.31185
,,,,898.34625
,,,,898.3807
,,,,898.476225
,,,,898.74075
,,,,899.03655
,,,,899.186425
,,,,899.30475
,,,,899.386875
,,,,899.441475
,,,,899.543525
,,,,899.66175
,,,,899.773975
,,,,899.87105
,,,,900.136125
,,,,900.298325
,,,,900.4594
,,,,900.519525
,,,,900.5651
,,,,900.62965
,,,,900.667825
,,,,900.771475
,,,,900.804375
,,,,900.8296
,,,,900.85285
,,,,900.872575
,,,,900.897475
,,,,900.923875
,,,,900.94995
,,,,900.979675
,,,,901.009325
,,,,901.021475
,,,,901.0472
,,,,901.0665
,,,,901.075525
,,,,901.180075
,,,,901.213225
,,,,901.25505
,,,,901.286975
,,,,901.3486
,,,,901.389875
,,,,901.414725
,,,,901.4869
,,,,901.539975
,,,,901.6332
,,,,901.667975
,,,,901.6934
,,,,901.719725
,,,,901.734125
,,,,901.755875
,,,,901.8325
,,,,901.863975
,,,,901.8817
,,,,901.926825
,,,,901.9619
,,,,901.998625
,,,,902.037975
,,,,902.112
,,,,902.157
,,,,902.2206
,,,,902.247675
,,,,902.308
,,,,902.366975
,,,,902.406875
,,,,902.468225
,,,,902.51635
,,,,902.6509
,,,,902.7724
,,,,902.865875
,,,,902.89795
,,,,902.966075
,,,,903.002975
,,,,903.048075
,,,,903.077275
,,,,903.113275
,,,,903.197675
,,,,903.305475
,,,,903.357325
,,,,903.389225
,,,,903.432875
,,,,903.47545
,,,,903.52385
,,,,903.5873
,,,,903.638525
,,,,903.8876
,,,,903.987025
,,,,904.0539
,,,,904.095375
,,,,904.15065
,,,,904.190575
,,,,904.25985
,,,,904.314475
,,,,904.359075
,,,,904.411875
,,,,904.441925
,,,,904.482375
,,,,904.507
,,,,904.5625
,,,,904.589625
,,,,904.643725
,,,,904.674925
,,,,904.718225
,,,,904.78225
,,,,904.797925
,,,,904.84795
,,,,904.877725
,,,,904.91745
,,,,904.949825
,,,,904.9805
,,,,905.04515
,,,,905.103125
,,,,905.184075
,,,,905.258475
,,,,905.342425
,,,,905.56195
,,,,905.63465
,,,,905.66715
,,,,905.7117
,,,,905.74245
,,,,905.77475
,,,,905.81045
,,,,905.857
,,,,905.901
,,,,905.956125
,,,,905.991325
,,,,906.051075
,,,,906.082175
,,,,906.1612
,,,,906.226975
,,,,906.266925
,,,,906.3162
,,,,906.361725
,,,,906.403625
,,,,906.4382
,,,,906.488775
,,,,906.521375
,,,,906.54795
,,,,906.648375
,,,,906.6792
,,,,906.704575
,,,,906.7587
,,,,906.7946
,,,,906.824
,,,,906.855725
,,,,906.910375
,,,,906.92725
,,,,906.98295
,,,,907.0524
,,,,907.239925
,,,,907.330325
,,,,907.726525
,,,,907.8681
,,,,907.9807
,,,,908.019325
,,,,908.246225
,,,,908.59185
,,,,908.711825
,,,,908.772475
,,,,908.83345
,,,,908.8612
,,,,908.971075
,,,,909.080475
,,,,909.297325
,,,,909.370225
,,,,909.45955
,,,,909.540875
,,,,909.5975
,,,,909.646525
,,,,909.760175
,,,,909.790575
,,,,909.894975
,,,,909.9969
,,,,910.052075
,,,,910.39545
,,,,910.5062
,,,,910.548325
,,,,910.60425
,,,,910.6487
,,,,910.707375
,,,,910.99555
,,,,911.1418
,,,,911.258725
,,,,911.295275
,,,,911.33695
,,,,911.41475
,,,,911.438175
,,,,911.491575
,,,,911.553
,,,,911.6052
,,,,911.658225
,,,,911.72105
,,,,911.881025
,,,,912.04165
,,,,912.15785
,,,,912.36105
,,,,912.450325
,,,,912.5742
,,,,912.633425
,,,,912.6532
,,,,912.72875
,,,,912.804125
,,,,912.8539
,,,,912.952575
,,,,913.01465
,,,,913.051475
,,,,913.09685
,,,,913.146
,,,,913.178525
,,,,913.221475
,,,,913.26765
,,,,913.317075
,,,,913.358425
,,,,913.407275
,,,,913.61525
,,,,914.171725
,,,,914.2789
,,,,914.46565
,,,,914.803325
,,,,914.8539
,,,,914.88585
,,,,914.9434
,,,,915.00235
,,,,915.05225
,,,,915.100425
,,,,915.151175
,,,,915.186575
,,,,915.22005
,,,,915.2763
,,,,915.309125
,,,,915.33765
,,,,915.3741
,,,,915.4128
,,,,915.44305
,,,,915.4627
,,,,915.524875
,,,,915.572925
,,,,915.611325
,,,,915.644575
,,,,915.66265
,,,,915.6959
,,,,915.807825
,,,,915.84445
,,,,915.95895
,,,,916.07045
,,,,916.181925
,,,,916.30385
,,,,916.559675
,,,,916.6948
,,,,916.777625
,,,,916.8249
,,,,916.8867
,,,,916.96465
,,,,917.493525
,,,,917.6831
,,,,917.7624
,,,,917.817625
,,,,917.9004
,,,,918.01325
,,,,918.238775
,,,,918.3866
,,,,918.44115
,,,,918.477625
,,,,918.5526
,,,,918.6081
,,,,918.644525
,,,,918.68505
,,,,918.7297
,,,,918.77745
,,,,918.84125
,,,,918.872425
,,,,918.921125
,,,,918.981675
,,,,919.443875
,,,,919.559175
,,,,919.650925
,,,,919.728725
,,,,920.007975
