SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC10a,SPK_SPKC11a
165.927125,,53.6809,72.653475
165.987425,,53.696425,72.7568
166.1578,,53.716525,72.79075
166.551225,,53.72905,72.80435
167.12345,,53.74125,72.967725
167.671625,,53.75425,73.06925
167.770225,,53.763225,73.10925
167.815125,,53.776025,73.1627
167.93975,,53.78815,73.24175
167.9857,,53.802675,73.2879
168.348775,,53.812875,73.3594
168.536,,53.823025,73.5054
168.65975,,53.836675,73.576675
169.1354,,53.846875,73.742825
169.272925,,53.85425,73.757275
169.63315,,53.867725,73.85575
169.68905,,53.877775,74.066
169.821325,,53.88695,74.080475
169.856925,,53.9015,74.60485
169.885625,,53.912475,74.611475
170.0637,,53.923075,74.879575
170.246925,,53.940075,74.89315
170.294625,,53.952875,74.9311
170.62465,,53.966675,75.235925
170.86765,,53.974875,75.25835
171.10025,,53.985375,75.436075
171.29865,,53.999625,75.44955
171.368275,,54.01445,75.514875
171.399125,,54.03435,75.526975
171.716275,,54.049575,75.5607
171.839425,,54.069575,75.66415
172.146525,,54.08925,75.8218
172.2853,,54.110825,76.18795
172.456075,,54.12215,76.41425
172.6664,,54.15175,76.61635
172.9154,,54.174725,76.6293
173.084425,,54.18885,76.73485
173.202025,,54.21125,77.114325
173.676,,54.2233,77.120925
173.838925,,54.235675,77.147175
173.855875,,54.250525,77.297425
173.87785,,54.258975,77.34175
173.999375,,54.269925,77.48065
174.10195,,54.283525,77.672175
174.226075,,54.2996,77.69915
175.12205,,54.309175,77.817375
175.364475,,54.31455,77.83575
176.097275,,54.324225,77.88385
176.24645,,54.337525,78.05875
176.468925,,54.34375,78.21635
176.50955,,54.349875,78.4463
176.772975,,54.3549,78.497075
177.1401,,54.36125,78.535675
177.300675,,54.375725,78.625025
177.41195,,54.381725,78.72905
177.446075,,54.403525,78.79755
177.63275,,54.42045,78.876025
177.765325,,54.43385,78.9276
177.79775,,54.441525,79.0566
178.0171,,54.4535,79.34325
178.45645,,54.4661,79.360525
178.824275,,54.478625,79.554975
180.120125,,54.48715,79.5877
180.223525,,54.495125,79.809975
180.486275,,54.505975,79.97315
180.815625,,54.518875,80.3027
181.167075,,54.53065,80.311575
181.197525,,54.559,80.507375
,,54.576625,81.0062
,,54.588325,81.176725
,,54.599475,81.3135
,,54.612525,81.474975
,,54.6258,81.607375
,,54.6374,81.720275
,,54.647475,81.7941
,,54.65495,81.8402
,,54.66435,81.910525
,,54.670275,81.96355
,,54.67705,82.163425
,,54.682475,82.7203
,,54.68415,82.7372
,,54.690475,82.802075
,,54.7013,82.94015
,,54.708525,83.126
,,54.724975,83.392775
,,54.737375,83.462325
,,54.7467,83.600525
,,54.754475,83.6789
,,54.765025,83.764475
,,54.772075,83.82065
,,54.784425,83.83955
,,54.7952,84.09155
,,54.81175,84.121125
,,54.825125,84.16025
,,54.835125,84.742025
,,54.847125,84.9395
,,54.8575,85.045875
,,54.8779,85.143875
,,54.8885,85.20215
,,54.900525,85.4307
,,54.913975,85.480975
,,54.927575,85.54215
,,54.942275,85.69575
,,54.96555,85.8587
,,54.97535,85.89245
,,54.98545,85.975925
,,54.995375,86.104375
,,55.0024,86.4072
,,55.008875,86.6897
,,55.0171,86.83575
,,55.024725,86.9609
,,55.0315,87.290725
,,55.039875,87.32245
,,55.046275,87.36385
,,55.0533,87.54725
,,55.06045,87.99435
,,55.0695,88.001425
,,55.07475,88.07245
,,55.084075,88.536625
,,55.092575,89.03975
,,55.0998,89.290225
,,55.112,89.54915
,,55.118775,89.566825
,,55.133225,89.60335
,,55.1487,89.736625
,,55.161,89.826275
,,55.1764,89.966425
,,55.190125,90.1343
,,55.207775,90.457525
,,55.220675,90.67155
,,55.244625,90.753775
,,55.2546,90.841875
,,55.26525,90.99975
,,55.271625,91.040125
,,55.281225,91.198125
,,55.291475,91.3214
,,55.302475,91.498575
,,55.313475,91.522125
,,55.324825,91.621975
,,55.33565,92.0871
,,55.3472,92.11665
,,55.3607,92.22785
,,55.3702,92.246725
,,55.381325,92.264275
,,55.3892,92.308775
,,55.4019,92.461325
,,55.4187,92.545925
,,55.42795,92.61165
,,55.4413,92.628975
,,55.4529,92.82045
,,55.462075,92.848125
,,55.4745,92.9316
,,55.4834,92.961025
,,55.4914,93.017675
,,55.5014,93.08155
,,55.5111,93.129725
,,55.5219,93.29755
,,55.533325,93.5982
,,55.545775,93.623925
,,55.554225,93.7217
,,55.569825,93.7501
,,55.57735,93.835275
,,55.588925,93.84975
,,55.6006,94.0559
,,55.612825,94.138375
,,55.62,94.313025
,,55.6323,94.377975
,,55.651325,94.487125
,,55.66975,94.656775
,,55.684375,95.035575
,,55.69775,95.05955
,,55.707425,95.12285
,,55.7234,95.311825
,,55.73775,95.39755
,,55.757175,95.57105
,,55.771275,96.049
,,55.7838,96.064025
,,55.793075,96.212925
,,55.808725,96.24955
,,55.837,96.341725
,,55.85425,96.930075
,,55.868725,97.23265
,,55.887225,97.266925
,,55.9047,97.342225
,,55.91795,97.997525
,,55.940475,98.0654
,,55.971775,98.17125
,,55.99215,98.33265
,,56.0037,98.596325
,,56.0166,98.624675
,,56.03045,98.736175
,,56.039575,98.7608
,,56.05375,98.846275
,,56.0761,98.8654
,,56.088075,98.87295
,,56.096875,98.891275
,,56.110125,99.02195
,,56.12055,99.085275
,,56.1313,99.09815
,,56.147975,99.310325
,,56.161425,99.45035
,,56.18025,99.71245
,,56.203625,99.83675
,,56.2238,99.89095
,,56.236425,99.9046
,,56.248275,99.917625
,,56.2601,100.012875
,,56.2795,100.1531
,,56.288175,100.196525
,,56.3032,100.20665
