SPK_SPKC01a (no effect),SPK_SPKC05a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC09a (no effect),SPK_SPKC12a (excited),SPK_SPKC13a (excited)
,,257.820975,537.501975,,446.359725
,,257.85435,537.52855,,446.38725
,,257.871375,537.549025,,446.409875
,,257.894925,537.6177,,446.431625
,,257.910575,537.6206,,446.44845
,,257.9204,537.629875,,446.4658
,,257.931625,537.6393,,446.50825
,,257.94735,537.63995,,446.5265
,,257.959,537.6558,,446.5489
,,257.97495,537.678775,,446.572
,,257.984775,537.68465,,446.601575
,,257.9945,537.75465,,446.62085
,,258.005475,537.761425,,446.637375
,,258.014975,537.792275,,446.68755
,,258.0212,537.821375,,446.703975
,,258.03035,537.830875,,446.731025
,,258.0365,537.9034,,446.74955
,,258.044125,537.925625,,446.769625
,,258.050025,537.94915,,446.8987
,,258.055275,538.09605,,446.940825
,,258.06575,538.1,,446.958075
,,258.081325,538.1229,,446.974825
,,258.08855,538.174925,,446.990075
,,258.10055,538.213725,,447.1973
,,258.11595,538.235125,,447.2427
,,258.139075,538.239525,,447.289375
,,258.1472,538.2488,,447.315175
,,258.155,538.26045,,447.32795
,,258.1613,538.278825,,447.35005
,,258.1659,538.306725,,447.3663
,,258.174725,538.30795,,447.379475
,,258.184025,538.314725,,447.392575
,,258.190925,538.324925,,447.421325
,,258.1977,538.34125,,447.44125
,,258.20595,538.352525,,447.4649
,,258.2096,538.38695,,447.494475
,,258.21675,538.414775,,447.50455
,,258.222025,538.44295,,447.515375
,,258.229,538.459975,,447.5267
,,258.237475,538.47145,,447.541975
,,258.25205,538.482975,,447.555425
,,258.26425,538.500275,,447.569825
,,258.270625,538.625775,,447.587475
,,258.293125,538.644625,,447.59665
,,258.30105,538.659675,,447.610925
,,258.306175,538.671875,,447.6366
,,258.315825,538.718225,,447.671525
,,258.3231,538.724625,,447.686925
,,258.33455,538.7318,,447.7152
,,258.3461,538.747275,,447.745325
,,258.363725,538.8331,,447.76835
,,258.3728,538.8611,,447.782275
,,258.380475,538.89655,,447.819625
,,258.39045,538.906425,,447.840875
,,258.397925,538.92985,,447.8731
,,258.406525,538.974,,447.921675
,,258.423125,539.044725,,447.967775
,,258.432025,539.124,,448.0113
,,258.441125,539.160925,,448.066025
,,258.4546,539.18405,,448.094825
,,258.464175,539.293325,,448.12085
,,258.47355,539.297375,,448.1813
,,258.481325,539.36795,,448.25235
,,258.4884,539.38905,,448.410025
,,258.496125,539.413725,,448.4571
,,258.503775,539.492975,,448.48385
,,258.50985,539.50195,,448.504075
,,258.515475,539.5444,,448.520775
,,258.527125,539.57475,,448.532425
,,258.5351,539.598025,,448.534025
,,258.542725,539.607975,,448.549925
,,258.550275,539.616875,,448.562025
,,258.5592,539.669925,,448.574775
,,258.568825,539.72275,,448.5763
,,258.576425,539.7512,,448.5956
,,258.5908,539.7591,,448.6163
,,258.599725,539.792675,,448.62935
,,258.61205,539.795575,,448.6532
,,258.625225,539.8245,,448.670575
,,258.636475,539.8505,,448.68835
,,258.648175,539.89355,,448.712675
,,258.657375,539.961225,,448.79255
,,258.6688,539.973875,,448.80715
,,258.6758,540.03455,,448.820775
,,258.684725,540.106325,,448.842475
,,258.691075,540.125075,,448.8846
,,258.698775,540.147225,,448.980425
,,258.706225,540.24085,,449.017475
,,258.714825,540.24995,,449.256625
,,258.723925,540.28235,,449.282175
,,258.734325,540.328425,,449.30055
,,258.742375,540.348725,,449.317575
,,258.7517,540.39005,,449.35175
,,258.7636,540.47245,,449.592475
,,258.76975,540.53265,,449.60565
,,258.77975,540.5533,,449.62075
,,258.7899,540.57985,,449.6331
,,258.812775,540.6712,,449.64815
,,258.82625,540.717275,,449.68905
,,258.850625,540.758775,,449.770325
,,258.8757,540.7894,,449.797825
,,258.89475,540.8172,,449.814925
,,258.91515,540.826675,,449.84165
,,258.924175,540.882925,,449.849975
,,258.939625,540.887075,,449.86355
,,258.9622,540.8956,,449.881225
,,258.979175,540.9251,,449.893075
,,258.995025,540.9458,,449.90825
,,259.02,540.956425,,449.932975
,,259.03395,540.96875,,449.9425
,,259.05455,541.0391,,449.95595
,,259.07495,541.05625,,449.9815
,,259.1041,541.076125,,449.992575
,,259.1382,541.178025,,450.02055
,,259.161675,541.2847,,450.03715
,,259.194625,541.34215,,450.074275
,,259.2123,541.3686,,450.08425
,,259.245025,541.5305,,450.10035
,,259.2608,541.55465,,450.111475
,,259.273175,541.595825,,450.12275
,,259.283075,541.6222,,450.1354
,,259.3033,541.62705,,450.145175
,,259.3177,541.643325,,450.162025
,,259.327775,541.673575,,450.171925
,,259.344925,541.735,,450.1852
,,259.355,541.75175,,450.243675
,,259.3687,541.774775,,450.2865
,,259.38645,541.789375,,450.500775
,,259.411275,541.819,,450.546125
,,259.4443,541.82095,,450.58855
,,259.4592,541.9021,,450.64235
,,259.482325,541.911825,,450.817775
,,259.501975,541.922,,450.853375
,,259.51655,541.9639,,450.894825
,,259.5338,542.057875,,450.9391
,,259.55145,542.098225,,450.96765
,,259.572275,542.126025,,450.977175
,,259.585125,542.1518,,450.996525
,,259.6057,542.176925,,451.015425
,,259.633675,542.205825,,451.191625
,,259.657575,542.220125,,451.26815
,,259.675475,542.227225,,451.292425
,,259.7045,542.247975,,451.307725
,,259.734075,542.249475,,451.375025
,,259.7571,542.27995,,451.401975
,,259.79855,542.3002,,451.4224
,,259.81695,542.3383,,451.44055
,,259.844225,542.433325,,451.4537
,,259.86395,542.45625,,451.47525
,,259.882425,542.540375,,451.49675
,,259.894375,542.568475,,451.512075
,,259.91695,542.579775,,451.545675
,,259.9545,542.586525,,451.571325
,,259.979725,542.70725,,451.6042
,,259.9918,542.746175,,451.6726
,,260.008525,542.7795,,451.712575
,,260.021,542.823575,,451.757875
,,260.0401,542.87315,,451.82335
,,260.0605,542.9068,,451.864525
,,260.1048,542.921925,,451.880725
,,260.132875,542.942425,,451.896375
,,260.1538,542.983175,,451.9109
,,260.16955,543.0365,,451.92985
,,260.17585,543.04205,,451.945875
,,260.19375,543.0547,,451.9635
,,260.21675,543.15955,,451.99825
,,260.239375,543.2399,,452.04325
,,260.25585,543.26575,,452.058425
,,260.2812,543.277425,,452.071325
,,260.301025,543.284,,452.08145
,,260.3246,543.29095,,452.094
,,260.349425,543.300875,,452.110775
,,260.377175,543.307325,,452.136675
,,260.3907,543.313925,,452.1433
,,260.4088,543.320225,,452.154525
,,260.43455,543.32145,,452.17135
,,260.45805,543.33255,,452.189125
,,260.484925,543.3377,,452.200675
,,260.497625,543.350225,,452.2147
,,260.522,543.35125,,452.2262
,,260.5461,543.36375,,452.244825
,,260.58085,543.3718,,452.269325
,,260.603425,543.373975,,452.28515
,,260.623225,543.376925,,452.33245
,,260.650425,543.385525,,452.3514
,,260.671125,543.46885,,452.389075
,,260.699325,543.544675,,452.4067
,,260.7134,543.639975,,452.43455
,,260.731125,543.6996,,452.44105
,,260.74565,543.7658,,452.448125
,,260.7577,543.795975,,452.46285
,,260.7707,543.807875,,452.474425
,,260.783575,543.843025,,452.50395
,,260.806175,543.8537,,452.5083
,,260.832225,543.873675,,452.530075
,,260.84655,543.886625,,452.561325
,,260.876025,543.9022,,452.575675
,,260.89395,543.9277,,452.58895
,,260.911625,543.950675,,452.61575
,,260.925875,544.0096,,452.62925
,,260.942675,544.04125,,452.64225
,,260.954825,544.0577,,452.6533
,,260.970475,544.0715,,452.675775
,,260.992375,544.092625,,452.6928
,,261.01135,544.134225,,452.75645
,,261.058175,544.1485,,452.7905
,,261.07215,544.157325,,452.880625
,,261.08665,544.1628,,452.89225
,,261.0952,544.274025,,452.901025
,,261.10825,544.27825,,452.9159
,,261.116725,544.3051,,452.928225
,,261.129225,544.329775,,452.941575
,,261.14125,544.3988,,452.957775
,,261.14995,544.4175,,452.988675
,,261.1593,544.483475,,453.00555
,,261.1743,544.504675,,453.029375
,,261.1878,544.52245,,453.04545
,,261.197,544.576025,,453.0642
,,261.205225,544.63465,,453.09395
,,261.212525,544.653875,,453.109275
,,261.220425,544.6701,,453.123975
,,261.2301,544.682075,,453.136775
,,261.238475,544.69815,,453.253675
,,261.250275,544.724475,,453.2694
,,261.26085,544.762,,453.285975
,,261.26975,544.78475,,453.29875
,,261.277825,544.8056,,453.315625
,,261.29365,544.819125,,453.330325
,,261.3022,544.9121,,453.34725
,,261.312325,544.963725,,453.383725
,,261.320525,544.9826,,453.397225
,,261.327025,545.083925,,453.400325
,,261.33245,545.0983,,453.413425
,,261.3441,545.115225,,453.42715
,,261.3531,545.14025,,453.441875
,,261.36625,545.1519,,453.456575
,,261.3727,545.191875,,453.474475
,,261.3816,545.19545,,453.4948
,,261.388675,545.216775,,453.5065
,,261.404925,545.250175,,453.521575
,,261.414,545.267875,,453.5681
,,261.424475,545.2951,,453.63765
,,261.4365,545.30805,,453.69275
,,261.453075,545.315725,,453.7078
,,261.463975,545.352125,,453.7366
,,261.472,545.442275,,453.8297
,,261.484375,545.48565,,453.884075
,,261.49515,545.532975,,453.913
,,261.508875,545.58655,,453.9565
,,261.5229,545.624825,,453.971925
,,261.53265,545.642475,,453.9994
,,261.548125,545.69775,,454.016675
,,261.57615,545.707,,454.036375
,,261.588875,545.76455,,454.05575
,,261.606275,545.795625,,454.071275
,,261.63275,545.8116,,454.238475
,,261.64425,545.835875,,454.284425
,,261.651325,545.89,,454.309675
,,261.66975,545.945125,,454.32655
,,261.698075,545.9826,,454.3444
,,261.721075,546.0063,,454.36255
,,261.738075,546.018,,454.39755
,,261.750275,546.072375,,454.4332
,,261.773725,546.096075,,454.4501
,,261.815675,546.109775,,454.52925
,,261.84725,546.13955,,454.544675
,,261.86305,546.14425,,454.63275
,,261.8727,546.160275,,454.64755
,,261.8846,546.193375,,454.661275
,,261.896475,546.22755,,454.673975
,,261.925625,546.299575,,454.685725
,,261.932725,546.326925,,454.69835
,,261.938425,546.387525,,454.712375
,,261.9452,546.4268,,454.7332
,,261.9532,546.47125,,454.755025
,,261.962875,546.522025,,454.78625
,,261.970975,546.534975,,454.875
,,261.97705,546.554175,,454.89995
,,261.98735,546.581275,,454.936625
,,261.9944,546.64145,,455.104825
,,262.002325,546.6594,,455.1251
,,262.013525,546.669775,,455.152975
,,262.0228,546.6887,,455.167725
,,262.03225,546.7044,,455.18395
,,262.043725,546.720075,,455.206625
,,262.0551,546.73915,,455.352775
,,262.07345,546.7778,,455.4114
,,262.089375,546.897375,,455.432325
,,262.1017,546.9207,,455.45625
,,262.132075,546.93325,,455.46845
,,262.14895,547.025775,,455.480375
,,262.17615,547.045,,455.499325
,,262.19815,547.0518,,455.525625
,,262.216,547.0735,,455.620425
,,262.24035,547.088275,,455.719075
,,262.26275,547.10705,,455.74545
,,262.287275,547.148675,,455.78235
,,262.30675,547.171075,,455.8117
,,262.334675,547.2057,,455.8307
,,262.362425,547.23055,,455.848325
,,262.387625,547.269875,,455.86475
,,262.406775,547.29695,,455.9035
,,262.425625,547.306375,,455.914925
,,262.44515,547.32125,,455.934675
,,262.456825,547.35235,,456.048025
,,262.476075,547.4119,,456.11565
,,262.501125,547.43605,,456.1488
,,262.53065,547.442725,,456.166
,,262.5432,547.456875,,456.182875
,,262.5569,547.476975,,456.201075
,,262.57505,547.4854,,456.217775
,,262.591875,547.527425,,456.23315
,,262.6171,547.546375,,456.25695
,,262.6465,547.563025,,456.29715
,,262.663225,547.566475,,456.3177
,,262.6775,547.5858,,456.352775
,,262.723625,547.60475,,456.36895
,,262.7362,547.634475,,456.40415
,,262.7634,547.64215,,456.430575
,,262.771575,547.6444,,456.445175
,,262.78465,547.649975,,456.473725
,,262.791575,547.6598,,456.48765
,,262.798425,547.690825,,456.502775
,,262.808125,547.753525,,456.516425
,,262.813525,547.778675,,456.541675
,,262.8219,547.792025,,456.567725
,,262.829875,547.80015,,456.63555
,,262.8404,547.874825,,456.6624
,,262.8552,547.8944,,456.68535
,,262.8627,547.90185,,456.803975
,,262.8886,547.9137,,456.829125
,,262.8966,547.94875,,456.852425
,,262.907125,547.982425,,456.8933
,,262.920125,548.003525,,456.91915
,,262.92795,548.014725,,456.92995
,,262.9439,548.02385,,456.952825
,,262.9524,548.045125,,456.986275
,,262.965125,548.0522,,457.01235
,,262.980225,548.1058,,457.021275
,,262.9904,548.108725,,457.0421
,,262.998575,548.13185,,457.061
,,263.0094,548.155475,,457.0769
,,263.01685,548.21675,,457.08975
,,263.0268,548.239075,,457.103175
,,263.0319,548.2606,,457.12
,,263.042625,548.268825,,457.138275
,,263.055,548.27435,,457.154725
,,263.0631,548.279725,,457.169725
,,263.0889,548.32095,,457.185125
,,263.100125,548.345675,,457.199325
,,263.111825,548.38145,,457.234375
,,263.1228,548.391425,,457.2544
,,263.132375,548.409975,,457.269675
,,263.14175,548.41755,,457.309275
,,263.153075,548.423125,,457.336475
,,263.17285,548.438175,,457.37305
,,263.1887,548.4626,,457.38965
,,263.203725,548.46495,,457.4131
,,263.2415,548.47365,,457.455525
,,263.261775,548.490975,,457.503025
,,263.279025,548.542125,,457.5237
,,263.293775,548.5827,,457.565825
,,263.306625,548.6102,,457.580675
,,263.328925,548.642325,,457.5951
,,263.3424,548.69195,,457.605875
,,263.35385,548.73295,,457.619075
,,263.369575,548.74785,,457.6311
,,263.38475,548.774025,,457.644375
,,263.4001,548.782175,,457.657275
,,263.414175,548.83795,,457.68195
,,263.4265,548.877075,,457.6953
,,263.4422,548.8887,,457.718025
,,263.456475,548.912225,,457.73245
,,263.470225,549.00785,,457.742325
,,263.496875,549.03615,,457.7502
,,263.512875,549.069325,,457.76765
,,263.5321,549.08195,,457.791675
,,263.551775,549.161425,,457.802
,,263.570675,549.193825,,457.81195
,,263.5854,549.223675,,457.827525
,,263.6076,549.234025,,457.840675
,,263.6286,549.331075,,457.852325
,,263.6483,549.3868,,457.892625
,,263.66555,549.411975,,457.928825
,,263.681075,549.4418,,457.95265
,,263.701575,549.498475,,457.96935
,,263.728725,549.5381,,457.986075
,,263.75945,549.65145,,458.002925
,,263.784575,549.686825,,458.012775
,,263.797225,549.741325,,458.030525
,,263.81195,549.7682,,458.0442
,,263.829525,549.81725,,458.055725
,,263.856625,549.8542,,458.1075
,,263.878775,549.887,,458.129925
,,263.933,549.90445,,458.14465
,,263.9496,549.910075,,458.23445
,,263.980525,549.947575,,458.246925
,,263.997375,549.9661,,458.27775
,,264.01365,549.9897,,458.31105
,,264.024625,550.0441,,458.318175
,,264.049575,550.07515,,458.3288
,,264.060475,550.08115,,458.33915
,,264.082975,550.1435,,458.38075
,,264.113725,550.161775,,458.3933
,,264.1629,550.17505,,458.406975
,,264.20415,550.19845,,458.4434
,,264.228325,550.2632,,458.4583
,,264.258975,550.27865,,458.468625
,,264.271425,550.315975,,458.481425
,,264.29085,550.3467,,458.4933
,,264.3089,550.3881,,458.5273
,,264.327025,550.4429,,458.5383
,,264.34905,550.49045,,458.549175
,,264.3748,550.5263,,458.617
,,264.38275,550.5584,,458.653675
,,264.40325,550.598925,,458.68155
,,264.41705,550.6446,,458.684625
,,264.437275,550.66415,,458.69785
,,264.4538,550.6858,,458.745475
,,264.4663,550.747375,,458.759075
,,264.47515,550.8502,,458.77205
,,264.484075,550.8641,,458.79195
,,264.4983,550.888,,458.81245
,,264.521675,550.92895,,458.824725
,,264.5338,550.9434,,458.839525
,,264.552,551.038875,,458.85725
,,264.566725,551.080025,,458.8748
,,264.579925,551.08405,,458.8934
,,264.593825,551.087175,,458.924475
,,264.61635,551.10685,,458.93725
,,264.634475,551.117875,,458.950975
,,264.653425,551.1607,,458.972075
,,264.674475,551.17895,,458.9895
,,264.683775,551.200125,,459.017075
,,264.70235,551.23305,,459.078775
,,264.714925,551.258,,459.09235
,,264.726925,551.275275,,459.11915
,,264.7349,551.2903,,459.132
,,264.7437,551.308925,,459.150025
,,264.759125,551.321425,,459.160525
,,264.772775,551.342575,,459.18055
,,264.799975,551.352825,,459.199025
,,264.81785,551.366425,,459.21045
,,264.8295,551.3796,,459.225125
,,264.84245,551.412125,,459.2374
,,264.859875,551.45425,,459.28475
,,264.883925,551.47885,,459.30965
,,264.9225,551.510475,,459.33205
,,264.9485,551.540975,,459.383775
,,264.969725,551.5507,,459.41005
,,264.983875,551.558875,,459.42945
,,265.013975,551.5669,,459.51675
,,265.0454,551.5857,,459.530675
,,265.0573,551.59845,,459.552025
,,265.086925,551.62765,,459.59015
,,265.10505,551.682525,,459.611575
,,265.1207,551.71265,,459.6511
,,265.163275,551.748525,,459.6644
,,265.18255,551.785875,,459.684625
,,265.2005,551.83425,,459.701125
,,265.2239,551.844125,,459.738925
,,265.233525,551.8681,,459.7849
,,265.23825,551.937475,,459.797225
,,265.243175,551.952925,,459.81035
,,265.25145,551.957575,,459.82125
,,265.256225,552.019075,,459.8322
,,265.26205,552.031975,,459.84715
,,265.272025,552.0655,,459.86245
,,265.278525,552.076575,,459.893675
,,265.287525,552.0877,,459.923775
,,265.29955,552.1031,,459.943625
,,265.313725,552.117125,,459.96065
,,265.3202,552.1453,,459.98825
,,265.32395,552.1599,,460.0115
,,265.325675,552.1845,,460.026075
,,265.335,552.206775,,460.0527
,,265.3417,552.22085,,460.072425
,,265.3584,552.235125,,460.10525
,,265.36575,552.2557,,460.190175
,,265.372375,552.261775,,460.21185
,,265.38185,552.302625,,460.230575
,,265.38765,552.3338,,460.24475
,,265.394725,552.36795,,460.257075
,,265.401975,552.397025,,460.290425
,,265.415275,552.4302,,460.309825
,,265.423975,552.4828,,460.32745
,,265.430425,552.4925,,460.345675
,,265.432575,552.503375,,460.3727
,,265.438475,552.534625,,460.3924
,,265.4475,552.549675,,460.4285
,,265.456725,552.551,,460.450325
,,265.4616,552.56465,,460.49865
,,265.47155,552.60365,,460.5199
,,265.4784,552.649425,,460.6062
,,265.488325,552.6904,,460.6188
,,265.49345,552.705775,,460.6359
,,265.5015,552.739525,,460.7387
,,265.515625,552.7526,,460.75205
,,265.525675,552.7685,,460.795425
,,265.5356,552.8002,,460.810425
,,265.54285,552.8159,,460.8357
,,265.5503,552.83055,,460.854925
,,265.561175,552.8395,,460.890675
,,265.56915,552.86225,,460.91005
,,265.585725,552.8674,,460.921625
,,265.595775,552.942275,,460.941625
,,265.60615,552.951375,,460.999075
,,265.61845,552.9788,,461.05795
,,265.630175,552.990825,,461.171225
,,265.653175,553.0141,,461.18835
,,265.66535,553.058075,,461.209925
,,265.6734,553.086275,,461.225175
,,265.68875,553.153225,,461.376975
,,265.7072,553.2997,,461.3935
,,265.716425,553.35645,,461.409625
,,265.72985,553.41855,,461.42725
,,265.744075,553.449275,,461.44475
,,265.758775,553.488225,,461.4502
,,265.780975,553.5119,,461.483
,,265.795175,553.513175,,461.602325
,,265.80385,553.523225,,461.61675
,,265.8123,553.562275,,461.631425
,,265.82495,553.576625,,461.64555
,,265.83635,553.59605,,461.656875
,,265.842475,553.62345,,461.670075
,,265.8516,553.783975,,461.702275
,,265.8581,553.814625,,461.8328
