SPK_SPKC09a (no response),SPK_SPKC10a (inhi),SPK_SPKC13b (inhi),SPK_SPKC14a (no response),SPK_SPKC15a (inhi)
137.3311,138.4865,137.00145,112.819325,141.8609
137.42295,138.515275,137.081825,112.845175,141.87955
137.516125,138.530175,137.10665,112.873875,141.890675
137.540325,138.539025,137.152775,112.886475,141.901375
137.634875,138.543825,137.174275,112.904575,142.00385
137.654425,138.634475,137.1876,112.918375,142.043775
137.79485,138.699475,137.2092,112.93815,142.0591
137.805725,138.8331,137.2146,112.986225,142.074275
137.86355,138.9445,137.2336,113.012475,142.138125
137.93475,138.997075,137.2748,113.032575,142.16535
138.0022,139.005775,137.307525,113.04175,142.1923
138.0674,139.0244,137.37465,113.05905,142.26345
138.123025,139.028225,137.5356,113.097925,142.434075
138.1242,139.107975,137.634725,113.130275,142.47275
138.174325,139.18255,137.6843,113.135025,142.490425
138.2217,139.3601,137.762725,113.15965,142.500775
138.276175,139.4662,137.857075,113.1882,142.518275
138.32335,139.485725,137.909425,113.210775,142.53225
138.32765,139.526125,137.9192,113.230525,142.546875
138.461225,139.540125,138.10205,113.246675,142.561425
138.51115,139.552025,138.194725,113.25605,142.567925
138.548625,139.617525,138.225275,113.286725,142.580875
138.564625,139.725675,138.2598,113.311275,142.59385
138.646825,139.7615,138.299175,113.331875,142.6164
138.683425,140.0172,138.3326,113.3382,142.627275
138.71605,140.10685,138.367775,113.342125,142.632725
138.7944,140.231375,138.453925,113.350075,142.64785
138.847125,140.465725,138.48505,113.3684,142.661875
138.89635,140.5129,138.700925,113.388375,142.690375
138.988575,140.606075,138.74935,113.4163,142.695375
139.042525,140.647325,138.85255,113.429725,143.321925
139.13735,140.70365,138.87675,113.44535,143.349625
139.217825,140.7396,138.9692,113.467725,143.60505
139.2592,140.83105,139.003825,113.504325,143.651875
139.321175,140.8921,139.0548,113.51825,143.65935
139.36975,140.92745,139.23545,113.536275,143.6752
139.396825,140.9762,139.255875,113.554475,143.686
139.430675,140.99795,139.2918,113.570475,143.7205
139.556625,141.006975,139.514725,113.593575,143.7337
139.597075,141.01535,139.581,113.64665,143.752225
139.647075,141.03605,139.59925,113.670125,143.77245
139.69975,141.057075,139.614675,113.682175,143.78845
139.8594,141.107075,139.636975,113.7476,143.804575
139.88015,141.1484,139.80985,113.755025,143.81295
140.014825,141.2095,139.880725,113.78085,143.828225
140.0224,141.223825,139.93185,113.81055,143.8389
140.1273,141.232825,140.01815,113.83185,143.869575
140.208075,141.25865,140.080575,113.83375,143.885525
140.26435,141.269775,140.136925,113.8456,143.937
140.344575,141.322525,140.166325,113.86435,143.953275
140.38655,141.325425,140.277775,113.880075,143.972125
140.5574,141.33645,140.352175,113.885925,143.99765
140.71445,141.356625,140.68235,113.90305,144.072025
140.7453,141.4163,140.731875,113.907175,144.0846
140.8103,141.422875,140.834325,113.9082,144.142175
140.870525,141.443625,140.948975,113.9348,144.1693
140.904525,141.46095,141.01925,113.94795,144.216825
140.946325,141.482175,141.0861,113.95205,144.241
140.989325,141.5143,141.14595,113.965225,144.2744
141.052325,141.525625,141.169625,113.9931,144.29215
141.07865,141.535875,141.2836,114.01435,144.3005
141.1502,141.586975,141.3035,114.015925,144.3922
141.202425,141.6263,141.39085,114.031075,144.621925
141.21315,141.65535,141.40065,114.045975,144.6689
141.280475,141.67715,141.455825,114.053375,144.704075
141.454875,141.7628,141.742,114.089325,144.7386
141.51045,141.8143,141.75315,114.0949,144.896525
141.619275,141.89645,141.809,114.11815,144.983975
141.693825,141.926975,141.835575,114.131675,145.237175
141.747375,142.0817,142.08935,114.13285,145.2547
141.81945,142.1762,142.156075,114.152325,145.2772
141.8433,142.2622,142.19315,114.178775,145.296475
141.844675,142.3262,142.4628,114.2053,145.395775
141.9176,142.499525,142.50535,114.22025,145.530425
141.95185,142.5312,142.598925,114.2308,145.558275
142.051875,142.555325,142.80925,114.2678,145.6176
142.10715,142.595975,142.8581,114.316075,145.82765
142.185025,142.605125,142.8835,114.376725,145.901775
142.249,142.63815,142.893875,114.45325,145.96785
142.3003,142.64365,142.96385,114.49685,146.0504
142.359275,142.65715,143.004625,114.536225,146.086475
142.417225,142.671225,143.0356,114.565925,146.110525
142.4749,142.6888,143.0562,114.595325,146.147225
142.555825,142.69775,143.11065,114.60635,146.164075
142.715225,142.700125,143.118325,114.632925,146.1769
142.74515,142.786,143.13905,114.65255,146.197475
142.79615,142.837625,143.154175,114.680175,146.208425
142.851525,142.918025,143.18805,114.694525,146.2294
142.9335,143.274325,143.205775,114.712275,146.2473
143.016325,143.3871,143.22745,114.7317,146.25385
143.1429,143.39765,143.287475,114.736,146.267625
143.172175,143.584675,143.3238,114.7636,146.2833
143.25345,143.7325,143.404,114.82555,146.305375
143.29325,143.828125,143.4233,114.859875,146.329525
143.3334,143.84335,143.6169,114.879225,146.34365
143.427625,143.882125,143.7292,114.887325,146.391525
143.48535,143.909475,143.94405,114.9151,146.4931
143.63325,143.925175,143.971275,114.9416,146.5326
143.692625,143.953125,143.99675,114.965225,146.570025
143.752525,143.957625,144.02325,114.9714,146.600675
143.82115,143.983475,144.04135,114.99705,146.6193
143.8226,143.9943,144.205525,115.024125,146.636325
143.95755,143.995725,144.251825,115.0262,146.646475
144.0812,144.0065,144.30115,115.043675,146.66945
144.116225,144.0241,144.443375,115.074975,146.689725
144.133125,144.0467,144.651775,115.099075,146.69775
144.172425,144.13195,144.73435,115.125425,146.721125
144.22045,144.231475,144.7507,115.1656,146.757525
144.273725,144.237075,144.9439,115.187275,146.812375
144.368075,144.27685,145.263725,115.203775,146.840425
144.416975,144.289225,145.305525,115.22795,146.86375
144.565,144.2921,145.558125,115.232975,146.901325
144.607325,144.303075,145.6878,115.25385,146.97185
144.64845,144.3115,145.713525,115.2693,146.993675
144.65775,144.3198,145.74845,115.28265,147.005875
144.693225,144.4218,145.757575,115.285875,147.014625
144.818975,144.45795,145.780125,115.316275,147.030525
144.831675,144.5597,145.79945,115.370325,147.06745
144.9038,144.6079,145.81195,115.375475,147.103375
144.962475,144.627725,145.865475,115.404175,147.115525
145.01845,144.65595,145.929875,115.4456,147.129425
145.072075,144.6752,145.954575,115.461825,147.14135
145.1202,144.6883,146.002325,115.46515,147.14485
145.171475,144.70165,146.14575,115.48365,147.1623
145.2541,144.724525,146.18105,115.502975,147.179
145.30495,144.733375,146.261025,115.5205,147.20565
145.35265,144.789,146.5425,115.5342,147.297025
145.394325,145.15425,146.5605,115.5512,147.335075
145.435125,145.2162,146.59425,115.5598,147.385075
145.455,145.282625,146.637875,115.570875,147.43555
145.5794,145.3128,146.68625,115.5942,147.461225
145.6477,145.325975,146.71695,115.616525,147.47525
145.65145,145.3804,146.768825,115.65865,147.493625
145.714925,145.391675,146.9242,115.680525,147.5094
145.825175,145.44155,146.98915,115.6932,147.52275
145.8778,145.61565,147.108975,115.706975,147.538425
145.936325,145.7153,147.18655,115.73305,147.5636
146.000325,145.750525,147.193475,115.812475,147.569625
146.01845,145.8516,147.43855,115.820725,147.57885
146.075875,145.91005,147.496225,115.84605,147.61615
146.107975,146.049625,147.58495,115.8932,147.661825
146.217575,146.1123,147.9499,115.92285,147.704475
146.366325,146.14675,147.962675,116.027675,147.745825
146.429325,146.20355,148.328725,116.030375,147.8643
146.4367,146.258475,148.531975,116.0566,147.91485
146.4691,146.281225,148.667975,116.0723,147.9352
146.564425,146.318175,148.736925,116.0882,147.963925
146.60515,146.33785,148.81075,116.0915,148.007
146.65735,146.344125,148.96345,116.119325,148.02145
146.70175,146.35555,149.12815,116.13975,148.076575
146.750775,146.361,149.280475,116.16375,148.095725
146.79505,146.39745,149.31435,116.186525,148.113
146.831775,146.41325,149.3337,116.220775,148.121625
146.867825,146.43385,149.341425,116.237225,148.1267
146.93665,146.605225,149.367825,116.2826,148.14005
147.03925,146.642875,149.382775,116.304775,148.148775
147.133025,146.667825,149.3936,116.318075,148.158625
147.17905,146.669775,149.4079,116.3324,148.169225
147.21025,146.7107,149.4215,116.353525,148.1822
147.27355,146.7379,149.481925,116.38635,148.208725
147.3056,146.81935,149.490625,116.4148,148.326525
147.372875,146.852825,149.507275,116.433625,148.35045
147.415025,146.863025,149.517625,116.441,148.369675
147.52765,146.8913,149.536475,116.4618,148.388225
147.6516,146.929625,149.54935,116.486575,148.412575
147.73245,146.9949,149.55425,116.496625,148.425775
147.792525,147.01605,149.5828,116.5397,148.43555
147.9177,147.05135,149.64645,116.551025,148.46295
147.96505,147.10305,149.65945,116.588075,148.5079
148.008675,147.1476,149.7084,116.606275,148.56145
148.1106,147.154975,149.73395,116.6496,148.593175
148.15635,147.177675,150.095375,116.677775,148.612075
148.17795,147.20015,150.1109,116.7247,148.637275
148.198975,147.270575,150.262625,116.751625,148.648475
148.27145,147.29625,150.287825,116.783775,148.683325
148.32825,147.3923,150.3715,116.7867,148.714825
148.413125,147.498525,150.386675,116.792475,148.72045
148.4537,147.525975,150.4435,116.817875,148.750425
148.4735,147.5574,150.449425,116.859125,148.7648
148.53655,147.58585,150.729875,116.88575,148.826625
148.61395,147.591825,150.922125,116.904575,148.869775
148.6863,147.614875,151.018375,116.9081,148.93735
148.78745,147.624775,151.02385,116.938225,149.018925
148.86285,147.6391,151.052325,116.981725,149.04435
148.911275,147.64735,151.1077,116.990925,149.0714
149.02265,147.66275,151.189475,117.030075,149.120825
149.0737,147.788525,151.21495,117.057575,149.2095
149.114325,147.854525,151.295725,117.0897,149.351575
149.120425,147.934875,151.31185,117.090725,149.395025
149.135825,147.95075,151.371575,117.121075,149.4323
149.220375,147.9733,151.421825,117.122575,149.69575
149.2558,147.98385,151.42995,117.17245,149.79155
149.3352,148.0156,151.442675,117.206675,149.902425
149.442675,148.06705,151.46295,117.2094,149.91185
149.621825,148.083525,151.503325,117.243,149.936625
149.6289,148.153075,151.509125,117.264125,149.978125
149.794,148.17635,151.5753,117.2983,150.0127
149.840625,148.1865,151.579575,117.337975,150.039225
149.915575,148.2025,151.6011,117.386125,150.053775
149.982725,148.21705,151.623875,117.438825,150.0835
150.045175,148.221375,151.643,117.551875,150.1029
150.1216,148.244275,151.7392,117.568925,150.135475
150.175125,148.2663,151.900025,117.59125,150.1539
150.276875,148.31475,152.06665,117.611125,150.193675
150.408125,148.362075,152.1124,117.6421,150.218875
150.456575,148.42435,152.14405,117.679975,150.286025
150.570025,148.50215,152.2513,117.69825,150.305625
150.68295,148.534975,152.270775,117.752175,150.375725
150.797375,148.53905,152.417675,117.764375,150.413375
150.85005,148.568575,152.492225,117.79095,150.459725
150.946375,148.65155,152.51675,117.81185,150.5006
150.990725,148.656775,152.535475,117.818375,150.549725
151.03135,148.6642,152.547275,117.837225,150.57995
151.053325,148.714,152.622275,117.86315,150.6074
151.0897,148.7345,152.8266,117.884125,150.626775
151.161325,148.7496,152.839,117.908925,150.632375
151.20075,148.7838,152.901225,117.9109,150.6683
151.317475,148.818875,152.9166,117.93155,150.68685
151.3365,149.060675,153.013425,117.9404,150.7188
151.4048,149.088875,153.0352,117.96075,150.72605
151.4326,149.103525,153.067525,117.997425,150.798025
151.490775,149.13715,153.181775,118.046875,150.826475
151.51355,149.224925,153.250325,118.090725,150.869375
151.628725,149.2996,153.253925,118.128425,150.928225
151.6772,149.444725,153.26655,118.154075,150.99745
151.70395,149.456875,153.428325,118.17205,151.031775
151.7261,149.49955,153.471275,118.18915,151.087525
151.7884,149.59515,153.610625,118.2224,151.106575
151.8229,149.66155,153.700875,118.2644,151.12685
151.90905,149.814275,153.70905,118.310525,151.173575
152.129725,149.9022,153.818375,118.34295,151.20575
152.180125,149.906975,153.87015,118.3611,151.253525
152.19565,149.95675,153.926625,118.3697,151.332275
152.276725,149.9978,154.053325,118.380075,151.357775
152.29595,150.01475,154.111775,118.39385,151.369575
152.37015,150.031625,154.13735,118.408025,151.400475
152.44905,150.047875,154.158825,118.4236,151.430875
152.6049,150.0799,154.17565,118.470425,151.6827
152.6316,150.087175,154.2118,118.492525,151.7892
152.681975,150.104925,154.2562,118.52675,151.8272
152.74175,150.14815,154.31655,118.5572,151.8515
152.788,150.15605,154.348175,118.560425,151.868075
152.9848,150.1726,154.3752,118.580475,151.947825
153.080975,150.189025,154.3982,118.6034,151.99695
153.1996,150.195675,154.426875,118.632625,152.02875
153.235825,150.288225,154.544275,118.6584,152.0722
153.4791,150.30105,154.573,118.707575,152.093625
153.5253,150.370675,154.606775,118.733725,152.11855
153.595275,150.517575,154.637525,118.75695,152.1928
153.679325,150.539325,154.75885,118.77385,152.22515
153.71005,150.57055,154.8016,118.80045,152.25015
153.853875,150.612875,154.82235,118.8157,152.28355
153.879125,150.6554,154.893625,118.823675,152.32125
153.987125,150.7335,154.922375,118.8263,152.362175
154.2405,150.79295,154.935125,118.84965,152.485175
154.301525,150.8037,154.95425,118.860825,152.5132
154.429725,150.826025,155.051725,118.9017,152.609525
154.542225,150.8385,155.074775,118.912675,152.64735
154.59935,150.86245,155.094375,118.9237,152.666
154.670225,150.8892,155.1244,118.935525,152.67355
154.8473,151.019725,155.13905,118.94775,152.758525
154.88615,151.04,155.16725,118.997,152.83805
154.96885,151.07635,155.213025,119.002125,152.8596
155.0011,151.09365,155.23415,119.022225,152.9125
155.038775,151.10825,155.266225,119.051025,152.94625
155.13595,151.126575,155.289675,119.077075,152.9612
155.239475,151.1847,155.5239,119.1157,153.022525
155.2808,151.200225,155.58635,119.1293,153.0391
155.33065,151.2228,155.612825,119.161175,153.07265
155.414975,151.2447,155.633175,119.188425,153.211225
155.49745,151.252725,155.690075,119.19805,153.2516
155.55295,151.3258,155.986525,119.222125,153.275
155.668925,151.33505,156.18675,119.2415,153.328975
155.75705,151.342225,156.446725,119.256675,153.414575
155.8242,151.37255,156.822525,119.2714,153.446225
155.9073,151.378975,156.8553,119.33225,153.5654
155.938425,151.4558,156.90785,119.39595,153.5895
156.013725,151.483425,156.92525,119.43215,153.6397
156.02565,151.49975,157.002875,119.447425,153.6955
156.134325,151.534975,157.0963,119.47015,153.767
156.1582,151.709575,157.407525,119.4862,153.8148
156.17125,151.769925,157.4453,119.55545,153.864325
156.2096,151.81915,157.46045,119.56155,153.873725
156.31725,152.032425,157.492975,119.582575,153.901375
156.3869,152.071175,157.523325,119.595125,153.970625
156.463325,152.110475,157.5801,119.617975,154.0543
156.49855,152.153725,157.630675,119.629,154.0878
156.5734,152.1623,157.6921,119.666925,154.12405
156.597875,152.201225,157.85235,119.69625,154.14215
156.711325,152.2111,157.898675,119.716225,154.15595
156.7841,152.227325,157.9404,119.7377,154.185975
156.803225,152.25455,158.252675,119.75425,154.24405
156.828775,152.2994,158.30495,119.7801,154.28255
156.8989,152.32745,158.3213,119.81685,154.3104
156.9786,152.35755,158.454875,119.8252,154.336025
157.007975,152.368125,158.50045,119.850325,154.36425
157.064675,152.401225,158.558725,119.861025,154.435125
157.12315,152.4375,158.605525,119.8644,154.470875
157.2389,152.5209,158.65405,119.874425,154.491625
157.39475,152.58055,158.7146,119.886825,154.553925
157.411675,152.583675,158.761325,119.9347,154.6026
157.5374,152.597925,158.803625,119.956425,154.637975
157.7051,152.6075,158.841825,119.979025,154.668425
157.745075,152.614475,158.8639,120.005675,154.698075
157.7529,152.632875,158.8894,120.015725,154.71405
157.77285,152.6371,158.90845,120.0274,154.828225
157.85385,152.6725,158.938075,120.06725,154.922125
157.900575,152.6771,158.96835,120.13175,154.974175
157.9476,152.7455,158.9897,120.139325,155.149375
157.9854,152.8146,159.071625,120.18365,155.348125
158.0734,152.863575,159.240425,120.241975,155.368175
158.105325,152.90305,159.309175,120.2515,155.37835
158.197525,153.00685,159.320225,120.2804,155.40705
158.24895,153.044425,159.337325,120.31025,155.439075
158.3421,153.0639,159.38955,120.327275,155.46105
158.394825,153.074825,159.424275,120.332275,155.48475
