SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC12a
276.326475,396.562925,241.6402,320.375425,230.248575
276.8099,396.5923,241.646325,320.4913,230.284625
277.05025,396.59635,241.65995,320.5977,230.2925
277.09735,396.624425,241.6661,320.6178,230.307575
277.27285,396.68695,241.67395,320.64185,230.346575
277.71085,396.932575,241.747975,320.95685,230.37895
277.80605,397.03325,241.77335,321.097375,230.40855
277.96915,397.168325,243.470275,321.12335,230.498625
278.0687,397.205,243.5788,321.53345,230.5253
278.24105,397.21045,243.692075,321.899075,230.555625
278.24785,397.240675,243.7737,321.995525,230.590475
278.2725,397.3112,243.912925,322.159225,230.668225
278.4349,397.32605,243.936025,322.3765,230.768775
278.498325,397.340025,243.943525,322.52725,230.855375
278.61685,397.408075,243.9485,322.889,230.883075
278.677325,397.425925,243.955,323.123375,230.92055
278.77445,397.43395,243.960575,323.211425,230.98245
278.889725,397.495775,244.12945,323.29235,231.051975
278.977075,397.5511,244.2195,323.39255,231.06385
279.433825,397.662025,244.335175,323.3976,231.116675
279.750375,397.75745,244.340125,323.5355,231.2095
279.852375,397.783725,244.3768,324.028825,231.26145
280.19605,397.80395,244.385925,324.28115,231.50695
280.271675,397.809,244.4165,324.36265,231.5343
280.615325,397.81595,244.56025,324.748675,231.742075
280.672025,397.836675,244.576325,324.780625,231.794725
280.74165,397.933275,244.60605,325.195875,231.827025
280.891875,397.953975,244.619475,325.362675,231.85665
281.1841,397.9966,244.628025,325.4777,231.882925
281.381075,398.074625,244.632025,325.5162,232.02125
281.4908,398.17145,244.64555,325.60135,232.077925
281.560175,398.268125,244.658975,325.729725,232.1607
281.601575,398.362925,244.671125,325.7313,232.172375
281.6593,398.483275,244.698925,325.755575,232.20735
281.745425,398.632775,244.70855,325.793725,232.24235
281.762775,398.687525,244.71725,325.974575,232.28165
281.8179,399.10955,244.7377,326.121075,232.339175
281.908475,399.41525,245.12875,326.355975,232.43225
281.96045,399.560275,245.14655,326.64945,232.47365
282.0531,399.625675,245.571975,326.853075,232.608175
282.099925,399.6315,245.616925,326.880825,232.747375
282.179325,399.70435,245.689325,326.903925,232.839675
282.24415,399.735625,245.762125,327.01895,232.866825
282.281775,399.74095,245.786825,327.09985,232.89715
