SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC15a,SPK_SPKC16b
,3952.448125,,
,3952.47655,,
,3952.494925,,
,3952.542125,,
,3952.569675,,
,3952.61045,,
,3952.6395,,
,3952.6559,,
,3952.662625,,
,3952.6892,,
,3952.71365,,
,3952.7399,,
,3952.7802,,
,3952.8002,,
,3952.8152,,
,3952.853825,,
,3952.87395,,
,3952.90275,,
,3952.912625,,
,3952.94875,,
,3952.98765,,
,3953.01485,,
,3953.041275,,
,3953.060925,,
,3953.0962,,
,3953.12945,,
,3953.1563,,
,3953.182675,,
,3953.205225,,
,3953.23805,,
,3953.25745,,
,3953.300775,,
,3953.332825,,
,3953.367275,,
,3953.41395,,
,3953.4459,,
,3953.478825,,
,3953.50885,,
,3953.523325,,
,3953.53725,,
,3953.5495,,
,3953.56305,,
,3953.578175,,
,3953.582775,,
,3953.598125,,
,3953.61885,,
,3953.6301,,
,3953.6603,,
,3953.66995,,
,3953.682775,,
,3953.697125,,
,3953.70765,,
,3953.724125,,
,3953.748425,,
,3953.7575,,
,3953.778925,,
,3953.80575,,
,3953.812025,,
,3953.825625,,
,3953.84175,,
,3953.856025,,
,3953.8693,,
,3953.88745,,
,3953.8966,,
,3953.91605,,
,3953.928975,,
,3953.9421,,
,3953.96955,,
,3953.98275,,
,3953.993225,,
,3954.0153,,
,3954.033325,,
,3954.0449,,
,3954.059775,,
,3954.080025,,
,3954.09965,,
,3954.1166,,
,3954.131275,,
,3954.14335,,
,3954.1615,,
,3954.18125,,
,3954.19485,,
,3954.211275,,
,3954.236175,,
,3954.243575,,
,3954.275625,,
,3954.296825,,
,3954.311075,,
,3954.343625,,
,3954.3592,,
,3954.377175,,
,3954.397025,,
,3954.435625,,
,3954.474925,,
,3954.50955,,
,3954.53315,,
,3954.568775,,
,3954.591025,,
,3954.613425,,
,3954.66045,,
,3954.7151,,
,3954.734175,,
,3954.753925,,
,3954.77715,,
,3954.791525,,
,3954.808825,,
,3954.8203,,
,3954.832075,,
,3954.84705,,
,3954.856875,,
,3954.872675,,
,3954.8889,,
,3954.913775,,
,3954.93125,,
,3954.952125,,
,3954.97285,,
,3955.00935,,
,3955.036175,,
,3955.076375,,
,3955.094975,,
,3955.1249,,
,3955.145025,,
,3955.202,,
,3955.213075,,
,3955.244225,,
,3955.2803,,
,3955.315025,,
,3955.357225,,
,3955.381475,,
,3955.403125,,
,3955.429525,,
,3955.449975,,
,3955.4653,,
,3955.47785,,
,3955.5044,,
,3955.52435,,
,3955.5514,,
,3955.563575,,
,3955.5894,,
,3955.612025,,
,3955.634675,,
,3955.694725,,
,3955.71575,,
,3955.7398,,
,3955.812325,,
,3955.862425,,
,3955.8807,,
,3955.9185,,
,3955.93695,,
,3955.9641,,
,3955.9963,,
,3956.017175,,
,3956.0603,,
,3956.076525,,
,3956.11175,,
,3956.129625,,
,3956.155975,,
,3956.167,,
,3956.18315,,
,3956.2138,,
,3956.225175,,
,3956.238825,,
,3956.25675,,
,3956.27685,,
,3956.29185,,
,3956.3007,,
,3956.321075,,
,3956.3636,,
,3956.368825,,
,3956.38655,,
,3956.395075,,
,3956.413775,,
,3956.420325,,
,3956.435275,,
,3956.4466,,
,3956.458975,,
,3956.476525,,
,3956.49285,,
,3956.509075,,
,3956.521875,,
,3956.549575,,
,3956.5603,,
,3956.5766,,
,3956.59205,,
,3956.620625,,
,3956.6335,,
,3956.653475,,
,3956.674525,,
,3956.694575,,
,3956.715775,,
,3956.7424,,
,3956.76095,,
,3956.78905,,
,3956.80515,,
,3956.8584,,
,3956.873275,,
,3956.89195,,
,3956.92925,,
,3956.961275,,
,3956.99685,,
,3957.0189,,
,3957.056875,,
,3957.0778,,
,3957.105825,,
,3957.131775,,
,3957.17055,,
,3957.221325,,
,3957.26225,,
,3957.283825,,
,3957.3051,,
,3957.322475,,
,3957.342825,,
,3957.351025,,
,3957.3693,,
,3957.38705,,
,3957.41725,,
,3957.436025,,
,3957.46225,,
,3957.4753,,
,3957.49745,,
,3957.516325,,
,3957.5316,,
,3957.56735,,
,3957.578475,,
,3957.59385,,
,3957.606,,
,3957.626075,,
,3957.639875,,
,3957.6582,,
,3957.677525,,
,3957.69575,,
,3957.7154,,
,3957.736825,,
,3957.759225,,
,3957.787925,,
,3957.810475,,
,3957.831325,,
,3957.842575,,
,3957.87225,,
,3957.897625,,
,3957.9443,,
,3957.963825,,
,3957.987725,,
,3958.0179,,
,3958.037625,,
,3958.071175,,
,3958.090675,,
,3958.11745,,
,3958.155425,,
,3958.168525,,
,3958.2042,,
,3958.23305,,
,3958.2633,,
,3958.282025,,
,3958.296,,
,3958.32235,,
,3958.3284,,
,3958.3409,,
,3958.353375,,
,3958.3621,,
,3958.404275,,
,3958.41705,,
,3958.43875,,
,3958.448975,,
,3958.472375,,
,3958.492175,,
,3958.502925,,
,3958.520725,,
,3958.544375,,
,3958.563375,,
,3958.57415,,
,3958.5979,,
,3958.6074,,
,3958.644775,,
,3958.657225,,
,3958.671775,,
,3958.68485,,
,3958.69185,,
,3958.71625,,
,3958.785175,,
,3958.7936,,
,3958.8059,,
,3958.84055,,
,3958.850375,,
,3958.85665,,
,3958.897075,,
,3958.907075,,
,3958.931125,,
,3958.95425,,
,3958.96665,,
,3958.997725,,
,3959.02275,,
,3959.030675,,
,3959.066325,,
,3959.10715,,
,3959.1472,,
,3959.165875,,
,3959.208575,,
,3959.226225,,
,3959.240575,,
,3959.256225,,
,3959.277675,,
,3959.29575,,
,3959.312075,,
,3959.334725,,
,3959.3512,,
,3959.36725,,
,3959.38965,,
,3959.427225,,
,3959.447625,,
,3959.457825,,
,3959.4717,,
,3959.483175,,
,3959.4987,,
,3959.530425,,
,3959.546975,,
,3959.570725,,
,3959.580825,,
,3959.5972,,
,3959.605025,,
,3959.631425,,
,3959.65755,,
,3959.6988,,
,3959.7154,,
,3959.741275,,
,3959.75615,,
,3959.764475,,
,3959.785175,,
,3959.829625,,
,3959.85215,,
,3959.87495,,
,3959.8837,,
,3959.889475,,
,3959.9072,,
,3959.954475,,
,3959.97135,,
,3960.000325,,
,3960.016275,,
,3960.03795,,
,3960.056975,,
,3960.085525,,
,3960.108525,,
,3960.140575,,
,3960.17285,,
,3960.21525,,
,3960.235525,,
,3960.25905,,
,3960.281775,,
,3960.301225,,
,3960.321125,,
,3960.3449,,
,3960.369025,,
,3960.3992,,
,3960.4416,,
,3960.45315,,
,3960.481175,,
,3960.4983,,
,3960.513975,,
,3960.541575,,
,3960.5465,,
,3960.5698,,
,3960.578275,,
,3960.59225,,
,3960.609875,,
,3960.6331,,
,3960.6633,,
,3960.67985,,
,3960.702425,,
,3960.728025,,
,3960.749025,,
,3960.780175,,
,3960.8113,,
,3960.82575,,
,3960.845475,,
,3960.86245,,
,3960.89315,,
,3960.9087,,
,3960.92915,,
,3960.96405,,
,3960.978825,,
,3961.035475,,
,3961.0478,,
,3961.07045,,
,3961.09465,,
,3961.11945,,
,3961.1495,,
,3961.16835,,
,3961.2009,,
,3961.213875,,
,3961.21795,,
,3961.227,,
,3961.23805,,
,3961.244925,,
,3961.276925,,
,3961.28615,,
,3961.30045,,
,3961.317375,,
,3961.33835,,
,3961.373775,,
,3961.387025,,
,3961.419775,,
,3961.4501,,
,3961.459875,,
,3961.47485,,
,3961.506525,,
,3961.53245,,
,3961.564325,,
,3961.578875,,
,3961.593375,,
,3961.60575,,
,3961.620175,,
,3961.632775,,
,3961.649625,,
,3961.661,,
,3961.6725,,
,3961.693725,,
,3961.7146,,
,3961.729375,,
,3961.746675,,
,3961.7725,,
,3961.78625,,
,3961.808875,,
,3961.8285,,
,3961.8731,,
,3961.8937,,
,3961.91175,,
,3961.922975,,
,3961.956025,,
,3961.9658,,
,3961.9985,,
,3962.01435,,
,3962.067325,,
,3962.076125,,
,3962.088875,,
,3962.110175,,
,3962.146025,,
,3962.16415,,
,3962.18045,,
,3962.19315,,
,3962.2052,,
,3962.22545,,
,3962.237225,,
,3962.2783,,
,3962.3294,,
,3962.37985,,
,3962.3938,,
,3962.41455,,
,3962.4355,,
,3962.4526,,
,3962.46365,,
,3962.4736,,
,3962.486875,,
,3962.499325,,
,3962.51515,,
,3962.54315,,
,3962.56735,,
,3962.583375,,
,3962.600575,,
,3962.613175,,
,3962.6283,,
,3962.646825,,
,3962.677575,,
,3962.69665,,
,3962.709675,,
,3962.720425,,
,3962.7387,,
,3962.7584,,
,3962.775875,,
,3962.80255,,
,3962.829475,,
,3962.861425,,
,3962.875525,,
,3962.900625,,
,3962.915925,,
,3962.964875,,
,3962.976625,,
,3962.99095,,
,3963.007775,,
,3963.018925,,
,3963.0434,,
,3963.04905,,
,3963.0651,,
,3963.083125,,
,3963.113825,,
,3963.1287,,
,3963.153325,,
,3963.17815,,
,3963.1987,,
,3963.22245,,
,3963.243225,,
,3963.2655,,
,3963.31785,,
,3963.3454,,
,3963.3765,,
,3963.40515,,
,3963.4227,,
,3963.45655,,
,3963.488525,,
,3963.519575,,
,3963.554525,,
,3963.586275,,
,3963.610525,,
,3963.63325,,
,3963.65145,,
,3963.670425,,
,3963.6816,,
,3963.711025,,
,3963.722725,,
,3963.7348,,
,3963.746375,,
,3963.7631,,
,3963.783325,,
,3963.795725,,
,3963.818425,,
,3963.847075,,
,3963.860675,,
,3963.88295,,
,3963.90515,,
,3963.921475,,
,3963.944825,,
,3963.98285,,
,3964.010475,,
,3964.028075,,
,3964.069525,,
,3964.0819,,
,3964.113125,,
,3964.151775,,
,3964.17375,,
,3964.1984,,
,3964.21495,,
,3964.249675,,
,3964.271975,,
,3964.294525,,
,3964.31265,,
,3964.33115,,
,3964.351225,,
,3964.3659,,
,3964.386475,,
,3964.39895,,
,3964.4131,,
,3964.448625,,
,3964.469475,,
,3964.484125,,
,3964.507,,
,3964.53635,,
,3964.567175,,
,3964.593525,,
,3964.63775,,
,3964.672325,,
,3964.693075,,
,3964.7207,,
,3964.7515,,
,3964.77755,,
,3964.7971,,
,3964.820125,,
,3964.8522,,
,3964.89625,,
,3964.922625,,
,3964.93785,,
,3964.9461,,
,3964.9583,,
,3964.97685,,
,3964.9906,,
,3965.01735,,
,3965.022875,,
,3965.03735,,
,3965.04305,,
,3965.05755,,
,3965.0878,,
,3965.101925,,
,3965.12425,,
,3965.144575,,
,3965.159025,,
,3965.172575,,
,3965.18905,,
,3965.2003,,
,3965.214225,,
,3965.2335,,
,3965.2493,,
,3965.28615,,
,3965.307275,,
,3965.3287,,
,3965.37315,,
,3965.39095,,
,3965.424325,,
,3965.44215,,
,3965.456225,,
,3965.473475,,
,3965.50045,,
,3965.528475,,
,3965.551925,,
,3965.602025,,
,3965.632625,,
,3965.656675,,
,3965.689075,,
,3965.709525,,
,3965.734575,,
,3965.748,,
,3965.7587,,
,3965.76715,,
,3965.774725,,
,3965.787325,,
,3965.807825,,
,3965.824325,,
,3965.836925,,
,3965.8482,,
,3965.860875,,
,3965.873325,,
,3965.882475,,
,3965.893,,
,3965.909675,,
,3965.9305,,
,3965.974275,,
,3965.984375,,
,3966.020325,,
,3966.052325,,
,3966.0758,,
,3966.100275,,
,3966.144125,,
,3966.169225,,
,3966.199425,,
,3966.210175,,
,3966.237625,,
,3966.25105,,
,3966.26125,,
,3966.26835,,
,3966.28965,,
,3966.30785,,
,3966.326575,,
,3966.334775,,
,3966.3837,,
,3966.39665,,
,3966.4157,,
,3966.495025,,
,3966.522125,,
,3966.531825,,
,3966.563775,,
,3966.578275,,
,3966.5968,,
,3966.628875,,
,3966.664625,,
,3966.694175,,
,3966.7156,,
,3966.732575,,
,3966.769825,,
,3966.809075,,
,3966.8289,,
,3966.853575,,
,3966.87315,,
,3966.8901,,
,3966.922075,,
,3966.94655,,
,3966.956975,,
,3966.982175,,
,3966.99615,,
,3967.01715,,
,3967.0329,,
,3967.04825,,
,3967.080275,,
,3967.104975,,
,3967.1425,,
,3967.16185,,
,3967.182325,,
,3967.217775,,
,3967.24575,,
,3967.2674,,
,3967.297875,,
,3967.315275,,
,3967.346925,,
,3967.3662,,
,3967.38555,,
,3967.39805,,
,3967.410825,,
,3967.434225,,
,3967.44895,,
,3967.47025,,
,3967.481925,,
,3967.5017,,
,3967.519025,,
,3967.531275,,
,3967.543625,,
,3967.5525,,
,3967.5732,,
,3967.583225,,
,3967.603375,,
,3967.623425,,
,3967.631625,,
,3967.647175,,
,3967.6651,,
,3967.687775,,
,3967.7293,,
,3967.7443,,
,3967.77355,,
,3967.79375,,
,3967.814575,,
,3967.830875,,
,3967.850025,,
,3967.8764,,
,3967.9094,,
,3967.948,,
,3967.97175,,
,3967.9985,,
,3968.044375,,
,3968.061025,,
,3968.0762,,
,3968.090025,,
,3968.11445,,
,3968.1346,,
,3968.1464,,
,3968.166875,,
,3968.232375,,
,3968.261875,,
,3968.285525,,
,3968.2994,,
,3968.330125,,
,3968.3638,,
,3968.38185,,
,3968.40715,,
,3968.429725,,
,3968.44715,,
,3968.463175,,
,3968.477525,,
,3968.491875,,
,3968.500125,,
,3968.529275,,
,3968.5363,,
,3968.56745,,
,3968.58215,,
,3968.592875,,
,3968.604175,,
,3968.614325,,
,3968.6264,,
,3968.637425,,
,3968.648,,
,3968.6656,,
,3968.68265,,
,3968.701575,,
,3968.750225,,
,3968.772025,,
,3968.79545,,
,3968.8267,,
,3968.857975,,
,3968.87865,,
,3968.89765,,
,3968.9141,,
,3968.93065,,
,3968.9609,,
,3968.991475,,
,3969.01825,,
,3969.04845,,
,3969.0711,,
,3969.094075,,
,3969.1167,,
,3969.138875,,
,3969.160325,,
,3969.18515,,
,3969.199125,,
,3969.2522,,
,3969.28155,,
,3969.31445,,
,3969.334775,,
,3969.3762,,
,3969.391025,,
,3969.412825,,
,3969.434425,,
,3969.461625,,
,3969.482725,,
,3969.516525,,
,3969.525525,,
,3969.553125,,
,3969.575475,,
,3969.6036,,
,3969.62715,,
,3969.64815,,
,3969.671625,,
,3969.69135,,
,3969.72855,,
,3969.757475,,
,3969.811275,,
,3969.844825,,
,3969.8594,,
,3969.8902,,
,3969.9586,,
,3969.995325,,
,3970.0222,,
,3970.06055,,
,3970.088975,,
,3970.10245,,
,3970.113575,,
,3970.13235,,
,3970.1419,,
,3970.152475,,
,3970.166675,,
,3970.185725,,
,3970.196725,,
,3970.226475,,
,3970.25425,,
,3970.26505,,
,3970.2863,,
,3970.298275,,
,3970.313375,,
,3970.3318,,
,3970.35425,,
,3970.369,,
,3970.384475,,
,3970.399975,,
,3970.4135,,
,3970.4261,,
,3970.449625,,
,3970.464825,,
,3970.49055,,
,3970.50555,,
,3970.532425,,
,3970.55765,,
,3970.587925,,
,3970.607525,,
,3970.62555,,
,3970.65025,,
,3970.680975,,
,3970.7017,,
,3970.719625,,
,3970.73945,,
,3970.76665,,
,3970.7801,,
,3970.802025,,
,3970.835975,,
,3970.886825,,
,3970.930025,,
,3970.950975,,
,3970.9691,,
,3970.978325,,
,3970.987825,,
,3970.999125,,
,3971.027675,,
,3971.03795,,
,3971.04755,,
,3971.056075,,
,3971.1027,,
,3971.118825,,
,3971.132275,,
,3971.1533,,
,3971.170325,,
,3971.196275,,
,3971.206275,,
,3971.22895,,
,3971.2546,,
,3971.26685,,
,3971.2835,,
,3971.311925,,
,3971.334775,,
,3971.358225,,
,3971.375075,,
,3971.408875,,
,3971.421225,,
,3971.4457,,
,3971.497575,,
,3971.5146,,
,3971.54505,,
,3971.571925,,
,3971.60495,,
,3971.621,,
,3971.653625,,
,3971.690025,,
,3971.72655,,
,3971.761425,,
,3971.77745,,
,3971.7913,,
,3971.82105,,
,3971.849425,,
,3971.8722,,
,3971.886525,,
,3971.91215,,
,3971.939575,,
,3971.974475,,
,3972.0091,,
,3972.031425,,
,3972.0583,,
,3972.101275,,
,3972.114975,,
,3972.1613,,
,3972.188775,,
,3972.214825,,
,3972.2428,,
,3972.280575,,
,3972.2954,,
,3972.32465,,
,3972.348575,,
,3972.3841,,
,3972.406675,,
,3972.42775,,
,3972.448325,,
,3972.45835,,
,3972.4838,,
,3972.5073,,
,3972.5335,,
,3972.5495,,
,3972.57965,,
,3972.6088,,
,3972.62145,,
,3972.63705,,
,3972.669175,,
,3972.702575,,
,3972.72925,,
,3972.7449,,
,3972.770225,,
,3972.7895,,
,3972.84755,,
,3972.87775,,
,3972.89615,,
,3972.921725,,
,3972.94065,,
,3972.99395,,
,3973.01835,,
,3973.040975,,
,3973.0725,,
,3973.108575,,
,3973.1274,,
,3973.186475,,
,3973.21105,,
,3973.22915,,
,3973.27005,,
,3973.280575,,
,3973.2989,,
,3973.32145,,
,3973.340125,,
,3973.359125,,
,3973.37215,,
,3973.38915,,
,3973.400825,,
,3973.41745,,
,3973.43765,,
,3973.454,,
,3973.4686,,
,3973.48875,,
,3973.50745,,
,3973.521875,,
,3973.533375,,
,3973.54655,,
,3973.561875,,
,3973.577,,
,3973.593575,,
,3973.605625,,
,3973.627,,
,3973.64425,,
,3973.657575,,
,3973.6694,,
,3973.687275,,
,3973.718975,,
,3973.738275,,
,3973.7597,,
,3973.8014,,
,3973.855475,,
,3973.89025,,
,3973.93215,,
,3973.96095,,
,3973.99895,,
,3974.034,,
,3974.046225,,
,3974.067525,,
,3974.094,,
,3974.13595,,
,3974.2005,,
,3974.225775,,
,3974.244575,,
,3974.29,,
,3974.312,,
,3974.335875,,
,3974.359475,,
,3974.38605,,
,3974.4082,,
,3974.44405,,
,3974.478725,,
,3974.508425,,
,3974.54015,,
,3974.553625,,
,3974.6221,,
,3974.640125,,
,3974.65855,,
,3974.667075,,
,3974.680275,,
,3974.6949,,
,3974.70385,,
,3974.7199,,
,3974.7294,,
,3974.739775,,
,3974.75545,,
,3974.7635,,
,3974.778775,,
,3974.795525,,
,3974.807525,,
,3974.825175,,
,3974.839075,,
,3974.848625,,
,3974.878975,,
,3974.891,,
,3974.914925,,
,3974.93255,,
,3974.94955,,
,3974.9638,,
,3974.98185,,
,3974.990125,,
,3975.009375,,
,3975.02345,,
,3975.044,,
,3975.058175,,
,3975.077525,,
,3975.0908,,
,3975.10725,,
,3975.1356,,
,3975.14905,,
,3975.18455,,
,3975.20675,,
,3975.22195,,
,3975.2401,,
,3975.256325,,
,3975.2725,,
,3975.2933,,
,3975.3156,,
,3975.325325,,
,3975.347075,,
,3975.36925,,
,3975.3718,,
,3975.37865,,
,3975.402875,,
,3975.4581,,
,3975.48595,,
,3975.501175,,
,3975.511625,,
,3975.527325,,
,3975.543075,,
,3975.55505,,
,3975.5676,,
,3975.576825,,
,3975.59085,,
,3975.606725,,
,3975.620525,,
,3975.627725,,
,3975.656425,,
,3975.672625,,
,3975.682425,,
,3975.716225,,
,3975.72815,,
,3975.748325,,
,3975.772675,,
,3975.796875,,
,3975.82045,,
,3975.84825,,
,3975.87015,,
,3975.899375,,
,3975.9247,,
,3975.9574,,
,3975.9744,,
,3976.007,,
,3976.035625,,
,3976.05465,,
,3976.105625,,
,3976.13635,,
,3976.165,,
,3976.1846,,
,3976.21045,,
,3976.23255,,
,3976.250475,,
,3976.279925,,
,3976.30965,,
,3976.32115,,
,3976.37605,,
,3976.403175,,
,3976.425175,,
,3976.476425,,
,3976.512,,
,3976.54675,,
,3976.569925,,
,3976.599475,,
,3976.627925,,
,3976.657075,,
,3976.687825,,
,3976.720825,,
,3976.74885,,
,3976.77755,,
,3976.81785,,
,3976.862025,,
,3976.8886,,
,3976.91175,,
,3976.934175,,
,3976.9563,,
,3977,,
,3977.0399,,
,3977.075625,,
,3977.112575,,
,3977.1442,,
,3977.19765,,
,3977.217175,,
,3977.24905,,
,3977.27985,,
,3977.345525,,
,3977.381825,,
,3977.4161,,
,3977.442325,,
,3977.464875,,
,3977.477575,,
,3977.497175,,
,3977.51435,,
,3977.54115,,
,3977.553675,,
,3977.58275,,
,3977.6111,,
,3977.626075,,
,3977.641775,,
,3977.6656,,
,3977.691925,,
,3977.706575,,
,3977.7429,,
,3977.75865,,
,3977.769925,,
,3977.8049,,
,3977.827675,,
,3977.8662,,
,3977.892075,,
,3977.9202,,
,3977.937875,,
,3977.969975,,
,3977.99935,,
,3978.0416,,
,3978.058275,,
,3978.084675,,
,3978.09875,,
,3978.136825,,
,3978.164925,,
,3978.1925,,
,3978.224175,,
,3978.27375,,
,3978.293025,,
,3978.32925,,
,3978.368725,,
,3978.3944,,
,3978.4242,,
,3978.446975,,
,3978.46655,,
,3978.490575,,
,3978.51865,,
,3978.546975,,
,3978.575675,,
,3978.598475,,
,3978.63015,,
,3978.6609,,
,3978.6878,,
,3978.724125,,
,3978.760425,,
,3978.79385,,
,3978.8222,,
,3978.8523,,
,3978.892475,,
,3978.921075,,
,3978.940925,,
,3978.9858,,
,3979.016825,,
,3979.0385,,
,3979.081225,,
,3979.10555,,
,3979.143475,,
,3979.169175,,
,3979.186025,,
,3979.209775,,
,3979.234225,,
,3979.277625,,
,3979.2973,,
,3979.3378,,
,3979.3738,,
,3979.397675,,
,3979.43055,,
,3979.459475,,
,3979.506575,,
,3979.534525,,
,3979.5791,,
,3979.620975,,
,3979.6512,,
,3979.69295,,
,3979.720075,,
,3979.745525,,
,3979.772025,,
,3979.80975,,
,3979.843675,,
,3979.88745,,
,3979.964075,,
,3979.991025,,
,3980.032975,,
,3980.05345,,
,3980.093,,
,3980.1267,,
,3980.151925,,
,3980.2039,,
,3980.25865,,
,3980.28175,,
,3980.3076,,
,3980.337425,,
,3980.38015,,
,3980.405075,,
,3980.4446,,
,3980.4772,,
,3980.5023,,
,3980.517,,
,3980.53345,,
,3980.5493,,
,3980.559825,,
,3980.574975,,
,3980.58955,,
,3980.6038,,
,3980.6175,,
,3980.6375,,
,3980.65435,,
,3980.677375,,
,3980.6868,,
,3980.70125,,
,3980.71705,,
,3980.731325,,
,3980.749175,,
,3980.781825,,
,3980.7992,,
,3980.80885,,
,3980.830675,,
,3980.864575,,
,3980.8737,,
,3980.89385,,
,3980.92955,,
,3980.948225,,
,3980.9556,,
,3980.977125,,
,3980.989175,,
,3981.02715,,
,3981.03755,,
,3981.0581,,
,3981.077575,,
,3981.1022,,
,3981.11985,,
,3981.14685,,
,3981.1823,,
,3981.211025,,
,3981.252675,,
,3981.266325,,
,3981.2814,,
,3981.289825,,
,3981.307775,,
,3981.326725,,
,3981.346675,,
,3981.362975,,
,3981.38195,,
,3981.3945,,
,3981.40455,,
,3981.41755,,
,3981.433925,,
,3981.45965,,
,3981.4726,,
,3981.48905,,
,3981.49975,,
,3981.521375,,
,3981.538925,,
,3981.55945,,
,3981.579075,,
,3981.5943,,
,3981.618075,,
,3981.639725,,
,3981.658825,,
,3981.68275,,
,3981.695075,,
,3981.722775,,
,3981.748175,,
,3981.7702,,
,3981.795075,,
,3981.816475,,
,3981.846825,,
,3981.8715,,
,3981.899725,,
,3981.922775,,
,3981.989025,,
,3982.012175,,
,3982.027775,,
,3982.0441,,
,3982.0511,,
,3982.060975,,
,3982.07065,,
,3982.0838,,
,3982.163375,,
,3982.17315,,
,3982.2069,,
,3982.224825,,
,3982.252825,,
,3982.2869,,
,3982.30375,,
,3982.31845,,
,3982.3327,,
,3982.35005,,
,3982.3697,,
,3982.386525,,
,3982.40505,,
,3982.4157,,
,3982.441275,,
,3982.4558,,
,3982.469925,,
,3982.495175,,
,3982.516725,,
,3982.53315,,
,3982.54385,,
,3982.556725,,
,3982.574225,,
,3982.62855,,
,3982.657875,,
,3982.687375,,
,3982.69765,,
,3982.71005,,
,3982.737675,,
,3982.75295,,
,3982.764575,,
,3982.783125,,
,3982.7932,,
,3982.815175,,
,3982.834475,,
,3982.851525,,
,3982.874425,,
,3982.89085,,
,3982.914125,,
,3982.94005,,
,3982.964925,,
,3982.99155,,
,3983.020275,,
,3983.0512,,
,3983.0804,,
,3983.092325,,
,3983.124975,,
,3983.14385,,
,3983.155875,,
,3983.172475,,
,3983.198875,,
,3983.2137,,
,3983.231825,,
,3983.254425,,
,3983.264075,,
,3983.302,,
,3983.31505,,
,3983.338125,,
,3983.354225,,
,3983.389775,,
,3983.407725,,
,3983.433025,,
,3983.451975,,
,3983.493575,,
,3983.517025,,
,3983.542775,,
