SPK_SPKC01a (NA),SPK_SPKC06a (weak excitation),SPK_SPKC09a (excited),SPK_SPKC10a (no effect),SPK_SPKC12b (short inhibition),SPK_SPKC13a (excited)
,,38.83635,,34.9809,10.536475
,,38.93625,,35.01175,10.552625
,,39.000575,,35.039925,10.57365
,,39.096375,,35.13045,10.598075
,,39.1068,,35.17165,10.616225
,,39.14375,,35.255925,10.638425
,,39.16165,,35.3389,10.665325
,,39.261825,,35.3776,10.681275
,,39.33165,,35.413925,10.698
,,39.425425,,35.53195,10.73205
,,39.47275,,35.596725,10.76525
,,39.607,,35.70725,10.779225
,,39.6464,,35.724,10.794225
,,39.6544,,35.758,10.807625
,,39.6862,,35.83145,10.8249
,,39.938625,,35.858625,10.83905
,,40.072125,,35.9191,10.871225
,,40.113025,,35.96105,10.89
,,40.32545,,36.098225,10.90455
,,40.387925,,36.1749,10.91305
,,40.45445,,36.2243,10.9218
,,40.4862,,36.27305,10.9259
,,40.560575,,36.28105,10.9271
,,40.588775,,36.32805,10.947925
,,40.6005,,36.60795,10.9615
,,40.711325,,36.661625,10.9681
,,40.7209,,36.6955,10.98755
,,40.791475,,36.7116,11.00005
,,40.8154,,36.763025,11.0047
,,40.825325,,36.8168,11.0171
,,40.903375,,36.9874,11.02845
,,41.388175,,37.0893,11.035675
,,41.559375,,37.1626,11.0459
,,41.57355,,37.21075,11.073375
,,41.58855,,37.278775,11.083825
,,41.80625,,37.33705,11.099975
,,41.871175,,37.361125,11.1314
,,42.12145,,37.550025,11.1703
,,42.1452,,37.6543,11.1964
,,42.1624,,37.736375,11.3212
,,42.22615,,37.75865,11.350175
,,42.446775,,37.80835,11.386575
,,42.81575,,37.832425,11.39665
,,42.914075,,37.844275,11.4071
,,42.925175,,37.924075,11.421775
,,43.1107,,37.95195,11.423075
,,43.1693,,37.97905,11.4293
,,43.30075,,38.005925,11.454275
,,43.505675,,38.062525,11.45735
,,43.52655,,38.102425,11.464175
,,43.5787,,38.20845,11.476025
,,43.6469,,38.274125,11.4897
,,43.75475,,38.443875,11.501875
,,43.82675,,38.53655,11.51645
,,44.11215,,38.602425,11.526975
,,44.11355,,38.6162,11.555825
,,44.124675,,38.62955,11.57365
,,44.18485,,38.639775,11.5884
,,44.319575,,38.65765,11.60235
,,44.350775,,38.678,11.636
,,44.3716,,38.714875,11.67605
,,44.4306,,38.768425,11.69915
,,44.474325,,38.847225,11.72135
,,44.512425,,38.91025,11.743275
,,44.536525,,38.98395,11.7622
,,44.613775,,39.082825,11.7869
,,44.685675,,39.0982,11.80655
,,44.72165,,39.1149,11.84815
,,44.87335,,39.144625,11.872125
,,45.0742,,39.1649,11.910925
,,45.09445,,39.1797,11.93915
,,45.100575,,39.3588,11.971375
,,45.1322,,39.52755,11.9881
,,45.154375,,39.6023,12.02145
,,45.2208,,39.61305,12.02835
,,45.490225,,39.63225,12.0396
,,45.587075,,39.71565,12.056925
,,45.71515,,40.079675,12.09135
,,45.812625,,40.134825,12.0954
,,45.83105,,40.147375,12.107725
,,45.907075,,40.206075,12.121075
,,45.9254,,40.2297,12.141425
,,45.991225,,40.277925,12.148775
,,46.0529,,40.30935,12.192425
,,46.132125,,40.3789,12.202275
,,46.3606,,40.42075,12.238825
,,46.396275,,40.49755,12.2617
,,46.424025,,40.56885,12.2643
,,46.437225,,40.617875,12.274225
,,46.47355,,40.631925,12.286575
,,46.63405,,40.916675,12.29635
,,46.656775,,41.05145,12.30645
,,46.868,,41.095025,12.32085
,,46.9285,,41.1561,12.328775
,,46.965175,,41.168275,12.332375
,,47.0013,,41.304325,12.344625
,,47.037075,,41.548525,12.349
,,47.425275,,41.570375,12.35515
,,47.43955,,41.596225,12.365025
,,47.652875,,41.697575,12.37805
,,47.898475,,41.7245,12.38875
,,47.944625,,41.814125,12.3915
,,48.022375,,42.052575,12.418625
,,48.075825,,42.1091,12.434675
,,48.087225,,42.1233,12.441275
,,48.14565,,42.139275,12.45735
,,48.1947,,42.1513,12.472925
,,48.3037,,42.162975,12.48
,,48.3746,,42.18495,12.494275
,,48.489525,,42.26535,12.504
,,48.54405,,42.39265,12.51485
,,48.63165,,42.4704,12.521
,,48.7203,,42.4956,12.5259
,,48.8678,,42.52955,12.534875
,,48.886775,,42.586675,12.543975
,,48.93145,,42.610025,12.5545
,,49.114825,,42.638825,12.560625
,,49.241175,,42.7258,12.585075
,,49.32225,,42.743375,12.59665
,,49.731325,,42.754325,12.610475
,,49.761225,,42.82565,12.622
,,49.772375,,42.98365,12.63095
,,49.782475,,43.048625,12.6418
,,49.794875,,43.105725,12.651075
,,49.8234,,43.1269,12.655525
,,49.9739,,43.1429,12.658225
,,50.333925,,43.160625,12.67
,,50.3792,,43.1829,12.6862
,,50.4053,,43.265325,12.7
,,50.54685,,43.34365,12.7075
,,50.801175,,43.418,12.714725
,,51.0942,,43.46485,12.71645
,,51.136025,,43.52835,12.7307
,,51.242125,,43.759425,12.745725
,,51.27325,,43.842975,12.7543
,,51.281725,,44.06385,12.76895
,,51.31695,,44.08645,12.775125
,,51.37265,,44.10585,12.78635
,,51.44855,,44.13905,12.8012
,,52.07405,,44.148425,12.811075
,,52.198625,,44.3704,12.82305
,,52.217925,,44.46465,12.829325
,,52.23,,44.52335,12.8376
,,52.25385,,44.6054,12.861175
,,52.3185,,44.62725,12.865125
,,52.424475,,44.802175,12.87485
,,52.596075,,44.87485,12.87985
,,52.71495,,45.004375,12.8835
,,52.95355,,45.043375,12.89235
,,52.987075,,45.251475,12.9069
,,53.02175,,45.2784,12.923775
,,53.1773,,45.31635,12.931175
,,53.26025,,45.413175,12.94055
,,53.368325,,45.4469,12.942475
,,53.40115,,45.58855,12.954075
,,53.545425,,45.73095,12.971125
,,53.88215,,45.8462,12.982975
,,53.904825,,45.88865,12.99735
,,53.917775,,45.96435,13.030425
,,54.19095,,46.048,13.04275
,,54.255575,,46.3675,13.059425
,,54.279275,,46.418675,13.077525
,,54.645025,,46.4487,13.09385
,,54.76685,,46.4631,13.10385
,,54.7896,,46.503225,13.1173
,,54.8103,,46.514925,13.1347
,,54.8406,,46.5297,13.143525
,,54.8604,,46.609175,13.154825
,,54.87135,,46.698725,13.159725
,,54.8803,,46.8007,13.169375
,,54.913625,,46.908825,13.179075
,,54.998925,,46.928925,13.186725
,,55.02,,46.942225,13.193825
,,55.2464,,46.952675,13.199875
,,55.270925,,46.9608,13.222175
,,55.4446,,46.970825,13.227475
,,55.4846,,47.022425,13.236175
,,55.491925,,47.0923,13.2521
,,55.502025,,47.1893,13.261025
,,55.513575,,47.283975,13.267575
,,55.53605,,47.367975,13.278725
,,55.57895,,47.467925,13.2909
,,55.649725,,47.507625,13.297775
,,55.918475,,47.532925,13.30295
,,56.243175,,47.606125,13.3091
,,56.268475,,47.658775,13.31565
,,56.3367,,47.7689,13.329875
,,56.4061,,47.82805,13.3346
,,56.465425,,47.938925,13.341225
,,56.54385,,48.027475,13.36885
,,56.6382,,48.074925,13.3708
,,56.705875,,48.18745,13.3757
,,56.914925,,48.280775,13.382725
,,57.098425,,48.37855,13.39025
,,57.113175,,48.424925,13.391525
,,57.1513,,48.518925,13.396725
,,57.1743,,48.646925,13.405
,,57.2697,,48.666625,13.4116
,,57.366875,,48.865475,13.4244
,,57.393525,,48.950525,13.43135
,,57.542625,,49.0278,13.4395
,,57.699525,,49.169075,13.44795
,,57.702,,49.259825,13.450125
,,57.736275,,49.291525,13.455375
,,57.7513,,49.311025,13.461775
,,57.761775,,49.346575,13.46825
,,57.848,,49.4869,13.4724
,,58.027025,,49.5628,13.4798
,,58.1367,,49.699775,13.485225
,,58.189675,,49.719375,13.490375
,,58.212875,,49.73915,13.505475
,,58.374,,49.7701,13.510225
,,58.727525,,49.84095,13.5178
,,58.7441,,49.9394,13.542125
,,58.846125,,50.06135,13.554275
,,58.977525,,50.34695,13.55815
,,58.995975,,50.361275,13.573075
,,59.1429,,50.36405,13.57695
,,59.283675,,50.40775,13.582975
,,59.527225,,50.419575,13.5906
,,59.5896,,50.453275,13.61005
,,59.6518,,50.672475,13.6151
,,59.683425,,50.8015,13.624075
,,59.72035,,50.8605,13.62875
,,59.91005,,50.910625,13.63685
,,60.040175,,51.1275,13.64405
,,60.211675,,51.18525,13.66025
,,60.2299,,51.4051,13.6668
,,60.262275,,51.450025,13.69695
,,60.443625,,51.5591,13.7031
,,60.491575,,51.632075,13.714425
,,60.527975,,51.691125,13.72
,,60.566675,,51.716775,13.728225
,,61.0243,,51.734275,13.7328
,,61.0358,,51.758225,13.7464
,,61.0555,,51.778275,13.75185
,,61.085025,,51.8575,13.762575
,,61.306975,,51.9783,13.76745
,,61.35905,,52.041625,13.774275
,,61.5222,,52.1144,13.776325
,,61.53365,,52.171775,13.78185
,,61.553575,,52.23655,13.79405
,,61.6163,,52.2563,13.80865
,,61.69565,,52.310125,13.8193
,,61.696875,,52.389825,13.825125
,,61.80875,,52.429425,13.8338
,,61.8151,,52.67315,13.8415
,,61.8506,,52.753325,13.8598
,,61.88075,,52.7641,13.869775
,,62.092475,,52.79815,13.891625
,,62.127775,,52.94385,13.89865
,,62.198525,,52.99435,13.90555
,,62.208625,,53.051825,13.919675
,,62.225075,,53.153275,13.92895
,,62.2784,,53.29495,13.937125
,,62.3124,,53.361275,13.953175
,,62.589375,,53.40215,13.958225
,,62.693675,,53.45615,13.96255
,,63.054425,,53.5669,13.985125
,,63.121375,,53.673775,13.995175
,,63.128625,,53.694625,14.0071
,,63.1942,,53.72235,14.0124
,,63.2966,,53.84035,14.019875
,,63.327475,,53.995075,14.0278
,,63.503675,,54.279425,14.039325
,,63.536175,,54.320075,14.045425
,,63.60135,,54.35555,14.050125
,,63.622525,,54.3767,14.057525
,,63.681975,,54.506575,14.0629
,,63.885125,,54.56195,14.066525
,,63.950975,,54.6362,14.080125
,,64.014925,,54.752025,14.089025
,,64.055875,,54.77705,14.120025
,,64.07775,,54.838775,14.1354
,,64.21425,,54.94215,14.1512
,,64.25735,,55.026325,14.16165
,,64.3321,,55.144275,14.165825
,,64.46385,,55.242325,14.1703
,,64.6862,,55.450375,14.177875
,,64.8208,,55.478375,14.1932
,,64.91585,,55.48765,14.1976
,,64.93845,,55.512075,14.20625
,,64.98585,,55.623975,14.233225
,,65.0891,,55.8033,14.24155
,,65.161725,,55.86185,14.24665
,,65.458525,,55.9356,14.256125
,,65.567825,,55.95105,14.26095
,,65.588075,,56.085975,14.268825
,,65.761825,,56.202725,14.274925
,,66.21795,,56.252225,14.28055
,,66.4493,,56.3603,14.29225
,,66.4831,,56.407825,14.299475
,,66.5449,,56.556425,14.303275
,,66.557525,,56.601025,14.3097
,,66.60655,,56.681425,14.318475
,,66.637775,,56.69555,14.323225
,,66.74355,,56.743525,14.329825
,,66.886275,,56.931225,14.33425
,,66.916575,,56.993225,14.3401
,,66.976025,,57.065475,14.344325
,,67.0839,,57.09,14.373825
,,67.135475,,57.109175,14.3809
,,67.1688,,57.14165,14.38605
,,67.603625,,57.2291,14.39325
,,67.670475,,57.5303,14.399275
,,67.7145,,57.583625,14.404075
,,67.737375,,57.669125,14.41785
,,67.7744,,57.6981,14.426875
,,68.141125,,57.708825,14.4289
,,68.187,,57.7237,14.433625
,,68.228375,,57.994225,14.438
,,68.304225,,58.14865,14.4416
,,69.0024,,58.185075,14.451725
,,69.06465,,58.332125,14.460425
,,69.33655,,58.402075,14.471475
,,69.399825,,58.4377,14.4738
,,71.49415,,58.567525,14.4761
,,71.53605,,58.61585,14.486875
,,71.961125,,58.663775,14.49165
,,72.022025,,58.712725,14.507525
,,72.19415,,58.83875,14.518075
,,72.306,,58.86965,14.530725
,,72.751225,,58.90285,14.536325
,,73.2596,,58.925825,14.54105
,,73.3074,,58.963925,14.548625
,,73.4132,,58.9656,14.559725
,,73.4577,,59.0279,14.591625
,,73.775475,,59.1635,14.602825
,,73.799275,,59.338125,14.6156
,,74.07205,,59.378725,14.624175
,,74.371825,,59.502875,14.629
,,74.693825,,59.538775,14.631475
,,75.901575,,59.602625,14.651825
,,76.716725,,59.622825,14.667075
,,76.9055,,59.675425,14.685325
,,78.1102,,59.804875,14.698525
,,78.24685,,59.9209,14.7215
,,78.75065,,60.118575,14.731425
,,79.8322,,60.146225,14.744375
,,80.951275,,60.189325,14.752675
,,81.34995,,60.272875,14.757125
,,81.365575,,60.43345,14.762175
,,81.828775,,60.486325,14.770925
,,82.4486,,60.510875,14.7764
,,82.589675,,60.5249,14.791125
,,82.630525,,60.5711,14.80595
,,82.6601,,60.60025,14.82055
,,83.830375,,60.78355,14.82965
,,84.4801,,60.85675,14.832975
,,84.8007,,60.94495,14.840625
,,85.1532,,61.012375,14.855575
,,85.778775,,61.074475,14.862
,,86.011725,,61.152625,14.874625
,,86.03115,,61.30945,14.9007
,,86.0922,,61.36505,14.9133
,,86.7929,,61.3723,14.9371
,,87.017675,,61.462175,14.94155
,,87.160825,,61.5338,14.9774
,,87.435075,,61.562475,14.99905
,,88.192,,61.754225,15.00385
,,88.21175,,61.784375,15.020425
,,88.316425,,61.8079,15.038325
,,88.570175,,61.976525,15.056825
,,89.225125,,62.088175,15.0701
,,89.453675,,62.143675,15.074075
,,90.31635,,62.178575,15.081725
,,90.6585,,62.2003,15.09125
,,91.6928,,62.238175,15.09755
,,92.30255,,62.248975,15.121
,,93.646975,,62.29765,15.128575
,,93.98965,,62.501075,15.135725
,,94.638575,,62.5349,15.156475
,,94.758875,,62.6285,15.162925
,,97.9666,,62.6878,15.1642
,,98.61225,,62.954025,15.1845
,,99.3443,,63.090925,15.1912
,,100.008275,,63.128225,15.205275
,,101.985875,,63.150325,15.22055
,,104.83215,,63.16625,15.22945
,,104.9899,,63.1794,15.236325
,,106.2691,,63.2791,15.252225
,,108.488475,,63.306075,15.25985
,,108.8541,,63.347425,15.264875
,,108.9849,,63.548575,15.272675
,,109.057025,,63.621125,15.29645
,,109.91625,,63.66995,15.301875
,,110.6136,,63.73225,15.307525
,,110.9988,,63.795625,15.3125
,,112.71495,,64.00765,15.336375
,,113.921575,,64.0694,15.341525
,,115.875775,,64.1323,15.3489
,,116.6869,,64.258875,15.35795
,,117.7028,,64.356225,15.3842
,,117.967575,,64.423675,15.40055
,,118.44575,,64.44185,15.412825
,,119.110925,,64.467225,15.42455
,,119.59335,,64.485875,15.441025
,,119.8092,,64.64635,15.44735
,,120.89075,,64.89715,15.46675
,,121.59165,,64.93035,15.474075
,,122.552625,,64.9454,15.4897
,,123.4664,,64.9656,15.499425
,,125.339275,,65.116475,15.505975
,,125.859025,,65.1983,15.516425
,,127.370175,,65.5415,15.522075
,,128.15325,,65.561725,15.52575
,,130.115925,,65.589075,15.54305
,,130.920225,,65.64745,15.551775
,,131.08545,,65.663325,15.559
,,131.430275,,65.99085,15.5727
,,131.694825,,66.0443,15.58
,,132.07605,,66.10885,15.585125
,,132.434425,,66.180375,15.611225
,,132.61545,,66.660325,15.6189
,,132.861425,,67.0225,15.625675
,,133.254175,,67.058475,15.6306
,,135.824375,,67.237,15.63615
,,135.871475,,67.2624,15.643725
,,136.03505,,67.374475,15.652875
,,136.08655,,67.54615,15.658225
,,136.677025,,67.5987,15.6631
,,136.78175,,67.61405,15.665425
,,137.8304,,67.719825,15.67115
,,137.846725,,67.817675,15.698225
,,139.0374,,67.9533,15.711975
,,139.42365,,68.0053,15.732
,,139.4471,,68.149675,15.7411
,,140.849725,,68.369675,15.782375
,,142.525725,,68.381075,15.7976
,,144.260925,,68.426525,15.812225
,,144.7973,,68.548375,15.831625
,,146.4253,,68.700525,15.8433
,,146.64065,,68.938775,15.853225
,,147.03705,,69.087425,15.861525
,,147.322625,,69.197925,15.879425
,,147.476675,,69.237475,15.88325
,,147.529225,,69.68585,15.8913
,,147.90485,,70.789725,15.9043
,,148.75265,,71.746325,15.9147
,,149.429525,,72.092375,15.926625
,,152.1628,,73.7757,15.951225
,,152.6315,,74.412425,15.96735
,,153.978375,,74.6389,15.97525
,,157.36545,,75.702375,15.988025
,,157.6686,,75.841,15.9961
,,157.878725,,76.58845,15.9983
,,158.068375,,78.008175,16.00395
,,158.5241,,78.1682,16.0481
,,159.002725,,78.847825,16.058775
,,159.01545,,78.8759,16.063975
,,159.28175,,79.134125,16.073975
,,159.3864,,79.312825,16.0808
,,161.9875,,79.799575,16.095075
,,162.49775,,80.114775,16.104
,,164.6905,,80.976025,16.11355
,,166.892625,,81.3895,16.122475
,,168.20705,,81.64735,16.1413
,,168.405,,82.462275,16.14515
,,169.1572,,82.712425,16.14815
,,169.54785,,82.74955,16.1612
,,169.654,,82.965775,16.1667
,,173.01505,,83.0635,16.1753
,,174.8642,,83.097525,16.18385
,,176.8543,,83.108575,16.2256
,,177.835575,,83.3439,16.232875
,,177.92445,,84.1054,16.246775
,,178.3118,,84.407775,16.263025
,,178.39155,,84.453575,16.269725
,,178.761375,,85.636075,16.27715
,,179.4729,,85.843125,16.29725
,,179.9293,,87.769675,16.304675
,,179.969625,,88.549375,16.31405
,,180.909825,,91.10705,16.323625
,,182.076025,,94.751825,16.332725
,,183.510925,,95.368175,16.343775
,,184.365825,,95.7673,16.352275
,,185.896475,,96.068075,16.3601
,,185.955025,,96.135175,16.382025
,,185.96665,,97.508675,16.3949
,,187.63815,,98.408075,16.4023
,,187.82475,,98.57045,16.405
,,191.2032,,100.480675,16.41405
,,191.862625,,101.373875,16.420125
,,192.124875,,101.5705,16.422075
,,192.142375,,103.03915,16.42635
,,192.221475,,106.66015,16.43915
,,192.6701,,106.680525,16.45035
,,192.90275,,106.75135,16.455825
,,194.012775,,106.96135,16.46375
,,195.227675,,107.169,16.48075
,,195.254725,,107.213275,16.494125
,,195.4479,,107.45455,16.52315
,,197.20425,,107.7229,16.537975
,,198.046525,,108.117575,16.54355
,,199.178275,,108.35465,16.548575
,,200.59815,,109.0195,16.559725
,,201.397175,,109.55725,16.5659
,,202.447725,,109.6005,16.57525
,,202.94685,,110.4051,16.595125
,,203.456725,,111.3422,16.602325
,,205.696675,,112.022,16.608475
,,209.889075,,112.42625,16.6149
,,211.321375,,112.64315,16.62
,,214.799725,,112.944175,16.6259
,,215.615425,,113.3031,16.6416
,,215.85115,,113.326475,16.656375
,,216.8991,,113.640925,16.66835
,,219.92665,,114.28085,16.6723
,,220.146425,,114.3555,16.679525
,,223.463525,,114.65445,16.6857
,,228.9249,,114.695375,16.69925
,,231.032825,,115.493875,16.7109
,,231.635325,,115.805175,16.721575
,,234.8075,,117.955775,16.7289
,,234.8319,,118.687775,16.7499
,,235.138825,,119.068475,16.777375
,,236.073875,,119.8253,16.812725
,,236.09935,,120.262525,16.82535
,,237.851075,,122.138075,16.83965
,,237.864075,,122.183875,16.8505
,,238.8228,,122.98405,16.867025
,,240.5788,,123.256175,16.876175
,,240.779925,,123.307975,16.904925
,,241.125875,,125.32755,16.91785
,,242.31615,,128.042075,16.928025
,,243.72965,,128.2736,16.942075
,,243.74485,,130.872325,16.9487
,,246.04155,,132.0398,16.980675
,,246.69385,,132.676075,16.997475
,,246.80485,,133.111475,17.005125
,,249.108175,,134.6203,17.012725
,,249.881775,,135.364775,17.021625
,,249.991175,,137.748525,17.0293
,,250.3629,,138.4553,17.0441
,,252.092675,,138.58345,17.05535
,,252.431275,,139.583,17.0607
,,,,140.2058,17.069325
,,,,142.061275,17.0739
,,,,143.60715,17.080625
,,,,143.686025,17.09995
,,,,143.9115,17.10645
,,,,144.11265,17.1134
,,,,144.286775,17.118325
,,,,144.9868,17.1236
,,,,147.200525,17.13645
,,,,147.57055,17.14415
,,,,149.17615,17.1524
,,,,149.207725,17.1605
,,,,149.2578,17.17115
,,,,149.288475,17.179475
,,,,149.830625,17.184125
,,,,150.295325,17.191325
,,,,150.350525,17.19675
,,,,152.920025,17.20385
,,,,155.582875,17.213925
,,,,155.6394,17.218275
,,,,156.449525,17.225325
,,,,157.4682,17.229425
,,,,157.53285,17.244275
,,,,157.89565,17.2624
,,,,158.630225,17.296675
,,,,158.862175,17.302
,,,,158.88965,17.324925
,,,,158.94645,17.331325
,,,,159.494075,17.336275
,,,,159.7008,17.3455
,,,,159.713425,17.36055
,,,,160.43515,17.37365
,,,,162.449225,17.38045
,,,,162.843175,17.38955
,,,,165.523175,17.40705
,,,,168.466,17.417925
,,,,168.513275,17.439175
,,,,169.64725,17.443675
,,,,170.616775,17.4627
,,,,171.916025,17.4724
,,,,173.0069,17.477325
,,,,173.105875,17.485325
,,,,175.123075,17.49145
,,,,175.788275,17.50605
,,,,175.964675,17.5104
,,,,178.9944,17.518125
,,,,179.489425,17.53105
,,,,179.554475,17.536425
,,,,180.12665,17.543175
,,,,182.22595,17.5533
,,,,182.359575,17.5575
,,,,182.6152,17.564925
,,,,184.737675,17.613325
,,,,185.075725,17.626675
,,,,185.213475,17.6333
,,,,185.4189,17.64825
,,,,187.8503,17.654275
,,,,190.08045,17.661525
,,,,190.3801,17.672925
,,,,191.264525,17.684325
,,,,195.8149,17.68915
,,,,200.474025,17.698875
,,,,206.72155,17.7047
,,,,207.554125,17.7225
,,,,209.289425,17.7299
,,,,209.929975,17.738075
,,,,210.443475,17.74755
,,,,211.424,17.772175
,,,,211.7555,17.77905
,,,,212.3191,17.79105
,,,,214.1557,17.806325
,,,,214.818025,17.814725
,,,,214.864175,17.841525
,,,,217.412475,17.852425
,,,,219.934225,17.872475
,,,,220.455875,17.8854
,,,,222.0286,17.8997
,,,,222.99225,17.918475
,,,,225.24655,17.929475
,,,,227.044625,17.9424
,,,,227.118975,17.9621
,,,,227.7283,17.97765
,,,,229.092425,17.9895
,,,,229.191575,17.998625
,,,,230.281175,18.014675
,,,,234.634925,18.036625
,,,,235.5541,18.077825
,,,,245.72835,18.086525
,,,,246.639225,18.105975
,,,,246.7585,18.117075
,,,,247.7946,18.1334
,,,,247.921775,18.139425
,,,,248.2901,18.151775
,,,,248.3325,18.168425
,,,,249.707575,18.2162
,,,,249.766425,18.22635
,,,,249.884125,18.245425
,,,,252.220525,18.2575
,,,,252.4629,18.27245
,,,,253.076475,18.287025
,,,,,18.295725
,,,,,18.3096
,,,,,18.320525
,,,,,18.337825
,,,,,18.37395
,,,,,18.386525
,,,,,18.3947
,,,,,18.39835
,,,,,18.40645
,,,,,18.4123
,,,,,18.439175
,,,,,18.451125
,,,,,18.4803
,,,,,18.490425
,,,,,18.495825
,,,,,18.505625
,,,,,18.5354
,,,,,18.550525
,,,,,18.56115
,,,,,18.569375
,,,,,18.583325
,,,,,18.6061
,,,,,18.62875
,,,,,18.685275
,,,,,18.69995
,,,,,18.71085
,,,,,18.731875
,,,,,18.7432
,,,,,18.761675
,,,,,18.781475
,,,,,18.7968
,,,,,18.82455
,,,,,18.836575
,,,,,18.8485
,,,,,18.8634
,,,,,18.89305
,,,,,18.90435
,,,,,18.914375
,,,,,18.923775
,,,,,18.937875
,,,,,18.944975
