SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC13a
529.753275,529.891725,499.184225,501.157725,,
529.7607,529.92565,499.195625,501.20825,,
529.769125,529.9566,499.2216,501.220275,,
529.7807,529.984775,499.243875,501.240675,,
529.804275,530.01015,499.255975,501.265,,
529.823475,530.036125,499.278225,501.281625,,
529.847575,530.07675,499.289325,501.33715,,
529.863925,530.1018,499.321825,501.3545,,
529.88995,530.12175,499.33605,501.3845,,
529.911875,530.16155,499.3564,501.3973,,
529.93415,530.209125,499.377,501.412875,,
529.979,530.2755,499.39975,501.425275,,
529.99645,530.2841,499.426875,501.45005,,
530.0107,530.320475,499.457025,501.47255,,
530.0125,530.408525,499.4892,501.4909,,
530.026725,530.45105,499.50995,501.50565,,
530.0409,530.48675,499.549125,501.5176,,
530.04995,530.522625,499.5867,501.5262,,
530.0565,530.605025,499.62065,501.548375,,
530.075275,530.713075,499.69905,501.56005,,
530.0868,530.759425,499.71075,501.5804,,
530.107925,530.795775,499.719475,501.587425,,
530.140925,530.842275,499.730375,501.6091,,
530.18225,530.903175,499.746325,501.620075,,
530.211875,530.923975,499.7646,501.633,,
530.24875,531.00025,499.773375,501.640625,,
530.268625,531.1469,499.795125,501.6482,,
530.28435,531.16585,499.81755,501.66725,,
530.30625,531.190275,499.841175,501.702525,,
530.3591,531.20375,499.858125,501.72955,,
530.38765,531.22345,499.8936,501.74415,,
530.4158,531.259,499.9086,501.77185,,
530.43545,531.30595,499.924775,501.7872,,
530.4495,531.35385,499.946575,501.7967,,
530.480925,531.39115,499.960825,501.8122,,
530.532375,531.421625,499.970625,501.82175,,
530.606625,531.43125,499.978175,501.83105,,
530.682675,531.448275,499.993375,501.840875,,
530.764725,531.45705,500.0072,501.85125,,
530.78545,531.467025,500.0196,501.865725,,
530.822975,531.4764,500.031025,501.885325,,
530.893925,531.4904,500.045225,501.9112,,
530.908075,531.5004,500.05405,501.92355,,
530.9506,531.519075,500.066825,501.9386,,
530.9931,531.53085,500.08715,501.9435,,
531.041725,531.541125,500.104725,501.951025,,
531.093325,531.549525,500.1201,501.96265,,
531.13755,531.56665,500.1419,501.981725,,
531.16605,531.586275,500.14945,502.0164,,
531.18645,531.61585,500.16095,502.033975,,
531.213775,531.6368,500.175925,502.06965,,
531.255475,531.671725,500.205,502.083125,,
531.295725,531.69795,500.216775,502.095,,
531.355025,531.729875,500.232325,502.106025,,
531.378825,531.7531,500.241775,502.1209,,
531.39405,531.77155,500.251375,502.136675,,
531.4068,531.802725,500.291025,502.185975,,
531.41595,531.81565,500.302625,502.1994,,
531.431075,531.833775,500.3105,502.225075,,
531.4439,531.85095,500.31965,502.263225,,
531.451175,531.87505,500.3288,502.291625,,
531.460825,531.904175,500.354025,502.3143,,
531.47215,531.921175,500.377625,502.368625,,
531.4811,531.952675,500.39285,502.4078,,
531.495125,531.965,500.416725,502.4306,,
531.511525,531.98285,500.425425,502.4613,,
531.518,532.0045,500.4365,502.49075,,
531.534175,532.0252,500.473,502.50665,,
531.54835,532.089475,500.484375,502.53095,,
531.56445,532.123425,500.491675,502.552575,,
531.5924,532.142225,500.49555,502.563575,,
531.610275,532.1569,500.5048,502.571825,,
531.648725,532.18575,500.520525,502.592175,,
531.66915,532.203375,500.5315,502.6389,,
531.688275,532.216225,500.5411,502.659125,,
531.71105,532.23125,500.554275,502.67645,,
531.73175,532.246225,500.56875,502.704225,,
531.743775,532.267825,500.5793,502.740375,,
531.75645,532.295275,500.596875,502.762875,,
531.78135,532.314275,500.60945,502.7837,,
531.80165,532.34325,500.632675,502.832125,,
531.819575,532.3626,500.659575,502.8619,,
531.834625,532.391325,500.66825,502.881325,,
531.85105,532.429875,500.6893,502.898725,,
531.867825,532.444025,500.706625,502.91785,,
531.8943,532.46495,500.728075,502.933675,,
531.902625,532.487225,500.767775,502.950275,,
531.916775,532.517075,500.775525,502.975,,
531.944275,532.53165,500.801275,502.98755,,
531.98,532.548275,500.8224,503.0175,,
532.04415,532.564425,500.8331,503.060125,,
532.075225,532.576475,500.8503,503.090125,,
532.09935,532.589825,500.860325,503.10705,,
532.128225,532.601625,500.8688,503.13435,,
532.143925,532.631625,500.887425,503.1724,,
532.160375,532.64665,500.895775,503.197525,,
532.17105,532.672575,500.90385,503.238775,,
532.190625,532.71395,500.91275,503.2561,,
532.202825,532.7346,500.9496,503.275925,,
532.219,532.775525,500.970825,503.28815,,
532.22965,532.7964,500.99995,503.30345,,
532.2461,532.82065,501.032325,503.331125,,
532.265075,532.84535,501.058025,503.3569,,
532.284075,532.8803,501.11315,503.3845,,
532.310075,532.9224,501.14935,503.421425,,
532.327975,532.9584,501.188,503.483375,,
532.361925,532.998325,501.214275,503.511875,,
532.390625,533.044725,501.26785,503.52705,,
532.40585,533.086875,501.295275,503.55485,,
532.437925,533.10865,501.37515,503.572775,,
532.45205,533.122725,501.390525,503.59055,,
532.4776,533.162675,501.429,503.6122,,
532.4902,533.19035,501.487825,503.6309,,
532.50365,533.226525,501.498475,503.64555,,
532.54085,533.258775,501.5254,503.6766,,
532.564875,533.3142,501.545875,503.694175,,
532.59325,533.34185,501.559,503.704025,,
532.63185,533.385825,501.58975,503.723425,,
532.662175,533.40975,501.609725,503.75245,,
532.68515,533.439575,501.621225,503.779675,,
532.713725,533.47165,501.6399,503.79,,
532.747025,533.5112,501.66045,503.80565,,
532.7777,533.5459,501.6736,503.827925,,
532.796825,533.582425,501.697825,503.857275,,
532.81315,533.63945,501.7065,503.912525,,
532.832175,533.6741,501.72,503.94615,,
532.878675,533.703825,501.760075,503.967725,,
532.955325,533.748925,501.79855,503.9898,,
533.043275,533.792475,501.8195,504.02495,,
533.087775,533.863325,501.83775,504.079875,,
533.1052,533.913825,501.853525,504.099525,,
533.116075,533.92275,501.869275,504.1189,,
533.13015,533.931275,501.88825,504.147625,,
533.1427,533.93665,501.92055,504.167525,,
533.1579,533.94945,501.97485,504.2207,,
533.1811,533.95465,501.997375,504.2806,,
533.204825,533.959925,502.041625,504.302825,,
533.217225,533.9669,502.067675,504.320175,,
533.23775,533.979275,502.07805,504.3501,,
533.257075,533.9909,502.088825,504.377825,,
533.302825,534.0025,502.09545,504.393075,,
533.347025,534.0195,502.1065,504.4131,,
533.380025,534.054675,502.1288,504.44365,,
533.4201,534.08565,502.14255,504.461475,,
533.47345,534.111275,502.163875,504.470075,,
533.561375,534.15135,502.1862,504.48225,,
533.60745,534.17825,502.211325,504.50005,,
533.7366,534.191775,502.242625,504.513525,,
533.790125,534.206175,502.2915,504.534475,,
533.8382,534.22115,502.3108,504.56895,,
533.868875,534.23735,502.3466,504.59575,,
533.885,534.248225,502.3631,504.647,,
533.901375,534.2674,502.418225,504.677625,,
533.920525,534.29805,502.45105,504.70405,,
533.937325,534.3169,502.482325,504.718925,,
533.946025,534.33545,502.505725,504.729275,,
533.957925,534.357525,502.526875,504.73485,,
533.9671,534.3749,502.5544,504.74355,,
533.9727,534.4032,502.5762,504.750475,,
533.98175,534.4334,502.605975,504.76925,,
533.990575,534.459825,502.64335,504.7883,,
534.06485,534.485025,502.67565,504.819525,,
534.0961,534.49865,502.703,504.8352,,
534.126925,534.516375,502.744275,504.8534,,
534.14185,534.53455,502.765925,504.895475,,
534.178425,534.547825,502.78205,504.92245,,
534.234425,534.55415,502.8144,504.944325,,
534.298225,534.573025,502.84345,504.972475,,
534.31365,534.5858,502.8568,505.0087,,
534.3247,534.60265,502.88105,505.022925,,
534.340125,534.6126,502.897475,505.0283,,
534.361825,534.6264,502.91085,505.03615,,
534.3783,534.64805,502.926,505.0472,,
534.4153,534.664325,502.937725,505.05485,,
534.466125,534.685575,502.950725,505.058975,,
534.50755,534.70695,502.975925,505.073425,,
534.520675,534.734575,502.991475,505.078625,,
534.538,534.749425,503.0115,505.089275,,
534.552625,534.7643,503.03915,505.099275,,
534.567375,534.783425,503.075175,505.111125,,
534.58405,534.7984,503.111275,505.123025,,
534.59725,534.8086,503.141225,505.1301,,
534.611275,534.821075,503.173475,505.13785,,
534.633875,534.82865,503.19445,505.149925,,
534.655025,534.832075,503.212025,505.15765,,
534.6671,534.8429,503.230625,505.175425,,
534.682825,534.853425,503.257175,505.195675,,
534.69685,534.8637,503.28505,505.217725,,
534.724775,534.872025,503.319075,505.2361,,
534.737025,534.881375,503.35305,505.25265,,
534.747925,534.8879,503.38685,505.27625,,
534.75905,534.896375,503.422625,505.2903,,
534.7755,534.9054,503.453725,505.3087,,
534.798325,534.92055,503.489525,505.338625,,
534.807975,534.930775,503.52445,505.352675,,
534.81675,534.936025,503.5427,505.361,,
534.82345,534.943025,503.567025,505.369875,,
534.82815,534.955125,503.599875,505.382675,,
534.831875,534.962075,503.630825,505.3895,,
534.84455,534.96915,503.63955,505.40155,,
534.868925,534.975975,503.657625,505.41435,,
534.880075,534.98495,503.683975,505.419575,,
534.89575,534.99325,503.714,505.424375,,
534.9075,534.9995,503.74035,505.4308,,
534.9296,535.0112,503.75715,505.448625,,
534.95065,535.026175,503.818075,505.454125,,
534.95835,535.028475,503.867925,505.4613,,
534.96895,535.043875,503.91025,505.465675,,
534.983775,535.055875,503.93145,505.47095,,
534.99465,535.07135,503.97015,505.509725,,
535.005625,535.082425,504.00825,505.5212,,
535.017175,535.094425,504.04435,505.5344,,
535.032075,535.113575,504.084375,505.542275,,
535.05575,535.123275,504.10395,505.5522,,
535.068975,535.14155,504.150225,505.5649,,
535.094775,535.1537,504.18805,505.61495,,
535.112475,535.16105,504.20515,505.646725,,
535.12925,535.172875,504.237175,505.685725,,
535.14185,535.18125,504.2742,505.7067,,
535.15255,535.1987,504.31745,505.739025,,
535.17375,535.21385,504.34295,505.75465,,
535.185025,535.236975,504.371725,505.7858,,
535.2091,535.252075,504.409575,505.803225,,
535.22635,535.2689,504.432075,505.814425,,
535.25615,535.28215,504.46075,505.83635,,
535.28415,535.3134,504.497025,505.893875,,
535.319025,535.334675,504.507625,505.922525,,
535.332975,535.3519,504.54755,505.939475,,
535.3638,535.362275,504.57595,505.97145,,
535.379725,535.375375,504.62185,505.983575,,
535.390975,535.38405,504.6358,506.02905,,
535.410825,535.39715,504.665725,506.046925,,
535.437975,535.409425,504.680725,506.06035,,
535.46265,535.42435,504.690375,506.07405,,
535.48305,535.440025,504.6978,506.0887,,
535.502,535.456625,504.7099,506.101125,,
535.50975,535.4713,504.7175,506.114825,,
535.5182,535.50295,504.7323,506.135475,,
535.5225,535.515675,504.745375,506.159525,,
535.528075,535.52595,504.756275,506.1942,,
535.535625,535.52845,504.772425,506.2457,,
535.5408,535.5418,504.787125,506.27735,,
535.5477,535.551525,504.799125,506.30445,,
535.5552,535.566325,504.821725,506.3118,,
535.5617,535.57645,504.8564,506.3312,,
535.57285,535.5875,504.9005,506.360525,,
535.58495,535.597325,504.941775,506.39485,,
535.604625,535.6111,504.962525,506.419825,,
535.6342,535.62235,504.9848,506.44085,,
535.65725,535.63535,504.997325,506.470875,,
535.6746,535.644575,505.01455,506.486825,,
535.6905,535.6555,505.021775,506.511775,,
535.709425,535.668675,505.029325,506.528575,,
535.726875,535.676825,505.038725,506.54755,,
535.74225,535.6875,505.04695,506.5595,,
535.7553,535.69905,505.071775,506.57235,,
535.7757,535.705075,505.086675,506.579125,,
535.790275,535.7107,505.100125,506.596325,,
535.8108,535.719475,505.110175,506.609925,,
535.842925,535.72795,505.120425,506.62515,,
535.86945,535.735125,505.146675,506.637275,,
535.906775,535.74895,505.1573,506.647025,,
535.933725,535.75905,505.17615,506.662275,,
535.9553,535.784325,505.185375,506.672275,,
535.9666,535.797725,505.216775,506.710975,,
535.9802,535.8105,505.242975,506.735475,,
536.011725,535.8246,505.263125,506.7646,,
536.048,535.842225,505.285375,506.8069,,
536.0732,535.8587,505.30585,506.825725,,
536.10785,535.869,505.321625,506.85725,,
536.131075,535.881,505.331925,506.881225,,
536.1699,535.900875,505.34885,506.904725,,
536.19655,535.917625,505.363875,506.93285,,
536.22515,535.9426,505.37945,506.96265,,
536.24975,535.96275,505.394975,506.973675,,
536.25835,535.972725,505.40475,506.98945,,
536.269225,535.994125,505.42,506.999625,,
536.2877,536.011325,505.43075,507.008425,,
536.296425,536.030275,505.449925,507.03945,,
536.311775,536.07245,505.46485,507.046725,,
536.3402,536.09965,505.485225,507.0678,,
536.36225,536.132275,505.501775,507.094225,,
536.39145,536.16965,505.5302,507.126275,,
536.431125,536.20205,505.565275,507.14885,,
536.47315,536.224225,505.5863,507.182525,,
536.511275,536.252075,505.609675,507.218425,,
536.541025,536.285375,505.635975,507.2366,,
536.583175,536.2955,505.676125,507.2552,,
536.621475,536.308025,505.72565,507.274775,,
536.640125,536.32145,505.767225,507.288075,,
536.649375,536.334625,505.787,507.30185,,
536.690175,536.347225,505.8073,507.310975,,
536.742125,536.3656,505.82555,507.3203,,
536.7986,536.37915,505.8561,507.3286,,
536.83535,536.395475,505.88435,507.342975,,
536.85165,536.416225,505.8984,507.3647,,
536.86195,536.438175,505.919525,507.384325,,
536.889575,536.449825,505.931425,507.43815,,
536.913,536.4642,505.940875,507.459725,,
536.9405,536.510125,505.950575,507.473225,,
536.9589,536.5283,505.9626,507.493075,,
536.980125,536.54765,505.97305,507.51615,,
537.004475,536.573475,505.984675,507.549,,
537.02715,536.6024,506.0087,507.587925,,
537.11335,536.629925,506.047125,507.616725,,
537.1945,536.663125,506.09815,507.64245,,
537.231425,536.698675,506.1217,507.653475,,
537.2675,536.7231,506.156625,507.6623,,
537.27545,536.75835,506.177575,507.670525,,
537.282825,536.807525,506.21235,507.68095,,
537.295675,536.840525,506.235175,507.691475,,
537.3075,536.856825,506.26125,507.700625,,
537.32325,536.875675,506.2828,507.705,,
537.338025,536.9033,506.343225,507.710725,,
537.352125,536.923225,506.37185,507.713925,,
537.385625,536.9509,506.4256,507.718175,,
537.495625,536.964625,506.44535,507.722275,,
537.528,536.9723,506.45785,507.728975,,
537.5494,536.989725,506.468725,507.732325,,
537.563525,537.004575,506.492975,507.73545,,
537.57655,537.02335,506.519675,507.760375,,
537.5865,537.05435,506.534,507.773125,,
537.5989,537.0974,506.549575,507.80575,,
537.61255,537.1305,506.578175,507.876575,,
537.6285,537.17905,506.5921,507.937225,,
537.647875,537.21805,506.6098,507.98035,,
537.669525,537.245325,506.626175,508.01345,,
537.6823,537.269025,506.640025,508.03935,,
537.6967,537.287125,506.6556,508.065275,,
537.70915,537.296425,506.6643,508.080675,,
537.722725,537.305675,506.69405,508.120175,,
537.73755,537.312825,506.728825,508.1356,,
537.754275,537.321275,506.76245,508.15735,,
537.767525,537.329025,506.795875,508.214325,,
537.7831,537.3403,506.822175,508.242375,,
537.795775,537.351625,506.859,508.28625,,
537.81165,537.375675,506.884175,508.310725,,
537.823225,537.403375,506.913675,508.3505,,
537.82815,537.425675,506.938275,508.37245,,
537.833225,537.4402,506.94705,508.379675,,
537.838275,537.456575,506.966225,508.39745,,
537.84505,537.511525,506.98515,508.40745,,
537.8555,537.51765,507.0068,508.4223,,
537.865775,537.523025,507.021375,508.443075,,
537.900275,537.5309,507.0457,508.46195,,
537.91285,537.53815,507.06175,508.484375,,
537.93125,537.544975,507.08525,508.5174,,
537.95665,537.552825,507.10175,508.552975,,
537.98555,537.554725,507.128475,508.59605,,
538.00645,537.5622,507.14175,508.63085,,
538.0263,537.57275,507.165825,508.64895,,
538.040925,537.580825,507.211125,508.697975,,
538.058925,537.596475,507.232675,508.721325,,
538.082825,537.60585,507.2536,508.764925,,
538.104575,537.61595,507.280775,508.792225,,
538.119575,537.63345,507.293675,508.810225,,
538.137175,537.63995,507.310325,508.823975,,
538.1754,537.653225,507.33015,508.873225,,
538.18545,537.66605,507.356725,508.8877,,
538.1988,537.677625,507.388125,508.922275,,
538.215,537.687475,507.410425,508.9517,,
538.243975,537.697175,507.424425,508.991425,,
538.268725,537.707,507.466025,509.017625,,
538.275375,537.71745,507.491475,509.0338,,
538.285875,537.727675,507.5348,509.057075,,
538.3105,537.73375,507.5792,509.077825,,
538.330975,537.748175,507.64345,509.101425,,
538.3452,537.760775,507.65935,509.1344,,
538.37675,537.777375,507.674425,509.196025,,
538.4188,537.79135,507.69325,509.2146,,
538.430275,537.805025,507.69945,509.25195,,
538.445075,537.82365,507.7119,509.2677,,
538.469125,537.8341,507.7206,509.28295,,
538.489525,537.84615,507.728975,509.329225,,
538.5122,537.859125,507.73575,509.34465,,
538.542075,537.868625,507.74325,509.3685,,
538.552925,537.877325,507.7513,509.400225,,
538.605575,537.888825,507.760925,509.4245,,
538.6293,537.91485,507.769825,509.462125,,
538.654825,537.92595,507.79135,509.48195,,
538.69025,537.938925,507.802925,509.497475,,
538.72125,537.9536,507.847525,509.512975,,
538.7435,537.965,507.887575,509.544175,,
538.773025,537.99385,507.91465,509.569025,,
538.7928,538.006625,507.923,509.612175,,
538.81035,538.021975,507.943,509.648025,,
538.84575,538.03365,507.964625,509.6645,,
538.8688,538.053075,507.992875,509.68995,,
538.901525,538.0675,508.033275,509.709675,,
