SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC06a,SPK_SPKC09a,SPK_SPKC13a
452.018,,442.659475,437.1973,501.922825
452.073125,,442.7428,437.227375,502.777425
452.372275,,442.814875,437.28535,502.88695
452.721225,,442.849775,437.35005,503.06975
452.805225,,442.942075,437.483625,503.143075
453.01665,,443.072,437.534725,503.19835
453.076225,,443.126925,437.657025,503.250275
453.09815,,443.38015,437.698325,503.3495
453.1592,,443.423475,438.10315,503.761225
453.28415,,443.491625,438.22005,503.7744
453.3938,,443.54795,438.440875,503.793625
453.75895,,443.68505,438.501025,503.7975
454.05,,443.727325,438.6743,503.835675
454.370725,,443.8051,438.70095,504.056375
454.6293,,443.83975,438.732425,504.799025
455.1471,,443.943825,438.826025,505.779575
455.348925,,444.0307,438.860275,507.831025
455.75435,,444.14735,438.91155,508.105175
455.829725,,444.192475,439.0088,508.515975
456.08135,,444.336125,439.174425,509.548625
456.177225,,444.402075,439.266875,509.563225
456.2462,,444.4946,439.3868,509.834925
456.26585,,444.560525,439.423175,510.3486
456.321675,,444.665425,439.45615,510.498725
456.427625,,444.71945,439.55645,511.190075
456.820275,,444.727475,439.619325,511.213075
456.96225,,444.78165,439.736975,512.666175
457.004075,,444.9316,439.952625,512.906075
457.140725,,445.0324,440.0867,512.991325
457.372375,,445.1235,440.156275,513.668625
457.4493,,445.1255,440.2005,514.4104
457.6452,,445.27055,440.348425,515.076225
457.721075,,445.37025,440.4094,515.502825
458.159425,,445.4248,440.516925,515.733725
458.245875,,445.463375,440.662225,515.762725
458.28845,,445.513825,440.727925,515.7919
458.359025,,445.588375,440.737175,516.123
458.39405,,445.632325,440.8142,516.65625
458.658775,,445.6753,440.959675,516.6766
458.7707,,445.769175,441.047525,516.935075
458.89925,,445.862575,441.70625,517.095975
459.1786,,445.902275,441.841725,517.130475
459.221225,,445.944575,441.8757,517.79655
459.3351,,446.0189,441.88845,517.823775
459.338225,,446.087,442.0174,518.107575
459.421975,,446.132425,442.2728,518.133575
459.45895,,446.196125,442.3467,518.57015
459.690375,,446.3037,442.72645,519.117725
459.7754,,446.347225,442.87895,519.32305
459.9977,,446.418175,442.99185,520.7685
460.19925,,446.462775,443.04095,520.790275
460.307625,,446.5183,443.12385,520.795375
460.372475,,446.5558,443.19175,520.81725
460.454125,,446.63125,443.2263,521.166225
460.470725,,446.6955,443.4172,521.19795
460.68875,,446.783625,443.489275,521.321075
460.8022,,446.839,443.508075,521.3533
460.844875,,446.8772,443.643975,521.449575
460.866275,,447.0541,443.733425,521.470775
460.890575,,447.1896,443.761625,521.5211
460.956375,,447.325975,443.7839,521.71005
460.9665,,447.426425,443.814,521.733025
461.0113,,447.4655,444.06015,521.792625
461.094625,,447.50705,444.155625,521.908575
461.17405,,447.5199,444.19765,522.044475
461.238225,,447.588075,444.2093,522.270425
461.57845,,447.83595,444.21905,522.2895
461.62205,,448.1679,444.416875,522.629775
461.650625,,448.259875,444.4311,522.703
461.688725,,448.348325,444.49785,522.894025
461.8769,,448.392725,444.531925,523.2812
461.935425,,448.510175,444.5665,523.3005
462.07735,,448.5923,444.62785,523.84095
462.242225,,448.76535,444.74205,524.262925
462.30905,,448.8298,444.80685,524.32045
462.34365,,448.88805,444.97095,524.602175
462.605775,,448.92705,445.1327,524.96665
462.85315,,449.119725,445.417825,525.0529
463.144,,449.21835,445.50175,525.216075
463.2017,,449.298875,445.609325,525.31675
463.242925,,449.40385,445.675025,525.497775
463.310925,,449.44465,445.69365,525.7538
463.336825,,449.50685,445.8057,525.93095
463.53325,,449.555975,445.830625,526.36435
463.611325,,449.6082,446.060475,526.4726
463.772325,,449.7902,446.090225,526.852375
463.8434,,449.937925,446.161375,527.3372
464.01795,,450.34155,446.19465,527.561525
464.119825,,450.43845,446.349025,528.635925
464.256475,,450.48795,446.37505,529.520275
464.3493,,450.57815,446.394325,530.012775
464.462625,,450.602925,446.444125,530.471375
464.565475,,450.68305,446.546025,530.8554
464.611375,,450.736475,446.563475,530.932625
464.660575,,450.7812,446.715375,530.954
464.85035,,450.825975,446.9584,531.340625
464.912825,,450.8835,446.985275,531.61325
464.9421,,451.008925,447.026625,531.828425
465.279275,,451.04785,447.37565,532.17855
465.35835,,451.09745,447.42665,532.93995
465.400125,,451.269175,447.45565,533.045775
465.5445,,451.3413,447.554975,533.065625
465.603425,,451.389175,447.67755,533.11915
465.6455,,451.4232,447.68305,533.4154
465.733775,,451.5448,447.76025,533.99685
465.896475,,451.605975,447.80155,534.167225
466.190275,,451.666675,447.853275,534.63385
466.331375,,451.731125,447.9528,534.789775
466.36975,,451.874675,448.0413,534.809275
466.4462,,452.1423,448.11335,535.0169
466.74135,,452.434625,448.185475,535.149175
466.915125,,452.5074,448.257175,535.364275
467.126675,,452.6118,448.376725,535.36885
467.174275,,452.670775,448.394025,535.681775
467.22055,,452.74375,448.414375,535.71345
467.5218,,452.82025,448.44815,535.769625
467.5568,,452.96495,448.47115,535.90155
467.5773,,453.0223,448.550525,536.074075
467.782225,,453.12215,448.591,536.2492
467.88555,,453.191125,448.606875,536.26015
468.151975,,453.274,448.75715,536.56345
