SPK_SPKC01a,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC11a
452.671075,341.969575,516.989825,604.14905,1009.665225,447.92225,519.576275
452.791275,342.03495,517.01325,604.540625,1009.9318,447.950625,520.37365
452.9178,342.15805,517.2163,604.701325,1010.06805,447.980675,520.60265
453.027025,342.346875,517.315625,605.031425,1010.30135,448.0353,523.450425
453.035825,342.439925,517.3668,605.092575,1010.383575,448.09755,523.806425
453.104825,342.5692,517.46705,605.208575,1010.4774,448.147175,523.889375
453.181675,342.843475,517.61095,605.2676,1010.736475,448.253725,524.1914
453.267825,342.95955,517.739775,605.408025,1010.869275,448.350125,524.292775
453.3215,343.083825,517.802075,605.55115,1011.3077,448.404425,524.591575
453.407675,343.21665,517.8974,605.7123,1011.4705,448.449275,524.78435
453.478575,343.27835,518.00305,605.814925,1012.059125,448.481725,524.80045
453.6232,343.348775,518.030625,606.10585,1012.28125,448.6176,524.81205
453.72685,343.47435,518.05995,606.3325,1012.318425,448.76125,524.84355
453.854075,343.5497,518.08385,606.44165,1012.50525,448.7957,524.8718
453.928675,343.635875,518.108275,606.6321,1012.519275,448.878,524.884125
453.98295,343.764125,518.12935,606.73255,1013.12375,448.927225,525.26325
454.005375,343.9342,518.459675,606.874525,1013.2459,448.9763,525.603
454.065975,343.97995,518.520225,607.575525,1013.618,449.1021,525.622975
454.166575,344.032225,518.588925,607.63535,1013.652325,449.1536,525.63845
454.239675,344.0812,518.92395,607.675475,1013.669125,449.3677,525.680825
454.276725,344.1518,519.04445,607.832375,1013.79945,449.4729,525.69595
454.3335,344.2796,519.14655,607.86205,1013.812,449.63675,525.76655
454.4174,344.30225,519.229475,607.9996,1013.851075,449.6958,526.02075
454.4975,344.31425,519.31055,608.0974,1013.877825,449.79735,526.11575
454.521675,344.496525,519.799325,608.167375,1014.7034,449.8824,526.2285
454.571625,344.5458,520.04395,608.280425,1015.298775,449.928325,526.32945
454.704475,344.62145,520.085525,608.439975,1015.407725,450.149625,526.39685
454.7064,344.755925,520.44665,608.593,1015.752725,450.18015,526.4184
454.810575,344.816425,520.73695,608.86015,1015.865175,450.216275,526.665925
454.862225,344.854875,522.645875,609.200375,1015.882575,450.419725,527.4034
454.98335,345.13315,522.94925,609.271625,1015.89055,450.61395,527.494875
455.147725,345.42815,523.272975,609.34405,1016.7961,450.822,527.62885
455.270425,345.60575,523.3538,609.50545,1017.209675,451.084425,528.10285
455.356075,345.6436,523.395375,609.664,1017.832175,451.2249,528.308125
455.435275,345.670775,523.4088,609.805475,1017.96755,451.487025,528.9351
455.545275,345.744325,523.4498,609.897525,1018.7638,451.616175,529.4122
455.57675,345.8733,523.797175,610.158425,1018.9369,451.7021,529.671025
455.671825,345.887775,523.869925,610.313,1018.9431,451.7661,529.79215
455.72795,345.916225,523.9568,610.504975,1018.982575,451.91435,530.164075
455.754425,345.957475,524.1079,610.533975,1019.078825,452.011275,530.36205
455.79095,346.010375,524.1539,610.630775,1019.277275,452.1743,530.7017
455.86965,346.04645,524.323125,610.81035,1019.77725,452.2488,530.770975
455.95975,346.2381,524.351775,610.874625,1019.849275,452.34045,530.78485
456.0892,346.387425,524.505375,610.9374,1019.996725,452.399225,531.2611
456.096925,346.470075,524.591075,610.995375,1020.3401,452.43365,531.403475
456.10675,346.75405,524.65755,611.21445,1020.57145,452.462,531.4068
456.281175,346.791175,524.726125,611.427,1020.799075,452.6556,531.4746
456.32405,346.842875,524.779775,611.477075,1020.95535,452.706375,531.5153
456.373375,346.8537,524.83635,611.67595,1021.21565,452.9377,531.61425
456.385425,346.9214,524.911875,612.068525,1021.416225,453.022875,531.692525
456.49765,346.946725,524.9952,612.22055,1021.54335,453.106375,531.838425
456.587525,347.074475,525.2256,612.4059,1021.587775,453.3723,531.867175
456.676475,347.18035,525.291275,612.5663,1021.793025,453.517425,531.920475
456.851875,347.19265,525.368775,612.599225,1021.864125,453.552775,531.97915
456.969,347.255575,525.4087,612.6376,1022.034875,453.591275,532.1283
457.23595,347.346775,525.45525,612.639925,1022.12625,453.653125,532.3212
457.474225,347.3489,525.521725,612.69695,1022.457675,453.7516,532.610925
457.51515,347.54355,525.5677,613.003425,1022.683675,453.8338,532.649125
457.63675,347.72565,525.665075,613.020575,1023.07745,453.85095,532.785075
457.65015,347.75875,525.714925,613.1926,1023.21555,453.874975,533.14895
457.715225,347.81665,525.7227,613.293325,1023.893425,453.90905,533.316425
457.832,347.82585,526.323275,613.48055,1024.189625,454.003775,533.3473
457.927675,347.9588,526.413875,614.0876,,454.149975,533.48305
458.0787,348.1986,526.4934,614.3211,,454.21465,533.5276
458.1646,348.202775,526.54885,614.405825,,454.4908,533.6241
458.286125,348.2617,526.5904,614.492575,,454.559625,533.760175
458.3342,348.299375,526.63085,614.63775,,454.589975,533.991825
458.51135,348.3402,526.771425,614.7713,,454.6121,534.01475
458.549125,348.63415,526.792275,615.120125,,454.7327,534.036925
458.57045,348.720175,526.891475,615.176225,,454.766675,534.170775
458.71535,348.784625,526.903225,615.582075,,454.875225,534.27885
459.20135,348.976975,526.94225,615.68825,,454.912175,534.310975
459.362825,349.007725,526.987175,615.80625,,454.93295,534.325275
459.4081,349.11555,527.027775,616.187375,,454.9587,534.366275
459.481175,349.292225,527.05815,616.302675,,455.0105,534.424325
459.5574,349.5651,527.15935,616.359475,,455.050525,534.440475
459.72375,349.605875,527.213075,616.853975,,455.1033,534.477175
459.85375,349.835625,527.281575,617.57675,,455.1393,534.603275
460.5246,349.914375,527.319325,617.644,,455.18645,534.6972
460.94185,350.1204,527.329725,617.731375,,455.213825,534.7145
461.130775,350.189075,527.41495,617.812975,,455.237125,534.739125
461.42415,350.193325,527.451075,617.883425,,455.293825,534.762675
461.510075,350.2376,527.56855,617.987475,,455.544425,534.95375
461.5872,350.37245,527.640775,618.0172,,455.662425,534.9722
461.67515,350.402225,527.68615,618.054,,455.702325,535.025275
461.744775,350.739875,527.72935,618.349175,,455.73255,535.081675
461.86745,350.792975,527.813875,618.547275,,455.749325,535.109475
461.890275,350.83635,527.835875,618.597975,,455.7663,535.189975
461.93405,350.8761,527.87435,619.0545,,455.794725,535.219175
461.996925,350.9181,527.911275,619.090825,,455.8105,535.39835
462.13235,350.94545,527.989,619.284975,,455.821825,535.768775
462.176725,350.983725,528.0319,619.32,,455.854925,535.80585
462.368575,351.087125,528.0706,619.38625,,455.966675,535.9988
462.432525,351.1463,528.100175,619.5259,,455.9841,536.025425
462.464125,351.26875,528.220125,619.601975,,455.993725,536.038425
462.5953,351.335625,528.2517,619.83265,,456.0258,536.05495
462.669125,351.439875,528.2874,619.8889,,456.044125,536.08555
462.74835,351.538275,528.31715,620.348525,,456.072075,536.197925
462.868375,351.6198,528.34115,620.396625,,456.137525,536.231125
462.8793,351.7089,528.362675,620.425825,,456.198325,536.243125
462.95945,351.80095,528.369025,620.999275,,456.378075,536.413575
462.962,351.821725,528.438825,621.17155,,456.4995,536.429825
463.0587,351.866575,528.440575,621.336425,,456.57825,536.44495
463.150075,351.870175,528.53455,621.363075,,456.6849,536.5675
463.18905,351.955475,528.647725,621.432525,,456.73635,536.6489
463.49765,352.168,528.77345,621.5746,,456.763925,536.76025
463.565375,352.213325,528.935975,621.597925,,456.8075,536.80945
463.65025,352.340175,528.964025,621.781475,,456.82175,536.8155
463.701975,352.360225,529.070925,622.09505,,456.86945,536.999475
463.804525,352.36565,529.104225,622.327675,,456.91185,537.0687
463.872725,352.463975,529.219875,622.722775,,457.025575,537.10675
463.958325,352.5412,529.345275,623.104325,,457.119875,537.22365
464.115,352.7666,529.504925,623.22955,,457.137575,537.31255
464.281425,352.904925,529.804125,623.3589,,457.187475,537.330125
464.4076,353.0314,529.890425,623.3921,,457.21665,537.7481
464.511975,353.252225,530.164975,623.431875,,457.311125,537.825025
464.6021,353.274475,530.187975,623.62685,,457.4643,537.87575
464.709725,353.2897,530.2384,623.81395,,457.514625,537.903725
464.778975,353.342225,530.346675,623.901875,,457.59635,537.93145
464.7936,353.43155,530.4088,624.0442,,457.6865,537.976375
464.912825,353.655475,530.498775,624.68925,,457.713025,538.00785
464.95975,353.71655,530.538575,624.990325,,457.733075,538.1065
464.974025,353.752275,530.68155,625.431625,,457.88195,538.159
464.9754,353.9606,530.802575,625.437825,,457.9726,538.207
465.0527,354.01855,530.883425,625.87345,,458.0598,538.234525
465.067,354.084275,530.95565,626.059125,,458.091725,538.379275
465.1994,354.143675,531.02835,626.537625,,458.128,538.45035
465.208125,354.6275,531.099875,626.8616,,458.166025,538.482675
465.238675,354.67805,531.1428,626.942,,458.227175,538.529825
465.293175,354.7351,531.1635,627.6086,,458.2838,538.5725
465.336125,354.83095,531.185875,627.961875,,458.36315,538.6393
465.397425,355.025825,531.25455,628.27635,,458.430425,538.756875
465.45755,355.075475,531.266325,628.284875,,458.4726,538.80665
465.500925,355.085075,531.427125,628.473575,,458.502625,539.07365
465.5873,355.102325,531.578075,628.64115,,458.687625,539.112225
465.65205,355.155075,531.778775,628.66535,,458.7291,539.14985
465.714325,355.1836,531.79975,628.690575,,458.776075,539.190875
465.760575,355.1894,531.860025,628.78065,,458.8121,539.235
465.7804,355.247125,531.876025,629.164825,,458.878825,539.2995
465.8414,355.315275,531.90465,629.2893,,458.907725,539.3266
465.9453,355.462775,531.913425,629.3901,,459.04065,539.348
466.04395,355.676225,531.9341,629.401925,,459.0776,539.37
466.049625,355.70805,532.080875,629.533375,,459.1177,539.446475
466.065975,355.966725,532.22305,629.58215,,459.1564,539.502
466.080925,356.0216,532.308175,629.743975,,459.195625,539.66575
466.134025,356.03165,532.45665,629.8423,,459.235425,539.68015
466.18955,356.147425,532.722625,630.1365,,459.361625,539.787725
466.245625,356.1884,532.77035,630.231775,,459.406875,539.7976
466.2626,356.194725,533.07215,630.257725,,459.44,539.914725
466.395825,356.297325,533.10855,630.62615,,459.481,539.9709
466.592775,356.3835,533.15965,630.69905,,459.51115,540.062725
466.742125,356.55405,533.2183,630.7241,,459.603675,540.1389
466.811425,356.623475,533.349925,631.000775,,459.781675,540.1941
466.9219,356.750025,533.4253,631.16475,,459.886025,541.72365
467.0975,356.84235,533.521075,631.294475,,460.0106,542.06795
467.1438,356.96075,533.647825,631.31155,,460.16265,542.159575
467.3027,356.97635,533.786425,631.382075,,460.313725,542.433225
467.306825,357.154875,533.936625,631.55545,,460.372575,543.032925
467.648425,357.3472,534.00415,631.66295,,460.458925,543.082925
467.75415,357.469475,534.048725,631.8709,,460.480025,543.264825
467.8382,357.537825,534.077875,632.053225,,460.573475,543.5471
467.977675,357.6084,534.42115,632.16705,,460.849825,543.813325
468.119475,357.661725,534.506525,632.421325,,460.99415,543.83755
468.279075,357.747275,534.693875,632.535225,,461.035375,543.88235
468.37645,357.76085,534.776375,632.537575,,461.047075,543.9968
468.43085,358.003125,534.816375,632.629975,,461.05875,544.28475
468.5215,358.029925,534.896725,632.709425,,461.15635,544.36075
468.605625,358.175625,534.93855,632.885375,,461.285025,544.385475
468.6967,358.215225,535.023575,632.8982,,461.381,544.461825
468.816025,358.233925,535.1224,632.98535,,461.43745,544.708575
468.84565,358.331475,535.280925,633.0431,,461.5467,544.72525
468.88185,358.46525,535.36845,633.084,,461.64055,544.769075
468.937125,358.6024,535.5237,633.322775,,461.67265,544.902825
469.066425,358.69755,535.677475,633.59425,,461.735,544.9193
469.1592,358.807625,535.90815,633.691075,,461.747775,544.962425
469.2519,359.08215,535.975375,633.800625,,461.75965,544.981325
469.358725,359.12095,536.20875,633.9541,,461.784375,545.00085
469.41455,359.253025,536.4017,634.056,,461.8187,545.0448
469.5326,359.254375,536.42895,634.420775,,461.99085,545.074625
469.535675,359.664825,536.617975,634.65005,,462.004975,545.10675
469.60525,359.8727,536.80425,634.728125,,462.06835,545.134225
469.6912,360.159925,536.993475,634.871325,,462.112675,545.36655
469.793825,360.391375,537.001375,635.570975,,462.2081,545.4897
469.8677,360.63715,537.0988,635.600025,,462.2504,545.649975
470.281625,360.638725,537.17875,635.818725,,462.280275,545.76615
470.4147,360.74205,537.213725,635.846475,,462.312775,545.891475
470.48755,360.7653,537.2688,636.154425,,462.346225,545.928025
470.662225,360.80485,537.29995,636.7389,,462.386025,545.992575
470.834875,360.838225,537.494975,636.885275,,462.409075,546.012225
470.907125,360.89115,537.538275,636.9504,,462.473425,546.0629
470.9619,360.939025,537.575825,637.02435,,462.499575,546.1324
471.04825,361.1349,537.65955,637.122125,,462.52305,546.316475
471.1272,361.292775,537.747525,637.22375,,462.6045,546.4404
471.198275,361.4427,537.82455,637.417025,,462.659225,546.6523
471.237925,361.4443,537.880975,637.725475,,462.818525,546.66775
471.4306,361.56,538.0559,637.79035,,462.839075,546.7452
471.4969,361.565425,538.192975,638.081075,,462.867875,546.7878
471.5534,361.589075,538.30795,638.3856,,462.91525,546.8026
471.6194,361.6771,538.50085,638.5722,,462.937675,548.18205
471.697675,361.771575,538.615275,638.68335,,462.9623,549.35965
471.78515,361.91675,538.8867,638.79635,,462.98895,549.6677
471.8689,362.1374,538.9217,638.934275,,463.0081,550.197575
472.0431,362.217175,538.966725,638.99175,,463.063825,551.0565
472.292,362.355975,538.987525,639.0391,,463.089625,551.093325
472.386025,362.9602,539.14675,639.363925,,463.1644,551.5681
472.4789,363.12815,539.28765,639.6291,,463.4244,551.7475
472.490875,363.336375,539.36265,639.870225,,464.42235,552.862575
472.62415,363.34875,539.473025,640.050675,,464.647275,553.44765
473.11885,363.413125,539.599675,640.2531,,465.1951,554.985175
473.288225,363.476775,539.6504,640.27425,,465.219425,555.611475
473.42825,363.752875,539.68315,640.5711,,465.295675,555.64185
473.474575,363.83795,539.745375,640.985275,,465.4433,555.8909
473.974775,364.109175,539.8053,641.10675,,465.503875,556.171625
474.028525,364.13385,539.8716,641.284325,,465.6104,556.2332
474.093375,364.2209,539.91585,641.36915,,465.65675,556.253325
474.174525,364.226375,540.038825,641.438825,,465.703875,556.3157
474.30705,364.300725,540.0539,642.063275,,465.775525,556.372225
474.397475,364.31475,540.10045,642.353225,,466.1673,556.684775
474.53415,364.480825,540.119325,642.389825,,466.2515,558.794575
474.652275,364.512075,540.209475,642.409225,,466.299175,558.811425
474.70605,364.547925,540.305225,642.45045,,466.345675,558.865375
474.855975,364.634925,540.335375,642.662775,,466.3811,558.880325
474.9798,364.643175,540.406875,642.745,,466.812075,559.2399
475.05095,364.6571,540.5782,642.8523,,466.8719,560.2845
475.163075,364.77245,540.6385,642.946025,,467.0598,560.966875
475.222325,364.869075,540.801725,643.02015,,467.09995,561.496925
475.332025,364.881525,541.154225,643.222025,,467.2658,561.651575
475.4892,364.936175,541.4378,643.587675,,467.340725,562.2923
475.593925,364.961375,541.717275,644.0303,,467.403925,562.397275
475.806775,365.291075,541.839975,644.056825,,467.72355,562.47835
475.848275,365.396375,541.891275,644.442825,,467.844075,562.601
475.9792,365.510025,541.9526,644.518,,467.884325,563.1392
476.07825,365.52735,541.984725,644.8952,,467.92715,563.311225
476.150075,365.57415,542.008075,644.89705,,467.999825,563.879325
476.294725,365.61445,542.051825,645.18605,,468.091925,563.9028
476.396475,365.649875,542.12515,645.332125,,468.132975,563.97975
476.5695,365.691375,542.20745,645.36065,,468.190125,564.173575
476.58975,365.70365,542.320975,645.440025,,468.39505,564.199175
476.69985,365.974725,542.3927,645.727575,,468.584675,567.201325
476.895175,366.008375,542.674875,645.733775,,468.637,567.3306
476.949525,366.078825,542.736475,646.245325,,468.85505,567.4933
477.02165,366.107675,543.07025,646.4755,,468.958325,567.5536
477.079375,366.1841,543.1006,646.5825,,469.060025,567.71175
477.1665,366.225175,543.2764,646.628825,,469.0743,567.818225
477.303475,366.2585,543.4049,646.705075,,469.19365,567.8328
