SPK_SPKC01a (inhi),SPK_SPKC02a (maybe inhi),SPK_SPKC02b (inhi),SPK_SPKC06a (inhi),SPK_SPKC13a (inhi),SPK_SPKC13b (exc),SPK_SPKC16a (no opto-tagging)
231.819,211.9285,205.3952,205.3669,204.6728,234.52165,221.122375
231.882875,211.970925,205.427275,205.38535,204.67775,234.6256,221.1786
232.172375,211.980125,205.443075,205.41405,204.683,234.728425,221.192325
232.3663,212.0117,205.45095,205.42275,204.691225,234.74045,221.215075
232.559575,212.121,205.458225,205.43435,204.695075,234.963825,221.2276
232.565125,212.1437,205.4647,205.453225,204.699,234.993325,221.230775
232.65355,212.16415,205.47565,205.460475,204.70255,235.043025,221.2578
232.6584,212.179825,205.48545,205.48275,204.70835,235.131825,221.31385
232.67315,212.2272,205.497075,205.505825,204.71305,235.144425,221.358925
232.709425,212.262325,205.501825,205.5199,204.716175,235.197975,221.368175
232.76845,212.294325,205.519575,205.53165,204.718975,235.289625,221.485425
232.856425,212.32145,205.53195,205.57285,204.7231,235.423625,221.616425
232.8679,212.34205,205.537475,205.662675,204.73,235.60035,221.652575
232.92405,212.5128,205.542675,205.697175,204.733925,235.652,221.6984
232.949,212.55305,205.548275,205.704325,204.737425,235.67605,221.7084
232.974975,212.57625,205.5527,205.712175,204.7404,235.6875,221.760725
233.005425,212.612325,205.5637,205.730375,204.744375,235.737425,221.78255
233.058,212.67495,205.57455,205.7393,204.747425,235.78065,221.81275
233.0906,212.745325,205.57995,205.743525,204.75745,235.999025,221.88285
233.7718,212.80275,205.586,205.75285,204.7608,236.02345,221.95205
233.951225,212.807375,205.597075,205.757075,204.765275,236.04505,221.997475
233.971675,212.813325,205.601725,205.7636,204.768825,236.08935,222.05835
234.127875,212.820075,205.6085,205.782375,204.772725,236.1421,222.319925
234.503975,212.880425,205.61315,205.798925,204.77765,236.456825,222.3373
234.563975,212.914,205.6259,205.81365,204.78545,236.4813,222.344425
234.615925,212.95735,205.640475,205.827775,204.789225,236.7468,222.38235
234.66875,212.981975,205.646675,205.83015,204.7925,236.81055,222.469975
234.695475,212.990375,205.65255,205.8352,204.803325,236.85845,222.487225
234.6992,213.02105,205.6634,205.843575,204.80725,237.213275,222.50135
234.84165,213.054525,205.66785,205.859625,204.8149,237.2259,222.515225
234.9471,213.085875,205.67365,205.86545,204.825775,237.24095,222.5829
235.03495,213.10055,205.679175,205.886775,204.829825,237.35255,222.591425
235.0485,213.114625,205.69025,205.898425,204.834975,237.4527,222.76895
235.133875,213.121925,205.6946,205.90455,204.8399,237.514075,222.812725
235.251575,213.126425,205.722975,205.942,204.847525,237.558575,222.860125
235.2927,213.137825,205.7324,205.984075,204.85165,237.579275,222.9215
235.412875,213.146175,205.7357,205.99275,204.85725,237.6028,222.960725
235.483225,213.15885,205.741075,206.03585,204.8611,237.61605,222.97385
235.492775,213.19235,205.74515,206.0484,204.864575,237.64845,223.04035
235.538625,213.220025,205.75025,206.0715,204.874775,237.93905,223.083975
235.638175,213.226725,205.759575,206.082675,204.879075,238.05175,223.29905
235.677425,213.256125,205.763875,206.091625,204.883875,238.085425,223.316325
235.70515,213.288025,205.7731,206.10895,204.8879,238.109925,223.3465
235.71145,213.30855,205.778,206.155525,204.8967,238.13225,223.482925
235.71595,213.3746,205.792475,206.167175,204.900725,238.142375,223.543775
235.759825,213.41055,205.798825,206.188125,204.9059,238.15415,223.683425
235.798575,213.423175,205.804625,206.209475,204.922875,238.174775,223.78165
235.80385,213.44735,205.829525,206.22695,204.92955,238.261725,223.83375
235.816675,213.45945,205.835875,206.234775,204.9339,238.3,223.97605
235.8589,213.485275,205.8428,206.2489,204.93895,238.381775,224.122275
235.973775,213.50125,205.849875,206.2574,204.943,238.451825,224.367425
236.0247,213.60635,205.858625,206.269425,204.94685,238.524075,224.494975
236.19325,213.619675,205.86825,206.286225,204.9512,238.6515,224.5232
236.331,213.630225,205.887075,206.304975,204.96575,238.697425,224.630375
236.34685,213.6542,205.8963,206.327925,204.972875,238.710325,224.647775
236.553275,213.694,205.925,206.336525,204.983,238.839775,224.675425
236.604625,213.88835,205.9348,206.3463,205.00025,238.90105,224.729925
236.6306,213.935525,205.96315,206.354325,205.015675,238.943125,224.744675
236.985575,213.937775,205.9741,206.37125,205.02175,238.972925,224.828925
237.0747,213.96085,205.983625,206.39065,205.033275,239.0141,225.040525
237.11485,213.972625,205.997125,206.399125,205.039175,239.1803,225.08705
237.208175,213.981575,206.0087,206.405275,205.045225,239.258475,225.12515
237.243875,214.0641,206.051075,206.414875,205.05485,239.299325,225.149475
237.3341,214.0777,206.0604,206.433725,205.05885,239.302425,225.180325
237.356525,214.085,206.0709,206.445625,205.06465,239.4881,225.318825
237.368,214.117675,206.0816,206.468,205.0791,239.5445,225.36655
237.369575,214.125825,206.092375,206.48495,205.085825,239.57065,225.3944
237.43375,214.145725,206.1022,206.4916,205.09025,239.59035,225.42325
237.437925,214.156325,206.126125,206.5007,205.095025,239.636775,225.4565
237.4951,214.1834,206.137725,206.519975,205.099175,239.663075,225.4778
237.504175,214.322675,206.17565,206.5256,205.105175,239.81485,225.501125
237.5723,214.339875,206.19765,206.540725,205.1099,239.8331,225.5217
237.76195,214.3573,206.223975,206.55135,205.123175,239.8459,225.721325
237.83625,214.3792,206.237075,206.568325,205.130075,239.915775,225.778375
237.849225,214.418475,206.254375,206.577025,205.136625,239.987,225.805975
237.919575,214.446975,206.26795,206.5876,205.14385,240.05015,225.824225
237.9251,214.463775,206.279025,206.594125,205.1489,240.3338,225.8538
237.951175,214.492225,206.290275,206.601125,205.154775,240.4661,225.901375
237.998425,214.514875,206.3,206.620425,205.160875,240.5011,225.9687
238.064575,214.547425,206.3125,206.62905,205.183975,240.5127,226.0598
238.2814,214.555125,206.359775,206.636425,205.192425,240.65375,226.0857
238.367775,214.5706,206.378475,206.64395,205.196675,240.675525,226.11665
238.383875,214.60975,206.389925,206.673,205.202525,240.832275,226.142
238.4819,214.6464,206.401625,206.680225,205.2081,240.891875,226.187125
238.804275,214.664325,206.41275,206.687225,205.222325,241.057875,226.3453
239.009475,214.66945,206.421725,206.69525,205.227725,241.101575,226.417075
239.017175,214.676675,206.429875,206.721775,205.233025,241.123775,226.4664
239.0774,214.6973,206.459025,206.72625,205.239975,241.139975,226.479375
239.090775,214.726275,206.4902,206.737275,205.247075,241.17975,226.51225
239.1224,214.7493,206.50015,206.745,205.255625,241.191625,226.535625
239.207525,214.787525,206.510325,206.75115,205.261575,241.21795,226.602325
239.22305,214.793525,206.524425,206.7576,205.26615,241.4697,226.662475
239.28105,214.795375,206.537725,206.766825,205.27225,241.5302,226.808125
239.313575,214.8106,206.5758,206.7745,205.276875,241.560775,226.872875
239.57745,214.819725,206.58605,206.7766,205.280875,241.711225,226.925875
239.72165,214.840725,206.592125,206.782825,205.28625,241.881575,227.03735
239.758275,214.8484,206.60035,206.78915,205.291625,241.99235,227.0932
239.85155,214.85475,206.615925,206.797925,205.299,242.211,227.09455
239.858225,214.863525,206.62535,206.806425,205.308125,242.289975,227.178625
239.90495,214.8941,206.631875,206.8187,205.3123,242.402925,227.26755
240.00125,214.9104,206.641475,206.82605,205.3229,242.44305,227.3215
240.017625,214.9259,206.65955,206.83305,205.3377,242.5457,227.33945
240.47235,214.9424,206.6684,206.84565,205.3574,242.5822,227.6004
240.960275,214.9723,206.675625,206.861225,205.366225,242.648475,227.694775
240.987775,215.00245,206.683225,206.8802,205.375175,242.679975,227.8057
241.0498,215.00365,206.7003,206.88735,205.396275,242.72105,227.810925
241.19945,215.01595,206.705875,206.902525,205.4037,242.7671,227.829025
241.3135,215.025875,206.714325,206.909575,205.41095,242.9817,227.872275
241.381625,215.044625,206.722575,206.92115,205.419925,243.010925,227.932975
241.386325,215.050975,206.7363,206.9292,205.425675,243.050525,228.0565
241.480775,215.060325,206.741625,206.938275,205.43,243.351325,228.182925
241.7331,215.10515,206.7496,206.944075,205.43675,243.3719,228.2
241.7733,215.116175,206.776125,206.950925,205.44285,243.389675,228.507475
242.170075,215.1618,206.7986,206.957325,205.45655,243.452725,228.58635
242.21885,215.170875,206.804925,206.96835,205.464925,243.48065,228.66845
242.3006,215.24705,206.813825,206.974775,205.469125,243.538025,228.705125
242.319075,215.285525,206.82475,206.997475,205.47295,243.613325,228.717825
242.345075,215.2937,206.83405,207.0022,205.477275,243.6909,228.741675
242.37405,215.3434,206.849075,207.01005,205.481225,243.7108,228.859975
242.519325,215.381175,206.870175,207.030825,205.48555,244.0048,228.9274
242.7136,215.397525,206.882425,207.03775,205.49275,244.053575,229.024575
242.74905,215.427125,206.890625,207.0465,205.498325,244.061125,229.10495
242.911275,215.454875,206.915325,207.06645,205.50315,244.1565,229.12545
243.01045,215.466475,206.924175,207.0774,205.510575,244.2535,229.131825
243.220375,215.47485,206.9324,207.083225,205.51485,244.3382,229.16255
243.492275,215.49635,206.939125,207.089875,205.52445,244.510225,229.2652
243.500425,215.504275,206.955725,207.108075,205.53015,244.575175,229.268125
243.658,215.52645,206.963075,207.117375,205.54105,244.707875,229.480725
243.70915,215.57325,206.9799,207.131125,205.54645,244.727375,229.505275
243.893975,215.59375,206.986525,207.138475,205.552375,244.8121,229.522575
243.976025,215.607275,206.9964,207.147475,205.556575,244.822925,229.582475
244.0813,215.61765,207.006125,207.1549,205.560725,244.9263,229.60575
244.10065,215.62485,207.017,207.168375,205.56465,245.131175,229.808925
244.1262,215.670275,207.02565,207.175575,205.56925,245.20065,229.85705
244.133,215.67625,207.032675,207.18345,205.5731,245.289925,229.874025
244.201,215.773625,207.0409,207.188375,205.5818,245.34605,229.8913
244.2308,215.777825,207.05155,207.2014,205.587175,245.447575,229.910975
244.258075,215.79375,207.06115,207.208575,205.591225,245.457425,229.92135
244.53205,215.81715,207.070625,207.2179,205.602375,245.486375,229.93445
244.54185,215.831075,207.09285,207.222925,205.607425,245.49975,229.945
244.6642,215.9453,207.104775,207.23125,205.6128,245.5015,229.975275
244.728175,215.9797,207.125925,207.247875,205.6174,245.54525,229.985175
244.822525,216.027625,207.132675,207.254975,205.6274,245.557675,230.03535
245.038775,216.04765,207.13955,207.26065,205.6308,245.644775,230.058825
245.201475,216.075825,207.1712,207.266575,205.63475,245.675675,230.17305
245.31655,216.094325,207.179125,207.2765,205.65025,245.83905,230.27405
245.318625,216.116925,207.194625,207.284875,205.653325,245.9625,230.295625
245.3317,216.124225,207.196825,207.29835,205.656775,245.9831,230.31825
245.34855,216.15175,207.204125,207.304075,205.65975,246.067475,230.4203
245.36015,216.169975,207.21305,207.321275,205.66245,246.118275,230.519525
245.37835,216.20165,207.220475,207.32945,205.665625,246.15235,230.6272
245.384025,216.2235,207.225975,207.3361,205.671525,246.18745,230.68515
245.4324,216.24855,207.23275,207.34425,205.6851,246.19725,230.6945
245.468875,216.264075,207.2439,207.350875,205.68855,246.259975,230.706275
245.472575,216.2689,207.2686,207.3675,205.7019,246.3891,230.72875
245.4788,216.310625,207.27835,207.382625,205.706125,246.45035,230.756775
245.596425,216.40255,207.29265,207.4004,205.73665,246.591825,230.790425
245.597525,216.421275,207.302225,207.414625,205.745275,246.65435,230.80645
245.6179,216.43165,207.3132,207.422125,205.7645,246.675325,230.8579
245.684975,216.4414,207.32275,207.435825,205.779475,246.69525,230.922275
245.7263,216.46175,207.3323,207.442625,205.784125,246.755125,230.944575
245.7621,216.4712,207.3437,207.4517,205.78945,246.795775,231.022725
245.849,216.493025,207.35485,207.456825,205.7937,246.82175,231.128775
245.9172,216.545125,207.373225,207.477375,205.797825,246.835225,231.283125
245.9231,216.549475,207.38505,207.485875,205.806625,246.94815,231.327925
245.95785,216.61255,207.393875,207.494725,205.810975,247.10755,231.34205
246.153,216.7308,207.401775,207.501975,205.8141,247.187375,231.364575
246.174675,217.042525,207.43635,207.50845,205.82225,247.30805,231.374625
246.352175,217.142225,207.449775,207.512725,205.8266,247.35405,231.427475
246.356025,217.3167,207.461825,207.519625,205.8459,247.43065,231.44815
246.47965,217.37695,207.472725,207.530725,205.85355,247.490875,231.495575
246.49485,217.5554,207.48255,207.537925,205.857125,247.652575,231.5044
246.50965,217.61395,207.492575,207.544825,205.861825,247.79835,231.53735
246.538625,217.6356,207.500875,207.5545,205.868725,247.938625,231.542575
246.617625,217.659,207.524125,207.559725,205.873575,248.3167,231.565775
246.7462,217.6714,207.54285,207.568225,205.883725,248.32765,231.6441
246.806025,217.69535,207.560925,207.57525,205.897125,248.40465,231.6753
246.998625,217.760925,207.574075,207.582225,205.908825,248.470875,231.710675
247.005825,217.773625,207.5849,207.587225,205.914725,248.575075,231.737125
247.009375,217.836725,207.5962,207.59435,205.921,248.655825,231.88145
247.033675,217.8976,207.603575,207.61465,205.927375,248.661475,231.95795
247.114775,217.92595,207.6155,207.6297,205.9333,248.75465,231.97615
247.132375,217.956225,207.623175,207.67435,205.9414,248.911875,232.099625
247.227625,218.2966,207.6333,207.688825,205.948125,249.042225,232.170025
247.236775,218.403875,207.64465,207.6961,205.96505,249.251525,232.269575
247.5405,218.497675,207.6564,207.700325,205.97005,249.449175,232.334625
247.64525,218.54915,207.6632,207.729825,205.973975,249.498325,232.3431
247.698825,218.6192,207.686075,207.73635,205.977825,249.536425,232.386625
247.746175,218.7343,207.7321,207.7422,205.982375,249.5582,232.430625
247.7694,218.757075,207.74355,207.7499,205.988525,249.671,232.43775
247.7783,218.78665,207.7523,207.756875,206.00255,249.752175,232.47055
248.117475,218.812925,207.7942,207.78425,206.008275,249.7635,232.57915
248.236125,218.8576,207.815825,207.790125,206.01505,249.88295,232.661375
248.368725,218.896875,207.827675,207.79915,206.039275,249.996,232.718075
248.573975,219.083275,207.853,207.807225,206.046225,250.2477,232.7489
248.5812,219.09725,207.865875,207.81005,206.0527,250.2697,232.7882
248.6051,219.135775,207.875325,207.815075,206.0607,250.292825,232.90185
248.6131,219.147825,207.9016,207.821475,206.070675,250.4232,232.947725
248.6287,219.15825,207.9225,207.83125,206.082125,250.487275,232.993925
248.6367,219.176975,207.96095,207.8402,206.0938,250.513825,233.113625
248.6439,219.242925,207.96865,207.848675,206.11305,250.533475,233.139225
248.657675,219.2696,207.98785,207.857375,206.123075,250.6032,233.1519
248.7926,219.290525,207.995875,207.86445,206.132225,250.67885,233.18825
248.8258,219.301275,208.006175,207.88255,206.14315,250.955875,233.21755
248.85575,219.361725,208.020625,207.9003,206.153,250.96605,233.2454
248.902475,219.396075,208.05105,207.908375,206.171325,250.98015,233.4028
248.978,219.430775,208.059775,207.915875,206.181725,251.026475,233.4618
249.0486,219.4766,208.070875,207.924325,206.193575,251.194975,233.493575
249.120225,219.5123,208.092075,207.930525,206.204825,251.32205,233.5701
249.16105,219.570325,208.126675,207.9388,206.213875,251.403725,233.58005
249.225225,219.572475,208.1424,207.9439,206.229625,251.435025,233.6208
249.240325,219.640375,208.148625,207.9571,206.2404,251.506525,233.650325
249.27375,219.65895,208.156275,207.9645,206.248225,251.52635,233.8415
249.354775,219.682475,208.16595,207.972975,206.25475,251.746025,233.8907
249.4195,219.73825,208.19655,207.985275,206.262575,251.78655,233.906175
249.451075,219.76275,208.205575,208.0005,206.26945,251.8457,233.919475
249.574775,219.77195,208.213275,208.004825,206.275525,252.06735,233.9266
249.652025,219.80785,208.221475,208.01075,206.282225,252.09945,233.931325
249.78565,219.864525,208.238125,208.026925,206.28875,252.136225,233.9699
249.84785,219.88585,208.2479,208.0337,206.296275,252.2109,233.983775
250.1228,219.976175,208.266975,208.041625,206.30445,252.28295,234.021675
250.3726,220.0897,208.28905,208.051475,206.319375,252.398425,234.051525
250.383,220.237625,208.296375,208.064575,206.33245,252.4352,234.088025
250.46705,220.255,208.30515,208.07235,206.347025,252.71805,234.0983
250.484125,220.27315,208.311875,208.079425,206.354875,252.7899,234.160425
250.536275,220.28745,208.3232,208.093125,206.36105,252.83645,234.198975
250.58895,220.294225,208.339775,208.10775,206.36695,252.8645,234.21565
250.616,220.3568,208.3592,208.1151,206.373675,252.8993,234.270025
250.8986,220.467175,208.372375,208.1229,206.38445,252.962825,234.400325
250.92815,220.4889,208.385925,208.128725,206.392125,253.0093,234.442225
