SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC06b,SPK_SPKC13a,SPK_SPKC14a
233.237875,214.372,227.56245,207.980625,212.456475
233.423675,214.38425,227.6675,207.9896,212.503025
233.436275,214.402025,227.74035,207.997175,212.539475
233.46505,214.416625,227.8083,208.016725,212.544
233.4998,214.4453,227.85965,208.02695,212.5871
233.567725,214.4574,228.126875,208.065225,212.60975
233.712125,214.558275,228.174,208.0879,212.658925
233.9034,214.631875,228.216,208.1269,212.71145
234.03975,214.717,228.358825,208.171225,212.755075
234.1376,214.750875,228.619075,208.1985,212.782275
234.2336,214.762325,228.67,208.20405,212.808975
234.509375,214.791525,228.784425,208.2152,212.826825
234.787175,214.8684,228.917725,208.235925,212.8719
234.882625,214.888725,228.999575,208.2522,212.899475
235.014125,214.9303,229.144275,208.265925,212.936525
235.095025,214.9491,229.284575,208.27485,212.963575
235.248175,214.9715,229.3441,208.29845,213.0126
235.3494,215.058325,229.39965,208.342025,213.043075
235.46845,215.118875,229.43035,208.359575,213.0827
235.52555,215.14775,229.559175,208.404975,213.119725
235.550425,215.16105,229.6178,208.446475,213.214275
235.559375,215.17575,229.6748,208.461075,213.24825
235.7025,215.186425,229.7182,208.48335,213.29205
236.0042,215.21775,229.75895,208.50255,213.358425
236.261725,215.271125,229.83075,208.52105,213.38745
236.269275,215.289875,230.04355,208.5608,213.4167
236.28735,215.347575,230.099375,208.605225,213.453225
236.792675,215.393375,230.274275,208.636175,213.50555
236.992275,215.412225,230.329625,208.6688,213.5389
237.0473,215.42995,230.3783,208.6832,213.5652
237.270375,215.4874,230.4581,208.712825,213.58025
237.342525,215.50305,230.583575,208.755625,213.627075
237.5932,215.5311,230.688825,208.794875,213.662025
237.66165,215.571925,230.93485,208.8266,213.6901
237.80375,215.60285,230.976325,208.86005,213.730625
237.918525,215.659575,231.173075,208.8811,213.756875
238.01355,215.6784,231.300175,208.9355,213.795825
238.064025,215.6944,231.516525,208.9471,213.814725
238.3656,215.731025,231.57595,208.970425,213.8539
238.41015,215.7389,231.613675,208.987075,213.8782
238.464825,215.77965,231.69375,209.051825,213.916775
238.61575,215.82205,231.864525,209.06265,213.9384
238.6844,215.8426,232.0325,209.07645,214.02995
238.7723,215.907225,232.043525,209.0949,214.04555
238.863975,215.948225,232.100725,209.140075,214.0803
239.001875,216.14655,232.1495,209.16995,214.113875
239.054675,216.234175,232.405775,209.1767,214.18315
239.0623,216.33145,232.617175,209.199825,214.263875
239.242175,216.3785,232.81015,209.2122,214.2761
239.276775,216.435,232.965925,209.314975,214.329725
239.3079,216.478375,233.01525,209.324225,214.385475
239.400175,216.56015,233.053425,209.3834,214.412725
239.8339,216.625725,233.065675,209.4548,214.4793
239.90815,216.6462,233.070625,209.460225,214.523825
239.961175,216.666875,233.214975,209.537425,214.5564
240.26645,216.70765,233.227825,209.57825,214.57525
240.296075,216.832425,233.246825,209.59635,214.6162
240.3772,216.910175,233.250875,209.613175,214.636375
240.401925,216.953075,233.28615,209.6911,214.66325
240.617025,216.9795,233.3287,209.7178,214.690225
240.647025,217.0249,233.41455,209.8172,214.739175
240.648275,217.047675,233.472175,209.822825,214.8042
240.72765,217.06615,233.502575,209.828,214.82615
240.80755,217.123875,233.570125,209.8391,214.8745
240.880275,217.208925,233.590225,209.87315,214.898575
240.8957,217.229975,233.6171,209.8834,214.94615
240.98275,217.278275,233.84195,209.9213,214.973725
241.0173,217.304425,233.96415,209.945625,215.0082
241.049075,217.32825,234.060675,209.9589,215.06695
241.171125,217.340225,234.11455,209.9737,215.111
241.400675,217.359925,234.142925,210.012075,215.1498
241.44645,217.424075,234.32615,210.042625,215.208275
241.58695,217.4671,234.453675,210.103725,215.282675
241.697,217.710525,234.457975,210.140675,215.284075
241.7114,217.897175,234.47515,210.203325,215.354575
241.784,218.03595,234.56645,210.241925,215.40595
241.79185,218.8462,234.79665,210.25275,215.44555
241.79715,219.011125,234.7997,210.25765,215.472575
241.874175,219.2281,234.960775,210.268575,215.534725
241.927875,219.929325,234.9795,210.3058,215.567925
242.000475,220.1356,234.99265,210.31145,215.585275
242.026025,220.396975,235.072225,210.3199,215.618325
242.121425,220.4316,235.098125,210.33185,215.6566
242.1266,220.56305,235.178625,210.358925,215.68135
242.204225,220.599375,235.19615,210.373575,215.707125
242.25985,220.647975,235.220475,210.4003,215.7281
242.2982,220.664725,235.380425,210.44435,215.8431
242.340475,220.792575,235.482225,210.459925,215.856175
242.36295,220.8346,235.5431,210.469275,215.882075
242.398525,220.88865,235.6565,210.491425,215.9294
242.6208,220.9181,235.771175,210.503875,215.9801
242.800875,220.93655,235.924875,210.514375,216.064325
242.819175,220.954375,235.996525,210.525025,216.127825
242.873925,220.973,236.138575,210.5405,216.16245
242.910425,221.04645,236.2071,210.567475,216.201375
242.971925,221.05715,236.327675,210.634475,216.22065
242.987125,221.06355,236.50075,210.661125,216.27125
243.004725,221.106775,236.5773,210.6939,216.313275
243.13155,221.168425,236.761675,210.764725,216.32995
243.19145,221.196,236.847625,210.786525,216.350775
243.214175,221.215225,236.8856,210.79875,216.390675
243.2719,221.2325,237.019025,210.811575,216.422725
243.33725,221.264725,237.036475,210.825625,216.488525
243.345675,221.276275,237.047225,210.865875,216.535375
243.4084,221.293725,237.097675,210.927225,216.562775
243.534225,221.3017,237.321875,210.967275,216.5864
243.5438,221.3402,237.32585,210.981175,216.620125
243.561575,221.36065,237.4225,211.00545,216.672275
243.702075,221.40055,237.614925,211.019575,216.71805
243.757425,221.558275,237.784225,211.02995,216.798825
243.8623,221.601725,237.830975,211.047875,216.820975
243.918225,221.6232,237.863275,211.05385,216.847225
244.0028,221.701175,237.9125,211.096525,216.8841
244.09215,221.719275,237.9844,211.139475,216.912525
244.11815,221.822325,238.006,211.147875,216.950325
244.1686,221.93535,238.0579,211.1705,216.97115
244.2096,222.1888,238.2546,211.194525,217.063975
244.256225,222.2563,238.2789,211.226625,217.119025
244.298625,222.279925,238.31615,211.252925,217.1973
244.404675,222.313675,238.418425,211.263975,217.2342
244.417325,222.329275,238.725325,211.27175,217.273775
244.461025,222.35475,238.760925,211.283375,217.3152
244.669025,222.4703,238.77255,211.3053,217.34705
244.806325,222.5008,238.9523,211.325625,217.399725
244.862325,222.527475,239.047475,211.361475,217.5105
245.075975,222.541,239.1714,211.370775,217.5336
245.312375,222.5545,239.223375,211.38395,217.573
245.378925,222.566125,239.343875,211.3905,217.625525
245.4363,222.58205,239.412625,211.411925,217.736725
245.4515,222.598375,239.433325,211.420075,217.783375
245.5082,222.690625,239.528425,211.430925,217.8625
245.582,222.739875,239.5733,211.44205,217.900375
245.6154,222.795025,239.636525,211.455225,218.003925
245.731675,222.889325,239.71955,211.4698,218.051725
245.74055,222.93215,239.783675,211.497475,218.1312
245.775025,222.93975,239.86495,211.514625,218.180525
245.7811,222.96145,239.99265,211.5499,218.2706
245.8219,222.974075,240.023825,211.564275,218.28515
245.855425,222.98645,240.077425,211.58425,218.29715
245.89945,223.00405,240.20765,211.60655,218.34785
245.925975,223.024625,240.252325,211.653725,218.398175
246.028875,223.0389,240.301225,211.69955,218.42255
246.09515,223.051575,240.3569,211.723475,218.469875
246.116775,223.063775,240.458875,211.74135,218.485925
246.1378,223.107775,240.497525,211.80005,218.530525
246.1747,223.2281,240.523225,211.8394,218.575825
246.189525,223.2996,240.650575,211.852,218.596875
246.3091,223.324725,240.70405,211.8744,218.6304
246.43095,223.347675,240.962175,211.90005,218.6785
246.6571,223.37315,241.014475,211.91895,218.76755
246.70015,223.38215,241.06405,211.92645,218.79395
246.75545,223.413525,241.120025,211.9519,218.8174
246.8826,223.41775,241.16955,212.0207,218.89295
247.087125,223.427525,241.328775,212.063375,218.93255
247.3221,223.441525,241.34215,212.0796,218.94385
247.3262,223.470625,241.388325,212.091975,218.94635
247.430825,223.482375,241.4227,212.130025,219.000325
247.451025,223.507925,241.461025,212.1455,219.022625
247.53935,223.56715,241.472425,212.1798,219.0727
247.7823,223.59425,241.685925,212.2306,219.082475
247.8295,223.609775,241.7681,212.245925,219.1323
247.86185,223.631425,241.8463,212.2748,219.210425
247.8726,223.6401,241.857625,212.318725,219.23765
247.926725,223.644775,241.940875,212.3661,219.282525
248.16785,223.667125,241.9875,212.4074,219.309675
248.237625,223.680575,242.2061,212.427375,219.3357
248.2492,223.708675,242.320625,212.456325,219.363375
248.331275,223.749025,242.3751,212.484575,219.409675
248.385425,223.775725,242.444425,212.5079,219.439
248.620775,223.794125,242.55525,212.55445,219.51175
248.628325,223.839575,242.58935,212.627,219.542175
248.683975,223.92665,242.623425,212.659475,219.56225
248.698575,223.964975,242.75485,212.6938,219.6206
248.743675,223.9818,242.85115,212.72335,219.6829
248.761625,223.98735,242.89495,212.74895,219.707275
248.809225,224.0224,242.942025,212.771275,219.75685
249.084175,224.0355,243.0026,212.799625,219.7783
249.142825,224.059625,243.112475,212.811,219.8147
249.218725,224.088775,243.169025,212.893075,219.84095
249.2568,224.1278,243.172725,213.02885,219.870275
249.460175,224.1632,243.21975,213.0897,219.90865
249.556425,224.2323,243.330925,213.125975,219.92785
249.5601,224.254675,243.3762,213.157225,219.96305
249.598475,224.265575,243.38135,213.1856,219.987425
249.63625,224.347975,243.525625,213.2607,220.013825
249.706725,224.36615,243.5976,213.32715,220.044775
249.840325,224.39685,243.669425,213.40215,220.139675
249.846925,224.406875,243.73025,213.4826,220.219575
250.064125,224.43785,243.83545,213.5741,220.23325
250.1007,224.46625,243.876275,213.604825,220.29535
250.1777,224.51335,243.892675,213.641025,220.332675
250.393075,224.57895,243.91565,213.6619,220.4489
250.543275,224.60375,243.954475,213.68855,220.48295
250.64785,224.62845,244.02965,213.744825,220.53365
250.6597,224.7175,244.1165,213.872775,220.56705
250.89485,224.827625,244.24125,213.90615,220.659625
250.917475,224.8415,244.3427,213.95645,220.7029
251.104,224.8675,244.364825,214.0012,220.73545
251.118875,224.881075,244.390525,214.017025,220.800575
251.267175,224.9052,244.4648,214.04705,220.8364
251.379725,224.914075,244.525575,214.138825,220.897925
251.425825,224.935525,244.641575,214.160175,220.96025
251.4564,224.971425,244.66545,214.2146,220.98795
251.529775,224.978525,244.697025,214.231025,221.031025
251.59785,225.0048,244.7075,214.255675,221.074075
251.728125,225.071825,244.76355,214.2922,221.14375
