SPK_SPKC01a (excited),SPK_SPKC04a (inhibited),SPK_SPKC09b (excited),SPK_SPKC10b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (excited),SPK_SPKC12a (excited),SPK_SPKC13a (excited),SPK_SPKC14a (excited),SPK_SPKC15a (NA),SPK_SPKC16a (excited)
,164.97095,,,,,,,,,
,164.98945,,,,,,,,,
,165.00165,,,,,,,,,
,165.01635,,,,,,,,,
,165.026425,,,,,,,,,
,165.056875,,,,,,,,,
,165.067825,,,,,,,,,
,165.0829,,,,,,,,,
,165.09345,,,,,,,,,
,165.1099,,,,,,,,,
,165.12435,,,,,,,,,
,165.138425,,,,,,,,,
,165.15165,,,,,,,,,
,165.164675,,,,,,,,,
,165.1946,,,,,,,,,
,165.20435,,,,,,,,,
,165.218275,,,,,,,,,
,165.230925,,,,,,,,,
,165.24235,,,,,,,,,
,165.2537,,,,,,,,,
,165.271475,,,,,,,,,
,165.285025,,,,,,,,,
,165.299,,,,,,,,,
,165.316175,,,,,,,,,
,165.3262,,,,,,,,,
,165.333225,,,,,,,,,
,165.34745,,,,,,,,,
,165.3579,,,,,,,,,
,165.369425,,,,,,,,,
,165.381025,,,,,,,,,
,165.396,,,,,,,,,
,165.40735,,,,,,,,,
,165.41765,,,,,,,,,
,165.429175,,,,,,,,,
,165.442425,,,,,,,,,
,165.455,,,,,,,,,
,165.471025,,,,,,,,,
,165.487225,,,,,,,,,
,165.5019,,,,,,,,,
,165.51405,,,,,,,,,
,165.529325,,,,,,,,,
,165.538475,,,,,,,,,
,165.55595,,,,,,,,,
,165.5703,,,,,,,,,
,165.583225,,,,,,,,,
,165.6101,,,,,,,,,
,165.641875,,,,,,,,,
,165.6579,,,,,,,,,
,165.671,,,,,,,,,
,165.6828,,,,,,,,,
,165.71265,,,,,,,,,
,165.72155,,,,,,,,,
,165.7364,,,,,,,,,
,165.7447,,,,,,,,,
,165.75675,,,,,,,,,
,165.76765,,,,,,,,,
,165.81205,,,,,,,,,
,165.8278,,,,,,,,,
,165.84435,,,,,,,,,
,165.859475,,,,,,,,,
,165.872375,,,,,,,,,
,165.88525,,,,,,,,,
,165.902075,,,,,,,,,
,165.915125,,,,,,,,,
,165.927675,,,,,,,,,
,165.9518,,,,,,,,,
,165.9708,,,,,,,,,
,165.983775,,,,,,,,,
,165.9945,,,,,,,,,
,166.00855,,,,,,,,,
,166.026325,,,,,,,,,
,166.04315,,,,,,,,,
,166.097425,,,,,,,,,
,166.114875,,,,,,,,,
,166.129425,,,,,,,,,
,166.14165,,,,,,,,,
,166.160625,,,,,,,,,
,166.170375,,,,,,,,,
,166.178375,,,,,,,,,
,166.193775,,,,,,,,,
,166.21575,,,,,,,,,
,166.2315,,,,,,,,,
,166.248325,,,,,,,,,
,166.264125,,,,,,,,,
,166.276525,,,,,,,,,
,166.282075,,,,,,,,,
,166.3001,,,,,,,,,
,166.319625,,,,,,,,,
,166.3296,,,,,,,,,
,166.343875,,,,,,,,,
,166.363425,,,,,,,,,
,166.378675,,,,,,,,,
,166.400125,,,,,,,,,
,166.41075,,,,,,,,,
,166.422425,,,,,,,,,
,166.43275,,,,,,,,,
,166.448375,,,,,,,,,
,166.462775,,,,,,,,,
,166.47525,,,,,,,,,
,166.483975,,,,,,,,,
,166.491625,,,,,,,,,
,166.503175,,,,,,,,,
,166.50945,,,,,,,,,
,166.524675,,,,,,,,,
,166.532475,,,,,,,,,
,166.54595,,,,,,,,,
,166.56165,,,,,,,,,
,166.569625,,,,,,,,,
,166.579625,,,,,,,,,
,166.587025,,,,,,,,,
,166.599775,,,,,,,,,
,166.619075,,,,,,,,,
,166.6299,,,,,,,,,
,166.645475,,,,,,,,,
,166.662025,,,,,,,,,
,166.67225,,,,,,,,,
,166.689775,,,,,,,,,
,166.6987,,,,,,,,,
,166.711375,,,,,,,,,
,166.7226,,,,,,,,,
,166.735425,,,,,,,,,
,166.75995,,,,,,,,,
,166.77475,,,,,,,,,
,166.795925,,,,,,,,,
,166.81015,,,,,,,,,
,166.8213,,,,,,,,,
,166.83425,,,,,,,,,
,166.847925,,,,,,,,,
,166.866125,,,,,,,,,
,166.8768,,,,,,,,,
,166.89795,,,,,,,,,
,166.91075,,,,,,,,,
,166.922875,,,,,,,,,
,166.934225,,,,,,,,,
,166.945125,,,,,,,,,
,166.9555,,,,,,,,,
,166.968975,,,,,,,,,
,166.9832,,,,,,,,,
,166.99945,,,,,,,,,
,167.012425,,,,,,,,,
,167.0342,,,,,,,,,
,167.04545,,,,,,,,,
,167.059875,,,,,,,,,
,167.0754,,,,,,,,,
,167.0928,,,,,,,,,
,167.100575,,,,,,,,,
,167.11045,,,,,,,,,
,167.1188,,,,,,,,,
,167.1316,,,,,,,,,
,167.1457,,,,,,,,,
,167.158725,,,,,,,,,
,167.172425,,,,,,,,,
,167.1893,,,,,,,,,
,167.203875,,,,,,,,,
,167.21385,,,,,,,,,
,167.227275,,,,,,,,,
,167.25285,,,,,,,,,
,167.263575,,,,,,,,,
,167.2792,,,,,,,,,
,167.2913,,,,,,,,,
,167.30485,,,,,,,,,
,167.317875,,,,,,,,,
,167.3357,,,,,,,,,
,167.346675,,,,,,,,,
,167.36075,,,,,,,,,
,167.3712,,,,,,,,,
,167.380225,,,,,,,,,
,167.3968,,,,,,,,,
,167.406925,,,,,,,,,
,167.4193,,,,,,,,,
,167.437525,,,,,,,,,
,167.451625,,,,,,,,,
,167.468375,,,,,,,,,
,167.487475,,,,,,,,,
,167.501575,,,,,,,,,
,167.514525,,,,,,,,,
,167.528225,,,,,,,,,
,167.536175,,,,,,,,,
,167.548925,,,,,,,,,
,167.56405,,,,,,,,,
,167.57915,,,,,,,,,
,167.60485,,,,,,,,,
,167.620375,,,,,,,,,
,167.634375,,,,,,,,,
,167.646525,,,,,,,,,
,167.6566,,,,,,,,,
,167.675975,,,,,,,,,
,167.7006,,,,,,,,,
,167.7178,,,,,,,,,
,167.727025,,,,,,,,,
,167.7405,,,,,,,,,
,167.769425,,,,,,,,,
,167.78115,,,,,,,,,
,167.79525,,,,,,,,,
,167.8152,,,,,,,,,
,167.82555,,,,,,,,,
,167.8413,,,,,,,,,
,167.852575,,,,,,,,,
,167.8645,,,,,,,,,
,167.88415,,,,,,,,,
,167.8983,,,,,,,,,
,167.9088,,,,,,,,,
,167.91975,,,,,,,,,
,167.9303,,,,,,,,,
,167.9438,,,,,,,,,
,167.957125,,,,,,,,,
,167.971225,,,,,,,,,
,167.988125,,,,,,,,,
,168.00575,,,,,,,,,
,168.01895,,,,,,,,,
,168.039725,,,,,,,,,
,168.0555,,,,,,,,,
,168.0678,,,,,,,,,
,168.08045,,,,,,,,,
,168.121525,,,,,,,,,
,168.1375,,,,,,,,,
,168.1497,,,,,,,,,
,168.159525,,,,,,,,,
,168.173375,,,,,,,,,
,168.187975,,,,,,,,,
,168.202575,,,,,,,,,
,168.229275,,,,,,,,,
,168.243325,,,,,,,,,
,168.254625,,,,,,,,,
,168.2692,,,,,,,,,
,168.27945,,,,,,,,,
,168.292625,,,,,,,,,
,168.30495,,,,,,,,,
,168.3158,,,,,,,,,
,168.3273,,,,,,,,,
,168.34275,,,,,,,,,
,168.3551,,,,,,,,,
,168.369325,,,,,,,,,
,168.381925,,,,,,,,,
,168.392325,,,,,,,,,
,168.4044,,,,,,,,,
,168.4482,,,,,,,,,
,168.4593,,,,,,,,,
,168.470725,,,,,,,,,
,168.491225,,,,,,,,,
,168.50215,,,,,,,,,
,168.51635,,,,,,,,,
,168.526075,,,,,,,,,
,168.53745,,,,,,,,,
,168.5499,,,,,,,,,
,168.56385,,,,,,,,,
,168.57495,,,,,,,,,
,168.5857,,,,,,,,,
,168.59725,,,,,,,,,
,168.604575,,,,,,,,,
,168.627025,,,,,,,,,
,168.63585,,,,,,,,,
,168.6524,,,,,,,,,
,168.664375,,,,,,,,,
,168.676475,,,,,,,,,
,168.69425,,,,,,,,,
,168.70235,,,,,,,,,
,168.7167,,,,,,,,,
,168.7274,,,,,,,,,
,168.741325,,,,,,,,,
,168.764325,,,,,,,,,
,168.78265,,,,,,,,,
,168.7911,,,,,,,,,
,168.80195,,,,,,,,,
,168.821375,,,,,,,,,
,168.83425,,,,,,,,,
,168.845125,,,,,,,,,
,168.85975,,,,,,,,,
,168.86825,,,,,,,,,
,168.882,,,,,,,,,
,168.906475,,,,,,,,,
,168.91565,,,,,,,,,
,168.9255,,,,,,,,,
,168.93755,,,,,,,,,
,168.95955,,,,,,,,,
,168.965225,,,,,,,,,
,168.996375,,,,,,,,,
,169.00915,,,,,,,,,
,169.0279,,,,,,,,,
,169.04045,,,,,,,,,
,169.070675,,,,,,,,,
,169.096625,,,,,,,,,
,169.125375,,,,,,,,,
,169.1392,,,,,,,,,
,169.159825,,,,,,,,,
,169.171925,,,,,,,,,
,169.18525,,,,,,,,,
,169.1964,,,,,,,,,
,169.209675,,,,,,,,,
,169.223,,,,,,,,,
,169.241925,,,,,,,,,
,169.26185,,,,,,,,,
,169.27415,,,,,,,,,
,169.288175,,,,,,,,,
,169.30695,,,,,,,,,
,169.31645,,,,,,,,,
,169.332,,,,,,,,,
,169.363975,,,,,,,,,
,169.376625,,,,,,,,,
,169.390275,,,,,,,,,
,169.4013,,,,,,,,,
,169.413775,,,,,,,,,
,169.4237,,,,,,,,,
,169.439475,,,,,,,,,
,169.46355,,,,,,,,,
,169.4763,,,,,,,,,
,169.48885,,,,,,,,,
,169.50215,,,,,,,,,
,169.516325,,,,,,,,,
,169.528075,,,,,,,,,
,169.53705,,,,,,,,,
,169.551075,,,,,,,,,
,169.563775,,,,,,,,,
,169.577675,,,,,,,,,
,169.58975,,,,,,,,,
,169.606,,,,,,,,,
,169.61815,,,,,,,,,
,169.62885,,,,,,,,,
,169.646175,,,,,,,,,
,169.6632,,,,,,,,,
,169.673175,,,,,,,,,
,169.68835,,,,,,,,,
,169.699025,,,,,,,,,
,169.71035,,,,,,,,,
,169.7216,,,,,,,,,
,169.735625,,,,,,,,,
,169.74825,,,,,,,,,
,169.761825,,,,,,,,,
,169.7731,,,,,,,,,
,169.78015,,,,,,,,,
,169.790425,,,,,,,,,
,169.80635,,,,,,,,,
,169.818125,,,,,,,,,
,169.822975,,,,,,,,,
,169.836025,,,,,,,,,
,169.85465,,,,,,,,,
,169.865025,,,,,,,,,
,169.885225,,,,,,,,,
,169.900125,,,,,,,,,
,169.9089,,,,,,,,,
,169.921775,,,,,,,,,
,169.932925,,,,,,,,,
,169.94995,,,,,,,,,
,169.9676,,,,,,,,,
,169.981775,,,,,,,,,
,169.9903,,,,,,,,,
,170.0052,,,,,,,,,
,170.019325,,,,,,,,,
,170.036725,,,,,,,,,
,170.05015,,,,,,,,,
,170.066475,,,,,,,,,
,170.078675,,,,,,,,,
,170.08965,,,,,,,,,
,170.104975,,,,,,,,,
,170.1219,,,,,,,,,
,170.13735,,,,,,,,,
,170.15015,,,,,,,,,
,170.1593,,,,,,,,,
,170.1728,,,,,,,,,
,170.185125,,,,,,,,,
,170.201925,,,,,,,,,
,170.2129,,,,,,,,,
,170.22155,,,,,,,,,
,170.238675,,,,,,,,,
,170.25075,,,,,,,,,
,170.266175,,,,,,,,,
,170.28305,,,,,,,,,
,170.3054,,,,,,,,,
,170.32,,,,,,,,,
,170.330025,,,,,,,,,
,170.3478,,,,,,,,,
,170.35775,,,,,,,,,
,170.367575,,,,,,,,,
,170.3853,,,,,,,,,
,170.39975,,,,,,,,,
,170.41295,,,,,,,,,
,170.4247,,,,,,,,,
,170.434275,,,,,,,,,
,170.4455,,,,,,,,,
,170.457625,,,,,,,,,
,170.47035,,,,,,,,,
,170.482675,,,,,,,,,
,170.500975,,,,,,,,,
,170.513525,,,,,,,,,
,170.524825,,,,,,,,,
,170.537,,,,,,,,,
,170.55355,,,,,,,,,
,170.56115,,,,,,,,,
,170.57195,,,,,,,,,
,170.585125,,,,,,,,,
,170.6061,,,,,,,,,
,170.6225,,,,,,,,,
,170.64245,,,,,,,,,
,170.66105,,,,,,,,,
,170.672275,,,,,,,,,
,170.701375,,,,,,,,,
,170.71475,,,,,,,,,
,170.730575,,,,,,,,,
,170.752525,,,,,,,,,
,170.788525,,,,,,,,,
,170.801625,,,,,,,,,
,170.8112,,,,,,,,,
,170.827575,,,,,,,,,
,170.8477,,,,,,,,,
,170.858925,,,,,,,,,
,170.871775,,,,,,,,,
,170.8879,,,,,,,,,
,170.90145,,,,,,,,,
,170.91385,,,,,,,,,
,170.9301,,,,,,,,,
,170.93905,,,,,,,,,
,170.94995,,,,,,,,,
,170.97885,,,,,,,,,
,170.9914,,,,,,,,,
,171.00485,,,,,,,,,
,171.017875,,,,,,,,,
,171.031025,,,,,,,,,
,171.04985,,,,,,,,,
,171.0658,,,,,,,,,
,171.078675,,,,,,,,,
,171.094225,,,,,,,,,
,171.110175,,,,,,,,,
,171.1198,,,,,,,,,
,171.1353,,,,,,,,,
,171.151175,,,,,,,,,
,171.16595,,,,,,,,,
,171.17765,,,,,,,,,
,171.187375,,,,,,,,,
,171.20485,,,,,,,,,
,171.214875,,,,,,,,,
,171.231275,,,,,,,,,
,171.2612,,,,,,,,,
,171.277075,,,,,,,,,
,171.2925,,,,,,,,,
,171.3094,,,,,,,,,
,171.3278,,,,,,,,,
,171.3469,,,,,,,,,
,171.36455,,,,,,,,,
,171.381675,,,,,,,,,
,171.39325,,,,,,,,,
,171.40745,,,,,,,,,
,171.416525,,,,,,,,,
,171.4275,,,,,,,,,
,171.4387,,,,,,,,,
,171.448,,,,,,,,,
,171.458875,,,,,,,,,
,171.47,,,,,,,,,
,171.478125,,,,,,,,,
,171.48815,,,,,,,,,
,171.49905,,,,,,,,,
,171.51785,,,,,,,,,
,171.5306,,,,,,,,,
,171.539825,,,,,,,,,
,171.5561,,,,,,,,,
,171.57595,,,,,,,,,
,171.58615,,,,,,,,,
,171.602175,,,,,,,,,
,171.614075,,,,,,,,,
,171.630675,,,,,,,,,
,171.64695,,,,,,,,,
,171.662475,,,,,,,,,
,171.679825,,,,,,,,,
,171.714525,,,,,,,,,
,171.7389,,,,,,,,,
,171.749575,,,,,,,,,
,171.762625,,,,,,,,,
,171.78495,,,,,,,,,
,171.797475,,,,,,,,,
,171.80835,,,,,,,,,
,171.82055,,,,,,,,,
,171.8368,,,,,,,,,
,171.849875,,,,,,,,,
,171.863275,,,,,,,,,
,171.879125,,,,,,,,,
,171.8927,,,,,,,,,
,171.90335,,,,,,,,,
,171.91855,,,,,,,,,
,171.937325,,,,,,,,,
,171.950575,,,,,,,,,
,171.9639,,,,,,,,,
,171.975875,,,,,,,,,
,171.990425,,,,,,,,,
,172.0083,,,,,,,,,
,172.018925,,,,,,,,,
,172.03165,,,,,,,,,
,172.051775,,,,,,,,,
,172.06655,,,,,,,,,
,172.080375,,,,,,,,,
,172.09365,,,,,,,,,
,172.109725,,,,,,,,,
,172.1232,,,,,,,,,
,172.134925,,,,,,,,,
,172.151025,,,,,,,,,
,172.16245,,,,,,,,,
,172.17445,,,,,,,,,
,172.192025,,,,,,,,,
,172.20365,,,,,,,,,
,172.2174,,,,,,,,,
,172.224775,,,,,,,,,
,172.25235,,,,,,,,,
,172.2647,,,,,,,,,
,172.27825,,,,,,,,,
,172.32195,,,,,,,,,
,172.346275,,,,,,,,,
,172.369825,,,,,,,,,
,172.383725,,,,,,,,,
,172.40575,,,,,,,,,
,172.42915,,,,,,,,,
,172.44795,,,,,,,,,
,172.460625,,,,,,,,,
,172.48225,,,,,,,,,
,172.496075,,,,,,,,,
,172.509775,,,,,,,,,
,172.52435,,,,,,,,,
,172.551925,,,,,,,,,
,172.5673,,,,,,,,,
,172.576725,,,,,,,,,
,172.59985,,,,,,,,,
,172.617275,,,,,,,,,
,172.62435,,,,,,,,,
,172.630825,,,,,,,,,
,172.654075,,,,,,,,,
,172.66955,,,,,,,,,
,172.68565,,,,,,,,,
,172.713525,,,,,,,,,
,172.7289,,,,,,,,,
,172.744525,,,,,,,,,
,172.778975,,,,,,,,,
,172.792225,,,,,,,,,
,172.8062,,,,,,,,,
,172.823225,,,,,,,,,
,172.83895,,,,,,,,,
,172.85005,,,,,,,,,
,172.86275,,,,,,,,,
,172.87655,,,,,,,,,
,172.9051,,,,,,,,,
,172.91565,,,,,,,,,
,172.93165,,,,,,,,,
,172.94335,,,,,,,,,
,172.959475,,,,,,,,,
,172.971425,,,,,,,,,
,172.985325,,,,,,,,,
,172.997725,,,,,,,,,
,173.0121,,,,,,,,,
,173.02565,,,,,,,,,
,173.038025,,,,,,,,,
,173.054375,,,,,,,,,
,173.07315,,,,,,,,,
,173.08755,,,,,,,,,
,173.1033,,,,,,,,,
,173.122025,,,,,,,,,
,173.133525,,,,,,,,,
,173.14865,,,,,,,,,
,173.163575,,,,,,,,,
,173.1805,,,,,,,,,
,173.2048,,,,,,,,,
,173.222225,,,,,,,,,
,173.233675,,,,,,,,,
,173.247975,,,,,,,,,
,173.258275,,,,,,,,,
,173.27345,,,,,,,,,
,173.292475,,,,,,,,,
,173.31805,,,,,,,,,
,173.3367,,,,,,,,,
,173.354325,,,,,,,,,
,173.368475,,,,,,,,,
,173.382375,,,,,,,,,
,173.4108,,,,,,,,,
,173.4267,,,,,,,,,
,173.4364,,,,,,,,,
,173.4694,,,,,,,,,
,173.4862,,,,,,,,,
,173.49405,,,,,,,,,
,173.5101,,,,,,,,,
,173.5196,,,,,,,,,
,173.52965,,,,,,,,,
,173.54215,,,,,,,,,
,173.57305,,,,,,,,,
,173.598075,,,,,,,,,
,173.610275,,,,,,,,,
,173.61765,,,,,,,,,
,173.631475,,,,,,,,,
,173.642075,,,,,,,,,
,173.659275,,,,,,,,,
,173.68005,,,,,,,,,
,173.690275,,,,,,,,,
,173.702975,,,,,,,,,
,173.715625,,,,,,,,,
,173.7432,,,,,,,,,
,173.755825,,,,,,,,,
,173.7697,,,,,,,,,
,173.783875,,,,,,,,,
,173.7978,,,,,,,,,
,173.809025,,,,,,,,,
,173.81975,,,,,,,,,
,173.836725,,,,,,,,,
,173.85125,,,,,,,,,
,173.8664,,,,,,,,,
,173.876225,,,,,,,,,
,173.889,,,,,,,,,
,173.902625,,,,,,,,,
,173.91655,,,,,,,,,
,173.926825,,,,,,,,,
,173.93945,,,,,,,,,
,173.955575,,,,,,,,,
,173.987625,,,,,,,,,
,174.00195,,,,,,,,,
,174.01915,,,,,,,,,
,174.0559,,,,,,,,,
,174.070825,,,,,,,,,
,174.0892,,,,,,,,,
,174.104775,,,,,,,,,
,174.13,,,,,,,,,
,174.143225,,,,,,,,,
,174.160275,,,,,,,,,
,174.174825,,,,,,,,,
,174.18765,,,,,,,,,
,174.1973,,,,,,,,,
,174.21415,,,,,,,,,
,174.22865,,,,,,,,,
,174.237075,,,,,,,,,
,174.246975,,,,,,,,,
,174.252775,,,,,,,,,
,174.27215,,,,,,,,,
,174.29875,,,,,,,,,
,174.313875,,,,,,,,,
,174.3265,,,,,,,,,
,174.337675,,,,,,,,,
,174.348925,,,,,,,,,
,174.365125,,,,,,,,,
,174.377775,,,,,,,,,
,174.393125,,,,,,,,,
,174.406175,,,,,,,,,
,174.423975,,,,,,,,,
,174.43695,,,,,,,,,
,174.452775,,,,,,,,,
,174.467125,,,,,,,,,
,174.47925,,,,,,,,,
,174.499225,,,,,,,,,
,174.511975,,,,,,,,,
,174.52425,,,,,,,,,
,174.5437,,,,,,,,,
,174.5553,,,,,,,,,
,174.565975,,,,,,,,,
,174.58035,,,,,,,,,
,174.591775,,,,,,,,,
,174.60035,,,,,,,,,
,174.614375,,,,,,,,,
,174.6274,,,,,,,,,
,174.643075,,,,,,,,,
,174.672625,,,,,,,,,
,174.68365,,,,,,,,,
,174.7049,,,,,,,,,
,174.750575,,,,,,,,,
,174.7685,,,,,,,,,
,174.785625,,,,,,,,,
,174.795975,,,,,,,,,
,174.81335,,,,,,,,,
,174.82685,,,,,,,,,
,174.835275,,,,,,,,,
,174.8581,,,,,,,,,
,174.871775,,,,,,,,,
,174.88335,,,,,,,,,
,174.902625,,,,,,,,,
,174.9211,,,,,,,,,
,174.929125,,,,,,,,,
,174.9449,,,,,,,,,
,174.958525,,,,,,,,,
,174.973275,,,,,,,,,
,174.991175,,,,,,,,,
,175.00445,,,,,,,,,
,175.021025,,,,,,,,,
,175.033575,,,,,,,,,
,175.045825,,,,,,,,,
,175.05965,,,,,,,,,
,175.074475,,,,,,,,,
,175.08695,,,,,,,,,
,175.098275,,,,,,,,,
,175.11365,,,,,,,,,
,175.16095,,,,,,,,,
,175.177525,,,,,,,,,
,175.1884,,,,,,,,,
,175.19795,,,,,,,,,
,175.208825,,,,,,,,,
,175.220825,,,,,,,,,
,175.230675,,,,,,,,,
,175.2454,,,,,,,,,
,175.256875,,,,,,,,,
,175.27285,,,,,,,,,
,175.29695,,,,,,,,,
,175.30775,,,,,,,,,
,175.321825,,,,,,,,,
,175.3407,,,,,,,,,
,175.358425,,,,,,,,,
,175.3695,,,,,,,,,
,175.38285,,,,,,,,,
,175.395325,,,,,,,,,
,175.409575,,,,,,,,,
,175.424175,,,,,,,,,
,175.43735,,,,,,,,,
,175.44695,,,,,,,,,
,175.45835,,,,,,,,,
,175.472925,,,,,,,,,
,175.484425,,,,,,,,,
,175.4919,,,,,,,,,
,175.509725,,,,,,,,,
,175.522275,,,,,,,,,
,175.532625,,,,,,,,,
,175.546525,,,,,,,,,
,175.5557,,,,,,,,,
,175.56495,,,,,,,,,
,175.575325,,,,,,,,,
,175.58435,,,,,,,,,
,175.59635,,,,,,,,,
,175.606975,,,,,,,,,
,175.619425,,,,,,,,,
,175.635425,,,,,,,,,
,175.652025,,,,,,,,,
,175.66245,,,,,,,,,
,175.6775,,,,,,,,,
,175.691275,,,,,,,,,
,175.707,,,,,,,,,
,175.720175,,,,,,,,,
,175.735375,,,,,,,,,
,175.7415,,,,,,,,,
,175.752875,,,,,,,,,
,175.765375,,,,,,,,,
,175.777725,,,,,,,,,
,175.79395,,,,,,,,,
,175.801775,,,,,,,,,
,175.8131,,,,,,,,,
,175.849,,,,,,,,,
,175.891175,,,,,,,,,
,175.904925,,,,,,,,,
,175.916875,,,,,,,,,
,175.9263,,,,,,,,,
,175.9409,,,,,,,,,
,175.9536,,,,,,,,,
,175.970875,,,,,,,,,
,175.986425,,,,,,,,,
,175.997225,,,,,,,,,
,176.00945,,,,,,,,,
,176.02715,,,,,,,,,
,176.038075,,,,,,,,,
,176.050075,,,,,,,,,
,176.079075,,,,,,,,,
,176.09105,,,,,,,,,
,176.10675,,,,,,,,,
,176.117825,,,,,,,,,
,176.1281,,,,,,,,,
,176.1607,,,,,,,,,
,176.171025,,,,,,,,,
,176.182,,,,,,,,,
,176.207575,,,,,,,,,
,176.220125,,,,,,,,,
,176.231875,,,,,,,,,
,176.2462,,,,,,,,,
,176.267075,,,,,,,,,
,176.28285,,,,,,,,,
,176.29365,,,,,,,,,
,176.3129,,,,,,,,,
,176.32865,,,,,,,,,
,176.357875,,,,,,,,,
,176.368825,,,,,,,,,
,176.379925,,,,,,,,,
,176.385425,,,,,,,,,
,176.395825,,,,,,,,,
,176.4164,,,,,,,,,
,176.42895,,,,,,,,,
,176.440825,,,,,,,,,
,176.456875,,,,,,,,,
,176.466875,,,,,,,,,
,176.48255,,,,,,,,,
,176.4925,,,,,,,,,
,176.5091,,,,,,,,,
,176.519425,,,,,,,,,
,176.5337,,,,,,,,,
,176.54885,,,,,,,,,
,176.56095,,,,,,,,,
,176.574725,,,,,,,,,
,176.5862,,,,,,,,,
,176.604525,,,,,,,,,
,176.61425,,,,,,,,,
,176.623925,,,,,,,,,
,176.637375,,,,,,,,,
,176.6503,,,,,,,,,
,176.6747,,,,,,,,,
,176.68875,,,,,,,,,
,176.702875,,,,,,,,,
,176.718775,,,,,,,,,
,176.7359,,,,,,,,,
,176.74875,,,,,,,,,
,176.761425,,,,,,,,,
,176.774275,,,,,,,,,
,176.78345,,,,,,,,,
,176.804,,,,,,,,,
,176.82765,,,,,,,,,
,176.8548,,,,,,,,,
,176.859875,,,,,,,,,
,176.872425,,,,,,,,,
,176.883,,,,,,,,,
,176.9034,,,,,,,,,
,176.919975,,,,,,,,,
,176.9464,,,,,,,,,
,176.989725,,,,,,,,,
,177.009075,,,,,,,,,
,177.024175,,,,,,,,,
,177.042,,,,,,,,,
,177.0625,,,,,,,,,
,177.0757,,,,,,,,,
,177.088675,,,,,,,,,
,177.10545,,,,,,,,,
,177.122525,,,,,,,,,
,177.128875,,,,,,,,,
,177.145675,,,,,,,,,
,177.151675,,,,,,,,,
,177.16905,,,,,,,,,
,177.18115,,,,,,,,,
,177.21495,,,,,,,,,
,177.2259,,,,,,,,,
,177.2347,,,,,,,,,
,177.267175,,,,,,,,,
,177.287275,,,,,,,,,
,177.3098,,,,,,,,,
,177.3303,,,,,,,,,
,177.352875,,,,,,,,,
,177.363925,,,,,,,,,
,177.37655,,,,,,,,,
,177.401625,,,,,,,,,
,177.418125,,,,,,,,,
,177.428125,,,,,,,,,
,177.4409,,,,,,,,,
,177.453,,,,,,,,,
,177.463525,,,,,,,,,
,177.475025,,,,,,,,,
,177.488925,,,,,,,,,
,177.50475,,,,,,,,,
,177.517375,,,,,,,,,
,177.5308,,,,,,,,,
,177.543625,,,,,,,,,
,177.5561,,,,,,,,,
,177.57275,,,,,,,,,
,177.587125,,,,,,,,,
,177.605,,,,,,,,,
,177.62035,,,,,,,,,
,177.632875,,,,,,,,,
,177.64095,,,,,,,,,
,177.656725,,,,,,,,,
,177.6948,,,,,,,,,
,177.7068,,,,,,,,,
,177.71685,,,,,,,,,
,177.7308,,,,,,,,,
,177.74495,,,,,,,,,
,177.7716,,,,,,,,,
,177.7921,,,,,,,,,
,177.80425,,,,,,,,,
,177.8146,,,,,,,,,
,177.825575,,,,,,,,,
,177.838625,,,,,,,,,
,177.857125,,,,,,,,,
,177.86915,,,,,,,,,
,177.88165,,,,,,,,,
,177.8942,,,,,,,,,
,177.90735,,,,,,,,,
,177.921275,,,,,,,,,
,177.93345,,,,,,,,,
,177.947275,,,,,,,,,
,177.9659,,,,,,,,,
,177.974425,,,,,,,,,
,177.9885,,,,,,,,,
,178.002225,,,,,,,,,
,178.0129,,,,,,,,,
,178.026075,,,,,,,,,
,178.039275,,,,,,,,,
,178.0496,,,,,,,,,
,178.06405,,,,,,,,,
,178.078225,,,,,,,,,
,178.10735,,,,,,,,,
,178.117225,,,,,,,,,
,178.12815,,,,,,,,,
,178.144725,,,,,,,,,
,178.16925,,,,,,,,,
,178.187175,,,,,,,,,
,178.19675,,,,,,,,,
,178.2088,,,,,,,,,
,178.21725,,,,,,,,,
,178.232625,,,,,,,,,
,178.247875,,,,,,,,,
,178.2591,,,,,,,,,
,178.273675,,,,,,,,,
,178.2894,,,,,,,,,
,178.30655,,,,,,,,,
,178.3227,,,,,,,,,
,178.3298,,,,,,,,,
,178.33655,,,,,,,,,
,178.3742,,,,,,,,,
,178.384925,,,,,,,,,
,178.392325,,,,,,,,,
,178.402275,,,,,,,,,
,178.426975,,,,,,,,,
,178.44125,,,,,,,,,
,178.460025,,,,,,,,,
,178.477575,,,,,,,,,
,178.4928,,,,,,,,,
,178.50255,,,,,,,,,
,178.515075,,,,,,,,,
,178.55655,,,,,,,,,
,178.5647,,,,,,,,,
,178.575025,,,,,,,,,
,178.583275,,,,,,,,,
,178.596175,,,,,,,,,
,178.60875,,,,,,,,,
,178.61875,,,,,,,,,
,178.623075,,,,,,,,,
,178.6312,,,,,,,,,
,178.650675,,,,,,,,,
,178.662875,,,,,,,,,
,178.67705,,,,,,,,,
,178.715775,,,,,,,,,
,178.7311,,,,,,,,,
,178.74825,,,,,,,,,
,178.75725,,,,,,,,,
,178.769,,,,,,,,,
